
[00:00:00.000 --> 00:00:02.320]  各位親愛的兄弟姐妹 你們好
[00:01:59.800 --> 00:02:03.000]  但是保羅真是親自來牧養他們的
[00:02:03.000 --> 00:02:06.900]  就好像媽媽對著一個令她很激的兒子
[00:02:06.900 --> 00:02:10.720]  我為了你都不知道盡信多少
[00:02:10.720 --> 00:02:13.660]  看你現在怎樣 但仍然是很愛他的
[00:02:13.660 --> 00:02:19.140]  無論怎樣 因為只是這兩本書是多保羅的自述的
[00:02:19.140 --> 00:02:22.960]  我們先看看背景
[00:02:22.960 --> 00:02:26.540]  我們看看保羅的背景 保羅的出身是怎樣
[00:02:26.540 --> 00:02:30.240]  我們先看《菲勒比書》第三章第五到第六節
[00:02:30.240 --> 00:02:34.640]  這個是保羅自我的《理大學講述》
[00:02:34.640 --> 00:02:37.200]  我第八天就受割禮
[00:02:37.200 --> 00:02:41.400]  我是以色列族 我是汴雅敏支派的人
[00:02:41.400 --> 00:02:44.600]  是希伯來人山的希伯來人
[00:02:44.600 --> 00:02:47.560]  就律法來說 我是一個法利塞人
[00:02:47.560 --> 00:02:51.480]  就熱心來說 我是迫不及待教會的
[00:02:51.480 --> 00:02:55.280]  在律法上的義 我是無可指責的
[00:02:55.280 --> 00:02:59.880]  這段經文就略略地描述保羅的出身
[00:02:59.880 --> 00:03:06.640]  保羅是在一個很敬虔的猶太教裏面的家庭裏面長大
[00:03:06.640 --> 00:03:09.440]  所以他第八天就受割禮
[00:03:09.440 --> 00:03:12.940]  你記得原來神童阿伯拉罕納約的時候
[00:03:12.940 --> 00:03:17.440]  就要求他的後裔第八天的時候就要行割禮
[00:03:17.440 --> 00:03:19.540]  這個是一個納約的記號
[00:03:19.540 --> 00:03:21.300]  但因為《蜀聖經》就知道
[00:03:21.300 --> 00:03:24.620]  其實他們一直都沒有行割禮的 很多時候都是這樣
[00:03:24.620 --> 00:03:27.780]  還記得他們進去迦南地之前
[00:03:27.780 --> 00:03:31.240]  他才是男丁 不是八天了
[00:03:31.240 --> 00:03:34.240]  是已經成年人了 才再行割禮
[00:03:34.240 --> 00:03:38.920]  所以你留意到 保羅說我第八天就行割禮
[00:03:38.920 --> 00:03:42.120]  就證明他是一個很傳統
[00:03:42.120 --> 00:03:46.280]  宗教信仰很熱心的家庭裏面長大的
[00:03:46.280 --> 00:03:50.200]  好了 他接著說我是「辯雅敏支派」的
[00:03:50.200 --> 00:03:52.440]  為什麼會特別提辯雅敏支派
[00:03:52.440 --> 00:03:55.780]  就是說我是希伯來人 新的希伯來人呢?
[00:03:55.780 --> 00:04:00.820]  如果我們記得十二支派裏面是有什麼呢?
[00:04:00.820 --> 00:04:04.520]  其中有一個支派就是辯雅敏支派
[00:04:04.520 --> 00:04:08.100]  《蜀聖經》就知道其實辯雅敏支派
[00:04:08.100 --> 00:04:11.500]  某程度是最弱的一支派
[00:04:11.500 --> 00:04:14.680]  《蜀聖經》裏面記載辯雅敏支派
[00:04:14.680 --> 00:04:17.440]  因為幫一個外族人
[00:04:17.440 --> 00:04:20.980]  就引起了其他十一支派的憤怒
[00:04:20.980 --> 00:04:24.980]  他手指不咬人 於是怎麼樣呢?
[00:04:24.980 --> 00:04:28.540]  一時氣憤之下就要立誓
[00:04:28.540 --> 00:04:32.100]  就要殺了辯雅敏那些男丁 還要說什麼呢?
[00:04:32.100 --> 00:04:37.100]  我們不能夠將我們的女兒嫁給辯雅敏那些男丁
[00:04:37.100 --> 00:04:40.340]  後來真的殺了不少的男丁
[00:04:40.340 --> 00:04:46.180]  但是後來他們冷靜下來 就感到後悔了
[00:04:46.180 --> 00:04:48.700]  當你後悔的時候 但是又要立了誓了
[00:04:48.700 --> 00:04:53.340]  他們就不能夠將那個女兒嫁給辯雅敏支派
[00:04:53.340 --> 00:04:57.000]  於是他們就斷絕了他們的後裔
[00:04:57.000 --> 00:05:02.580]  甚至吵到他要擄劫其他村落的那些女孩
[00:05:02.580 --> 00:05:06.020]  然後逼他們跟辯雅敏支派的男丁結婚
[00:05:06.020 --> 00:05:07.580]  讓他留後的
[00:05:07.580 --> 00:05:13.900]  某個程度辯雅敏支派是最少人的一個宗族
[00:05:13.900 --> 00:05:17.220]  但是保羅寫這些是以此為榮的
[00:05:17.220 --> 00:05:19.520]  當日他以此為榮
[00:05:19.520 --> 00:05:23.680]  為什麼呢?第一 辯雅敏是什麼呢?
[00:05:23.680 --> 00:05:26.420]  雅各有12個兒子
[00:05:26.420 --> 00:05:29.100]  十二支派不是12個兒子
[00:05:29.100 --> 00:05:33.780]  因為馬拿西和爾法蓮是孫子 代替了約瑟
[00:05:33.780 --> 00:05:38.340]  但是雅各最疼愛的是哪兩個兒子呢?
[00:05:38.340 --> 00:05:39.780]  就是約瑟
[00:05:39.780 --> 00:05:42.840]  但是約瑟被埋有很多年都不能夠在父親身邊
[00:05:42.840 --> 00:05:44.720]  甚至以為他死了
[00:05:44.720 --> 00:05:47.480]  而拉仔是拉心肝的
[00:05:47.480 --> 00:05:50.980]  那個拉仔是什麼呢?就是辯雅敏
[00:05:50.980 --> 00:05:54.740]  是父親最疼愛的一個兒子
[00:05:54.740 --> 00:05:58.940]  所以辯雅敏支派好像是更加被重視
[00:05:58.940 --> 00:06:02.960]  不僅如此 還有一樣東西很重要
[00:06:02.960 --> 00:06:08.300]  就是以色列民族裏面第一個王是誰呢?
[00:06:08.300 --> 00:06:12.840]  是蘇羅 第二個王才是大衛
[00:06:12.840 --> 00:06:15.020]  大衛是猶大支派
[00:06:15.020 --> 00:06:17.420]  但是第一個王蘇羅是什麼支派呢?
[00:06:17.420 --> 00:06:19.800]  是辯雅敏支派
[00:06:19.800 --> 00:06:23.600]  還有不要忘記 保羅原本的名字叫什麼呢?
[00:06:23.600 --> 00:06:28.140]  叫蘇羅 辯雅敏支派第一個王
[00:06:28.140 --> 00:06:32.100]  蘇羅是第一個王 他也是叫蘇羅
[00:06:32.100 --> 00:06:35.840]  所以他覺得自己如有榮焉
[00:06:35.840 --> 00:06:40.000]  就好像當我是潮州人 不是 我是廣東人
[00:06:40.000 --> 00:06:44.520]  潮州人我叫嘉誠 原來又這麼巧我姓李的
[00:06:44.520 --> 00:06:48.800]  我就說 你不要看輕我 我也是潔潔蘭
[00:06:48.800 --> 00:06:53.020]  我們的同鄉李嘉誠很有錢的 是不是?
[00:06:53.020 --> 00:06:55.280]  其實潮州話不一定是這麼陰的
[00:06:55.280 --> 00:06:58.660]  所以你留意到的時候 他以此為自豪
[00:06:58.660 --> 00:07:00.320]  還有這句話
[00:07:00.320 --> 00:07:02.860]  如果你是中文老師一定是打交叉的
[00:07:02.860 --> 00:07:05.840]  「希伯來人生」的「希伯來人」是什麼意思?
[00:07:05.840 --> 00:07:10.460]  意思就是說我是一個很純種的猶太人
[00:07:10.460 --> 00:07:14.500]  沒有摻雜了其他那些的血緣
[00:07:14.500 --> 00:07:20.420]  因為他們以自己純種的血統來榮耀
[00:07:20.420 --> 00:07:24.800]  好了 他不單單是一個敬虔的猶太人
[00:07:24.800 --> 00:07:28.100]  他甚至是一個法利塞人
[00:07:28.100 --> 00:07:30.520]  大家知道法利塞人不是賣發財的
[00:07:30.520 --> 00:07:36.280]  法利塞人是很嚴謹的去守住神的律法
[00:07:36.280 --> 00:07:39.360]  所以他說到我是法利塞人
[00:07:39.360 --> 00:07:43.360]  後面那句再律法上的意義來說 我是無可指責的
[00:07:43.360 --> 00:07:45.360]  這句話不容易的
[00:07:45.360 --> 00:07:50.460]  就是說他是很嚴格的去遵守神的律法
[00:07:50.460 --> 00:07:53.700]  依足了神的律法來生活
[00:07:53.700 --> 00:07:59.740]  你想挑剔他 都是沒有辦法去挑剔的 無可指責
[00:07:59.740 --> 00:08:01.440]  大家留意那一句
[00:08:01.440 --> 00:08:06.060]  但是就逼迫教會來說 我是很熱心的
[00:08:06.060 --> 00:08:09.480]  因為那時候他不接受耶穌就是彌賽
[00:08:09.480 --> 00:08:13.120]  所以他就去逼迫教會
[00:08:13.120 --> 00:08:16.700]  還有 稍後我們才會說
[00:08:16.700 --> 00:08:23.540]  原來保羅不單單是有血緣上的那種純正
[00:08:23.540 --> 00:08:28.580]  高貴 他在加瑪列門下來受訓是非常高學識
[00:08:28.580 --> 00:08:30.420]  但是還有一樣東西是什麼呢?
[00:08:30.420 --> 00:08:33.780]  就是他已經入了羅馬籍
[00:08:33.780 --> 00:08:36.920]  這個在稍後我們臨尾的時候
[00:08:36.920 --> 00:08:38.920]  看到保羅受逼迫的時候
[00:08:38.920 --> 00:08:44.740]  這個羅馬籍就給他產生了很大的保護作用
[00:08:44.740 --> 00:08:48.040]  而不是他入 應該是由他父親入
[00:08:48.040 --> 00:08:50.520]  就傳流給他了
[00:08:50.520 --> 00:08:54.240]  就正如現在當他是英國人 他已經入了籍了
[00:08:54.240 --> 00:08:57.580]  當他在英國結婚生孩子的時候
[00:08:57.580 --> 00:09:01.340]  他的兒子自然就屬於英國公民了
[00:09:01.340 --> 00:09:04.920]  就會受英國的法例來保護
[00:09:04.920 --> 00:09:07.160]  說他仍然是一個香港人
[00:09:07.160 --> 00:09:11.140]  但是他已經是受英國政府保護一樣
[00:09:11.140 --> 00:09:14.000]  所以原來當時
[00:09:14.000 --> 00:09:17.720]  羅馬人其實就是這幫希伯來人
[00:09:17.720 --> 00:09:21.700]  是一些什麼都是亡國奴來的 統管著他的
[00:09:21.700 --> 00:09:25.300]  但是他能夠入到羅馬籍是絕不簡單的
[00:09:25.300 --> 00:09:28.220]  好 我們再看看保羅那種的熱切
[00:09:28.220 --> 00:09:32.320]  剛才他也講到 就義心來說是逼迫教會的
[00:09:32.320 --> 00:09:40.100]  這個時候我們看看《司徒行傳》第22章的第3節
[00:09:40.100 --> 00:09:43.200]  因為我們很熟悉的 熟悉的我們就不看了
[00:09:43.200 --> 00:09:49.400]  記不記得保羅帶人去殺死第一個什麼呢?
[00:09:49.400 --> 00:09:53.600]  就是第一個的執事試題犯
[00:09:53.600 --> 00:09:57.040]  那些人拿著試題犯的衣服在保羅面前的時候
[00:09:57.040 --> 00:10:00.960]  聖經說保羅是非常開心的
[00:10:00.960 --> 00:10:02.460]  那個時候叫做蘇羅
[00:10:02.460 --> 00:10:04.600]  我們最熟悉的這段經文
[00:10:04.600 --> 00:10:09.780]  就在《司徒行傳》第7章的第58節到第60節
[00:10:09.780 --> 00:10:13.540]  但是我們就不詳細看這些經文了 因為大家熟悉的
[00:10:13.540 --> 00:10:18.420]  在第8章的第3節就講到蘇羅帶隊去追捕其他的騙徒
[00:10:18.420 --> 00:10:21.500]  但是我想給大家看《司徒行傳》第22章的第3節
[00:10:21.500 --> 00:10:23.760]  就是保羅的自述
[00:10:23.760 --> 00:10:27.660]  保羅自己在王的面前怎麼來講呢?
[00:10:27.660 --> 00:10:32.640]  保羅說:我原是猶太人 生在基里加的大蘇
[00:10:32.640 --> 00:10:36.300]  長在這城內 在加瑪列門
[00:10:36.300 --> 00:10:39.760]  按著我們祖宗嚴謹的律法受教
[00:10:39.760 --> 00:10:43.560]  熱心侍奉神 像你們眾人今天一樣
[00:10:43.560 --> 00:10:45.560]  接著是怎樣呢?
[00:10:45.560 --> 00:10:50.380]  我也曾逼道的人
[00:10:50.380 --> 00:10:53.600]  逼迫他們直到死地
[00:10:53.600 --> 00:10:57.300]  無論男女都所拿下監
[00:10:57.300 --> 00:10:59.300]  看不看到?
[00:10:59.300 --> 00:11:04.820]  原來蘇羅曾經逼殺很多的基督徒
[00:11:04.820 --> 00:11:10.120]  抓了他們坐牢 不單單是有名的仕途
[00:11:10.120 --> 00:11:12.120]  甚至是怎樣呢?
[00:11:12.120 --> 00:11:15.420]  可能一些名不見經傳的人一樣的
[00:11:15.420 --> 00:11:18.420]  只要你相信這個神的時候
[00:11:18.420 --> 00:11:21.520]  就無日倖免
[00:11:21.520 --> 00:11:24.720]  就好像當日蘇羅那樣
[00:11:24.720 --> 00:11:28.160]  蘇羅就逼迫這些人
[00:11:28.160 --> 00:11:33.020]  無論男女都要逼迫他們去抓他們下牢
[00:11:33.020 --> 00:11:37.500]  所以你看到 原來保羅他犯了不少的錯
[00:11:37.500 --> 00:11:42.700]  他有熱誠 但是他有偏差
[00:11:42.700 --> 00:11:45.380]  雖然他有熱誠 而有偏差
[00:11:45.380 --> 00:11:48.580]  但就是正正這份熱誠 他為神而發熱心
[00:11:48.580 --> 00:11:52.280]  只不過他當時不能接受耶穌的彌賽
[00:11:52.280 --> 00:11:57.040]  所以神能夠去接納 使用保羅
[00:11:57.040 --> 00:12:00.760]  就正如我們看摩西
[00:12:00.760 --> 00:12:03.660]  摩西知道自己是希伯來民族
[00:12:03.660 --> 00:12:06.560]  見到自己同胞受壓的時候為他出頭
[00:12:06.560 --> 00:12:09.680]  而打死埃及人 這個絕對是錯誤的
[00:12:09.680 --> 00:12:14.320]  但是仍然能夠被神利大大去縱容
[00:12:14.320 --> 00:12:17.680]  我們接著就看保羅的夢照
[00:12:17.680 --> 00:12:21.100]  這個我們都需要利大大去了解的
[00:12:21.100 --> 00:12:25.340]  就是保羅帶隊去抓那些基督徒
[00:12:25.340 --> 00:12:28.740]  在大馬塞的路上
[00:12:28.740 --> 00:12:31.740]  就是預備他抓人的時候
[00:12:31.740 --> 00:12:36.120]  突然之間被轟炸 跌到地上
[00:12:36.120 --> 00:12:41.120]  他強轟之後看不到東西 但是聽到聲音說道
[00:12:41.120 --> 00:12:50.960]  在9章的第4節 神問:你為什麼逼迫我?
[00:12:50.960 --> 00:12:59.260]  停一停 訴羅有沒有直接逼迫過耶穌呢?
[00:12:59.260 --> 00:13:07.380]  沒有 某個程度上 神是不是在冤枉訴羅呢?
[00:13:07.380 --> 00:13:10.560]  這帶出一個很重要的訊息
[00:13:10.560 --> 00:13:14.300]  原來今天我們絕對不可以自卑
[00:13:14.300 --> 00:13:18.940]  我們每一個基督徒都是神的代表
[00:13:18.940 --> 00:13:22.320]  神是和我們來有認同的
[00:13:22.320 --> 00:13:26.400]  主耶穌說:倒一杯涼水給一個小子喝
[00:13:26.400 --> 00:13:28.820]  就做在耶穌的身上
[00:13:28.820 --> 00:13:31.140]  這個小子是什麼?
[00:13:31.140 --> 00:13:35.220]  這個小子就是一個被輕視、被忽略的人
[00:13:35.220 --> 00:13:37.300]  但是主耶穌何等的寶貴
[00:13:37.300 --> 00:13:39.960]  竟然和這個人來有認同
[00:13:39.960 --> 00:13:46.320]  所以今天主耶穌不是去冤枉保羅
[00:13:46.320 --> 00:13:49.480]  說:為什麼你要逼迫我?
[00:13:49.480 --> 00:13:52.680]  當我們逼迫基督徒的時候 等於逼迫主
[00:13:52.680 --> 00:13:56.380]  雖然主在肉體上沒有受到摧殘
[00:13:56.380 --> 00:13:58.740]  但是他的心是痛的
[00:13:58.740 --> 00:14:01.080]  今天我們的神不是坐在達文森處
[00:14:01.080 --> 00:14:04.700]  高高在上 不聞不問的神
[00:14:04.700 --> 00:14:08.400]  祂同樣和我們有相同的感受
[00:14:08.400 --> 00:14:11.660]  你所面對的困難、挑戰、傷痛
[00:14:11.660 --> 00:14:15.320]  神是知道的 祂也一樣難受
[00:14:15.320 --> 00:14:17.320]  這個呼召很特別
[00:14:17.320 --> 00:14:20.680]  因為是整個人被光照 又聽到聲音
[00:14:20.680 --> 00:14:23.940]  其他人都聽到這個呼召的聲音
[00:14:23.940 --> 00:14:27.880]  但是他卻是因為這個緣故而短暫失明
[00:14:27.880 --> 00:14:32.460]  在失明的情況之下 他禁食了三天
[00:14:32.460 --> 00:14:34.660]  我相信這三天
[00:14:34.660 --> 00:14:38.700]  是讓他不斷地來反思自己過去所做的
[00:14:38.700 --> 00:14:41.900]  重新去檢視一下 究竟這個耶穌
[00:14:41.900 --> 00:14:47.820]  祂所藐視的 覺得祂是一個敵人來的
[00:14:47.820 --> 00:14:51.220]  是不是真實是彌賽?
[00:14:51.220 --> 00:14:56.040]  在這三天裏面 祂禁食 祂禱告 祂呼吸
[00:14:56.040 --> 00:14:59.280]  在這個時候 神就呼召一個人
[00:14:59.280 --> 00:15:05.400]  叫做阿拿尼亞 去找訴羅
[00:15:05.400 --> 00:15:09.000]  在這個時候 神很清楚指出
[00:15:09.000 --> 00:15:11.980]  訴羅正在祈禱
[00:15:11.980 --> 00:15:15.680]  司徒展第九章第十一次 主對祂說
[00:15:15.680 --> 00:15:18.980]  起來 往直街去
[00:15:18.980 --> 00:15:23.420]  在猶大的家裏訪問一個大素人
[00:15:23.420 --> 00:15:28.640]  命叫訴羅 祂正禱告
[00:15:28.640 --> 00:15:29.960]  神很清楚在說
[00:15:29.960 --> 00:15:32.960]  訴羅原來在這個時候是在禱告的
[00:15:32.960 --> 00:15:34.880]  在這裏插開來又說
[00:15:34.880 --> 00:15:39.160]  明堂領事會知道 我曾經住過哪裡呢?
[00:15:39.160 --> 00:15:45.960]  就是明星酒樓對面 散工草堂那裏
[00:15:45.960 --> 00:15:48.760]  以前是淡仔記那裏 現在拆了
[00:15:48.760 --> 00:15:51.460]  你知道我們那時那條街是怎樣的嗎?
[00:15:51.460 --> 00:15:56.000]  原本是叫直街的 但是這條街是很小的
[00:15:56.000 --> 00:15:58.080]  後來政府就改了叫美新里
[00:15:58.080 --> 00:16:01.680]  我不喜歡美新里這個名字的 我喜歡直街的
[00:16:01.680 --> 00:16:08.720]  為什麼呢?因為聖經裏面是有記載這個街
[00:16:08.720 --> 00:16:12.160]  很難得的 聖經裏面竟然有條街名記載出來
[00:16:12.160 --> 00:16:14.160]  而我剛好住在這條街那裏
[00:16:14.160 --> 00:16:16.540]  所以我很喜歡這個名字的
[00:16:16.540 --> 00:16:18.540]  他就說到 你去吧
[00:16:18.540 --> 00:16:22.240]  原來那時訴羅就在直街那裏住
[00:16:22.240 --> 00:16:25.040]  你看不看到很特別的
[00:16:25.040 --> 00:16:29.240]  訴羅夢召 說要去思想
[00:16:29.240 --> 00:16:31.940]  但是神就去找另外一個人
[00:16:31.940 --> 00:16:35.640]  這個人就是亞拿利亞 去配合他的計劃
[00:16:35.640 --> 00:16:39.820]  就讓他有信命而行 更加去確認
[00:16:39.820 --> 00:16:45.800]  這個就是神祂自己那個的大靈
[00:16:45.800 --> 00:16:50.660]  就正如我自己在探索神的呼召的時候
[00:16:50.660 --> 00:16:53.800]  我就拒絕了 但我跟神說
[00:16:53.800 --> 00:16:56.820]  神如果你可以讓我看到 全部都是寶貴的
[00:16:56.820 --> 00:17:01.420]  原來神真是開路的 透過一個人介紹我
[00:17:01.420 --> 00:17:05.000]  去宣導員那裏去做細蚊仔的工作
[00:17:05.000 --> 00:17:09.200]  讓我看到原來在香港裏面有些住七層大廈
[00:17:09.200 --> 00:17:13.380]  都很辛苦的 住那些公共屋邨
[00:17:13.380 --> 00:17:15.740]  公共廁所、公共浴室
[00:17:15.740 --> 00:17:17.740]  看到這幫人很有需要
[00:17:17.740 --> 00:17:20.920]  還有我在香港出生、在香港長大的
[00:17:20.920 --> 00:17:25.540]  那時又透過一個人 後來都做了牧師的了
[00:17:25.540 --> 00:17:29.500]  就是宣導會信愛堂的牧師退休了
[00:17:29.500 --> 00:17:33.660]  他家裏是來自中國的
[00:17:33.660 --> 00:17:37.720]  我跟他上去廣州探望了幾天
[00:17:37.720 --> 00:17:41.800]  第一次接觸中國這個土地
[00:17:41.800 --> 00:17:44.880]  第一次接觸國內裏面的同胞
[00:17:44.880 --> 00:17:48.020]  知道他們原來沒有聽過福音
[00:17:48.020 --> 00:17:52.620]  於是就更加引證到福音的需要
[00:17:52.620 --> 00:17:55.940]  知道原來神要給一個人照明
[00:17:55.940 --> 00:17:57.940]  祂不僅是給你的
[00:17:57.940 --> 00:18:01.300]  祂會找不同的人來配合
[00:18:01.300 --> 00:18:06.660]  讓你更加確認這個是神的心意
[00:18:06.660 --> 00:18:09.580]  所以有時我們都會成為一個配合者的
[00:18:09.580 --> 00:18:12.140]  這個是很重要的
[00:18:12.140 --> 00:18:15.760]  阿拿尼亞開始很難去接受
[00:18:15.760 --> 00:18:19.460]  不是吧 這個迫害基督徒這麼多的人
[00:18:19.460 --> 00:18:23.260]  這麼凶殘的人叫做蘇羅 他會歸向神
[00:18:23.260 --> 00:18:26.020]  他很難去接受神的這個照明
[00:18:26.020 --> 00:18:29.780]  你不要忘記不僅是蘇羅有這個照明
[00:18:29.780 --> 00:18:32.280]  阿拿尼亞也有這個照明
[00:18:32.280 --> 00:18:35.660]  所以當我們要面對這個照明的時候
[00:18:35.660 --> 00:18:40.500]  我就需要詳細的去思索、去探求了
[00:18:40.500 --> 00:18:45.360]  好了 當神宣告了他日後的事
[00:18:45.360 --> 00:18:49.100]  他跟阿拿尼亞說 蘇羅將會怎樣呢?
[00:18:49.100 --> 00:18:51.460]  大家留意 《泡沫》裏面
[00:18:51.460 --> 00:18:54.860]  《士徒行傳》第九章第十五節
[00:18:54.860 --> 00:18:58.940]  主對阿拿尼亞說:你只管去
[00:18:58.940 --> 00:19:01.420]  它是我所選擇的器皿
[00:19:01.420 --> 00:19:04.720]  要在外邦人並君王
[00:19:04.720 --> 00:19:08.200]  並以色列人面前宣揚我的名
[00:19:08.200 --> 00:19:11.460]  有沒有留意到很特別
[00:19:11.460 --> 00:19:14.140]  一開始不是說向以色列人
[00:19:14.140 --> 00:19:15.980]  都是要跟以色列人說
[00:19:15.980 --> 00:19:18.740]  不過是放在後面的
[00:19:18.740 --> 00:19:22.060]  他說到他要跟外邦人
[00:19:22.060 --> 00:19:25.300]  所以你看到蘇羅很清楚
[00:19:25.300 --> 00:19:31.140]  他被呼召成為一個外邦人的仕途
[00:19:31.140 --> 00:19:33.620]  向外邦人傳福音
[00:19:33.620 --> 00:19:39.060]  好了 還有君王 向君王傳福音?
[00:19:39.060 --> 00:19:41.600]  我們看到最後的時候 特別是《士徒行傳》
[00:19:41.600 --> 00:19:44.540]  第26章的時候 你就見到
[00:19:44.540 --> 00:19:49.980]  蘇羅就在君王面前分享天國的道理
[00:19:49.980 --> 00:19:54.980]  在他還沒有正式確認自己身份的時候
[00:19:54.980 --> 00:19:57.860]  神已經為他定了他要做的事
[00:19:57.860 --> 00:20:00.560]  還有當然有以色列人
[00:20:00.560 --> 00:20:03.060]  這個是很特別的
[00:20:03.060 --> 00:20:04.760]  還有一樣東西是怎樣呢?
[00:20:04.760 --> 00:20:08.140]  他很強調 如果你再看這張聖經的時候
[00:20:08.140 --> 00:20:11.860]  說到明他會要受苦難
[00:20:11.860 --> 00:20:15.700]  所以照明不是那麼容易達到的
[00:20:15.700 --> 00:20:17.940]  是要受苦的
[00:20:17.940 --> 00:20:21.420]  「施奉從來不是一條平坦、舒服的道路
[00:20:21.420 --> 00:20:24.000]  讓一班門徒來去走上
[00:20:24.000 --> 00:20:28.580]  是要付代價的 是要有血和汗」
[00:20:28.580 --> 00:20:33.820]  當然這個呼召可能慢慢找到更加清楚的引證
[00:20:33.820 --> 00:20:38.220]  但是一個大的方向是會有的
[00:20:38.220 --> 00:20:41.820]  正如我自己很清楚神呼召我的時候
[00:20:41.820 --> 00:20:45.020]  我已經覺得我是應該要去做宣教士的
[00:20:45.020 --> 00:20:48.400]  但是後來神很清楚給我看到
[00:20:48.400 --> 00:20:52.680]  我不是要去離開本地去做宣教
[00:20:52.680 --> 00:20:57.260]  是要在本土裏面去做開方工作
[00:20:57.260 --> 00:20:59.480]  我40多年的侍奉
[00:20:59.480 --> 00:21:04.400]  其實開方是我自己那個特別的地方
[00:21:04.400 --> 00:21:08.580]  我第一間教會是由零開始的
[00:21:08.580 --> 00:21:10.740]  宣道會元朗堂
[00:21:10.740 --> 00:21:16.080]  三年都不夠 我就去開多一間元基堂
[00:21:16.080 --> 00:21:19.580]  都是我開方的 都是由零開始的
[00:21:19.580 --> 00:21:23.220]  接著第三間教會就是冥恩堂
[00:21:23.220 --> 00:21:24.840]  也是由零開始的
[00:21:24.840 --> 00:21:27.520]  接著大家熟悉的就是粉嶺堂
[00:21:27.520 --> 00:21:31.540]  都是我自己帶著隊去開的
[00:21:31.540 --> 00:21:33.560]  甚至現在在英國
[00:21:33.560 --> 00:21:36.500]  我都建立了我們冥恩堂的群組
[00:21:36.500 --> 00:21:38.100]  海外的群組
[00:21:38.100 --> 00:21:41.380]  甚至是英國弟兄姊妹的群組
[00:21:41.380 --> 00:21:43.100]  我不會開教會
[00:21:43.100 --> 00:21:46.640]  但是另類的教會我去建立
[00:21:46.640 --> 00:21:50.220]  就在網上去牧羊去關心他們
[00:21:50.220 --> 00:21:52.900]  都是由零開始的
[00:21:52.900 --> 00:21:54.560]  所以很重要的就是
[00:21:54.560 --> 00:21:57.440]  你有沒有按照神的心意去做
[00:21:57.440 --> 00:22:01.940]  你清不清楚神給你的那個召命是什麼?
[00:22:01.940 --> 00:22:04.400]  神給每一個人的召命之外
[00:22:04.400 --> 00:22:09.020]  剛才我已經講了 一定會找人去配合的
[00:22:09.020 --> 00:22:13.820]  阿拿尼亞的信服神就去看保羅
[00:22:13.820 --> 00:22:17.820]  於是保羅也都能夠引證到
[00:22:17.820 --> 00:22:21.680]  原來神真的呼召我
[00:22:21.680 --> 00:22:25.200]  他服命之後 阿拿尼亞跟他祈禱
