
[00:00:00.000 --> 00:00:05.000]  請我們低頭,我們一起同心祈禱
[00:07:36.000 --> 00:07:39.000]  於是他就可以燕落了
[00:07:39.000 --> 00:07:40.000]  可以作樂了
[00:07:40.000 --> 00:07:46.000]  第三次就在我們現在讀的這段經文裏
[00:07:46.000 --> 00:07:51.000]  這個財主是無緣無故地燕落
[00:07:51.000 --> 00:07:55.000]  而且是天天燕落
[00:07:55.000 --> 00:08:01.000]  可想而知他的生活是多麼的物質化
[00:08:01.000 --> 00:08:04.000]  他的生活是以自我為中心
[00:08:04.000 --> 00:08:06.000]  一個很自私
[00:08:06.000 --> 00:08:08.000]  一個只是看著自己
[00:08:08.000 --> 00:08:10.000]  一個只是關心自己的人
[00:08:10.000 --> 00:08:15.000]  他沒有放眼去看一下他身邊的人
[00:08:15.000 --> 00:08:20.000]  他對在他門口有個土飯的
[00:08:20.000 --> 00:08:22.000]  他都好像視而不見
[00:08:22.000 --> 00:08:29.000]  因為他活在一個自我生活裏面
[00:08:29.000 --> 00:08:31.000]  第二我們來看一下
[00:08:31.000 --> 00:08:34.000]  另外一種的人生是一個甚麼人生呢?
[00:08:34.000 --> 00:08:37.000]  是一個無助的人生
[00:08:37.000 --> 00:08:40.000]  就是這位拉薩路
[00:08:40.000 --> 00:08:45.000]  聖經說拉薩路全身都生瘡
[00:08:45.000 --> 00:08:50.000]  我想一定是他的身體非常之痛苦
[00:08:50.000 --> 00:08:53.000]  受很多的折磨
[00:08:53.000 --> 00:08:56.000]  他的身體是痛苦的
[00:08:56.000 --> 00:08:59.000]  而且他的精神都痛苦
[00:08:59.000 --> 00:09:03.000]  因為他是被人放在財主的門口
[00:09:03.000 --> 00:09:06.000]  放這個字很特別
[00:09:06.000 --> 00:09:10.000]  表明可能這個黑衣這個土飯
[00:09:10.000 --> 00:09:13.000]  可能他真的已經沒甚麼氣力了
[00:09:13.000 --> 00:09:14.000]  他走不動
[00:09:14.000 --> 00:09:18.000]  或者是他的身體有殘缺
[00:09:18.000 --> 00:09:24.000]  於是要有人抬他來放在財主的門口
[00:09:24.000 --> 00:09:26.000]  那些抬他來的人
[00:09:26.000 --> 00:09:30.000]  心裏面以為放在財主的門口
[00:09:30.000 --> 00:09:33.000]  起碼這個財主都有力量
[00:09:33.000 --> 00:09:35.000]  可以周祭他
[00:09:35.000 --> 00:09:36.000]  給他一些食物
[00:09:36.000 --> 00:09:37.000]  給他一些錢
[00:09:37.000 --> 00:09:40.000]  誰不知是甚麼都沒有
[00:09:40.000 --> 00:09:44.000]  這個拉薩路他要得甚麼呢?
[00:09:44.000 --> 00:09:46.000]  我們一起看第21節
[00:09:46.000 --> 00:09:54.000]  他說他要得是財主桌子上掉下來的零碎
[00:09:54.000 --> 00:09:56.000]  這個「要」字
[00:09:56.000 --> 00:10:01.000]  就和浪子回家那個比喻裏面
[00:10:01.000 --> 00:10:06.000]  那位浪子當他用完所有的錢的時候
[00:10:06.000 --> 00:10:08.000]  他去看豬
[00:10:08.000 --> 00:10:10.000]  聖經怎麽說呢?
[00:10:10.000 --> 00:10:16.000]  他「恨不得拿豬食的豆夾充饑」
[00:10:16.000 --> 00:10:18.000]  「恨不得」這個字
[00:10:18.000 --> 00:10:23.000]  就和這個「要」字是同一個字
[00:10:23.000 --> 00:10:25.000]  我們看看有一個新譯本
[00:10:25.000 --> 00:10:27.000]  他怎麽翻譯呢?
[00:10:27.000 --> 00:10:30.000]  新普及譯本是這樣譯
[00:10:30.000 --> 00:10:39.000]  他說「切望著能吃到財主桌上掉下的食物碎渣
[00:10:39.000 --> 00:10:45.000]  久也過來舔他潰爛的傷口」
[00:10:45.000 --> 00:10:48.000]  讓我們想像一幅圖畫
[00:10:48.000 --> 00:10:49.000]  猶太人吃飯
[00:10:49.000 --> 00:10:53.000]  在一張桌子上大家一起吃
[00:10:53.000 --> 00:10:58.000]  撕一些餅來蘸一些汁來吃
[00:10:58.000 --> 00:11:00.000]  當他們撕那些餅的時候
[00:11:00.000 --> 00:11:03.000]  就會有些零碎掉下來
[00:11:03.000 --> 00:11:06.000]  原來他所指望的
[00:11:06.000 --> 00:11:08.000]  他唯一盼望的
[00:11:08.000 --> 00:11:15.000]  就是吃那些桌子上剩下來的零碎
[00:11:15.000 --> 00:11:18.000]  很可能他連這些零碎都沒有
[00:11:18.000 --> 00:11:20.000]  於是這兩個人生
[00:11:20.000 --> 00:11:22.000]  是一個很強烈的對比
[00:11:22.000 --> 00:11:24.000]  原來耶穌一開頭
[00:11:24.000 --> 00:11:27.000]  就想我們看見兩個人
[00:11:27.000 --> 00:11:30.000]  代表兩種不同的人生
[00:11:30.000 --> 00:11:33.000]  但是他們都有同一個結局
[00:11:33.000 --> 00:11:35.000]  同一個結局是什麽呢?
[00:11:35.000 --> 00:11:38.000]  就是死亡
[00:11:38.000 --> 00:11:42.000]  聖經很清楚告訴我們
[00:11:42.000 --> 00:11:46.000]  人人都有一死
[00:11:46.000 --> 00:11:50.000]  但是死亡是不是就完結了呢?
[00:11:50.000 --> 00:11:53.000]  死亡就是一了百了
[00:11:53.000 --> 00:11:55.000]  聖經不是這樣告訴我們
[00:11:55.000 --> 00:11:58.000]  原來死亡之後
[00:11:58.000 --> 00:12:03.000]  還有後面的續集
[00:12:03.000 --> 00:12:06.000]  原來我們每一個人
[00:12:06.000 --> 00:12:09.000]  我們都可以有一生這麽長的時間
[00:12:09.000 --> 00:12:14.000]  為我們死後來做準備
[00:12:14.000 --> 00:12:17.000]  所以我們必須要好好把握
[00:12:17.000 --> 00:12:23.000]  我們怎樣預備死後的安排
[00:12:23.000 --> 00:12:27.000]  你死了之後會去哪裏呢?
[00:12:27.000 --> 00:12:31.000]  你死了之後會是什麽情況呢?
[00:12:31.000 --> 00:12:33.000]  原來他們死了之後
[00:12:33.000 --> 00:12:38.000]  去到兩個很不同的地方
[00:12:38.000 --> 00:12:42.000]  一個就是樂園
[00:12:42.000 --> 00:12:45.000]  請大家一齊看第二十二節
[00:12:45.000 --> 00:12:50.000]  我想請大家一齊開聲讀第二十二節
[00:12:50.000 --> 00:12:53.000]  後來那土犯的死鳥
[00:12:53.000 --> 00:12:55.000]  被天使帶去
[00:12:55.000 --> 00:12:59.000]  放在阿伯拉罕的懷裏
[00:12:59.000 --> 00:13:01.000]  財主也死了
[00:13:01.000 --> 00:13:06.000]  並且埋葬了
[00:13:06.000 --> 00:13:13.000]  這位拉薩路非常之安穩
[00:13:13.000 --> 00:13:19.000]  因為有天使將他接去
[00:13:19.000 --> 00:13:21.000]  我不知道你有沒有想像過
[00:13:21.000 --> 00:13:25.000]  有一天我們都要離開
[00:13:25.000 --> 00:13:28.000]  有時我聽一些弟兄姊妹跟我說
[00:13:28.000 --> 00:13:32.000]  我的長輩離開的時候
[00:13:32.000 --> 00:13:35.000]  好像睡覺一樣
[00:13:35.000 --> 00:13:39.000]  很安詳、很舒服
[00:13:39.000 --> 00:13:44.000]  好像被天使將他帶走了
[00:13:44.000 --> 00:13:46.000]  我們都很羨慕
[00:13:46.000 --> 00:13:48.000]  如果一個人離開世界的時候
[00:13:48.000 --> 00:13:51.000]  好像安睡一樣
[00:13:51.000 --> 00:13:55.000]  只不過被天使接他去到另外一個地方
[00:13:55.000 --> 00:13:57.000]  那個地方是哪裏呢?
[00:13:57.000 --> 00:13:59.000]  那個地方就是樂園
[00:13:59.000 --> 00:14:02.000]  那個地方是一個很舒服
[00:14:02.000 --> 00:14:05.000]  那個地方是一個很安詳
[00:14:05.000 --> 00:14:09.000]  那個地方是一個得安慰的地方
[00:14:09.000 --> 00:14:13.000]  這裏就是聖經裏面形容給我們看的樂園
[00:14:13.000 --> 00:14:16.000]  然後那個財主
[00:14:16.000 --> 00:14:19.000]  聖經就說這個財主也死了
[00:14:19.000 --> 00:14:21.000]  但是加了一句
[00:14:21.000 --> 00:14:25.000]  並且埋葬了
[00:14:25.000 --> 00:14:27.000]  你就反映拉薩路
[00:14:27.000 --> 00:14:29.000]  可能連安葬都沒有
[00:14:29.000 --> 00:14:31.000]  因為他太窮了
[00:14:31.000 --> 00:14:33.000]  哪裏有人會為他安葬呢?
[00:14:33.000 --> 00:14:35.000]  他沒有錢
[00:14:35.000 --> 00:14:37.000]  很可能就草草了事
[00:14:37.000 --> 00:14:40.000]  或者有人就將他火化了
[00:14:40.000 --> 00:14:42.000]  但是這個財主
[00:14:42.000 --> 00:14:46.000]  他有風光大壯
[00:14:46.000 --> 00:14:48.000]  而且可能有很多人
[00:14:48.000 --> 00:14:56.000]  來去陳述他的生平事蹟高歌頌德
[00:14:56.000 --> 00:15:01.000]  這個財主很有尊嚴地死
[00:15:01.000 --> 00:15:04.000]  而且獲得很好的處理
[00:15:04.000 --> 00:15:06.000]  但是很可惜他去哪裏呢?
[00:15:06.000 --> 00:15:08.000]  聖經告訴我們
[00:15:08.000 --> 00:15:13.000]  他就去到陰間這個地方
[00:15:13.000 --> 00:15:15.000]  到底陰間這個地方
[00:15:15.000 --> 00:15:17.000]  聖經形容些甚麼呢?
[00:15:17.000 --> 00:15:19.000]  我稍微歸納一下
[00:15:19.000 --> 00:15:23.000]  起碼有五樣東西形容陰間
[00:15:23.000 --> 00:15:24.000]  第一
[00:15:24.000 --> 00:15:29.000]  陰間是一個很痛苦的地方
[00:15:29.000 --> 00:15:32.000]  如果大家一會兒繼續看下去
[00:15:32.000 --> 00:15:36.000]  痛苦這個字一共出現了四次
[00:15:36.000 --> 00:15:42.000]  痛苦這個字是表示極其痛苦
[00:15:42.000 --> 00:15:47.000]  有些翻譯為折磨,飽受折磨
[00:15:47.000 --> 00:15:54.000]  是一個很大很難承擔的那種痛苦
[00:15:54.000 --> 00:15:59.000]  原來陰間令人極度痛苦
[00:15:59.000 --> 00:16:00.000]  第二
[00:16:00.000 --> 00:16:04.000]  陰間是很孤獨的
[00:16:04.000 --> 00:16:07.000]  當這個財主去到陰間的時候
[00:16:07.000 --> 00:16:09.000]  身邊沒有人
[00:16:09.000 --> 00:16:14.000]  他要很遠很遠才看見拉薩路
[00:16:14.000 --> 00:16:16.000]  在阿伯拉罕的懷裏
[00:16:16.000 --> 00:16:20.000]  他自己孤零零一個人
[00:16:20.000 --> 00:16:24.000]  身邊沒有人來陪伴他
[00:16:24.000 --> 00:16:27.000]  是孤單自己一個人面對
[00:16:27.000 --> 00:16:28.000]  第三
[00:16:28.000 --> 00:16:31.000]  陰間是有火焰的
[00:16:31.000 --> 00:16:34.000]  那些火是不滅的火
[00:16:34.000 --> 00:16:37.000]  那些火是令到人更加的痛苦
[00:16:37.000 --> 00:16:41.000]  所以是有火來燒住的
[00:16:41.000 --> 00:16:42.000]  第四
[00:16:42.000 --> 00:16:46.000]  陰間令人覺得很懊悔
[00:16:46.000 --> 00:16:48.000]  我做過的事
[00:16:48.000 --> 00:16:52.000]  我曾經犯過的罪
[00:16:52.000 --> 00:16:55.000]  我為甚麼不早點去做
[00:16:55.000 --> 00:17:00.000]  很多令自己覺得懊惱、懊悔的事
[00:17:00.000 --> 00:17:03.000]  就在這個時候你想起了
[00:17:03.000 --> 00:17:05.000]  正如這個財主
[00:17:05.000 --> 00:17:06.000]  他很後悔
[00:17:06.000 --> 00:17:10.000]  為甚麼不早點向他的家人
[00:17:10.000 --> 00:17:13.000]  來講述有關神的事
[00:17:13.000 --> 00:17:15.000]  然後第五
[00:17:15.000 --> 00:17:20.000]  陰間是一個直到永永遠遠的地方
[00:17:20.000 --> 00:17:22.000]  沒得改變的
[00:17:22.000 --> 00:17:27.000]  你去到那裏就永遠停留在那裏
[00:17:27.000 --> 00:17:31.000]  所以耶穌將兩種不同的人生
[00:17:31.000 --> 00:17:34.000]  將兩個不同的地方
[00:17:34.000 --> 00:17:36.000]  一個很強烈的對比
[00:17:36.000 --> 00:17:38.000]  擺在我們的面前
[00:17:38.000 --> 00:17:41.000]  是讓我們好好地去思考
[00:17:41.000 --> 00:17:43.000]  今天我們可以做些甚麼呢
[00:17:43.000 --> 00:17:47.000]  今天我們可以怎樣行呢
[00:17:47.000 --> 00:17:54.000]  這個財主就提出了兩個的請求
[00:17:54.000 --> 00:17:56.000]  第一個的請求
[00:17:56.000 --> 00:17:59.000]  就是求一些的涼水
[00:17:59.000 --> 00:18:04.000]  可否請大家一起看第24節
[00:18:04.000 --> 00:18:06.000]  就喊著說
[00:18:06.000 --> 00:18:10.000]  我祖阿伯拉罕可憐我爸
[00:18:10.000 --> 00:18:12.000]  打發拉薩路來
[00:18:12.000 --> 00:18:16.000]  用指頭沾沾點水
[00:18:16.000 --> 00:18:18.000]  涼涼我的舌頭
[00:18:18.000 --> 00:18:24.000]  因為我在這火焰裏極其痛苦
[00:18:24.000 --> 00:18:29.000]  這個財主只有一個很卑微的請求
[00:18:29.000 --> 00:18:33.000]  他請求阿伯拉罕打發拉薩路來
[00:18:33.000 --> 00:18:38.000]  用指頭沾沾點水
[00:18:38.000 --> 00:18:40.000]  我想問下你
[00:18:40.000 --> 00:18:44.000]  你用隻手指沾沾點水
[00:18:44.000 --> 00:18:46.000]  有幾多呢
[00:18:46.000 --> 00:18:49.000]  真是只有一滴
[00:18:49.000 --> 00:18:53.000]  一滴水他都很渴望
[00:18:53.000 --> 00:18:58.000]  可想而知這個財主所受的那種痛苦是多麼的大
[00:18:58.000 --> 00:19:01.000]  那種掙扎是多麼的深
[00:19:01.000 --> 00:19:09.000]  他只不過渴求人家用手指沾一滴水
[00:19:09.000 --> 00:19:14.000]  那他就已經可以涼涼他的舌頭
[00:19:14.000 --> 00:19:17.000]  好可惜阿伯拉罕怎樣答呢
[00:19:17.000 --> 00:19:20.000]  我們一起看看第25節開始
[00:19:20.000 --> 00:19:22.000]  阿伯拉罕說而
[00:19:22.000 --> 00:19:26.000]  你該回想你生前享過福
[00:19:26.000 --> 00:19:28.000]  拉薩路也受過苦
[00:19:28.000 --> 00:19:32.000]  如今他在這裏得安慰
[00:19:32.000 --> 00:19:35.000]  你倒受痛苦
[00:19:35.000 --> 00:19:37.000]  不但這樣
[00:19:37.000 --> 00:19:39.000]  並且在你我之間
[00:19:39.000 --> 00:19:42.000]  是有深淵限定的
[00:19:42.000 --> 00:19:46.000]  以至人要從這邊過到你們那邊
[00:19:46.000 --> 00:19:48.000]  是不能的
[00:19:48.000 --> 00:19:52.000]  要從那邊過到我們這邊
[00:19:52.000 --> 00:19:56.000]  也是不能的
[00:19:56.000 --> 00:20:00.000]  阿伯拉罕說你以前就享福
[00:20:00.000 --> 00:20:03.000]  現在你就受苦了
[00:20:03.000 --> 00:20:06.000]  但是我們彼此之間
[00:20:06.000 --> 00:20:08.000]  有深淵限定
[00:20:08.000 --> 00:20:11.000]  是沒有辦法過到來的
[00:20:11.000 --> 00:20:13.000]  我去不到你那裏
[00:20:13.000 --> 00:20:15.000]  你又過不到我這裏
[00:20:15.000 --> 00:20:20.000]  所以這是一個很令人難過的情景
[00:20:20.000 --> 00:20:23.000]  原來在陰間裏面
[00:20:23.000 --> 00:20:26.000]  是永遠被隔絕
[00:20:26.000 --> 00:20:30.000]  於是財主就提出第二個請求
[00:20:30.000 --> 00:20:37.000]  就是很想請拉薩路去他父家
[00:20:37.000 --> 00:20:42.000]  我們繼續看第27、28節
[00:20:42.000 --> 00:20:45.000]  財主說我早啊既是這樣
[00:20:45.000 --> 00:20:48.000]  求你打發拉薩路到我父家去
[00:20:48.000 --> 00:20:51.000]  因為我還有五個弟兄
[00:20:51.000 --> 00:20:53.000]  他可以對他們作見證
[00:20:53.000 --> 00:20:59.000]  免得他們也到這痛苦的地方
[00:20:59.000 --> 00:21:05.000]  原來這位財主有一個很懊悔的事
[00:21:05.000 --> 00:21:10.000]  就是他沒有好好關心他五個兄弟
[00:21:10.000 --> 00:21:16.000]  於是他就希望拉薩路可以去勸他們
[00:21:16.000 --> 00:21:18.000]  我們看一看
[00:21:18.000 --> 00:21:28.000]  在新漢語的譯本是這樣翻譯
[00:21:28.000 --> 00:21:31.000]  因為我還有五個兄弟
[00:21:31.000 --> 00:21:35.000]  好讓他鄭重地勸誡他們
[00:21:35.000 --> 00:21:39.000]  免得他們也要到這個折磨人
[00:21:39.000 --> 00:21:42.000]  的地方來
[00:21:42.000 --> 00:21:48.000]  勸誡五位兄弟
[00:21:48.000 --> 00:21:54.000]  免得他們來這個折磨人的地方
[00:21:54.000 --> 00:21:57.000]  但是阿伯拉罕就答了
[00:21:57.000 --> 00:22:01.000]  他說他們有摩西和先知的書
[00:22:01.000 --> 00:22:04.000]  所以他們可以去聽從
[00:22:04.000 --> 00:22:06.000]  他們有機會知道的
[00:22:06.000 --> 00:22:09.000]  只要他們肯去聽他們就可以了
[00:22:09.000 --> 00:22:12.000]  但是這位財主說不是的
[00:22:12.000 --> 00:22:15.000]  如果有人死裡復活
[00:22:15.000 --> 00:22:18.000]  去到他們當中他們就會聽勸
[00:22:18.000 --> 00:22:21.000]  不如我們看看第三十節
[00:22:21.000 --> 00:22:24.000]  請大家一起看第三十節
[00:22:24.000 --> 00:22:28.000]  他說我祖阿伯拉罕不是的
[00:22:28.000 --> 00:22:31.000]  若有一個從死裡復活的
[00:22:31.000 --> 00:22:34.000]  到他們那裡去的
[00:22:34.000 --> 00:22:37.000]  他們必要悔改
[00:22:37.000 --> 00:22:40.000]  我想大家留意最後那句
[00:22:40.000 --> 00:22:43.000]  他們必要悔改
[00:22:43.000 --> 00:22:45.000]  在英文聖經就說
[00:22:45.000 --> 00:22:48.000]  They will repent
[00:22:48.000 --> 00:22:52.000]  這是聖經裡唯一一次出現
[00:22:52.000 --> 00:22:56.000]  悔改是用未來式
[00:22:56.000 --> 00:23:01.000]  未來我將會悔改
[00:23:01.000 --> 00:23:03.000]  有沒有這樣的呢
[00:23:03.000 --> 00:23:07.000]  悔改必須是過去式
[00:23:07.000 --> 00:23:10.000]  或者是現在式
[00:23:10.000 --> 00:23:13.000]  我現在我就悔改了
[00:23:13.000 --> 00:23:17.000]  我現在要改過我的東西
[00:23:17.000 --> 00:23:20.000]  我現在要從頭再來
[00:23:20.000 --> 00:23:24.000]  或者我曾經悔改了
[00:23:24.000 --> 00:23:27.000]  我現在已經完全不一樣了
[00:23:27.000 --> 00:23:31.000]  所以悔改必須是過去
[00:23:31.000 --> 00:23:34.000]  或者是現在立志
[00:23:34.000 --> 00:23:37.000]  沒有人說我將來會悔改
[00:23:37.000 --> 00:23:41.000]  將來我怎知你到時是否真的悔改
[00:23:41.000 --> 00:23:43.000]  我三日之後悔改
[00:23:43.000 --> 00:23:46.000]  我幾時幾時我就會悔改了
[00:23:46.000 --> 00:23:49.000]  沒有人能夠保證
