
[00:00:00.000 --> 00:00:06.840]  我們繼續《百姓與天國指名》講座系列的第二講
[00:03:59.640 --> 00:04:03.760]  我就自己很單純地過一些敬拜上帝的生活
[00:04:03.760 --> 00:04:06.240]  就是完全遠離這個社會
[00:04:06.240 --> 00:04:07.760]  這個叫Separatist
[00:04:07.760 --> 00:04:10.200]  這個當然是另外一派的極端
[00:04:10.200 --> 00:04:13.400]  另外一派的極端稱爲Activist
[00:04:13.400 --> 00:04:15.320]  就是所謂的激進派
[00:04:15.320 --> 00:04:20.040]  當然大家如果有看新約聖經的話
[00:04:20.040 --> 00:04:22.360]  主耶穌十二個門徒其中有一個
[00:04:22.360 --> 00:04:23.600]  都是屬於激進派的
[00:04:23.600 --> 00:04:24.840]  屬於當時的Salad
[00:04:24.840 --> 00:04:27.840]  就是當時的革命黨
[00:04:27.840 --> 00:04:32.360]  就是當時要用暴力推翻羅馬政府的政權
[00:04:32.360 --> 00:04:34.480]  去建立一個神權的國家
[00:04:34.480 --> 00:04:39.240]  Activist背後有一些理念
[00:04:39.240 --> 00:04:40.960]  大家要清楚的
[00:04:40.960 --> 00:04:43.200]  有些理念是根本不符合聖經的
[00:04:43.200 --> 00:04:44.720]  例如其中一個理念
[00:04:44.720 --> 00:04:49.000]  這個觀念是Activist從中部的Bible Belt
[00:04:49.000 --> 00:04:52.480]  比較Mainline Denomination裏面傳出來的
[00:04:52.480 --> 00:04:55.800]  就是很多Activist背後的一個理念就是
[00:04:55.800 --> 00:04:59.160]  美國作爲一個國家
[00:04:59.160 --> 00:05:02.240]  我們是和神有約的關係
[00:05:02.240 --> 00:05:04.840]  所以很多人覺得美國好像舊約的以色列人一樣
[00:05:04.840 --> 00:05:06.840]  我們和神有一個約的關係
[00:05:06.840 --> 00:05:09.960]  所以神是要祝福美國的
[00:05:09.960 --> 00:05:13.240]  如果我們守着神的約
[00:05:13.240 --> 00:05:14.720]  神就要Behave
[00:05:14.720 --> 00:05:16.680]  神就要祝福我們
[00:05:16.680 --> 00:05:17.840]  所以我們和以色列一樣
[00:05:17.840 --> 00:05:20.360]  我們是無條件的支持以色列
[00:05:20.360 --> 00:05:22.120]  無論他做得對還是錯
[00:05:22.120 --> 00:05:23.560]  因爲我們是一個同盟
[00:05:23.560 --> 00:05:27.000]  他們和神有一個共識
[00:05:27.000 --> 00:05:32.120]  基本上這個神學觀是重新回到舊約
[00:05:32.120 --> 00:05:34.920]  但這不是符合聖經的神學觀念
[00:05:34.920 --> 00:05:36.320]  我們今天是新約了
[00:05:36.320 --> 00:05:37.800]  我們不是以色列
[00:05:37.800 --> 00:05:40.160]  我們沒有和神有一箇舊約
[00:05:40.160 --> 00:05:41.560]  所有屬神的異類
[00:05:41.560 --> 00:05:42.680]  無論你在哪個國家
[00:05:42.680 --> 00:05:46.040]  只要你是主耶穌基督
[00:05:46.040 --> 00:05:47.160]  真的受了咒語
[00:05:47.160 --> 00:05:48.280]  你是主耶穌基督
[00:05:48.280 --> 00:05:50.120]  承認他是你的救主的話
[00:05:50.120 --> 00:05:52.320]  你和主耶穌經歷有一個新的約
[00:05:52.320 --> 00:05:54.840]  所以這個是不對的觀念
[00:05:54.840 --> 00:05:58.800]  第二個他們的觀念就是
[00:05:58.800 --> 00:06:01.680]  所有的Activist背後認爲
[00:06:01.680 --> 00:06:03.400]  作爲教會來說
[00:06:03.400 --> 00:06:06.480]  教會的角色最重要的是
[00:06:06.480 --> 00:06:09.600]  要改變整個社會的風氣
[00:06:09.600 --> 00:06:11.800]  尤其是在道德層面
[00:06:11.800 --> 00:06:14.840]  轉化整個社會的道德
[00:06:14.840 --> 00:06:19.440]  然後最主要的平臺
[00:06:19.440 --> 00:06:22.120]  就是政治
[00:06:22.120 --> 00:06:23.520]  所以教會的角色就是
[00:06:23.520 --> 00:06:26.160]  透過政治這個最重要的平臺
[00:06:26.160 --> 00:06:27.920]  來舉行一些改革
[00:06:27.920 --> 00:06:31.560]  來轉變整個道德的水準
[00:06:31.560 --> 00:06:34.920]  這就是所謂的Activist背後的理念
[00:06:34.920 --> 00:06:38.920]  這個理念本身也不是聖經的觀念
[00:06:38.920 --> 00:06:41.320]  聖經本身的觀念是很特別的
[00:06:41.320 --> 00:06:42.800]  今天我們來看一段聖經
[00:06:42.800 --> 00:06:44.840]  看看聖經怎麼說
[00:06:44.840 --> 00:06:46.920]  保羅對當時的教會有些提醒
[00:06:46.920 --> 00:06:49.640]  我們看看教會怎麼轉化
[00:06:49.640 --> 00:06:52.200]  影響當時的一個世代
[00:06:52.200 --> 00:06:55.000]  這段聖經在提摩太前書的
[00:06:55.000 --> 00:06:56.400]  二章一到六節
[00:06:56.400 --> 00:06:57.200]  是這麼說的
[00:06:57.200 --> 00:06:59.160]  首先我勸你
[00:06:59.160 --> 00:07:02.640]  要爲所有的人向上帝祈求
[00:07:02.640 --> 00:07:05.000]  禱告、代求、感恩
[00:07:05.000 --> 00:07:09.320]  也要爲君王和所有在位的人禱告
[00:07:09.320 --> 00:07:14.880]  使我們能過着安寧、和平、端正、敬虔的生活
[00:07:14.880 --> 00:07:16.080]  這是好的
[00:07:16.080 --> 00:07:19.040]  是我們的救主上帝所喜悅的
[00:07:19.040 --> 00:07:20.560]  上帝要人人得救
[00:07:20.560 --> 00:07:22.160]  都認識真理
[00:07:22.160 --> 00:07:23.560]  這真理就是說
[00:07:23.560 --> 00:07:26.240]  只有一位上帝
[00:07:26.240 --> 00:07:29.880]  在上帝和人之間有一位中間人
[00:07:29.880 --> 00:07:33.320]  就是成爲人的基督耶穌
[00:07:33.320 --> 00:07:34.760]  他犧牲自己
[00:07:34.760 --> 00:07:36.920]  爲要使人得自由
[00:07:36.920 --> 00:07:39.640]  證明了在時機成熟的時候
[00:07:39.640 --> 00:07:42.800]  上帝要人人得救
[00:07:42.800 --> 00:07:45.320]  所以這個就是今天保羅
[00:07:45.320 --> 00:07:51.160]  當時寫給提摩太的一封書信
[00:07:51.160 --> 00:07:53.920]  當時就看到
[00:07:53.920 --> 00:07:55.720]  第一樣東西要明白的就是
[00:07:55.720 --> 00:07:59.680]  當時當保羅寫這封書信的時候
[00:07:59.680 --> 00:08:02.760]  其實當時的羅馬皇帝是尼祿
[00:08:02.760 --> 00:08:05.320]  大家如果知道羅馬帝國的歷史
[00:08:05.320 --> 00:08:08.120]  就知道尼祿是第一個
[00:08:08.120 --> 00:08:12.520]  就是當時所謂的羅馬帝國壁壩基督徒
[00:08:12.520 --> 00:08:13.560]  有很多波
[00:08:13.560 --> 00:08:15.040]  很多不同的皇帝都做過
[00:08:15.040 --> 00:08:16.360]  尼祿是第一個
[00:08:16.360 --> 00:08:20.400]  所以尼祿是掀起第一波壁壩基督徒的皇帝
[00:08:20.400 --> 00:08:24.480]  在尼祿之前的皇帝叫格魯丁
[00:08:24.480 --> 00:08:30.440]  格魯丁和當時的教會的關係也很緊張
[00:08:30.440 --> 00:08:34.840]  因爲當時有些背景猶太人受了基督教的影響
[00:08:34.840 --> 00:08:36.560]  就一天到晚出來搞事
[00:08:36.560 --> 00:08:39.400]  後來格魯丁一怒之下就下令
[00:08:39.400 --> 00:08:42.200]  趕走所有的猶太人
[00:08:42.200 --> 00:08:43.560]  當然趕走完之後
[00:08:43.560 --> 00:08:46.400]  猶太人慢慢偷偷地一批一批地回去
[00:08:46.400 --> 00:08:49.840]  格魯丁之後就變成了尼祿皇帝接任
[00:08:49.840 --> 00:08:52.120]  尼祿皇帝開始第一波的壁壩
[00:08:52.120 --> 00:08:54.520]  所以在保羅無論是寫《羅馬書》
[00:08:54.520 --> 00:08:58.360]  或者寫今天的提摩泰前書的這段時間
[00:08:58.360 --> 00:09:03.120]  就正是教會和當時的政府的關係
[00:09:03.120 --> 00:09:06.400]  非常有張力的
[00:09:06.400 --> 00:09:07.840]  在那種背景之下
[00:09:07.840 --> 00:09:10.520]  保羅寫了這本書信
[00:09:10.520 --> 00:09:14.800]  保羅在寫《羅馬書》或者《提摩泰書》的時候
[00:09:14.800 --> 00:09:16.240]  你看到他第一
[00:09:16.240 --> 00:09:18.600]  他從來都沒有叫當時的信徒
[00:09:18.600 --> 00:09:19.520]  既然這麼複雜
[00:09:19.520 --> 00:09:23.240]  你們身爲一個和政府關係這麼差的環境當中
[00:09:23.240 --> 00:09:26.880]  羅馬帝國有一個這麼黑暗的強權
[00:09:26.880 --> 00:09:28.440]  不如你們搬離羅馬城
[00:09:28.440 --> 00:09:30.160]  你們搬離以弗所
[00:09:30.160 --> 00:09:33.800]  你們就好像當時的那些叫Athene
[00:09:33.800 --> 00:09:36.560]  就是那些看守四海古卷的那一幫
[00:09:36.560 --> 00:09:37.880]  你就和那幫人一樣
[00:09:37.880 --> 00:09:40.120]  你就搬去一個曠野的地方
[00:09:40.120 --> 00:09:42.800]  然後好好地尊心敬拜就行了
[00:09:42.800 --> 00:09:44.440]  保羅從來都沒有這麼說
[00:09:44.440 --> 00:09:46.560]  保羅從來都要他們是
[00:09:46.560 --> 00:09:47.800]  無論是在羅馬
[00:09:47.800 --> 00:09:49.120]  還是在以弗所
[00:09:49.120 --> 00:09:50.920]  既然神在這裏呼召你
[00:09:50.920 --> 00:09:52.120]  就在這裏生活
[00:09:52.120 --> 00:09:53.760]  繼續在這裏敬拜
[00:09:53.760 --> 00:09:55.760]  繼續在這裏傳揚福音
[00:09:55.760 --> 00:09:59.000]  所以Separatist一定不是聖經的一個立場
[00:09:59.000 --> 00:10:00.200]  另外
[00:10:00.200 --> 00:10:01.320]  Activist
[00:10:01.320 --> 00:10:02.880]  一定也不是聖經的立場
[00:10:02.880 --> 00:10:05.920]  因爲保羅從來從來在聖經裏面
[00:10:05.920 --> 00:10:09.520]  從來沒有提過基督徒要take over政府
[00:10:09.520 --> 00:10:13.200]  也沒有提過要利用政府的勢力
[00:10:13.200 --> 00:10:14.480]  立法
[00:10:14.480 --> 00:10:18.960]  來強迫所有羅馬帝國的國民
[00:10:18.960 --> 00:10:21.160]  來按照基督教的文化
[00:10:21.160 --> 00:10:23.640]  和基督教的價值觀去生活
[00:10:23.640 --> 00:10:26.320]  這個是聖經從來沒有的觀念
[00:10:26.320 --> 00:10:29.120]  當時的社會也不允許有這樣的觀念
[00:10:29.120 --> 00:10:32.200]  因爲現在無論任何一屆的政府
[00:10:32.200 --> 00:10:34.760]  你認爲怎樣不堪也好
[00:10:34.760 --> 00:10:37.280]  如果你現在跟任何一屆的政府比較
[00:10:37.280 --> 00:10:39.880]  來跟當時的羅馬政府比較
[00:10:39.880 --> 00:10:41.760]  羅馬帝國的政府
[00:10:41.760 --> 00:10:45.440]  無疑是比現在任何一屆的政府都邪惡十倍
[00:10:45.440 --> 00:10:47.680]  羅馬政府和現在差太遠了
[00:10:47.680 --> 00:10:49.560]  因爲羅馬政府基本上
[00:10:49.560 --> 00:10:52.480]  如果有任何暴動出現
[00:10:52.480 --> 00:10:54.360]  他們一定是暴力壓迫的
[00:10:54.360 --> 00:10:56.360]  而且他們暴力壓迫和現在不同
[00:10:56.360 --> 00:10:59.440]  因爲通常被釘十架的人
[00:10:59.440 --> 00:11:00.880]  就是反對政府的人
[00:11:00.880 --> 00:11:04.520]  釘十架其實是用來示衆的
[00:11:04.520 --> 00:11:08.800]  例如現在的政府要打壓
[00:11:08.800 --> 00:11:10.560]  通常是趕走記者的
[00:11:10.560 --> 00:11:11.960]  不要讓記者知道
[00:11:11.960 --> 00:11:14.280]  做完之後不承認
[00:11:14.280 --> 00:11:15.800]  羅馬帝國就相反的
[00:11:15.800 --> 00:11:20.200]  就叫記者來看看反對政府有什麼下場
[00:11:20.200 --> 00:11:21.560]  確保明天的頭條
[00:11:21.560 --> 00:11:23.960]  就是幫我們折磨這些人
[00:11:23.960 --> 00:11:27.080]  所以十架基本上是一種酷刑
[00:11:27.080 --> 00:11:29.800]  所以羅馬政府當時其實是一個非常黑暗
[00:11:29.800 --> 00:11:31.400]  也邪惡的政權
[00:11:31.400 --> 00:11:32.840]  但是保羅從來沒有說
[00:11:32.840 --> 00:11:34.840]  基督徒接管這個政權
[00:11:34.840 --> 00:11:38.200]  然後立法來對付所有的國民
[00:11:38.200 --> 00:11:40.560]  照着基督徒的價值觀來生活
[00:11:40.560 --> 00:11:44.280]  所以這兩個平臺大概都不是聖經的立場
[00:11:44.280 --> 00:11:47.640]  那麼聖經有一個很特別的立場
[00:11:47.640 --> 00:11:49.120]  第一樣我們看到今天
[00:11:49.120 --> 00:11:51.520]  就好像馮博士剛剛帶我們做的祈禱
[00:11:51.520 --> 00:11:53.600]  也是保羅的提醒
[00:11:53.600 --> 00:11:56.000]  保羅說首先我勸你
[00:11:56.000 --> 00:11:58.560]  要爲所有的人向上帝祈禱
[00:11:58.560 --> 00:12:00.920]  這個是保羅第一個講教會的角色
[00:12:00.920 --> 00:12:02.960]  很重要的當我們聚在一起的時候
[00:12:02.960 --> 00:12:05.760]  我們透過什麼來影響這個世代呢
[00:12:05.760 --> 00:12:06.960]  就是透過祈禱
[00:12:06.960 --> 00:12:10.840]  而特別是要爲所有的人祈禱
[00:12:10.840 --> 00:12:13.120]  這次聖經所講的爲所有人祈禱的意思
[00:12:13.120 --> 00:12:15.960]  不是說你換電話補出來
[00:12:15.960 --> 00:12:18.960]  全球60億人逐個祈禱
[00:12:18.960 --> 00:12:21.720]  一個一分鐘你死都沒祈禱完
[00:12:21.720 --> 00:12:22.760]  意思不是這樣
[00:12:22.760 --> 00:12:25.800]  當時可能只有10億不知多少人
[00:12:25.800 --> 00:12:31.480]  聖經所講的所有人有他的context
[00:12:31.480 --> 00:12:32.680]  就等於如果我說
[00:12:32.680 --> 00:12:34.840]  是不是所有人都到齊了開始敬拜
[00:12:34.840 --> 00:12:36.680]  我指的不是60億人是否到齊
[00:12:36.680 --> 00:12:38.640]  我指的是cross point
[00:12:38.640 --> 00:12:40.280]  是否已經到齊了我們開始敬拜
[00:12:40.280 --> 00:12:41.600]  是指這樣的意思
[00:12:41.600 --> 00:12:44.480]  當時保羅所說的爲所有人祈禱
[00:12:44.480 --> 00:12:46.000]  你看上下文
[00:12:46.000 --> 00:12:47.320]  他指的應該是
[00:12:47.320 --> 00:12:50.880]  爲所有不同階級的人祈禱
[00:12:50.880 --> 00:12:54.200]  因爲當時基督徒一想起羅馬帝國就生氣了
[00:12:54.200 --> 00:12:56.360]  所以他們絕對不會想到
[00:12:56.360 --> 00:12:58.560]  要爲尼祿祈禱
[00:12:58.560 --> 00:12:59.880]  你不是開玩笑吧
[00:12:59.880 --> 00:13:00.840]  他不搞我也算
[00:13:00.840 --> 00:13:02.720]  我不詛咒他已經很給面子了
[00:13:02.720 --> 00:13:04.440]  你要我爲他祈禱
[00:13:04.440 --> 00:13:06.960]  爲君王和在位的祈禱
[00:13:06.960 --> 00:13:09.040]  所以保羅特別強調
[00:13:09.040 --> 00:13:12.360]  首先要爲所有人 他指的是所有人
[00:13:12.360 --> 00:13:14.240]  所有階級的人
[00:13:14.240 --> 00:13:19.280]  特別也包括君王和在位的人
[00:13:19.280 --> 00:13:21.080]  對當時的信徒聽起來是
[00:13:21.080 --> 00:13:23.680]  非常革命性的觀念
[00:13:23.680 --> 00:13:25.520]  尼祿祈禱
[00:13:25.520 --> 00:13:26.720]  他怎麼配
[00:13:26.720 --> 00:13:28.000]  一個這麼壞的人
[00:13:28.000 --> 00:13:30.280]  不強迫我們就算了還爲他祈禱
[00:13:30.280 --> 00:13:35.040]  但保羅說爲君王和在位的人祈禱
[00:13:35.040 --> 00:13:36.920]  所以這是第一點基督徒
[00:13:36.920 --> 00:13:41.720]  我們教會的角色需要爲君王祈禱
[00:13:41.720 --> 00:13:45.040]  第二點他說爲什麼爲君王祈禱
[00:13:45.040 --> 00:13:46.360]  有兩個原因
[00:13:46.360 --> 00:13:50.760]  第一是因爲爲了君王 政府
[00:13:50.760 --> 00:13:52.080]  如果他可以
[00:13:52.080 --> 00:13:56.960]  政府的角色在聖經對政府的期望
[00:13:56.960 --> 00:13:58.200]  並不是今天我們這麼高
[00:13:58.200 --> 00:14:00.480]  我們今天期望政府做很多事
[00:14:00.480 --> 00:14:03.120]  當時保羅對政府只有一個期望
[00:14:03.120 --> 00:14:04.120]  就是維穩
[00:14:04.120 --> 00:14:05.160]  就這麼簡單
[00:14:05.160 --> 00:14:08.480]  如果你搞好治安 搞好法治
[00:14:08.480 --> 00:14:11.000]  讓這個社會相對地
[00:14:11.000 --> 00:14:14.120]  讓我們過一些安寧和平的生活
[00:14:14.120 --> 00:14:16.640]  我們可以專心做福音的工作
[00:14:16.640 --> 00:14:20.760]  這個政府已經是做了他的責任
[00:14:20.760 --> 00:14:23.600]  保羅從來都沒期望政府會立法
[00:14:23.600 --> 00:14:26.480]  讓所有的國民按照基督徒的價值觀生活
[00:14:26.480 --> 00:14:28.360]  這個他想都沒想過
[00:14:28.360 --> 00:14:30.960]  他只是想政府如果讓國民
[00:14:30.960 --> 00:14:33.440]  可以過一些安寧平靜的生活
[00:14:33.440 --> 00:14:35.600]  我們可以在這樣的環境下
[00:14:35.600 --> 00:14:37.280]  照樣有自由傳福音
[00:14:37.280 --> 00:14:40.840]  這個已經是祈禱我們第一樣東西
[00:14:40.840 --> 00:14:44.320]  第二樣就是因爲君王所有的人
[00:14:44.320 --> 00:14:46.640]  神希望所有階級的人
[00:14:46.640 --> 00:14:50.560]  都能夠聽到福音 都需要信主
[00:14:50.560 --> 00:14:54.720]  所以大家知道奧巴馬上任的時候
[00:14:54.720 --> 00:14:58.280]  他就職典禮就請了Mick Warren爲他祈禱
[00:14:58.280 --> 00:14:59.640]  Mick Warren爲他祈禱完之後
[00:14:59.640 --> 00:15:05.120]  很多教會開始罵他偏心 支持民主黨
[00:15:05.120 --> 00:15:10.280]  有一次有某個電視臺面試他
[00:15:10.280 --> 00:15:12.000]  Mick Warren在上面解釋
[00:15:12.000 --> 00:15:14.480]  他說其實我不是偏幫奧巴馬
[00:15:14.480 --> 00:15:17.880]  或者偏幫某一位總統 偏幫某一個黨
[00:15:17.880 --> 00:15:21.400]  因爲布殊當年總統就職典禮的時候
[00:15:21.400 --> 00:15:22.280]  我都爲他祈禱
[00:15:22.280 --> 00:15:23.480]  所以我沒有偏心
[00:15:23.480 --> 00:15:26.480]  我共和黨有祈禱 我民主黨有祈禱
[00:15:26.480 --> 00:15:28.560]  接下來他解釋一樣東西
[00:15:28.560 --> 00:15:35.120]  他說他之所以參與政治
[00:15:35.120 --> 00:15:36.400]  被總統邀請的時候
[00:15:36.400 --> 00:15:39.040]  他肯爲他們這個就職典禮去祈禱
[00:15:39.040 --> 00:15:41.960]  原因只有一個
[00:15:41.960 --> 00:15:46.040]  他說因爲所有這些總統和在位的人
[00:15:46.040 --> 00:15:48.280]  他們都需要聽到福音
[00:15:48.280 --> 00:15:51.160]  他說這就是唯一的原因
[00:15:51.160 --> 00:15:53.040]  他說他從來沒有想過
[00:15:53.040 --> 00:15:56.520]  透過接近總統可以影響他們立法
[00:15:56.520 --> 00:16:00.960]  去強迫所有的美國國民
[00:16:00.960 --> 00:16:03.560]  去按照基督徒的價值觀去生活
[00:16:03.560 --> 00:16:07.000]  他說I have zero faith in the law
[00:16:07.000 --> 00:16:10.120]  他從來沒有想過透過立法可以改變任何東西
[00:16:10.120 --> 00:16:12.440]  他唯一參與政治只是因爲知道
[00:16:12.440 --> 00:16:16.160]  在位的君王所謂在位的人都需要福音
[00:16:16.160 --> 00:16:18.400]  這個就是唯一的理由他參與
[00:16:18.400 --> 00:16:20.600]  這個也是正確的
[00:16:20.600 --> 00:16:22.800]  我們看保羅裏面的書信
[00:16:22.800 --> 00:16:27.160]  神學觀就是正確的這個觀念
[00:16:27.160 --> 00:16:29.800]  保羅當初鼓勵提摩泰
[00:16:29.800 --> 00:16:32.200]  告訴伊弗所的教會就是這個觀念
[00:16:32.200 --> 00:16:35.120]  就是需要爲在位的君王
[00:16:35.120 --> 00:16:36.960]  和這些在位的人祈禱
[00:16:36.960 --> 00:16:38.440]  因爲他們都需要福音
[00:16:38.440 --> 00:16:40.280]  因爲神希望所有的人
[00:16:40.280 --> 00:16:42.120]  所有階級的人
[00:16:42.120 --> 00:16:45.800]  因爲當時的信徒比較屬於草根階層
[00:16:45.800 --> 00:16:47.560]  他們沒有想過原來在位的
[00:16:47.560 --> 00:16:50.200]  和我們對立的邪惡的他們
[00:16:50.200 --> 00:16:52.360]  求神追究他們全部落地獄
[00:16:52.360 --> 00:16:53.680]  通常都是這樣的觀念
[00:16:53.680 --> 00:16:55.320]  保羅不是這樣的觀念
[00:16:55.320 --> 00:16:56.680]  你們需要福音
[00:16:56.680 --> 00:16:59.040]  你們和他在位的君王
[00:16:59.040 --> 00:17:00.640]  其實大家都是一樣邪惡的
[00:17:00.640 --> 00:17:02.520]  都需要主耶穌的救贖
[00:17:02.520 --> 00:17:04.960]  我們需要在位的君王都需要
[00:17:04.960 --> 00:17:07.520]  所以首先第一樣爲在位的君王
[00:17:07.520 --> 00:17:09.880]  所謂在位這些高官祈禱
[00:17:09.880 --> 00:17:11.760]  讓他們都有機會聽到福音
[00:17:11.760 --> 00:17:13.080]  他們都可以信福音
[00:17:13.080 --> 00:17:16.440]  所以這個是教會當時所做的第一樣東西
[00:17:16.440 --> 00:17:17.720]  而第二樣呢
[00:17:17.720 --> 00:17:22.520]  保羅就說不單止是我們可以傳福音
[00:17:22.520 --> 00:17:24.080]  君王信福音
[00:17:24.080 --> 00:17:25.960]  而且在這個安寧的情況之下
[00:17:25.960 --> 00:17:27.960]  他說很重要的一點就是
[00:17:27.960 --> 00:17:30.600]  原來我們是透過福音
[00:17:30.600 --> 00:17:33.160]  而改變這個世界
[00:17:33.160 --> 00:17:35.160]  雖然當時羅馬帝國那麼邪惡
[00:17:35.160 --> 00:17:38.800]  但是從來都沒有辦法阻止福音的廣傳
[00:17:38.800 --> 00:17:40.360]  也是透過福音
[00:17:40.360 --> 00:17:43.280]  唯有福音可以影響當時整個的世代
[00:17:43.280 --> 00:17:44.920]  不是透過立法
[00:17:44.920 --> 00:17:47.400]  透過立法有時改變不了什麼事情
[00:17:47.400 --> 00:17:49.560]  可能花了很多的錢
[00:17:49.560 --> 00:17:52.960]  接下來可以和你分享一段很簡單的歷史
[00:17:52.960 --> 00:17:55.800]  一個加州一條法案的歷史
