
[00:00:00.000 --> 00:00:04.360]  受到現代科技帶來的方便
[00:04:59.240 --> 00:05:02.440]  結果他重新和太太重新到公安局投案
[00:05:02.440 --> 00:05:04.600]  他說當時我因為精神錯亂
[00:05:04.600 --> 00:05:07.320]  簽了一封我自己不明白的書
[00:05:07.320 --> 00:05:09.800]  他說當時我因為精神錯亂
[00:05:09.800 --> 00:05:11.880]  所以簽了一封我自己不明白的書
[00:05:11.880 --> 00:05:15.720]  他重新聲明他是一個基督徒
[00:05:15.720 --> 00:05:19.160]  結果1958年他們再被判入獄
[00:05:19.160 --> 00:05:21.800]  結果在1958年他們再度被判入獄
[00:05:21.800 --> 00:05:25.800]  直到1979年一共坐了30年監才被釋放出來
[00:05:25.800 --> 00:05:29.880]  直到1979年一共坐了30年的牢才被釋放出來
[00:05:29.880 --> 00:05:33.320]  你很難想像信耶穌要坐30年監
[00:05:33.320 --> 00:05:35.960]  你很難相信信耶穌要坐30年的監獄
[00:05:35.960 --> 00:05:38.920]  王明道先生被釋放出來之後
[00:05:38.920 --> 00:05:40.920]  王明道先生被釋放出來之後
[00:05:40.920 --> 00:05:42.920]  住在上海一個小公寓裏面
[00:05:42.920 --> 00:05:44.920]  住在上海一個小公寓裏面
[00:05:44.920 --> 00:05:46.920]  他太太已經全部聾已經聽不到聲音
[00:05:46.920 --> 00:05:48.920]  他太太已經全聾完全聽不到聲音
[00:05:48.920 --> 00:05:50.920]  王明道也都全盲
[00:05:50.920 --> 00:05:52.920]  王明道也都全盲
[00:05:52.920 --> 00:05:56.920]  據聞他是因為經常哭
[00:05:56.920 --> 00:06:00.200]  他自己曾經否認耶穌經常哭
[00:06:00.200 --> 00:06:01.720]  導致他傷目深眉
[00:06:01.720 --> 00:06:03.720]  據說是因為他常常哭
[00:06:03.720 --> 00:06:07.080]  因為他曾經否認耶穌而導致他雙目失明
[00:06:07.080 --> 00:06:09.080]  但是他在小小的公寓裏面
[00:06:09.080 --> 00:06:11.080]  接待世界不同的基督徒
[00:06:11.080 --> 00:06:13.080]  但是他卻在這小小的公寓裏面
[00:06:13.080 --> 00:06:15.080]  接待無數的基督徒
[00:06:15.080 --> 00:06:19.880]  他堅持耶穌基督的恩典在他的身上
[00:06:19.880 --> 00:06:22.600]  他堅持耶穌基督的恩典在他的身上
[00:06:22.600 --> 00:06:26.600]  每次見面他都會和這些來賓唱基督正兵
[00:06:26.600 --> 00:06:30.040]  他每一次和這些來賓討論完之後
[00:06:30.040 --> 00:06:32.040]  就會一起唱基督正兵
[00:06:32.040 --> 00:06:34.600]  王明道先生經常說我曾經被否認過耶穌
[00:06:34.600 --> 00:06:39.240]  王明道先生經常說我曾經被否認過耶穌
[00:06:39.240 --> 00:06:41.240]  但是他沒有做猶大出賣耶穌
[00:06:41.240 --> 00:06:43.240]  但是他沒有做猶大出賣耶穌
[00:06:43.240 --> 00:06:48.440]  成為我們中國人的基督徒的一種傲骨、一種風範
[00:06:48.440 --> 00:06:52.600]  他的一生成為中國基督徒的一種傲骨、一種我們的風範
[00:06:52.600 --> 00:06:54.600]  啟示錄七個教會的內容
[00:06:54.600 --> 00:06:58.280]  和這些教會所在的地形有密切的關係
[00:06:58.280 --> 00:07:00.760]  啟示錄七教會當中的內容
[00:07:00.760 --> 00:07:03.720]  每一所教會和他的一個地理有一個密切的關係
[00:07:03.720 --> 00:07:06.600]  所以今天早上容許我先交代一些地理背景
[00:07:06.600 --> 00:07:09.480]  今天早上容許我先交代一下地理背景
[00:07:09.480 --> 00:07:16.200]  聖母娜教會是啟示錄七教會其中一間沒有被耶穌責備過的教會
[00:07:16.200 --> 00:07:22.280]  聖母娜教會是在啟示錄七教會當中唯一一間沒有被耶穌責備過的教會
[00:07:22.280 --> 00:07:25.480]  聖母娜是一個天然的港口
[00:07:25.480 --> 00:07:27.480]  聖母娜是一個天然的港口
[00:07:27.480 --> 00:07:29.800]  位於愛琴海的東岸
[00:07:29.800 --> 00:07:31.400]  位於愛琴海的東岸
[00:07:31.400 --> 00:07:35.880]  距離上次我們講以弗所向西北大概是35公里
[00:07:35.880 --> 00:07:40.200]  距離我們上次所說的以弗所是大約是1.35公里
[00:07:40.200 --> 00:07:43.160]  有人認為聖母娜是當時和以弗所
[00:07:43.160 --> 00:07:47.320]  一路兩個城市競爭是爭亞洲第一大城市
[00:07:47.320 --> 00:07:52.440]  有人常常說那個聖母娜與以弗所是常常在爭奪亞洲第一大都市
[00:07:52.440 --> 00:07:55.800]  也都有人認為聖母娜是當時最漂亮的一個城市
[00:07:55.800 --> 00:07:58.360]  也都很多人認為當時聖母娜是當時最漂亮的城市
[00:07:58.360 --> 00:08:03.720]  當地無論是修辭學、哲學、醫學、科學的研究都非常傑出
[00:08:03.720 --> 00:08:07.960]  當地無論是修辭學、哲學、醫學、科學都非常有特色
[00:08:07.960 --> 00:08:11.240]  特別是它的建築是非常漂亮的
[00:08:11.240 --> 00:08:13.240]  特別它的建築也是非常漂亮
[00:08:13.240 --> 00:08:19.800]  所以聖母娜的居民就很驕傲稱自己的城市是亞洲的冠冕
[00:08:19.800 --> 00:08:23.400]  所以聖母娜的市民就很驕傲地稱自己的城市為亞洲第一大
[00:08:23.400 --> 00:08:26.040]  它不僅擁有一個天然的港口
[00:08:26.040 --> 00:08:27.800]  它不僅擁有天然的海港
[00:08:27.800 --> 00:08:30.520]  也都有一條延伸到內陸的道路
[00:08:30.520 --> 00:08:32.120]  也都有一條延伸到內陸的道路
[00:08:32.120 --> 00:08:34.120]  所以佔盡天時地利人和
[00:08:34.120 --> 00:08:35.640]  所以就佔盡了天時地利人和
[00:08:35.640 --> 00:08:37.400]  成為一個很重要的貿易商港
[00:08:37.400 --> 00:08:39.000]  成為一個很重要的貿易商港
[00:08:39.000 --> 00:08:42.440]  直至今天,這是今天聖母娜的一個地方
[00:08:42.440 --> 00:08:45.240]  直到今天,這是今天聖母娜的一個地方
[00:08:45.240 --> 00:08:47.720]  仍然是土耳其一個很重要的港口
[00:08:47.720 --> 00:08:50.200]  仍然是土耳其一個很重要的港口
[00:08:50.200 --> 00:08:54.360]  今天我們讀的經文給聖母娜教會的信息
[00:08:54.360 --> 00:08:58.120]  是來自那位首先沒後死過又活過的基督徒
[00:08:58.120 --> 00:09:00.680]  今天我們在聖母娜教會的信是來自
[00:09:00.680 --> 00:09:03.880]  那首先的、末後的、死過又活的基督說
[00:09:03.880 --> 00:09:05.880]  其實那個用詞是有原因的
[00:09:05.880 --> 00:09:07.400]  其實這樣的用詞是有原因的
[00:09:07.400 --> 00:09:11.640]  這個稱呼正好和聖母娜的地理有一個很密切的關係
[00:09:11.640 --> 00:09:14.600]  這個稱呼正好和聖母娜的地理有密切關係
[00:09:14.600 --> 00:09:19.400]  由於聖母娜是處於一個地震的地帶裏面
[00:09:19.400 --> 00:09:21.800]  由於聖母娜是處於一個地震的地震帶
[00:09:21.800 --> 00:09:24.840]  他們經常受地震摧毀家園
[00:09:24.840 --> 00:09:26.840]  他們經常受地震被摧毀家園
[00:09:26.840 --> 00:09:28.840]  但當地的居民很頑強
[00:09:28.840 --> 00:09:32.760]  每次在一個頹垣敗瓦又重新建立一個漂亮的城市
[00:09:32.760 --> 00:09:34.600]  但當地的居民非常頑強
[00:09:34.600 --> 00:09:38.120]  每次在地震整個城市荒廢之後又再重建
[00:09:38.120 --> 00:09:41.880]  所以每次地震的苦難好像劫後重生
[00:09:41.880 --> 00:09:43.720]  令這個地方又更加的漂亮
[00:09:43.720 --> 00:09:46.920]  所以每一次的地震好像一個劫後重生
[00:09:46.920 --> 00:09:48.920]  又再讓這個地方變得更漂亮
[00:09:48.920 --> 00:09:51.080]  所以苦難對聖母娜人來說
[00:09:51.080 --> 00:09:52.360]  他們一點都不陌生
[00:09:52.360 --> 00:09:55.400]  甚至他們要學習怎樣跟苦難相處
[00:09:55.400 --> 00:09:58.760]  主持:所以苦難對聖母娜當地的人一點都不陌生
[00:09:58.760 --> 00:10:02.280]  甚至他們怎樣在苦難當中去克服
[00:10:02.280 --> 00:10:05.240]  聖母娜原來的意思叫抹藥
[00:10:05.240 --> 00:10:08.200]  主持:聖母娜原來的意思是抹藥的意思
[00:10:08.200 --> 00:10:11.720]  那個是當時古代一種上好的香料
[00:10:11.720 --> 00:10:14.280]  主持:在古代當時是一個上好的香料
[00:10:14.280 --> 00:10:18.120]  你去土耳其那個古老的市場都有得買
[00:10:18.120 --> 00:10:21.000]  主持:你去土耳其古老的市場都可以買得到
[00:10:21.000 --> 00:10:24.680]  就是味道很苦但是能夠發出清香之氣
[00:10:24.680 --> 00:10:27.720]  主持:它的味道很苦但是可以發出清香之氣
[00:10:27.720 --> 00:10:29.960]  古代的抹藥是用來塗抹屍體的
[00:10:29.960 --> 00:10:32.200]  主持:古代的抹藥是用來塗抹屍體的
[00:10:32.200 --> 00:10:33.800]  抹藥也都象徵苦難
[00:10:33.800 --> 00:10:35.800]  主持:抹藥也都象徵著苦難
[00:10:35.800 --> 00:10:40.120]  它有一個特性就是你越壓榨它的清香之氣就越強烈
[00:10:40.120 --> 00:10:42.360]  主持:它有一個特性就是你越壓榨它
[00:10:42.360 --> 00:10:44.360]  它的清香之氣就越出來
[00:10:44.360 --> 00:10:46.920]  聖母娜的教會當時的情況都是這樣
[00:10:46.920 --> 00:10:52.040]  在羅馬長期猛烈的逼迫當中
[00:10:52.040 --> 00:10:54.280]  聖母娜的教會當時的情況都是這樣
[00:10:54.280 --> 00:10:59.080]  他們很多神的僕人在為主殉道
[00:10:59.080 --> 00:11:01.720]  還有很多教會的信徒也都家破人亡
[00:11:01.720 --> 00:11:06.120]  聖母娜的教會的信徒也都家破人亡
[00:11:06.120 --> 00:11:10.600]  但是他們這些犧牲卻好像抹藥一樣發出清香之氣
[00:11:10.600 --> 00:11:14.120]  但是他們這樣的犧牲就如同抹藥一樣發出清香之氣
[00:11:14.120 --> 00:11:17.320]  吸引更多的人來歸向主
[00:11:17.320 --> 00:11:22.280]  所以有人不明白為什麼教會越受逼迫反而越興旺
[00:11:22.280 --> 00:11:26.440]  所以有人不明白為什麼教會越受逼迫卻越興旺
[00:11:26.440 --> 00:11:30.440]  你看我們中國過去幾十年在文革之後
[00:11:30.440 --> 00:11:33.400]  教會的發展是全世界增長最快的
[00:11:33.400 --> 00:11:35.560]  你看我們中國在文革之後
[00:11:35.560 --> 00:11:39.320]  教會被壓迫之後增長反而是更多的
[00:11:39.320 --> 00:11:44.520]  相對一些越是安殊的歐洲教會是沒落得越快
[00:11:44.520 --> 00:11:51.880]  聖母娜受到的逼迫在第九節透露了兩個根源
[00:11:51.880 --> 00:11:56.040]  聖母娜教會的逼迫在第九節透露了一個根源
[00:11:56.040 --> 00:12:00.120]  一方面是來自當時羅馬政府的逼迫
[00:12:00.120 --> 00:12:03.400]  一方面是來自當時羅馬政府的逼迫
[00:12:03.400 --> 00:12:07.880]  因為當時羅馬統治整個亞細亞地區的版圖很大
[00:12:07.880 --> 00:12:11.400]  因為當時羅馬統治整個亞細亞地區的版圖很大
[00:12:11.400 --> 00:12:13.720]  為了統一性
[00:12:13.720 --> 00:12:15.240]  為了統一性
[00:12:15.240 --> 00:12:19.800]  有人建議把羅馬皇帝立一個神像封他為神
[00:12:19.800 --> 00:12:23.800]  有人建議把羅馬皇帝建一個神像封他為神
[00:12:23.800 --> 00:12:25.560]  作為一種精神的領袖
[00:12:25.560 --> 00:12:27.000]  作為一種精神的領袖
[00:12:27.000 --> 00:12:29.240]  聖母娜在主後26年
[00:12:29.240 --> 00:12:34.600]  他們爭取到當時羅馬皇帝提比留神殿的建築權
[00:12:34.600 --> 00:12:45.080]  聖母娜得到了當時的皇帝神廟的建築權
[00:12:45.080 --> 00:12:52.920]  他們按法例每個聖母娜人每年要向羅馬皇帝下拜
[00:12:52.920 --> 00:12:57.480]  他們按法例每一個聖母娜人要依法向神廟下拜
[00:12:57.480 --> 00:13:00.920]  然後發一個證書證明已經效忠羅馬皇帝
[00:13:00.920 --> 00:13:00.920]  然後發一個證書證明已經效忠羅馬皇帝
[00:13:00.920 --> 00:13:00.920]  然後發一個證書證明已經效忠羅馬皇帝
[00:13:00.920 --> 00:13:00.920]  然後發一個證書證明已經效忠羅馬皇帝
[00:13:00.920 --> 00:13:00.920]  然後發一個證書證明已經效忠羅馬皇帝
[00:13:00.920 --> 00:13:00.920]  然後發一個證書證明已經效忠羅馬皇帝
[00:13:00.920 --> 00:13:00.920]  然後發一個證書證明已經效忠羅馬皇帝
[00:13:00.920 --> 00:13:04.920]  然後發一個證書證明已經效忠羅馬皇帝
[00:13:30.920 --> 00:13:46.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:13:46.920 --> 00:13:46.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:13:46.920 --> 00:13:46.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:13:46.920 --> 00:13:46.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:13:46.920 --> 00:13:46.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:13:46.920 --> 00:13:46.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:13:46.920 --> 00:13:46.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:13:46.920 --> 00:14:06.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:06.920 --> 00:14:21.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:21.920 --> 00:14:21.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:21.920 --> 00:14:21.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:21.920 --> 00:14:21.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:21.920 --> 00:14:21.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:21.920 --> 00:14:21.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:21.920 --> 00:14:21.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:21.920 --> 00:14:36.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:36.920 --> 00:14:36.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:36.920 --> 00:14:36.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:36.920 --> 00:14:36.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:36.920 --> 00:14:36.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:36.920 --> 00:14:36.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:36.920 --> 00:14:36.920]  但當時的基督徒不肯向這些皇帝的神像下拜和獻祭
[00:14:36.920 --> 00:14:51.920]  另外一個苦難的原因是當時有很多猶太人居住,他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:14:51.920]  他們很憎恨那些基督徒
[00:14:51.920 --> 00:15:16.920]  他們很憎恨那些基督徒
[00:15:16.920 --> 00:15:16.920]  他們很憎恨那些基督徒
[00:15:16.920 --> 00:15:16.920]  他們很憎恨那些基督徒
[00:15:16.920 --> 00:15:26.920]  他們很憎恨那些基督徒
[00:15:26.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:15:46.920]  他們很憎恨那些基督徒
[00:15:46.920 --> 00:16:04.920]  他們很憎恨那些基督徒
[00:16:04.920 --> 00:16:32.920]  他們很憎恨那些基督徒
[00:16:32.920 --> 00:16:32.920]  他們很憎恨那些基督徒
[00:16:32.920 --> 00:16:42.920]  他們很憎恨那些基督徒
[00:16:42.920 --> 00:16:42.920]  他們很憎恨那些基督徒
[00:16:42.920 --> 00:16:42.920]  他們很憎恨那些基督徒
[00:16:42.920 --> 00:16:42.920]  他們很憎恨那些基督徒
[00:16:42.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:16:52.920]  他們很憎恨那些基督徒
[00:16:52.920 --> 00:17:02.920]  他們很憎恨那些基督徒
[00:17:02.920 --> 00:17:02.920]  他們很憎恨那些基督徒
[00:17:02.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:12.920]  他們很憎恨那些基督徒
[00:17:12.920 --> 00:17:22.920]  他們很憎恨那些基督徒
[00:17:22.920 --> 00:17:22.920]  他們很憎恨那些基督徒
[00:17:22.920 --> 00:17:22.920]  他們很憎恨那些基督徒
[00:17:22.920 --> 00:17:22.920]  他們很憎恨那些基督徒
[00:17:22.920 --> 00:17:22.920]  他們很憎恨那些基督徒
[00:17:22.920 --> 00:17:22.920]  他們很憎恨那些基督徒
