
[00:00:00.000 --> 00:00:02.720]  今日嘅講題呢就係「人獸鬼」
[00:01:33.040 --> 00:01:37.560]  所以號註呢先嘅號註呢即係所在叫「格大拉」
[00:01:37.560 --> 00:01:38.120]  唔緊要嘅
[00:01:38.120 --> 00:01:41.080]  其實呢呢個係「格拉森」人住嘅地方㗎嘛
[00:01:41.080 --> 00:01:43.640]  即係「格拉森」唔係其他所在呀
[00:01:43.640 --> 00:01:44.760]  所以呢都冇關係嘅
[00:01:44.760 --> 00:01:45.920]  所以冇關係
[00:01:45.920 --> 00:01:47.200]  佢一定要喺海邊
[00:01:47.200 --> 00:01:48.720]  一定係喺海邊
[00:01:48.720 --> 00:01:50.120]  唔係啲豬唔會衝落海
[00:01:50.120 --> 00:01:53.240]  唔係啲豬唔會衝落海
[00:01:53.240 --> 00:01:58.960]  第二呢就講幾個地方名先講
[00:01:58.960 --> 00:02:02.160]  個幾種出現嘅主角
[00:02:02.160 --> 00:02:04.240]  「格大拉森」嘅主角就係誰呀?
[00:02:04.240 --> 00:02:05.400]  獸就係豬啦
[00:02:05.400 --> 00:02:07.120]  獸就係豬啦
[00:02:07.120 --> 00:02:09.200]  豬呢呢度嘅豬係家豬嚟嘅
[00:02:09.200 --> 00:02:11.000]  即係豬就係家豬
[00:02:11.000 --> 00:02:13.600]  喺山坡嗰度有人喺度養緊豬呀
[00:02:13.600 --> 00:02:16.200]  喺山頂呢有個像樣嘅豬
[00:02:16.200 --> 00:02:18.280]  係人還養嘅畜生嚟嘅
[00:02:18.280 --> 00:02:20.680]  係冷氣池嘅畜生嚟
[00:02:20.680 --> 00:02:22.400]  但係佢變咗「瘋豬」
[00:02:22.400 --> 00:02:27.960]  變咗「精神病」嘅豬
[00:02:27.960 --> 00:02:29.880]  精神病嘅豬呀?
[00:02:29.880 --> 00:02:30.960]  就精神病
[00:02:30.960 --> 00:02:32.040]  精神病豬
[00:02:32.040 --> 00:02:33.320]  係呀精神病啦
[00:02:33.320 --> 00:02:35.040]  因為嗰啲人會哭啲
[00:02:35.040 --> 00:02:36.480]  啱啱精神病咗
[00:02:36.480 --> 00:02:37.800]  所以衝咗落海自殺
[00:02:37.800 --> 00:02:40.160]  所以精神病啦就衝咗落海自殺
[00:02:40.160 --> 00:02:41.400]  係啱啱嘅
[00:02:41.400 --> 00:02:44.400]  其實佢哋本來唔癲㗎喎
[00:02:44.400 --> 00:02:46.360]  其實佢本身無大志㗎喎
[00:02:46.360 --> 00:02:47.920]  點解佢衝落海呢?
[00:02:47.920 --> 00:02:49.040]  點解佢衝落海呢?
[00:02:49.040 --> 00:02:50.800]  因為有鬼附佢哋吖嘛
[00:02:50.800 --> 00:02:53.440]  因為有鬼附佢哋係善丁
[00:02:53.440 --> 00:02:54.320]  好多人呢
[00:02:54.320 --> 00:02:56.640]  即係尤其啲初信豬或者未信豬嘅人
[00:02:56.640 --> 00:02:57.720]  讀啲聯經文呢
[00:02:57.720 --> 00:02:59.800]  有未信豬嘅人或者初信豬嘅人
[00:02:59.800 --> 00:03:01.120]  讀啲本經文呢
[00:03:01.120 --> 00:03:03.000]  咁就話耶穌大唔大哂啲呀?
[00:03:03.000 --> 00:03:05.360]  阿耶穌正正正了
[00:03:05.360 --> 00:03:07.000]  啲豬人哋㗎喎
[00:03:07.000 --> 00:03:08.600]  就啲係冷嘅㗎喎
[00:03:08.600 --> 00:03:10.240]  雖然猶太人唔食豬
[00:03:10.240 --> 00:03:11.520]  猶太人唔食啲
[00:03:11.520 --> 00:03:12.640]  認為豬係污穢
[00:03:12.640 --> 00:03:14.000]  認為各都啲係亞洲
[00:03:14.000 --> 00:03:18.040]  咁你都唔可以畀咁多啲豬呀衝晒落海呀?
[00:03:18.040 --> 00:03:19.280]  你唔可以話啲豬衝落海呀?
[00:03:19.280 --> 00:03:19.920]  啲啲呢
[00:03:19.920 --> 00:03:24.400]  尤其是而家今日真係有好多嗰啲咩
[00:03:24.400 --> 00:03:25.520]  豐豬
[00:03:25.520 --> 00:03:26.440]  非洲豐豬
[00:03:26.440 --> 00:03:28.960]  非洲豐豬
[00:03:28.960 --> 00:03:30.920]  所以就咗我哋呢個鄉間或者上世紀
[00:03:30.920 --> 00:03:33.120]  老實講啲豬咁貴
[00:03:33.120 --> 00:03:36.200]  所以豬呢就真係嘅嘅就真貴啦
[00:03:36.200 --> 00:03:38.240]  你哋猶太人唔食豬啫
[00:03:38.240 --> 00:03:39.520]  你猶太人唔食豬啫
[00:03:39.520 --> 00:03:40.840]  你哋外邦人食豬㗎嘛
[00:03:40.840 --> 00:03:42.200]  你外邦人食豬㗎嘛
[00:03:42.200 --> 00:03:44.000]  曬啲呀 真撩呀
[00:03:44.000 --> 00:03:44.800]  你搞錯咗
[00:03:44.800 --> 00:03:45.680]  你搞錯啦
[00:03:45.680 --> 00:03:47.040]  佢哋明白咩意思
[00:03:47.040 --> 00:03:49.520]  佢明白咩意思
[00:03:49.520 --> 00:03:51.480]  呢個豬係咩關係呢
[00:03:51.480 --> 00:03:55.480]  呢個豬地係咩關係呢
[00:03:55.480 --> 00:03:57.320]  當呢啲鬼見到耶穌嘅時候
[00:03:57.320 --> 00:03:59.200]  當鬼見到耶穌嘅時候呢
[00:03:59.200 --> 00:04:01.120]  耶穌就問佢叫咩名
[00:04:01.120 --> 00:04:02.880]  耶穌就問佢叫咩名
[00:04:02.880 --> 00:04:04.320]  佢就自報教門
[00:04:04.320 --> 00:04:05.000]  佢就自報
[00:04:05.000 --> 00:04:06.360]  第一句講第二句啦
[00:04:06.360 --> 00:04:08.440]  我哋個名叫做菌
[00:04:08.440 --> 00:04:10.000]  我哋個名就叫做菌
[00:04:10.000 --> 00:04:11.080]  菌一個好名嚟㗎
[00:04:11.080 --> 00:04:12.320]  菌一個好名嚟
[00:04:12.320 --> 00:04:14.040]  我哋當中嘅文嘅名叫阿菌
[00:04:14.040 --> 00:04:16.440]  我哋當中嘅文嘅名叫阿菌無
[00:04:16.440 --> 00:04:18.720]  我阿媽嘅學名叫阿菌
[00:04:18.720 --> 00:04:21.160]  我母母嘅學名就叫菌
[00:04:21.160 --> 00:04:22.640]  一個好名嚟嘅
[00:04:22.640 --> 00:04:24.200]  點解啲鬼嘅名叫菌呢
[00:04:24.200 --> 00:04:25.880]  因為鬼嘅名叫菌呢
[00:04:25.880 --> 00:04:27.000]  咁呢度講
[00:04:27.000 --> 00:04:29.000]  佈甲話因為佢數目多
[00:04:29.000 --> 00:04:43.560]  佢個菌呢個字呢係屬於一個嘅軍隊嘅編制
[00:04:43.560 --> 00:04:47.120]  祖堂啲人就冇捉過呢個嘅陸軍戰棋
[00:04:47.120 --> 00:05:02.200]  你問今日日堂有冇人捉過陸軍戰棋
[00:05:02.200 --> 00:05:18.600]  男仔最鍾意捉嘅
[00:05:18.600 --> 00:05:19.920]  總司令軍長
[00:05:19.920 --> 00:05:20.880]  總司令軍長
[00:05:20.880 --> 00:05:21.520]  司長
[00:05:21.520 --> 00:05:22.120]  司長
[00:05:22.120 --> 00:05:22.760]  旅長
[00:05:22.760 --> 00:05:23.320]  旅長
[00:05:23.320 --> 00:05:23.880]  團長
[00:05:23.880 --> 00:05:24.320]  團長
[00:05:24.320 --> 00:05:24.920]  營長
[00:05:24.920 --> 00:05:25.520]  營長
[00:05:25.520 --> 00:05:26.120]  營長
[00:05:26.120 --> 00:05:26.960]  排長
[00:05:26.960 --> 00:05:27.480]  排長
[00:05:27.480 --> 00:05:28.040]  官兵
[00:05:28.040 --> 00:05:29.000]  黨兵
[00:05:29.000 --> 00:05:29.440]  兵
[00:05:29.440 --> 00:05:30.560]  一個大過一個
[00:05:30.560 --> 00:05:32.160]  一個越來越大
[00:05:32.160 --> 00:05:33.400]  我介紹團契呢
[00:05:33.400 --> 00:05:34.360]  講嘅團契呢
[00:05:34.360 --> 00:05:35.600]  有個團契教會
[00:05:35.600 --> 00:05:36.880]  我教會做團契
[00:05:36.880 --> 00:05:40.280]  因為啲人嗰時好興移民去外國讀書
[00:05:40.280 --> 00:05:42.320]  就有很多人移民去外國讀書
[00:05:42.320 --> 00:05:44.320]  個團契嘅人就越嚟越少
[00:05:44.320 --> 00:05:45.720]  團契係人越來越少
[00:05:45.720 --> 00:05:47.840]  所以佢哋少個個團長叫做排長
[00:05:47.840 --> 00:05:49.600]  團長叫排長
[00:05:49.600 --> 00:05:51.040]  人少咗咪排長
[00:05:51.040 --> 00:05:54.120]  人越少就叫排長
[00:05:54.120 --> 00:05:58.400]  呢個團係羅馬軍團嘅名號嚟嘅
[00:05:58.400 --> 00:06:01.320]  呢個團係羅馬軍團嘅名號
[00:06:01.320 --> 00:06:01.920]  編制
[00:06:01.920 --> 00:06:02.800]  所以編制
[00:06:02.800 --> 00:06:03.800]  即係編制嚟嘅
[00:06:03.800 --> 00:06:05.680]  每一個軍隊都有個名號
[00:06:05.680 --> 00:06:07.160]  每一個軍隊都有個名號
[00:06:07.160 --> 00:06:10.400]  大家眼下見唔見到啲軍旗
[00:06:10.400 --> 00:06:14.360]  嗰度係授咗一個咩嘢嘅
[00:06:14.360 --> 00:06:15.840]  動物嘅喺度
[00:06:15.840 --> 00:06:17.040]  大家有睇到軍旗裏面
[00:06:17.040 --> 00:06:18.960]  有燒一個動物喺裏面
[00:06:18.960 --> 00:06:19.680]  睇唔清楚
[00:06:19.680 --> 00:06:21.440]  睇得清楚無
[00:06:21.440 --> 00:06:23.440]  有睇到無
[00:06:23.440 --> 00:06:24.960]  睇唔到要驗眼
[00:06:24.960 --> 00:06:25.920]  係咩動物嚟嘅
[00:06:25.920 --> 00:06:26.760]  大家有睇到無
[00:06:26.760 --> 00:06:29.320]  七年尾出年又有長姐
[00:06:29.320 --> 00:06:31.240]  有咩醫療圈又去回返
[00:06:31.240 --> 00:06:33.280]  你有冇睇到有人冇墨照
[00:06:33.280 --> 00:06:34.760]  有冇睇到
[00:06:34.760 --> 00:06:35.560]  有睇到無
[00:06:35.560 --> 00:06:36.160]  唔知
[00:06:36.160 --> 00:06:36.840]  唔知
[00:06:36.840 --> 00:06:37.400]  我睇呢
[00:06:37.400 --> 00:06:38.360]  睇到得果
[00:06:38.360 --> 00:06:39.280]  有睇到無
[00:06:39.280 --> 00:06:40.400]  佢同個烏龜
[00:06:40.400 --> 00:06:41.880]  揸咗隻烏龜
[00:06:41.880 --> 00:06:43.120]  係烏龜
[00:06:43.120 --> 00:06:44.120]  羅馬軍團
[00:06:44.120 --> 00:06:46.480]  同隻烏龜行軍要迅速
[00:06:46.480 --> 00:06:47.880]  唔會龜速
[00:06:47.880 --> 00:06:51.800]  所以行軍唔會咁慢
[00:06:51.800 --> 00:06:52.720]  係咩嚟嘅
[00:06:52.720 --> 00:06:54.160]  係咩嚟嘅
[00:06:54.160 --> 00:06:54.840]  睇清楚啲
[00:06:54.840 --> 00:06:57.160]  我睇得清楚
[00:06:57.160 --> 00:06:57.800]  豬
[00:06:57.800 --> 00:06:58.800]  係豬嚟嘅
[00:06:58.800 --> 00:07:00.120]  豬奇棍
[00:07:00.120 --> 00:07:02.000]  豬奇棍
[00:07:02.000 --> 00:07:02.720]  當然呢啲豬
[00:07:02.720 --> 00:07:04.760]  就唔係普通你屋企養嘅豬
[00:07:04.760 --> 00:07:07.080]  豬唔係啲普通你出嚟養嘅豬
[00:07:07.080 --> 00:07:08.840]  有獠牙嘅豬
[00:07:08.840 --> 00:07:11.080]  豬有嘴鰭
[00:07:11.080 --> 00:07:12.000]  真大隻嘅嘴鰭
[00:07:12.000 --> 00:07:15.600]  佢哋話唔怕神一般的對手
[00:07:15.600 --> 00:07:16.840]  我聽阿公講一句話
[00:07:16.840 --> 00:07:17.720]  真係無驚
[00:07:17.720 --> 00:07:20.120]  你閃一半嘅額頭
[00:07:20.120 --> 00:07:21.640]  只怕乜嘢一般
[00:07:21.640 --> 00:07:22.960]  只驚乜嘢
[00:07:22.960 --> 00:07:24.680]  神一般的
[00:07:24.680 --> 00:07:25.800]  交友
[00:07:25.800 --> 00:07:26.720]  交友
[00:07:26.720 --> 00:07:27.320]  團友
[00:07:27.320 --> 00:07:28.000]  團友
[00:07:28.000 --> 00:07:28.520]  隊友
[00:07:28.520 --> 00:07:30.480]  隊友
[00:07:30.480 --> 00:07:31.040]  唔係喎
[00:07:31.040 --> 00:07:31.840]  呢啲豬
[00:07:31.840 --> 00:07:34.160]  非比尋常嘅豬
[00:07:34.160 --> 00:07:38.240]  佢衝鋒陷陣
[00:07:38.240 --> 00:07:39.200]  佢係衝
[00:07:39.200 --> 00:07:40.440]  成群咁衝過嚟
[00:07:40.440 --> 00:07:41.880]  佢鬼鬼咁衝過嚟
[00:07:41.880 --> 00:07:43.480]  一直衝過嚟你聽唔順啦
[00:07:43.480 --> 00:07:45.680]  一直衝過嚟呢啲又點會順
[00:07:45.680 --> 00:07:47.320]  呢啲有獠牙嘅豪豬
[00:07:47.320 --> 00:07:48.920]  千鈞萬鈞咁衝過嚟
[00:07:48.920 --> 00:07:50.800]  佢有柳棋
[00:07:50.800 --> 00:07:53.240]  佢成群慢慢地衝過嚟
[00:07:53.240 --> 00:07:54.360]  個場面震震撼撼
[00:07:54.360 --> 00:07:56.280]  個場面震震撼撼
[00:07:56.280 --> 00:07:57.240]  呢個場面就係
[00:07:57.240 --> 00:07:59.440]  啲豬衝落去海嗰度
[00:07:59.440 --> 00:08:00.640]  俾你睇到嘅震撼性
[00:08:00.640 --> 00:08:01.720]  即係就係地呢
[00:08:01.720 --> 00:08:04.240]  同你開槍落去海嘅震撼
[00:08:04.240 --> 00:08:06.080]  豬棋棍呢啲都唔豬
[00:08:06.080 --> 00:08:08.320]  地棋棍呢啲都無地
[00:08:08.320 --> 00:08:09.520]  咁唔講佢先
[00:08:09.520 --> 00:08:11.200]  講冷啦
[00:08:11.200 --> 00:08:12.760]  講咗隻獸啦
[00:08:12.760 --> 00:08:13.960]  講笑啦
[00:08:13.960 --> 00:08:14.720]  豬
[00:08:14.720 --> 00:08:15.320]  講地啦
[00:08:15.320 --> 00:08:17.200]  而家講緊呢個人喎
[00:08:17.200 --> 00:08:18.440]  講隻冷
[00:08:18.440 --> 00:08:19.960]  呢個人係個膝上嘅人
[00:08:19.960 --> 00:08:21.440]  即係冷就膝上嘅冷
[00:08:21.440 --> 00:08:22.560]  佢經常唔著衫
[00:08:22.560 --> 00:08:23.720]  佢經常唔著衫
[00:08:23.720 --> 00:08:24.640]  或者根本唔著衫
[00:08:24.640 --> 00:08:26.280]  根本唔穿衫褲啦
[00:08:26.280 --> 00:08:27.120]  無屋企住
[00:08:27.120 --> 00:08:28.720]  無出嚟人企
[00:08:28.720 --> 00:08:29.960]  住喺墳墓嗰度
[00:08:29.960 --> 00:08:31.160]  企喺墳墓嚟
[00:08:31.160 --> 00:08:32.400]  被鎖住
[00:08:32.400 --> 00:08:33.800]  同人鎖住嘅
[00:08:33.800 --> 00:08:35.600]  佢就爭取咗鎖鏈
[00:08:35.600 --> 00:08:37.520]  佢就將個鎖鏈呢整脫
[00:08:37.520 --> 00:08:40.720]  咁你見到一個咁嘅
[00:08:40.720 --> 00:08:41.240]  人
[00:08:41.240 --> 00:08:44.200]  你睇佢係咁嘅人
[00:08:44.200 --> 00:08:45.640]  咁你
[00:08:45.640 --> 00:08:46.680]  你覺得佢係咪人呢
[00:08:46.680 --> 00:08:49.400]  你覺得佢係唔係人呢
[00:08:49.400 --> 00:08:50.160]  你唔知道啊
[00:08:50.160 --> 00:08:51.000]  你唔知啊
[00:08:51.000 --> 00:08:51.960]  咁你叫佢做咩啊
[00:08:51.960 --> 00:08:55.640]  你叫佢做咩啊
[00:08:55.640 --> 00:08:56.400]  啊
[00:08:56.400 --> 00:08:57.120]  叫佢做咩啊
[00:08:57.120 --> 00:08:58.080]  癲嘅
[00:08:58.080 --> 00:08:58.840]  犯癲嘅
[00:08:58.840 --> 00:08:59.480]  傻嘅
[00:08:59.480 --> 00:09:01.160]  啊 係傻嘅
[00:09:01.160 --> 00:09:02.240]  啊 傻傻嘅
[00:09:02.240 --> 00:09:03.800]  啊 係有情緒有問題啦
[00:09:03.800 --> 00:09:04.880]  失常嘅人嚟嘅
[00:09:04.880 --> 00:09:05.800]  係失常嘅人
[00:09:05.800 --> 00:09:07.360]  呢個失常嘅人無屋企返嘅
[00:09:07.360 --> 00:09:08.720]  啊 即係失常嘅人無出嚟
[00:09:08.720 --> 00:09:10.040]  佢係一個失言嘅人
[00:09:10.040 --> 00:09:11.000]  佢係失言嘅人
[00:09:11.000 --> 00:09:11.920]  點解失言啊
[00:09:11.920 --> 00:09:12.680]  甚麽叫失言啊
[00:09:12.680 --> 00:09:14.120]  無晒聯繫關係啊
[00:09:14.120 --> 00:09:15.120]  啊 無乜啲聯繫關係
[00:09:15.120 --> 00:09:15.640]  啊 無乜啲聯繫關係
[00:09:15.640 --> 00:09:16.800]  啊 無出嚟人企啊
[00:09:16.800 --> 00:09:17.520]  無朋友啊
[00:09:17.520 --> 00:09:20.720]  無朋友
[00:09:20.720 --> 00:09:22.000]  佢住嘅墳墓呢邊
[00:09:22.000 --> 00:09:22.640]  佢企下嘅墳墓嚟
[00:09:22.640 --> 00:09:24.600]  好啦 我哋轉一轉個話題
[00:09:24.600 --> 00:09:26.200]  講下啲地方先再講
[00:09:26.200 --> 00:09:27.800]  我哋轉咗個所
[00:09:27.800 --> 00:09:28.920]  我哋揀咗個所在
[00:09:28.920 --> 00:09:29.800]  再嚟揀規嘅囉
[00:09:29.800 --> 00:09:30.800]  耶穌嘅時代嘅墳墓
[00:09:30.800 --> 00:09:31.640]  大概係咁嘅樣
[00:09:31.640 --> 00:09:33.080]  啊 所以咱哋住嘅墳墓
[00:09:33.080 --> 00:09:34.400]  差唔多係咁嘅樣
[00:09:34.400 --> 00:09:36.680]  墳墓唔係俾人住㗎
[00:09:36.680 --> 00:09:38.200]  啊 墳墓唔係託人企嘅
[00:09:38.200 --> 00:09:38.880]  係俾邊個住㗎
[00:09:38.880 --> 00:09:41.680]  俾俾乜人企
[00:09:41.680 --> 00:09:43.360]  墳墓咪俾人住啦
[00:09:43.360 --> 00:09:43.800]  俾邊個住
[00:09:43.800 --> 00:09:52.040]  啊 墳墓係託人企嘅
[00:09:52.040 --> 00:09:53.520]  喺聖經裏面
[00:09:53.520 --> 00:09:56.600]  有時都係同陰間呢個字係同義詞
[00:09:56.600 --> 00:09:58.040]  咁即係陰間呢個字呢
[00:09:58.040 --> 00:09:59.920]  係同同時嘅意思
[00:09:59.920 --> 00:10:01.240]  可以移不返嘅地方
[00:10:01.240 --> 00:10:03.320]  啊 企唔係嗰度嚟嘅所在
[00:10:03.320 --> 00:10:04.120]  陰間啊
[00:10:04.120 --> 00:10:04.640]  陰間
[00:10:04.640 --> 00:10:06.440]  同你中國人所講嘅鬼
[00:10:06.440 --> 00:10:08.440]  啊 就係中國人所講嘅鬼
[00:10:08.440 --> 00:10:09.200]  即係鬼啦
[00:10:09.200 --> 00:10:10.640]  係囉 係鬼啦
[00:10:10.640 --> 00:10:11.600]  即係去咗個地方
[00:10:11.600 --> 00:10:12.240]  企嘅所在
[00:10:12.240 --> 00:10:13.200]  就唔返得出嚟㗎啦
[00:10:13.200 --> 00:10:14.280]  就唔會再出嚟啦
[00:10:14.280 --> 00:10:15.280]  唔會返到盡頭㗎啦
[00:10:15.280 --> 00:10:16.960]  唔會再返到嚟啦
[00:10:16.960 --> 00:10:19.720]  去而不返 即係歸咗就唔返嚟啦
[00:10:19.720 --> 00:10:21.000]  即係去而唔會再返嚟啦
[00:10:21.000 --> 00:10:22.160]  就歸去啦 係死人住嘅地方
[00:10:22.160 --> 00:10:23.080]  就死人企嘅所在
[00:10:23.080 --> 00:10:24.000]  死人嘅地方
[00:10:24.000 --> 00:10:24.840]  係死人嘅所在
[00:10:24.840 --> 00:10:25.720]  係死人嘅歸宿
[00:10:25.720 --> 00:10:27.160]  係死人嘅歸宿
[00:10:27.160 --> 00:10:29.320]  墳墓點解叫做不潔呢
[00:10:29.320 --> 00:10:31.200]  啊 墳墓梗係自己嘅不潔呢
[00:10:31.200 --> 00:10:33.960]  唔係 因為見到啲...
[00:10:33.960 --> 00:10:36.520]  有時傾過見到啲咩金塔啊
[00:10:36.520 --> 00:10:43.360]  見到啲墳墓 哎呀 污糟嘢㗎 係咪
[00:10:43.360 --> 00:10:45.120]  個污糟唔係指不清潔啊
[00:10:45.120 --> 00:10:45.840]  嗰啲污糟啊
[00:10:45.840 --> 00:10:52.960]  中國人同呢一個猶太人嘅思想有啲類似嘅
[00:10:52.960 --> 00:10:56.840]  你去到呢啲地方呢
[00:10:56.840 --> 00:10:59.840]  一變成 污糟
[00:10:59.840 --> 00:11:03.000]  撞到佢 污糟
[00:11:03.000 --> 00:11:05.720]  點解啊
[00:11:05.720 --> 00:11:08.000]  呢個係個禮儀上嘅不潔
[00:11:08.000 --> 00:11:10.480]  即係禮儀上嘅不潔
[00:11:10.480 --> 00:11:11.800]  即係去完呢啲地方呢
[00:11:11.800 --> 00:11:13.240]  你自己唔安樂㗎
[00:11:13.240 --> 00:11:17.520]  有啲人知道去過呢啲地方佢都唔安樂㗎
[00:11:17.520 --> 00:11:20.920]  你明唔明白啊
[00:11:20.920 --> 00:11:22.960]  你明白咩咩
[00:11:22.960 --> 00:11:24.360]  我做牧師成日去啲咁嘅地方
[00:11:24.360 --> 00:11:26.440]  我做牧師成日去啲咁嘅地方
[00:11:26.440 --> 00:11:28.120]  牧師係陰污性行業啊
[00:11:28.120 --> 00:11:30.400]  做牧師係陰污性嘅行業啊
[00:11:30.400 --> 00:11:31.760]  醫護人員就係咁啦
[00:11:31.760 --> 00:11:33.440]  醫護人員搵就係咁啦
[00:11:33.440 --> 00:11:34.080]  成日去
[00:11:34.080 --> 00:11:35.760]  我做人會成日去啊
[00:11:35.760 --> 00:11:36.720]  有嘅人成日去唔會
[00:11:36.720 --> 00:11:38.720]  梗係唔會啦
[00:11:38.720 --> 00:11:40.720]  知唔知到話你要處理個死人
[00:11:40.720 --> 00:11:41.720]  係親人呢
[00:11:41.720 --> 00:11:45.320]  你要變成不潔淨一段相當長嘅時間
[00:11:45.320 --> 00:11:47.000]  你如果出嚟人有人呢
[00:11:47.000 --> 00:11:48.560]  假性啊 死去嘅時辰呢
[00:11:48.560 --> 00:11:51.080]  你就無清潔淨一段時間
[00:11:51.080 --> 00:11:52.240]  至少七日
[00:11:52.240 --> 00:11:54.080]  咁你先要行番潔淨嘅禮
[00:11:54.080 --> 00:11:55.720]  你就行個潔淨嘅禮
[00:11:55.720 --> 00:11:56.840]  去行個潔淨嘅禮
[00:11:56.840 --> 00:11:57.880]  行呢個潔淨嘅禮
[00:11:57.880 --> 00:11:58.880]  浸喺水裏面
[00:11:58.880 --> 00:12:01.320]  浸喺水裏面
[00:12:01.320 --> 00:12:02.240]  然後掀個掣
[00:12:02.240 --> 00:12:03.520]  再掀一個掣
[00:12:03.520 --> 00:12:04.520]  之前
[00:12:04.520 --> 00:12:05.520]  至尊呢
[00:12:05.520 --> 00:12:06.520]  即係你獻祭之前
[00:12:06.520 --> 00:12:08.280]  潔淨之前嗰段日子
[00:12:08.280 --> 00:12:09.800]  你行呢個潔淨至尊
[00:12:09.800 --> 00:12:11.080]  咋嘅日子呢
[00:12:11.080 --> 00:12:12.280]  你唔准去會堂
[00:12:12.280 --> 00:12:13.280]  你唔准去會堂
[00:12:13.280 --> 00:12:14.280]  你唔准去做禮拜
[00:12:14.280 --> 00:12:15.080]  唔准去做禮拜
[00:12:15.080 --> 00:12:17.880]  你唔准去做任何嘅呢啲嘅
[00:12:17.880 --> 00:12:18.880]  即係宗教禮儀性嘅嘢
[00:12:18.880 --> 00:12:21.480]  唔准去做宗教禮儀嘅嘢
[00:12:21.480 --> 00:12:22.280]  唔准去做
[00:12:22.280 --> 00:12:24.080]  同埋生日勿近啊
[00:12:24.080 --> 00:12:25.480]  生年就唔用管理啦
[00:12:25.480 --> 00:12:27.960]  所以墳墓係一個遠離生命嘅地方
[00:12:27.960 --> 00:12:30.520]  所以墳墓係遠離生命嘅所在
[00:12:30.520 --> 00:12:35.480]  不潔係猶太人用生命嚟量度嘅
[00:12:35.480 --> 00:12:37.680]  不潔係猶太人用生命嚟量嘅
[00:12:37.680 --> 00:12:38.680]  遠離生命
[00:12:38.680 --> 00:12:43.680]  愈接近死亡
[00:12:43.680 --> 00:12:47.080]  愈喺禮儀上面不潔
[00:12:47.080 --> 00:12:49.080]  就係喺禮儀上面就不潔
[00:12:49.080 --> 00:12:50.680]  因為生命係從神而來嘅
[00:12:50.680 --> 00:12:52.480]  即係生命係對神而來嘅
[00:12:52.480 --> 00:12:53.680]  即係你愈遠離上帝呀
[00:12:53.680 --> 00:12:55.080]  你愈遠離上帝呢
