
[00:00:00.000 --> 00:00:02.640]  今日教的經文是《讓風音》21章
[00:03:03.400 --> 00:03:07.400]  在彼得年老的時候,他要為主殉道
[00:03:07.400 --> 00:03:10.400]  所以後來就這樣寫,第21章19節
[00:03:10.400 --> 00:03:15.400]  耶穌說者說,是指著彼得要怎樣死榮耀神
[00:03:15.400 --> 00:03:19.400]  我們認為《又福音》寫作時期,是彼得殉道之後
[00:03:19.400 --> 00:03:22.400]  是非常年老晚年的時候
[00:03:22.400 --> 00:03:27.400]  再說他的同伴,一生的戰友彼得的遭遇
[00:03:27.400 --> 00:03:31.400]  一般估計彼得大概是公元28年左右為主殉道
[00:03:31.400 --> 00:03:34.400]  是被刀釘十字架而死
[00:03:34.400 --> 00:03:37.400]  在《又福音》的設計裏面,要這樣寫
[00:03:37.400 --> 00:03:40.400]  去到《又福音》第20章第31節
[00:03:40.400 --> 00:03:47.400]  彼得說,但記者些事,要記你們信耶穌是基督,是神的兒子
[00:03:47.400 --> 00:03:52.400]  並且叫你們信了他,就可以因他的名得生
[00:03:52.400 --> 00:03:56.400]  好像已經總結了耶穌生平復活的故事
[00:03:56.400 --> 00:03:59.400]  但再多了21章
[00:03:59.400 --> 00:04:03.400]  這21章特別提到當時候約翰寫的時候
[00:04:03.400 --> 00:04:08.400]  彼得已經不是一些人以為很年輕三戰認主的彼得
[00:04:08.400 --> 00:04:11.400]  彼得已經是教會有名的長老
[00:04:11.400 --> 00:04:13.400]  是當教會開始的時候
[00:04:13.400 --> 00:04:17.400]  一天裏面大約三千人信耶穌,神重用的僕人
[00:04:17.400 --> 00:04:20.400]  是一個忠心的老僕人
[00:04:20.400 --> 00:04:23.400]  一個大使徒,一個孫報事
[00:04:23.400 --> 00:04:29.400]  所以某程度上,有一章可以說是約翰為彼得所寫的心靈的無字名
[00:04:29.400 --> 00:04:32.400]  特別提到當時的信徒提醒他們
[00:04:32.400 --> 00:04:34.400]  各位三千不認主的彼得
[00:04:34.400 --> 00:04:38.400]  也可以靠著主的恩典成為主義的忠僕
[00:04:38.400 --> 00:04:41.400]  同樣我們在我們面對的世道的艱難裏面
[00:04:41.400 --> 00:04:43.400]  至於人生的限制裏面
[00:04:43.400 --> 00:04:47.400]  我們靠著神的恩典一樣可以成為主義的忠僕
[00:04:47.400 --> 00:04:50.400]  在今天記載裏面經文的整個環境裏面
[00:04:50.400 --> 00:04:52.400]  彼得經歷了很深的失敗
[00:04:52.400 --> 00:04:54.400]  特別提到三戰認主
[00:04:54.400 --> 00:04:57.400]  他經歷耶穌基督受危難的時候
[00:04:57.400 --> 00:04:59.400]  至於何等的軟弱
[00:04:59.400 --> 00:05:02.400]  一個曾經在危難裏面退縮的人
[00:05:02.400 --> 00:05:05.400]  怎能夠再站下來去侍奉神呢?
[00:05:05.400 --> 00:05:06.400]  我們重溫耶穌
[00:05:06.400 --> 00:05:09.400]  彼得三次不認主的一幕經文
[00:05:09.400 --> 00:05:12.400]  路加福音22章,內一到內二節
[00:05:12.400 --> 00:05:14.400]  一起讀吧,聽完歌目
[00:05:14.400 --> 00:05:18.400]  主主在我身內看彼得
[00:05:18.400 --> 00:05:21.400]  彼得便想起主對他所說的話
[00:05:21.400 --> 00:05:23.400]  今日雞叫已鮮
[00:05:23.400 --> 00:05:25.400]  你要三次不認我
[00:05:25.400 --> 00:05:27.400]  他出去痛哭
[00:05:27.400 --> 00:05:29.400]  彼得三次不認主
[00:05:29.400 --> 00:05:34.400]  經歷一個痛哭悲傷的階段
[00:05:34.400 --> 00:05:37.400]  而耶穌是看到他的悲傷
[00:05:37.400 --> 00:05:40.400]  所以彼得很深經歷到這個失敗
[00:05:40.400 --> 00:05:41.400]  後來和幾個門徒
[00:05:41.400 --> 00:05:44.400]  好像耶穌復活都不知道做什麼好
[00:05:44.400 --> 00:05:46.400]  後來去到聖經裏面第三節
[00:05:46.400 --> 00:05:49.400]  聖經說西門彼得對他們說
[00:05:49.400 --> 00:05:51.400]  我打雨去
[00:05:51.400 --> 00:05:53.400]  彼得好像要回到自己老本行
[00:05:53.400 --> 00:05:55.400]  沒有事做的時候
[00:05:55.400 --> 00:05:57.400]  回去打雨吧
[00:05:57.400 --> 00:05:59.400]  聖經說他們說
[00:05:59.400 --> 00:06:01.400]  我們也和你同去
[00:06:01.400 --> 00:06:03.400]  他們就出去上了船
[00:06:03.400 --> 00:06:07.400]  聖經說那一夜並沒有打著什麼
[00:06:07.400 --> 00:06:10.400]  很特別是他回到自己老本行
[00:06:10.400 --> 00:06:11.400]  老的專業
[00:06:11.400 --> 00:06:14.400]  卻一夜打不到什麼
[00:06:14.400 --> 00:06:15.400]  有些人很奇怪
[00:06:15.400 --> 00:06:17.400]  到中年的時候失業的時候
[00:06:17.400 --> 00:06:19.400]  找回自己老本行做
[00:06:19.400 --> 00:06:20.400]  都好像找不到
[00:06:20.400 --> 00:06:22.400]  或者很頹喪的情況
[00:06:22.400 --> 00:06:24.400]  或者有些傳道人
[00:06:24.400 --> 00:06:26.400]  在侍奉經歷不順利的時候
[00:06:26.400 --> 00:06:29.400]  記得以前在美國認識一定數量的牧者
[00:06:29.400 --> 00:06:32.400]  侍奉不順利就開餐館做老闆
[00:06:32.400 --> 00:06:36.400]  有些連餐館生意都不順利等等情況
[00:06:36.400 --> 00:06:40.400]  彼得經歷不單止自己三次念珠的失敗
[00:06:40.400 --> 00:06:42.400]  甚至靠自己才能
[00:06:42.400 --> 00:06:45.400]  都好像一事無成的感覺
[00:06:45.400 --> 00:06:48.400]  彼得再經歷一個很深的失敗或者黑暗
[00:06:48.400 --> 00:06:51.400]  就是經歷政權暴力的恐怖
[00:06:51.400 --> 00:06:53.400]  因為他身處一個殖民地的時代
[00:06:53.400 --> 00:06:55.400]  羅馬帝國的強權
[00:06:55.400 --> 00:06:58.400]  可以將他尊重的耶穌基督
[00:06:58.400 --> 00:07:01.400]  用最淒慘最恐怖的情況
[00:07:01.400 --> 00:07:03.400]  釘死在十字架上
[00:07:03.400 --> 00:07:05.400]  連比拉多說耶穌基督沒有罪
[00:07:05.400 --> 00:07:06.400]  都會釘死
[00:07:06.400 --> 00:07:08.400]  他發覺這個政權的壁壩
[00:07:08.400 --> 00:07:10.400]  可以這麼強烈
[00:07:10.400 --> 00:07:12.400]  在今天有一章裡面第一節
[00:07:12.400 --> 00:07:13.400]  我看完那一幕一起讀
[00:07:13.400 --> 00:07:15.400]  有一章第一節
[00:07:15.400 --> 00:07:16.400]  看完那一幕
[00:07:16.400 --> 00:07:17.400]  這些事以後
[00:07:17.400 --> 00:07:19.400]  耶穌在提比利亞海邊
[00:07:19.400 --> 00:07:21.400]  又向門徒顯現
[00:07:21.400 --> 00:07:23.400]  他怎樣顯現
[00:07:23.400 --> 00:07:24.400]  記載下面
[00:07:24.400 --> 00:07:26.400]  是耶穌復活顯現
[00:07:26.400 --> 00:07:27.400]  特別記載的地方
[00:07:27.400 --> 00:07:29.400]  就是提比利亞海邊
[00:07:29.400 --> 00:07:31.400]  提比利亞海邊是什麼地方
[00:07:31.400 --> 00:07:33.400]  請記載
[00:07:33.400 --> 00:07:35.400]  在約翰第六章第一節
[00:07:35.400 --> 00:07:37.400]  提比利亞海
[00:07:37.400 --> 00:07:39.400]  就是加利利海
[00:07:39.400 --> 00:07:42.400]  所以其他經文多數說加利利海
[00:07:42.400 --> 00:07:46.400]  唯獨在約翰福音說提比利亞海
[00:07:46.400 --> 00:07:49.400]  為什麼約翰特別強調提比利亞海
[00:07:49.400 --> 00:07:51.400]  我想其中一個特色就是
[00:07:51.400 --> 00:07:52.400]  提比利亞這個字
[00:07:52.400 --> 00:07:54.400]  其實來自當時羅馬帝國的
[00:07:54.400 --> 00:07:57.400]  該察提比留
[00:07:57.400 --> 00:08:01.400]  所以用了當時殖民地主管的國家
[00:08:01.400 --> 00:08:03.400]  該察提比留的名字
[00:08:03.400 --> 00:08:06.400]  將猶太人本來的加利利海
[00:08:06.400 --> 00:08:08.400]  稱為提比利亞海
[00:08:08.400 --> 00:08:10.400]  提醒他們是一個殖民地的地方
[00:08:10.400 --> 00:08:13.400]  是被強權管理的地方
[00:08:13.400 --> 00:08:15.400]  在強權勢力的地方
[00:08:15.400 --> 00:08:18.400]  耶穌基督再呼召彼得
[00:08:18.400 --> 00:08:20.400]  假如像中國一樣
[00:08:20.400 --> 00:08:21.400]  在文化大革命的時候
[00:08:21.400 --> 00:08:25.400]  教會和基督徒被迫
[00:08:25.400 --> 00:08:27.400]  假如一個人在文革時期
[00:08:27.400 --> 00:08:29.400]  第一神感動他要侍奉神
[00:08:29.400 --> 00:08:31.400]  這個挑戰很大
[00:08:31.400 --> 00:08:33.400]  在黑暗的環境裡
[00:08:33.400 --> 00:08:36.400]  我們敢不敢去侍奉神呢
[00:08:36.400 --> 00:08:39.400]  彼得另外經歷了另一重的失敗
[00:08:39.400 --> 00:08:42.400]  他看到了同伴的失敗
[00:08:42.400 --> 00:08:46.400]  他看到了整個跟耶穌一起的人都失敗
[00:08:46.400 --> 00:08:47.400]  但耶穌卻要這班人
[00:08:47.400 --> 00:08:49.400]  將福音傳遍萬民
[00:08:49.400 --> 00:08:51.400]  成為世上光、世上炎
[00:08:51.400 --> 00:08:53.400]  怎麼可能呢
[00:08:53.400 --> 00:08:55.400]  我有失敗,他們有失敗
[00:08:55.400 --> 00:08:57.400]  怎麼能夠改變世界呢
[00:08:57.400 --> 00:08:59.400]  回想三次面主
[00:08:59.400 --> 00:09:02.400]  才說,彼得都卻極力地說
[00:09:02.400 --> 00:09:05.400]  我就是必須和你同死
[00:09:05.400 --> 00:09:07.400]  也總不能不認你
[00:09:07.400 --> 00:09:09.400]  彼得很有信心
[00:09:09.400 --> 00:09:11.400]  一定會認耶穌
[00:09:11.400 --> 00:09:13.400]  請記住,接著一句話就是
[00:09:13.400 --> 00:09:17.400]  眾門徒都是這樣說
[00:09:17.400 --> 00:09:21.400]  門徒有沒有說一定認耶穌呢
[00:09:21.400 --> 00:09:22.400]  結果怎樣呢
[00:09:22.400 --> 00:09:23.400]  最後一句話
[00:09:23.400 --> 00:09:28.400]  門徒都離開他逃跑了
[00:09:28.400 --> 00:09:29.400]  逃走了
[00:09:29.400 --> 00:09:31.400]  是不是只有彼得三次面主呢
[00:09:31.400 --> 00:09:33.400]  其他門徒是不是很堅強呢
[00:09:33.400 --> 00:09:34.400]  都不是
[00:09:34.400 --> 00:09:36.400]  彼得又軟弱
[00:09:36.400 --> 00:09:38.400]  眾門徒都軟弱
[00:09:38.400 --> 00:09:40.400]  在這樣的環境裡
[00:09:40.400 --> 00:09:43.400]  彼得怎麼有信心去侍奉神呢
[00:09:43.400 --> 00:09:45.400]  然後就記載這段
[00:09:45.400 --> 00:09:47.400]  在《耶穌基督》裡脫胎換骨
[00:09:47.400 --> 00:09:50.400]  成為神終身復形的故事
[00:09:50.400 --> 00:09:51.400]  因為他藉著耶穌基督
[00:09:51.400 --> 00:09:53.400]  在一次呼召裡
[00:09:53.400 --> 00:09:55.400]  看到耶穌基督給他一些提醒
[00:09:55.400 --> 00:09:56.400]  心靈的提醒
[00:09:56.400 --> 00:09:58.400]  很深的提醒
[00:09:58.400 --> 00:09:59.400]  新約裡面
[00:09:59.400 --> 00:10:01.400]  第一卷書就是馬太福音
[00:10:01.400 --> 00:10:03.400]  馬太到什麼
[00:10:03.400 --> 00:10:04.400]  馬可到什麼
[00:10:04.400 --> 00:10:06.400]  盧加到什麼
[00:10:06.400 --> 00:10:07.400]  楊福音
[00:10:07.400 --> 00:10:09.400]  楊福音到什麼
[00:10:09.400 --> 00:10:10.400]  士臨轉
[00:10:10.400 --> 00:10:12.400]  所以楊福音21章
[00:10:12.400 --> 00:10:13.400]  還有一章的聖經
[00:10:13.400 --> 00:10:16.400]  在四福音和士臨轉的中間
[00:10:16.400 --> 00:10:20.400]  四福音的彼得經常失敗
[00:10:20.400 --> 00:10:22.400]  經常被耶穌罵
[00:10:22.400 --> 00:10:23.400]  小信啊
[00:10:23.400 --> 00:10:24.400]  很多
[00:10:24.400 --> 00:10:25.400]  彼得說
[00:10:25.400 --> 00:10:26.400]  我是罪人
[00:10:26.400 --> 00:10:27.400]  很多失敗
[00:10:27.400 --> 00:10:29.400]  記得很多年前
[00:10:29.400 --> 00:10:31.400]  聽沈保羅牧師
[00:10:31.400 --> 00:10:32.400]  沈保羅牧師去世了
[00:10:32.400 --> 00:10:34.400]  一次講到彼得
[00:10:34.400 --> 00:10:36.400]  去天堂的時候要多謝彼得
[00:10:36.400 --> 00:10:37.400]  為什麼多謝彼得
[00:10:37.400 --> 00:10:38.400]  因為彼得失敗多
[00:10:38.400 --> 00:10:40.400]  耶穌提醒他多
[00:10:40.400 --> 00:10:41.400]  耶穌提醒彼得的東西
[00:10:41.400 --> 00:10:42.400]  又提醒我
[00:10:42.400 --> 00:10:44.400]  多謝彼得
[00:10:44.400 --> 00:10:46.400]  但事行主的彼得
[00:10:46.400 --> 00:10:48.400]  是另一幕的彼得
[00:10:48.400 --> 00:10:50.400]  這個彼得能夠和那幫
[00:10:50.400 --> 00:10:52.400]  曾爭拗的門徒
[00:10:52.400 --> 00:10:54.400]  同心對祈禱等候神
[00:10:54.400 --> 00:10:56.400]  聖靈的大大降臨
[00:10:56.400 --> 00:10:57.400]  彼得要勇敢
[00:10:57.400 --> 00:10:58.400]  耶穌被釘
[00:10:58.400 --> 00:10:59.400]  甚至沒多久
[00:10:59.400 --> 00:11:00.400]  斬出來說
[00:11:00.400 --> 00:11:01.400]  說那些人有罪
[00:11:01.400 --> 00:11:03.400]  那些人有責心
[00:11:03.400 --> 00:11:04.400]  三次人信耶穌
[00:11:04.400 --> 00:11:05.400]  彼得成為
[00:11:05.400 --> 00:11:07.400]  教會裡面的神中心的僕人
[00:11:07.400 --> 00:11:10.400]  神大大使用的僕人
[00:11:10.400 --> 00:11:12.400]  不再退縮的彼得
[00:11:12.400 --> 00:11:14.400]  所以《約翰福音》有一章的位置
[00:11:14.400 --> 00:11:16.400]  就是看到以前軟弱
[00:11:16.400 --> 00:11:17.400]  不認主的彼得
[00:11:17.400 --> 00:11:19.400]  竟然很快轉變了
[00:11:19.400 --> 00:11:21.400]  成為一個神中心
[00:11:21.400 --> 00:11:22.400]  大用的僕人
[00:11:22.400 --> 00:11:24.400]  關鍵是什麼呢
[00:11:24.400 --> 00:11:26.400]  因為耶穌基督給他
[00:11:26.400 --> 00:11:29.400]  呼召成為不一樣的生命
[00:11:29.400 --> 00:11:30.400]  不一樣的生命
[00:11:30.400 --> 00:11:31.400]  其中的反應
[00:11:31.400 --> 00:11:34.400]  在《聖行主第五章40-41》
[00:11:34.400 --> 00:11:35.400]  我一起讀
[00:11:35.400 --> 00:11:38.400]  「公會的人聽從了他
[00:11:38.400 --> 00:11:41.400]  便叫善後來把他們打了
[00:11:41.400 --> 00:11:43.400]  他們離開公會
[00:11:43.400 --> 00:11:44.400]  心裡歡喜
[00:11:44.400 --> 00:11:47.400]  因被算是配為這名受」
[00:11:47.400 --> 00:11:49.400]  他們被人打完之後
[00:11:49.400 --> 00:11:51.400]  是開心還是不開心
[00:11:51.400 --> 00:11:55.400]  你被人打完開心嗎
[00:11:55.400 --> 00:11:58.400]  以前的彼得見了十字架
[00:11:58.400 --> 00:11:59.400]  就走
[00:11:59.400 --> 00:12:01.400]  三次面前
[00:12:01.400 --> 00:12:02.400]  但是你被主
[00:12:02.400 --> 00:12:03.400]  經過耶穌經過復活大能
[00:12:03.400 --> 00:12:05.400]  再蒙主呼召彼得
[00:12:05.400 --> 00:12:06.400]  被人打
[00:12:06.400 --> 00:12:08.400]  反而覺得能夠為主受苦
[00:12:08.400 --> 00:12:10.400]  是感恩的心
[00:12:10.400 --> 00:12:12.400]  去到年老的時候這樣說
[00:12:12.400 --> 00:12:15.400]  「你們蒙召,原是為此
[00:12:15.400 --> 00:12:17.400]  因基督也為你們受過苦
[00:12:17.400 --> 00:12:19.400]  給你們留下榜樣
[00:12:19.400 --> 00:12:22.400]  叫你們跟從他的腳蹤行」
[00:12:22.400 --> 00:12:25.400]  他甚至鼓勵人為主受苦
[00:12:25.400 --> 00:12:26.400]  請問這個彼得和以前的彼得
[00:12:26.400 --> 00:12:28.400]  是否一樣
[00:12:28.400 --> 00:12:30.400]  這是不一樣的彼得
[00:12:30.400 --> 00:12:31.400]  所以很多時候
[00:12:31.400 --> 00:12:32.400]  神呼召人
[00:12:32.400 --> 00:12:34.400]  讓他生命裡的好壇突破
[00:12:34.400 --> 00:12:36.400]  不一定是順境的時候
[00:12:36.400 --> 00:12:38.400]  彼得就是逆境的時候
[00:12:38.400 --> 00:12:40.400]  我跟大家分享過一個宣教士
[00:12:40.400 --> 00:12:43.400]  我佩服就是艾德里
[00:12:43.400 --> 00:12:45.400]  艾德里蒙召的時候
[00:12:45.400 --> 00:12:46.400]  其中一個關鍵就是
[00:12:46.400 --> 00:12:49.400]  他看到義和團的黑暗
[00:12:49.400 --> 00:12:51.400]  當時義和團的人
[00:12:51.400 --> 00:12:55.400]  將很多宣教士和基督徒處死
[00:12:55.400 --> 00:12:57.400]  艾德里在年輕的時候
[00:12:57.400 --> 00:12:58.400]  聽到這個故事的時候
[00:12:58.400 --> 00:13:01.400]  不是為了這個黑暗而退縮
[00:13:01.400 --> 00:13:03.400]  而是為了這個黑暗所戰驚
[00:13:03.400 --> 00:13:05.400]  覺得更需要神的僕人
[00:13:05.400 --> 00:13:07.400]  就起身侍奉
[00:13:07.400 --> 00:13:10.400]  在眾人當中侍奉六十幾年之久
[00:13:10.400 --> 00:13:12.400]  他自己經歷過
[00:13:12.400 --> 00:13:16.400]  義和團有很多的僕人的經歷
[00:13:16.400 --> 00:13:18.400]  其中一個宣教士這樣說
[00:13:18.400 --> 00:13:20.400]  「別讓你們的心裡憂愁
[00:13:20.400 --> 00:13:22.400]  也別讓你的手下垂
[00:13:22.400 --> 00:13:24.400]  更不要膽怯」
[00:13:24.400 --> 00:13:27.400]  他說「當這場暴亂平息了之後
[00:13:27.400 --> 00:13:31.400]  請差派更多的見證人來到中國」
[00:13:31.400 --> 00:13:33.400]  另一個宣教士這樣說
[00:13:33.400 --> 00:13:36.400]  「全體的宣教士都同處在危難當中
[00:13:36.400 --> 00:13:39.400]  倘若我們沒有一人生還的話
[00:13:39.400 --> 00:13:44.400]  將來一定有更多宣教士來替代我們」
[00:13:44.400 --> 00:13:47.400]  艾德里去承擔這個宣教工作的時候
[00:13:47.400 --> 00:13:51.400]  是看到這個宣教工作何等艱鉅
[00:13:51.400 --> 00:13:53.400]  代價何等的高
[00:13:53.400 --> 00:13:55.400]  但是這樣的人決定去奉獻的時候
[00:13:55.400 --> 00:13:58.400]  他力量又何等的奇妙
[00:13:58.400 --> 00:14:00.400]  他也夠膽不斷去呼召人
[00:14:00.400 --> 00:14:02.400]  為主犧牲
[00:14:02.400 --> 00:14:04.400]  曾經說過年輕的蔡明亮醫生
[00:14:04.400 --> 00:14:07.400]  也是其中受到深深感動的人
[00:14:07.400 --> 00:14:11.400]  今天我們看到很多細道的故事
[00:14:11.400 --> 00:14:14.400]  曾經和大家說過佛山的小育兒小孩子
[00:14:14.400 --> 00:14:17.400]  車過之後十八個途人都不理他
[00:14:17.400 --> 00:14:20.400]  在香港很留意這個李旺陽事件
[00:14:20.400 --> 00:14:22.400]  看報章接觸了一些年輕人
[00:14:22.400 --> 00:14:24.400]  本來都不關心這些事情
[00:14:24.400 --> 00:14:27.400]  本來都不會有六四遊行等等情況
[00:14:27.400 --> 00:14:31.400]  但是李旺陽事件之後心裡有很大的觸動
[00:14:31.400 --> 00:14:35.400]  這個世代裡國家裡有這麼多的艱難
[00:14:35.400 --> 00:14:37.400]  說到奉獻的時候
[00:14:37.400 --> 00:14:39.400]  很多時候我們說到《二賽書第六章》
[00:14:39.400 --> 00:14:42.400]  當二賽說到奉獻的時候
[00:14:42.400 --> 00:14:46.400]  也是身處一個國家很混亂很危機的時代
[00:14:46.400 --> 00:14:49.400]  當時是一個長期管理國家的烏西亞王
[00:14:49.400 --> 00:14:51.400]  駕崩的時候
[00:14:51.400 --> 00:14:54.400]  國家混亂不知道什麼方向
[00:14:54.400 --> 00:14:58.400]  他再說因為我是嘴唇不潔的人
[00:14:58.400 --> 00:15:00.400]  又住在嘴唇不潔的民當中
[00:15:00.400 --> 00:15:02.400]  我自己又不乾淨
[00:15:02.400 --> 00:15:05.400]  我們這些同胞百姓都不乾淨
[00:15:05.400 --> 00:15:07.400]  大家都不行的時候
[00:15:07.400 --> 00:15:10.400]  這個時候世界動盪
[00:15:10.400 --> 00:15:12.400]  大家都不行的時候
[00:15:12.400 --> 00:15:14.400]  他聽到神的呼召
[00:15:14.400 --> 00:15:16.400]  誰願意為我們去呢
[00:15:16.400 --> 00:15:17.400]  他回答是什麼呢
[00:15:17.400 --> 00:15:19.400]  藍色字一起讀
[00:15:19.400 --> 00:15:23.400]  我在這裡請差遣我
[00:15:23.400 --> 00:15:25.400]  所以聖經裡說到
[00:15:25.400 --> 00:15:27.400]  神的僕人被蒙召去服侍的時候
[00:15:27.400 --> 00:15:29.400]  不一定是順境的時候
[00:15:29.400 --> 00:15:32.400]  有很多是逆境的時候
[00:15:32.400 --> 00:15:34.400]  我們看看今天經文
[00:15:34.400 --> 00:15:36.400]  彼得經歷了很多的學習
[00:15:36.400 --> 00:15:38.400]  今天重點說兩個生命的突破
[00:15:38.400 --> 00:15:40.400]  第一突破就是
[00:15:40.400 --> 00:15:42.400]  他學習到只能單單靠主
[00:15:42.400 --> 00:15:44.400]  單單靠耶穌基督
[00:15:44.400 --> 00:15:46.400]  不可以再靠自己
[00:15:46.400 --> 00:15:49.400]  對自己的同伴就不再比較
[00:15:49.400 --> 00:15:51.400]  我自己靠不住
[00:15:51.400 --> 00:15:53.400]  他們也靠不住
[00:15:53.400 --> 00:15:55.400]  唯獨靠耶穌基督
[00:15:55.400 --> 00:15:57.400]  第三節說到
[00:15:57.400 --> 00:15:59.400]  那一夜他什麼都打不到
[00:15:59.400 --> 00:16:01.400]  聖經再說那個處境
[00:16:01.400 --> 00:16:03.400]  第四節一起讀
[00:16:03.400 --> 00:16:05.400]  看完第四節
[00:16:05.400 --> 00:16:07.400]  這張第四節
[00:16:07.400 --> 00:16:09.400]  一起讀
[00:16:09.400 --> 00:16:11.400]  天將亮的時候
[00:16:11.400 --> 00:16:13.400]  耶穌站在岸上
[00:16:13.400 --> 00:16:15.400]  門徒卻不知道是耶穌
[00:16:15.400 --> 00:16:17.400]  天將亮就是亮了沒有
[00:16:17.400 --> 00:16:18.400]  沒有
[00:16:18.400 --> 00:16:19.400]  黑咪蒙
[00:16:19.400 --> 00:16:21.400]  所以有一個路人甲走過
[00:16:21.400 --> 00:16:23.400]  跟著跟他們說一些話
[00:16:23.400 --> 00:16:25.400]  這個路人甲不知道是什麼人
[00:16:25.400 --> 00:16:28.400]  才說到耶穌路人甲說
[00:16:28.400 --> 00:16:31.400]  小子你們有吃的沒有
[00:16:31.400 --> 00:16:33.400]  他們說沒有
[00:16:33.400 --> 00:16:35.400]  沒有東西吃
[00:16:35.400 --> 00:16:37.400]  第六節路人甲再說
[00:16:37.400 --> 00:16:40.400]  你們把網紮在船的右邊
[00:16:40.400 --> 00:16:42.400]  就彼得了
[00:16:42.400 --> 00:16:44.400]  以前的彼得很驕傲
[00:16:44.400 --> 00:16:46.400]  在路加坊第五章記載
[00:16:46.400 --> 00:16:48.400]  當耶穌看到他們整晚打不到魚
[00:16:48.400 --> 00:16:50.400]  耶穌說不如再打一次
[00:16:50.400 --> 00:16:52.400]  把船開到水深之處
[00:16:52.400 --> 00:16:54.400]  彼得就不肯
[00:16:54.400 --> 00:16:56.400]  我們打魚打到都不行
[00:16:56.400 --> 00:16:57.400]  我們是專家
[00:16:57.400 --> 00:16:58.400]  沒可能打到
[00:16:58.400 --> 00:17:00.400]  不過看到耶穌是主人
[00:17:00.400 --> 00:17:01.400]  是夫子
[00:17:01.400 --> 00:17:02.400]  是老師
[00:17:02.400 --> 00:17:03.400]  給你面子
[00:17:03.400 --> 00:17:05.400]  反正不行都開出去
[00:17:05.400 --> 00:17:08.400]  他有專業的專業
[00:17:08.400 --> 00:17:09.400]  我舉個例子
[00:17:09.400 --> 00:17:11.400]  假如你是修理電視機
[00:17:11.400 --> 00:17:13.400]  特別舊的電視機
[00:17:13.400 --> 00:17:14.400]  很多專業的
[00:17:14.400 --> 00:17:15.400]  拆了殼
[00:17:15.400 --> 00:17:16.400]  裝一些東西
[00:17:16.400 --> 00:17:18.400]  重新修理電視機
