
[00:00:00.000 --> 00:00:04.180]  讀一段聖經在以賽亞書第六十四章第四節
[00:03:55.000 --> 00:03:56.000]  Hallelujah
[00:03:56.000 --> 00:03:58.000]  唯有我們的主
[00:03:58.000 --> 00:04:01.000]  是為等候他的人行事
[00:04:01.000 --> 00:04:02.000]  跟你朋友說
[00:04:02.000 --> 00:04:07.000]  你的神是為等候他的人行事的
[00:04:07.000 --> 00:04:10.000]  既然神是為等候他的人行事
[00:04:10.000 --> 00:04:14.000]  那我們怎麼樣來學習一個等候神的功課呢
[00:04:14.000 --> 00:04:17.000]  今天早上很簡單的從三方面來講
[00:04:17.000 --> 00:04:18.000]  怎麼學習等候神
[00:04:18.000 --> 00:04:19.000]  第一
[00:04:19.000 --> 00:04:21.000]  你一定要在信心中等候
[00:04:21.000 --> 00:04:25.000]  跟你媽說要在信心中等候
[00:04:25.000 --> 00:04:29.000]  等候首先一定要在信心的裡面
[00:04:29.000 --> 00:04:31.000]  如果你沒有信心
[00:04:31.000 --> 00:04:32.000]  等了兩三下
[00:04:32.000 --> 00:04:34.000]  你就等不下去
[00:04:34.000 --> 00:04:36.000]  感覺灰心失望
[00:04:36.000 --> 00:04:40.000]  你一定要在信心當中等候
[00:04:40.000 --> 00:04:41.000]  怎麼樣的信心呢
[00:04:41.000 --> 00:04:42.000]  兩種信心
[00:04:42.000 --> 00:04:45.000]  第一個是對神話語的信心
[00:04:45.000 --> 00:04:49.000]  跟你朋友對神話語的信心
[00:04:49.000 --> 00:04:50.000]  因為今天我們所信的神
[00:04:50.000 --> 00:04:53.000]  是一位信實的神
[00:04:53.000 --> 00:04:55.000]  什麼叫信實呢
[00:04:55.000 --> 00:04:56.000]  簡單的說
[00:04:56.000 --> 00:04:59.000]  就是神說話算話
[00:04:59.000 --> 00:05:01.000]  神所應許的
[00:05:01.000 --> 00:05:03.000]  他一定會成就
[00:05:03.000 --> 00:05:06.000]  無論如何人多麼難想像會成就
[00:05:06.000 --> 00:05:08.000]  但神所應許的
[00:05:08.000 --> 00:05:11.000]  他必定成就
[00:05:11.000 --> 00:05:15.000]  這是我們信心的根基
[00:05:15.000 --> 00:05:18.000]  這也是我們能夠等候的動力
[00:05:18.000 --> 00:05:20.000]  這為什麼當你在等候的時候
[00:05:20.000 --> 00:05:22.000]  不是坐在那裡只是等候
[00:05:22.000 --> 00:05:23.000]  不是的
[00:05:23.000 --> 00:05:24.000]  當你等候的時候
[00:05:24.000 --> 00:05:28.000]  你一定要抓住神的應許
[00:05:28.000 --> 00:05:30.000]  你一定要抓住神的話語
[00:05:30.000 --> 00:05:32.000]  來等候禱告
[00:05:32.000 --> 00:05:34.000]  因為神的話語的本身
[00:05:34.000 --> 00:05:36.000]  是帶著能力的
[00:05:36.000 --> 00:05:41.000]  神的話語是確切可靠的
[00:05:41.000 --> 00:05:42.000]  羅馬書十章十七節
[00:05:42.000 --> 00:05:45.000]  很清楚地告訴我們
[00:05:45.000 --> 00:05:47.000]  可見信道是從聽道來
[00:05:47.000 --> 00:05:50.000]  聽道從基督的話來
[00:05:50.000 --> 00:05:51.000]  在原文裡面其實是說
[00:05:51.000 --> 00:05:55.000]  可見信心是從聆聽而來
[00:05:55.000 --> 00:05:59.000]  聆聽是從基督的話而來
[00:05:59.000 --> 00:06:02.000]  可見信心跟基督的話語
[00:06:02.000 --> 00:06:04.000]  是有密切的關係
[00:06:04.000 --> 00:06:06.000]  但你要注意這裡所說的話語
[00:06:06.000 --> 00:06:08.000]  基督的話這個話
[00:06:08.000 --> 00:06:11.000]  並不是像我們一般在聖經裡面
[00:06:11.000 --> 00:06:13.000]  講到神的話那一個字
[00:06:13.000 --> 00:06:14.000]  在希臘文裡面
[00:06:14.000 --> 00:06:16.000]  有兩個字是來講到神的話
[00:06:16.000 --> 00:06:18.000]  一個是logos
[00:06:18.000 --> 00:06:20.000]  那個logos那個字是講到
[00:06:20.000 --> 00:06:22.000]  神一切所說的話
[00:06:22.000 --> 00:06:24.000]  可在這裡並不是用logos
[00:06:24.000 --> 00:06:26.000]  在原文裡面這裡用rhema
[00:06:26.000 --> 00:06:28.000]  是另外一個字來說神的話
[00:06:28.000 --> 00:06:30.000]  這個rhema是什麼意思呢
[00:06:30.000 --> 00:06:31.000]  這個rhema是講到
[00:06:31.000 --> 00:06:34.000]  神現在所說的話
[00:06:34.000 --> 00:06:36.000]  換句話說當你在等候的時候
[00:06:36.000 --> 00:06:37.000]  你不只是隨便
[00:06:37.000 --> 00:06:39.000]  找一句神的話語
[00:06:39.000 --> 00:06:40.000]  不是的
[00:06:40.000 --> 00:06:41.000]  你一定要來等候
[00:06:41.000 --> 00:06:43.000]  你要抓住一句
[00:06:43.000 --> 00:06:45.000]  神現在向你所說的話
[00:06:45.000 --> 00:06:49.000]  在這個時刻向你所說的話
[00:06:49.000 --> 00:06:51.000]  一旦聖靈把這句話
[00:06:51.000 --> 00:06:53.000]  放在你心中的時候
[00:06:53.000 --> 00:06:57.000]  信心就從你心靈的深處
[00:06:57.000 --> 00:06:59.000]  可以產生
[00:06:59.000 --> 00:07:01.000]  這個信心就能夠幫助你
[00:07:01.000 --> 00:07:04.000]  堅定的站在神的話語上
[00:07:04.000 --> 00:07:06.000]  站在神的應許上
[00:07:06.000 --> 00:07:09.000]  能夠走在神的道路上
[00:07:09.000 --> 00:07:11.000]  不至於動搖的
[00:07:11.000 --> 00:07:12.000]  所以我們看見
[00:07:12.000 --> 00:07:14.000]  第一個這個信心是
[00:07:14.000 --> 00:07:16.000]  要建立在神話語上的信心
[00:07:16.000 --> 00:07:17.000]  第二個
[00:07:17.000 --> 00:07:18.000]  是怎麼樣的信心
[00:07:18.000 --> 00:07:20.000]  是對神工作的信心
[00:07:20.000 --> 00:07:24.000]  跟你們說對神工作的信心
[00:07:24.000 --> 00:07:25.000]  你知道很多時候我們對神的話語
[00:07:25.000 --> 00:07:27.000]  比較容易有信心
[00:07:27.000 --> 00:07:31.000]  可對神的工作就不大確定
[00:07:31.000 --> 00:07:33.000]  今天我看見很多的基督徒
[00:07:33.000 --> 00:07:35.000]  很會禱告
[00:07:35.000 --> 00:07:38.000]  而且很會抓住神的應許禱告
[00:07:38.000 --> 00:07:41.000]  在禱告裡面充滿神的話語
[00:07:41.000 --> 00:07:43.000]  但在真實的世界裡面
[00:07:43.000 --> 00:07:45.000]  我們卻不大敢相信
[00:07:45.000 --> 00:07:48.000]  神真的會成就
[00:07:48.000 --> 00:07:50.000]  你可以禱告裡面
[00:07:50.000 --> 00:07:51.000]  你真的充滿神的話語
[00:07:51.000 --> 00:07:52.000]  充滿神的應許
[00:07:52.000 --> 00:07:54.000]  可是在真實的世界裡面
[00:07:54.000 --> 00:07:57.000]  你卻不完全真的會相信
[00:07:57.000 --> 00:07:59.000]  這些事情會成就
[00:07:59.000 --> 00:08:03.000]  而且超乎你所求所想的成就
[00:08:03.000 --> 00:08:05.000]  你還記得在死徒刑傳第十二章裡面
[00:08:05.000 --> 00:08:07.000]  發生一件事情
[00:08:07.000 --> 00:08:08.000]  死徒刑傳第十二章裡面
[00:08:08.000 --> 00:08:12.000]  我們看見彼得被關在監獄的裡面
[00:08:12.000 --> 00:08:15.000]  西律王第二天就要殺他了
[00:08:15.000 --> 00:08:18.000]  你可以想像教會多麼迫切為他禱告嗎
[00:08:18.000 --> 00:08:21.000]  教會裡面聚集在馬可的家裡面
[00:08:21.000 --> 00:08:24.000]  迫切甚至通宵禱告
[00:08:24.000 --> 00:08:27.000]  我相信彼得自己也在那裡很迫切
[00:08:27.000 --> 00:08:29.000]  在監獄裡面禱告不是嗎
[00:08:29.000 --> 00:08:32.000]  結果神果然垂聽他們禱告
[00:08:32.000 --> 00:08:35.000]  神栽撿天使來搭救彼得
[00:08:35.000 --> 00:08:37.000]  天使走進了監獄
[00:08:37.000 --> 00:08:39.000]  把彼得的手鍊打開
[00:08:39.000 --> 00:08:42.000]  把監獄的門打開
[00:08:42.000 --> 00:08:45.000]  帶領彼得走過第一層監牢
[00:08:45.000 --> 00:08:46.000]  走過第二層監牢
[00:08:46.000 --> 00:08:48.000]  一直走到街上
[00:08:48.000 --> 00:08:52.000]  聖經說彼得還以為他在做夢
[00:08:52.000 --> 00:08:54.000]  這在夢中發生的
[00:08:54.000 --> 00:08:56.000]  以為他在做異夢
[00:08:56.000 --> 00:08:57.000]  所以跟著天使走
[00:08:57.000 --> 00:08:58.000]  以為他在做夢
[00:08:58.000 --> 00:09:02.000]  一直走到路上街道上了
[00:09:02.000 --> 00:09:04.000]  然後天使才對他說
[00:09:04.000 --> 00:09:06.000]  拜拜我要走了
[00:09:06.000 --> 00:09:07.000]  他才忽然醒過來
[00:09:07.000 --> 00:09:09.000]  真的是真的
[00:09:09.000 --> 00:09:13.000]  十二章十一節你看見自己怎麼說呢
[00:09:13.000 --> 00:09:15.000]  你看見彼得醒悟過來說
[00:09:15.000 --> 00:09:18.000]  我現在真知道主
[00:09:18.000 --> 00:09:21.000]  拆遣他的使者救我脫離西律的手了
[00:09:21.000 --> 00:09:22.000]  本來還以為在做夢
[00:09:22.000 --> 00:09:24.000]  一直走都在做夢
[00:09:24.000 --> 00:09:27.000]  一直到街上天使走才發現
[00:09:27.000 --> 00:09:29.000]  啊這是真的
[00:09:29.000 --> 00:09:30.000]  然後他怎麼樣
[00:09:30.000 --> 00:09:31.000]  他立刻到馬可家
[00:09:31.000 --> 00:09:32.000]  他知道弟兄姊妹在那
[00:09:32.000 --> 00:09:34.000]  為他破解禱告
[00:09:34.000 --> 00:09:35.000]  到了馬可家
[00:09:35.000 --> 00:09:36.000]  敲門啊
[00:09:36.000 --> 00:09:37.000]  那個使女來
[00:09:37.000 --> 00:09:41.000]  一看到彼得好高興高興到忘記開門
[00:09:41.000 --> 00:09:44.000]  趕快衝進去要報告大好信息
[00:09:44.000 --> 00:09:45.000]  彼得回來了
[00:09:45.000 --> 00:09:46.000]  彼得就在這裡
[00:09:46.000 --> 00:09:49.000]  神垂聽我們禱告了
[00:09:49.000 --> 00:09:50.000]  請問你
[00:09:50.000 --> 00:09:52.000]  你以為那些在破解禱告的弟兄姊妹
[00:09:52.000 --> 00:09:53.000]  怎麼回應啊
[00:09:53.000 --> 00:09:54.000]  他們怎麼回應
[00:09:54.000 --> 00:09:55.000]  好高興哈雷路亞
[00:09:55.000 --> 00:09:56.000]  有沒有這樣子啊
[00:09:56.000 --> 00:09:58.000]  沒有
[00:09:58.000 --> 00:10:00.000]  我們看十五節這裡怎麼說呢
[00:10:00.000 --> 00:10:01.000]  十二章十五節
[00:10:01.000 --> 00:10:03.000]  你看見他們的反應是什麼
[00:10:03.000 --> 00:10:05.000]  他們說你是什麼
[00:10:05.000 --> 00:10:07.000]  瘋了
[00:10:07.000 --> 00:10:08.000]  那個使女說
[00:10:08.000 --> 00:10:10.000]  我看到彼得彼得在外面
[00:10:10.000 --> 00:10:11.000]  你一定瘋了
[00:10:11.000 --> 00:10:13.000]  使女極力說真的是他
[00:10:13.000 --> 00:10:15.000]  然後他們又說什麼
[00:10:15.000 --> 00:10:16.000]  天使啦
[00:10:16.000 --> 00:10:18.000]  你看弟兄姊妹多可愛啊
[00:10:18.000 --> 00:10:19.000]  真可愛
[00:10:19.000 --> 00:10:22.000]  他們是寧願相信是天使
[00:10:22.000 --> 00:10:24.000]  more than 上帝真的成全他們的禱告
[00:10:24.000 --> 00:10:25.000]  you see
[00:10:25.000 --> 00:10:28.000]  多少時候你看見我們真的是破解禱告
[00:10:28.000 --> 00:10:30.000]  我們很容易相信神的話語
[00:10:30.000 --> 00:10:32.000]  我們禱告裡充滿神的應許
[00:10:32.000 --> 00:10:34.000]  但實際上在真實的世界當中
[00:10:34.000 --> 00:10:38.000]  我們卻不敢相信上帝真的會成就
[00:10:38.000 --> 00:10:40.000]  而且超乎我們所求所想
[00:10:40.000 --> 00:10:43.000]  但弟兄姊妹你不但要相信神的話語
[00:10:43.000 --> 00:10:47.000]  你更要相信上帝是會工作的神
[00:10:47.000 --> 00:10:51.000]  我們要求神給我們一個活潑的信心
[00:10:51.000 --> 00:10:55.000]  讓我們敢於隨著聖靈來禱告
[00:10:55.000 --> 00:10:58.000]  敢於隨著聖靈來夢想
[00:10:58.000 --> 00:11:01.000]  也敢於相信在神沒有難成的事情
[00:11:01.000 --> 00:11:05.000]  而且上帝必然為等候他的人行事
[00:11:05.000 --> 00:11:08.000]  你一定要有這樣的信心
[00:11:08.000 --> 00:11:12.000]  所以第一個等候一定要在信心裡面等候
[00:11:12.000 --> 00:11:13.000]  第二方面我們看見
[00:11:13.000 --> 00:11:15.000]  怎麼等候呢
[00:11:15.000 --> 00:11:17.000]  要在愛心中等候
[00:11:17.000 --> 00:11:20.000]  跟你媽說要在愛心中等候
[00:11:20.000 --> 00:11:25.000]  等候神不是叫你坐在這裡什麼都不做
[00:11:25.000 --> 00:11:27.000]  只是等候神來工作而已
[00:11:27.000 --> 00:11:30.000]  很多人常說牧師我能夠做什麼呢
[00:11:30.000 --> 00:11:33.000]  我什麼都不能做
[00:11:33.000 --> 00:11:35.000]  只有看神怎麼開路
[00:11:35.000 --> 00:11:36.000]  我什麼都不能做
[00:11:36.000 --> 00:11:38.000]  你錯了
[00:11:38.000 --> 00:11:40.000]  我們看見其實今天在等候當中
[00:11:40.000 --> 00:11:42.000]  我們有很多事可以做
[00:11:42.000 --> 00:11:46.000]  我告訴你無論這個世界怎麼改變
[00:11:46.000 --> 00:11:50.000]  無論我們的環境人情怎麼改變
[00:11:50.000 --> 00:11:54.000]  聖經說愛是永不止息的
[00:11:54.000 --> 00:11:56.000]  所以當你在等候當中的時候
[00:11:56.000 --> 00:11:59.000]  不要覺得你什麼都不能做
[00:11:59.000 --> 00:12:01.000]  其實當你在等候當中
[00:12:01.000 --> 00:12:04.000]  有兩件事情是你一定可以做
[00:12:04.000 --> 00:12:07.000]  不要坐在那裡什麼都不做
[00:12:07.000 --> 00:12:09.000]  在等候當中兩件事情
[00:12:09.000 --> 00:12:14.000]  第一個一定要永遠選擇來愛神
[00:12:14.000 --> 00:12:18.000]  跟你媽說永遠選擇來愛神
[00:12:18.000 --> 00:12:19.000]  為什麼呢
[00:12:19.000 --> 00:12:22.000]  因為神先愛了我們不是嗎
[00:12:22.000 --> 00:12:25.000]  父神他已經創造了我們
[00:12:25.000 --> 00:12:28.000]  耶穌基督已經拯救了我們
[00:12:28.000 --> 00:12:31.000]  聖靈已經住在我們裡面
[00:12:31.000 --> 00:12:34.000]  祂賜下我們安慰跟力量在我們生命當中
[00:12:34.000 --> 00:12:39.000]  而且從今直到永遠不改變耶
[00:12:39.000 --> 00:12:41.000]  神先愛了我們
[00:12:41.000 --> 00:12:42.000]  所以當你在等候當中
[00:12:42.000 --> 00:12:44.000]  不要坐在那裡好像什麼都不動
[00:12:44.000 --> 00:12:46.000]  你要來愛神
[00:12:46.000 --> 00:12:48.000]  你要選擇來愛神
[00:12:48.000 --> 00:12:50.000]  選擇來讚美祂
[00:12:50.000 --> 00:12:52.000]  你知道我看見今天很多的基督徒
[00:12:52.000 --> 00:12:56.000]  常常有一種我所叫做受害者心態
[00:12:56.000 --> 00:12:57.000]  什麼意思呢
[00:12:57.000 --> 00:13:00.000]  我們總覺得都是別人的錯
[00:13:00.000 --> 00:13:02.000]  都是因為別人的緣故
[00:13:02.000 --> 00:13:04.000]  因為這個人的緣故
[00:13:04.000 --> 00:13:05.000]  因為那件事的緣故
[00:13:05.000 --> 00:13:07.000]  讓我今天變成這個樣子
[00:13:07.000 --> 00:13:10.000]  變成那個樣子
[00:13:10.000 --> 00:13:13.000]  你知道根據美國的統計
[00:13:13.000 --> 00:13:18.000]  在美國自己感覺是受害者的人數
[00:13:18.000 --> 00:13:20.000]  是超過整個美國的人數的
[00:13:20.000 --> 00:13:22.000]  你知道嗎
[00:13:22.000 --> 00:13:26.000]  因為一個人可以好幾種受害者
[00:13:26.000 --> 00:13:27.000]  但是你做一個基督徒
[00:13:27.000 --> 00:13:30.000]  讓我對你說你不可能是個受害者
[00:13:30.000 --> 00:13:32.000]  如果你是基督徒
[00:13:32.000 --> 00:13:35.000]  你不可能是個受害者的
[00:13:35.000 --> 00:13:38.000]  耶穌已經為你從死裡復活了
[00:13:38.000 --> 00:13:42.000]  耶穌已經提升你與他同坐寶座
[00:13:42.000 --> 00:13:43.000]  你已經坐在寶座上
[00:13:43.000 --> 00:13:46.000]  在寶座上的人怎麼可能是受害者
[00:13:46.000 --> 00:13:47.000]  你不是個受害者
[00:13:47.000 --> 00:13:50.000]  你是個得勝者
[00:13:50.000 --> 00:13:53.000]  跟你們說你是個得勝者
[00:13:53.000 --> 00:13:56.000]  羅馬書第八章二十八節怎麼說呢
[00:13:56.000 --> 00:13:57.000]  我們看見在這裡說
[00:13:57.000 --> 00:13:59.000]  我們曉得萬事都互相效力
[00:13:59.000 --> 00:14:01.000]  叫愛神得益處
[00:14:01.000 --> 00:14:04.000]  就是按他旨意被遭的人
[00:14:04.000 --> 00:14:05.000]  我們看見在這裡
[00:14:05.000 --> 00:14:08.000]  神的心意要使萬事互相效力
[00:14:08.000 --> 00:14:11.000]  叫怎麼樣得益處
[00:14:11.000 --> 00:14:12.000]  你看太重要
[00:14:12.000 --> 00:14:15.000]  是叫愛神的人得益處
[00:14:15.000 --> 00:14:17.000]  所以為什麼你要選擇愛神呢
[00:14:17.000 --> 00:14:18.000]  太重要了
[00:14:18.000 --> 00:14:20.000]  當你選擇愛神的時候
[00:14:20.000 --> 00:14:25.000]  神就要使萬事為你互相效力
[00:14:25.000 --> 00:14:27.000]  重不重要啊
[00:14:27.000 --> 00:14:28.000]  太重要了
[00:14:28.000 --> 00:14:30.000]  為什麼在等候當中要選擇愛神
[00:14:30.000 --> 00:14:32.000]  因為當你愛神的時候
[00:14:32.000 --> 00:14:35.000]  神就使萬事互相效力
[00:14:35.000 --> 00:14:38.000]  上帝就為你開路
[00:14:38.000 --> 00:14:39.000]  所以不要坐在那裡不動
[00:14:39.000 --> 00:14:40.000]  什麼都不做
[00:14:40.000 --> 00:14:41.000]  很多人在等候當中
[00:14:41.000 --> 00:14:42.000]  好像是很灰心
[00:14:42.000 --> 00:14:44.000]  就在看上帝你要做什麼
[00:14:44.000 --> 00:14:46.000]  你先選擇愛神吧
[00:14:46.000 --> 00:14:48.000]  太重要了
[00:14:48.000 --> 00:14:50.000]  當你一愛神
[00:14:50.000 --> 00:14:54.000]  上帝就能使萬事為你效力
[00:14:54.000 --> 00:14:55.000]  所以第一個永遠選擇愛神
[00:14:55.000 --> 00:14:58.000]  第二個你要永遠選擇愛人
[00:14:58.000 --> 00:15:02.000]  跟你們說永遠選擇愛人
[00:15:02.000 --> 00:15:03.000]  不要容許你的心
[00:15:03.000 --> 00:15:07.000]  活在苦讀跟怨恨當中
[00:15:07.000 --> 00:15:10.000]  多少在你生活當中的困境
[00:15:10.000 --> 00:15:12.000]  多少在家庭當中
[00:15:12.000 --> 00:15:16.000]  那種難以化解的衝突
[00:15:16.000 --> 00:15:19.000]  其實常常都是根源於人際關係的
[00:15:19.000 --> 00:15:22.000]  一些隔閡跟傷害
[00:15:22.000 --> 00:15:25.000]  多少受這種人際關係的傷害
[00:15:25.000 --> 00:15:29.000]  讓我們落入苦讀埋怨當中
[00:15:29.000 --> 00:15:30.000]  其實我常常發現
[00:15:30.000 --> 00:15:33.000]  只要有人肯主動地
[00:15:33.000 --> 00:15:37.000]  踏出那個蛇脊的那一步
[00:15:37.000 --> 00:15:38.000]  其實就這麼簡單
[00:15:38.000 --> 00:15:40.000]  愛就是這麼簡單
[00:15:40.000 --> 00:15:41.000]  只要有人選擇
[00:15:41.000 --> 00:15:45.000]  先踏出蛇脊的那一步
[00:15:45.000 --> 00:15:47.000]  其實基督的愛
[00:15:47.000 --> 00:15:49.000]  就很容易湧流在
[00:15:49.000 --> 00:15:53.000]  你所有的關係的裡面
[00:15:53.000 --> 00:15:56.000]  就從你的家人開始吧
[00:15:56.000 --> 00:16:00.000]  為什麼不主動去愛你的家人呢
[00:16:00.000 --> 00:16:04.000]  正如耶穌主動來愛我們一樣
[00:16:04.000 --> 00:16:07.000]  聖誕節是最好一個時間
[00:16:07.000 --> 00:16:10.000]  重新來愛你的家人吧
[00:16:10.000 --> 00:16:13.000]  重新來接納他們吧
[00:16:13.000 --> 00:16:14.000]  你知道在基督裡面
[00:16:14.000 --> 00:16:18.000]  一切的舊事是可以過去的嗎
[00:16:18.000 --> 00:16:19.000]  在基督裡面
[00:16:19.000 --> 00:16:21.000]  一切舊事的捆綁
[00:16:21.000 --> 00:16:23.000]  一切舊事的傷害
[00:16:23.000 --> 00:16:25.000]  都可以過去的
[00:16:25.000 --> 00:16:27.000]  在基督裡面
[00:16:27.000 --> 00:16:29.000]  一切都可以成為新的
[00:16:29.000 --> 00:16:31.000]  無論在你家族裡面
[00:16:31.000 --> 00:16:33.000]  有多少的傷害
[00:16:33.000 --> 00:16:35.000]  原生家庭的傷害
[00:16:35.000 --> 00:16:39.000]  在基督裡面都可以過去
[00:16:39.000 --> 00:16:43.000]  在基督裡面都可以被醫治
[00:16:43.000 --> 00:16:45.000]  你一定要Let go
[00:16:45.000 --> 00:16:46.000]  從你開始
[00:16:46.000 --> 00:16:48.000]  不要再等別人
[00:16:48.000 --> 00:16:49.000]  有時候我們一直在等別人
[00:16:49.000 --> 00:16:50.000]  不用等別人
[00:16:50.000 --> 00:16:52.000]  從你開始吧
[00:16:52.000 --> 00:16:53.000]  在你家庭當中
[00:16:53.000 --> 00:16:55.000]  總是要有一個人
[00:16:55.000 --> 00:16:57.000]  開始走捨己的那一步
