
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹 牧者平安
[00:02:58.000 --> 00:03:01.000]  使我們身心健康的那些操練
[00:03:01.000 --> 00:03:04.000]  同樣教會裡我們要健康的話
[00:03:04.000 --> 00:03:10.000]  每個信徒我強調是每個信徒都要去學習和實踐
[00:03:10.000 --> 00:03:15.000]  使神的教導在日常生活裡去進行主導
[00:03:15.000 --> 00:03:21.000]  其中一種的學習和實踐就是我們今天經文裡所提醒我們的
[00:03:21.000 --> 00:03:26.000]  就是要留意我們的言語我們的說話
[00:03:26.000 --> 00:03:33.000]  為什麼呢?因為我們的言語都是帶著能力的
[00:03:33.000 --> 00:03:36.000]  我們千萬不要小看我們所說的話
[00:03:36.000 --> 00:03:40.000]  不是有一句話一言可興邦一言可喪邦嗎?
[00:03:40.000 --> 00:03:43.000]  我們不要否認我們自己的說話
[00:03:43.000 --> 00:03:48.000]  是可以帶出正面或者負面的能力
[00:03:48.000 --> 00:03:52.000]  所以我們的言語真的要有界線
[00:03:52.000 --> 00:03:57.000]  如果我們要發揮我們的言語裡面正面的能力的話
[00:03:57.000 --> 00:04:02.000]  我們只可以說有益有建設的說話
[00:04:02.000 --> 00:04:09.000]  這樣我們弟兄姊妹的相交就真的可以是有質素的相交
[00:04:09.000 --> 00:04:13.000]  而我們的教會就可以健康的成長
[00:04:13.000 --> 00:04:17.000]  今天經文一開始就說「所以」
[00:04:17.000 --> 00:04:19.000]  「所以」是一個連接詞來的
[00:04:19.000 --> 00:04:21.000]  是連接著上文的東西
[00:04:21.000 --> 00:04:23.000]  上文說什麼呢?
[00:04:23.000 --> 00:04:28.000]  上文就是保羅提醒教導的信徒
[00:04:28.000 --> 00:04:35.000]  如何在基督的真理基督的愛裡面去建立我們自己的屬靈生命
[00:04:35.000 --> 00:04:41.000]  以致我們令到耶穌基督的身體即是教會可以健康的成長
[00:04:41.000 --> 00:04:49.000]  以致我們可以做到神設立教會的目的
[00:04:49.000 --> 00:04:58.000]  什麼目的呢?就是要我們去將使人得救的福音傳揚
[00:04:58.000 --> 00:05:00.000]  這是我們的使命
[00:05:00.000 --> 00:05:05.000]  以致到最後我們能夠歸榮耀給神
[00:05:05.000 --> 00:05:12.000]  在第25節的經文裡面我們看到保羅提醒我們肢體之間我們說話
[00:05:12.000 --> 00:05:15.000]  我們要怎樣呢?氣絕謊言
[00:05:15.000 --> 00:05:23.000]  跟我們接觸跟我們往來的人我們之間說的話都要說誠實話
[00:05:23.000 --> 00:05:34.000]  在這裡所說的誠實話我們就要去留意了
[00:05:34.000 --> 00:05:44.000]  誠實話這個誠實跟我們在四章十五節裡面所說的用愛心說誠實話的誠實是不同的
[00:05:44.000 --> 00:05:55.000]  雖然在英文來講十五節的誠實跟這裡二十五節的誠實都是用the truth去翻譯的
[00:05:55.000 --> 00:05:59.000]  但其實原文是兩個不同的字
[00:05:59.000 --> 00:06:03.000]  不過雖然不同的字去到字根都是同一個字根
[00:06:03.000 --> 00:06:11.000]  究竟有什麼分別呢?十五節用的誠實是指真理
[00:06:11.000 --> 00:06:15.000]  而在二十五節所說的誠實是講真實
[00:06:15.000 --> 00:06:18.000]  它的相反詞是不虛假的
[00:06:18.000 --> 00:06:24.000]  當然不虛假真實的話一定包括真理
[00:06:24.000 --> 00:06:29.000]  究竟保羅為什麼這麼強調我們要講誠實話呢?
[00:06:29.000 --> 00:06:33.000]  因為首先我們不要忘記我們自己的身份
[00:06:33.000 --> 00:06:35.000]  我們是光明之子
[00:06:35.000 --> 00:06:38.000]  撒旦是說謊的人的父
[00:06:38.000 --> 00:06:42.000]  如果我們說謊不屬於神是屬於撒旦
[00:06:42.000 --> 00:06:47.000]  而我們的身份要很清楚知道我們是藉著耶穌基督的拯救
[00:06:47.000 --> 00:06:51.000]  以至我們能夠活在光明裡面的光明之子
[00:06:51.000 --> 00:06:58.000]  而聖經也提醒我們光明所結的果子是一切的良善公義和誠實
[00:06:58.000 --> 00:07:01.000]  是真實不虛假的
[00:07:01.000 --> 00:07:05.000]  還有我們不要忘記我們的言語真的有能力
[00:07:05.000 --> 00:07:09.000]  一句真心的話在適當的時候說出來
[00:07:09.000 --> 00:07:13.000]  就算你不是用來去讚人去鼓勵人
[00:07:13.000 --> 00:07:17.000]  裡面就算是包括一些指責提醒人的話
[00:07:17.000 --> 00:07:19.000]  只要是真心的
[00:07:19.000 --> 00:07:22.000]  只要是適當的時候去說的話
[00:07:22.000 --> 00:07:25.000]  人家都願意去聽去接受
[00:07:25.000 --> 00:07:27.000]  因為這個是對自己生命有益的
[00:07:27.000 --> 00:07:30.000]  反而無根無據的謊言
[00:07:30.000 --> 00:07:32.000]  你說得多漂亮都好
[00:07:32.000 --> 00:07:34.000]  你怎樣去讚人家都好
[00:07:34.000 --> 00:07:37.000]  如果對方是信以為真的話
[00:07:37.000 --> 00:07:39.000]  實在不會對他有益處
[00:07:39.000 --> 00:07:41.000]  甚至有機會害了他
[00:07:41.000 --> 00:07:44.000]  當我們願意去講誠實話的時候
[00:07:44.000 --> 00:07:47.000]  有時他那個正面的功效
[00:07:47.000 --> 00:07:51.000]  真的超過我們自己可以去想像的
[00:07:51.000 --> 00:07:56.000]  我記得我幾年前在玻利維亞認識一個弟兄
[00:07:56.000 --> 00:07:59.000]  他是在國內溫州來的
[00:07:59.000 --> 00:08:06.000]  我在去年大約四月去阿根廷參加一個宣教大會的時候
[00:08:06.000 --> 00:08:08.000]  在那裡再和他碰頭
[00:08:08.000 --> 00:08:10.000]  見到他和他的太太
[00:08:10.000 --> 00:08:14.000]  那個時候他告訴我
[00:08:14.000 --> 00:08:18.000]  他們剛剛因為生意的問題
[00:08:18.000 --> 00:08:21.000]  從玻利維亞搬去智利那裡做生意
[00:08:21.000 --> 00:08:24.000]  在這個宣教大會期間
[00:08:24.000 --> 00:08:26.000]  講完那個訊息
[00:08:26.000 --> 00:08:28.000]  那個弟兄就很受感動
[00:08:28.000 --> 00:08:31.000]  於是他也回應了
[00:08:31.000 --> 00:08:36.000]  願意奉獻自己全時間的禮福事實
[00:08:36.000 --> 00:08:39.000]  在大會裡見到我的時候
[00:08:39.000 --> 00:08:41.000]  他就來問我
[00:08:41.000 --> 00:08:43.000]  也告訴我問我意見
[00:08:43.000 --> 00:08:46.000]  我當時很自然的反應就是
[00:08:46.000 --> 00:08:49.000]  有弟兄肯奉獻自己
[00:08:49.000 --> 00:08:51.000]  去全時間奉獻神
[00:08:51.000 --> 00:08:53.000]  當然是鼓勵
[00:08:53.000 --> 00:08:55.000]  我說了很多鼓勵的話
[00:08:55.000 --> 00:08:58.000]  也答應我一定會為你祈禱支持你的
[00:08:58.000 --> 00:09:01.000]  在那天大會結束之後
[00:09:01.000 --> 00:09:03.000]  我就回到酒店
[00:09:03.000 --> 00:09:05.000]  答應別人為他祈禱
[00:09:05.000 --> 00:09:07.000]  那天晚上我就坐下來
[00:09:07.000 --> 00:09:10.000]  安靜的為弟兄祈禱
[00:09:10.000 --> 00:09:12.000]  在祈禱的時候
[00:09:12.000 --> 00:09:16.000]  總是想起我早上跟他說的鼓勵的話
[00:09:16.000 --> 00:09:18.000]  好像缺少了一些東西
[00:09:18.000 --> 00:09:20.000]  但我又想不到缺少了什麼
[00:09:20.000 --> 00:09:22.000]  總之就是有這樣的感覺
[00:09:22.000 --> 00:09:25.000]  第二天早上他繼續去大會的時候
[00:09:25.000 --> 00:09:26.000]  我見到他
[00:09:26.000 --> 00:09:29.000]  又再留意到他的太太在他身邊
[00:09:29.000 --> 00:09:31.000]  於是當時腦袋就想
[00:09:31.000 --> 00:09:35.000]  我知道我要跟這個弟兄說什麼了
[00:09:35.000 --> 00:09:38.000]  我就等到下午休息的時間
[00:09:38.000 --> 00:09:40.000]  我就鼓起勇氣
[00:09:40.000 --> 00:09:42.000]  就去跟這個弟兄聊天
[00:09:42.000 --> 00:09:43.000]  我就跟他說
[00:09:43.000 --> 00:09:44.000]  首先我也跟他說
[00:09:44.000 --> 00:09:48.000]  我很感謝神給他這樣的呼召
[00:09:48.000 --> 00:09:52.000]  也感謝神能夠感動他去回應神的呼召
[00:09:52.000 --> 00:09:54.000]  不過我跟這個弟兄說
[00:09:54.000 --> 00:09:58.000]  我發覺神早就給了你一個恩賜
[00:09:58.000 --> 00:10:00.000]  就是你的太太
[00:10:00.000 --> 00:10:07.000]  我鼓勵你跟太太一起奉獻去服侍神
[00:10:07.000 --> 00:10:10.000]  兩個一起去做神學的裝備
[00:10:10.000 --> 00:10:13.000]  我深信你的太太是神預備給你的
[00:10:13.000 --> 00:10:16.000]  成為你很好的幫手和陪伴
[00:10:16.000 --> 00:10:19.000]  接著我就繼續想說一些東西
[00:10:19.000 --> 00:10:21.000]  不過真的要鼓起勇氣
[00:10:21.000 --> 00:10:24.000]  心裡面也不停的去禱告
[00:10:24.000 --> 00:10:27.000]  我就直接告訴這個弟兄
[00:10:27.000 --> 00:10:30.000]  他在未來的裝備
[00:10:30.000 --> 00:10:32.000]  未來的侍奉裡面
[00:10:32.000 --> 00:10:34.000]  他要留意些什麼
[00:10:34.000 --> 00:10:38.000]  有些什麼我相信他是需要幫的
[00:10:38.000 --> 00:10:40.000]  他要找他的太太幫他
[00:10:40.000 --> 00:10:44.000]  是非常直言的去說出一些東西
[00:10:44.000 --> 00:10:46.000]  心裡面是不斷的禱告
[00:10:46.000 --> 00:10:47.000]  為什麼呢?
[00:10:47.000 --> 00:10:50.000]  因為我很怕他不高興
[00:10:50.000 --> 00:10:55.000]  我更加不想因為我說的話純粹是出於我自己的意念
[00:10:55.000 --> 00:11:00.000]  我對他的認識而影響了他做決定
[00:11:00.000 --> 00:11:04.000]  很感謝神沒有令他不開心
[00:11:04.000 --> 00:11:06.000]  他在大會結束之後
[00:11:06.000 --> 00:11:08.000]  他回到智利
[00:11:08.000 --> 00:11:10.000]  他馬上就報讀神學
[00:11:10.000 --> 00:11:13.000]  而且他還邀請我做他推薦的牧師
[00:11:13.000 --> 00:11:16.000]  他很感謝我給他的提醒
[00:11:16.000 --> 00:11:22.000]  他在大概五月尾左右就開始讀神學了
[00:11:22.000 --> 00:11:24.000]  是跟他的太太一起讀
[00:11:24.000 --> 00:11:28.000]  他去到去年年尾的期間
[00:11:28.000 --> 00:11:29.000]  這麼多個月
[00:11:29.000 --> 00:11:31.000]  他們要考試
[00:11:31.000 --> 00:11:33.000]  有時候考了不好又要重考
[00:11:33.000 --> 00:11:35.000]  每一個難關
[00:11:35.000 --> 00:11:38.000]  他都會發訊息來叫我跟他一起祈禱
[00:11:38.000 --> 00:11:40.000]  我自己的感覺就是
[00:11:40.000 --> 00:11:42.000]  弟兄很勤力去讀
[00:11:42.000 --> 00:11:48.000]  而且比我想像比我預計的更加勤力去讀
[00:11:48.000 --> 00:11:49.000]  很感謝神
[00:11:49.000 --> 00:11:51.000]  他去到去年年尾
[00:11:51.000 --> 00:11:54.000]  在他回到智利的華人教會裡
[00:11:54.000 --> 00:11:57.000]  已經有實習講道機會一次
[00:11:57.000 --> 00:12:00.000]  而在今年在玻利維亞的華人教會裡
[00:12:00.000 --> 00:12:02.000]  都預留了一些時間
[00:12:02.000 --> 00:12:05.000]  讓他在那裡實習講道
[00:12:05.000 --> 00:12:09.000]  很感謝神他有這樣的決定
[00:12:09.000 --> 00:12:15.000]  也很感謝神他真的聽了一些我給他的勸誡
[00:12:15.000 --> 00:12:21.000]  為什麼我要這樣好好的去祈禱
[00:12:21.000 --> 00:12:24.000]  好好的鼓起勇氣來跟他講呢
[00:12:24.000 --> 00:12:27.000]  我深信如果我沒有好好的為他祈禱
[00:12:27.000 --> 00:12:29.000]  好好的安靜去想一下
[00:12:29.000 --> 00:12:31.000]  這個弟兄他有什麼恩賜
[00:12:31.000 --> 00:12:33.000]  他有什麼的屬靈需要
[00:12:33.000 --> 00:12:35.000]  我是要去提醒他的話
[00:12:35.000 --> 00:12:39.000]  而是以一個牧者的身份好習慣性
[00:12:39.000 --> 00:12:44.000]  好自然的去鼓勵一個弟兄去參加
[00:12:44.000 --> 00:12:46.000]  接受神的訓練
[00:12:46.000 --> 00:12:49.000]  然後去全時間服侍神的話
[00:12:49.000 --> 00:12:51.000]  我相信如果我沒有做這些事
[00:12:51.000 --> 00:12:53.000]  我所講出來的話
[00:12:53.000 --> 00:12:56.000]  效果可能是很不一樣
[00:12:56.000 --> 00:12:59.000]  弟兄姊妹我們講誠實話
[00:12:59.000 --> 00:13:01.000]  實在是需要勇氣
[00:13:01.000 --> 00:13:03.000]  但我們更加需要去禱告
[00:13:03.000 --> 00:13:07.000]  因為禱告幫助我們讓神掌管我們內心裏面
[00:13:07.000 --> 00:13:09.000]  有什麼動機呢
[00:13:09.000 --> 00:13:12.000]  我們內心裏面有沒有什麼偏見呢
[00:13:12.000 --> 00:13:18.000]  也幫助我們不會輕率講一些我們自己覺得對的話
[00:13:18.000 --> 00:13:23.000]  能夠去禱告才去講誠實的話
[00:13:23.000 --> 00:13:29.000]  也幫助我們讓神去預備對方的內心
[00:13:29.000 --> 00:13:35.000]  去感受我們從心底發出的那份真誠和那份愛
[00:13:35.000 --> 00:13:39.000]  經文26到28節提醒我們
[00:13:39.000 --> 00:13:41.000]  作為光明之子
[00:13:41.000 --> 00:13:43.000]  無論在言語和行為
[00:13:43.000 --> 00:13:45.000]  我們都要有清楚的界線
[00:13:45.000 --> 00:13:47.000]  就是不可犯罪
[00:13:47.000 --> 00:13:51.000]  犯罪就是指得罪神
[00:13:51.000 --> 00:13:54.000]  這個可以說是我們一切心思意念
[00:13:54.000 --> 00:13:56.000]  言行舉止的底線
[00:13:56.000 --> 00:13:58.000]  我們不可以越過
[00:13:58.000 --> 00:14:03.000]  約瑟曾經對著引誘他的波提佛的老婆
[00:14:03.000 --> 00:14:05.000]  去講的一句話
[00:14:05.000 --> 00:14:09.000]  他說我怎能作者大惡得罪神呢
[00:14:09.000 --> 00:14:13.000]  這一句話正正就是在任何環境
[00:14:13.000 --> 00:14:16.000]  任何壓迫威脅試探之下
[00:14:16.000 --> 00:14:19.000]  都不可以被我們的心思意念
[00:14:19.000 --> 00:14:22.000]  言行舉止越過的一條底線
[00:14:22.000 --> 00:14:27.000]  我們的言語在什麼時候會越過這一條的界線
[00:14:27.000 --> 00:14:29.000]  然後去犯罪呢
[00:14:29.000 --> 00:14:32.000]  其實很多東西都可以影響我們
[00:14:32.000 --> 00:14:35.000]  愛在的人和事可以影響我們
[00:14:35.000 --> 00:14:37.000]  愛在的環境可以影響我們
[00:14:37.000 --> 00:14:41.000]  人家一兩句說話都可以煽動我們
[00:14:41.000 --> 00:14:43.000]  事實上歷史都讓我們看到
[00:14:43.000 --> 00:14:46.000]  人類都是很容易被說話煽動的動物
[00:14:46.000 --> 00:14:49.000]  不過最難抵抗的
[00:14:49.000 --> 00:14:53.000]  就是從我們內心的情緒出來的那種影響
[00:14:53.000 --> 00:14:57.000]  特別是經過長久壓抑的情緒
[00:14:57.000 --> 00:15:02.000]  我們可以去到如果不能夠將它再壓抑的時候
[00:15:02.000 --> 00:15:06.000]  它一爆發可以一發不可收拾
[00:15:06.000 --> 00:15:09.000]  令我們完全忘記了什麼叫做底線
[00:15:09.000 --> 00:15:11.000]  什麼叫做界線
[00:15:11.000 --> 00:15:14.000]  想想一對夫婦如果他要吵架
[00:15:14.000 --> 00:15:17.000]  兩個人都要講最後那句話
[00:15:17.000 --> 00:15:21.000]  才可以將裡面的憤憤不平發洩出來的話
[00:15:21.000 --> 00:15:24.000]  你說他們會怎樣呢
[00:15:24.000 --> 00:15:28.000]  從早吵到晚,從晚吵到天亮
[00:15:28.000 --> 00:15:31.000]  這個情況就好像針研所說的
[00:15:31.000 --> 00:15:34.000]  火缺了柴就必熄滅
[00:15:34.000 --> 00:15:37.000]  就是說如果在兩個人裡面
[00:15:37.000 --> 00:15:43.000]  有一個很願意不要被自己的情緒支配而收口的話
[00:15:43.000 --> 00:15:46.000]  那就沒有柴燒了
[00:15:46.000 --> 00:15:53.000]  那些爭端,吵吵那些東西全部都可以慢慢停止
[00:15:53.000 --> 00:15:57.000]  阿葛他就曾經教導我們
[00:15:57.000 --> 00:16:01.000]  他說每個人都是強調每一個人
[00:16:01.000 --> 00:16:05.000]  要快快的聽,慢慢的講,慢慢的動腦
[00:16:05.000 --> 00:16:08.000]  他甚至解釋了為什麼要這樣
[00:16:08.000 --> 00:16:13.000]  他說因為人的腦氣並不能夠實現神的義
[00:16:13.000 --> 00:16:17.000]  人的腦氣都是血氣的情緒
[00:16:17.000 --> 00:16:21.000]  如果我們拿這些腦氣,拿我們血氣的情緒
[00:16:21.000 --> 00:16:23.000]  要去做神的事
[00:16:23.000 --> 00:16:26.000]  神都不會讓這些事成就
[00:16:26.000 --> 00:16:32.000]  更何況我們想用腦氣來去處理,去解決其他的事
[00:16:32.000 --> 00:16:34.000]  怎會成功呢
[00:16:34.000 --> 00:16:36.000]  所以簡單一句
[00:16:36.000 --> 00:16:41.000]  憑著人的腦氣可以說是一事無成
[00:16:41.000 --> 00:16:48.000]  當生氣的時候,又怎麼可以持守著街線,不去犯罪呢
[00:16:48.000 --> 00:16:50.000]  保羅就提醒我們
[00:16:50.000 --> 00:16:55.000]  不可含怒到日落,不可被魔鬼留地步
[00:16:55.000 --> 00:17:01.000]  猶太人的文化裡面,他們每一天是從日落開始的
[00:17:01.000 --> 00:17:04.000]  所以當保羅說不要含怒到日落
[00:17:04.000 --> 00:17:09.000]  意思就是我們千萬不要將我們的腦氣帶到新的一天
[00:17:09.000 --> 00:17:15.000]  所以在我們來說,真的不要讓腦氣留在我們心裡面過夜
[00:17:15.000 --> 00:17:19.000]  要快快的處理,不要讓它積壓下來
[00:17:19.000 --> 00:17:21.000]  腦氣藏在心裡面越久
[00:17:21.000 --> 00:17:28.000]  我們越有機會將這些腦氣積壓成心裡面的苦毒、憤怒和惱恨
[00:17:28.000 --> 00:17:35.000]  而這些東西就是魔鬼最喜歡用來控制人的武器
[00:17:35.000 --> 00:17:39.000]  這些就好像在《雅各書》裡面告訴我們
[00:17:39.000 --> 00:17:44.000]  是從地獄來的火在我們的心裡面燃燒
[00:17:44.000 --> 00:17:49.000]  不斷的燃燒,燃燒到有一天我們受不了
[00:17:49.000 --> 00:17:51.000]  就會從我們的口中出來
[00:17:51.000 --> 00:17:58.000]  那些就是讓鬧、毀謗、一切惡毒的言語
[00:17:58.000 --> 00:18:02.000]  英文有一句話其實是很貼切的
[00:18:02.000 --> 00:18:06.000]  它就說「Nip in the bud」,意思就是提醒我們
[00:18:06.000 --> 00:18:11.000]  對一些你早知有不好影響、不好的結果的事情
[00:18:11.000 --> 00:18:16.000]  要趁著它剛剛萌芽的時候就要壓殺了它
[00:18:16.000 --> 00:18:18.000]  不要讓它有機會
[00:18:18.000 --> 00:18:23.000]  所以盼望弟兄姊妹我們的內心在我們還沒有將腦氣積壓出來
[00:18:23.000 --> 00:18:28.000]  我們的口還沒有爆發那些惡毒的言語之前
[00:18:28.000 --> 00:18:33.000]  我們會快快去處理我們的腦氣
[00:18:33.000 --> 00:18:36.000]  那怎麼去處理呢?
[00:18:36.000 --> 00:18:42.000]  我們可以找人傾訴,我們可以找人跟我們一起祈禱
[00:18:42.000 --> 00:18:45.000]  甚至有些事情可能不可以跟別人說
[00:18:45.000 --> 00:18:48.000]  我們就在神面前去傾訴
[00:18:48.000 --> 00:18:54.000]  讓神去幫助我們,讓神聽完之後來安慰我們
[00:18:54.000 --> 00:18:58.000]  甚至給我們醫治悲傷
[00:18:58.000 --> 00:19:01.000]  我們也可以學大衛
[00:19:01.000 --> 00:19:05.000]  如果回到《詩篇》109篇裡面
[00:19:05.000 --> 00:19:11.000]  我們看到大衛將心底裡最惡毒的東西
[00:19:11.000 --> 00:19:17.000]  都在神面前表露無遺,完全傾倒出來
[00:19:17.000 --> 00:19:20.000]  《詩篇》109篇第一到第五節
[00:19:20.000 --> 00:19:25.000]  是大衛向神申訴他的冤屈,他的苦況
[00:19:25.000 --> 00:19:28.000]  經文裡面大概就是告訴我們
[00:19:28.000 --> 00:19:32.000]  他說那些惡人詭詐的人張開嘴巴攻擊他
[00:19:32.000 --> 00:19:37.000]  用謊言,用怨恨的說話來攻打他
[00:19:37.000 --> 00:19:40.000]  以惡報善,以恨報愛
[00:19:40.000 --> 00:19:43.000]  接著去到第八到十五節的經文
[00:19:43.000 --> 00:19:46.000]  大衛就去揍他的敵人
[00:19:46.000 --> 00:19:53.000]  要將他對敵人內心積壓的苦毒憤怒和惱恨
[00:19:53.000 --> 00:19:56.000]  全部發洩出來
[00:19:56.000 --> 00:19:59.000]  他想他的敵人是怎樣呢?
[00:19:59.000 --> 00:20:04.000]  年歲短小,子女要做孤兒,老婆要做寡婦
[00:20:04.000 --> 00:20:08.000]  子女到處行乞,最好就是後繼無人
[00:20:08.000 --> 00:20:12.000]  他的名字要在這個世界完全消滅
[00:20:12.000 --> 00:20:17.000]  所以簡單一句,大衛對他的敵人的咒咒是什麼呢?
[00:20:17.000 --> 00:20:20.000]  短命,妻離子散,絕子絕孫
[00:20:20.000 --> 00:20:26.000]  是不是很嚴厲,是不是很惡毒呢?
[00:20:26.000 --> 00:20:30.000]  但是我們看回第20節的經文怎麼說
[00:20:30.000 --> 00:20:33.000]  他說這就是那些與我作對
[00:20:33.000 --> 00:20:40.000]  用惡言議論我的人從夜和華所受的報應
[00:20:40.000 --> 00:20:46.000]  沒錯,大衛作出很嚴厲,很惡毒的咒咒
[00:20:46.000 --> 00:20:50.000]  但是他同時願意將他個人的報復
[00:20:50.000 --> 00:20:53.000]  公義的審判,懲罰的主權
[00:20:53.000 --> 00:20:57.000]  馴服的交到神的手裡
[00:20:57.000 --> 00:21:00.000]  憑著我們認識的神
[00:21:00.000 --> 00:21:02.000]  我們知道祂是慈愛
[00:21:02.000 --> 00:21:07.000]  我們知道祂是體恤我們每一個做祂兒女的怨弱
[00:21:07.000 --> 00:21:11.000]  我們知道祂是很願意去聆聽
[00:21:11.000 --> 00:21:17.000]  我們在祂面前傾出心裡最隱藏的惡毒
[00:21:17.000 --> 00:21:20.000]  最隱藏的怨鬱
[00:21:20.000 --> 00:21:24.000]  但是我們要學大衛這樣
[00:21:24.000 --> 00:21:28.000]  願意馴服的交在神手裡
[00:21:28.000 --> 00:21:31.000]  我們個人報復的權利
[00:21:31.000 --> 00:21:35.000]  將公義的審判,懲罰的主權
[00:21:35.000 --> 00:21:38.000]  完完全全交在神的手裡
[00:21:38.000 --> 00:21:42.000]  雖然我們的內心可能真是極度憤怒
[00:21:42.000 --> 00:21:49.000]  極度冤屈,卻不犯罪
[00:21:49.000 --> 00:21:52.000]  經文一直到第29節就告訴我們
[00:21:52.000 --> 00:21:55.000]  一句壞話也不可出口
[00:21:55.000 --> 00:22:00.000]  只要順著隨著需要講造就人的好話
[00:22:00.000 --> 00:22:03.000]  讓聽見的人得到益處
[00:22:03.000 --> 00:22:08.000]  壞話原文的意思是指腐爛
[00:22:08.000 --> 00:22:13.000]  就好像食物由好變腐爛
[00:22:13.000 --> 00:22:16.000]  說話又怎樣變腐爛呢?
[00:22:16.000 --> 00:22:19.000]  這裡的意思是指有一些說話
[00:22:19.000 --> 00:22:23.000]  真的可以讓生命由好變爛
[00:22:23.000 --> 00:22:27.000]  這些包括帶著惡意的說話
[00:22:27.000 --> 00:22:31.000]  而好話是指充滿善意的說話
[00:22:31.000 --> 00:22:35.000]  可以令生命越來越變得好
[00:22:35.000 --> 00:22:37.000]  我們廣東人很容易明白
[00:22:37.000 --> 00:22:40.000]  在這裡說壞話說好話
[00:22:40.000 --> 00:22:42.000]  我們廣東人很容易明白
[00:22:42.000 --> 00:22:44.000]  凡是說好話
[00:22:44.000 --> 00:22:49.000]  我們的心當然想為一些人或一些事情有幫助
[00:22:49.000 --> 00:22:51.000]  我們就多說幾句好話
[00:22:51.000 --> 00:22:53.000]  凡是說壞話
[00:22:53.000 --> 00:22:57.000]  心裡也可能想要重傷一些人
[00:22:57.000 --> 00:23:00.000]  又或者要破壞一些事情
[00:23:00.000 --> 00:23:03.000]  所以保羅的提醒是要說好話
[00:23:03.000 --> 00:23:05.000]  不要說壞話
[00:23:05.000 --> 00:23:09.000]  他甚至提到一句也不可出口
[00:23:09.000 --> 00:23:11.000]  一句都嫌多
[00:23:11.000 --> 00:23:13.000]  為什麼呢?
[00:23:13.000 --> 00:23:15.000]  因為他告訴我們
[00:23:15.000 --> 00:23:19.000]  一句壞話會使到聖靈擔憂
[00:23:19.000 --> 00:23:22.000]  這裡所說的擔憂不是指憂慮
[00:23:22.000 --> 00:23:25.000]  是傷痛、悲傷
[00:23:25.000 --> 00:23:29.000]  還是很沉重的那種傷痛、悲傷
