
[00:00:00.000 --> 00:00:04.120]  長林旗的蠟燭已經點了三支
[00:04:34.120 --> 00:04:35.920]  在這個第三節說
[00:04:35.920 --> 00:04:38.960]  知道賦將萬有都交在祂的手裡
[00:04:38.960 --> 00:04:41.440]  知道自己是從神出來的
[00:04:41.440 --> 00:04:44.920]  有什麼身份尊貴得過這個
[00:04:44.920 --> 00:04:48.800]  有什麼權柄大得過這個
[00:04:48.800 --> 00:04:53.520]  但這個正正就是那位典範的人
[00:04:53.520 --> 00:04:55.320]  那位神子
[00:04:55.320 --> 00:04:57.160]  來到這個人世間
[00:04:57.160 --> 00:05:03.160]  向這個世界宣告的顛覆性行動
[00:05:03.160 --> 00:05:05.200]  人總是抱著權
[00:05:05.200 --> 00:05:07.960]  人總是想將自己變成上帝
[00:05:07.960 --> 00:05:10.920]  人總是想要求別人聽命於自己
[00:05:10.920 --> 00:05:13.520]  要求別人來服侍自己
[00:05:13.520 --> 00:05:15.560]  唯獨耶穌基督
[00:05:15.560 --> 00:05:17.240]  宇宙的君王
[00:05:17.240 --> 00:05:18.840]  生而為人子
[00:05:18.840 --> 00:05:21.080]  釘身十字架
[00:05:21.080 --> 00:05:25.560]  祂一生都是在走這樣的路
[00:05:25.560 --> 00:05:27.800]  雖然知道這一切
[00:05:27.800 --> 00:05:30.360]  祂卻是站起來
[00:05:30.360 --> 00:05:32.400]  所以親愛的弟兄姊妹
[00:05:32.400 --> 00:05:34.480]  讓我們一起
[00:05:34.480 --> 00:05:38.920]  說主啊,求祢幫助我
[00:05:38.920 --> 00:05:40.400]  站起來
[00:05:40.400 --> 00:05:44.640]  站起來不是得著自己的位份
[00:05:44.640 --> 00:05:49.400]  站起來不是我堅持抱著自己的權威
[00:05:49.400 --> 00:05:53.760]  站起來不是要求我去克制別人
[00:05:53.760 --> 00:05:55.320]  站起來就是說
[00:05:55.320 --> 00:06:01.680]  我將一切仍然呈現在壇上
[00:06:01.680 --> 00:06:08.200]  我將我所有的仍然任憑我的天賦來指揮
[00:06:08.200 --> 00:06:09.040]  來使用
[00:06:09.040 --> 00:06:11.040]  而結果是怎樣呢?
[00:06:11.040 --> 00:06:13.040]  結果就是
[00:06:13.040 --> 00:06:14.560]  束起腰
[00:06:14.560 --> 00:06:17.320]  脫去衣服
[00:06:17.320 --> 00:06:19.120]  脫衣服
[00:06:19.120 --> 00:06:20.760]  因為要做事
[00:06:20.760 --> 00:06:23.520]  不是要做太子的事
[00:06:23.520 --> 00:06:26.880]  綁起這條奴僕用的毛巾
[00:06:26.880 --> 00:06:29.680]  然後親自去斟水
[00:06:29.680 --> 00:06:33.400]  然後用那盆水去洗腳
[00:06:33.400 --> 00:06:34.920]  我想問你
[00:06:34.920 --> 00:06:40.120]  這裡大部分的朋友都已經是年過四十了
[00:06:40.120 --> 00:06:43.000]  四十以下的已經不多了
[00:06:43.000 --> 00:06:45.680]  我希望越來越多是四十以下
[00:06:45.680 --> 00:06:47.160]  二十以下
[00:06:47.160 --> 00:06:49.960]  這兩類人的分別是什麼呢?
[00:06:49.960 --> 00:06:52.480]  就是當你年紀越大的時候
[00:06:52.480 --> 00:06:56.000]  你彎腰的幅度越小
[00:06:56.000 --> 00:06:58.160]  要幫人洗腳
[00:06:58.160 --> 00:07:01.600]  我最近有很好的經驗
[00:07:01.600 --> 00:07:05.120]  雖然功勞主要不是我的
[00:07:05.120 --> 00:07:08.040]  不過我有少少參與
[00:07:08.040 --> 00:07:13.800]  就是當幫孫子洗完澡的時候
[00:07:13.800 --> 00:07:18.040]  第一要蹲下放他在盆裡
[00:07:18.040 --> 00:07:23.320]  你真的感覺到自己兩個膝蓋的確是存在的
[00:07:23.320 --> 00:07:26.240]  然後你再要站起來的時候
[00:07:26.240 --> 00:07:29.080]  你真是戰戰兢兢希望站得穩
[00:07:29.080 --> 00:07:32.000]  不要把他掉進水裡
[00:07:32.000 --> 00:07:33.920]  感謝主一直保守他
[00:07:33.920 --> 00:07:37.080]  到明天七個月他平安無事
[00:07:37.080 --> 00:07:40.720]  但是我知道主耶穌要蹲下洗腳的時候
[00:07:40.720 --> 00:07:46.880]  那種卑微是多麼的令人感動
[00:07:46.880 --> 00:07:49.840]  身份尊貴
[00:07:49.840 --> 00:07:51.720]  侍奉
[00:07:51.720 --> 00:07:53.360]  低微
[00:07:53.360 --> 00:07:57.760]  這個完全相反、完全反比例的情況
[00:07:57.760 --> 00:08:00.320]  原因在哪裡?
[00:08:00.320 --> 00:08:03.240]  在他知道他自己是誰
[00:08:03.240 --> 00:08:06.520]  所以當你要在教會裡面服侍的時候
[00:08:06.520 --> 00:08:09.080]  做任何事情的時候
[00:08:09.080 --> 00:08:13.560]  讓我們知道自己是誰
[00:08:13.560 --> 00:08:15.760]  如果我們真的好像知道
[00:08:15.760 --> 00:08:18.120]  我是天父所愛的
[00:08:18.120 --> 00:08:19.520]  我是蒙愛的
[00:08:19.520 --> 00:08:20.880]  我是從神那裡來
[00:08:20.880 --> 00:08:22.960]  也要回到神那裡去的
[00:08:22.960 --> 00:08:27.520]  我們就必須學得像耶穌
[00:08:27.520 --> 00:08:29.880]  當然我們還有些事情要知道
[00:08:29.880 --> 00:08:32.680]  我們要知道自己原來是在灰塵裡
[00:08:32.680 --> 00:08:35.320]  在糞堆中的人
[00:08:35.320 --> 00:08:37.880]  如果這個加上那個
[00:08:37.880 --> 00:08:46.520]  就是我們應該更加像耶穌樂意去服侍
[00:08:46.520 --> 00:08:49.760]  另外一個動力就是因為他愛
[00:08:49.760 --> 00:08:52.040]  愛得越深
[00:08:52.040 --> 00:08:55.040]  就越不介意你的身份
[00:08:55.040 --> 00:08:56.560]  愛得越深
[00:08:56.560 --> 00:08:59.320]  就越不介意做些什麼
[00:08:59.320 --> 00:09:01.000]  愛得越深
[00:09:01.000 --> 00:09:06.360]  就越有動力去作出突破
[00:09:06.360 --> 00:09:12.200]  越有動力去面對那個不理想的環境
[00:09:12.200 --> 00:09:17.800]  但是願意在當中投入去作出改變
[00:09:17.800 --> 00:09:21.440]  耶穌令我們感動
[00:09:21.440 --> 00:09:24.040]  在封聖教裡面
[00:09:24.040 --> 00:09:27.400]  有沒有效法耶穌的人呢?
[00:09:27.400 --> 00:09:30.600]  我相信有
[00:09:30.600 --> 00:09:34.960]  我也相信會有更多
[00:09:34.960 --> 00:09:38.320]  主耶穌是期望你和我
[00:09:38.320 --> 00:09:41.720]  無論做不做執事也好
[00:09:41.720 --> 00:09:43.840]  無論做什麼也好
[00:09:43.840 --> 00:09:46.760]  祂是期望我們的生命裡面
[00:09:46.760 --> 00:09:49.960]  有這種質素
[00:09:49.960 --> 00:09:52.200]  祂說你們叫我做老師
[00:09:52.200 --> 00:09:53.840]  叫我做主
[00:09:53.840 --> 00:09:56.080]  叫得對的
[00:09:56.080 --> 00:09:58.840]  因為我根本就是
[00:09:58.840 --> 00:10:02.080]  所以主耶穌說話也很得意
[00:10:02.080 --> 00:10:03.760]  我是啊
[00:10:03.760 --> 00:10:06.000]  我是你們的主
[00:10:06.000 --> 00:10:07.360]  不過這樣
[00:10:07.360 --> 00:10:10.280]  連我也這樣做
[00:10:10.280 --> 00:10:13.080]  那你就知道下面那句是什麼
[00:10:13.080 --> 00:10:14.640]  我是主
[00:10:14.640 --> 00:10:16.240]  我是老師
[00:10:16.240 --> 00:10:18.520]  都洗你們的腳
[00:10:18.520 --> 00:10:20.160]  那你們
[00:10:20.160 --> 00:10:22.080]  逐一說
[00:10:22.080 --> 00:10:24.640]  懂得做了吧
[00:10:24.640 --> 00:10:26.440]  我也幫你們洗腳
[00:10:26.440 --> 00:10:30.440]  所以你們也應該彼此洗腳
[00:10:30.440 --> 00:10:32.920]  祂的教導很清楚
[00:10:32.920 --> 00:10:36.080]  我給你們做了榜樣
[00:10:36.080 --> 00:10:37.360]  copy book
[00:10:37.360 --> 00:10:38.840]  一個版
[00:10:38.840 --> 00:10:40.720]  照抄就可以了
[00:10:40.720 --> 00:10:43.320]  在這方面不用有創意
[00:10:43.320 --> 00:10:46.240]  跟從耶穌不用很多創意
[00:10:46.240 --> 00:10:49.920]  是照耶穌這樣做去做就可以了
[00:10:49.920 --> 00:10:54.160]  其實那個往往就是最大創意的東西
[00:10:54.160 --> 00:10:57.440]  我做了榜樣叫你們照著我
[00:10:57.440 --> 00:11:02.160]  為你們向你們所做的去做
[00:11:02.160 --> 00:11:03.920]  感謝主
[00:11:03.920 --> 00:11:06.760]  在豐盛生活這麼久
[00:11:06.760 --> 00:11:08.240]  服侍這麼久
[00:11:08.240 --> 00:11:11.880]  看見有不少樂意
[00:11:11.880 --> 00:11:13.200]  謙卑
[00:11:13.200 --> 00:11:14.320]  無常
[00:11:14.320 --> 00:11:17.120]  無聲的侍奉者
[00:11:17.120 --> 00:11:19.960]  為著你感恩讚美
[00:11:19.960 --> 00:11:21.480]  願你的生命
[00:11:21.480 --> 00:11:24.080]  是成為別人的祝福
[00:11:24.080 --> 00:11:26.880]  成為別人的鼓勵
[00:11:26.880 --> 00:11:27.720]  那
[00:11:27.720 --> 00:11:29.640]  言歸正傳
[00:11:29.640 --> 00:11:31.960]  說回「做執事」
[00:11:31.960 --> 00:11:33.520]  有很多人聽見
[00:11:33.520 --> 00:11:35.480]  「做執事」這三個字
[00:11:35.480 --> 00:11:38.520]  好像叫他們去死似的
[00:11:38.520 --> 00:11:40.440]  整天很多教會都是
[00:11:40.440 --> 00:11:43.120]  每逢到選舉的時候
[00:11:43.120 --> 00:11:45.840]  就充滿憂慮
[00:11:45.840 --> 00:11:47.480]  對不起
[00:11:47.480 --> 00:11:50.520]  其實這麼多年我沒什麼憂慮
[00:11:50.520 --> 00:11:51.600]  你做就做
[00:11:51.600 --> 00:11:52.600]  不做就不做
[00:11:52.600 --> 00:11:54.600]  不是為我做
[00:11:54.600 --> 00:11:56.400]  很輕鄉嗎
[00:11:56.400 --> 00:11:58.440]  任由你做就好了
[00:11:58.440 --> 00:12:00.800]  因為你是為耶穌做
[00:12:00.800 --> 00:12:02.520]  不過
[00:12:02.520 --> 00:12:06.040]  是我這種這樣的人才說
[00:12:06.040 --> 00:12:07.560]  不要緊的
[00:12:07.560 --> 00:12:09.360]  主會負責的
[00:12:09.360 --> 00:12:12.320]  但是我們也要盡一點責任
[00:12:12.320 --> 00:12:16.080]  不然我也不用說今天的這篇訊息
[00:12:16.080 --> 00:12:19.360]  不過我覺得我講是有些淪盡的
[00:12:19.360 --> 00:12:22.200]  因為我經常講客
[00:12:22.200 --> 00:12:24.640]  我不是說你做你做你做
[00:12:24.640 --> 00:12:26.640]  是一味鼓勵說做做做
[00:12:26.640 --> 00:12:28.960]  什麼其他都不說
[00:12:28.960 --> 00:12:33.040]  我會說回提摩太前書三章一至十六節
[00:12:33.040 --> 00:12:35.360]  說回那一段的時候
[00:12:35.360 --> 00:12:37.480]  就好像講客一樣
[00:12:37.480 --> 00:12:40.320]  因為將那個bar設得很高
[00:12:40.320 --> 00:12:42.320]  然後叫你跳
[00:12:42.320 --> 00:12:44.320]  那是怎麼樣
[00:12:44.320 --> 00:12:46.320]  那不如降低這個bar
[00:12:46.320 --> 00:12:47.760]  再好降低到
[00:12:47.760 --> 00:12:49.760]  就這樣走過去不用跳
[00:12:49.760 --> 00:12:51.760]  那就人人OK
[00:12:51.760 --> 00:12:55.920]  其實永遠在教會服侍是兩難的
[00:12:55.920 --> 00:12:58.920]  所以在當中怎麼樣有智慧有愛
[00:12:58.920 --> 00:13:00.320]  有寬容
[00:13:00.320 --> 00:13:02.920]  又不要放棄那個標準
[00:13:02.920 --> 00:13:03.920]  行不行
[00:13:03.920 --> 00:13:05.320]  親愛的兄姊妹
[00:13:05.320 --> 00:13:07.120]  我希望你今天聽完之後
[00:13:07.120 --> 00:13:08.920]  你是得到鼓舞
[00:13:08.920 --> 00:13:10.920]  是不會說那條bar太高
[00:13:10.920 --> 00:13:11.920]  我不要做
[00:13:11.920 --> 00:13:13.920]  而是說我靠著神的恩典
[00:13:13.920 --> 00:13:15.920]  走到今天
[00:13:15.920 --> 00:13:19.920]  如果接下來這個選舉裡面
[00:13:19.920 --> 00:13:22.920]  我禱告過弟兄姊妹提我名
[00:13:22.920 --> 00:13:25.920]  我都願意照著這裡所指引的
[00:13:25.920 --> 00:13:28.920]  學習做一個這樣的執事
[00:13:28.920 --> 00:13:30.920]  我相信可以的
[00:13:30.920 --> 00:13:31.920]  我相信是的
[00:13:31.920 --> 00:13:32.920]  你說
[00:13:32.920 --> 00:13:33.920]  是啊
[00:13:33.920 --> 00:13:36.920]  你做牧師又做得好好嗎
[00:13:36.920 --> 00:13:39.920]  我當然知道我做得不夠
[00:13:39.920 --> 00:13:42.920]  所以主要留著那條命再學
[00:13:42.920 --> 00:13:45.920]  其實永遠都要繼續學
[00:13:45.920 --> 00:13:46.920]  不過我說
[00:13:46.920 --> 00:13:47.920]  你說我不對
[00:13:47.920 --> 00:13:48.920]  你就說我
[00:13:48.920 --> 00:13:50.920]  我學習
[00:13:50.920 --> 00:13:52.920]  不要這麼板著臉去聽
[00:13:52.920 --> 00:13:55.920]  那聽完之後
[00:13:55.920 --> 00:13:57.920]  發覺原來
[00:13:57.920 --> 00:13:59.920]  跟這個人說
[00:13:59.920 --> 00:14:00.920]  他會聽的
[00:14:00.920 --> 00:14:02.920]  他會進步的
[00:14:02.920 --> 00:14:03.920]  那不就多好
[00:14:03.920 --> 00:14:09.920]  可以嗎
[00:14:09.920 --> 00:14:12.920]  不過等一下
[00:14:12.920 --> 00:14:16.920]  現在我們先要做一樣東西
[00:14:16.920 --> 00:14:18.920]  今屆的執事
[00:14:18.920 --> 00:14:19.920]  有多少位在這裡
[00:14:19.920 --> 00:14:21.920]  舉手看看
[00:14:21.920 --> 00:14:23.920]  昨晚有三位
[00:14:23.920 --> 00:14:24.920]  今屆的執事在這裡
[00:14:24.920 --> 00:14:26.920]  我們為他們鼓鼓掌
[00:14:26.920 --> 00:14:31.920]  可以嗎
[00:14:31.920 --> 00:14:35.920]  欣賞他們在這個群體裡面
[00:14:35.920 --> 00:14:37.920]  一直的忠心
[00:14:37.920 --> 00:14:39.920]  一直的勞苦
[00:14:39.920 --> 00:14:42.920]  其實在過去這一屆裡面
[00:14:42.920 --> 00:14:46.920]  單單就堂會的硬件方面
[00:14:46.920 --> 00:14:48.920]  有些你不知道的
[00:14:48.920 --> 00:14:49.920]  有些你知道的
[00:14:49.920 --> 00:14:52.920]  是很多的辛勞
[00:14:52.920 --> 00:14:54.920]  很多的付出
[00:14:54.920 --> 00:14:56.920]  樓下的冷氣
[00:14:56.920 --> 00:14:58.920]  那個空間
[00:14:58.920 --> 00:15:00.920]  是很好的改善
[00:15:00.920 --> 00:15:02.920]  開心嗎
[00:15:02.920 --> 00:15:03.920]  讚美主
[00:15:03.920 --> 00:15:04.920]  感謝主
[00:15:04.920 --> 00:15:07.920]  背後多少的血汗
[00:15:07.920 --> 00:15:10.920]  那架升降台
[00:15:10.920 --> 00:15:12.920]  多好
[00:15:12.920 --> 00:15:16.920]  尤其當我開始腳痛的時候
[00:15:16.920 --> 00:15:18.920]  我覺得真的很感動
[00:15:18.920 --> 00:15:22.920]  其實我們有些人已經腳痛了很多年
[00:15:22.920 --> 00:15:24.920]  終於都可以了
[00:15:24.920 --> 00:15:28.920]  還有很多事情繼續在做
[00:15:28.920 --> 00:15:30.920]  關於執事
[00:15:30.920 --> 00:15:33.920]  那個經典的經文是這樣說的
[00:15:33.920 --> 00:15:36.920]  人若想要得著監督的職份
[00:15:36.920 --> 00:15:38.920]  就是善務善工
[00:15:38.920 --> 00:15:40.920]  這話是可信的
[00:15:40.920 --> 00:15:43.920]  作監督的必須無可指責
[00:15:43.920 --> 00:15:46.920]  只作一個婦人的丈夫
[00:15:46.920 --> 00:15:48.920]  有節制
[00:15:48.920 --> 00:15:49.920]  自守
[00:15:49.920 --> 00:15:51.920]  端正
[00:15:51.920 --> 00:15:52.920]  樂意
[00:15:52.920 --> 00:15:53.920]  接待
[00:15:53.920 --> 00:15:54.920]  軟人
[00:15:54.920 --> 00:15:56.920]  善於教導
[00:15:56.920 --> 00:15:58.920]  講到他自己
[00:15:58.920 --> 00:16:01.920]  個人的婚姻
[00:16:01.920 --> 00:16:03.920]  道德的品格
[00:16:03.920 --> 00:16:06.920]  性格上的節制
[00:16:06.920 --> 00:16:08.920]  清醒
[00:16:08.920 --> 00:16:13.920]  行為上的端正
[00:16:13.920 --> 00:16:16.920]  在這個
[00:16:16.920 --> 00:16:18.920]  侍奉上
[00:16:18.920 --> 00:16:20.920]  樂於去
[00:16:20.920 --> 00:16:22.920]  參與支持那些
[00:16:22.920 --> 00:16:25.920]  遠行為福音努力的人
[00:16:25.920 --> 00:16:27.920]  在信仰上
[00:16:27.920 --> 00:16:31.920]  能夠有這個教導的能力
[00:16:31.920 --> 00:16:34.920]  不因走之事
[00:16:34.920 --> 00:16:36.920]  不打人
[00:16:36.920 --> 00:16:38.920]  只要溫和
[00:16:38.920 --> 00:16:40.920]  不憎驚
[00:16:40.920 --> 00:16:43.920]  不貪財
[00:16:43.920 --> 00:16:45.920]  好好管理自己的家
[00:16:45.920 --> 00:16:49.920]  使兒女端莊信服
[00:16:49.920 --> 00:16:50.920]  問題就是
[00:16:50.920 --> 00:16:54.920]  為什麼要這些這麼高的要求
[00:16:54.920 --> 00:16:59.920]  其實這些是高還是基本的基督徒品格的要求
[00:16:59.920 --> 00:17:02.920]  是不是就在這個俗世的潮流裡面
[00:17:02.920 --> 00:17:04.920]  我們仍然能夠
[00:17:04.920 --> 00:17:07.920]  俗世清流脫穎而出
[00:17:07.920 --> 00:17:09.920]  中流抵處
[00:17:09.920 --> 00:17:11.920]  還是我們是隨污逐流
[00:17:11.920 --> 00:17:13.920]  隨波逐流
[00:17:13.920 --> 00:17:15.920]  我們和世人是沒有分別的
[00:17:15.920 --> 00:17:17.920]  但是保祿是很清楚的
[00:17:17.920 --> 00:17:19.920]  告訴已忽所的教會
[00:17:19.920 --> 00:17:21.920]  你們這個城市裡面的人
[00:17:21.920 --> 00:17:23.920]  有很多的陋習
[00:17:23.920 --> 00:17:25.920]  你們不要像他們那樣
[00:17:25.920 --> 00:17:27.920]  他們的婚姻
[00:17:27.920 --> 00:17:29.920]  各樣的東西混亂
[00:17:29.920 --> 00:17:31.920]  你們不要混亂
[00:17:31.920 --> 00:17:33.920]  你知道你所信的是誰
[00:17:33.920 --> 00:17:35.920]  他要求這樣的東西
[00:17:35.920 --> 00:17:38.920]  其實是很恰當
[00:17:38.920 --> 00:17:40.920]  因為他就是這樣看法
[00:17:40.920 --> 00:17:43.920]  如果你都不懂得管好自己
[00:17:43.920 --> 00:17:46.920]  不懂得管好自己的家
[00:17:46.920 --> 00:17:49.920]  如果你的品格都是一塌糊塗
[00:17:49.920 --> 00:17:52.920]  你怎樣來管理神的家
[00:17:52.920 --> 00:17:54.920]  原來這群人是有
[00:17:54.920 --> 00:17:57.920]  負責教會的安危
[00:17:57.920 --> 00:17:59.920]  負責教會的興衰
[00:17:59.920 --> 00:18:01.920]  負責教會的純潔
[00:18:01.920 --> 00:18:04.920]  那一個很重要的責任
[00:18:04.920 --> 00:18:07.920]  他不只是有事要他做
[00:18:07.920 --> 00:18:09.920]  有事要填滿這個責任
[00:18:09.920 --> 00:18:11.920]  他是有一個mission
[00:18:11.920 --> 00:18:12.920]  有一個使命
[00:18:12.920 --> 00:18:14.920]  要叫神的家
[00:18:14.920 --> 00:18:16.920]  因著這群人的參與
[00:18:16.920 --> 00:18:18.920]  因著這群人的承擔
[00:18:18.920 --> 00:18:20.920]  是越來越好的
[00:18:20.920 --> 00:18:23.920]  我們想不想我們的群體
[00:18:23.920 --> 00:18:25.920]  成為一個在主的面前
[00:18:25.920 --> 00:18:26.920]  在世人面前
[00:18:26.920 --> 00:18:29.920]  越來越長進的群體
[00:18:29.920 --> 00:18:32.920]  想不想我們的聲譽
[00:18:32.920 --> 00:18:34.920]  是越來越好
[00:18:34.920 --> 00:18:38.920]  不只是保住聲譽
[00:18:38.920 --> 00:18:40.920]  而是越來越成為一個
[00:18:40.920 --> 00:18:41.920]  越在主的面前
[00:18:41.920 --> 00:18:43.920]  蒙讚許
[00:18:43.920 --> 00:18:45.920]  越在世人的面前
[00:18:45.920 --> 00:18:47.920]  可能會受逼迫
[00:18:47.920 --> 00:18:49.920]  可能會受非議
[00:18:49.920 --> 00:18:51.920]  但是他們是因為
[00:18:51.920 --> 00:18:53.920]  我們的光芒
[00:18:53.920 --> 00:18:55.920]  因為我們的光明
[00:18:55.920 --> 00:18:56.920]  因為我們的真理
[00:18:56.920 --> 00:18:58.920]  因為我們的愛心
[00:18:58.920 --> 00:19:00.920]  因為我們的堅持對上帝忠心
[00:19:00.920 --> 00:19:02.920]  而來非議我們
[00:19:02.920 --> 00:19:04.920]  而不是因為我們本身
[00:19:04.920 --> 00:19:06.920]  有一些值得非議的地方
[00:19:06.920 --> 00:19:08.920]  值得被人詬病的地方
[00:19:08.920 --> 00:19:10.920]  今天這個普世的教會
[00:19:10.920 --> 00:19:12.920]  包括最高層的
[00:19:12.920 --> 00:19:15.920]  無論是天主羅馬天主教
[00:19:15.920 --> 00:19:17.920]  無論是靈恩教會
[00:19:17.920 --> 00:19:21.920]  無論是極之保守的基要的教會裏面
[00:19:21.920 --> 00:19:24.920]  都有時候爆一些
[00:19:24.920 --> 00:19:28.920]  非常之悲慘的醜聞出來
[00:19:28.920 --> 00:19:31.920]  但願主保守這個群體
[00:19:31.920 --> 00:19:34.920]  但願主憐憫我們
[00:19:34.920 --> 00:19:36.920]  有這個
[00:19:36.920 --> 00:19:38.920]  這樣的
[00:19:38.920 --> 00:19:40.920]  投入在教會裏面
