
[00:00:00.000 --> 00:00:03.360]  今日我講嘅題目就好靚
[00:04:06.960 --> 00:04:09.160]  佢就鍾意坐到去最尾嗰行
[00:04:09.160 --> 00:04:11.160]  佢就匿埋嘅坐到去最尾嗰行
[00:04:11.160 --> 00:04:13.520]  咁佢通常聽C班唱歌都聽唔到
[00:04:13.520 --> 00:04:15.040]  因為我最大聲
[00:04:15.040 --> 00:04:19.040]  咁有一次嗰首歌係PP嘅好細聲
[00:04:19.040 --> 00:04:20.280]  咁我唱完之後
[00:04:20.280 --> 00:04:21.880]  佢就好緊張咁嚟搵我
[00:04:21.880 --> 00:04:24.760]  佢話家奴你今日唔舒服呀
[00:04:24.760 --> 00:04:26.960]  原來佢聽㗎
[00:04:26.960 --> 00:04:29.440]  原來你做咗咩嘢呢
[00:04:29.440 --> 00:04:31.200]  都係有人睇到
[00:04:31.200 --> 00:04:34.960]  所以我哋活在世上所做嘅嘢
[00:04:34.960 --> 00:04:36.280]  都係要小心
[00:04:36.280 --> 00:04:38.720]  都係有人知道
[00:04:38.720 --> 00:04:40.480]  咁我其實就表達佢嘅關懷
[00:04:40.480 --> 00:04:42.160]  我Daddy好少講嘢
[00:04:42.160 --> 00:04:43.800]  不過我係記得佢講
[00:04:43.800 --> 00:04:45.600]  佢最記得佢嘅教導就係
[00:04:45.600 --> 00:04:50.120]  佢話家奴當有道則治
[00:04:50.120 --> 00:04:52.480]  當無道則愚
[00:04:52.480 --> 00:04:56.440]  即係話個國家有道理有法治
[00:04:56.440 --> 00:04:57.680]  你就唔該威水啲
[00:04:57.680 --> 00:04:58.880]  你就可以亂講嘢
[00:04:58.880 --> 00:04:59.960]  講多啲嘢
[00:04:59.960 --> 00:05:02.840]  好似好威水咁百花齊放
[00:05:02.840 --> 00:05:04.040]  當無道嘅時候
[00:05:04.040 --> 00:05:06.320]  你就蠢啲唔好出聲
[00:05:06.320 --> 00:05:07.760]  我覺得係非常之有用
[00:05:07.760 --> 00:05:08.240]  好啦
[00:05:08.240 --> 00:05:09.920]  咁呢個唔係音樂
[00:05:09.920 --> 00:05:12.040]  不過係做人嘅道理
[00:05:12.040 --> 00:05:15.000]  父母真係影響我哋好深
[00:05:15.000 --> 00:05:17.720]  好感謝主我哋都有一個家庭
[00:05:17.720 --> 00:05:18.640]  我哋有家庭
[00:05:18.640 --> 00:05:20.360]  有父母
[00:05:20.360 --> 00:05:21.960]  然後有其他嘅人
[00:05:21.960 --> 00:05:24.040]  互相表達關心嘅時候
[00:05:24.040 --> 00:05:26.160]  呢個係感受得到嘅關心
[00:05:26.160 --> 00:05:28.480]  所以有啲人叫我講
[00:05:28.480 --> 00:05:33.200]  佢話你講家係避風塘
[00:05:33.200 --> 00:05:34.200]  呢個係題目
[00:05:34.200 --> 00:05:34.880]  我話唔係喎
[00:05:34.880 --> 00:05:37.560]  家有時係風暴中心
[00:05:37.560 --> 00:05:39.880]  睇你點處理個家嘅環境
[00:05:39.880 --> 00:05:44.720]  點樣控制周圍嘅氣氛
[00:05:44.720 --> 00:05:47.800]  咁於是我一路就發現
[00:05:47.800 --> 00:05:49.400]  唱歌都幾大聲
[00:05:49.400 --> 00:05:50.440]  咁就ok
[00:05:50.440 --> 00:05:52.480]  因為唱歌唱得唔錯
[00:05:52.480 --> 00:05:53.720]  有滿足感
[00:05:53.720 --> 00:05:56.680]  原來聖經就話呢啲係恩賜
[00:05:56.680 --> 00:05:58.320]  其實每個人都有恩賜
[00:05:58.320 --> 00:06:01.000]  我哋每個人都有唔同嘅恩賜
[00:06:01.000 --> 00:06:03.920]  睇你係點樣用你嘅恩賜
[00:06:03.920 --> 00:06:06.600]  同埋點樣發展落去
[00:06:06.600 --> 00:06:06.920]  好啦
[00:06:06.920 --> 00:06:11.480]  咁一路我就唱好多合唱團
[00:06:11.480 --> 00:06:13.840]  唱合唱團有道好
[00:06:13.840 --> 00:06:16.400]  因為你結交好多嘅朋友
[00:06:16.400 --> 00:06:18.440]  因為大家係志同道合
[00:06:18.440 --> 00:06:20.520]  有本書有個人叫做
[00:06:20.520 --> 00:06:23.960]  The People Vital Friends
[00:06:23.960 --> 00:06:25.040]  個書名
[00:06:25.040 --> 00:06:28.640]  佢就話The People You Must
[00:06:28.640 --> 00:06:30.400]  You Can't Abort To Live Without
[00:06:30.400 --> 00:06:33.080]  即係呢啲人你唔可以無呢啲人
[00:06:33.080 --> 00:06:34.600]  就係講朋友
[00:06:34.600 --> 00:06:36.120]  佢話有八種朋友
[00:06:36.120 --> 00:06:37.800]  Tom Ross 寫
[00:06:37.800 --> 00:06:39.600]  呢八種係乜嘢呢
[00:06:39.600 --> 00:06:41.440]  朋友嘅性質係乜嘢呢
[00:06:41.440 --> 00:06:42.360]  Builder
[00:06:42.360 --> 00:06:44.640]  即係同你一齊建立一啲嘢
[00:06:44.640 --> 00:06:45.560]  亦都係推手
[00:06:45.560 --> 00:06:47.280]  即係佢建立你一啲嘢
[00:06:47.280 --> 00:06:48.960]  佢鼓勵你建立一啲嘢
[00:06:48.960 --> 00:06:49.600]  Champion
[00:06:49.600 --> 00:06:51.880]  Champion 佢亦叫支柱
[00:06:51.880 --> 00:06:54.320]  即係佢覺得應該幫你忙
[00:06:54.320 --> 00:06:55.560]  向勝利
[00:06:55.560 --> 00:06:57.160]  向成功邁進
[00:06:57.160 --> 00:06:58.040]  Collaborator
[00:06:58.040 --> 00:06:59.160]  即係同好
[00:06:59.160 --> 00:07:00.520]  即係同樣嘅興趣
[00:07:00.520 --> 00:07:01.360]  Companion
[00:07:01.360 --> 00:07:02.280]  係夥伴
[00:07:02.280 --> 00:07:03.520]  即係佢陪你
[00:07:03.520 --> 00:07:05.920]  同陪你又係一個伴侶
[00:07:05.920 --> 00:07:07.160]  有啲係Connector
[00:07:07.160 --> 00:07:07.880]  中介
[00:07:07.880 --> 00:07:09.120]  即係你有啲嘢需要
[00:07:09.120 --> 00:07:11.720]  佢又可以幫你千針引線
[00:07:11.720 --> 00:07:14.600]  或者有時你有啲唔開心
[00:07:14.600 --> 00:07:16.320]  佢幫你做擋箭牌
[00:07:16.320 --> 00:07:19.800]  Energizer
[00:07:19.800 --> 00:07:22.160]  Energizer 係令你又增加正能量
[00:07:22.160 --> 00:07:23.960]  增加好多力量
[00:07:23.960 --> 00:07:25.080]  亦都係開心果
[00:07:25.080 --> 00:07:26.520]  即係幫你快樂少少
[00:07:26.520 --> 00:07:28.440]  下一個係叫Mind Opener
[00:07:28.440 --> 00:07:30.760]  即係佢幫你開拓你嘅視野
[00:07:30.760 --> 00:07:31.400]  好多嘢
[00:07:31.400 --> 00:07:32.840]  新嘅意念境界
[00:07:32.840 --> 00:07:34.160]  佢都可以引你進入
[00:07:34.160 --> 00:07:35.720]  因為兩個人點都好過一個人
[00:07:35.720 --> 00:07:37.440]  Navigator 係你嘅導師
[00:07:37.440 --> 00:07:38.560]  係指路者
[00:07:38.560 --> 00:07:40.640]  即係咁多朋友
[00:07:40.640 --> 00:07:42.320]  我講你聽聖經話
[00:07:42.320 --> 00:07:43.920]  我叫你哋係朋友
[00:07:43.920 --> 00:07:45.680]  因為講畀我聽嘅嘢
[00:07:45.680 --> 00:07:47.520]  我都講晒畀你聽
[00:07:47.520 --> 00:07:50.240]  神耶穌係我哋最好嘅朋友
[00:07:50.240 --> 00:07:53.440]  佢係會完全嘅支持鼓勵幫助我哋
[00:07:53.440 --> 00:07:54.640]  只要我哋仰望佢
[00:07:54.640 --> 00:07:56.280]  佢就會嚟幫我哋
[00:07:56.280 --> 00:07:58.520]  我話合唱團好在咩
[00:07:58.520 --> 00:07:59.840]  大家同聲同氣
[00:07:59.840 --> 00:08:01.320]  一齊做有啲嘢
[00:08:01.320 --> 00:08:02.880]  有啲共同嘅目的
[00:08:02.880 --> 00:08:03.640]  係好好
[00:08:03.640 --> 00:08:05.280]  合唱團學到咩
[00:08:05.280 --> 00:08:06.920]  學Discipline
[00:08:06.920 --> 00:08:08.480]  即係你要有啲紀律
[00:08:08.480 --> 00:08:11.480]  因為我點解識陳牧師
[00:08:11.480 --> 00:08:12.520]  因為早幾年
[00:08:12.520 --> 00:08:15.120]  我哋江華合唱團請咗佢嚟做指揮
[00:08:15.120 --> 00:08:18.920]  佢當然係指得出神入化非常之好
[00:08:18.920 --> 00:08:20.840]  合唱都好緊要
[00:08:20.840 --> 00:08:22.240]  你係國師奇蹟
[00:08:22.240 --> 00:08:23.760]  你唔可以亂唱
[00:08:23.760 --> 00:08:25.600]  一定有嗰個你唔係作曲
[00:08:25.600 --> 00:08:26.600]  亂作一攤
[00:08:26.600 --> 00:08:28.800]  係恰當嘅時候你先可以出聲
[00:08:28.800 --> 00:08:30.280]  出個音都要啱
[00:08:30.280 --> 00:08:31.760]  國進奇蹟
[00:08:31.760 --> 00:08:33.240]  但係係分工合作
[00:08:33.240 --> 00:08:35.480]  而且恰如其分
[00:08:35.480 --> 00:08:38.200]  其中係有個馴服嘅功課
[00:08:38.200 --> 00:08:43.680]  佢話如果有啲指揮覺得
[00:08:43.680 --> 00:08:45.440]  呢批人唱得唔好咁好
[00:08:45.440 --> 00:08:49.280]  佢就會叫呢批人細聲少少等等
[00:08:49.280 --> 00:08:50.920]  咁你就要聽話
[00:08:50.920 --> 00:08:51.840]  唔係呀我唱得啱
[00:08:51.840 --> 00:08:52.720]  我係要大聲
[00:08:52.720 --> 00:08:56.080]  你唔好令人煩厭
[00:08:56.080 --> 00:09:01.280]  你要喺呢個團體裏頭得到快樂
[00:09:01.280 --> 00:09:02.640]  你係合作
[00:09:02.640 --> 00:09:03.440]  係馴服
[00:09:03.440 --> 00:09:04.160]  好開心
[00:09:04.160 --> 00:09:05.160]  其實就好開心
[00:09:05.160 --> 00:09:06.800]  合唱團除咗咁樣
[00:09:06.800 --> 00:09:08.080]  大家有個共同目的
[00:09:08.080 --> 00:09:09.480]  最好唱盛事
[00:09:09.480 --> 00:09:10.880]  我哋口唱心和
[00:09:10.880 --> 00:09:12.040]  高聲讚美神
[00:09:12.040 --> 00:09:13.880]  我哋用心嚟唱嘅時候
[00:09:13.880 --> 00:09:18.680]  呢種快樂真係冇咩可以比較得上
[00:09:18.680 --> 00:09:23.720]  咁我話呢個聽命
[00:09:23.720 --> 00:09:25.360]  呢個係可以學到
[00:09:25.360 --> 00:09:28.960]  然後我其中真係學識咗好多好嘅朋友
[00:09:28.960 --> 00:09:30.480]  因為大家志同道合
[00:09:30.480 --> 00:09:33.120]  始終都係行得耐少少
[00:09:33.120 --> 00:09:37.000]  但係你知唱歌呢樣嘢就咁
[00:09:37.000 --> 00:09:39.920]  人有啲嘢係逃避唔到
[00:09:39.920 --> 00:09:42.080]  有一次我同有個醫生朋友
[00:09:42.080 --> 00:09:43.560]  去康康酒店食飯
[00:09:43.560 --> 00:09:46.480]  食完飯佢架車就要出去
[00:09:46.480 --> 00:09:49.160]  咁梗係佢行錯咗線
[00:09:49.160 --> 00:09:52.080]  梗係要某條線佢先嘟得到個百達通
[00:09:52.080 --> 00:09:53.000]  行錯咗線
[00:09:53.000 --> 00:09:55.080]  咁當然就冇車讓佢
[00:09:55.080 --> 00:09:57.640]  嗰時太太坐喺司機旁邊個位
[00:09:57.640 --> 00:09:59.680]  就話你估我而家開個窗
[00:09:59.680 --> 00:10:01.480]  同對面啲司機殺個冧
[00:10:01.480 --> 00:10:03.440]  佢哋會唔會讓我哋
[00:10:03.440 --> 00:10:08.680]  佢先生就話30年前就得
[00:10:08.680 --> 00:10:11.640]  即係人年紀一路大個樣有啲變
[00:10:11.640 --> 00:10:14.760]  但係唔緊要我哋都鍾意靚嘅對唔對
[00:10:14.760 --> 00:10:15.760]  一定要靚
[00:10:15.760 --> 00:10:17.920]  咁要點先靚呢
[00:10:17.920 --> 00:10:21.240]  靚又要靠化妝當然靠好多嘢
[00:10:21.240 --> 00:10:26.440]  有一樣最好嘅化妝就係笑
[00:10:26.440 --> 00:10:31.920]  早好多年呢個叫鄭少秋做過一齣電視劇
[00:10:31.920 --> 00:10:33.600]  叫《流氓皇帝》
[00:10:33.600 --> 00:10:35.760]  佢就向住李思琦唱
[00:10:35.760 --> 00:10:39.320]  佢話你一笑百味而生
[00:10:39.320 --> 00:10:42.200]  即係你一笑呢就靚㗎喇
[00:10:42.200 --> 00:10:44.080]  所以笑容係最靚嘅化妝
[00:10:44.080 --> 00:10:45.960]  但係我有好多病人話畀我聽
[00:10:45.960 --> 00:10:48.080]  陳醫生笑得出喎
[00:10:48.080 --> 00:10:49.600]  我好唔開心笑唔出喎
[00:10:49.600 --> 00:10:50.640]  其實假嘅
[00:10:50.640 --> 00:10:52.280]  佢話我執金都唔笑
[00:10:52.280 --> 00:10:52.880]  不過假嘅
[00:10:52.880 --> 00:10:55.880]  我如果真係畀舊金佢就笑
[00:10:55.880 --> 00:10:57.760]  但係你話係咪笑
[00:10:57.760 --> 00:10:59.560]  係咪開心先笑呢
[00:10:59.560 --> 00:11:00.920]  唔係㗎喎
[00:11:00.920 --> 00:11:04.640]  有一次地鐵有個燈箱都好智慧
[00:11:04.640 --> 00:11:06.120]  即係我哋人活在世上
[00:11:06.120 --> 00:11:08.720]  我都話有啲觀察力強係好好玩嘅
[00:11:08.720 --> 00:11:11.520]  個地鐵有一次佢話人要快樂健康
[00:11:11.520 --> 00:11:12.480]  有三樣嘢
[00:11:12.480 --> 00:11:15.520]  第一就係an apple a day
[00:11:15.520 --> 00:11:18.120]  即係一日一個蘋果醫生遠離我
[00:11:18.120 --> 00:11:19.240]  咁你唔好噏頭住
[00:11:19.240 --> 00:11:20.480]  因為呢個好噏㗎喇
[00:11:20.480 --> 00:11:21.360]  而家唔輕
[00:11:21.360 --> 00:11:22.480]  而家係二果三菜
[00:11:22.480 --> 00:11:24.480]  然後仲要高升糖指數
[00:11:24.480 --> 00:11:26.040]  好多鬧架嘅
[00:11:26.040 --> 00:11:28.080]  但係唔緊要即時話畀我哋聽
[00:11:28.080 --> 00:11:30.000]  唔可以淨係攞住一樣嘢
[00:11:30.000 --> 00:11:31.200]  你就當真理
[00:11:31.200 --> 00:11:33.560]  就當係識曬所有嘅嘢
[00:11:33.560 --> 00:11:35.200]  我哋鍾意前衛
[00:11:35.200 --> 00:11:36.760]  我哋鍾意追求學識
[00:11:36.760 --> 00:11:37.680]  學到老嘛
[00:11:37.680 --> 00:11:39.160]  終身學習對唔對
[00:11:39.160 --> 00:11:40.640]  第二就好啲喇
[00:11:40.640 --> 00:11:42.440]  佢話一日八杯水
[00:11:42.440 --> 00:11:44.760]  八杯水唔係cappuccino嗰啲杯喎
[00:11:44.760 --> 00:11:46.160]  係八安士嘅杯
[00:11:46.160 --> 00:11:47.680]  咁同時有兩杯呢
[00:11:47.680 --> 00:11:49.680]  係朝頭早一起身就飲
[00:11:49.680 --> 00:11:51.240]  點解呢
[00:11:51.240 --> 00:11:54.320]  因為你知沖坑渠都要成桶水沖
[00:11:54.320 --> 00:11:55.720]  兩滴咁係冇乜用嘅
[00:11:55.720 --> 00:11:57.880]  咁一兩杯水飲落去
[00:11:57.880 --> 00:11:59.240]  成條腸就原動
[00:11:59.240 --> 00:12:01.440]  人大便非常之暢通
[00:12:01.440 --> 00:12:03.400]  咁但係夠㗎喇
[00:12:03.400 --> 00:12:04.800]  我哋今日晏晒飲咗咁多
[00:12:04.800 --> 00:12:05.760]  都好夠喎
[00:12:05.760 --> 00:12:06.920]  今日都唔錯
[00:12:06.920 --> 00:12:08.160]  第三得意嘅
[00:12:08.160 --> 00:12:10.840]  佢話一日一百五十個微笑
[00:12:10.840 --> 00:12:12.040]  咁我哋喺度計
[00:12:12.040 --> 00:12:14.080]  你瞓覺瞓得六至八個鐘頭
[00:12:14.080 --> 00:12:16.560]  咁然後其他有六個鐘頭食三餐飯
[00:12:16.560 --> 00:12:17.920]  你食下飯點笑
[00:12:17.920 --> 00:12:19.160]  用咩勤死呀
[00:12:19.160 --> 00:12:21.360]  咁於是剩低五六個鐘頭
[00:12:21.360 --> 00:12:22.440]  一百五十個喎
[00:12:22.440 --> 00:12:24.880]  於不時一個鐘頭要笑廿幾次
[00:12:24.880 --> 00:12:26.680]  即係你自己同自己笑都好易
[00:12:26.680 --> 00:12:28.240]  不過如果你同人笑
[00:12:28.240 --> 00:12:30.200]  人哋笑唔單轉頭好戇居嘛
[00:12:30.200 --> 00:12:30.840]  對唔對
[00:12:30.840 --> 00:12:32.240]  咁但係正係咁樣
[00:12:32.240 --> 00:12:34.480]  佢話When you see someone without a smile
[00:12:34.480 --> 00:12:37.240]  當你見到一個人冇乜微笑嘅時候
[00:12:37.240 --> 00:12:38.320]  Give him one of yours
[00:12:38.320 --> 00:12:39.640]  你就對佢有啲笑
[00:12:39.640 --> 00:12:40.200]  咁就好喇
[00:12:40.200 --> 00:12:41.240]  世界變得唔同樣
[00:12:41.240 --> 00:12:43.320]  不過大家咁靚行到街度周圍笑
[00:12:43.320 --> 00:12:44.240]  好危險
[00:12:44.240 --> 00:12:47.640]  我哋都要笑得恰當少少
[00:12:47.640 --> 00:12:48.440]  嗱
[00:12:48.440 --> 00:12:50.880]  咁即使笑係好好嘅
[00:12:50.880 --> 00:12:52.400]  因為笑就靚㗎喇
[00:12:52.400 --> 00:12:53.280]  咁
[00:12:53.280 --> 00:12:55.800]  但係點樣先令自己笑呢
[00:12:55.800 --> 00:12:56.640]  我又講俾你聽
[00:12:56.640 --> 00:12:58.880]  有本書叫做Beyond Process
[00:12:58.880 --> 00:13:03.760]  即係Process係美國好多人拍嘅一種抗抑鬱素
[00:13:03.760 --> 00:13:04.840]  呢年又創出
[00:13:04.840 --> 00:13:06.280]  拍咗廿幾年
[00:13:06.280 --> 00:13:07.440]  啲人就話好好喎
[00:13:07.440 --> 00:13:09.640]  食咗性格都會改變
[00:13:09.640 --> 00:13:11.880]  因為成個人樂觀哂 積極哂
[00:13:11.880 --> 00:13:12.880]  咁有啲人就嬲喇
[00:13:12.880 --> 00:13:14.160]  點解要食藥先開心
[00:13:14.160 --> 00:13:15.440]  唔食藥唔開心咁呢
[00:13:15.440 --> 00:13:16.280]  唉 啱喇
[00:13:16.280 --> 00:13:17.760]  唔食藥唔開心嘅方法
[00:13:17.760 --> 00:13:19.360]  坊間好多咁嘅書
[00:13:19.360 --> 00:13:21.240]  其中有一本就叫做Beyond Process
[00:13:21.240 --> 00:13:23.240]  即係唔食抗抑鬱素都快樂
[00:13:23.240 --> 00:13:26.640]  咁佢裏頭就四百幾五百幾種方法
[00:13:26.640 --> 00:13:28.040]  行為改造法等等
[00:13:28.040 --> 00:13:29.880]  其中有一種佢就話笑
[00:13:29.880 --> 00:13:32.800]  佢話要笑到面部二千幾條肌肉都郁
[00:13:32.800 --> 00:13:34.200]  我話下邊有咁多呀
[00:13:34.200 --> 00:13:35.120]  即係Muscle Fibro
[00:13:35.120 --> 00:13:36.520]  即係肌肉纖維
[00:13:36.520 --> 00:13:38.440]  咁就換句話講呢
[00:13:38.440 --> 00:13:39.960]  要豪情大笑
[00:13:39.960 --> 00:13:41.000]  一切奸笑搞笑
[00:13:41.000 --> 00:13:42.600]  咸笑皮笑肉不笑
[00:13:42.600 --> 00:13:43.680]  係唔靚嘅
[00:13:43.680 --> 00:13:45.520]  佢話當你豪情大笑嘅時候
[00:13:45.520 --> 00:13:47.880]  腦後面都有道地方唔啱㗎
[00:13:47.880 --> 00:13:48.960]  不過佢係咁講
[00:13:48.960 --> 00:13:49.680]  我講俾你聽
[00:13:49.680 --> 00:13:51.400]  就有一道地方溫度降低
[00:13:51.400 --> 00:13:53.400]  就會刺激腦大脾層Cortex
[00:13:53.400 --> 00:13:55.480]  分泌Serotonin血清素
[00:13:55.480 --> 00:13:57.240]  你知多啲血清素嘅人就唔會開心
[00:13:57.240 --> 00:14:00.240]  因為佢傳遞正面快樂嘅訊息
[00:14:00.240 --> 00:14:01.840]  咁我講完呢個講座
[00:14:01.840 --> 00:14:03.120]  有個師奶就嚟問我
[00:14:03.120 --> 00:14:04.840]  佢話陳醫生你講得都幾好笑
[00:14:04.840 --> 00:14:08.280]  我想請問我用冰敷喉腦會唔會開心
[00:14:08.280 --> 00:14:09.680]  我話你真係叻啦
[00:14:09.680 --> 00:14:10.680]  你有聽書
[00:14:10.680 --> 00:14:12.120]  不過一啲用都冇
[00:14:12.120 --> 00:14:13.600]  因為冰係愛嚟嘅
[00:14:13.600 --> 00:14:15.680]  如果真係要嗰度地方溫度降低
[00:14:15.680 --> 00:14:17.440]  刺激血清素嘅分泌
[00:14:17.440 --> 00:14:19.560]  係來自心中嘅喜樂
[00:14:19.560 --> 00:14:21.640]  聖經話心中喜樂
[00:14:21.640 --> 00:14:22.840]  面帶笑容
[00:14:22.840 --> 00:14:24.160]  真正嘅喜樂
[00:14:24.160 --> 00:14:26.880]  係要喺我哋嘅神裏頭先得到
[00:14:26.880 --> 00:14:29.960]  我哋要笑就開心
[00:14:29.960 --> 00:14:32.040]  因為唔係開心先笑
[00:14:32.040 --> 00:14:34.240]  係笑可以令自己開心
[00:14:34.240 --> 00:14:36.000]  所以成日都要笑
[00:14:36.000 --> 00:14:37.520]  我哋鍾意開心少少
[00:14:37.520 --> 00:14:41.320]  我頭先話人年紀老大
[00:14:41.320 --> 00:14:43.480]  我哋如果覺得冇咁靚點呢
[00:14:43.480 --> 00:14:46.000]  咁人都好鍾意靚
