
[00:00:00.000 --> 00:00:03.400]  請二妹平安,我們先一起祈禱
[00:06:11.640 --> 00:06:15.640]  在後院種的香菜、薄荷、茴香
[00:06:15.640 --> 00:06:18.640]  那些東西不用奉獻
[00:06:18.640 --> 00:06:20.640]  但是法理賽人不同
[00:06:20.640 --> 00:06:24.640]  法理賽人是熟讀舊約聖經的
[00:06:24.640 --> 00:06:29.640]  他們知道利美的27章30節都說
[00:06:29.640 --> 00:06:31.640]  地上所有的
[00:06:31.640 --> 00:06:33.640]  無論是地上的種子
[00:06:33.640 --> 00:06:36.640]  是樹上的果子
[00:06:36.640 --> 00:06:39.640]  十分之一是耶和華的
[00:06:39.640 --> 00:06:42.640]  是歸耶和華為聖的
[00:06:42.640 --> 00:06:45.640]  所以他們都嚴謹遵行
[00:06:45.640 --> 00:06:49.640]  將後院的出產即是薄荷、茴香
[00:06:49.640 --> 00:06:51.640]  不知道你們有沒有種過
[00:06:51.640 --> 00:06:53.640]  薄荷很粗生,爬到處都是
[00:06:53.640 --> 00:06:54.640]  我怕了它
[00:06:54.640 --> 00:06:58.640]  種了之後盡量拔掉它
[00:06:58.640 --> 00:07:00.640]  但是他們都要很小心
[00:07:00.640 --> 00:07:03.640]  可能有十條薄荷要拿出來
[00:07:03.640 --> 00:07:07.640]  拔一條回去奉獻
[00:07:07.640 --> 00:07:09.640]  那會不會錯呢
[00:07:09.640 --> 00:07:12.640]  那又不是的
[00:07:12.640 --> 00:07:14.640]  他們遵行聖經不可以說是錯的
[00:07:14.640 --> 00:07:16.640]  不過主耶穌說
[00:07:16.640 --> 00:07:18.640]  你們遵行這些不夠
[00:07:18.640 --> 00:07:20.640]  最重要的
[00:07:20.640 --> 00:07:23.640]  上帝最重視的是公義
[00:07:23.640 --> 00:07:26.640]  以及對上帝
[00:07:26.640 --> 00:07:33.640]  以及愛上帝的事
[00:07:33.640 --> 00:07:38.640]  走在正義、公義的路上
[00:07:38.640 --> 00:07:42.640]  其實是舊約裡面一個重要的主題
[00:07:42.640 --> 00:07:46.640]  在創世紀18章19節一開始
[00:07:46.640 --> 00:07:48.640]  就是最早提到
[00:07:48.640 --> 00:07:50.640]  那裡這樣說
[00:07:50.640 --> 00:07:52.640]  創世紀18章19節
[00:07:52.640 --> 00:07:53.640]  「我揀選他」
[00:07:53.640 --> 00:07:56.640]  這裡的「他」是指阿柏罕
[00:07:56.640 --> 00:08:01.640]  「唯要叫他命令他的子孫和後代家屬」
[00:08:01.640 --> 00:08:05.640]  「遵行耶和華的道」
[00:08:05.640 --> 00:08:09.640]  其實這個應該翻譯為「道路」
[00:08:09.640 --> 00:08:11.640]  「秉公行義」
[00:08:11.640 --> 00:08:16.640]  現在耶和華所應許阿柏罕的話都實現了
[00:08:16.640 --> 00:08:20.640]  秉公行義很重要
[00:08:20.640 --> 00:08:22.640]  那個就是耶和華的道路
[00:08:22.640 --> 00:08:24.640]  而先知彌巴也曾經說過
[00:08:24.640 --> 00:08:26.640]  世人啊
[00:08:26.640 --> 00:08:29.640]  耶和華已經指示你何謂善
[00:08:29.640 --> 00:08:34.640]  他向你所要的是什麼呢
[00:08:34.640 --> 00:08:39.640]  只要你行公義
[00:08:39.640 --> 00:08:45.640]  好憐憫全天悲的心與你的上帝同行公義
[00:08:45.640 --> 00:08:48.640]  是非常之重要的事
[00:08:48.640 --> 00:08:53.640]  奉獻如果是出於愛上帝
[00:08:53.640 --> 00:08:55.640]  愛教會
[00:08:55.640 --> 00:08:59.640]  那一定是會得到上帝的禮款
[00:08:59.640 --> 00:09:01.640]  我很少說奉獻
[00:09:01.640 --> 00:09:04.640]  不過既然今天的經文提到奉獻
[00:09:04.640 --> 00:09:08.640]  我也說一說奉獻的原則
[00:09:08.640 --> 00:09:11.640]  有些基督徒認為我們不必做十一奉獻
[00:09:11.640 --> 00:09:12.640]  為什麼呢
[00:09:12.640 --> 00:09:14.640]  新約沒有講
[00:09:14.640 --> 00:09:16.640]  沒有教導
[00:09:16.640 --> 00:09:21.640]  並且我們是通過信主耶穌與上帝建立關係的
[00:09:21.640 --> 00:09:24.640]  我們是不用守舊約的律法
[00:09:24.640 --> 00:09:27.640]  對於這個說法
[00:09:27.640 --> 00:09:28.640]  有一部份是對的
[00:09:28.640 --> 00:09:30.640]  也有一部份是錯的
[00:09:30.640 --> 00:09:32.640]  主耶穌與我們立了新約
[00:09:32.640 --> 00:09:35.640]  我們真的不用守舊約的律法
[00:09:35.640 --> 00:09:38.640]  但我們應該遵守新約的教導
[00:09:38.640 --> 00:09:45.640]  其實十一奉獻都不算是摩西律法的一部份
[00:09:45.640 --> 00:09:49.640]  嚴格來說不是來自摩西的律法
[00:09:49.640 --> 00:09:51.640]  律例典章不是
[00:09:51.640 --> 00:09:56.640]  而是一種從阿巴拉海時代就開始了的習慣
[00:09:56.640 --> 00:10:00.640]  我相信那個時代的人一般的做法
[00:10:00.640 --> 00:10:03.640]  就是當一個人奉某個神明
[00:10:03.640 --> 00:10:05.640]  周圍的上帝的時候
[00:10:05.640 --> 00:10:09.640]  就會對那一位的神明做十一奉獻
[00:10:09.640 --> 00:10:14.640]  在四十二節的經文主耶穌其實加多了一句
[00:10:14.640 --> 00:10:18.640]  他說:這是你不應該做的
[00:10:18.640 --> 00:10:22.640]  至於其他的也不可忽略
[00:10:22.640 --> 00:10:33.640]  這裡說到的就是正義和對上帝的愛
[00:10:33.640 --> 00:10:38.640]  其他的就是十分之一的奉獻
[00:10:38.640 --> 00:10:43.640]  所以主耶穌的教導應該奉獻十分之一給上帝
[00:10:43.640 --> 00:10:48.640]  證明我們接受上帝做我們的神
[00:10:48.640 --> 00:10:51.640]  而我們是祂的子民
[00:10:51.640 --> 00:10:55.640]  事實上十分之一可以說是一個最低的標準
[00:10:55.640 --> 00:10:59.640]  主耶穌曾經用了其他比喻告訴我們
[00:10:59.640 --> 00:11:01.640]  其實作為基督徒
[00:11:01.640 --> 00:11:05.640]  我們的奉獻不是只是十分之一這麼簡單
[00:11:05.640 --> 00:11:08.640]  而是將我們全部都奉獻給上帝
[00:11:08.640 --> 00:11:10.640]  整個人都奉獻給上帝是對的
[00:11:10.640 --> 00:11:13.640]  將我們所有的一切都奉獻給上帝
[00:11:13.640 --> 00:11:15.640]  耶穌用了比喻
[00:11:15.640 --> 00:11:18.640]  比如說田裡財寶的比喻
[00:11:18.640 --> 00:11:21.640]  又或者主耶穌曾經表揚一位
[00:11:21.640 --> 00:11:26.640]  奉獻兩個小時前的事情
[00:11:26.640 --> 00:11:29.640]  但是我們要記得
[00:11:29.640 --> 00:11:32.640]  重要的其實是出於真心
[00:11:32.640 --> 00:11:34.640]  出於愛心的奉獻
[00:11:34.640 --> 00:11:37.640]  才會得到上帝笑納的
[00:11:37.640 --> 00:11:40.640]  因此對於沒有固定收入的人來說
[00:11:40.640 --> 00:11:42.640]  退休人士或者學生
[00:11:42.640 --> 00:11:48.640]  主要是出於愛心的數字都不是很重要
[00:11:48.640 --> 00:11:52.640]  不過如果有人是有貪財的心
[00:11:52.640 --> 00:11:54.640]  或者信心不夠
[00:11:54.640 --> 00:11:56.640]  不肯奉獻前哉
[00:11:56.640 --> 00:11:58.640]  那就有些問題了
[00:11:58.640 --> 00:11:59.640]  信心出了問題
[00:11:59.640 --> 00:12:03.640]  愛上帝的心出了問題
[00:12:03.640 --> 00:12:10.640]  43節就是第二個對法利塞人說的禍
[00:12:10.640 --> 00:12:13.640]  法利塞人很喜歡出風頭
[00:12:13.640 --> 00:12:16.640]  很喜歡得到別人的尊敬
[00:12:16.640 --> 00:12:21.640]  所以他們喜歡會堂裡面的特別座位
[00:12:21.640 --> 00:12:23.640]  學者有研究過
[00:12:23.640 --> 00:12:26.640]  在耶穌時代那些會堂
[00:12:26.640 --> 00:12:31.640]  一般的會眾沒有我們那麼舒服坐
[00:12:31.640 --> 00:12:33.640]  會眾是站著的
[00:12:33.640 --> 00:12:36.640]  整個會堂只有一張椅
[00:12:36.640 --> 00:12:40.640]  在台上橢圓形的
[00:12:40.640 --> 00:12:44.640]  可能幾個人一起坐在那張椅上
[00:12:44.640 --> 00:12:49.640]  法利塞人喜歡坐那張椅
[00:12:49.640 --> 00:12:52.640]  給人尊重
[00:12:52.640 --> 00:12:53.640]  不僅如此
[00:12:53.640 --> 00:12:57.640]  在街上喜歡有人向他們致敬民安
[00:12:57.640 --> 00:13:00.640]  人大人的致敬不是說
[00:13:00.640 --> 00:13:02.640]  你好 退休了沒有
[00:13:02.640 --> 00:13:03.640]  不是那麼簡單
[00:13:03.640 --> 00:13:04.640]  說兩句就算了
[00:13:04.640 --> 00:13:07.640]  而是比較有禮貌
[00:13:07.640 --> 00:13:10.640]  可能站著說了兩分鐘的事
[00:13:10.640 --> 00:13:16.640]  法利塞人很喜歡外表出風頭
[00:13:16.640 --> 00:13:19.640]  引人注意 受人尊敬
[00:13:19.640 --> 00:13:21.640]  他們忽略了什麼
[00:13:21.640 --> 00:13:23.640]  聖經又沒有說
[00:13:23.640 --> 00:13:27.640]  我猜他們忽略了敬虔的品格
[00:13:27.640 --> 00:13:30.640]  沒有好好地去追求品格上的成熟
[00:13:30.640 --> 00:13:35.640]  以及跟上帝建立一個親密的關係
[00:13:35.640 --> 00:13:40.640]  四十四節就是法利塞人的第三個禍
[00:13:40.640 --> 00:13:42.640]  耶穌擇避他們的第三個禍
[00:13:42.640 --> 00:13:48.640]  就是他們不顯露的墳墓
[00:13:48.640 --> 00:13:51.640]  走在上面的人並不知道
[00:13:51.640 --> 00:13:54.640]  這裡講的墳墓是怎樣的呢
[00:13:54.640 --> 00:13:57.640]  可能我們很熟悉耶穌被埋葬的時候
[00:13:57.640 --> 00:14:00.640]  屍體放在洞穴裏面
[00:14:00.640 --> 00:14:05.640]  其實這個只是其中一種埋葬死人的方式
[00:14:05.640 --> 00:14:07.640]  猶太人也有兩種
[00:14:07.640 --> 00:14:11.640]  埋葬在洞穴裏面那種是有錢人才行的
[00:14:11.640 --> 00:14:13.640]  做個洞穴出來埋葬是很貴的
[00:14:13.640 --> 00:14:17.640]  便宜一點的就挖個洞在地上
[00:14:17.640 --> 00:14:20.640]  塞進去就像我們現在普通都是這樣
[00:14:20.640 --> 00:14:25.640]  挖個洞埋藏屍體
[00:14:25.640 --> 00:14:28.640]  不顯露的墳墓
[00:14:28.640 --> 00:14:32.640]  墳墓本身已經是埋葬死人的地方
[00:14:32.640 --> 00:14:33.640]  還是不顯露
[00:14:33.640 --> 00:14:36.640]  就是說他們沒有在墳墓旁邊
[00:14:36.640 --> 00:14:38.640]  或者加些記號
[00:14:38.640 --> 00:14:40.640]  更加害人不淺
[00:14:40.640 --> 00:14:43.640]  因為別人走過都不知道
[00:14:43.640 --> 00:14:45.640]  走過不知道有什麼問題呢
[00:14:45.640 --> 00:14:47.640]  有問題
[00:14:47.640 --> 00:14:49.640]  對猶太人來說真的有問題
[00:14:49.640 --> 00:14:54.640]  因為他們如果走過死人的墳墓就算是不潔滯
[00:14:54.640 --> 00:14:56.640]  這個不潔滯是很大件事
[00:14:56.640 --> 00:14:58.640]  是不潔滯一個星期
[00:14:58.640 --> 00:15:00.640]  如果我們看裡面
[00:15:00.640 --> 00:15:02.640]  有些不潔滯在一天就行了
[00:15:02.640 --> 00:15:04.640]  沒什麼了
[00:15:04.640 --> 00:15:07.640]  但是你走過死人的墳墓
[00:15:07.640 --> 00:15:09.640]  要不潔滯是一個星期的
[00:15:09.640 --> 00:15:14.640]  所以猶太人那些地上的墳墓
[00:15:14.640 --> 00:15:15.640]  他們有一個做法
[00:15:15.640 --> 00:15:18.640]  就是將它塑成白色
[00:15:18.640 --> 00:15:20.640]  白色容易看
[00:15:20.640 --> 00:15:22.640]  容易搶眼
[00:15:22.640 --> 00:15:25.640]  使人提高警惕
[00:15:25.640 --> 00:15:27.640]  我們今天也是
[00:15:27.640 --> 00:15:30.640]  有時候你看到路上有些凹凸不平的地方
[00:15:30.640 --> 00:15:32.640]  要噴一些黃色的
[00:15:32.640 --> 00:15:35.640]  讓別人不要踢到腳
[00:15:35.640 --> 00:15:39.640]  但是猶太人當時的習慣
[00:15:39.640 --> 00:15:42.640]  就是墳墓要塑成白色
[00:15:42.640 --> 00:15:45.640]  讓別人不要忽略
[00:15:45.640 --> 00:15:47.640]  讓他走路的時候小心一點
[00:15:47.640 --> 00:15:50.640]  不會無端端不潔滯七天
[00:15:50.640 --> 00:15:53.640]  所以這個責備就是說
[00:15:53.640 --> 00:15:58.640]  法利塞人不止害己還害了別人
[00:15:58.640 --> 00:16:00.640]  耶穌這樣責備他們
[00:16:00.640 --> 00:16:03.640]  那些法利塞人聽到當然不開心
[00:16:03.640 --> 00:16:05.640]  比著我也可能不開心
[00:16:05.640 --> 00:16:07.640]  但是法利塞人都還沒出聲
[00:16:07.640 --> 00:16:08.640]  說話還沒回答
[00:16:08.640 --> 00:16:11.640]  又有律法司出聲了
[00:16:11.640 --> 00:16:13.640]  有一位在場的律法司
[00:16:13.640 --> 00:16:15.640]  馬上提出抗議
[00:16:15.640 --> 00:16:17.640]  不行 耶穌你這樣說
[00:16:17.640 --> 00:16:19.640]  侮辱法利塞人
[00:16:19.640 --> 00:16:22.640]  還連我們律法司都被侮辱
[00:16:22.640 --> 00:16:25.640]  那麼律法司和法利塞人
[00:16:25.640 --> 00:16:27.640]  有沒有大分別呢
[00:16:27.640 --> 00:16:29.640]  可能在專業上有些分別
[00:16:29.640 --> 00:16:34.640]  法利塞人比較著重宗教方面
[00:16:34.640 --> 00:16:37.640]  律法司可能教導那方面多一點
[00:16:37.640 --> 00:16:39.640]  但是都可能是法利塞人
[00:16:39.640 --> 00:16:42.640]  法利塞人都可能同時是律法司
[00:16:42.640 --> 00:16:45.640]  無論如何這個律法司抗議
[00:16:45.640 --> 00:16:47.640]  你這樣侮辱法利塞人
[00:16:47.640 --> 00:16:49.640]  即是侮辱我們
[00:16:49.640 --> 00:16:52.640]  顯然他們知道自己的行為
[00:16:52.640 --> 00:16:54.640]  和法利塞人都是差不多的
[00:16:54.640 --> 00:16:57.640]  大家互通聲氣的
[00:16:57.640 --> 00:17:00.640]  並且他們不覺得自己錯
[00:17:00.640 --> 00:17:04.640]  他們覺得自己才走在正路上
[00:17:04.640 --> 00:17:06.640]  主耶穌都憐憫他們
[00:17:06.640 --> 00:17:09.640]  一起罵一起責備他們
[00:17:09.640 --> 00:17:12.640]  所以律法司的第一個責備
[00:17:12.640 --> 00:17:14.640]  就是說他加重了別人的重擔
[00:17:14.640 --> 00:17:16.640]  而不是減輕
[00:17:16.640 --> 00:17:19.640]  在耶穌的時代
[00:17:19.640 --> 00:17:21.640]  教育不是很普及的
[00:17:21.640 --> 00:17:26.640]  今天我們可以說是文盲
[00:17:26.640 --> 00:17:31.640]  猶太人要遵行律法
[00:17:31.640 --> 00:17:33.640]  他不懂得看聖經
[00:17:33.640 --> 00:17:35.640]  聖經也不普及
[00:17:35.640 --> 00:17:37.640]  那就要靠律法司的教導
[00:17:37.640 --> 00:17:39.640]  老師教的就是這樣
[00:17:39.640 --> 00:17:41.640]  老師教的就是這樣
[00:17:41.640 --> 00:17:44.640]  而這些律法司
[00:17:44.640 --> 00:17:46.640]  教人怎麼教
[00:17:46.640 --> 00:17:48.640]  除了聖經本身的條文之外
[00:17:48.640 --> 00:17:52.640]  他們就加一些自己的傳統
[00:17:52.640 --> 00:17:54.640]  所以耶穌說
[00:17:54.640 --> 00:17:56.640]  你們將難挑的擔子
[00:17:56.640 --> 00:17:58.640]  放在別人身上
[00:17:58.640 --> 00:18:00.640]  他們對聖經的律法
[00:18:00.640 --> 00:18:02.640]  大部份來說
[00:18:02.640 --> 00:18:05.640]  一味是按字面的意義去理解
[00:18:05.640 --> 00:18:07.640]  再加一些東西
[00:18:07.640 --> 00:18:09.640]  加自己的傳統
[00:18:09.640 --> 00:18:11.640]  而不是按律法的精神
[00:18:11.640 --> 00:18:15.640]  去幫人遵行律法
[00:18:15.640 --> 00:18:20.640]  這樣做就使律法變成了人民的重擔
[00:18:20.640 --> 00:18:22.640]  為什麼會這樣呢
[00:18:22.640 --> 00:18:24.640]  我舉一個例子
[00:18:24.640 --> 00:18:27.640]  安息日是不能夠工作的
[00:18:27.640 --> 00:18:29.640]  聖經有說
[00:18:29.640 --> 00:18:32.640]  安息日不能夠工作
[00:18:32.640 --> 00:18:35.640]  那麼
[00:18:35.640 --> 00:18:37.640]  走路算不算是工作呢
[00:18:37.640 --> 00:18:40.640]  安息日我不可以走路呢
[00:18:40.640 --> 00:18:43.640]  這些律法司想來想去
[00:18:43.640 --> 00:18:45.640]  弄了一個傳統出來
[00:18:45.640 --> 00:18:47.640]  安息日也是要走路的
[00:18:47.640 --> 00:18:48.640]  走路不算工作
[00:18:48.640 --> 00:18:50.640]  但是也不要走那麼多
[00:18:50.640 --> 00:18:53.640]  安息日最多可以走兩公里的路
[00:18:53.640 --> 00:18:56.640]  多走一步就算犯罪
[00:18:56.640 --> 00:18:58.640]  走在兩公里以內
[00:18:58.640 --> 00:19:01.640]  就不算是犯罪
[00:19:01.640 --> 00:19:05.640]  其實無形中加重了人民的重擔
[00:19:05.640 --> 00:19:07.640]  本來安息日
[00:19:07.640 --> 00:19:10.640]  我開開心心地走路去會堂
[00:19:10.640 --> 00:19:13.640]  去完會堂回來
[00:19:13.640 --> 00:19:14.640]  糟了
[00:19:14.640 --> 00:19:17.640]  去完會堂我回家要步步為營
[00:19:17.640 --> 00:19:19.640]  每一步要計算
[00:19:19.640 --> 00:19:22.640]  萬一走多一步就糟了
[00:19:22.640 --> 00:19:24.640]  我又犯罪了
[00:19:24.640 --> 00:19:28.640]  是不是加重了人民的重擔呢
[00:19:28.640 --> 00:19:30.640]  所以意思就是
[00:19:30.640 --> 00:19:33.640]  他們應該按律法的精神去幫助人
[00:19:33.640 --> 00:19:36.640]  輕輕鬆鬆地遵行上帝的法律
[00:19:36.640 --> 00:19:38.640]  他們在做一些相反的事
[00:19:38.640 --> 00:19:41.640]  其實安息日是不做工的
[00:19:41.640 --> 00:19:42.640]  如果我們看清楚一點
[00:19:42.640 --> 00:19:44.640]  他不是說什麼工都不可以做
[00:19:44.640 --> 00:19:48.640]  不要做你經常慣常做的工
[00:19:48.640 --> 00:19:50.640]  好 47節到 51節
[00:19:50.640 --> 00:19:52.640]  責備的律法司令
[00:19:52.640 --> 00:19:53.640]  第二個
[00:19:53.640 --> 00:19:55.640]  說他們認同他們
[00:19:55.640 --> 00:19:58.640]  祖宗殺害先知的行為
[00:19:58.640 --> 00:20:03.640]  這個責備是有點難理解的
[00:20:03.640 --> 00:20:08.640]  為什麼修造先知的墳墓是錯的呢
[00:20:08.640 --> 00:20:13.640]  其實後世的人會看先知
[00:20:13.640 --> 00:20:16.640]  認為他是真的先知
[00:20:16.640 --> 00:20:20.640]  是為了尊崇他才為他修造墳墓
[00:20:20.640 --> 00:20:22.640]  中國人喜歡修廟
[00:20:22.640 --> 00:20:25.640]  尊崇誰就給他一個廟
[00:20:25.640 --> 00:20:27.640]  猶太人不是
[00:20:27.640 --> 00:20:31.640]  尊崇先知才為他修築墳墓
[00:20:31.640 --> 00:20:36.640]  而那些先知為什麼當年會被殺呢
[00:20:36.640 --> 00:20:40.640]  就是因為他忠心傳廣上帝的話的先知才會被殺
[00:20:40.640 --> 00:20:44.640]  如果他們說一些得皇帝歡收的話
[00:20:44.640 --> 00:20:46.640]  一定不會被殺
[00:20:46.640 --> 00:20:51.640]  一定會有很多俸祿給他們
[00:20:51.640 --> 00:20:58.640]  就是說當代那些不肯信服上帝的人
[00:20:58.640 --> 00:21:01.640]  那些忠心傳廣上帝的話的先知
[00:21:01.640 --> 00:21:04.640]  而耶穌時代的法律教師
[00:21:04.640 --> 00:21:06.640]  他們是這麼熟悉律法
