
[00:00:00.000 --> 00:00:03.000]  好,我們繼續之前一同再一次祈禱
[00:03:57.000 --> 00:04:03.000]  向我指正雪有菌所遇患難等待我
[00:04:03.000 --> 00:04:05.000]  我卻不以聖名為念
[00:04:05.000 --> 00:04:07.000]  也不看為寶貴
[00:04:07.000 --> 00:04:08.000]  只要行完我的路程
[00:04:08.000 --> 00:04:11.000]  成就我從主耶穌所領受的職事
[00:04:11.000 --> 00:04:14.000]  證明神恩惠的福音」
[00:04:14.000 --> 00:04:17.000]  很清楚看到他
[00:04:17.000 --> 00:04:19.000]  不是說單單我想去耶路撒冷
[00:04:19.000 --> 00:04:20.000]  那麼簡單
[00:04:20.000 --> 00:04:22.000]  但是對他來說
[00:04:22.000 --> 00:04:24.000]  是一件上帝要他做的事
[00:04:24.000 --> 00:04:26.000]  上帝感動他去做的事
[00:04:26.000 --> 00:04:28.000]  所以他要去耶路撒冷
[00:04:28.000 --> 00:04:29.000]  這個
[00:04:29.000 --> 00:04:32.000]  這個是保羅的想法
[00:04:32.000 --> 00:04:34.000]  這個是保羅的想法
[00:04:34.000 --> 00:04:37.000]  那其他人怎麼樣呢
[00:04:37.000 --> 00:04:39.000]  我們一開始讀的經文當中
[00:04:39.000 --> 00:04:42.000]  其實二十一章的十二節
[00:04:42.000 --> 00:04:45.000]  寫道說其他人他們是苦勸保羅
[00:04:45.000 --> 00:04:48.000]  不要上耶路撒冷
[00:04:48.000 --> 00:04:50.000]  但是當然總要有一個原因的
[00:04:50.000 --> 00:04:51.000]  就是不可以說
[00:04:51.000 --> 00:04:53.000]  因為我不能讓他自己去耶路撒冷
[00:04:53.000 --> 00:04:55.000]  所以我不想他去
[00:04:55.000 --> 00:04:56.000]  不會的嘛
[00:04:56.000 --> 00:04:57.000]  譚總去旅行
[00:04:57.000 --> 00:04:58.000]  我不能讓他去
[00:04:58.000 --> 00:05:00.000]  他不會因為這樣而不去的嘛
[00:05:00.000 --> 00:05:02.000]  他無論如何都會去的
[00:05:02.000 --> 00:05:04.000]  所以這件事情
[00:05:04.000 --> 00:05:06.000]  是不會有一個原因留下的
[00:05:06.000 --> 00:05:07.000]  所以要想的
[00:05:07.000 --> 00:05:09.000]  究竟他們有什麼原因
[00:05:09.000 --> 00:05:11.000]  而苦勸保羅不上去呢
[00:05:11.000 --> 00:05:13.000]  在
[00:05:13.000 --> 00:05:16.000]  在開頭的第四節那裡就提到
[00:05:16.000 --> 00:05:17.000]  抓住了門徒
[00:05:17.000 --> 00:05:19.000]  就在那裡住了七天
[00:05:19.000 --> 00:05:20.000]  他們被聖靈感動
[00:05:20.000 --> 00:05:21.000]  對保羅說
[00:05:21.000 --> 00:05:24.000]  不要上耶路撒冷
[00:05:24.000 --> 00:05:26.000]  其中一個原因
[00:05:26.000 --> 00:05:28.000]  是因為聖靈感動他
[00:05:28.000 --> 00:05:31.000]  或者如果用原文去翻譯就是
[00:05:31.000 --> 00:05:32.000]  藉著聖靈
[00:05:32.000 --> 00:05:35.000]  透過聖靈去勸保羅
[00:05:35.000 --> 00:05:37.000]  不要上耶路撒冷
[00:05:37.000 --> 00:05:39.000]  這個是其他人的想法
[00:05:39.000 --> 00:05:42.000]  那如果我們綜合剛才保羅
[00:05:42.000 --> 00:05:44.000]  和其他人的想法
[00:05:44.000 --> 00:05:46.000]  很有趣的一個地方就是
[00:05:46.000 --> 00:05:47.000]  兩邊的想法
[00:05:47.000 --> 00:05:52.000]  其實都是來自上帝的感動
[00:05:52.000 --> 00:05:54.000]  get到我這裡
[00:05:54.000 --> 00:05:55.000]  明白我
[00:05:55.000 --> 00:05:57.000]  兩邊的想法都是來自上帝的感動
[00:05:57.000 --> 00:05:58.000]  無論保羅說去
[00:05:58.000 --> 00:06:00.000]  或者是這幫人叫保羅不要去
[00:06:00.000 --> 00:06:04.000]  全部都是在說聖靈的感動
[00:06:04.000 --> 00:06:07.000]  都是來自上帝的感動
[00:06:07.000 --> 00:06:10.000]  當大家同樣都是
[00:06:10.000 --> 00:06:13.000]  以上帝的感動去做根據的時候
[00:06:13.000 --> 00:06:15.000]  有意見不合
[00:06:15.000 --> 00:06:17.000]  去到這個位置
[00:06:17.000 --> 00:06:20.000]  其實可以說是沒得爭論的
[00:06:20.000 --> 00:06:23.000]  又或者再爭論下去
[00:06:23.000 --> 00:06:28.000]  帶來的反而可能是一些關係的破裂
[00:06:28.000 --> 00:06:30.000]  為什麼這樣說
[00:06:30.000 --> 00:06:31.000]  因為其實
[00:06:31.000 --> 00:06:32.000]  我們知道
[00:06:32.000 --> 00:06:33.000]  我們也都相信
[00:06:33.000 --> 00:06:35.000]  我們的上帝是永恆不變的上帝
[00:06:35.000 --> 00:06:37.000]  我們說上帝永恆不變的時候
[00:06:37.000 --> 00:06:41.000]  沒理由大家的感動是有不同的
[00:06:41.000 --> 00:06:44.000]  如果大家所得到的是不一樣的話
[00:06:44.000 --> 00:06:45.000]  我們就會想
[00:06:45.000 --> 00:06:47.000]  我們上帝是不是一樣的
[00:06:47.000 --> 00:06:49.000]  在這個意見不合的衝突之下
[00:06:49.000 --> 00:06:50.000]  所造成的分開
[00:06:50.000 --> 00:06:53.000]  很多時候就是這樣的一個分開
[00:06:53.000 --> 00:06:54.000]  就會覺得
[00:06:54.000 --> 00:06:56.000]  因為那邊和我不一樣
[00:06:56.000 --> 00:06:57.000]  所以我覺得我們的上帝
[00:06:57.000 --> 00:06:58.000]  信的上帝都不一樣
[00:06:58.000 --> 00:06:59.000]  所以就分開了
[00:06:59.000 --> 00:07:01.000]  走
[00:07:01.000 --> 00:07:03.000]  不同的
[00:07:03.000 --> 00:07:05.000]  我想對於我們來說
[00:07:05.000 --> 00:07:06.000]  其實這件事
[00:07:06.000 --> 00:07:08.000]  在這幾年可能有深惡的體會
[00:07:08.000 --> 00:07:09.000]  大家都在說
[00:07:09.000 --> 00:07:11.000]  大家都是有上帝的感動
[00:07:11.000 --> 00:07:12.000]  但是因為大家不同
[00:07:12.000 --> 00:07:13.000]  所以我都分開了
[00:07:13.000 --> 00:07:17.000]  不要說話了
[00:07:17.000 --> 00:07:19.000]  那當然
[00:07:19.000 --> 00:07:22.000]  這樣分開去處理衝突
[00:07:22.000 --> 00:07:24.000]  不像是一件好事
[00:07:24.000 --> 00:07:28.000]  而我覺得在今天的經文當中
[00:07:28.000 --> 00:07:30.000]  我們可以去學習
[00:07:30.000 --> 00:07:32.000]  用一個不同的方法
[00:07:32.000 --> 00:07:34.000]  或者角度去看這件事
[00:07:34.000 --> 00:07:35.000]  或者去理解
[00:07:35.000 --> 00:07:39.000]  去處理這個衝突
[00:07:39.000 --> 00:07:41.000]  首先我們要想的
[00:07:41.000 --> 00:07:44.000]  要處理的一個問題就是
[00:07:44.000 --> 00:07:47.000]  究竟上帝給的是什麼
[00:07:47.000 --> 00:07:49.000]  究竟上帝給的信息
[00:07:49.000 --> 00:07:53.000]  感動意象是什麼
[00:07:53.000 --> 00:07:54.000]  正如剛才所說
[00:07:54.000 --> 00:07:55.000]  上帝是永恆不變的上帝
[00:07:55.000 --> 00:07:57.000]  沒理由搞到我們
[00:07:57.000 --> 00:07:59.000]  覺得我們的上帝是不同的
[00:07:59.000 --> 00:08:01.000]  所以我們需要理解的是
[00:08:01.000 --> 00:08:03.000]  上帝給的是什麼
[00:08:03.000 --> 00:08:04.000]  上帝感動他們的是什麼
[00:08:04.000 --> 00:08:08.000]  上帝給他們的信息是什麼
[00:08:08.000 --> 00:08:10.000]  如果我們回看保羅那邊的話
[00:08:10.000 --> 00:08:11.000]  其實剛才都有讀過
[00:08:11.000 --> 00:08:14.000]  在《使徒行傳》二十章二十三節就提到了
[00:08:14.000 --> 00:08:16.000]  但知道聖靈在各城裡
[00:08:16.000 --> 00:08:17.000]  向我指正
[00:08:17.000 --> 00:08:21.000]  說有困所與患難等待我
[00:08:21.000 --> 00:08:23.000]  大家可以留意這次經文當中
[00:08:23.000 --> 00:08:27.000]  所提及的困所以及患難
[00:08:27.000 --> 00:08:29.000]  因為在其他人的感動當中
[00:08:29.000 --> 00:08:32.000]  其實都存在一些類似這些東西
[00:08:32.000 --> 00:08:34.000]  在二十一章十一節提到
[00:08:34.000 --> 00:08:37.000]  到了我們這裏就拿保羅的腰帶
[00:08:37.000 --> 00:08:38.000]  捆上自己的手腳
[00:08:38.000 --> 00:08:39.000]  說聖靈說
[00:08:39.000 --> 00:08:41.000]  猶太人在耶路撒冷
[00:08:41.000 --> 00:08:45.000]  要如此捆綁這腰帶的主人
[00:08:45.000 --> 00:08:46.000]  即是說保羅
[00:08:46.000 --> 00:08:48.000]  把他交在外邦人手裏
[00:08:48.000 --> 00:08:51.000]  可以見到在其他人所得到的感動
[00:08:51.000 --> 00:08:52.000]  或者信息當中
[00:08:52.000 --> 00:08:54.000]  其實都有提到
[00:08:54.000 --> 00:08:58.000]  耶路撒冷會面對的患難
[00:08:58.000 --> 00:09:00.000]  回過頭來
[00:09:00.000 --> 00:09:01.000]  如果問回剛才的問題
[00:09:01.000 --> 00:09:03.000]  究竟上帝給了什麼
[00:09:03.000 --> 00:09:05.000]  究竟上帝給了什麼信息呢
[00:09:05.000 --> 00:09:07.000]  我想很清楚的就是
[00:09:07.000 --> 00:09:09.000]  上帝都給他們見到
[00:09:09.000 --> 00:09:11.000]  保羅在耶路撒冷
[00:09:11.000 --> 00:09:14.000]  會面對的捆綁和患難
[00:09:14.000 --> 00:09:16.000]  這是同樣的
[00:09:16.000 --> 00:09:18.000]  這是這兩派人
[00:09:18.000 --> 00:09:20.000]  都擁有的共同基礎
[00:09:20.000 --> 00:09:21.000]  也是兩派人
[00:09:21.000 --> 00:09:26.000]  其實都所領受的同樣的信息
[00:09:26.000 --> 00:09:27.000]  而有趣的地方
[00:09:27.000 --> 00:09:29.000]  或者我們可以再深入去了解的地方就是
[00:09:29.000 --> 00:09:32.000]  原來對於後面之後要怎樣處理
[00:09:32.000 --> 00:09:34.000]  在今天我們所讀的經文當中
[00:09:34.000 --> 00:09:37.000]  其實不是很清晰地去告訴他們
[00:09:37.000 --> 00:09:39.000]  究竟要去還是不去
[00:09:39.000 --> 00:09:41.000]  所以我可以這樣去再出一個結論
[00:09:41.000 --> 00:09:44.000]  其實來自上帝的信息都是一樣的
[00:09:44.000 --> 00:09:45.000]  不一樣的是什麼
[00:09:45.000 --> 00:09:47.000]  不一樣的是領受時
[00:09:47.000 --> 00:09:50.000]  那個的理解
[00:09:50.000 --> 00:09:52.000]  來自上帝的信息是一樣的
[00:09:52.000 --> 00:09:53.000]  但是領受的時候
[00:09:53.000 --> 00:09:57.000]  然後理解這件事的方式又不同
[00:09:57.000 --> 00:09:58.000]  為什麼我這樣說
[00:09:58.000 --> 00:10:00.000]  其實對於剛才那個信息說
[00:10:00.000 --> 00:10:03.000]  那個在耶路撒冷的捆綁和患難
[00:10:03.000 --> 00:10:05.000]  可以有兩種理解
[00:10:05.000 --> 00:10:06.000]  第一 好像保羅那樣
[00:10:06.000 --> 00:10:08.000]  喂 去吧
[00:10:08.000 --> 00:10:11.000]  要有患難的心智 受苦的心智
[00:10:11.000 --> 00:10:12.000]  去 是不是有傳福音
[00:10:12.000 --> 00:10:14.000]  是這樣想的
[00:10:14.000 --> 00:10:16.000]  但是 除了這個理解之外
[00:10:16.000 --> 00:10:18.000]  也可以有另一種理解就是什麼
[00:10:18.000 --> 00:10:19.000]  就是說
[00:10:19.000 --> 00:10:21.000]  因為上帝這樣告訴我們
[00:10:21.000 --> 00:10:24.000]  就是為了我們避免在這些捆綁和患難當中
[00:10:24.000 --> 00:10:26.000]  讓我們可以有多些機會
[00:10:26.000 --> 00:10:30.000]  在其他地方可以傳多些福音
[00:10:30.000 --> 00:10:32.000]  明白我的意思嗎
[00:10:32.000 --> 00:10:33.000]  我們對於同樣的信息
[00:10:33.000 --> 00:10:36.000]  可以有不同的理解
[00:10:36.000 --> 00:10:39.000]  其實這一類的狀況在我們身上
[00:10:39.000 --> 00:10:40.000]  在我們的生命當中
[00:10:40.000 --> 00:10:42.000]  在我們的群體生活當中
[00:10:42.000 --> 00:10:45.000]  都可以說是幾經常見到的
[00:10:45.000 --> 00:10:47.000]  譬如說我們讀的聖經
[00:10:47.000 --> 00:10:49.000]  我們所看到的重點不同
[00:10:49.000 --> 00:10:52.000]  從而令到我們有不同的理解
[00:10:52.000 --> 00:10:54.000]  跟著我們有不同的著重點
[00:10:54.000 --> 00:10:56.000]  看到的地方可能一樣
[00:10:56.000 --> 00:10:58.000]  所發生的事情可能一樣
[00:10:58.000 --> 00:10:59.000]  我們看外面的時候
[00:10:59.000 --> 00:11:00.000]  會覺得很多事情發生
[00:11:00.000 --> 00:11:01.000]  同樣看到的
[00:11:01.000 --> 00:11:03.000]  但是因為我們的理解不同
[00:11:03.000 --> 00:11:04.000]  我們的世界觀不同
[00:11:04.000 --> 00:11:09.000]  而導致我們的著重點不同
[00:11:09.000 --> 00:11:10.000]  在這樣的情況之下
[00:11:10.000 --> 00:11:13.000]  有沒有說誰對誰錯
[00:11:13.000 --> 00:11:16.000]  我想 沒有
[00:11:16.000 --> 00:11:18.000]  因為兩個都可以
[00:11:18.000 --> 00:11:20.000]  譬如保羅的想法是可以的
[00:11:20.000 --> 00:11:23.000]  其他人的想法都是好的
[00:11:23.000 --> 00:11:26.000]  既然是這樣
[00:11:26.000 --> 00:11:29.000]  就算有不同的理解
[00:11:29.000 --> 00:11:32.000]  其實是不需要成為衝突
[00:11:32.000 --> 00:11:33.000]  因為兩個都對
[00:11:33.000 --> 00:11:37.000]  兩個可以同時存在
[00:11:37.000 --> 00:11:39.000]  問題是
[00:11:39.000 --> 00:11:41.000]  什麼時候會演變成
[00:11:41.000 --> 00:11:43.000]  一個很大的衝突
[00:11:43.000 --> 00:11:45.000]  以致分裂呢
[00:11:45.000 --> 00:11:48.000]  我想就是當之後那一刻的處理
[00:11:48.000 --> 00:11:50.000]  如果之後的處理是
[00:11:50.000 --> 00:11:56.000]  你一定要聽我的話
[00:11:56.000 --> 00:11:57.000]  就是當我們說
[00:11:57.000 --> 00:11:59.000]  你一定要聽我的話的時候
[00:11:59.000 --> 00:12:01.000]  在這裏就會演成一個
[00:12:01.000 --> 00:12:04.000]  分裂的衝突
[00:12:04.000 --> 00:12:05.000]  當我們強迫別人
[00:12:05.000 --> 00:12:07.000]  一定要聽我們的意見的時候
[00:12:07.000 --> 00:12:09.000]  可能不一定清楚
[00:12:09.000 --> 00:12:11.000]  但是一定要別人聽
[00:12:11.000 --> 00:12:14.000]  甚至做我們所說的話的時候
[00:12:14.000 --> 00:12:16.000]  通常這一刻就會演變成
[00:12:16.000 --> 00:12:19.000]  一個很大的衝突
[00:12:19.000 --> 00:12:20.000]  但明明事實是
[00:12:20.000 --> 00:12:21.000]  大家未必很清楚
[00:12:21.000 --> 00:12:24.000]  究竟我要做什麼
[00:12:24.000 --> 00:12:26.000]  在這裏我需要澄清一下
[00:12:26.000 --> 00:12:29.000]  我不是在說上帝的壞語不清楚
[00:12:29.000 --> 00:12:31.000]  上帝的壞語很多東西都很清楚
[00:12:31.000 --> 00:12:32.000]  我們知道要怎麼做
[00:12:32.000 --> 00:12:33.000]  很正常
[00:12:33.000 --> 00:12:34.000]  聖經我們一看
[00:12:34.000 --> 00:12:35.000]  知道要做什麼
[00:12:35.000 --> 00:12:36.000]  很清楚
[00:12:36.000 --> 00:12:37.000]  只不過有時候
[00:12:37.000 --> 00:12:39.000]  在我們面對生活的狀況的時候
[00:12:39.000 --> 00:12:40.000]  我們可能都知道
[00:12:40.000 --> 00:12:42.000]  上帝要我們作出反應
[00:12:42.000 --> 00:12:45.000]  但是我們要作出什麼反應
[00:12:45.000 --> 00:12:46.000]  可能有時候在這個位置
[00:12:46.000 --> 00:12:47.000]  我們不太知道
[00:12:47.000 --> 00:12:49.000]  不太清楚
[00:12:49.000 --> 00:12:53.000]  接著我們就會有不同的想法
[00:12:53.000 --> 00:12:54.000]  然後大家覺得
[00:12:54.000 --> 00:12:56.000]  自己那一套才是對的時候
[00:12:56.000 --> 00:12:58.000]  接著堅持幾天
[00:12:58.000 --> 00:13:02.000]  在這個時候就出事了
[00:13:02.000 --> 00:13:03.000]  我覺得在這個時候
[00:13:03.000 --> 00:13:05.000]  我們就需要學習一下
[00:13:05.000 --> 00:13:08.000]  究竟保羅和其他人是怎樣
[00:13:08.000 --> 00:13:10.000]  就是在經文當中的人
[00:13:10.000 --> 00:13:13.000]  是怎樣去處理的呢
[00:13:13.000 --> 00:13:15.000]  最值得留意的
[00:13:15.000 --> 00:13:18.000]  就在二十一章十四節所說
[00:13:18.000 --> 00:13:23.000]  願主的志義成就
[00:13:23.000 --> 00:13:25.000]  我們可以想一下
[00:13:25.000 --> 00:13:30.000]  為什麼他們可以這樣說
[00:13:30.000 --> 00:13:33.000]  就是因為他們都知道
[00:13:33.000 --> 00:13:35.000]  他們所知的
[00:13:35.000 --> 00:13:38.000]  只是耶路撒冷的困所和患難
[00:13:38.000 --> 00:13:42.000]  但是究竟要保羅去還是留
[00:13:42.000 --> 00:13:43.000]  他們明白
[00:13:43.000 --> 00:13:48.000]  他們承認他們沒有理解得那麼仔細
[00:13:48.000 --> 00:13:50.000]  所以他們放手
[00:13:50.000 --> 00:13:52.000]  他們只是說了一句
[00:13:52.000 --> 00:13:57.000]  願主的志義成就
[00:13:57.000 --> 00:14:00.000]  所以這一句話
[00:14:00.000 --> 00:14:03.000]  可以說是一種在上帝面前
[00:14:03.000 --> 00:14:05.000]  謙卑自己
[00:14:05.000 --> 00:14:10.000]  而去解決了會發生的狀態
[00:14:10.000 --> 00:14:13.000]  因為其實說到底
[00:14:13.000 --> 00:14:17.000]  都是在說保羅想不想耶路撒冷
[00:14:17.000 --> 00:14:21.000]  而不是在說全部人想不想耶路撒冷
[00:14:21.000 --> 00:14:24.000]  既然大家有不同的意見
[00:14:24.000 --> 00:14:26.000]  倒不如讓那個人
[00:14:26.000 --> 00:14:31.000]  按照他的領袖去作決定
[00:14:31.000 --> 00:14:34.000]  因為每個人在上帝裡面
[00:14:34.000 --> 00:14:38.000]  都有上帝獨特的旨意
[00:14:38.000 --> 00:14:40.000]  如果這個衝突說的是一個群體
[00:14:40.000 --> 00:14:42.000]  要去還是不去
[00:14:42.000 --> 00:14:43.000]  或者做還是不做
[00:14:43.000 --> 00:14:44.000]  可能需要的是
[00:14:44.000 --> 00:14:50.000]  放手給大家自己去作自己的決定
[00:14:50.000 --> 00:14:55.000]  我想這樣並不會影響教會的合一
[00:14:55.000 --> 00:14:57.000]  因為教會的合一
[00:14:57.000 --> 00:14:58.000]  或者姿態的合一
[00:14:58.000 --> 00:15:01.000]  不是說大家要做同樣的事
[00:15:01.000 --> 00:15:06.000]  而是說大家都在上帝裡面去行上帝所給的旨意
[00:15:06.000 --> 00:15:08.000]  而過程當中
[00:15:08.000 --> 00:15:13.000]  大家是彼此支持的
[00:15:13.000 --> 00:15:16.000]  在今天這段經文的最後一部分
[00:15:16.000 --> 00:15:19.000]  其實講述了一個很好的例子
[00:15:19.000 --> 00:15:20.000]  或者事實出來
[00:15:20.000 --> 00:15:24.000]  《使道行傳》二十一章十五至十六節提到
[00:15:24.000 --> 00:15:25.000]  過了幾日
[00:15:25.000 --> 00:15:28.000]  我們收拾行李上耶路撒冷去
[00:15:28.000 --> 00:15:31.000]  有凱撒利亞的幾個門徒和我們同去
[00:15:31.000 --> 00:15:34.000]  但我們到了一個久違門徒的家裡
[00:15:34.000 --> 00:15:36.000]  叫我們與他同住
[00:15:36.000 --> 00:15:40.000]  他名叫南孫是塞浦路斯人
[00:15:40.000 --> 00:15:42.000]  見到這裡的經文當中
[00:15:42.000 --> 00:15:43.000]  我們留意到的是什麼
[00:15:43.000 --> 00:15:47.000]  本身反對保羅去的地方
[00:15:47.000 --> 00:15:48.000]  去的人
[00:15:48.000 --> 00:15:50.000]  本身反對保羅去的人
[00:15:50.000 --> 00:15:52.000]  他們願意支持保羅
[00:15:52.000 --> 00:15:53.000]  和他一起去
[00:15:53.000 --> 00:15:55.000]  收拾行李
[00:15:55.000 --> 00:15:59.000]  可能有些留在那邊的無所謂
[00:15:59.000 --> 00:16:02.000]  每個人按著自己他們的感動去
[00:16:02.000 --> 00:16:03.000]  因為他們不清楚
[00:16:03.000 --> 00:16:06.000]  但保羅仍然去的
[00:16:06.000 --> 00:16:07.000]  放手給他去
[00:16:07.000 --> 00:16:11.000]  甚至支持他一起去
