
[00:00:00.000 --> 00:00:03.040]  今天我們是要講這個後疫情的時代
[00:10:15.160 --> 00:10:17.640]  不會中了這個傳染病
[00:10:17.640 --> 00:10:20.160]  但是在這個後疫情時代
[00:10:20.160 --> 00:10:22.520]  這個記者講的這些話
[00:10:22.520 --> 00:10:33.240]  好的
[00:10:33.240 --> 00:10:35.800]  她預測了這個大瘟疫
[00:10:36.160 --> 00:10:39.200]  她說目前的疫情是什麼樣子呢
[00:10:39.200 --> 00:10:45.920]  現在不是美國不是說有一個韋德西韋嗎
[00:10:45.920 --> 00:10:47.440]  Red Civel
[00:10:47.440 --> 00:10:51.120]  這個藥說是神藥要出來了
[00:10:51.120 --> 00:10:53.600]  她質疑這個藥的藥效
[00:10:53.600 --> 00:10:57.240]  而且她說疫苗不會很快就有的
[00:10:57.240 --> 00:10:59.680]  也要一兩年纔會有的
[00:11:00.440 --> 00:11:06.360]  而且這個瘟疫還要持續三年
[00:11:06.360 --> 00:11:08.600]  來來去去
[00:11:08.600 --> 00:11:12.640]  三年以後才真敢講說它過去了
[00:11:12.640 --> 00:11:16.880]  而且這個疫情是來來像潮水一樣
[00:11:16.880 --> 00:11:18.520]  一波一波的
[00:11:18.520 --> 00:11:20.440]  潮水是怎麼樣
[00:11:20.440 --> 00:11:23.240]  高潮低潮
[00:11:23.240 --> 00:11:24.520]  就來來去去
[00:11:24.520 --> 00:11:26.520]  它不會像海嘯一樣
[00:11:26.880 --> 00:11:30.640]  海嘯一來然後完了就走了
[00:11:30.640 --> 00:11:34.560]  但是這個潮水不停的來來去去
[00:11:34.560 --> 00:11:37.200]  所以這一個我們要準備好了
[00:11:37.200 --> 00:11:40.960]  要準備這個Post-Pandemic
[00:11:40.960 --> 00:11:43.440]  後疫情的時代
[00:11:43.440 --> 00:11:45.160]  我們要怎麼過
[00:11:45.160 --> 00:11:48.040]  目前我們正處在這個
[00:11:48.040 --> 00:11:51.040]  算是已經開始要轉折點了
[00:11:51.040 --> 00:11:53.400]  開始要往下走了
[00:11:53.800 --> 00:11:57.840]  但是這個疫情難道深圳他們沒講到嗎
[00:11:57.840 --> 00:12:02.440]  前幾個月甚至於許許多人都講到
[00:12:02.440 --> 00:12:04.400]  所以我不強調在這幾方面
[00:12:04.400 --> 00:12:07.880]  我只是講說我們當前所面臨的
[00:12:07.880 --> 00:12:10.360]  我們將來要怎麼過日子
[00:12:10.360 --> 00:12:12.360]  雖然這是危機
[00:12:12.360 --> 00:12:14.080]  但是我們可以看到
[00:12:14.080 --> 00:12:16.200]  轉機就要來了
[00:12:16.200 --> 00:12:16.880]  是吧
[00:12:16.880 --> 00:12:18.400]  好的
[00:12:18.400 --> 00:12:21.000]  這個Garrett他說
[00:12:22.400 --> 00:12:27.160]  這個COVID-19
[00:12:27.160 --> 00:12:29.520]  這個新冠瘟疫
[00:12:29.520 --> 00:12:32.760]  就好像是911魔咒的再現
[00:12:32.760 --> 00:12:34.440]  你知道嗎
[00:12:34.440 --> 00:12:39.440]  911讓美國跟着往後好幾年
[00:12:39.440 --> 00:12:42.840]  一直到現在幾乎沒有恢復元氣
[00:12:42.840 --> 00:12:43.920]  你知道嗎
[00:12:43.920 --> 00:12:47.480]  美國有一陣子真的是世界的老大
[00:12:47.480 --> 00:12:50.920]  然後他像個世界警察
[00:12:51.280 --> 00:12:53.520]  免不了要得罪許多的人
[00:12:53.520 --> 00:12:57.400]  尤其是這些極端組織
[00:12:57.400 --> 00:13:00.480]  這些恐怖組織或者是怎麼的
[00:13:00.480 --> 00:13:03.920]  所以美國他經過了這麼多年
[00:13:03.920 --> 00:13:09.960]  在世界上面各地方的作戰或者是行動
[00:13:09.960 --> 00:13:14.200]  造成了他的國是衰退了
[00:13:14.200 --> 00:13:16.560]  911讓他這樣子
[00:13:16.560 --> 00:13:19.280]  好像有的人說一蹶不振
[00:13:19.640 --> 00:13:25.280]  所以爲什麼川普總統說要Make America Great Again
[00:13:25.280 --> 00:13:30.240]  因爲他要讓迴歸最早回到正常
[00:13:30.240 --> 00:13:33.000]  這好像是一個夢想不是嗎
[00:13:33.000 --> 00:13:38.440]  有沒有可能我們能夠迴歸到像以前一樣呢
[00:13:38.440 --> 00:13:42.080]  進出關簡簡單單的坐飛機
[00:13:42.080 --> 00:13:44.080]  高高興興快快樂樂
[00:13:44.080 --> 00:13:47.720]  用不着兩個小時三個小時前就去排隊去
[00:13:48.160 --> 00:13:52.080]  或者是日子蠻好過的等等
[00:13:52.080 --> 00:13:57.880]  但是我們看一看911之後的世界
[00:13:57.880 --> 00:14:00.520]  我們反過來再一看一看
[00:14:00.520 --> 00:14:06.720]  這一段時間美國的民怨
[00:14:06.720 --> 00:14:09.360]  美國的國情開始轉化
[00:14:09.360 --> 00:14:12.480]  甚至一開始排外
[00:14:13.600 --> 00:14:19.560]  所以我們也可以看到在這個反恐是911的常態
[00:14:19.560 --> 00:14:24.360]  隔離是後疫情時代的常態
[00:14:24.360 --> 00:14:28.400]  我真的不敢講得這麼明確
[00:14:28.400 --> 00:14:31.480]  但是隔離是會變成常態
[00:14:31.480 --> 00:14:34.880]  我們也看到許許多多的例子
[00:14:34.880 --> 00:14:38.080]  我們將來過的是一個隔離的日子
[00:14:38.080 --> 00:14:41.480]  待會我會更多的來跟各位講
[00:14:43.360 --> 00:14:48.000]  好的新冠疫情是不是等於末日瘟疫
[00:14:48.000 --> 00:14:54.240]  讓我們一起來讀七四六六章七字八解情
[00:14:54.240 --> 00:14:57.120]  揭開第四印的時候
[00:14:57.120 --> 00:15:05.400]  我聽見第四個活物說你來我就關鍵看見有一匹灰馬
[00:15:05.400 --> 00:15:09.600]  騎在馬上的名字叫做死
[00:15:10.280 --> 00:15:16.880]  音符也誰的他這就是其實路第六章講的七個印要展開了
[00:15:16.880 --> 00:15:23.080]  你知道創世紀是說這個世界怎麼創造怎麼來的
[00:15:23.080 --> 00:15:25.800]  其實路是說這個世界要怎麼結束的
[00:15:25.800 --> 00:15:31.280]  而從第六章開始他就要開始有七印跟着後來有
[00:15:33.760 --> 00:15:40.520]  七碗還有七號七印七號七碗三七二十一
[00:15:40.520 --> 00:15:48.880]  要有三年半在七年中間的一半我們會有這樣子的大災難
[00:15:48.880 --> 00:15:55.720]  而且這災難一死就是死世界上面死四分之一的人
[00:15:55.720 --> 00:15:57.680]  三分之一的人
[00:15:58.360 --> 00:16:06.720]  饑荒瘟疫戰爭民工大明國公大國這些都誰的都要來了
[00:16:06.720 --> 00:16:12.080]  所以我們看到這個時代實在是真正是不好過
[00:16:12.080 --> 00:16:17.760]  哈瑞斯小豬啊你們日子以後不會很好過要當心呢
[00:16:17.760 --> 00:16:22.640]  我們已經無所謂了
[00:16:24.480 --> 00:16:28.640]  不能這樣子講不好意思我還有孫子的嘿嘿嘿是不是你也有是吧
[00:16:28.640 --> 00:16:36.880]  所以新冠疫情是不是末日瘟疫呢我們來看幾個基督徒的領袖他們講
[00:16:36.880 --> 00:16:42.000]  第一個是比爾蓋茨在二月二十八號他的選文
[00:16:42.000 --> 00:16:47.560]  哎 順便一提這個比爾蓋茨不是不是微軟這個比爾蓋茨
[00:16:47.560 --> 00:16:52.880]  我以前看到比爾蓋茨我一直以爲是這個微軟的比爾蓋茨不是
[00:16:53.680 --> 00:16:56.800]  這個基督教有一個領袖也叫做比爾蓋茨
[00:16:56.800 --> 00:17:02.480]  他說covid 19是百年難得一遇的病毒
[00:17:02.480 --> 00:17:08.120]  是不是很少有的另外一個michael snyder
[00:17:08.120 --> 00:17:16.840]  他列出了十大的瘟疫將來或者過去未來將來我們會看到這些事情
[00:17:17.440 --> 00:17:26.120]  第一次黃重宅極端的氣候大洪水還有毀滅性的地震火山爆發
[00:17:26.120 --> 00:17:29.000]  新冠肺炎 非洲豬瘟
[00:17:29.000 --> 00:17:39.280]  還有8H1N1豬流感9H5N1還有10H5N8禽流感
[00:17:39.280 --> 00:17:44.120]  這些都會發生的陸陸續續的
[00:17:45.320 --> 00:17:52.040]  所以我們真的是在這個後疫情時代我們有的時候要來思考一下
[00:17:52.040 --> 00:17:55.240]  我們人是做錯了什麼
[00:17:55.240 --> 00:18:00.000]  神創造男造女要他們自理
[00:18:00.000 --> 00:18:06.360]  天上的飛鳥路上走還有海里的魚還有管理世上的一切
[00:18:06.360 --> 00:18:09.960]  我們管成這個樣子 我們治理成這個樣子
[00:18:11.200 --> 00:18:16.360]  搞到這樣子是烏煙瘴氣的 真的是求神來赦免我們
[00:18:16.360 --> 00:18:20.560]  另外一個領袖他是Albert Moore
[00:18:20.560 --> 00:18:27.680]  他講那個啓示錄八章六章七八節 他說這個灰馬就是瘟疫
[00:18:27.680 --> 00:18:32.880]  好的 當然了 啓示錄六章這邊講的第七個
[00:18:32.880 --> 00:18:40.360]  印展開的時候 他有白馬 紅馬 黑馬 灰馬
[00:18:42.200 --> 00:18:46.320]  這就是戰爭 死亡 瘟疫 還有饑荒等
[00:18:46.320 --> 00:18:53.360]  但是他們都沒有說這個就是末日的瘟疫
[00:18:53.360 --> 00:19:02.080]  但是因爲真正如果是末世的瘟疫會死上億人
[00:19:02.080 --> 00:19:05.520]  全世界幾十億人
[00:19:07.320 --> 00:19:12.520]  你指個十分之一就是怎麼樣 幾億人呢 四分之一
[00:19:12.520 --> 00:19:17.200]  就十億人 十五億人 二十億人呢 又這樣子的死了
[00:19:17.200 --> 00:19:25.040]  七 七運七晚 七號 七運七號 七晚 三七二十一次來了以後呢
[00:19:25.040 --> 00:19:32.160]  人差不多死光了 耶穌就要再來了 是不是 所以我們看到
[00:19:33.240 --> 00:19:37.800]  感謝神 目前還不是真正的末日的瘟疫
[00:19:37.800 --> 00:19:44.760]  甚至有的時候看到這種關於未來的日子 或者是
[00:19:44.760 --> 00:19:51.120]  聽了黑他寫的書 他的帶子說 left behind
[00:19:51.120 --> 00:19:58.800]  就是耶穌來的時候 張千破 只剩一堆衣服在裏面
[00:19:59.840 --> 00:20:07.680]  陳彥霍了 只剩一個帽子在那邊呢 人被提走了 我還站在這邊呢 哎呦 這多不好意思啊
[00:20:07.680 --> 00:20:15.120]  是不是 因爲要接着再提 其實也沒有不好意思 按照聽了黑說的
[00:20:15.120 --> 00:20:17.840]  神故意留了一些人在這裏
[00:20:17.840 --> 00:20:21.320]  還要來繼續爲他來收割
[00:20:22.440 --> 00:20:31.920]  是不是 所以但是不管怎麼樣 我希望我是第一批被帶走的 哈雷勒亞 我這個西裝誰到時候要就拿去吧
[00:20:31.920 --> 00:20:33.880]  感謝就
[00:20:33.880 --> 00:20:39.440]  所以我們在這邊的信心 奉主耶穌基督的名 我們說
[00:20:39.440 --> 00:20:47.400]  這個新冠疫情雖然兇 但是我們最多死大概百萬
[00:20:47.400 --> 00:20:52.400]  不會再多了 但是真正還不是末日的
[00:20:52.920 --> 00:20:58.640]  是的 新冠的危機要變成教會的轉機
[00:20:58.640 --> 00:21:03.280]  這點很有意思 我特別看到華理科牧師
[00:21:03.280 --> 00:21:11.040]  Rick Warren 就是寫這個Purpose Driven Life 標杆人生的 說不定我們明年
[00:21:11.040 --> 00:21:14.480]  我們來開一個課 是標杆人生的一個課
[00:21:15.200 --> 00:21:24.200]  好 我們來學習一下 他就講了 他說新冠的危機要成爲教會的轉機 有七個事情要注意到
[00:21:24.200 --> 00:21:32.680]  他說你所聽到的不一定都是真的 是不是 尤其這個網上講的那個亂七八糟講
[00:21:32.680 --> 00:21:40.840]  不要去看他 越看越把自己嚇死自己 是不是 要好多人都是這樣的嘛 自己嚇死自己嘛
[00:21:41.320 --> 00:21:45.160]  他說所以你看到的你聽到的不一定都是真的
[00:21:45.160 --> 00:21:53.240]  就看真的話 感謝主 因爲真的那個太多人造謠
[00:21:53.240 --> 00:21:57.320]  太多道聽途說 誰誰便便講的
[00:21:57.320 --> 00:22:04.920]  而且真正的事情有的時候也隱瞞起來了 不然不好看嘛 下面子嘛等等
[00:22:04.920 --> 00:22:07.920]  所以你聽到的不一定是真的
[00:22:08.760 --> 00:22:15.120]  是不是 第二呢 不是每一個人都會有相同的危險 是不是
[00:22:15.120 --> 00:22:22.680]  按照一般的講法 我這個年紀是危險年紀 六十歲以上就危險
[00:22:22.680 --> 00:22:30.280]  感謝主 保險遮蓋圖謀 是不是 那麼小孩子也危險
[00:22:30.280 --> 00:22:33.680]  還有慢性病的人都危險
[00:22:34.680 --> 00:22:41.760]  腸尿病 高血壓 心血管疾病 肺功能衰竭的人都會有危險
[00:22:41.760 --> 00:22:49.040]  腸胃疾病 因爲這個症狀包括拉肚子 包括眼睛 包括血管 包括心臟
[00:22:49.040 --> 00:22:51.280]  都會出問題的
[00:22:51.280 --> 00:23:00.680]  所以不是每一個人都會有危險 但是我們真的要注意到 是不是 我們教會
[00:23:01.600 --> 00:23:08.280]  我們要服務世人 我們要服務人 但是我們也要自己
[00:23:08.280 --> 00:23:14.520]  保護好我們自己 是不是 所以我還要不要傻乎乎的到處亂跑
[00:23:14.520 --> 00:23:21.120]  這倒也要我 我看到這個電視上面網路上面講說現在
[00:23:21.120 --> 00:23:23.720]  桑尼亞
[00:23:25.400 --> 00:23:33.000]  那個牧師在主持桑尼亞 所有人都站的遠遠 就牧師穿個防護衣呀
[00:23:33.000 --> 00:23:43.160]  帶着防毒面具在那裏主持桑尼 其他人通通站的遠遠 沒有人靠近
[00:23:43.160 --> 00:23:48.440]  都要很當心的 因爲我們不知道這個東西 是不是
[00:23:49.880 --> 00:23:56.360]  但是你想想看 真正是怎麼樣 其實我應該 我要說
[00:23:56.360 --> 00:24:05.160]  這些新冠肺炎時的這些軀體不應該塗炸
[00:24:05.160 --> 00:24:10.240]  要用火來燒 煉進他
[00:24:10.240 --> 00:24:16.160]  哦 我也看到有人就是埋在地下 我看到紐約就是啊
[00:24:16.880 --> 00:24:25.480]  都埋了 但是你不知道他埋下其他那個 那個蚯蚓喫了 或者是什麼了 或者是野狗跑出來了 或者
[00:24:25.480 --> 00:24:34.120]  病毒在裏面活的 我還聽說你在火星上面 在月球上面都有細菌 都有病毒 都有微生物了
[00:24:34.120 --> 00:24:40.040]  他們的存活力很強啊 而且我相信這個新冠肺炎哪
[00:24:42.200 --> 00:24:47.120]  老早就有了 是不是 所以表示呢
[00:24:47.120 --> 00:24:51.480]  他們的存活能力比我們人類還要強
[00:24:51.480 --> 00:25:01.120]  我們還說我們人定勝天呢 連一個小小的細菌我們都打不過他 我相信這些病毒很久以前就有了
[00:25:01.120 --> 00:25:08.480]  他們潛伏着 所以你如果是埋在土裏面 不知道什麼時候他又出來了 你知道嗎
[00:25:10.480 --> 00:25:13.200]  這些啊 這個土地是越來越少
[00:25:13.200 --> 00:25:14.960]  你知道嗎
[00:25:14.960 --> 00:25:24.240]  到時候要蓋房子的通通挖出來 到處一丟 那麼又蓋房子了 那就細菌又出來了 說不定
[00:25:24.240 --> 00:25:26.080]  但是用火燒
[00:25:26.080 --> 00:25:28.240]  煉進
[00:25:29.040 --> 00:25:41.480]  是不是 就像我們聖經上面說的 火煉進一切 好像煉營人 好像煉精人 用鼎 用爐 爲了讓他純淨
[00:25:41.480 --> 00:25:45.240]  讓我們完完全全純淨
[00:25:45.240 --> 00:25:51.600]  但是灰成灰就灰成灰吧 我記得我們的喬阿姨的先生
[00:25:52.240 --> 00:26:01.080]  這個喬叔叔他死了就火燒化了 然後帶到他的家鄉古浪雨撒在海里面
[00:26:01.080 --> 00:26:09.840]  哎 到時候地要交出死人來 海要交出死人來 是不是 陰間要交出死人來
[00:26:09.840 --> 00:26:18.440]  通通要到神的寶座前 所以我們要回到我們最年輕最漂亮的時候 我就是回到我這個時候
[00:26:19.280 --> 00:26:23.760]  聽說我這個時候是最漂亮的時候 哈雷洛亞 再來一次 哈雷洛亞
[00:26:23.760 --> 00:26:32.080]  但是我們真的要平等信心 我們要說在這個千變萬化的這個世界裏面 我們會有
[00:26:32.080 --> 00:26:37.880]  很多的異端邪說會出來 你知道嗎
[00:26:37.880 --> 00:26:43.960]  韓國的疫情爆發就是那什麼天地會吧 是不是
[00:26:45.600 --> 00:26:52.680]  今天地會還是新的呢 哇 這一個聚會成千上萬人就感染到 是不是
[00:26:52.680 --> 00:27:04.000]  甚至於甚至於有人說他是基督來了 甚至於有人說在他那邊他能夠醫治這個大有能力 有沒有聽到有人說會醫治這個的
[00:27:04.000 --> 00:27:13.880]  搞不好已經有人呢 這號稱他是專門是這個醫治新冠肺炎的神醫了 不知道
[00:27:14.840 --> 00:27:21.720]  但是我們今天我們在這個我們仍然就像你說的一樣 死守真理
[00:27:21.720 --> 00:27:28.680]  是神是說我們奉主耶穌基督的名
[00:27:28.680 --> 00:27:36.800]  我們來求神來醫治我們 求是來眷顧保守看護我們 甚至保守來塗抹我們
