
[00:00:00.000 --> 00:00:05.280]  今天的講道題目叫「此國彼國」
[00:03:19.860 --> 00:03:23.460]  而這些國家的領導人就變成了
[00:03:23.460 --> 00:03:28.180]  和一些歐美的大國納入關係
[00:03:28.180 --> 00:03:30.940]  納入關係的時候就有很多的資金
[00:03:30.940 --> 00:03:34.020]  很多的資源
[00:03:34.020 --> 00:03:36.780]  最不幸的是很多這些國家
[00:03:36.780 --> 00:03:39.140]  由於它那個制度的問題
[00:03:39.140 --> 00:03:41.660]  所以這些是那個制度有權的問題
[00:03:41.660 --> 00:03:44.340]  就是令到那個高層腐化
[00:03:44.340 --> 00:03:48.060]  高層的腐化就不能將福祉帶給人民
[00:03:48.060 --> 00:03:50.020]  其實這個就是一個正義
[00:03:50.020 --> 00:03:52.420]  上層當權者自肥
[00:03:52.420 --> 00:03:55.340]  下面那些就很慘
[00:03:55.340 --> 00:03:58.620]  生活被剝削到一個很悲慘的地步
[00:03:58.620 --> 00:03:59.940]  那就不滿了
[00:03:59.940 --> 00:04:03.340]  這些恐怖集團其實就是想要去
[00:04:03.340 --> 00:04:05.580]  抗衡這個政府
[00:04:05.580 --> 00:04:07.260]  用一些這樣的手法
[00:04:07.260 --> 00:04:10.900]  他們這樣的做法最有趣的就是
[00:04:10.900 --> 00:04:16.660]  另外後面有些資金一直大衰後肥給他們
[00:04:16.660 --> 00:04:20.340]  買槍 買炮 吃東西
[00:04:20.340 --> 00:04:21.860]  不要緊 我們有錢給你
[00:04:21.860 --> 00:04:24.420]  那些什麼人去支持他呢
[00:04:24.420 --> 00:04:29.340]  其實很主要的就是沙地阿拉伯 卡塔爾
[00:04:29.340 --> 00:04:33.660]  這些很多石油出產的阿拉伯國家
[00:04:33.660 --> 00:04:39.740]  他們覺得這些這樣的極權腐敗的政權
[00:04:39.740 --> 00:04:41.500]  都影響到他們
[00:04:41.500 --> 00:04:43.540]  他們又在宗教上很熱誠
[00:04:43.540 --> 00:04:50.820]  希望他們的宗教能夠去凌駕統治
[00:04:50.820 --> 00:04:53.020]  就變成了他們的國家
[00:04:53.020 --> 00:04:56.220]  在那個宗教伊斯蘭教興起的時候
[00:04:56.220 --> 00:04:58.100]  這樣就一切都會好了
[00:04:58.100 --> 00:05:02.300]  所以就一直大衰後肥著這些恐怖主義
[00:05:02.300 --> 00:05:04.700]  在我們來說就是說
[00:05:04.700 --> 00:05:08.460]  你搞就搞吧 不要搞這麼恐怖的東西
[00:05:08.460 --> 00:05:10.340]  有沒有這樣的想法
[00:05:10.340 --> 00:05:15.540]  但是在他們伊斯蘭教很多的教徒來說
[00:05:15.540 --> 00:05:18.020]  這些不是很恐怖的
[00:05:18.020 --> 00:05:22.460]  但是好像很普通的事情
[00:05:22.460 --> 00:05:26.380]  他們的教派這樣不符合
[00:05:26.380 --> 00:05:30.220]  應有的伊斯蘭教徒
[00:05:30.220 --> 00:05:33.940]  勸他都不改 殺死他
[00:05:33.940 --> 00:05:35.980]  是常態
[00:05:35.980 --> 00:05:40.140]  所以伊斯蘭國家由那時候開始
[00:05:40.140 --> 00:05:44.940]  都是你不聽 不肯入教 不肯順從
[00:05:44.940 --> 00:05:46.540]  殺了你
[00:05:46.540 --> 00:05:49.260]  對他們來說不是很恐怖
[00:05:49.260 --> 00:05:51.140]  不過我們覺得很恐怖
[00:05:51.140 --> 00:05:53.460]  所以就發生了這樣的事情
[00:05:53.460 --> 00:05:55.100]  發生了這樣的事情的時候
[00:05:55.100 --> 00:05:57.900]  你說很多恐怖組織都這樣做的
[00:05:57.900 --> 00:06:01.540]  為什麼這個伊斯蘭國這麼特別呢
[00:06:01.540 --> 00:06:06.660]  即使他之後不會再怎樣成功才會進步
[00:06:06.660 --> 00:06:08.780]  但是一直到現在來說
[00:06:08.780 --> 00:06:11.860]  他所做的一切都是空前
[00:06:11.860 --> 00:06:14.780]  在全世界的歷史
[00:06:14.780 --> 00:06:18.100]  用這樣的方式去建立一個國家
[00:06:18.100 --> 00:06:23.580]  而到現在都稍懼初型是第一次
[00:06:23.580 --> 00:06:25.540]  所以他的特色在哪裡
[00:06:25.540 --> 00:06:27.300]  為什麼可以這樣呢
[00:06:27.300 --> 00:06:29.180]  我們就純粹看一點
[00:06:29.180 --> 00:06:30.540]  增加一下大家的知識
[00:06:30.540 --> 00:06:31.940]  然後你就會發覺
[00:06:31.940 --> 00:06:36.180]  咦 其實這個原來都是
[00:06:36.180 --> 00:06:40.060]  和我們所信的差不多
[00:06:40.060 --> 00:06:42.900]  都是差不多這樣有些特點
[00:06:42.900 --> 00:06:44.060]  有什麼特點呢
[00:06:44.060 --> 00:06:46.500]  他伊斯蘭國就是剛才說了
[00:06:46.500 --> 00:06:48.540]  有很龐大的軍力
[00:06:48.540 --> 00:06:50.860]  買了武器才可以打人
[00:06:50.860 --> 00:06:54.460]  接著就是奪取一些地圖
[00:06:54.460 --> 00:06:56.420]  即攻打這個城
[00:06:56.420 --> 00:06:58.420]  佔領了它
[00:06:58.420 --> 00:07:02.660]  哪些人不肯聽從我們這個
[00:07:02.660 --> 00:07:07.020]  遜尼派的原教旨主義的
[00:07:07.020 --> 00:07:08.500]  不聽 殺
[00:07:08.500 --> 00:07:12.260]  聽 得 進來 幫手 做兵
[00:07:12.260 --> 00:07:17.380]  這樣就令到整個城歸向了他們
[00:07:17.380 --> 00:07:18.860]  歸向了他們之後
[00:07:18.860 --> 00:07:19.860]  一個很重要的
[00:07:19.860 --> 00:07:25.700]  他和很多其他的恐怖主義武裝集團不同
[00:07:25.700 --> 00:07:29.460]  他佔領了一些城鎮之後
[00:07:29.460 --> 00:07:37.300]  他沒有去大肆奴役殺害人民
[00:07:37.300 --> 00:07:39.660]  是那些不肯歸順他們
[00:07:39.660 --> 00:07:45.260]  同一個宗教的方向的人才殺的
[00:07:45.260 --> 00:07:47.900]  其他那些普通的人民那些
[00:07:47.900 --> 00:07:49.700]  是沒有迫害他們
[00:07:49.700 --> 00:07:52.820]  兼且就是在之前一直戰火連綿
[00:07:52.820 --> 00:07:57.940]  更多年艱苦生活備受無良政府剝削
[00:07:57.940 --> 00:08:01.140]  等等的困境當中
[00:08:01.140 --> 00:08:06.140]  這個集團是去幫他們解決民生的問題
[00:08:06.140 --> 00:08:10.100]  給他們食物 幫他們蓋房子
[00:08:10.100 --> 00:08:13.940]  有些設施蓋好讓他們生活方便
[00:08:13.940 --> 00:08:16.780]  所以對於這些人民來說
[00:08:16.780 --> 00:08:20.220]  他們是怎樣
[00:08:20.220 --> 00:08:21.740]  非常好
[00:08:21.740 --> 00:08:24.620]  他們不是一些邪惡集團
[00:08:24.620 --> 00:08:26.660]  他們是救世主
[00:08:26.660 --> 00:08:29.460]  所以那些人去歸順他們
[00:08:29.460 --> 00:08:30.620]  歸順了他們之後
[00:08:30.620 --> 00:08:32.620]  增加了一些人手兵力
[00:08:32.620 --> 00:08:34.620]  可能那些年青人覺得
[00:08:34.620 --> 00:08:37.300]  真的好 我又要參加
[00:08:37.300 --> 00:08:40.020]  又去繼續擴大
[00:08:40.020 --> 00:08:42.540]  所以地圖慢慢擴大之後
[00:08:42.540 --> 00:08:47.180]  很重要他爭取到一些很重要的資源
[00:08:47.180 --> 00:08:49.580]  整個油田他霸佔了
[00:08:49.580 --> 00:08:54.860]  以前油田是政府賣油出去給人賺錢
[00:08:54.860 --> 00:08:55.980]  他霸佔了整個油田
[00:08:55.980 --> 00:08:57.460]  霸佔了所有的運油設施
[00:08:57.460 --> 00:08:59.740]  霸佔了油管之後
[00:08:59.740 --> 00:09:01.460]  他繼續賣整個油田
[00:09:01.460 --> 00:09:03.580]  給自己的代理人賺錢
[00:09:03.580 --> 00:09:06.140]  他剪掉的錢又不是像那些腐敗政府那樣
[00:09:06.140 --> 00:09:07.300]  上天自肥
[00:09:07.300 --> 00:09:10.860]  他真的拿錢去幫助人民建設
[00:09:10.860 --> 00:09:12.580]  這樣好不好
[00:09:12.580 --> 00:09:14.300]  真的好
[00:09:14.300 --> 00:09:17.420]  水壩有些有雙子河流域
[00:09:17.420 --> 00:09:20.820]  有些水壩塞住了就會發電
[00:09:20.820 --> 00:09:23.100]  發電有一個很重要的資源
[00:09:23.100 --> 00:09:25.700]  那些發電的資源又是
[00:09:25.700 --> 00:09:28.740]  去幫助一些人解決生活
[00:09:28.740 --> 00:09:33.180]  所以那些人很喜歡這個伊斯蘭王
[00:09:33.180 --> 00:09:34.620]  他們這樣進來
[00:09:34.620 --> 00:09:36.460]  沒錯有些人反對
[00:09:36.460 --> 00:09:39.540]  但是見到他們這樣一直做的事情
[00:09:39.540 --> 00:09:42.740]  之後發覺真的解決了他們人民的生活
[00:09:42.740 --> 00:09:45.420]  所以人手越來越強
[00:09:45.420 --> 00:09:46.820]  越來越多
[00:09:46.820 --> 00:09:50.060]  錢以前是靠那些外面的國家支援
[00:09:50.060 --> 00:09:52.260]  現在自己都有很多錢
[00:09:52.260 --> 00:09:53.540]  每天就買石油
[00:09:53.540 --> 00:09:56.460]  幾百萬美金收入
[00:09:56.460 --> 00:09:57.900]  所以這個又已經不成問題了
[00:09:57.900 --> 00:10:01.500]  進入了一個他們能夠自律存的循環
[00:10:01.500 --> 00:10:04.020]  他們高舉他們伊斯蘭王信尼
[00:10:04.020 --> 00:10:07.540]  哈爾教自己那個宗教
[00:10:07.540 --> 00:10:10.660]  這些人民都肯跟從的時候
[00:10:10.660 --> 00:10:11.820]  就非常之歡樂
[00:10:11.820 --> 00:10:14.100]  非常之好
[00:10:14.100 --> 00:10:15.660]  問題就是你要問
[00:10:15.660 --> 00:10:17.500]  那麼多這些事情做出來
[00:10:17.500 --> 00:10:22.220]  哪些人在上面懂得這樣想呢
[00:10:22.220 --> 00:10:25.740]  為什麼以前那麼多武裝革命的人懂得這樣想呢
[00:10:25.740 --> 00:10:27.740]  然後有一個很重要的人
[00:10:27.740 --> 00:10:30.380]  這個人如果你在新聞裡面查一查
[00:10:30.380 --> 00:10:32.820]  叫巴格特迪
[00:10:32.820 --> 00:10:37.300]  他的名字叫阿布伯·艾伯達尼
[00:10:37.300 --> 00:10:41.220]  就是那些阿拉伯文化
[00:10:41.220 --> 00:10:45.380]  他其實在早期年輕的時候
[00:10:45.380 --> 00:10:50.900]  他是加入了彼拉登的那個抗議大會組織的
[00:10:50.900 --> 00:10:54.700]  也因此就因著一些軍事的行動
[00:10:54.700 --> 00:10:58.180]  他被美軍抓去坐牢坐了五年
[00:10:58.180 --> 00:11:03.580]  後來就訪問那些囚禁他的美軍的軍官
[00:11:03.580 --> 00:11:06.380]  全部的軍官都說大跌眼鏡
[00:11:06.380 --> 00:11:08.060]  他說原來這個人那麼有野心
[00:11:08.060 --> 00:11:09.580]  那麼英明
[00:11:09.580 --> 00:11:12.940]  他在那五年被囚禁的時候
[00:11:12.940 --> 00:11:16.220]  很溫馴好像沒有什麼大志
[00:11:16.220 --> 00:11:18.820]  很平庸的一個人
[00:11:18.820 --> 00:11:20.780]  像不像我們中國以前的歷史
[00:11:20.780 --> 00:11:24.940]  那些猛人那些忍辱負重
[00:11:24.940 --> 00:11:27.380]  翁心上膽那些人
[00:11:27.380 --> 00:11:29.700]  他就是這樣的人
[00:11:29.700 --> 00:11:32.220]  原來大英雄都有這樣的特質
[00:11:32.220 --> 00:11:34.860]  出來之後他是很高學歷
[00:11:34.860 --> 00:11:39.820]  他的家庭是一直很濃厚宗教傳統
[00:11:39.820 --> 00:11:46.620]  他說自己追溯到穆罕默德的直系的敵人
[00:11:46.620 --> 00:11:50.260]  所以那些人就很勇大
[00:11:50.260 --> 00:11:52.860]  我們看中國的三國
[00:11:52.860 --> 00:11:55.140]  為什麼劉關章有劉備的出現
[00:11:55.140 --> 00:11:58.780]  劉備能夠有這樣的事業
[00:11:58.780 --> 00:12:01.380]  是不是很重要的一件事去推銷的
[00:12:01.380 --> 00:12:06.620]  那是喪失正統行為
[00:12:06.620 --> 00:12:10.180]  有了這個正統他又對那些人錯
[00:12:10.180 --> 00:12:13.700]  那雙德業章就很容易斷掉
[00:12:13.700 --> 00:12:16.820]  這個阿摩巴伯達尼一樣
[00:12:16.820 --> 00:12:20.180]  穆罕默德直系的後來
[00:12:20.180 --> 00:12:21.940]  又關心那些民眾
[00:12:21.940 --> 00:12:26.460]  又有見地又有客力又有方法
[00:12:26.460 --> 00:12:28.860]  所以在他們
[00:12:28.860 --> 00:12:31.780]  這三國的人自己看
[00:12:31.780 --> 00:12:36.140]  這個真是非常偉大的一個突破
[00:12:36.140 --> 00:12:38.140]  你們外面說什麼殘忍手法
[00:12:38.140 --> 00:12:39.980]  他都不理會
[00:12:39.980 --> 00:12:42.220]  他辛苦了幾十年
[00:12:42.220 --> 00:12:43.300]  捱苦了幾十年
[00:12:43.300 --> 00:12:45.060]  現在這個伊斯蘭國來到的時候
[00:12:45.060 --> 00:12:46.300]  他得到解救
[00:12:46.300 --> 00:12:49.380]  他就得到生活平穩
[00:12:49.380 --> 00:12:51.700]  那為什麼不好呢
[00:12:51.700 --> 00:12:54.900]  我們很粗略地看伊斯蘭國
[00:12:54.900 --> 00:12:57.940]  他這樣的特色
[00:12:57.940 --> 00:13:00.180]  我們現在不是講歷史
[00:13:00.180 --> 00:13:00.980]  不是講時事
[00:13:00.980 --> 00:13:02.420]  我們講道
[00:13:02.420 --> 00:13:05.900]  那關於道什麼問題呢
[00:13:05.900 --> 00:13:08.500]  我們所信的我們經常都說
[00:13:08.500 --> 00:13:11.340]  有一個叫「神的國」
[00:13:11.340 --> 00:13:12.260]  有沒有聽過
[00:13:12.260 --> 00:13:14.140]  即是主義的班農上下都有聽過
[00:13:14.140 --> 00:13:16.220]  「神的國」
[00:13:16.220 --> 00:13:17.580]  就是「國」
[00:13:17.580 --> 00:13:20.860]  耶穌說他來到世上
[00:13:20.860 --> 00:13:23.820]  「神的國」就降臨了
[00:13:23.820 --> 00:13:25.580]  在一次很重要的事件
[00:13:25.580 --> 00:13:26.500]  他趕鬼
[00:13:26.500 --> 00:13:27.580]  那些人就冤枉他
[00:13:27.580 --> 00:13:30.500]  說你靠鬼王趕鬼
[00:13:30.500 --> 00:13:31.740]  那耶穌說
[00:13:31.740 --> 00:13:34.860]  如果我靠鬼王趕鬼就沒什麼特別
[00:13:34.860 --> 00:13:38.300]  他說如果我是靠著聖靈的能力趕鬼
[00:13:38.300 --> 00:13:39.420]  是代表什麼呢
[00:13:39.420 --> 00:13:42.740]  是代表「神的國」降臨
[00:13:42.740 --> 00:13:44.940]  「神的國」降臨
[00:13:44.940 --> 00:13:47.380]  「神的國」有什麼特色呢
[00:13:47.380 --> 00:13:48.380]  因為「國」
[00:13:48.380 --> 00:13:49.780]  好像剛才我們看
[00:13:49.780 --> 00:13:51.860]  和我們一般的正常知識都說
[00:13:51.860 --> 00:13:54.900]  「國」有一個國王
[00:13:54.900 --> 00:13:57.900]  有他的人民
[00:13:57.900 --> 00:13:59.700]  有他的地圖
[00:13:59.700 --> 00:14:01.580]  當時在伊斯蘭國的時候
[00:14:01.580 --> 00:14:05.340]  最高領袖他很隱藏自己
[00:14:05.340 --> 00:14:08.460]  不宣稱自己做什麼很特別的人
[00:14:08.460 --> 00:14:13.940]  不過他現在已經宣稱自己是哈利法國的哈利法
[00:14:13.940 --> 00:14:16.020]  就是一個正式的領袖
[00:14:16.020 --> 00:14:17.620]  他有一些人民
[00:14:17.620 --> 00:14:19.460]  很關顧那些人民
[00:14:19.460 --> 00:14:20.860]  很照顧他們
[00:14:20.860 --> 00:14:22.900]  很照顧他們
[00:14:22.900 --> 00:14:24.940]  也有他自己的土地
[00:14:24.940 --> 00:14:27.060]  所以這個「國」的初年
[00:14:27.060 --> 00:14:29.020]  就已經延了出來
[00:14:29.020 --> 00:14:31.740]  現在只欠國際的認可
[00:14:31.740 --> 00:14:34.420]  很可能到某一個時刻
[00:14:34.420 --> 00:14:35.100]  那些人說
[00:14:35.100 --> 00:14:36.860]  你不要再搞那麼多事了
[00:14:36.860 --> 00:14:41.060]  好像黑社會去霸地門搞事那樣
[00:14:41.060 --> 00:14:42.420]  到最後警方說
[00:14:42.420 --> 00:14:43.620]  坐下來談一談
[00:14:43.620 --> 00:14:46.780]  你們就在這個範圍裏面生存
[00:14:46.780 --> 00:14:48.020]  你不要在外面搞搞人
[00:14:48.020 --> 00:14:49.620]  OK 行行行
[00:14:49.620 --> 00:14:51.020]  以前都是這樣
[00:14:51.020 --> 00:14:52.500]  很可能世事上
[00:14:52.500 --> 00:14:55.900]  變成這樣成立了真正的伊斯蘭國
[00:14:55.900 --> 00:14:59.060]  不過在我們的信仰裏面
[00:14:59.060 --> 00:15:01.660]  我們一樣有「王」
[00:15:01.660 --> 00:15:03.100]  我們一樣有他的子民
[00:15:03.100 --> 00:15:04.740]  就是我們
[00:15:04.740 --> 00:15:09.580]  這個「王」和我們的子民的關係是怎樣呢
[00:15:09.580 --> 00:15:11.860]  我們香港人就真的很吃虧
[00:15:11.860 --> 00:15:14.460]  就是說對於一個國家的觀念
[00:15:14.460 --> 00:15:16.540]  真的很薄弱
[00:15:16.540 --> 00:15:18.500]  在香港一直長大的時候
[00:15:18.500 --> 00:15:21.300]  一直對國家的觀念不是很強
[00:15:21.300 --> 00:15:23.260]  最強的時刻是什麼時候呢
[00:15:23.260 --> 00:15:25.820]  就是在奧林匹克運動會的時候
[00:15:25.820 --> 00:15:26.620]  跳水的時候
[00:15:26.620 --> 00:15:27.940]  他很希望中國那個人贏
[00:15:27.940 --> 00:15:29.940]  是這麼多的了
[00:15:29.940 --> 00:15:32.820]  其他的時候我們沒有什麼國家觀念
[00:15:32.820 --> 00:15:35.740]  這個是我們欠缺的地方
[00:15:35.740 --> 00:15:37.900]  我們要在這方面
[00:15:37.900 --> 00:15:39.380]  根據《聖經》的真理
[00:15:39.380 --> 00:15:43.180]  增強一個對國歌的觀念
[00:15:43.180 --> 00:15:46.220]  一個很經常我們提的經文
[00:15:46.220 --> 00:15:47.860]  在提摩大前說
[00:15:47.860 --> 00:15:50.860]  二章一節二節
[00:15:50.860 --> 00:15:52.140]  大家記住了
[00:15:52.140 --> 00:15:54.700]  提摩大前說
[00:15:54.700 --> 00:15:56.500]  因為我這本《聖經》和大家不同
[00:15:56.500 --> 00:16:01.540]  那個字數不同
[00:16:01.540 --> 00:16:08.580]  第二章一節節
[00:16:08.580 --> 00:16:11.820]  這裡是保羅提到祈圖祷喚
[00:16:11.820 --> 00:16:19.860]  他提醒提摩大祈禱的時候要怎麼站
[00:16:19.860 --> 00:16:26.860]  提摩大前說二章一節節
[00:16:26.860 --> 00:16:29.860]  我們一起讀一讀這兩節《聖經》
[00:16:29.860 --> 00:16:34.420]  我勸你第一要為萬人懇求
[00:16:34.420 --> 00:16:36.420]  普共代候
[00:16:36.420 --> 00:16:40.420]  足者為君王和一切在位的
[00:16:40.420 --> 00:16:42.100]  也該如此
[00:16:42.100 --> 00:16:45.540]  使我們可以敬潔端正
[00:16:45.540 --> 00:16:48.660]  平安無事地度日
[00:16:48.660 --> 00:16:50.660]  教導我們祈禱很重要
[00:16:50.660 --> 00:16:53.220]  為君王為在位的祈禱
[00:16:53.220 --> 00:16:56.980]  這就是我們看到《聖經》的教導
[00:16:56.980 --> 00:16:59.860]  是沒有前設條件的
[00:16:59.860 --> 00:17:03.860]  沒有說君王按你的意思好還是不好
[00:17:03.860 --> 00:17:05.260]  所以為他祈禱
[00:17:05.260 --> 00:17:06.380]  沒有
[00:17:06.380 --> 00:17:07.580]  總之他在位
[00:17:07.580 --> 00:17:08.580]  你就為他祈禱
[00:17:08.580 --> 00:17:09.940]  目的是什麼
[00:17:09.940 --> 00:17:15.460]  不是要他的政權怎樣受觸波等等
[00:17:15.460 --> 00:17:16.140]  不是
[00:17:16.140 --> 00:17:18.900]  最重要是希望我們作為信徒
[00:17:18.900 --> 00:17:23.740]  可以在一個無視平安端正的日子度日
[00:17:23.740 --> 00:17:27.220]  我們傳揚福音給更多的人
[00:17:27.220 --> 00:17:30.100]  才可以順利進行
[00:17:30.100 --> 00:17:31.500]  如果他搞到同一段
[00:17:31.500 --> 00:17:33.380]  又打仗
[00:17:33.380 --> 00:17:38.260]  又捉你這些人去為國捐軀
[00:17:38.260 --> 00:17:39.780]  你當然很空閒
[00:17:39.780 --> 00:17:41.980]  但如果你為他祈禱
[00:17:41.980 --> 00:17:45.140]  他穩穩定定就最好了
[00:17:45.140 --> 00:17:46.620]  《聖經》就是這樣教的
[00:17:46.620 --> 00:17:50.220]  所以我們簡單地在教徒來說
[00:17:50.220 --> 00:17:54.260]  為我們地上所生活的地方
[00:17:54.260 --> 00:17:56.060]  這個國家在位的
[00:17:56.060 --> 00:17:57.100]  都要為他祈禱
[00:17:57.100 --> 00:17:59.580]  希望我們平安無事度日
[00:17:59.580 --> 00:18:01.060]  就是這樣
[00:18:01.060 --> 00:18:03.700]  至於說他不行換政權
[00:18:03.700 --> 00:18:04.620]  換了新政權
[00:18:04.620 --> 00:18:06.220]  我們又為新政權祈禱
[00:18:06.220 --> 00:18:08.580]  希望平安度日
[00:18:08.580 --> 00:18:12.420]  好像甚至乎猶太人他們以前
[00:18:12.420 --> 00:18:15.700]  國家被別人統治了
[00:18:15.700 --> 00:18:16.860]  又成為殖民地
[00:18:16.860 --> 00:18:19.500]  我又為這個新的政府祈禱
[00:18:19.500 --> 00:18:20.860]  希望平安度日
[00:18:20.860 --> 00:18:21.780]  是這樣的
[00:18:21.780 --> 00:18:24.580]  我們的基督教信仰是這樣教的
[00:18:24.580 --> 00:18:26.780]  所以國家的觀念
[00:18:26.780 --> 00:18:28.180]  我們要知道
[00:18:28.180 --> 00:18:30.580]  這個國家我們在他下面生活
[00:18:30.580 --> 00:18:32.820]  我們希望平安無事度日
[00:18:32.820 --> 00:18:34.540]  按《聖經》我們為他祈禱
[00:18:34.540 --> 00:18:37.940]  希望神給多一個這樣的環境給我們
[00:18:37.940 --> 00:18:41.980]  我們可以看到很多現代的人
[00:18:41.980 --> 00:18:44.860]  對自己的國家不是那麼尊重
[00:18:44.860 --> 00:18:46.980]  我們會知道
[00:18:46.980 --> 00:18:50.460]  其實這樣按照《聖經》是好還是不好
[00:18:50.460 --> 00:18:52.780]  另外還有一個就是國家
[00:18:52.780 --> 00:18:54.100]  這個王
[00:18:54.100 --> 00:18:56.900]  他那個權柄很重要的
[00:18:56.900 --> 00:18:59.820]  如果這幾年有聽我經常講道
[00:18:59.820 --> 00:19:00.740]  或者平時講話
[00:19:00.740 --> 00:19:02.740]  我經常都會提神的權柄
[00:19:02.740 --> 00:19:04.020]  因為作為基督徒
[00:19:04.020 --> 00:19:08.260]  很多時候我們在生活環境和教道
[00:19:08.260 --> 00:19:10.180]  我有主權的
[00:19:10.180 --> 00:19:11.620]  我有意見的
[00:19:11.620 --> 00:19:14.500]  我可以有話說的
[00:19:14.500 --> 00:19:17.260]  這個事情
[00:19:17.260 --> 00:19:18.060]  沒錯是好的
[00:19:18.060 --> 00:19:20.900]  但是不能夠太過無限放大
[00:19:20.900 --> 00:19:23.740]  你很多時候要看看這個神
[00:19:23.740 --> 00:19:25.300]  祂想怎樣
[00:19:25.300 --> 00:19:27.300]  祂的權柄在哪裡
[00:19:27.300 --> 00:19:30.940]  有時候是和你的意願違反的
[00:19:30.940 --> 00:19:34.380]  我很少看《蘇東波劇集》
[00:19:34.380 --> 00:19:35.380]  是一個詩段
[00:19:35.380 --> 00:19:37.180]  因為我很多時候沒回到家
[00:19:37.180 --> 00:19:37.980]  不過有一兩晚
