
[00:00:00.000 --> 00:00:04.000]  希望大家都會感覺日子過得很快
[00:03:27.000 --> 00:03:29.000]  伴著我們走
[00:03:34.000 --> 00:03:41.000]  我們先看詩篇23篇第四節
[00:03:41.000 --> 00:03:44.000]  我雖然行過死刃的幽谷
[00:03:44.000 --> 00:03:46.000]  也不怕遭害
[00:03:46.000 --> 00:03:48.000]  因為你與我同在
[00:03:48.000 --> 00:03:53.000]  你的象你的肝都安慰我
[00:03:53.000 --> 00:03:57.000]  頭三節我們很清楚用羊的比喻
[00:03:57.000 --> 00:03:59.000]  後面這三節聖經
[00:03:59.000 --> 00:04:02.000]  有些聖經學者會轉移
[00:04:02.000 --> 00:04:04.000]  不用羊的比喻
[00:04:04.000 --> 00:04:07.000]  用實際作者人的比喻
[00:04:07.000 --> 00:04:11.000]  但是我自己看完兩篇的講法
[00:04:11.000 --> 00:04:14.000]  我覺得用羊的比喻繼續講下去
[00:04:14.000 --> 00:04:19.000]  我的領受會更加覺得好
[00:04:19.000 --> 00:04:24.000]  如果繼續用羊的比喻去講
[00:04:24.000 --> 00:04:27.000]  我們首先會問
[00:04:27.000 --> 00:04:32.000]  為什麼羊會經歷死刃幽谷呢?
[00:04:32.000 --> 00:04:40.000]  在平靜安穩的草邊水邊就很好
[00:04:40.000 --> 00:04:43.000]  為什麼還要走去死刃幽谷呢?
[00:04:43.000 --> 00:04:49.000]  原來當時當地
[00:04:49.000 --> 00:04:51.000]  在夏天的時候
[00:04:51.000 --> 00:04:53.000]  在低的地方
[00:04:53.000 --> 00:04:58.000]  草開始少了因為熱沒什麼水乾旱
[00:04:58.000 --> 00:05:01.000]  草也吃得差不多
[00:05:01.000 --> 00:05:03.000]  沒什麼草了
[00:05:03.000 --> 00:05:07.000]  但是高山上的冰雪已經溶解了
[00:05:07.000 --> 00:05:09.000]  有充足的水份
[00:05:09.000 --> 00:05:11.000]  草又慢慢多起來了
[00:05:11.000 --> 00:05:13.000]  所以牧羊人
[00:05:13.000 --> 00:05:18.000]  就會領羊群去到較為高上
[00:05:18.000 --> 00:05:21.000]  在高山上來吃草
[00:05:21.000 --> 00:05:25.000]  他們會行經樹林、幽谷
[00:05:25.000 --> 00:05:29.000]  很多時候他們還會在山上過夜
[00:05:29.000 --> 00:05:33.000]  這種牧羊方式會為期幾個星期
[00:05:33.000 --> 00:05:35.000]  甚至幾個月
[00:05:35.000 --> 00:05:38.000]  直至到深秋的時候
[00:05:38.000 --> 00:05:42.000]  牧羊人就會帶羊回低的地方過冬
[00:05:42.000 --> 00:05:48.000]  在山上那段期間
[00:05:48.000 --> 00:05:51.000]  其實也是較為危險的日子
[00:05:51.000 --> 00:05:57.000]  羊會被有毒的荊棘刺傷
[00:05:57.000 --> 00:05:59.000]  或者被野獸襲擊
[00:05:59.000 --> 00:06:03.000]  或者會在山崖、山坑掉下去
[00:06:03.000 --> 00:06:04.000]  跌傷
[00:06:04.000 --> 00:06:08.000]  羊是不懂得照顧自己的
[00:06:08.000 --> 00:06:12.000]  牠必須要靠牧羊人來保護和照顧
[00:06:14.000 --> 00:06:21.000]  大衛很清楚知道自己的人生道路不容易行
[00:06:21.000 --> 00:06:23.000]  牠常常經歷危險
[00:06:23.000 --> 00:06:26.000]  牠知道自己常常會受傷
[00:06:26.000 --> 00:06:31.000]  或者甚至會死亡的危險
[00:06:31.000 --> 00:06:33.000]  但是牠說不怕
[00:06:33.000 --> 00:06:39.000]  因為牠知道有神做牧羊人來保護牠
[00:06:41.000 --> 00:06:44.000]  當時的牧羊人
[00:06:44.000 --> 00:06:51.000]  通常都會隨身帶著一支杖和一支桿
[00:06:51.000 --> 00:06:58.000]  杖是一支較為短的木棍
[00:06:58.000 --> 00:07:03.000]  棍的前頭較為粗大
[00:07:03.000 --> 00:07:08.000]  有點像棒球棒
[00:07:08.000 --> 00:07:13.000]  但在前頭還會傷了一些鐵釘
[00:07:13.000 --> 00:07:18.000]  用來與野獸搏鬥
[00:07:18.000 --> 00:07:22.000]  當野獸或狼來侵襲狼的時候
[00:07:22.000 --> 00:07:26.000]  牧羊人就會用這支狼牙棒
[00:07:26.000 --> 00:07:29.000]  與野獸搏鬥
[00:07:29.000 --> 00:07:34.000]  桿也是一支木棍
[00:07:34.000 --> 00:07:37.000]  不過較為長的木棍
[00:07:37.000 --> 00:07:39.000]  木棍的尾巴是彎曲的
[00:07:39.000 --> 00:07:44.000]  所以有時會看到牧羊人拿著一支彎曲的拐杖
[00:07:44.000 --> 00:07:46.000]  有甚麼用呢?
[00:07:46.000 --> 00:07:48.000]  牧羊人用來趕羊
[00:07:48.000 --> 00:07:51.000]  那些走歪了就拍拍牠
[00:07:51.000 --> 00:07:57.000]  又可以用來行路時撥開荊棘野草
[00:07:57.000 --> 00:08:04.000]  還有當羊掉進坑裡
[00:08:04.000 --> 00:08:08.000]  牧羊人會用一個很長的鉤
[00:08:08.000 --> 00:08:09.000]  鉤住牠
[00:08:09.000 --> 00:08:12.000]  然後一直鉤牠上來
[00:08:12.000 --> 00:08:17.000]  這些都是一些聖經學者的研究所說的
[00:08:17.000 --> 00:08:21.000]  杖和桿可以比喻為
[00:08:21.000 --> 00:08:24.000]  有神為我們征戰
[00:08:24.000 --> 00:08:26.000]  神保護我們
[00:08:26.000 --> 00:08:28.000]  神引領我們
[00:08:28.000 --> 00:08:30.000]  神拯救我們
[00:08:30.000 --> 00:08:35.000]  也包括我們不喜歡的神會管教我們
[00:08:35.000 --> 00:08:38.000]  神接觸困難會管教我們
[00:08:38.000 --> 00:08:42.000]  當然神的保護、引領、拯救
[00:08:42.000 --> 00:08:47.000]  當然會帶給我們很大的安慰
[00:08:47.000 --> 00:08:54.000]  但其實神的管教也是帶給我們安慰
[00:08:54.000 --> 00:08:56.000]  神管教我們的時候
[00:08:56.000 --> 00:08:58.000]  我們就容易想起要依靠神
[00:08:58.000 --> 00:09:01.000]  知道神的同在
[00:09:01.000 --> 00:09:05.000]  我們看看希伯來書十二章六節
[00:09:05.000 --> 00:09:08.000]  希伯來書這裡也說得很清楚
[00:09:08.000 --> 00:09:12.000]  因為主所愛的他必管教
[00:09:12.000 --> 00:09:14.000]  就好像我們一樣
[00:09:14.000 --> 00:09:16.000]  我們特別多罵自己的子女
[00:09:16.000 --> 00:09:18.000]  我們愛他們
[00:09:18.000 --> 00:09:23.000]  其他人只管他所謂鬼反
[00:09:23.000 --> 00:09:28.000]  如果不是我就不要罵人那麼多
[00:09:28.000 --> 00:09:30.000]  會被詐怨
[00:09:30.000 --> 00:09:32.000]  聖經也是這麼說
[00:09:32.000 --> 00:09:34.000]  主所愛的他必管教
[00:09:34.000 --> 00:09:39.000]  神愛我們才會將困難、困境管教我們
[00:09:39.000 --> 00:09:43.000]  讓我們可以回頭去依靠他
[00:09:43.000 --> 00:09:45.000]  所以當我們遇到困難的時候
[00:09:45.000 --> 00:09:50.000]  我們不需要太過驚慌或憂慮
[00:09:50.000 --> 00:09:55.000]  因為我們要相信有神與我們同在
[00:09:55.000 --> 00:10:00.000]  我們不是孤獨一人去應付困難
[00:10:00.000 --> 00:10:03.000]  是神與我們一起
[00:10:03.000 --> 00:10:07.000]  這一點我們要謹記
[00:10:07.000 --> 00:10:12.000]  青草地溪水旁
[00:10:12.000 --> 00:10:15.000]  可以去引譽為
[00:10:15.000 --> 00:10:22.000]  我們享受生活上平靜安穩的信心
[00:10:22.000 --> 00:10:27.000]  是平靜安穩的信
[00:10:27.000 --> 00:10:30.000]  享受生活中平靜安穩的信
[00:10:30.000 --> 00:10:34.000]  這種信心是信心的初階
[00:10:34.000 --> 00:10:38.000]  經過死蔭幽谷的信
[00:10:38.000 --> 00:10:41.000]  是進了級的信心
[00:10:41.000 --> 00:10:50.000]  是從兒童遊樂場轉移到戰場的信心
[00:10:50.000 --> 00:10:53.000]  有一位聖經學者這樣說
[00:10:53.000 --> 00:10:57.000]  信心就是相信眼睛看不到的事物
[00:10:57.000 --> 00:11:00.000]  希伯來書是這樣說
[00:11:00.000 --> 00:11:01.000]  他繼續說
[00:11:01.000 --> 00:11:05.000]  我們的眼睛只是看到我們自己的過失
[00:11:05.000 --> 00:11:11.000]  但是信心會幫我們看到救主
[00:11:11.000 --> 00:11:14.000]  我們的眼睛會看到我們自己無能
[00:11:14.000 --> 00:11:16.000]  或者看到人的無能
[00:11:16.000 --> 00:11:21.000]  但是信心會幫我們看到我們大能的神
[00:11:21.000 --> 00:11:25.000]  我們的眼睛只是看到眼前的困難
[00:11:25.000 --> 00:11:32.000]  但是信心會讓我們看到有主的同在
[00:11:32.000 --> 00:11:38.000]  我們的靈明或者信心都要不斷提升
[00:11:38.000 --> 00:11:44.000]  我們不要停留在安逸的環境裡就覺得滿足
[00:11:44.000 --> 00:11:49.000]  我們要讓神領我們去更高之處
[00:11:49.000 --> 00:11:52.000]  讓我們的信心可以得到磨練
[00:11:52.000 --> 00:11:54.000]  讓我們的信心可以經得起考驗
[00:11:54.000 --> 00:11:59.000]  經得起挑戰
[00:11:59.000 --> 00:12:07.000]  我們看回詩篇23篇第5節
[00:12:07.000 --> 00:12:11.000]  在我敵人面前你為我擺設筵席
[00:12:11.000 --> 00:12:17.000]  你用油高了我的頭使我的福杯滿日
[00:12:17.000 --> 00:12:23.000]  羊的筵席就是草場
[00:12:23.000 --> 00:12:30.000]  擺設這個字其實也是預備的字
[00:12:30.000 --> 00:12:35.000]  每逢牧羊人帶羊去到一個新的環境
[00:12:35.000 --> 00:12:38.000]  一塊新的草地
[00:12:38.000 --> 00:12:41.000]  牧羊人首先要做一番預備的功夫
[00:12:41.000 --> 00:12:44.000]  他就是要四周視察一下
[00:12:44.000 --> 00:12:51.000]  看看有沒有一些野獸遺留下來的痕跡
[00:12:51.000 --> 00:12:54.000]  如果有的話就是說那裡會有野獸出沒
[00:12:54.000 --> 00:12:55.000]  有出沒過
[00:12:55.000 --> 00:12:57.000]  或者都會再繼續出沒
[00:12:57.000 --> 00:13:01.000]  所以要小心或者要走去別處
[00:13:01.000 --> 00:13:03.000]  看看有沒有野獸出沒的痕跡
[00:13:03.000 --> 00:13:07.000]  要看看有沒有一些有毒刺的荊棘
[00:13:07.000 --> 00:13:08.000]  要清理
[00:13:08.000 --> 00:13:12.000]  看看有沒有坑坑洞
[00:13:12.000 --> 00:13:14.000]  不單止大的洞要看
[00:13:14.000 --> 00:13:17.000]  小的洞也要看
[00:13:17.000 --> 00:13:20.000]  原來根據一些學者去研究
[00:13:20.000 --> 00:13:25.000]  在當時當地的環境
[00:13:25.000 --> 00:13:31.000]  有一些很小的毒蛇住在地下
[00:13:31.000 --> 00:13:34.000]  牠的出口就是一個很小的洞在地上
[00:13:34.000 --> 00:13:37.000]  如果那些羊一路吃草
[00:13:37.000 --> 00:13:40.000]  吃到在你的洞裡
[00:13:40.000 --> 00:13:42.000]  就會引起蛇的注意
[00:13:42.000 --> 00:13:44.000]  蛇就會伸出來
[00:13:44.000 --> 00:13:47.000]  一咬就咬著羊的鼻子
[00:13:47.000 --> 00:13:50.000]  羊會受傷
[00:13:50.000 --> 00:13:52.000]  因為有毒的
[00:13:52.000 --> 00:13:54.000]  甚至會死亡
[00:13:54.000 --> 00:14:03.000]  牧羊人就會帶備一些特別滑的油
[00:14:03.000 --> 00:14:07.000]  在這些洞四周淋下去
[00:14:07.000 --> 00:14:13.000]  當蛇知道有羊在附近
[00:14:13.000 --> 00:14:14.000]  想出來的時候
[00:14:14.000 --> 00:14:16.000]  想上來的時候
[00:14:16.000 --> 00:14:20.000]  洞口就滑溜溜地滑下去
[00:14:20.000 --> 00:14:22.000]  出不來
[00:14:22.000 --> 00:14:25.000]  另外牧羊人也會將這些油
[00:14:25.000 --> 00:14:31.000]  塗在羊的頭和近鼻的地方
[00:14:31.000 --> 00:14:33.000]  這些油有些氣味
[00:14:33.000 --> 00:14:37.000]  這些氣味也會驅走蛇
[00:14:37.000 --> 00:14:39.000]  這裡所謂
[00:14:39.000 --> 00:14:45.000]  你用油膏了我的頭的某個程度的意思
[00:14:45.000 --> 00:14:50.000]  牧羊人做好準備工夫之後
[00:14:50.000 --> 00:14:55.000]  好像為羊擺設好筵席
[00:14:55.000 --> 00:15:03.000]  羊就可以去享受豐富的筵席
[00:15:03.000 --> 00:15:08.000]  在山上不會有平靜的溪水
[00:15:08.000 --> 00:15:13.000]  有的只會是一些較為急流的山澗
[00:15:13.000 --> 00:15:15.000]  我們上次也說過
[00:15:15.000 --> 00:15:19.000]  羊不喜歡在急流的山澗裡喝水
[00:15:19.000 --> 00:15:26.000]  牧羊人會用一個盤子去盛水
[00:15:26.000 --> 00:15:28.000]  盛水給羊喝
[00:15:28.000 --> 00:15:31.000]  當然盛得很滿
[00:15:31.000 --> 00:15:34.000]  讓羊可以盡情地喝
[00:15:34.000 --> 00:15:40.000]  喝到夠,喝到飽,喝到滿足為止
[00:15:40.000 --> 00:15:45.000]  大家可以想像這節聖經所描述的情景
[00:15:45.000 --> 00:15:51.000]  是一個很美麗,很有安慰的圖畫
[00:15:51.000 --> 00:15:57.000]  就是神將我們帶到一個有可能有危險
[00:15:57.000 --> 00:15:59.000]  有困難的地方
[00:15:59.000 --> 00:16:02.000]  但是神會親自為我們預備
[00:16:02.000 --> 00:16:04.000]  神會保護我們
[00:16:04.000 --> 00:16:06.000]  祂會供應我們
[00:16:06.000 --> 00:16:09.000]  祂也會看顧保守我們
[00:16:09.000 --> 00:16:11.000]  因為祂愛惜我們
[00:16:11.000 --> 00:16:15.000]  所以我們可以安心依靠神
[00:16:15.000 --> 00:16:21.000]  好像羊安心依靠牧羊人一樣
[00:16:21.000 --> 00:16:24.000]  說到福杯滿日
[00:16:24.000 --> 00:16:26.000]  我馬上想起了
[00:16:26.000 --> 00:16:33.000]  仕途保羅所說的另外一種福杯滿日
[00:16:33.000 --> 00:16:38.000]  我們看看哥林多後書十二章九節
[00:16:38.000 --> 00:16:42.000]  保羅說:主對我說:我的恩典夠你用的
[00:16:42.000 --> 00:16:48.000]  因為我的能力是在人的軟弱上顯得完全
[00:16:48.000 --> 00:16:58.000]  聖經教人要追求的那種福杯滿日
[00:16:58.000 --> 00:17:02.000]  不是那種安日無慮的福杯滿日
[00:17:02.000 --> 00:17:05.000]  聖經不是教我們要的那種
[00:17:05.000 --> 00:17:10.000]  聖經是教我們要追求那種在困難軟弱裡
[00:17:10.000 --> 00:17:17.000]  仍然有足夠的恩典能力來對付那種福杯滿日
[00:17:17.000 --> 00:17:22.000]  每一個基督徒已經被聖靈攻沒了
[00:17:22.000 --> 00:17:24.000]  有聖靈的保護
[00:17:24.000 --> 00:17:27.000]  撒旦不能傷害我們
[00:17:27.000 --> 00:17:29.000]  撒旦只能攻擊我們
[00:17:29.000 --> 00:17:30.000]  試探我們
[00:17:30.000 --> 00:17:31.000]  引誘我們
[00:17:31.000 --> 00:17:34.000]  但是他不能害我們
[00:17:34.000 --> 00:17:37.000]  這一點我們要謹記
[00:17:37.000 --> 00:17:42.000]  我們繼續看回詩篇二十三篇第六節
[00:17:42.000 --> 00:17:46.000]  我一生一世必有恩惠慈愛隨著我
[00:17:46.000 --> 00:17:51.000]  我且要住在耶和華的殿中直到永遠
[00:17:51.000 --> 00:17:55.000]  我們每一個基督徒
[00:17:55.000 --> 00:17:58.000]  是聖靈所攻沒
[00:17:58.000 --> 00:18:02.000]  也是有聖靈內住在我們裡面
[00:18:02.000 --> 00:18:06.000]  這個內住是一生一世和我們一起
[00:18:06.000 --> 00:18:08.000]  也都透過聖靈
[00:18:08.000 --> 00:18:10.000]  神將各樣的恩典福氣
[00:18:10.000 --> 00:18:11.000]  慈愛
[00:18:11.000 --> 00:18:13.000]  即是憐憫
[00:18:13.000 --> 00:18:15.000]  賜給我們
[00:18:15.000 --> 00:18:17.000]  所以無論我們去到哪裡
[00:18:17.000 --> 00:18:18.000]  無論在哪裡
[00:18:18.000 --> 00:18:20.000]  無論你是在家裡
[00:18:20.000 --> 00:18:22.000]  或者在工作的地方
[00:18:22.000 --> 00:18:24.000]  或者在學校
[00:18:24.000 --> 00:18:25.000]  在公司
[00:18:25.000 --> 00:18:27.000]  或者在醫院裡面
[00:18:27.000 --> 00:18:29.000]  或者你在工作
[00:18:29.000 --> 00:18:32.000]  或者你在休息
[00:18:32.000 --> 00:18:35.000]  或者你和一大群人一起
[00:18:35.000 --> 00:18:39.000]  或者你只是獨自一個人
[00:18:39.000 --> 00:18:44.000]  這個聖靈都是無時無刻和你一起
[00:18:44.000 --> 00:18:46.000]  與你同在
[00:18:46.000 --> 00:18:50.000]  祂會保守看顧你
[00:18:50.000 --> 00:18:55.000]  祂會賜各樣需要的恩典給你
[00:18:55.000 --> 00:18:59.000]  這個也是我們需要謹記
[00:18:59.000 --> 00:19:02.000]  我們也可以想像一下
[00:19:02.000 --> 00:19:04.000]  神的恩典慈愛
[00:19:04.000 --> 00:19:05.000]  這裡所講的
[00:19:05.000 --> 00:19:09.000]  神的恩典慈愛隨著我
[00:19:09.000 --> 00:19:11.000]  我們可以想像就好像
[00:19:11.000 --> 00:19:12.000]  兩隻牧羊狗
[00:19:12.000 --> 00:19:13.000]  一隻叫恩典
[00:19:13.000 --> 00:19:15.000]  一隻叫慈愛
[00:19:15.000 --> 00:19:17.000]  跟著這群羊
[00:19:17.000 --> 00:19:19.000]  在這裡壓陣
[00:19:19.000 --> 00:19:20.000]  我們看到通常牧羊
[00:19:20.000 --> 00:19:22.000]  都會有些狗幫忙
[00:19:22.000 --> 00:19:27.000]  這兩隻狗在後面壓陣
[00:19:27.000 --> 00:19:29.000]  祂會保證羊
[00:19:29.000 --> 00:19:34.000]  是走在正確的路上
[00:19:34.000 --> 00:19:36.000]  神的恩典慈愛
[00:19:36.000 --> 00:19:37.000]  就是保證我們
[00:19:37.000 --> 00:19:39.000]  幫助我們走在
[00:19:39.000 --> 00:19:44.000]  神的恩典的路上
[00:19:44.000 --> 00:19:47.000]  一路幫助我們
[00:19:47.000 --> 00:19:52.000]  走到神為我們所預備
[00:19:52.000 --> 00:19:56.000]  永生的天下
[00:19:56.000 --> 00:20:00.000]  在那裡我們和主永遠同在
[00:20:00.000 --> 00:20:02.000]  基督徒最大的喜樂
[00:20:02.000 --> 00:20:06.000]  不是擁有財物名利
[00:20:06.000 --> 00:20:09.000]  而是擁有永生的盼望
[00:20:09.000 --> 00:20:12.000]  也是擁有能夠永遠
[00:20:12.000 --> 00:20:17.000]  和主一起的親密關係
[00:20:17.000 --> 00:20:19.000]  和神有親密關係
[00:20:19.000 --> 00:20:22.000]  是很重要的
[00:20:22.000 --> 00:20:24.000]  最近我在網上
[00:20:24.000 --> 00:20:28.000]  看過一份簡略的研究報告
[00:20:28.000 --> 00:20:30.000]  這份報告是說
[00:20:30.000 --> 00:20:34.000]  什麼東西可以使我們的人生
[00:20:34.000 --> 00:20:38.000]  真正幸福快樂呢?
[00:20:38.000 --> 00:20:41.000]  這個研究是哈佛大學所做的
[00:20:41.000 --> 00:20:45.000]  他們追蹤研究了幾百人
[00:20:45.000 --> 00:20:48.000]  經過七十五年的跟進
[00:20:48.000 --> 00:20:49.000]  七十五年
[00:20:49.000 --> 00:20:51.000]  從小看到這群人長大
[00:20:51.000 --> 00:20:52.000]  經過七十五年
[00:20:52.000 --> 00:20:54.000]  從他們兒童的時代
[00:20:54.000 --> 00:20:55.000]  一直觀察他們
[00:20:55.000 --> 00:20:59.000]  看到他們進入八十、九十歲
[00:20:59.000 --> 00:21:01.000]  看他們中年以後
[00:21:01.000 --> 00:21:05.000]  他們的生活是否幸福愉快
[00:21:05.000 --> 00:21:09.000]  和看原因在哪裡
[00:21:09.000 --> 00:21:13.000]  研究的結果令人有點驚奇
[00:21:13.000 --> 00:21:16.000]  答案其實很簡單
[00:21:16.000 --> 00:21:18.000]  就是他們發覺
[00:21:18.000 --> 00:21:23.000]  較為健康愉快的人
[00:21:23.000 --> 00:21:27.000]  特別是進入中年仍然健康愉快的人
[00:21:27.000 --> 00:21:30.000]  他們大多數都較為看重
[00:21:30.000 --> 00:21:36.000]  和家人和朋友和群體的關係
[00:21:36.000 --> 00:21:39.000]  新聞中暗示
[00:21:39.000 --> 00:21:43.000]  那些立定心志出來社會拼命
[00:21:43.000 --> 00:21:49.000]  要追求名利財物和成就的年輕人
[00:21:49.000 --> 00:21:51.000]  他們是定錯方位
[00:21:51.000 --> 00:21:53.000]  如果他們的最終目標
[00:21:53.000 --> 00:22:03.000]  是想得到健康愉快幸福的生活的話
[00:22:03.000 --> 00:22:09.000]  這個研究報告是非常有說服力的
[00:22:09.000 --> 00:22:15.000]  不過其實聖經早就這樣教導我們
[00:22:15.000 --> 00:22:19.000]  我們在《約翰福音》十五章裡
[00:22:19.000 --> 00:22:22.000]  耶穌所說的葡萄樹與枝子的比喻
[00:22:22.000 --> 00:22:24.000]  就是很清楚地告訴我們
[00:22:24.000 --> 00:22:27.000]  我們要和主和神保持一個親密的關係
[00:22:27.000 --> 00:22:30.000]  又教我們要彼此相愛
[00:22:30.000 --> 00:22:34.000]  和弟兄姊妹要保持一個很親密的關係
[00:22:34.000 --> 00:22:38.000]  我們看看《約翰福音》十五章十一節
[00:22:38.000 --> 00:22:39.000]  主耶穌說
[00:22:39.000 --> 00:22:42.000]  「這失事我已經對你們說了
[00:22:42.000 --> 00:22:45.000]  是要叫我的喜樂存在你們心裡
[00:22:45.000 --> 00:22:51.000]  並叫你們的喜樂可以滿足」
[00:22:51.000 --> 00:22:53.000]  幸福愉快的生活
[00:22:53.000 --> 00:22:56.000]  不是擁有名利財物
[00:22:56.000 --> 00:23:03.000]  而是擁有和神和人友好的關係
[00:23:03.000 --> 00:23:13.000]  這一點我們要謹記
[00:23:13.000 --> 00:23:14.000]  說到這裡
[00:23:14.000 --> 00:23:18.000]  我想和大家做一個總結
[00:23:18.000 --> 00:23:24.000]  或者一個總溫習
[00:23:24.000 --> 00:23:28.000]  我在羅伯特·摩根的書上
[00:23:28.000 --> 00:23:31.000]  看到一篇
[00:23:31.000 --> 00:23:33.000]  是他自己寫的
[00:23:33.000 --> 00:23:37.000]  詩篇二十三篇的濃縮版
[00:23:37.000 --> 00:23:40.000]  我看完覺得很有意思
[00:23:40.000 --> 00:23:42.000]  我就讀給大家聽
[00:23:42.000 --> 00:23:47.000]  讀我的翻譯給大家聽
[00:23:47.000 --> 00:23:48.000]  如果大家有聖經
[00:23:48.000 --> 00:23:51.000]  可以跟著聖經一節節來看
[00:23:51.000 --> 00:23:56.000]  看看符不符合聖經所說的意思
[00:23:56.000 --> 00:23:59.000]  他這樣說
[00:23:59.000 --> 00:24:03.000]  「我的牧羊人在我身邊
[00:24:03.000 --> 00:24:07.000]  青草地在我的腳下
[00:24:07.000 --> 00:24:11.000]  安靜的溪水在我近處
[00:24:11.000 --> 00:24:16.000]  光明的易露在我面前
[00:24:16.000 --> 00:24:20.000]  蘇醒的靈在我裡面
[00:24:20.000 --> 00:24:24.000]  撒旦才是我的對頭
[00:24:24.000 --> 00:24:28.000]  神的管教是我的安慰
[00:24:28.000 --> 00:24:33.000]  燕籍環繞在我四周圍
[00:24:33.000 --> 00:24:36.000]  高遊抹了我的頭
[00:24:36.000 --> 00:24:41.000]  福杯在我頭上滿日
[00:24:41.000 --> 00:24:46.000]  因為慈愛伴著我
[00:24:46.000 --> 00:24:53.000]  父神天家以為我存留」
[00:24:53.000 --> 00:24:57.000]  我覺得很有意思
[00:24:57.000 --> 00:24:59.000]  其實這番說話
[00:24:59.000 --> 00:25:02.000]  豈不是我們每一個信徒都應該知道
[00:25:02.000 --> 00:25:06.000]  這個其實是神早就已經允許給了我們
[00:25:06.000 --> 00:25:07.000]  這些的允許
[00:25:07.000 --> 00:25:12.000]  豈不是我們在生活裡所需要的動力和能源嗎
[00:25:12.000 --> 00:25:17.000]  想一下是不是
[00:25:17.000 --> 00:25:21.000]  最後我和大家一起讀今天的回應經文
[00:25:21.000 --> 00:25:24.000]  也印在大家的程序表那裡
[00:25:24.000 --> 00:25:26.000]  大家可以拿出來讀
[00:25:26.000 --> 00:25:32.000]  是詩篇十六篇第五節
[00:25:32.000 --> 00:25:34.000]  我們一起讀
[00:25:34.000 --> 00:25:36.000]  耶和華是我的產業
[00:25:36.000 --> 00:25:38.000]  是我杯中的糞
[00:25:38.000 --> 00:25:43.000]  我所得的你為我持守
[00:25:43.000 --> 00:25:46.000]  這句聖經很清楚告訴我們
[00:25:46.000 --> 00:25:48.000]  我們的財產
[00:25:48.000 --> 00:25:50.000]  我們的福杯滿日
