
[00:00:00.000 --> 00:00:02.720]  在我們說聖誕節訊息之前
[00:14:11.220 --> 00:14:13.220]  有個阿拉斯神像揹著宇宙
[00:14:13.220 --> 00:14:15.220]  耶穌在裏面拿著地球
[00:14:15.220 --> 00:14:17.220]  左手在這裏
[00:14:17.220 --> 00:14:19.220]  好像不費吹灰之力
[00:14:19.220 --> 00:14:21.220]  一點也沒有難度
[00:14:21.220 --> 00:14:23.220]  不需要什麼力氣
[00:14:23.220 --> 00:14:25.220]  托著地球
[00:14:25.220 --> 00:14:27.220]  很大的對比
[00:14:27.220 --> 00:14:29.220]  大家覺不覺得
[00:14:29.220 --> 00:14:31.220]  很大的對比
[00:14:31.220 --> 00:14:35.220]  我們做神的總管
[00:14:35.220 --> 00:14:37.220]  有兩個選擇
[00:14:37.220 --> 00:14:39.220]  一個選擇是什麼
[00:14:39.220 --> 00:14:41.220]  將一切的重擔
[00:14:41.220 --> 00:14:43.220]  一切的責任揹在我們自己的背上
[00:14:43.220 --> 00:14:45.220]  放在肩膀上
[00:14:45.220 --> 00:14:49.220]  有時候覺得很難站
[00:14:49.220 --> 00:14:51.220]  很難站得穩
[00:14:51.220 --> 00:14:53.220]  阿拉斯也頂不住
[00:14:53.220 --> 00:14:55.220]  但另一個選擇是什麼
[00:14:55.220 --> 00:14:57.220]  將一切的重擔
[00:14:57.220 --> 00:14:59.220]  將神交付給我們的責任
[00:14:59.220 --> 00:15:01.220]  放在耶穌的手中
[00:15:01.220 --> 00:15:03.220]  耶穌就覺得很輕敵
[00:15:03.220 --> 00:15:05.220]  放在耶穌的手裏
[00:15:05.220 --> 00:15:07.220]  任神去使用
[00:15:07.220 --> 00:15:09.220]  情況就完全不同
[00:15:09.220 --> 00:15:13.220]  聖經怎樣說
[00:15:13.220 --> 00:15:15.220]  聖經說當我們
[00:15:15.220 --> 00:15:17.220]  懂得這樣做的時候
[00:15:17.220 --> 00:15:19.220]  我們就好像一棵樹
[00:15:19.220 --> 00:15:21.220]  不是栽在鹽地
[00:15:21.220 --> 00:15:23.220]  栽在溪水旁邊
[00:15:23.220 --> 00:15:25.220]  然後樹根伸進水裏
[00:15:25.220 --> 00:15:29.220]  外面多熱也好
[00:15:29.220 --> 00:15:31.220]  不怕乾旱不怕熱
[00:15:31.220 --> 00:15:33.220]  而且樹葉常青
[00:15:33.220 --> 00:15:35.220]  不斷結出果子
[00:15:35.220 --> 00:15:39.220]  弟兄姊妹舞蹈的朋友
[00:15:39.220 --> 00:15:41.220]  我想問問你
[00:15:41.220 --> 00:15:43.220]  如果你有選擇的時候
[00:15:43.220 --> 00:15:45.220]  你想你的生命時時覺得很枯乾
[00:15:45.220 --> 00:15:47.220]  覺得你變得很粗
[00:15:47.220 --> 00:15:49.220]  頂不住
[00:15:49.220 --> 00:15:51.220]  或者覺得自己的生命
[00:15:51.220 --> 00:15:55.220]  可以時時結出又甜又多果汁的果子
[00:15:55.220 --> 00:15:59.220]  這是你的選擇
[00:15:59.220 --> 00:16:03.220]  這是你今天可以做的一個抉擇
[00:16:03.220 --> 00:16:05.220]  弟兄姊妹
[00:16:05.220 --> 00:16:07.220]  有時候我們覺得難
[00:16:07.220 --> 00:16:09.220]  因為我們信不過神
[00:16:09.220 --> 00:16:11.220]  但如果你能夠信得過神
[00:16:11.220 --> 00:16:13.220]  特別如果你能夠信得過神的應許的時候
[00:16:13.220 --> 00:16:15.220]  其實又不是那麼難
[00:16:15.220 --> 00:16:17.220]  所以第二件事
[00:16:17.220 --> 00:16:19.220]  第五個測試
[00:16:19.220 --> 00:16:21.220]  是甚麼?
[00:16:21.220 --> 00:16:23.220]  要完全信任神
[00:16:23.220 --> 00:16:25.220]  要認起Test God's Promises
[00:16:25.220 --> 00:16:27.220]  在聖經裏面
[00:16:27.220 --> 00:16:29.220]  神給了我們很多的應許
[00:16:29.220 --> 00:16:31.220]  很多的Promises
[00:16:31.220 --> 00:16:33.220]  我們看以徹雅書第49章
