
[00:00:00.000 --> 00:00:02.000]  屋頂之門好,大家早安
[00:01:58.000 --> 00:02:00.000]  樣樣都可以
[00:02:00.000 --> 00:02:03.000]  在你面前什麼都可以答應你
[00:02:03.000 --> 00:02:05.000]  說絕對沒問題
[00:02:05.000 --> 00:02:09.000]  我跟你妥妥當當地去做好他
[00:02:09.000 --> 00:02:15.000]  但是當你真的要他去交功課的時候
[00:02:15.000 --> 00:02:18.000]  原來他交出來的
[00:02:18.000 --> 00:02:22.000]  竟然是一些完全是對那件事件
[00:02:22.000 --> 00:02:24.000]  或者你交託給他做的工作
[00:02:24.000 --> 00:02:29.000]  一知半解甚至毫無理解之下的一些成績
[00:02:29.000 --> 00:02:32.000]  而這些成績或者這些功夫
[00:02:32.000 --> 00:02:38.000]  是不能夠真的當成完成他的工作
[00:02:38.000 --> 00:02:39.000]  於是如何呢
[00:02:39.000 --> 00:02:41.000]  結局作為領導的
[00:02:41.000 --> 00:02:44.000]  要麼又要求又要求
[00:02:44.000 --> 00:02:49.000]  希望他能夠快點幫按照你的指示去做好
[00:02:49.000 --> 00:02:50.000]  如果不是
[00:02:50.000 --> 00:02:52.000]  就你自己搞定他了
[00:02:52.000 --> 00:02:54.000]  其實這些經驗
[00:02:54.000 --> 00:02:57.000]  我都經歷不少的
[00:02:57.000 --> 00:03:00.000]  其實不單止在我以前的工作
[00:03:00.000 --> 00:03:04.000]  甚至在教會的侍奉都有這樣的現象
[00:03:04.000 --> 00:03:06.000]  尤其是教會是
[00:03:06.000 --> 00:03:11.000]  很多時被人認為是一個慈善團體
[00:03:11.000 --> 00:03:15.000]  或者一個志願機構
[00:03:15.000 --> 00:03:17.000]  所以在教會裏面
[00:03:17.000 --> 00:03:20.000]  我很怕聽見一些傳道人說
[00:03:20.000 --> 00:03:24.000]  我們都是來做義工的
[00:03:24.000 --> 00:03:27.000]  在這個社會裏面
[00:03:27.000 --> 00:03:29.000]  政府看教會其實
[00:03:29.000 --> 00:03:31.000]  就當你全部都是慈善機構
[00:03:31.000 --> 00:03:34.000]  你們個個都是義務工作者
[00:03:34.000 --> 00:03:36.000]  但是作為基督徒
[00:03:36.000 --> 00:03:40.000]  如果我們在教會裏面是侍奉神
[00:03:40.000 --> 00:03:43.000]  作為一份義工的想法
[00:03:43.000 --> 00:03:46.000]  就很多頭痛的事情出現
[00:03:46.000 --> 00:03:48.000]  我曾經記得有一年
[00:03:48.000 --> 00:03:54.000]  我們教會搞一個戶外報道的聖誕聚會
[00:03:54.000 --> 00:04:00.000]  在裏面我們曾經在一些商場裏面
[00:04:00.000 --> 00:04:03.000]  做一些福音、音樂會
[00:04:03.000 --> 00:04:07.000]  甚至在裏面有些談道的活動
[00:04:07.000 --> 00:04:09.000]  或者是介紹教會
[00:04:09.000 --> 00:04:11.000]  究竟是我們的信仰
[00:04:11.000 --> 00:04:14.000]  或者是我們侍奉等等的事情
[00:04:14.000 --> 00:04:17.000]  能夠接觸的社區
[00:04:17.000 --> 00:04:20.000]  當時我在開會的時候
[00:04:20.000 --> 00:04:23.000]  預備的義工其實早三四個月的時候
[00:04:23.000 --> 00:04:28.000]  已經跟一個大仙姊妹去開會的時候說
[00:04:28.000 --> 00:04:33.000]  至少我們都預備一份簡單的教會介紹
[00:04:33.000 --> 00:04:36.000]  以及當日活動的程序
[00:04:36.000 --> 00:04:39.000]  讓當時的人可以知道我們教會在哪裏
[00:04:39.000 --> 00:04:41.000]  我們教會是做些什麼
[00:04:41.000 --> 00:04:42.000]  信些什麼
[00:04:42.000 --> 00:04:45.000]  來到這裏我們要做些什麼
[00:04:45.000 --> 00:04:49.000]  在那一刻有一個大仙姊妹真的馬上說
[00:04:49.000 --> 00:04:51.000]  答應我沒有問題
[00:04:51.000 --> 00:04:54.000]  我會承擔幫你去預備這份工作
[00:04:54.000 --> 00:04:56.000]  我自己習慣了
[00:04:56.000 --> 00:04:59.000]  做事永遠都會跟一跟
[00:04:59.000 --> 00:05:00.000]  究竟情況怎樣
[00:05:00.000 --> 00:05:01.000]  早三個月開會
[00:05:01.000 --> 00:05:04.000]  結局在大約早兩個月左右
[00:05:04.000 --> 00:05:06.000]  我就問怎麼樣
[00:05:06.000 --> 00:05:08.000]  夠不夠資料去做
[00:05:08.000 --> 00:05:10.000]  仍然那個大仙姊妹就說沒有問題的
[00:05:10.000 --> 00:05:12.000]  我完全搞定
[00:05:12.000 --> 00:05:14.000]  到差不多一個月的時間
[00:05:14.000 --> 00:05:16.000]  我就再問
[00:05:16.000 --> 00:05:17.000]  搞定了沒有
[00:05:17.000 --> 00:05:20.000]  有沒有稿子可以看一下怎樣的設計
[00:05:20.000 --> 00:05:21.000]  她說正在做
[00:05:21.000 --> 00:05:22.000]  正在做
[00:05:22.000 --> 00:05:23.000]  沒有問題的
[00:05:23.000 --> 00:05:24.000]  資料全齊了
[00:05:24.000 --> 00:05:27.000]  到最後那一個星期
[00:05:27.000 --> 00:05:29.000]  我說那份程序表做成怎麼樣
[00:05:29.000 --> 00:05:30.000]  那份簡介
[00:05:30.000 --> 00:05:33.000]  那個大仙姊妹就走來跟我說
[00:05:33.000 --> 00:05:34.000]  你講開就對了
[00:05:34.000 --> 00:05:35.000]  我正想跟你說
[00:05:35.000 --> 00:05:39.000]  我沒有時間做
[00:05:39.000 --> 00:05:43.000]  那一刻作為一個牧者
[00:05:43.000 --> 00:05:47.000]  我真的毫無
[00:05:47.000 --> 00:05:48.000]  即是束手就擒
[00:05:48.000 --> 00:05:49.000]  即是被她那一刻
[00:05:49.000 --> 00:05:52.000]  這樣的回覆
[00:05:52.000 --> 00:05:53.000]  唯有怎樣
[00:05:53.000 --> 00:05:54.000]  自己開夜車
[00:05:54.000 --> 00:05:57.000]  來去砌好一份程序
[00:05:57.000 --> 00:05:59.000]  介紹教會的工作
[00:05:59.000 --> 00:06:01.000]  並且印製
[00:06:01.000 --> 00:06:03.000]  然後將它列印
[00:06:03.000 --> 00:06:04.000]  摺好了
[00:06:04.000 --> 00:06:06.000]  預備派出來
[00:06:06.000 --> 00:06:08.000]  那件事讓我畢生難忘
[00:06:08.000 --> 00:06:11.000]  因為信徒如果我們的心態
[00:06:11.000 --> 00:06:17.000]  都好像是一個義工的心態
[00:06:17.000 --> 00:06:19.000]  我們回到教會的侍奉
[00:06:19.000 --> 00:06:22.000]  其實很多時候只會樂於一種
[00:06:22.000 --> 00:06:26.000]  可以做可以不做的自決行動
[00:06:26.000 --> 00:06:30.000]  但到底侍奉是否一回事呢
[00:06:30.000 --> 00:06:31.000]  最可怕的是
[00:06:31.000 --> 00:06:33.000]  如果我們還帶著一種這樣的思維
[00:06:33.000 --> 00:06:35.000]  去到面對我們的主
[00:06:35.000 --> 00:06:36.000]  在我們信仰的上面
[00:06:36.000 --> 00:06:39.000]  是這樣去發展的話
[00:06:39.000 --> 00:06:41.000]  結局可能會造成一個
[00:06:41.000 --> 00:06:43.000]  什麼局面
[00:06:43.000 --> 00:06:44.000]  我們只是一個
[00:06:44.000 --> 00:06:48.000]  很隨便的基督徒
[00:06:48.000 --> 00:06:50.000]  我們來跟隨耶穌
[00:06:50.000 --> 00:06:53.000]  只不過是為了在祂裡面
[00:06:53.000 --> 00:06:55.000]  謀取到一些好處
[00:06:55.000 --> 00:06:56.000]  或者利益
[00:06:56.000 --> 00:06:58.000]  而這種情況
[00:06:58.000 --> 00:07:00.000]  其實正正就是今天我們所看的
[00:07:00.000 --> 00:07:01.000]  這段經文
[00:07:01.000 --> 00:07:02.000]  馬太福音
[00:07:02.000 --> 00:07:06.000]  馬太要重複告訴我們
[00:07:06.000 --> 00:07:09.000]  耶穌基督所面對的群眾
[00:07:09.000 --> 00:07:11.000]  特別有一些跟隨祂的人
[00:07:11.000 --> 00:07:13.000]  其實當中其實有不少的
[00:07:13.000 --> 00:07:16.000]  是一些很醜陋的跟隨者
[00:07:16.000 --> 00:07:18.000]  讓我們今天一起思想
[00:07:18.000 --> 00:07:19.000]  看看這條題目
[00:07:19.000 --> 00:07:21.000]  醜陋的跟從者
[00:07:21.000 --> 00:07:23.000]  你和我會不會有時
[00:07:23.000 --> 00:07:26.000]  都跌入了這樣的局面裡面呢
[00:07:26.000 --> 00:07:28.000]  如果是的話
[00:07:28.000 --> 00:07:30.000]  也都會不會提醒我們
[00:07:30.000 --> 00:07:34.000]  怎樣從這個醜陋的跟隨者的狀態
[00:07:34.000 --> 00:07:36.000]  走出來呢
[00:07:36.000 --> 00:07:37.000]  好了
[00:07:37.000 --> 00:07:38.000]  這個就是今天我們所看的
[00:07:38.000 --> 00:07:39.000]  馬太福音
[00:07:39.000 --> 00:07:40.000]  第九章
[00:07:40.000 --> 00:07:44.000]  第27至第31節的經文的內容
[00:07:44.000 --> 00:07:47.000]  我們今天會分為三個部分
[00:07:47.000 --> 00:07:49.000]  一起去思想的
[00:07:49.000 --> 00:07:51.000]  第一部分我們會去看的就是
[00:07:51.000 --> 00:07:54.000]  第九章的第27節
[00:07:54.000 --> 00:07:58.000]  我們會看到一些持情狠節的跟從者
[00:07:58.000 --> 00:08:00.000]  跟隨著耶穌
[00:08:00.000 --> 00:08:02.000]  不如我們打開這段經文
[00:08:02.000 --> 00:08:04.000]  再讀一下這節經文
[00:08:04.000 --> 00:08:06.000]  看看一個怎樣持情狠節
[00:08:06.000 --> 00:08:08.000]  或者沒有一個了
[00:08:08.000 --> 00:08:09.000]  原來有兩個
[00:08:09.000 --> 00:08:12.000]  持情狠節的跟隨者來跟著耶穌
[00:08:12.000 --> 00:08:15.000]  然後去有些要求向耶穌
[00:08:15.000 --> 00:08:16.000]  好了
[00:08:16.000 --> 00:08:17.000]  我們一起打開
[00:08:17.000 --> 00:08:18.000]  馬太福音
[00:08:18.000 --> 00:08:19.000]  第九章
[00:08:19.000 --> 00:08:20.000]  第27節
[00:08:20.000 --> 00:08:22.000]  我們一起讀一次
[00:08:22.000 --> 00:08:23.000]  好
[00:08:23.000 --> 00:08:27.000]  耶穌從那裡往前走
[00:08:27.000 --> 00:08:30.000]  有兩個核子跟著他
[00:08:30.000 --> 00:08:32.000]  喊叫說
[00:08:32.000 --> 00:08:34.000]  大衛的子孫
[00:08:34.000 --> 00:08:37.000]  可憐我們吧
[00:08:37.000 --> 00:08:38.000]  夠了
[00:08:38.000 --> 00:08:41.000]  我們只是讀第27節
[00:08:41.000 --> 00:08:46.000]  在這節的經文其實是緊接上文
[00:08:46.000 --> 00:08:49.000]  剛剛我們所看過的
[00:08:49.000 --> 00:08:54.000]  兩個女子跟耶穌基督的活動
[00:08:54.000 --> 00:08:57.000]  這是馬太福音連續的
[00:08:57.000 --> 00:09:01.000]  我們所稱為一個Doublet Description
[00:09:01.000 --> 00:09:05.000]  是兩個的雙重人士
[00:09:05.000 --> 00:09:08.000]  來重複告訴他們
[00:09:08.000 --> 00:09:10.000]  他們的屬靈的需要
[00:09:10.000 --> 00:09:11.000]  前面說什麼呢
[00:09:11.000 --> 00:09:12.000]  那兩個女士
[00:09:12.000 --> 00:09:14.000]  一個我們知道
[00:09:14.000 --> 00:09:16.000]  是一個管會堂的人
[00:09:16.000 --> 00:09:18.000]  她的女兒
[00:09:18.000 --> 00:09:20.000]  她死了
[00:09:20.000 --> 00:09:23.000]  她來要求耶穌救活她的女兒
[00:09:23.000 --> 00:09:27.000]  但在中間插入了另一位女子
[00:09:27.000 --> 00:09:31.000]  是患了十二年血瘤的女子
[00:09:31.000 --> 00:09:36.000]  她來請求耶穌的幫助
[00:09:36.000 --> 00:09:38.000]  但她的表現是怎樣的呢
[00:09:38.000 --> 00:09:43.000]  重新找回聖潔的源頭
[00:09:43.000 --> 00:09:46.000]  使她跟一個血瘤的女子
[00:09:46.000 --> 00:09:51.000]  長期處於不潔的宗教條例的狀態之下
[00:09:51.000 --> 00:09:52.000]  走出來
[00:09:52.000 --> 00:09:56.000]  但結局我們在上文看見的就是
[00:09:56.000 --> 00:10:00.000]  兩個都是基於信
[00:10:00.000 --> 00:10:03.000]  而去到讓他們得到拯救
[00:10:03.000 --> 00:10:05.000]  或者得到他們的潔淨
[00:10:05.000 --> 00:10:07.000]  今天我們就來看到
[00:10:07.000 --> 00:10:09.000]  這兩個的核子
[00:10:09.000 --> 00:10:12.000]  是跟著耶穌來走的
[00:10:12.000 --> 00:10:14.000]  所以第27節一開始就說
[00:10:14.000 --> 00:10:17.000]  耶穌從那裡往前走
[00:10:17.000 --> 00:10:25.000]  剛剛從管會堂的人士的家裡走出來
[00:10:25.000 --> 00:10:26.000]  走出來之後
[00:10:26.000 --> 00:10:31.000]  馬上有兩個核子跟著她
[00:10:31.000 --> 00:10:35.000]  然後大聲呼叫
[00:10:35.000 --> 00:10:37.000]  呼叫什麼呢
[00:10:37.000 --> 00:10:39.000]  大衛的子孫啊
[00:10:39.000 --> 00:10:43.000]  可憐我們吧
[00:10:43.000 --> 00:10:47.000]  這個情況很明顯就是
[00:10:47.000 --> 00:10:50.000]  兩個核子所稱之為
[00:10:50.000 --> 00:10:53.000]  可憐我們吧
[00:10:53.000 --> 00:10:56.000]  是指導於他們希望
[00:10:56.000 --> 00:10:59.000]  耶穌可以在他們身上
[00:10:59.000 --> 00:11:04.000]  同樣有神蹟施行在他們身上
[00:11:04.000 --> 00:11:07.000]  就好像正好他們遇見
[00:11:07.000 --> 00:11:11.000]  這兩個女子的問題
[00:11:11.000 --> 00:11:15.000]  死了或者長期不見了
[00:11:15.000 --> 00:11:18.000]  都可以在耶穌的裡面
[00:11:18.000 --> 00:11:21.000]  得到神蹟的施行
[00:11:21.000 --> 00:11:23.000]  既然是這樣
[00:11:23.000 --> 00:11:26.000]  不如我也不要客氣了
[00:11:26.000 --> 00:11:29.000]  在這個時候大聲呼求
[00:11:29.000 --> 00:11:30.000]  所以聖經說
[00:11:30.000 --> 00:11:32.000]  喊叫
[00:11:32.000 --> 00:11:35.000]  喊叫出耶穌基督
[00:11:35.000 --> 00:11:39.000]  大衛的兒子可憐我們吧
[00:11:39.000 --> 00:11:41.000]  在馬太福音裡面
[00:11:41.000 --> 00:11:45.000]  其實有很多這類的神蹟
[00:11:45.000 --> 00:11:46.000]  去記載了
[00:11:46.000 --> 00:11:49.000]  或者神蹟醫治的事情
[00:11:49.000 --> 00:11:50.000]  去記載了下來
[00:11:50.000 --> 00:11:53.000]  我們就會問一個問題
[00:11:53.000 --> 00:11:56.000]  而這個問題也是很切身的
[00:11:56.000 --> 00:11:57.000]  就是
[00:11:57.000 --> 00:12:00.000]  是不是教會要透過神蹟
[00:12:00.000 --> 00:12:05.000]  來讓教會去感染其他人
[00:12:05.000 --> 00:12:07.000]  使其他人認為
[00:12:07.000 --> 00:12:12.000]  教會是一個讓人有神蹟接觸的地方
[00:12:12.000 --> 00:12:17.000]  所以希望透過記載多一些神蹟的事情
[00:12:17.000 --> 00:12:19.000]  去使更多的人
[00:12:19.000 --> 00:12:25.000]  能夠涉服在基督的主權之下
[00:12:25.000 --> 00:12:28.000]  今天這種思維你不要說
[00:12:28.000 --> 00:12:31.000]  也很普遍流行在教會裡面
[00:12:31.000 --> 00:12:32.000]  你看看
[00:12:32.000 --> 00:12:34.000]  經常都有很多的見證
[00:12:34.000 --> 00:12:38.000]  去談論到神蹟的發生
[00:12:38.000 --> 00:12:40.000]  在信徒的身上
[00:12:40.000 --> 00:12:44.000]  於是乎就造成了一種的
[00:12:44.000 --> 00:12:48.000]  傳福音的或者報道的一種手段
[00:12:48.000 --> 00:12:49.000]  就是說
[00:12:49.000 --> 00:12:52.000]  越多這些見證去記載
[00:12:52.000 --> 00:12:54.000]  越多這些見證
[00:12:54.000 --> 00:12:57.000]  在那個教會裡面去申述
[00:12:57.000 --> 00:12:59.000]  就代表那個教會
[00:12:59.000 --> 00:13:02.000]  就越有神的存在
[00:13:02.000 --> 00:13:05.000]  就越能夠證明神在那裡
[00:13:05.000 --> 00:13:09.000]  可以為大家施行神蹟
[00:13:09.000 --> 00:13:13.000]  所以那些人就會更願意去那一間教會裡面
[00:13:13.000 --> 00:13:16.000]  去所謂信耶穌
[00:13:16.000 --> 00:13:19.000]  跟從上帝
[00:13:19.000 --> 00:13:22.000]  不過如果你細心想一下
[00:13:22.000 --> 00:13:27.000]  這種所謂靈驗的思維
[00:13:27.000 --> 00:13:33.000]  其實是遺傳著一種民間信仰的狀態
[00:13:33.000 --> 00:13:37.000]  而這種思維也廣泛運用在一些
[00:13:37.000 --> 00:13:39.000]  大型的教會裡面
[00:13:39.000 --> 00:13:44.000]  特別我們所看到的天主教教會裡面
[00:13:44.000 --> 00:13:46.000]  不用說得太遠
[00:13:46.000 --> 00:13:48.000]  單單說我們加拿大
[00:13:48.000 --> 00:13:53.000]  在這個魁北克省裡面的滿地河
[00:13:53.000 --> 00:13:55.000]  有一間著名的教會
[00:13:55.000 --> 00:13:58.000]  叫聖Joseph Cathedral
[00:13:58.000 --> 00:14:00.000]  大家都應該去過了
[00:14:00.000 --> 00:14:02.000]  我都不用多介紹
[00:14:02.000 --> 00:14:06.000]  這間教會最出名的地方是什麼呢
[00:14:06.000 --> 00:14:13.000]  就是說在教會裡面有一層禮堂的正門口
[00:14:13.000 --> 00:14:17.000]  那裡擺著有很多支拐杖
[00:14:17.000 --> 00:14:19.000]  是之前很多跛的人
[00:14:19.000 --> 00:14:20.000]  殘廢的人
[00:14:20.000 --> 00:14:24.000]  因為他們慕名去到那個教會的時候
[00:14:24.000 --> 00:14:29.000]  於是從跛的狀態去到那裡得到神職醫治
[00:14:29.000 --> 00:14:31.000]  他們痊癒了
[00:14:31.000 --> 00:14:33.000]  那些拐杖就放在那裡
[00:14:33.000 --> 00:14:40.000]  這種信仰思維其實廣泛流行在教會的圈子裡面
[00:14:40.000 --> 00:14:42.000]  也有不少的信徒
[00:14:42.000 --> 00:14:48.000]  以這種方式作為吸引人去到教會裡面
[00:14:48.000 --> 00:14:55.000]  讓人去以為神的靈在這裡就特別靈驗
[00:14:55.000 --> 00:14:57.000]  這種思維我都說過
[00:14:57.000 --> 00:14:59.000]  其實民間宗教很多的那些
[00:14:59.000 --> 00:15:03.000]  土地、山洞裡面的那些敬拜
[00:15:03.000 --> 00:15:05.000]  苗語器在那些山洞裡面
[00:15:05.000 --> 00:15:08.000]  都是用這種思維
[00:15:08.000 --> 00:15:12.000]  所以我們會看到今天很多教會的基督徒
[00:15:12.000 --> 00:15:17.000]  都很喜歡用這種方式來吸引人
[00:15:17.000 --> 00:15:21.000]  甚至用這種神職的見證
[00:15:21.000 --> 00:15:26.000]  來證明自己就是神的子民
[00:15:26.000 --> 00:15:36.000]  其實這種信仰是廣泛流傳在我們中間
[00:15:36.000 --> 00:15:43.000]  我們稍一不慎就會跌入這種狀態裡面
[00:15:43.000 --> 00:15:47.000]  所以在這裡我們首先要去明白的就是
[00:15:47.000 --> 00:15:50.000]  馬太為什麼要在馬太福音裡面
[00:15:50.000 --> 00:15:56.000]  記載一些神職或者醫治、趕鬼等等這些事情呢?
[00:15:56.000 --> 00:15:59.000]  其實就不是要印證
[00:15:59.000 --> 00:16:03.000]  你跟從馬太這個支派的信徒
[00:16:03.000 --> 00:16:06.000]  你就肯定就是屬於神多一些了
[00:16:06.000 --> 00:16:11.000]  因為神職在這裡經過馬太經歷過很多
[00:16:11.000 --> 00:16:16.000]  不是,馬太福音裡面記載每一個神職
[00:16:16.000 --> 00:16:19.000]  或者耶穌行過的每一個神職
[00:16:19.000 --> 00:16:26.000]  其實都是它有一個它本身獨特的原因而去記載的
[00:16:26.000 --> 00:16:30.000]  前文所介紹到的這兩個閨女
[00:16:30.000 --> 00:16:33.000]  或者這個血流的女子
[00:16:33.000 --> 00:16:38.000]  她們的神職其實就是要介紹給
[00:16:38.000 --> 00:16:41.000]  你正在讀馬太福音的人
[00:16:41.000 --> 00:16:46.000]  再次回到一個在信耶穌基督的基礎上面
[00:16:46.000 --> 00:16:48.000]  一個最重要的關鍵
[00:16:48.000 --> 00:16:51.000]  就是你的信救了你
[00:16:51.000 --> 00:16:54.000]  是你的信來救了你
[00:16:54.000 --> 00:16:59.000]  而你的信是建基於你相信這位上主
[00:16:59.000 --> 00:17:02.000]  你因此而可以得到這個拯救
[00:17:02.000 --> 00:17:04.000]  是因為你的信
[00:17:04.000 --> 00:17:06.000]  而不是因為你在這裡
[00:17:06.000 --> 00:17:08.000]  而是因為參加這個群體
[00:17:08.000 --> 00:17:11.000]  才可以得到上帝的祝福
[00:17:11.000 --> 00:17:13.000]  或者上帝的依治
[00:17:13.000 --> 00:17:17.000]  回來,其實在聖經裡面
[00:17:17.000 --> 00:17:19.000]  特別是馬太福音
[00:17:19.000 --> 00:17:22.000]  記載了很多的人來跟從耶穌
[00:17:22.000 --> 00:17:25.000]  這個記載我們早在第四章
[00:17:25.000 --> 00:17:27.000]  從第四章二十節開始
[00:17:27.000 --> 00:17:31.000]  我們見到的耶穌呼召彼得
[00:17:31.000 --> 00:17:33.000]  和他的兄弟安德烈
[00:17:33.000 --> 00:17:37.000]  或者在二十二節裡面呼召西比泰的兒子
[00:17:37.000 --> 00:17:39.000]  雅各和他的兄弟約翰
[00:17:39.000 --> 00:17:41.000]  已經開始告訴他們知道
[00:17:41.000 --> 00:17:45.000]  跟隨耶穌的人是有很多類別的人
[00:17:45.000 --> 00:17:48.000]  所以到了第四章二十五節當中
[00:17:48.000 --> 00:17:50.000]  就有一句這樣的介紹
[00:17:50.000 --> 00:17:53.000]  許多跟從耶穌的人是什麼?
[00:17:53.000 --> 00:17:57.000]  從加利利、底加波利、耶路撒冷
[00:17:57.000 --> 00:18:00.000]  猶太及約旦河外的人
[00:18:00.000 --> 00:18:02.000]  都蜂擁跟隨著耶穌
[00:18:02.000 --> 00:18:05.000]  然後到了第八章裡面
[00:18:05.000 --> 00:18:06.000]  我們就發覺
[00:18:06.000 --> 00:18:08.000]  第一節、第十節、二十三節
[00:18:08.000 --> 00:18:10.000]  和九章十九節
[00:18:10.000 --> 00:18:13.000]  我們都看見有大批的人
[00:18:13.000 --> 00:18:16.000]  甚至稱之為門徒的人
[00:18:16.000 --> 00:18:19.000]  跟隨著耶穌基督
[00:18:19.000 --> 00:18:22.000]  但這些人究竟是不是信主?
[00:18:22.000 --> 00:18:24.000]  他們的信
[00:18:24.000 --> 00:18:26.000]  是真的信耶穌
[00:18:26.000 --> 00:18:30.000]  還是他們只是想尋求
[00:18:30.000 --> 00:18:33.000]  為自身的問題得到解決
[00:18:33.000 --> 00:18:35.000]  而去信耶穌?
[00:18:35.000 --> 00:18:39.000]  第一節我再問多一個更加深入的問題
[00:18:39.000 --> 00:18:42.000]  這個問題是向你問的
[00:18:42.000 --> 00:18:45.000]  你的信
[00:18:45.000 --> 00:18:48.000]  你相信耶穌基督
[00:18:48.000 --> 00:18:50.000]  是不是因為你某些原因
[00:18:50.000 --> 00:18:53.000]  想在主義裡面得到什麼益處
[00:18:53.000 --> 00:18:57.000]  而去相信耶穌基督?
[00:18:57.000 --> 00:19:00.000]  如果是這樣的話
[00:19:00.000 --> 00:19:03.000]  你的信跟這些大群眾
[00:19:03.000 --> 00:19:06.000]  其實不無兩樣
[00:19:06.000 --> 00:19:10.000]  馬太其實要在這裡突顯出
[00:19:10.000 --> 00:19:16.000]  信是一個對上帝的關係重新的投入
[00:19:16.000 --> 00:19:20.000]  而這個能夠對上帝這份信的關係
[00:19:20.000 --> 00:19:21.000]  重新投入
[00:19:21.000 --> 00:19:24.000]  也是源自於上帝而賦予
[00:19:24.000 --> 00:19:26.000]  如果不是的話
[00:19:26.000 --> 00:19:27.000]  你來到上帝的面前
[00:19:27.000 --> 00:19:29.000]  來到耶穌基督的面前
[00:19:29.000 --> 00:19:32.000]  只不過是為一些個人的利益
[00:19:32.000 --> 00:19:37.000]  而去尋求解決
[00:19:37.000 --> 00:19:40.000]  這兩個核子
[00:19:40.000 --> 00:19:44.000]  會不會都是這樣的心態呢?
[00:19:44.000 --> 00:19:48.000]  而他們要求的連續
[00:19:48.000 --> 00:19:51.000]  其實是什麼連續呢?
[00:19:51.000 --> 00:19:53.000]  這個我們就可以回到
[00:19:53.000 --> 00:19:56.000]  馬太福音裡面
[00:19:56.000 --> 00:19:59.000]  特別是八福的經文當中
[00:19:59.000 --> 00:20:01.000]  我們就可以看到
[00:20:01.000 --> 00:20:03.000]  少許的端倪
[00:20:03.000 --> 00:20:06.000]  在馬太福音的第五章
[00:20:06.000 --> 00:20:09.000]  第七節
[00:20:09.000 --> 00:20:13.000]  那段經文是記載八福的經文
[00:20:13.000 --> 00:20:17.000]  記載到第五項
[00:20:17.000 --> 00:20:19.000]  提及到一個蒙福的人
[00:20:19.000 --> 00:20:21.000]  應有的表現是什麼呢?
[00:20:21.000 --> 00:20:27.000]  就是說這個人是想得著連續
[00:20:27.000 --> 00:20:29.000]  為什麼呢?
[00:20:29.000 --> 00:20:32.000]  他是願意去連續人的
[00:20:32.000 --> 00:20:35.000]  當我們讀到八福的時候
[00:20:35.000 --> 00:20:38.000]  我們其實應該要問一個問題
[00:20:38.000 --> 00:20:43.000]  其實八福已經是一個信徒的表現
[00:20:43.000 --> 00:20:45.000]  而這個信徒的表現
