
[00:00:00.000 --> 00:00:02.240]  願我們低頭同心祈禱
[00:04:09.400 --> 00:04:13.240]  他要針對的是不平等的制度
[00:04:13.240 --> 00:04:18.320]  要教育的是下一代的黑人和白人
[00:04:18.320 --> 00:04:20.800]  他要求黑人和白人
[00:04:20.800 --> 00:04:24.440]  都能夠放下彼此的歧見
[00:04:24.440 --> 00:04:26.160]  共融共存
[00:04:26.160 --> 00:04:28.960]  問題不是出在白人身上
[00:04:28.960 --> 00:04:31.680]  問題也不是出在黑人的身上
[00:04:31.680 --> 00:04:33.800]  而是大家在成長裏面
[00:04:33.800 --> 00:04:36.400]  在一個不對的制度裏面
[00:04:36.400 --> 00:04:37.960]  所以他建立學校
[00:04:37.960 --> 00:04:40.200]  在學校裏面希望教育
[00:04:40.200 --> 00:04:43.240]  人與人之間能夠共融
[00:04:43.240 --> 00:04:44.480]  能與人之間
[00:04:44.480 --> 00:04:46.840]  不要因為大家的差異
[00:04:46.840 --> 00:04:50.160]  來去出現彼此的抗爭
[00:04:50.160 --> 00:04:52.560]  相反這個Macron X
[00:04:52.560 --> 00:04:55.600]  就是磁力王的原型
[00:04:55.600 --> 00:04:58.160]  Macron X主張勇武抗爭
[00:04:58.160 --> 00:05:01.880]  彼此的矛盾不能夠透過和理非非
[00:05:01.880 --> 00:05:05.200]  和平對話去達成共識
[00:05:05.200 --> 00:05:07.280]  唯有透過戰爭
[00:05:07.280 --> 00:05:09.040]  這個是要透過暴力
[00:05:09.040 --> 00:05:10.600]  去對抗白人
[00:05:10.600 --> 00:05:12.960]  為黑人伸張正義
[00:05:12.960 --> 00:05:17.360]  取回黑人應有的一切
[00:05:17.360 --> 00:05:21.040]  故事裏面擁有異能的變種人
[00:05:21.040 --> 00:05:23.800]  因為和普羅大眾的差異
[00:05:23.800 --> 00:05:27.600]  遭受社會的排擠和歧視
[00:05:27.600 --> 00:05:29.440]  在現實世界裏面
[00:05:29.440 --> 00:05:32.800]  我們相信這套X-Men裏面所講的東西
[00:05:32.800 --> 00:05:34.840]  和我們不陌生
[00:05:34.840 --> 00:05:36.160]  歸根究底
[00:05:36.160 --> 00:05:38.040]  人與人之間的歧見
[00:05:38.040 --> 00:05:42.760]  很多時候都是源於有限的人類
[00:05:42.760 --> 00:05:44.440]  虛空的人類
[00:05:44.440 --> 00:05:48.080]  對自己沒有無限的自信
[00:05:48.080 --> 00:05:50.040]  面對和自己不同
[00:05:50.040 --> 00:05:52.920]  面對和自己差異的種族
[00:05:52.920 --> 00:05:55.280]  感覺到被威脅
[00:05:55.280 --> 00:05:56.960]  感覺到不安
[00:05:56.960 --> 00:05:59.720]  恐懼和焦慮
[00:05:59.720 --> 00:06:00.800]  在歷史裏面
[00:06:00.800 --> 00:06:03.880]  我們看見社會建制的主流
[00:06:03.880 --> 00:06:07.720]  很容易透過權力去控制大局
[00:06:07.720 --> 00:06:09.440]  剷除異己
[00:06:09.440 --> 00:06:11.320]  政治是這樣
[00:06:11.320 --> 00:06:13.840]  宗教也是這樣
[00:06:13.840 --> 00:06:15.120]  但這個狀況
[00:06:15.120 --> 00:06:19.120]  相信不是基督教信仰裏面
[00:06:19.120 --> 00:06:21.400]  所願意看見
[00:06:21.400 --> 00:06:23.160]  而這一切一切
[00:06:23.160 --> 00:06:24.800]  都和我們基督信仰
[00:06:24.800 --> 00:06:28.280]  有著根本的矛盾
[00:06:28.280 --> 00:06:31.720]  我們試看新約教會的時代
[00:06:31.720 --> 00:06:34.600]  外邦的仕途保羅
[00:06:34.600 --> 00:06:37.840]  他因為向外邦人宣教
[00:06:37.840 --> 00:06:39.880]  他的仕途身份
[00:06:39.880 --> 00:06:45.000]  被當時教會主流的猶太基督徒質疑
[00:06:45.000 --> 00:06:46.560]  他所傳的福音
[00:06:46.560 --> 00:06:48.560]  更加被譏笑
[00:06:48.560 --> 00:06:51.960]  指為討外邦人的喜悅
[00:06:51.960 --> 00:06:54.880]  得人心的伎倆
[00:06:54.880 --> 00:06:58.480]  保羅對這些指控相當憤怒
[00:06:58.480 --> 00:06:59.520]  他強調
[00:06:59.520 --> 00:07:04.200]  沒有一種叫做不同版本的福音
[00:07:04.200 --> 00:07:06.600]  在《加拉太書》一章十節裏面
[00:07:06.600 --> 00:07:09.920]  他講到沒有不一樣的福音
[00:07:09.920 --> 00:07:15.040]  可以給猶太人和外邦人去選擇
[00:07:15.040 --> 00:07:17.600]  這個不是有兩種的福音
[00:07:17.600 --> 00:07:20.120]  沒有另外一個福音
[00:07:20.120 --> 00:07:21.840]  我們要傳的
[00:07:21.840 --> 00:07:26.240]  不是單單猶太民族的信仰系統
[00:07:26.240 --> 00:07:29.080]  而是要傳那位捨己身
[00:07:29.080 --> 00:07:31.640]  救贖歷世歷代的人
[00:07:31.640 --> 00:07:34.320]  脫離罪惡世代的基督
[00:07:34.320 --> 00:07:37.440]  基督來不單止是為了猶太人
[00:07:37.440 --> 00:07:40.440]  也不單止是為了基督徒
[00:07:40.440 --> 00:07:43.080]  而是為歷世歷代所有人
[00:07:43.080 --> 00:07:46.880]  去宣告上帝的福音
[00:07:46.880 --> 00:07:51.880]  所以他不會為了要行國禮的猶太人
[00:07:51.880 --> 00:07:54.720]  要外邦人行國禮
[00:07:54.720 --> 00:07:57.280]  他也不會要猶太人
[00:07:57.280 --> 00:08:01.720]  要滿足外邦人所喜歡的東西
[00:08:01.720 --> 00:08:03.760]  因為這些文化
[00:08:03.760 --> 00:08:06.320]  這些外在的表徵
[00:08:06.320 --> 00:08:10.920]  其實是信仰核心的表層
[00:08:10.920 --> 00:08:12.600]  當我們去面對信仰
[00:08:12.600 --> 00:08:14.600]  當我們去面對歧異的時候
[00:08:14.600 --> 00:08:16.280]  我們有沒有思想到
[00:08:16.280 --> 00:08:18.200]  甚麼是核心
[00:08:18.200 --> 00:08:21.320]  甚麼是表層
[00:08:21.320 --> 00:08:24.600]  前南非的道徒大主教
[00:08:24.600 --> 00:08:27.160]  他其中有一本書籍
[00:08:27.160 --> 00:08:29.760]  我覺得書名是很有意思
[00:08:29.760 --> 00:08:32.280]  也優很多基督徒一物
[00:08:32.280 --> 00:08:35.840]  書名叫《God is not a Christian》
[00:08:35.840 --> 00:08:39.280]  《上帝不是基督徒》
[00:08:39.280 --> 00:08:43.320]  這本書正要表達無限的上帝
[00:08:43.320 --> 00:08:48.360]  不像有限的人類思想那麼狹隘
[00:08:48.360 --> 00:08:51.360]  不以護教為名
[00:08:51.360 --> 00:08:54.760]  去限制他自己的作為
[00:08:54.760 --> 00:08:57.360]  但今日無論是信徒
[00:08:57.360 --> 00:09:02.880]  或者不論是抱持不同思想立場的人
[00:09:02.880 --> 00:09:07.160]  很多時候以鞏固真理為名
[00:09:07.160 --> 00:09:12.160]  去限制上帝那份無邊無際的愛
[00:09:12.160 --> 00:09:15.200]  就好像昔日守國禮的基督徒
[00:09:15.200 --> 00:09:18.600]  為上帝的福音設了限制
[00:09:18.600 --> 00:09:20.160]  你是外邦人嗎?
[00:09:20.160 --> 00:09:21.480]  你信上帝
[00:09:21.480 --> 00:09:24.200]  你要先守國禮
[00:09:24.200 --> 00:09:27.480]  但上帝的愛是無邊無際
[00:09:27.480 --> 00:09:31.320]  祂不會因著人的一些規條
[00:09:31.320 --> 00:09:39.080]  將信仰控制在當時猶太人的舒適圈裏面
[00:09:39.080 --> 00:09:44.120]  今日我們又有沒有做同樣的模式
[00:09:44.120 --> 00:09:45.760]  因為自己的看法
[00:09:45.760 --> 00:09:48.040]  因為自己的意見
[00:09:48.040 --> 00:09:52.280]  就覺得自己所想所思所想所決定
[00:09:52.280 --> 00:09:54.160]  所抱持的立場
[00:09:54.160 --> 00:09:56.080]  就是真理本身
[00:09:56.080 --> 00:09:59.560]  跟自己不同的時候
[00:09:59.560 --> 00:10:04.360]  我們就覺得是跟上帝的本意不同
[00:10:04.360 --> 00:10:07.960]  而沒有了那份上帝而來的愛
[00:10:07.960 --> 00:10:13.080]  將核心和表層導致
[00:10:13.080 --> 00:10:14.080]  事實證明
[00:10:14.080 --> 00:10:15.800]  基督所傳的上帝
[00:10:15.800 --> 00:10:18.920]  是整個世界不同信念
[00:10:18.920 --> 00:10:20.400]  不同政見
[00:10:20.400 --> 00:10:21.760]  不同種族
[00:10:21.760 --> 00:10:23.920]  不同宗教的人
[00:10:23.920 --> 00:10:25.920]  都願意接納
[00:10:25.920 --> 00:10:28.800]  這個上帝是願意張開雙手
[00:10:28.800 --> 00:10:31.520]  歡迎這些差異的人
[00:10:31.520 --> 00:10:34.160]  回到上主的家裏
[00:10:34.160 --> 00:10:36.840]  回到祂裏面共融
[00:10:36.840 --> 00:10:38.400]  不單止是新約
[00:10:38.400 --> 00:10:39.920]  我們看回舊約
[00:10:39.920 --> 00:10:44.080]  如果能夠看見這位向人張開聖臂的上帝
[00:10:44.080 --> 00:10:46.200]  上帝揀選阿伯蘭
[00:10:46.200 --> 00:10:49.320]  以撒、雅各這個種族
[00:10:49.320 --> 00:10:52.800]  從他的後裔裏面建立以色列
[00:10:52.800 --> 00:10:54.800]  上帝的選民
[00:10:54.800 --> 00:10:59.120]  這個絕不是只是擁抱猶太人
[00:10:59.120 --> 00:11:01.120]  拒絕外邦人
[00:11:01.120 --> 00:11:02.880]  而是讓這個民族
[00:11:02.880 --> 00:11:06.120]  成為萬民不服的器皿
[00:11:06.120 --> 00:11:08.120]  我數一段經文
[00:11:08.120 --> 00:11:13.560]  《創世紀》十二章十二節
[00:11:13.560 --> 00:11:18.200]  和《創世紀》二十二章十八節
[00:11:18.200 --> 00:11:20.200]  二十六章五節
[00:11:20.200 --> 00:11:23.120]  二十八章十四節
[00:11:23.120 --> 00:11:24.720]  在這一堆經文裏面
[00:11:24.720 --> 00:11:26.720]  我們看見無論是阿伯蘭
[00:11:26.720 --> 00:11:28.480]  無論是以撒
[00:11:28.480 --> 00:11:30.120]  無論是雅各
[00:11:30.120 --> 00:11:32.280]  都得到上帝的應許
[00:11:32.280 --> 00:11:34.800]  並不單止是祝福以色列人
[00:11:34.800 --> 00:11:36.520]  祝福以色列人的目的
[00:11:36.520 --> 00:11:41.160]  就是希望以色列成為上帝在世的工具
[00:11:41.160 --> 00:11:43.280]  在世的使者
[00:11:43.280 --> 00:11:46.440]  去讓萬民不服
[00:11:46.440 --> 00:11:48.440]  在舊約的時候我們都看見
[00:11:48.440 --> 00:11:50.440]  這個不是狹隘的上帝
[00:11:50.440 --> 00:11:54.520]  不是要人只聽一種意見的上帝
[00:11:54.520 --> 00:11:58.960]  在聯合王國最興盛的所羅門王的時代
[00:11:58.960 --> 00:12:02.160]  所羅門向天祈禱
[00:12:02.160 --> 00:12:04.160]  奉獻聖殿的時候
[00:12:04.160 --> 00:12:05.160]  祂說道
[00:12:05.160 --> 00:12:06.920]  「求祢在天上
[00:12:06.920 --> 00:12:08.920]  祢的居所所垂聽
[00:12:08.920 --> 00:12:12.600]  照著外邦人所祈求的而行
[00:12:12.600 --> 00:12:14.600]  使天下萬民
[00:12:14.600 --> 00:12:16.920]  都認識祢的名
[00:12:16.920 --> 00:12:21.040]  敬畏祢就好像以色列人一樣」
[00:12:21.040 --> 00:12:24.360]  聶王記上八章四十三節
[00:12:24.360 --> 00:12:28.360]  當聯合王朝最強盛的時代
[00:12:28.360 --> 00:12:31.920]  所羅門去奉獻聖殿的時候
[00:12:31.920 --> 00:12:33.200]  祂的祈求
[00:12:33.200 --> 00:12:35.680]  不單止是猶太人得福
[00:12:35.680 --> 00:12:38.440]  是所有的外邦人
[00:12:38.440 --> 00:12:41.640]  都能夠來到上帝的殿中
[00:12:41.640 --> 00:12:43.640]  朝拜上帝
[00:12:43.640 --> 00:12:47.600]  詩篇亦都對應上主讚美
[00:12:47.600 --> 00:12:49.920]  「不分國界 不分種族」
[00:12:49.920 --> 00:12:52.000]  在詩篇九十六篇裏面
[00:12:52.000 --> 00:12:53.080]  亦都說道
[00:12:53.080 --> 00:12:57.280]  「期望列國都能夠述說祂的榮耀
[00:12:57.280 --> 00:13:02.240]  萬民要述說祂的奇事」
[00:13:02.240 --> 00:13:04.240]  述說上帝的奇事
[00:13:04.240 --> 00:13:07.240]  當中是沒有奇事
[00:13:07.240 --> 00:13:08.440]  但今日
[00:13:08.440 --> 00:13:11.640]  滿有愛的上帝不分彼此
[00:13:11.640 --> 00:13:14.240]  但今日我們的人類
[00:13:14.240 --> 00:13:16.840]  終而壁壘分明
[00:13:16.840 --> 00:13:21.040]  分你分我分彼此
[00:13:21.040 --> 00:13:23.800]  當我們不斷的割裂
[00:13:23.800 --> 00:13:25.000]  分裂
[00:13:25.000 --> 00:13:27.680]  我們因著不同的立場
[00:13:27.680 --> 00:13:33.840]  而鬧得彼此為敵的時候
[00:13:33.840 --> 00:13:36.680]  到底我們怎樣去回應
[00:13:36.680 --> 00:13:39.760]  面對這位上帝呢?
[00:13:39.760 --> 00:13:43.920]  這位上帝既是吸引歷世歷代萬族萬民
[00:13:43.920 --> 00:13:47.640]  去進入祂無邊無際的愛裏的上帝
[00:13:47.640 --> 00:13:51.360]  難道我們還會因為恐懼
[00:13:51.360 --> 00:13:54.480]  因為人與人之間彼此的差異
[00:13:54.480 --> 00:13:56.600]  而視彼此為敵
[00:13:56.600 --> 00:13:58.320]  建立圍牆
[00:13:58.320 --> 00:14:01.040]  而透過種種權力的遊戲
[00:14:01.040 --> 00:14:05.320]  控制和排除異己嗎?
[00:14:05.320 --> 00:14:08.560]  當我們見到耶穌來到這個世界的時候
[00:14:08.560 --> 00:14:12.200]  祂為世人去回應上帝
[00:14:12.200 --> 00:14:15.120]  祂也為每個門徒去提醒
[00:14:15.120 --> 00:14:17.280]  我們到底應該怎樣去回應
[00:14:17.280 --> 00:14:20.600]  這個愛人的上帝
[00:14:20.600 --> 00:14:23.240]  耶穌的答案很簡單
[00:14:23.240 --> 00:14:26.320]  《馬可福音》五章十六節
[00:14:26.320 --> 00:14:30.120]  「不要怕,只要信」
[00:14:30.120 --> 00:14:32.760]  當我們面對差異分歧
[00:14:32.760 --> 00:14:35.960]  我們不是要去建立仇恨
[00:14:35.960 --> 00:14:39.200]  建立彼此的敵我矛盾
[00:14:39.200 --> 00:14:42.960]  我們要的是放下恐懼
[00:14:42.960 --> 00:14:48.240]  並且對上帝有著無限的信心
[00:14:48.240 --> 00:14:51.160]  我們放下恐懼
[00:14:51.160 --> 00:14:53.400]  有著信心
[00:14:53.400 --> 00:14:56.720]  是共融的第一步
[00:14:56.720 --> 00:14:58.280]  我們放下恐懼
[00:14:58.280 --> 00:14:59.680]  建立信心
[00:14:59.680 --> 00:15:02.080]  講的並不是說
[00:15:02.080 --> 00:15:07.920]  我們從此不需要看見彼此的差異
[00:15:07.920 --> 00:15:10.040]  差異是事實
[00:15:10.040 --> 00:15:13.920]  但是我們會不會因為差異而恐懼
[00:15:13.920 --> 00:15:15.720]  差異是事實
[00:15:15.720 --> 00:15:18.160]  但是這個差異會不會帶到
[00:15:18.160 --> 00:15:22.120]  我們對上帝失去信心
[00:15:22.120 --> 00:15:23.840]  放下恐懼
[00:15:23.840 --> 00:15:25.560]  有著信心
[00:15:25.560 --> 00:15:28.200]  是我們面對共融
[00:15:28.200 --> 00:15:31.640]  尋求合一的第一步
[00:15:31.640 --> 00:15:35.120]  今天我們剛剛所聽到的福音經課
[00:15:35.120 --> 00:15:39.360]  裏面記載了一件令人驚訝的事情
[00:15:39.360 --> 00:15:41.320]  因為我們發現
[00:15:41.320 --> 00:15:44.400]  如果你有嘗試去讀福音書的時候
[00:15:44.400 --> 00:15:46.160]  經常都會看到
[00:15:46.160 --> 00:15:49.200]  通常都是耶穌的作為
[00:15:49.200 --> 00:15:51.640]  和耶穌所說的話
[00:15:51.640 --> 00:15:55.200]  令到周圍的人很驚訝
[00:15:55.200 --> 00:15:56.440]  但是今天
[00:15:56.440 --> 00:16:00.040]  整個四卷福音書裏面
[00:16:00.040 --> 00:16:02.640]  只有兩個地方
[00:16:02.640 --> 00:16:08.560]  是耶穌驚訝人的言行
[00:16:08.560 --> 00:16:10.080]  這是很有趣的地方
[00:16:10.080 --> 00:16:11.880]  另外一次的驚訝
[00:16:11.880 --> 00:16:17.040]  就是耶穌看見猶太人不信
[00:16:17.040 --> 00:16:18.640]  所以耶穌驚訝
[00:16:18.640 --> 00:16:21.560]  為什麼這些人這麼不信呢?
[00:16:21.560 --> 00:16:22.720]  今天這段經文
[00:16:22.720 --> 00:16:25.640]  在路加福音七章一至十節
[00:16:25.640 --> 00:16:27.040]  反而是記載
[00:16:27.040 --> 00:16:32.640]  耶穌因為外邦人的信而驚訝
[00:16:32.640 --> 00:16:34.080]  很有趣
[00:16:34.080 --> 00:16:36.360]  耶穌只有兩次驚訝
[00:16:36.360 --> 00:16:39.600]  通常事跡就是耶穌的見證
[00:16:39.600 --> 00:16:40.600]  耶穌的比喻
[00:16:40.600 --> 00:16:41.800]  耶穌的神蹟
[00:16:41.800 --> 00:16:44.120]  令到周圍的人驚訝
[00:16:44.120 --> 00:16:45.200]  一次的驚訝
[00:16:45.200 --> 00:16:47.640]  就是因為猶太人的不信
[00:16:47.640 --> 00:16:49.040]  另一次的驚訝
[00:16:49.040 --> 00:16:52.080]  就是因為外邦人的信
[00:16:52.080 --> 00:16:53.400]  回到我們今天裏面
[00:16:53.400 --> 00:16:55.600]  可能耶穌來到這裏的時候驚訝
[00:16:55.600 --> 00:16:57.440]  不信耶穌的人
[00:16:57.440 --> 00:16:59.320]  行為和生命這麼好
[00:16:59.320 --> 00:17:00.320]  反過來
[00:17:00.320 --> 00:17:01.760]  可能很驚訝
[00:17:01.760 --> 00:17:03.480]  看見信了耶穌的基督徒
[00:17:03.480 --> 00:17:04.720]  怎麼會這樣?
[00:17:04.720 --> 00:17:07.040]  你說是跟隨基督的基督徒
[00:17:07.040 --> 00:17:10.840]  但為什麼你的人生和我差這麼遠?
[00:17:10.840 --> 00:17:14.000]  這也是一個給我們很大的提醒
[00:17:14.000 --> 00:17:16.200]  回到今天的福音經課裏面
[00:17:16.200 --> 00:17:17.880]  他不是因為猶太人
[00:17:17.880 --> 00:17:20.120]  也不是因為耶穌的門徒
[00:17:20.120 --> 00:17:22.320]  他為誰而驚訝呢?
[00:17:22.320 --> 00:17:27.720]  他為了一個羅馬駐守的白夫長而驚訝
[00:17:27.720 --> 00:17:29.960]  對於當時的猶太人來說
[00:17:29.960 --> 00:17:32.680]  各族意識是非常之強烈
[00:17:32.680 --> 00:17:35.320]  統治他們的羅馬人軍官
[00:17:35.320 --> 00:17:37.960]  絕對是他們的仇人
[00:17:37.960 --> 00:17:42.440]  絕對和他們的信仰、理念、意見、政見
[00:17:42.440 --> 00:17:44.680]  完全是相反的
[00:17:44.680 --> 00:17:47.680]  但是這個令耶穌驚訝的人
[00:17:47.680 --> 00:17:51.880]  竟然能夠打破種族之間的國仇家恨
[00:17:51.880 --> 00:17:54.480]  首先他感動的不是耶穌
[00:17:54.480 --> 00:17:58.360]  他感動了一班猶太長老
[00:17:58.360 --> 00:17:59.760]  你會看到經文裏面
[00:17:59.760 --> 00:18:02.720]  不是這個白夫長自己問耶穌的
[00:18:02.720 --> 00:18:06.640]  這個白夫長是使得當時的猶太長老
[00:18:06.640 --> 00:18:12.960]  去邀請耶穌去醫治這個白夫長的瀕死的僕人
[00:18:12.960 --> 00:18:14.760]  當耶穌聽完之後
[00:18:14.760 --> 00:18:18.560]  耶穌也沒有因為他是白夫長而不應邀
[00:18:18.560 --> 00:18:21.520]  他往他家裏面去的時候
[00:18:21.520 --> 00:18:25.320]  這個白夫長繼續去理解到
[00:18:25.320 --> 00:18:28.400]  他自覺不配見主
[00:18:28.400 --> 00:18:31.000]  於是乎再一次在路途中間
[00:18:31.000 --> 00:18:34.160]  他托朋友去請求耶穌
[00:18:34.160 --> 00:18:36.840]  向耶穌講幾句說話
[00:18:36.840 --> 00:18:42.280]  他相信耶穌只需要講一句說話的時候
[00:18:42.280 --> 00:18:44.720]  他僕人必得救
[00:18:44.720 --> 00:18:47.120]  就好像他作為軍官一樣
[00:18:47.120 --> 00:18:49.240]  上司叫下屬的時候
[00:18:49.240 --> 00:18:52.720]  下屬要聽他的指令
[00:18:52.720 --> 00:18:57.160]  就是因為這個從來沒有出過場的白夫長
[00:18:57.160 --> 00:18:58.800]  你看整個故事裏面
[00:18:58.800 --> 00:19:01.520]  只是聽到白夫長這個人
[00:19:01.520 --> 00:19:05.360]  去邀請猶太長老和他的朋友
[00:19:05.360 --> 00:19:07.360]  這個白夫長有沒有出現?
[00:19:07.360 --> 00:19:08.640]  沒有出現
[00:19:08.640 --> 00:19:10.320]  一個沒有出現的人
[00:19:10.320 --> 00:19:12.200]  他的信心
[00:19:12.200 --> 00:19:14.480]  大大的感動了耶穌
[00:19:14.480 --> 00:19:15.440]  很驚訝
[00:19:15.440 --> 00:19:18.920]  怎麼會有這麼有信心的人呢?
[00:19:18.920 --> 00:19:22.200]  一隊低級的集牌兵
[00:19:22.200 --> 00:19:24.880]  只是著眼於自己的利益
[00:19:24.880 --> 00:19:26.640]  自己的安危
[00:19:26.640 --> 00:19:29.840]  他們眼中是沒有戰友
[00:19:29.840 --> 00:19:33.240]  和敵人之間的分別
[00:19:33.240 --> 00:19:36.120]  戰友可能是替死鬼
[00:19:36.120 --> 00:19:38.640]  敵人是打贏他們
[00:19:38.640 --> 00:19:40.440]  賺取自己利益
[00:19:40.440 --> 00:19:41.960]  無論如何
[00:19:41.960 --> 00:19:46.720]  一切都是幫他送死的工具
[00:19:46.720 --> 00:19:50.200]  沒有互相信任的團隊
[00:19:50.200 --> 00:19:52.080]  一隊這樣的士兵
[00:19:52.080 --> 00:19:54.760]  只是一盤散沙
[00:19:54.760 --> 00:19:57.600]  必敗無疑的軍隊
[00:19:57.600 --> 00:19:58.680]  相反
[00:19:58.680 --> 00:20:00.600]  一隊精銳的部隊
[00:20:00.600 --> 00:20:02.760]  是同心一意
