
[00:00:00.000 --> 00:00:02.000]  各位靜姐妹,早安
[00:01:25.000 --> 00:01:29.000]  他衝上台看到之後知道有什麼反應嗎?
[00:01:29.000 --> 00:01:32.000]  就走了
[00:01:32.000 --> 00:01:34.000]  其實在我心裏覺得
[00:01:34.000 --> 00:01:37.000]  沒所謂,我後面皮的
[00:01:37.000 --> 00:01:39.000]  跟他開玩笑
[00:01:39.000 --> 00:01:41.000]  但自己有一種感覺
[00:01:41.000 --> 00:01:44.000]  他們的求知慾都很強
[00:01:44.000 --> 00:01:46.000]  要尋求一個真理
[00:01:46.000 --> 00:01:48.000]  知道發生什麼事就衝出來
[00:01:48.000 --> 00:01:51.000]  其實今天跟大家講的一段聖經
[00:01:51.000 --> 00:01:59.000]  正正是一群當時面對難處的信徒
[00:01:59.000 --> 00:02:03.000]  他們需要有尋真的動力
[00:02:03.000 --> 00:02:06.000]  但當時寫信的這位牧者
[00:02:06.000 --> 00:02:11.000]  他很願意讓他們找到真實的真理
[00:02:11.000 --> 00:02:13.000]  他們面對的困難
[00:02:13.000 --> 00:02:17.000]  可能跟我們想像的早期教會有些不同
[00:02:17.000 --> 00:02:20.000]  因為早期教會最初期的時候
[00:02:20.000 --> 00:02:23.000]  特別是給書信那段時間
[00:02:23.000 --> 00:02:25.000]  他們快要面對壁壩
[00:02:25.000 --> 00:02:33.000]  他們的外來壁壩壓力很大
[00:02:33.000 --> 00:02:35.000]  但到了後期
[00:02:35.000 --> 00:02:38.000]  現在我想跟大家看的約翰一書
[00:02:38.000 --> 00:02:42.000]  那個時候的統治者比較平和
[00:02:42.000 --> 00:02:44.000]  他們比較舒服
[00:02:44.000 --> 00:02:50.000]  不過他們的內部外患沒什麼大問題
[00:02:50.000 --> 00:02:52.000]  但內憂非常嚴重
[00:02:52.000 --> 00:02:54.000]  什麼事呢
[00:02:54.000 --> 00:02:57.000]  原來當時他們面對了一些哲學
[00:02:57.000 --> 00:02:59.000]  一些衝擊
[00:02:59.000 --> 00:03:03.000]  尤其是早期的諾斯底主義的衝擊
[00:03:03.000 --> 00:03:07.000]  所以他們受很多信徒
[00:03:07.000 --> 00:03:09.000]  或者初加入教會的
[00:03:09.000 --> 00:03:11.000]  都受這些衝擊的影響
[00:03:11.000 --> 00:03:13.000]  其實早期的諾斯底主義
[00:03:13.000 --> 00:03:16.000]  最主要他們想說的就是
[00:03:16.000 --> 00:03:19.000]  不承認耶穌基督是道成了肉身的主
[00:03:19.000 --> 00:03:21.000]  為什麼呢
[00:03:21.000 --> 00:03:25.000]  因為他們覺得神是不會成為肉身的
[00:03:25.000 --> 00:03:28.000]  所以他們覺得沒有贖罪這件事
[00:03:28.000 --> 00:03:30.000]  因為其實沒有這件事發生
[00:03:30.000 --> 00:03:34.000]  另外他們認為肉體和靈魂是二分法
[00:03:34.000 --> 00:03:36.000]  靈魂是純潔的
[00:03:36.000 --> 00:03:38.000]  肉體是敗壞的
[00:03:38.000 --> 00:03:40.000]  但是他們有個想法
[00:03:40.000 --> 00:03:44.000]  認為當你的靈能夠更加超脫的時候
[00:03:44.000 --> 00:03:46.000]  能夠覺醒了
[00:03:46.000 --> 00:03:52.000]  那你就能夠甚至超脫了肉身的限制
[00:03:52.000 --> 00:03:56.000]  變成肉身會跟隨靈
[00:03:56.000 --> 00:04:00.000]  這麼聖潔的引導下
[00:04:00.000 --> 00:04:04.000]  他們甚至不會犯罪
[00:04:04.000 --> 00:04:06.000]  但如果你不是這樣的境界
[00:04:06.000 --> 00:04:08.000]  你放心
[00:04:08.000 --> 00:04:10.000]  靈是二分法的
[00:04:10.000 --> 00:04:12.000]  靈是最純潔的
[00:04:12.000 --> 00:04:15.000]  但是肉身既然是敗壞的也無所謂
[00:04:15.000 --> 00:04:17.000]  所以影響他們有多嚴重
[00:04:17.000 --> 00:04:20.000]  就是他們對於認識耶穌基督
[00:04:20.000 --> 00:04:22.000]  這個生命之道
[00:04:22.000 --> 00:04:24.000]  有一定的難阻
[00:04:24.000 --> 00:04:26.000]  所以在一書一開頭就說明
[00:04:26.000 --> 00:04:28.000]  這是生命之道
[00:04:28.000 --> 00:04:30.000]  另外還有一件事
[00:04:30.000 --> 00:04:32.000]  就是他們對罪的敏感度
[00:04:32.000 --> 00:04:35.000]  甚至對罪的看法是很不同的
[00:04:35.000 --> 00:04:36.000]  有偏差
[00:04:36.000 --> 00:04:38.000]  所以當中我們看聖經的時候
[00:04:38.000 --> 00:04:40.000]  在一書第四章
[00:04:40.000 --> 00:04:41.000]  我們會看到
[00:04:41.000 --> 00:04:42.000]  為什麼呢?
[00:04:42.000 --> 00:04:43.000]  很出名的
[00:04:43.000 --> 00:04:45.000]  有時候傳道人去講鬼
[00:04:45.000 --> 00:04:46.000]  牧師去講鬼
[00:04:46.000 --> 00:04:48.000]  有時候這段經文都會出現的
[00:04:48.000 --> 00:04:50.000]  就是什麼呢?
[00:04:50.000 --> 00:04:52.000]  其實就是說
[00:04:52.000 --> 00:04:54.000]  如果凡靈不認耶穌
[00:04:54.000 --> 00:04:56.000]  就不是出於神
[00:04:56.000 --> 00:04:59.000]  這是那敵基督的靈
[00:04:59.000 --> 00:05:02.000]  就是說如果靈不認耶穌基督
[00:05:02.000 --> 00:05:04.000]  是道成了肉身的主
[00:05:04.000 --> 00:05:06.000]  其實他是出於魔鬼撒旦的
[00:05:06.000 --> 00:05:08.000]  所以為什麼會有一段經文
[00:05:08.000 --> 00:05:09.000]  大家明白了
[00:05:09.000 --> 00:05:11.000]  就是因為當時的
[00:05:11.000 --> 00:05:13.000]  整個哲學思潮
[00:05:13.000 --> 00:05:15.000]  和來到教會裡面的假教師
[00:05:15.000 --> 00:05:16.000]  敵基督
[00:05:16.000 --> 00:05:18.000]  他們就是宣揚的一件事
[00:05:18.000 --> 00:05:20.000]  就是不承認耶穌曾經
[00:05:20.000 --> 00:05:23.000]  真真實實的成為人
[00:05:23.000 --> 00:05:24.000]  來到世界上
[00:05:24.000 --> 00:05:25.000]  和我們一起
[00:05:25.000 --> 00:05:27.000]  他居住在我們中間
[00:05:27.000 --> 00:05:28.000]  所以約翰一書
[00:05:28.000 --> 00:05:32.000]  他當時的信徒
[00:05:32.000 --> 00:05:35.000]  他寫給他的信徒就是面對著這些衝擊
[00:05:35.000 --> 00:05:38.000]  所以給我們有一個很重要的提醒
[00:05:38.000 --> 00:05:39.000]  就是今天有講題
[00:05:39.000 --> 00:05:42.000]  就是上帝指明要廉於基督
[00:05:42.000 --> 00:05:45.000]  而今天讀的經文是約翰一書
[00:05:45.000 --> 00:05:48.000]  二章二十八節到三章二十四節
[00:05:48.000 --> 00:05:50.000]  在裡面一路引導我們的思想
[00:05:50.000 --> 00:05:53.000]  讓我們同樣地在今天
[00:05:53.000 --> 00:05:56.000]  我們可能雖然未必是
[00:05:56.000 --> 00:06:00.000]  每一個人都面對著很多異端的衝擊
[00:06:00.000 --> 00:06:02.000]  但實際上在我們環境裡面
[00:06:02.000 --> 00:06:03.000]  是存在的
[00:06:03.000 --> 00:06:04.000]  在香港裡面
[00:06:04.000 --> 00:06:08.000]  另外究竟在裡面給我們有什麼提醒呢
[00:06:08.000 --> 00:06:12.000]  以致我們更加明白神的心意呢
[00:06:12.000 --> 00:06:15.000]  請大家一起讀出這段經文
[00:06:31.000 --> 00:06:33.000]  這段經文
[00:06:33.000 --> 00:06:35.000]  有幾個字值得我們留意
[00:06:35.000 --> 00:06:37.000]  第一個字就是「要」字
[00:06:37.000 --> 00:06:39.000]  其實譯得很好
[00:06:39.000 --> 00:06:41.000]  這個「要」字就表達了
[00:06:41.000 --> 00:06:43.000]  其實是一個命令的語法
[00:06:43.000 --> 00:06:45.000]  他就告訴信徒知道
[00:06:45.000 --> 00:06:49.000]  你們「要」住在主的裡面
[00:06:49.000 --> 00:06:51.000]  住在主的裡面是非常重要的
[00:06:51.000 --> 00:06:55.000]  等於你和神有一個正確的關係
[00:06:55.000 --> 00:06:56.000]  結連得穩妥
[00:06:56.000 --> 00:06:57.000]  他說「要」
[00:06:57.000 --> 00:06:58.000]  「必須」
[00:06:58.000 --> 00:06:59.000]  是一個命令的語氣
[00:06:59.000 --> 00:07:03.000]  是很期望信徒你要謹慎
[00:07:03.000 --> 00:07:05.000]  你要記得這件事
[00:07:05.000 --> 00:07:06.000]  如果你這樣的時候
[00:07:06.000 --> 00:07:07.000]  你有什麼結果呢
[00:07:07.000 --> 00:07:10.000]  就是耶穌基督顯現的時候
[00:07:10.000 --> 00:07:11.000]  或者主回來的時候
[00:07:11.000 --> 00:07:14.000]  你就可以坦然無懼
[00:07:14.000 --> 00:07:16.000]  還有你不會慚愧
[00:07:16.000 --> 00:07:18.000]  不會覺得羞恥
[00:07:18.000 --> 00:07:20.000]  原來你和神的關係
[00:07:20.000 --> 00:07:22.000]  是住在祂的裡面的時候
[00:07:22.000 --> 00:07:25.000]  你要出現這樣的結果
[00:07:25.000 --> 00:07:29.000]  而在當中「坦然無懼」
[00:07:29.000 --> 00:07:32.000]  其實在《讓一書》出現了四次
[00:07:32.000 --> 00:07:34.000]  在四次裡面
[00:07:34.000 --> 00:07:36.000]  其實都是和連於基督
[00:07:36.000 --> 00:07:39.000]  和基督的關係緊密
[00:07:39.000 --> 00:07:41.000]  是寫上關係的
[00:07:41.000 --> 00:07:43.000]  所以如果我們在說
[00:07:43.000 --> 00:07:44.000]  我們要能夠坦然無懼
[00:07:44.000 --> 00:07:46.000]  我們必須要檢視
[00:07:46.000 --> 00:07:48.000]  究竟我們現在的生命狀態
[00:07:48.000 --> 00:07:50.000]  或者我們是否已經連於基督
[00:07:50.000 --> 00:07:52.000]  住在主的裡面呢
[00:07:52.000 --> 00:07:54.000]  所以一開始
[00:07:54.000 --> 00:07:56.000]  其實《讓一書》的作者
[00:07:56.000 --> 00:07:58.000]  很想當時的信徒
[00:07:58.000 --> 00:08:00.000]  去認清楚一件事
[00:08:00.000 --> 00:08:03.000]  究竟你最基本的基本
[00:08:03.000 --> 00:08:06.000]  回到最核心最基本的部分
[00:08:06.000 --> 00:08:08.000]  你搞清楚你的信仰了沒有
[00:08:08.000 --> 00:08:10.000]  你搞清楚你的信仰了沒有
[00:08:10.000 --> 00:08:11.000]  其實很重要的一件事
[00:08:11.000 --> 00:08:13.000]  我以前回教會
[00:08:13.000 --> 00:08:15.000]  第一件事就是要認清
[00:08:15.000 --> 00:08:17.000]  究竟我所信仰什麼
[00:08:17.000 --> 00:08:18.000]  清清楚楚
[00:08:18.000 --> 00:08:21.000]  是不是清楚自己能夠有永生呢
[00:08:21.000 --> 00:08:23.000]  這個救恩的確據
[00:08:23.000 --> 00:08:25.000]  是否已經很穩妥呢
[00:08:25.000 --> 00:08:28.000]  有時候信一信就會想回頭
[00:08:28.000 --> 00:08:30.000]  信一信的時候
[00:08:30.000 --> 00:08:31.000]  有很多衝擊
[00:08:31.000 --> 00:08:34.000]  特別現在很多神學的思潮
[00:08:34.000 --> 00:08:36.000]  有很多時候都在影響我們
[00:08:36.000 --> 00:08:39.000]  究竟我們對於最基本的認信
[00:08:39.000 --> 00:08:41.000]  是不是已經動搖了呢
[00:08:41.000 --> 00:08:45.000]  我記得以前我信主的時候
[00:08:45.000 --> 00:08:47.000]  其實我當時
[00:08:47.000 --> 00:08:50.000]  生命裡面有很大的轉變
[00:08:50.000 --> 00:08:52.000]  因為我未信主之前
[00:08:52.000 --> 00:08:53.000]  都是一般般
[00:08:53.000 --> 00:08:55.000]  一來就喜歡玩
[00:08:55.000 --> 00:08:56.000]  又不勤力讀書
[00:08:56.000 --> 00:08:58.000]  所以其實我很快的
[00:08:58.000 --> 00:08:59.000]  讀完中五
[00:08:59.000 --> 00:09:01.000]  我就先出去工作
[00:09:01.000 --> 00:09:02.000]  我工作的時候
[00:09:02.000 --> 00:09:05.000]  一開始就做過兩份工作
[00:09:05.000 --> 00:09:07.000]  第一份工作就做了很短時間
[00:09:07.000 --> 00:09:08.000]  就不說了
[00:09:08.000 --> 00:09:11.000]  之後就做了兩年的學師
[00:09:11.000 --> 00:09:12.000]  學什麼呢
[00:09:12.000 --> 00:09:15.000]  就是做水電的
[00:09:15.000 --> 00:09:16.000]  那時候做水喉電器的
[00:09:16.000 --> 00:09:18.000]  那時候真的落手落腳做
[00:09:18.000 --> 00:09:21.000]  我最記得
[00:09:21.000 --> 00:09:24.000]  那個基本知識是很重要的
[00:09:24.000 --> 00:09:25.000]  不過可能
[00:09:25.000 --> 00:09:27.000]  我可能老闆感覺上
[00:09:27.000 --> 00:09:29.000]  我都是醒醒的那種
[00:09:29.000 --> 00:09:31.000]  所以我做了三個月
[00:09:31.000 --> 00:09:33.000]  他夠膽叫我一個人上去
[00:09:33.000 --> 00:09:34.000]  幫別人換東西
[00:09:34.000 --> 00:09:35.000]  換什麼呢
[00:09:35.000 --> 00:09:39.000]  是換鹹水的水製
[00:09:39.000 --> 00:09:40.000]  但我做了三個月
[00:09:40.000 --> 00:09:42.000]  我自己是跟著學師
[00:09:42.000 --> 00:09:44.000]  他叫我上去換
[00:09:44.000 --> 00:09:46.000]  那時候很簡單
[00:09:46.000 --> 00:09:47.000]  換了水製
[00:09:47.000 --> 00:09:48.000]  就跟那個保安說
[00:09:48.000 --> 00:09:51.000]  你幫我關掉那個鹹水喉
[00:09:51.000 --> 00:09:52.000]  那個內水
[00:09:52.000 --> 00:09:54.000]  就是在下面關掉
[00:09:54.000 --> 00:09:57.000]  因為上面那個水就壞了
[00:09:57.000 --> 00:09:58.000]  關不了
[00:09:58.000 --> 00:10:00.000]  所以就要別人關掉它
[00:10:00.000 --> 00:10:01.000]  在下面
[00:10:01.000 --> 00:10:02.000]  那我關了
[00:10:02.000 --> 00:10:04.000]  我第一時間就要上去換
[00:10:04.000 --> 00:10:06.000]  那我開下雨還有水
[00:10:06.000 --> 00:10:07.000]  那我心想
[00:10:07.000 --> 00:10:10.000]  可能都是那些叫做水尾
[00:10:10.000 --> 00:10:12.000]  就是還有些水積在那裡
[00:10:12.000 --> 00:10:14.000]  但感覺上都挺大威力
[00:10:14.000 --> 00:10:15.000]  挺大力的那些水
[00:10:15.000 --> 00:10:17.000]  那我就不管了
[00:10:17.000 --> 00:10:19.000]  一腳
[00:10:19.000 --> 00:10:21.000]  哇 大家會笑
[00:10:21.000 --> 00:10:22.000]  知道什麼後果嗎
[00:10:22.000 --> 00:10:23.000]  我沒腳斷
[00:10:23.000 --> 00:10:24.000]  我都聰明的
[00:10:24.000 --> 00:10:25.000]  叫他一下子
[00:10:25.000 --> 00:10:26.000]  但那一下子都不少東西
[00:10:26.000 --> 00:10:27.000]  一下子
[00:10:27.000 --> 00:10:28.000]  水就噴出來
[00:10:28.000 --> 00:10:30.000]  跟著不停地噴過來
[00:10:30.000 --> 00:10:31.000]  那我怎麼做呢
[00:10:31.000 --> 00:10:33.000]  我用手按住它
[00:10:33.000 --> 00:10:35.000]  跟著拿毛巾紮住它
[00:10:35.000 --> 00:10:36.000]  但不停地流水
[00:10:36.000 --> 00:10:38.000]  跟著我做一件事
[00:10:38.000 --> 00:10:41.000]  麻煩叫我老闆上來
[00:10:41.000 --> 00:10:43.000]  那其實呢
[00:10:43.000 --> 00:10:45.000]  這個錯誤是不應該發生的
[00:10:45.000 --> 00:10:47.000]  因為應該跟那個
[00:10:47.000 --> 00:10:48.000]  那個保安員
[00:10:48.000 --> 00:10:49.000]  他又不懂得關水按鈕
[00:10:49.000 --> 00:10:50.000]  我又不知道
[00:10:50.000 --> 00:10:54.000]  其實應該是關最頂的水缸的按鈕
[00:10:54.000 --> 00:10:56.000]  因為上面有個水缸
[00:10:56.000 --> 00:10:58.000]  鹹水缸就一直滴水下來
[00:10:58.000 --> 00:10:59.000]  整個缸沒水了
[00:10:59.000 --> 00:11:02.000]  你才能換得到按鈕
[00:11:02.000 --> 00:11:04.000]  其實就應該關了水缸那個
[00:11:04.000 --> 00:11:06.000]  所以挺嚴重的
[00:11:06.000 --> 00:11:09.000]  如果你有一個基本的常識
[00:11:09.000 --> 00:11:10.000]  的認識
[00:11:10.000 --> 00:11:12.000]  你都有誤差的時候
[00:11:12.000 --> 00:11:14.000]  其實可以出了很大的問題
[00:11:14.000 --> 00:11:16.000]  就在我們信仰同樣都是一樣的
[00:11:16.000 --> 00:11:20.000]  我們需要在最基本的裏面
[00:11:20.000 --> 00:11:22.000]  我們要搞清楚
[00:11:22.000 --> 00:11:23.000]  所以這裏在說
[00:11:23.000 --> 00:11:26.000]  你們要住在主的裏面
[00:11:26.000 --> 00:11:28.000]  是最基本最基本的一步
[00:11:28.000 --> 00:11:31.000]  我們是不是應認識清楚呢
[00:11:31.000 --> 00:11:32.000]  如果在座的
[00:11:32.000 --> 00:11:34.000]  有形形都對自己的信仰
[00:11:34.000 --> 00:11:35.000]  最基本的
[00:11:35.000 --> 00:11:36.000]  那個救恩
[00:11:36.000 --> 00:11:38.000]  那個基礎都有懷疑的時候
[00:11:38.000 --> 00:11:40.000]  你要搞清楚
[00:11:40.000 --> 00:11:41.000]  你可以找前導人
[00:11:41.000 --> 00:11:43.000]  可以找你相熟的組長
[00:11:43.000 --> 00:11:45.000]  真的去搞清楚
[00:11:45.000 --> 00:11:47.000]  如果這個基本步搞不到
[00:11:47.000 --> 00:11:48.000]  就很嚴重
[00:11:48.000 --> 00:11:50.000]  就好像他早期
[00:11:50.000 --> 00:11:54.000]  在約翰寫給我當地的信徒的時候
[00:11:54.000 --> 00:11:57.000]  他們最基本的部分出現問題
[00:11:57.000 --> 00:12:00.000]  除了有時那些異端
[00:12:00.000 --> 00:12:02.000]  或者一些假的教師
[00:12:02.000 --> 00:12:04.000]  或者一些信仰的誤差
[00:12:04.000 --> 00:12:06.000]  他一直這樣蠶食教會
[00:12:06.000 --> 00:12:07.000]  很多的價值觀
[00:12:07.000 --> 00:12:08.000]  其實會不會有時候
[00:12:08.000 --> 00:12:12.000]  其實我們給另一些的事情
[00:12:12.000 --> 00:12:13.000]  一些的試探
[00:12:13.000 --> 00:12:14.000]  一些的引誘
[00:12:14.000 --> 00:12:20.000]  同樣都影響我們和神的關係呢
[00:12:20.000 --> 00:12:22.000]  可能今天我們的信仰
[00:12:22.000 --> 00:12:25.000]  表面上好像沒有問題
[00:12:25.000 --> 00:12:27.000]  可能在你的內心裏
[00:12:27.000 --> 00:12:30.000]  其實你仍然有很多的掙扎
[00:12:30.000 --> 00:12:32.000]  你可能不敢面對神
[00:12:32.000 --> 00:12:34.000]  這裏正正要說
[00:12:34.000 --> 00:12:37.000]  我們是一個坦然無懼的心
[00:12:37.000 --> 00:12:39.000]  原來當我們真真正正
[00:12:39.000 --> 00:12:41.000]  和神去連結的時候
[00:12:41.000 --> 00:12:44.000]  我們就可以坦然無懼
[00:12:44.000 --> 00:12:48.000]  不知道大家有沒有一個坦然無懼的心
[00:12:48.000 --> 00:12:50.000]  當如果今天主再回來
[00:12:50.000 --> 00:12:52.000]  你去面對祂呢
[00:12:52.000 --> 00:12:55.000]  你不覺得羞恥呢
[00:12:55.000 --> 00:12:57.000]  很多時候我們查經都會說
[00:12:57.000 --> 00:12:58.000]  一說到主在來
[00:12:58.000 --> 00:12:59.000]  一定會問一個問題
[00:12:59.000 --> 00:13:01.000]  如果今天主回來的時候
[00:13:01.000 --> 00:13:02.000]  你會怎樣呢
[00:13:02.000 --> 00:13:05.000]  或者你會做些什麼呢
[00:13:05.000 --> 00:13:07.000]  今天如果主回來的時候
[00:13:07.000 --> 00:13:08.000]  他在問的
[00:13:08.000 --> 00:13:10.000]  你是不是一個坦然無懼
[00:13:10.000 --> 00:13:14.000]  面對主的這樣的心呢
[00:13:14.000 --> 00:13:15.000]  如果沒有的話
[00:13:15.000 --> 00:13:17.000]  是什麼原因呢
[00:13:17.000 --> 00:13:19.000]  如果今天主回來的時候
[00:13:19.000 --> 00:13:21.000]  你說你會做很多事
[00:13:21.000 --> 00:13:23.000]  但是為什麼你
[00:13:23.000 --> 00:13:27.000]  不去真正努力去做呢
[00:13:27.000 --> 00:13:28.000]  很重要的
[00:13:28.000 --> 00:13:29.000]  原來呢
[00:13:29.000 --> 00:13:31.000]  這個信息告訴我們
[00:13:31.000 --> 00:13:33.000]  當我們連於主的時候
[00:13:33.000 --> 00:13:35.000]  我們就可以坦然無懼
[00:13:35.000 --> 00:13:37.000]  我相信大家會有這樣的經歷
[00:13:37.000 --> 00:13:40.000]  我記得自己一信主沒多久
[00:13:40.000 --> 00:13:42.000]  神就給我一個考驗
[00:13:42.000 --> 00:13:44.000]  就是我那時候
[00:13:44.000 --> 00:13:46.000]  好像跟傳道
[00:13:46.000 --> 00:13:49.000]  牧師他們廣道這樣
[00:13:49.000 --> 00:13:53.000]  他們叫我們常常晝夜思想神的話語
[00:13:53.000 --> 00:13:56.000]  所以我真的經常晝夜思想神的話語
[00:13:56.000 --> 00:13:58.000]  一有空就記一下廣道說什麼
[00:13:58.000 --> 00:14:00.000]  然後就想一下
[00:14:00.000 --> 00:14:02.000]  但是心裡面真的很喜樂
[00:14:02.000 --> 00:14:03.000]  真的很感恩
[00:14:03.000 --> 00:14:06.000]  常常神有提醒
[00:14:06.000 --> 00:14:10.000]  我的話語就讓我可以活得豐盛一點
[00:14:10.000 --> 00:14:12.000]  個人有很大的轉變
[00:14:12.000 --> 00:14:13.000]  但是在裡面
[00:14:13.000 --> 00:14:14.000]  有一天
[00:14:14.000 --> 00:14:16.000]  突然間我回家的途中
[00:14:16.000 --> 00:14:17.000]  走著走著
[00:14:17.000 --> 00:14:19.000]  突然間
[00:14:19.000 --> 00:14:22.000]  上面有一個大的花盆掉下來
[00:14:22.000 --> 00:14:23.000]  花盆是一個桔盆
[00:14:23.000 --> 00:14:25.000]  就是栽著一些桔的盆很大
[00:14:25.000 --> 00:14:27.000]  打下來我在後面
[00:14:27.000 --> 00:14:29.000]  當然打不到
[00:14:29.000 --> 00:14:30.000]  很近的
[00:14:30.000 --> 00:14:32.000]  一打完之後
[00:14:32.000 --> 00:14:35.000]  正常你會有什麼反應
[00:14:35.000 --> 00:14:37.000]  知道以前我那時候
[00:14:37.000 --> 00:14:38.000]  微信主持
[00:14:38.000 --> 00:14:42.000]  都是一個較為普通人
[00:14:42.000 --> 00:14:44.000]  普通人如果正常我的反應
[00:14:44.000 --> 00:14:45.000]  如果我猜以前
[00:14:45.000 --> 00:14:47.000]  就應該是向上面
[00:14:47.000 --> 00:14:49.000]  起碼都會罵他
[00:14:49.000 --> 00:14:50.000]  一定會罵
[00:14:50.000 --> 00:14:51.000]  為什麼不習好
[00:14:51.000 --> 00:14:52.000]  一定會罵
[00:14:52.000 --> 00:14:53.000]  甚至乎
[00:14:53.000 --> 00:14:56.000]  應該都會加一些座語詞
[00:14:56.000 --> 00:14:58.000]  粗口之類
[00:14:58.000 --> 00:15:01.000]  但是當時我會怎樣
[00:15:01.000 --> 00:15:03.000]  當時的我
[00:15:03.000 --> 00:15:05.000]  因為信了主
[00:15:05.000 --> 00:15:07.000]  我竟然可以
[00:15:07.000 --> 00:15:08.000]  完全沒有發脾氣
[00:15:08.000 --> 00:15:09.000]  沒有發怒
[00:15:09.000 --> 00:15:12.000]  還要看著花盆
[00:15:12.000 --> 00:15:14.000]  很感恩
[00:15:14.000 --> 00:15:16.000]  微微笑
[00:15:16.000 --> 00:15:18.000]  是這樣的反應
[00:15:18.000 --> 00:15:20.000]  我心裡面很平安
[00:15:20.000 --> 00:15:23.000]  我知道就算今天我離開了
[00:15:23.000 --> 00:15:25.000]  我也有一個救恩
[00:15:25.000 --> 00:15:27.000]  因為我正正在思想
[00:15:27.000 --> 00:15:28.000]  恩順清義
[00:15:28.000 --> 00:15:30.000]  神的拯救
[00:15:30.000 --> 00:15:33.000]  神給我的那個話語在內心的時候
[00:15:33.000 --> 00:15:34.000]  我體會到
[00:15:34.000 --> 00:15:36.000]  當危難來到
[00:15:36.000 --> 00:15:38.000]  突然間發生的時候
[00:15:38.000 --> 00:15:41.000]  原來你有神在你裡面
[00:15:41.000 --> 00:15:43.000]  你和神連結的時候
[00:15:43.000 --> 00:15:46.000]  你真的有一份無懼的心
[00:15:46.000 --> 00:15:48.000]  有一份無懼的心
[00:15:48.000 --> 00:15:50.000]  所以我很想鼎子妹
[00:15:50.000 --> 00:15:51.000]  你去思想
[00:15:51.000 --> 00:15:53.000]  究竟你現在
[00:15:53.000 --> 00:15:55.000]  你的狀況是怎樣
[00:15:55.000 --> 00:15:59.000]  你是不是真的住在主的裡面
[00:15:59.000 --> 00:16:02.000]  以致今天如果主回來的時候
[00:16:02.000 --> 00:16:05.000]  你也可以坦然無懼
[00:16:05.000 --> 00:16:08.000]  聖經給我們第一個提醒
[00:16:08.000 --> 00:16:09.000]  然後
[00:16:09.000 --> 00:16:12.000]  既然我們住在主的裡面的時候
[00:16:12.000 --> 00:16:13.000]  祂告訴我們
[00:16:13.000 --> 00:16:16.000]  原來神是公義的
[00:16:16.000 --> 00:16:18.000]  請我們一起讀出一段經文
[00:16:18.000 --> 00:16:21.000]  「你們若知道他是公義的
[00:16:21.000 --> 00:16:23.000]  就知道凡行公義之人
[00:16:23.000 --> 00:16:26.000]  都是他所信的」
[00:16:26.000 --> 00:16:30.000]  這裡說到神是公義的
[00:16:30.000 --> 00:16:33.000]  他想和讀者說
[00:16:33.000 --> 00:16:35.000]  你若知道
[00:16:35.000 --> 00:16:37.000]  你是不是真的知道
[00:16:37.000 --> 00:16:39.000]  如果你知道神的公義的時候
[00:16:39.000 --> 00:16:42.000]  就知道凡行公義的人
[00:16:42.000 --> 00:16:44.000]  就是他所信的
[00:16:44.000 --> 00:16:46.000]  這個又是說關係
[00:16:46.000 --> 00:16:48.000]  你連於基督
