
[00:00:00.000 --> 00:00:05.320]  其實的確很多事情發生不是我們自己所預料會發生的
[00:03:03.760 --> 00:03:05.760]  但是很有意思
[00:03:05.760 --> 00:03:09.040]  《有主在我船中,我能笑於暴風》
[00:03:09.040 --> 00:03:11.120]  其實對於我們很多現在的人
[00:03:11.120 --> 00:03:13.440]  覺得是匪夷所思的事情
[00:03:13.440 --> 00:03:15.680]  我們面對風暴
[00:03:15.680 --> 00:03:19.360]  面對甚至我們人生當中的很多風風浪浪
[00:03:19.360 --> 00:03:22.080]  我們怎麼說仍然可以
[00:03:22.080 --> 00:03:25.120]  甚至好像嘲笑風浪
[00:03:25.120 --> 00:03:26.640]  基本上我們可以說
[00:03:26.640 --> 00:03:27.680]  So what?
[00:03:27.680 --> 00:03:28.960]  這樣又怎樣?
[00:03:28.960 --> 00:03:30.240]  我遇到這樣的情況
[00:03:30.240 --> 00:03:31.920]  我又怎樣呢?
[00:03:31.920 --> 00:03:34.080]  那你可以做些什麼呢?
[00:03:34.080 --> 00:03:35.680]  我想這張信心
[00:03:35.680 --> 00:03:39.760]  是我們今天頂著門口都需要有的
[00:03:39.760 --> 00:03:40.880]  那我又要問
[00:03:40.880 --> 00:03:43.920]  為什麼我們可以面對人生風暴
[00:03:43.920 --> 00:03:47.280]  仍然可以有一種這樣的態度呢?
[00:03:47.280 --> 00:03:50.320]  我想就像這首歌的標題一樣
[00:03:50.320 --> 00:03:53.120]  有主在我船中
[00:03:53.120 --> 00:03:55.600]  有我們主的同在
[00:03:55.600 --> 00:03:57.760]  我們就可以面對這一切
[00:03:57.760 --> 00:03:59.840]  今天我要和《約翰福音》
[00:03:59.840 --> 00:04:01.920]  第六章第十六章二十一節
[00:04:01.920 --> 00:04:06.080]  跟大家分享這個信息
[00:04:06.080 --> 00:04:09.760]  其實經文都提到有一個風暴
[00:04:09.760 --> 00:04:16.400]  說到一群門徒面對一個風暴
[00:04:16.400 --> 00:04:20.240]  看到耶穌又行了一個神蹟
[00:04:20.240 --> 00:04:22.720]  祂在水面上走
[00:04:22.720 --> 00:04:24.880]  上到他們船之後
[00:04:24.880 --> 00:04:28.240]  他們就得到拯救了
[00:04:28.240 --> 00:04:33.040]  這是《約翰福音》所記載的第五個神蹟
[00:04:33.040 --> 00:04:36.240]  我們一本就叫做《耶穌離海》
[00:04:36.240 --> 00:04:38.240]  《耶穌離海》的英文
[00:04:38.240 --> 00:04:40.400]  或者《離海》的英文就是
[00:04:40.400 --> 00:04:43.040]  Walk on water
[00:04:43.040 --> 00:04:45.840]  從英文慢慢的演變
[00:04:45.840 --> 00:04:47.600]  Walk on water就是做一些
[00:04:47.600 --> 00:04:50.640]  差不多是不可能的事
[00:04:50.640 --> 00:04:52.000]  各位領袖們
[00:04:52.000 --> 00:04:53.200]  你現在面對的
[00:04:53.200 --> 00:04:55.440]  有什麼是對於你感覺到
[00:04:55.440 --> 00:04:58.160]  是差不多是不可能解決的
[00:04:58.160 --> 00:05:00.560]  有什麼東西你期望了很久
[00:05:00.560 --> 00:05:04.080]  但是似乎不太可能會發生的呢?
[00:05:04.080 --> 00:05:07.120]  和《五餅二魚》這個神蹟一樣
[00:05:07.120 --> 00:05:11.120]  這個神蹟很多人都熟悉的
[00:05:11.120 --> 00:05:12.720]  但是同時間一樣
[00:05:12.720 --> 00:05:16.800]  越是熟悉的就越是很難講的
[00:05:16.800 --> 00:05:19.120]  因為大家都已經有個概念
[00:05:19.120 --> 00:05:21.200]  大家都已經聽過了
[00:05:21.200 --> 00:05:22.720]  都覺得那個故事
[00:05:22.720 --> 00:05:25.200]  或者這個神蹟應該是怎樣的了
[00:05:25.200 --> 00:05:26.800]  所以今天
[00:05:26.800 --> 00:05:31.040]  當我準備這個講章的時候
[00:05:31.040 --> 00:05:33.760]  我再一次求神給我的智慧
[00:05:33.760 --> 00:05:35.520]  給我的亮光
[00:05:35.520 --> 00:05:37.040]  以及給我的指引
[00:05:37.040 --> 00:05:39.600]  就好像我能夠講的說話
[00:05:39.600 --> 00:05:42.080]  可以對大家帶來鼓舞
[00:05:42.080 --> 00:05:45.920]  同時間也希望給大家有足夠能力
[00:05:45.920 --> 00:05:49.760]  可以應用在日常的生活當中
[00:05:49.760 --> 00:05:52.560]  準備這個講章的時候
[00:05:52.560 --> 00:05:55.280]  我又發覺到有幾件
[00:05:55.280 --> 00:05:59.760]  其實對我頗有趣味的一些資料
[00:05:59.760 --> 00:06:01.760]  首先我發覺到
[00:06:01.760 --> 00:06:04.640]  馬太和馬可都有記載這個神蹟
[00:06:04.640 --> 00:06:05.600]  這個很特別的
[00:06:05.600 --> 00:06:07.360]  因為我之前講過
[00:06:07.360 --> 00:06:10.880]  在《依恆呼吸所》記載這七個神蹟當中
[00:06:10.880 --> 00:06:15.680]  有五個是其他的福音書完全沒有提到的
[00:06:15.680 --> 00:06:21.520]  意思是唯有約翰提到有這五個神蹟
[00:06:21.520 --> 00:06:23.600]  而另一個就是上次我在這裡
[00:06:23.600 --> 00:06:26.640]  大家當中講的那五餅二魚
[00:06:26.640 --> 00:06:27.920]  是唯一一個神蹟
[00:06:27.920 --> 00:06:31.680]  是四本福音書都有提到的
[00:06:31.680 --> 00:06:37.600]  而今天我們講耶穌李凱這個神蹟
[00:06:37.600 --> 00:06:41.440]  它很奇怪只是路加沒有記載
[00:06:41.440 --> 00:06:45.520]  但是如果你比較這兩個神蹟
[00:06:45.520 --> 00:06:49.440]  在馬太福音和馬可福音上
[00:06:49.440 --> 00:06:52.000]  又發覺大家有一點點不同
[00:06:52.000 --> 00:06:54.800]  所以我覺得很有趣味的
[00:06:54.800 --> 00:06:57.840]  當我準備的時候發覺到
[00:06:57.840 --> 00:07:03.920]  原來五餅二魚和耶穌李凱這兩個神蹟
[00:07:03.920 --> 00:07:09.200]  在時間上基本上是一個接著一個的
[00:07:09.200 --> 00:07:11.440]  英文叫做 back to back
[00:07:11.440 --> 00:07:12.560]  back to back
[00:07:12.560 --> 00:07:16.800]  就是做完五餅二魚之後
[00:07:16.800 --> 00:07:19.920]  就經過一個很短的時間
[00:07:19.920 --> 00:07:23.920]  接著沒多久整個背景
[00:07:23.920 --> 00:07:27.680]  有關耶穌李凱就發生了
[00:07:27.680 --> 00:07:31.280]  所以以我了解在聖經上
[00:07:31.280 --> 00:07:35.200]  兩個的神蹟特別是兩個這麼震撼的
[00:07:35.200 --> 00:07:37.280]  這麼有震撼性的神蹟
[00:07:37.280 --> 00:07:38.640]  是 back to back
[00:07:38.640 --> 00:07:40.960]  一個接著一個來發生
[00:07:40.960 --> 00:07:42.160]  其實是很罕有的
[00:07:42.160 --> 00:07:44.320]  是很罕有的
[00:07:44.320 --> 00:07:46.480]  或者我要問兩個神蹟
[00:07:46.480 --> 00:07:51.040]  一個接著一個有什麼意思呢
[00:07:51.040 --> 00:07:54.480]  經過一段時間的禱告和反思
[00:07:54.480 --> 00:07:56.240]  我的領袖就說
[00:07:56.240 --> 00:08:00.320]  就是耶穌李凱和五餅二魚
[00:08:00.320 --> 00:08:05.840]  應該說耶穌李凱就是五餅二魚的一個延續
[00:08:05.840 --> 00:08:09.600]  所以五餅二魚就好像是 part one
[00:08:09.600 --> 00:08:10.560]  就是第一部分
[00:08:10.560 --> 00:08:13.440]  而這個耶穌李凱就是 part two
[00:08:13.440 --> 00:08:15.040]  就是第二部分
[00:08:15.040 --> 00:08:18.400]  所以我的理解是沒有錯的
[00:08:18.400 --> 00:08:21.520]  耶穌李凱就是要
[00:08:21.520 --> 00:08:26.960]  讓五餅二魚帶出一個
[00:08:26.960 --> 00:08:29.520]  英文叫做 proper closure
[00:08:29.520 --> 00:08:33.280]  一個恰當的結局來的
[00:08:33.280 --> 00:08:36.480]  因為起碼從我自己看這個
[00:08:36.480 --> 00:08:37.840]  有限呼音的
[00:08:37.840 --> 00:08:39.760]  關於五餅二魚這個神蹟
[00:08:39.760 --> 00:08:41.360]  我覺得有些事情是 missing
[00:08:41.360 --> 00:08:44.560]  有些事情好像是不應該這樣發生的
[00:08:44.560 --> 00:08:45.680]  為什麼會這樣呢
[00:08:45.680 --> 00:08:48.640]  或者我們看一看五餅二魚之後
[00:08:48.640 --> 00:08:50.880]  有什麼事情發生呢
[00:08:50.880 --> 00:08:55.280]  或者那時候的人有什麼反應呢
[00:08:55.280 --> 00:08:58.080]  當時給的反應就說
[00:08:58.080 --> 00:09:03.600]  「者真是那來到世間來的先知」
[00:09:03.600 --> 00:09:06.080]  他們感覺就是這樣認識耶穌
[00:09:06.080 --> 00:09:08.080]  他們認識耶穌就是一個先知
[00:09:08.080 --> 00:09:09.920]  這個理解是不是錯誤呢
[00:09:09.920 --> 00:09:11.440]  又不是
[00:09:11.440 --> 00:09:12.240]  又不是錯誤
[00:09:12.240 --> 00:09:16.640]  但是這個不是耶穌唯一
[00:09:16.640 --> 00:09:19.600]  希望他們明白到、認識到祂的
[00:09:19.600 --> 00:09:24.240]  但是其實耶穌更加不願意
[00:09:24.240 --> 00:09:28.320]  他們對祂有這樣的一個期盼
[00:09:28.320 --> 00:09:30.640]  祂不想他們會這樣做
[00:09:30.640 --> 00:09:33.200]  所以這個廣東話
[00:09:33.200 --> 00:09:38.000]  「耶穌既知道眾人要來強迫祂作王」
[00:09:38.000 --> 00:09:41.920]  「就獨自又退到山上去」
[00:09:41.920 --> 00:09:45.920]  如果你按照《馬太》和《馬可》的記載
[00:09:45.920 --> 00:09:48.960]  耶穌就催逼這個門徒離開
[00:09:48.960 --> 00:09:50.240]  要他們上船
[00:09:50.240 --> 00:09:52.320]  而他們還沒有上船之前
[00:09:52.320 --> 00:09:54.320]  耶穌就叫這些門徒
[00:09:54.320 --> 00:09:57.440]  將所有的食剩的
[00:09:57.440 --> 00:09:59.920]  就將它們打包
[00:09:59.920 --> 00:10:02.160]  老實說我沒有想過
[00:10:02.160 --> 00:10:05.920]  我們很多人公認這個最偉大的神蹟
[00:10:05.920 --> 00:10:08.720]  竟然是以打包收場的
[00:10:08.720 --> 00:10:11.360]  就是將這個食剩的東西收在一起
[00:10:11.360 --> 00:10:12.480]  放在十二個籃子裡
[00:10:12.480 --> 00:10:13.600]  就是這樣
[00:10:13.600 --> 00:10:16.640]  而之後耶穌就做善後的工作
[00:10:16.640 --> 00:10:23.360]  意思是祂就遣散這些
[00:10:23.360 --> 00:10:28.000]  飲飽食醉的人就叫他們回家
[00:10:28.000 --> 00:10:32.800]  而之後耶穌就會和這個門徒會合
[00:10:32.800 --> 00:10:34.800]  但是很奇怪
[00:10:34.800 --> 00:10:37.120]  當耶穌做完祂要做
[00:10:37.120 --> 00:10:43.200]  耶穌將這些吃飽了的五千人
[00:10:43.200 --> 00:10:44.800]  叫他們回家之後
[00:10:44.800 --> 00:10:47.120]  耶穌沒有和這個門徒會合
[00:10:47.120 --> 00:10:50.320]  耶穌反而是獨自上山
[00:10:50.320 --> 00:10:52.000]  但是我問你為什麼
[00:10:52.000 --> 00:10:55.600]  耶穌不和這個門徒會合呢
[00:10:55.600 --> 00:10:59.360]  為什麼祂自己選擇一個人要上山
[00:10:59.360 --> 00:11:03.360]  為什麼祂要門徒在船上等祂呢
[00:11:03.360 --> 00:11:05.680]  為什麼耶穌會這樣做呢
[00:11:05.680 --> 00:11:08.000]  而且耶穌若是在山上
[00:11:08.000 --> 00:11:12.800]  祂可不可以見到門徒的遭遇呢
[00:11:12.800 --> 00:11:17.200]  這篇文章雖然剛才已經讀過了
[00:11:17.200 --> 00:11:20.720]  讓我再一次為大家讀
[00:11:20.720 --> 00:11:22.400]  但是我希望我這次讀的時候
[00:11:22.400 --> 00:11:23.600]  大家留意一下
[00:11:23.600 --> 00:11:25.440]  留意所記載的
[00:11:25.440 --> 00:11:28.720]  和你自己了解的
[00:11:28.720 --> 00:11:32.640]  耶穌利海這個神蹟有沒有什麼差別
[00:11:32.640 --> 00:11:36.320]  我希望大家留心來聽一聽
[00:11:36.320 --> 00:11:37.520]  祂說到了晚上
[00:11:37.520 --> 00:11:40.320]  看那些門徒海邊去
[00:11:40.320 --> 00:11:41.520]  上了船
[00:11:41.520 --> 00:11:44.000]  又過海往加伯隆去
[00:11:44.000 --> 00:11:45.200]  天已經黑了
[00:11:45.200 --> 00:11:48.160]  耶穌還沒有來到他們那裡
[00:11:48.160 --> 00:11:50.080]  忽然狂風大作
[00:11:50.080 --> 00:11:52.800]  海就翻騰起來
[00:11:52.800 --> 00:11:54.000]  門徒搖擻
[00:11:54.000 --> 00:11:56.480]  約行了十里多路
[00:11:56.480 --> 00:11:59.760]  看見耶穌在海面上走
[00:11:59.760 --> 00:12:01.840]  漸漸近了船
[00:12:01.840 --> 00:12:02.960]  他們就害怕
[00:12:02.960 --> 00:12:04.640]  耶穌對他們說
[00:12:04.640 --> 00:12:07.440]  是我不要怕
[00:12:07.440 --> 00:12:10.320]  門徒就喜歡接祂上船
[00:12:10.320 --> 00:12:15.040]  立時到了他們所要去的地方
[00:12:15.040 --> 00:12:17.600]  不知道大家有沒有留意到
[00:12:17.600 --> 00:12:19.280]  剛剛讀的時候
[00:12:19.280 --> 00:12:23.760]  和你之前對這個神蹟有沒有少許不同
[00:12:23.760 --> 00:12:26.000]  不知道大家對有少許不同
[00:12:26.000 --> 00:12:29.760]  其實馬太、馬可、約翰
[00:12:29.760 --> 00:12:32.160]  都有記載這個神蹟
[00:12:32.160 --> 00:12:35.040]  但是這三個記載當中
[00:12:35.040 --> 00:12:38.240]  或者先給大家一些資料
[00:12:38.240 --> 00:12:41.040]  馬太的記載是最長的
[00:12:41.040 --> 00:12:43.520]  很多資料、很多細節
[00:12:43.520 --> 00:12:47.200]  而約翰的記載是最短的
[00:12:47.200 --> 00:12:48.240]  是最短的
[00:12:48.240 --> 00:12:50.880]  意思是他用的字是最少的
[00:12:50.880 --> 00:12:52.880]  即是說是最精簡的
[00:12:52.880 --> 00:12:57.440]  我相信約翰不會用一些多餘的字
[00:12:57.440 --> 00:13:03.040]  以及不會說出他覺得是不必要的記載
[00:13:03.040 --> 00:13:07.040]  第二我相信大家一定會留意到
[00:13:07.040 --> 00:13:10.720]  當你上到耶穌里海
[00:13:10.720 --> 00:13:15.200]  即是你很自然會想到什麼呢
[00:13:15.200 --> 00:13:16.160]  彼得囉!
[00:13:16.160 --> 00:13:18.960]  很自然的,我覺得大家都會很自然的
[00:13:18.960 --> 00:13:20.720]  當你看到耶穌里海
[00:13:20.720 --> 00:13:26.320]  你很自然會想到彼得都有走在水面的
[00:13:26.320 --> 00:13:28.400]  有幾個人好像我一樣
[00:13:28.400 --> 00:13:30.160]  或者好像長老一樣
[00:13:30.160 --> 00:13:32.880]  覺得是這樣的
[00:13:32.880 --> 00:13:33.680]  沒有嗎?
[00:13:33.680 --> 00:13:34.960]  起碼最少
[00:13:34.960 --> 00:13:36.480]  幸好有人陪你
[00:13:36.480 --> 00:13:37.440]  幸好有人陪你
[00:13:37.440 --> 00:13:39.680]  其實我也陪你
[00:13:39.680 --> 00:13:42.160]  但是如果你留意到
[00:13:42.160 --> 00:13:51.120]  原來約翰根本沒有記載彼得里海這個插曲
[00:13:51.120 --> 00:13:52.240]  那我當然要問
[00:13:52.240 --> 00:13:56.240]  為什麼我們會有這樣的印象呢?
[00:13:56.240 --> 00:13:59.520]  原來馬太福音有記載
[00:13:59.520 --> 00:14:03.040]  馬太福音的記載是彼得
[00:14:03.040 --> 00:14:05.040]  這個人真的很勇
[00:14:05.040 --> 00:14:07.360]  見到耶穌在水面上走
[00:14:07.360 --> 00:14:11.600]  他就說我可不可以和你一樣去到你那裡
[00:14:11.600 --> 00:14:15.280]  他真的膽粗粗地這樣做
[00:14:15.280 --> 00:14:17.040]  馬太就有這樣記載
[00:14:17.040 --> 00:14:19.120]  但是約翰沒有記載
[00:14:19.120 --> 00:14:21.360]  其實連馬可都沒有記載
[00:14:21.360 --> 00:14:26.960]  但是我們很容易會覺得太震撼了
[00:14:26.960 --> 00:14:31.760]  我們以為約翰福音都有記載
[00:14:31.760 --> 00:14:33.840]  其實是沒有的
[00:14:33.840 --> 00:14:37.680]  其實我可以明白到
[00:14:37.680 --> 00:14:40.560]  馬可為什麼沒有記載
[00:14:40.560 --> 00:14:44.560]  因為馬可的資料主要是彼得的
[00:14:44.560 --> 00:14:46.080]  這些語言
[00:14:46.080 --> 00:14:48.240]  我想彼得當然不要說了
[00:14:48.240 --> 00:14:49.760]  這是很明顯的一件事
[00:14:49.760 --> 00:14:53.600]  但問題是為什麼約翰都不記載這件事呢?
[00:14:53.600 --> 00:14:56.320]  是不是妒忌呢?
[00:14:56.320 --> 00:14:59.360]  畢竟在世上除了耶穌之外
[00:14:59.360 --> 00:15:03.760]  彼得是唯一一個可以在水面上走的人
[00:15:03.760 --> 00:15:05.840]  雖然走了幾步
[00:15:05.840 --> 00:15:08.480]  但是仍然走了幾步
[00:15:08.480 --> 00:15:11.200]  雖然走了幾步就掉進水裡
[00:15:11.200 --> 00:15:12.720]  差點淹死
[00:15:12.720 --> 00:15:14.640]  幸好他的實立跡
[00:15:14.640 --> 00:15:18.160]  在聖經記載是一個最短的禱告
[00:15:18.160 --> 00:15:20.720]  是什麼呢?
[00:15:20.720 --> 00:15:22.880]  主也告我
[00:15:22.880 --> 00:15:26.720]  最短的正經文也是最短的禱告
[00:15:26.720 --> 00:15:29.600]  但畢竟他仍然是在世上唯一一個
[00:15:29.600 --> 00:15:32.000]  可以在水面上行走的人
[00:15:32.000 --> 00:15:34.880]  我覺得約翰不是妒忌
[00:15:34.880 --> 00:15:38.080]  而是我覺得他沒有這樣的需要
[00:15:38.080 --> 00:15:41.360]  要這樣記載
[00:15:41.360 --> 00:15:43.360]  甚至給我一個感覺
[00:15:43.360 --> 00:15:46.000]  約翰看彼得李海
[00:15:46.000 --> 00:15:49.040]  是一個我們稱為Distraction
[00:15:49.040 --> 00:15:53.600]  是一個會分散我們注意力的東西
[00:15:53.600 --> 00:15:56.960]  所以從一些背景資料講完之後
[00:15:56.960 --> 00:15:59.920]  跟大家講講這段經文
[00:15:59.920 --> 00:16:02.480]  從第六章第十六節開始
[00:16:02.480 --> 00:16:05.040]  慢慢看約翰的記載
[00:16:05.040 --> 00:16:11.680]  看耶穌第五個神跡
[00:16:11.680 --> 00:16:13.440]  他說到了晚上
[00:16:13.440 --> 00:16:15.600]  看你門徒下海邊去
[00:16:15.600 --> 00:16:20.640]  上了船要過海往加伯隆去
[00:16:20.640 --> 00:16:23.920]  其實馬太和馬河都沒有記載
[00:16:23.920 --> 00:16:26.800]  約翰告訴我們
[00:16:26.800 --> 00:16:31.040]  他們的門徒要過海往加伯隆去
[00:16:31.040 --> 00:16:32.560]  很清楚地告訴我們
[00:16:32.560 --> 00:16:35.120]  他們的目的地是哪裡來的
[00:16:35.120 --> 00:16:37.840]  其他都沒有記載
[00:16:37.840 --> 00:16:40.560]  我就覺得很奇怪
[00:16:40.560 --> 00:16:43.280]  既然篇幅已經這麼短
[00:16:43.280 --> 00:16:46.240]  約翰的字我是用字最少的
[00:16:46.240 --> 00:16:48.480]  篇幅已經這麼短
[00:16:48.480 --> 00:16:53.200]  為何約翰還要記載這樣的細節呢
[00:16:53.200 --> 00:16:54.880]  重要嗎
[00:16:54.880 --> 00:16:58.720]  讓我嘗試了解約翰的意思
[00:16:58.720 --> 00:17:06.160]  大家可能還記得門徒那時在什麼地方
[00:17:06.160 --> 00:17:07.440]  在五餅二魚的時候
[00:17:07.440 --> 00:17:10.560]  大家還記得他們在哪裡嗎
[00:17:10.560 --> 00:17:13.680]  如果你看這個圖
[00:17:13.680 --> 00:17:17.920]  你會發現是白菜大
[00:17:17.920 --> 00:17:21.760]  白菜大就是五餅二魚發生的地方
[00:17:21.760 --> 00:17:25.280]  其實和加伯隆的距離是很接近的
[00:17:25.280 --> 00:17:27.680]  加伯隆和白菜大的距離是很接近的
[00:17:27.680 --> 00:17:31.520]  甚至兩邊都在陸地上
[00:17:31.520 --> 00:17:35.600]  意思是在加里內海的北邊
[00:17:35.600 --> 00:17:41.360]  其實老實說可以不需要搭船去
[00:17:41.360 --> 00:17:43.120]  這是重點
[00:17:43.120 --> 00:17:46.160]  其實是可以不需要搭船的
[00:17:46.160 --> 00:17:54.240]  但為何耶穌仍然要他們坐船從白菜大附近
[00:17:54.240 --> 00:17:57.440]  從那裡上船到加里內海
[00:17:57.440 --> 00:18:02.960]  而去到加伯隆附近的海邊
[00:18:02.960 --> 00:18:04.400]  再上船呢
[00:18:04.400 --> 00:18:07.440]  為何要做這些事呢
[00:18:07.440 --> 00:18:10.880]  作用是什麼呢
[00:18:10.880 --> 00:18:14.640]  當然一個很直接或最直接的理由
[00:18:14.640 --> 00:18:16.880]  就是因為要坐船來
[00:18:16.880 --> 00:18:18.240]  所以坐船離開
[00:18:18.240 --> 00:18:19.280]  是很合理的
[00:18:19.280 --> 00:18:22.720]  因為沒有理由要把船掉下來
[00:18:22.720 --> 00:18:24.880]  所以我覺得這是很合理的
[00:18:24.880 --> 00:18:31.600]  但我自己感覺應該還有其他的理由
[00:18:31.600 --> 00:18:33.920]  接著我們繼續看下去
[00:18:33.920 --> 00:18:36.720]  天已經黑了
[00:18:36.720 --> 00:18:39.040]  耶穌還沒有來到他們那裡
[00:18:39.040 --> 00:18:40.720]  意思是他等了一段時間
[00:18:40.720 --> 00:18:44.880]  也知道耶穌和門徒之前有一個約定
[00:18:44.880 --> 00:18:48.400]  門徒在船上等耶穌
[00:18:48.400 --> 00:18:52.240]  當耶穌處理了他要辦的事之後
[00:18:52.240 --> 00:18:56.480]  就會去到海邊
[00:18:56.480 --> 00:18:57.840]  我明白的意思是
[00:18:57.840 --> 00:19:02.080]  門徒把船停在湖邊
[00:19:02.080 --> 00:19:04.800]  離岸不是很遠的地方
[00:19:04.800 --> 00:19:06.960]  看到耶穌在岸邊
[00:19:06.960 --> 00:19:08.720]  他們就去接他
[00:19:08.720 --> 00:19:13.600]  然後一起坐船去加伯隆
[00:19:13.600 --> 00:19:15.760]  門徒真的很聽話
[00:19:15.760 --> 00:19:18.080]  一直在船上等耶穌
[00:19:18.080 --> 00:19:20.880]  但耶穌遲遲未來
[00:19:20.880 --> 00:19:24.640]  可能等了兩個小時
[00:19:24.640 --> 00:19:27.120]  就在這個期間
[00:19:27.120 --> 00:19:29.200]  忽然狂風大作
[00:19:29.200 --> 00:19:32.000]  海就翻騰起來
[00:19:32.000 --> 00:19:37.840]  門徒搖路約行了十里多路
[00:19:37.840 --> 00:19:42.960]  如果把這幾件事情加起來
[00:19:42.960 --> 00:19:46.320]  如果耶穌要門徒上船
[00:19:46.320 --> 00:19:49.680]  在湖中等他
[00:19:49.680 --> 00:19:50.640]  等了一段時間
[00:19:50.640 --> 00:19:51.360]  耶穌還沒有來
[00:19:51.360 --> 00:19:53.600]  但突然狂風大作
[00:19:53.600 --> 00:19:57.760]  我自然的理解就是
[00:19:57.760 --> 00:20:02.160]  耶穌要他們經歷這場風暴
[00:20:02.160 --> 00:20:06.240]  耶穌要門徒經歷這場風暴
[00:20:06.240 --> 00:20:08.480]  他們要他們上船
[00:20:08.480 --> 00:20:09.760]  要他們用水路
[00:20:09.760 --> 00:20:13.440]  從伯塞大去加伯隆
[00:20:13.440 --> 00:20:14.880]  我很自然會問
[00:20:14.880 --> 00:20:17.040]  是否耶穌要他們經歷
[00:20:17.040 --> 00:20:20.240]  這個人生的風暴
[00:20:20.240 --> 00:20:21.920]  有時候我們都會問
[00:20:21.920 --> 00:20:22.960]  主耶穌是否要我們
[00:20:22.960 --> 00:20:25.840]  都經歷一個這樣的風暴
[00:20:25.840 --> 00:20:26.960]  另外我覺得
[00:20:26.960 --> 00:20:30.000]  約翰用字也很有趣
