
[00:00:00.000 --> 00:00:05.000]  早前我太太跟我說她學車
[00:04:03.000 --> 00:04:05.000]  跟猶太人說一件事
[00:04:05.000 --> 00:04:07.000]  因為你跟他們說
[00:04:07.000 --> 00:04:08.000]  他們會覺得
[00:04:08.000 --> 00:04:11.000]  我們本身猶太人就是選民
[00:04:11.000 --> 00:04:12.000]  神揀選我們
[00:04:12.000 --> 00:04:14.000]  另外還有一件事
[00:04:14.000 --> 00:04:16.000]  我們是受國禮的
[00:04:16.000 --> 00:04:20.000]  所以他們是跟神的約是有份的
[00:04:20.000 --> 00:04:21.000]  這兩件事
[00:04:21.000 --> 00:04:24.000]  在他們來說是很重要的關鍵
[00:04:24.000 --> 00:04:26.000]  但你竟然跟他們說
[00:04:26.000 --> 00:04:30.000]  似乎原來他們守不住律法
[00:04:30.000 --> 00:04:32.000]  徹底的失敗
[00:04:32.000 --> 00:04:35.000]  挑戰他們的身份
[00:04:35.000 --> 00:04:39.000]  挑戰他們跟神的約的關係
[00:04:39.000 --> 00:04:42.000]  所以他們應該很難接受
[00:04:42.000 --> 00:04:46.000]  但是在當中
[00:04:46.000 --> 00:04:48.000]  普羅很有智慧
[00:04:48.000 --> 00:04:52.000]  他既是先跟人說到全人類的問題
[00:04:52.000 --> 00:04:54.000]  所以在第一章十八節
[00:04:54.000 --> 00:04:55.000]  其實之前有說到
[00:04:55.000 --> 00:05:00.000]  原來全世界的人都是行不易的
[00:05:00.000 --> 00:05:03.000]  所以在神的憤怒底下
[00:05:03.000 --> 00:05:05.000]  很清楚說到
[00:05:05.000 --> 00:05:08.000]  就好像亞當、夏娃犯罪之後
[00:05:08.000 --> 00:05:11.000]  人就是落在我的恥境
[00:05:11.000 --> 00:05:14.000]  然後才再說到外邦人
[00:05:14.000 --> 00:05:16.000]  外邦人是怎樣
[00:05:16.000 --> 00:05:17.000]  他們雖然沒有律法
[00:05:17.000 --> 00:05:20.000]  但他們的心是有良知的
[00:05:20.000 --> 00:05:22.000]  所以第二章十四節說
[00:05:22.000 --> 00:05:23.000]  沒有律法的外邦人
[00:05:23.000 --> 00:05:27.000]  若信著本性行律法上的事
[00:05:27.000 --> 00:05:29.000]  他們雖然沒有律法
[00:05:29.000 --> 00:05:31.000]  自己就是自己的律法
[00:05:31.000 --> 00:05:35.000]  這個良知就讓他們選擇做還是不做
[00:05:35.000 --> 00:05:38.000]  但結果當然他們是失敗
[00:05:38.000 --> 00:05:41.000]  所以外邦人都不能靠他們的良知
[00:05:41.000 --> 00:05:43.000]  去能夠稱義
[00:05:43.000 --> 00:05:46.000]  這個良知就引證他們失敗
[00:05:46.000 --> 00:05:48.000]  他們不能靠他們的行為去稱義
[00:05:48.000 --> 00:05:49.000]  一樣的
[00:05:49.000 --> 00:05:53.000]  所以你見到普羅是一步一步地推下去
[00:05:53.000 --> 00:05:56.000]  去到之後跟羅馬的信徒
[00:05:56.000 --> 00:05:59.000]  跟那些猶太人去說
[00:05:59.000 --> 00:06:00.000]  如果你想想
[00:06:00.000 --> 00:06:01.000]  我們回頭再說
[00:06:01.000 --> 00:06:03.000]  先說了猶太人
[00:06:03.000 --> 00:06:06.000]  其實守不住律法
[00:06:06.000 --> 00:06:07.000]  是全面敗壞的時候
[00:06:07.000 --> 00:06:08.000]  你覺得會怎樣?
[00:06:08.000 --> 00:06:09.000]  他們聽不聽得入耳?
[00:06:09.000 --> 00:06:11.000]  很難聽得入耳
[00:06:11.000 --> 00:06:13.000]  絕對是這樣
[00:06:13.000 --> 00:06:15.000]  但說到這裏的時候
[00:06:15.000 --> 00:06:17.000]  我們大家都很體驗
[00:06:17.000 --> 00:06:19.000]  外邦人的罪
[00:06:19.000 --> 00:06:21.000]  相信我們未信主的時候
[00:06:21.000 --> 00:06:23.000]  很多時候我們都是這樣得罪神
[00:06:23.000 --> 00:06:25.000]  我記得有一次
[00:06:25.000 --> 00:06:27.000]  我以前服侍年青人
[00:06:27.000 --> 00:06:29.000]  年青人開始工作
[00:06:29.000 --> 00:06:31.000]  他找到一份工作
[00:06:31.000 --> 00:06:33.000]  他有時很開心跟我說
[00:06:33.000 --> 00:06:35.000]  裏面的生活
[00:06:35.000 --> 00:06:37.000]  其中一次他告訴我
[00:06:37.000 --> 00:06:39.000]  很開心
[00:06:39.000 --> 00:06:40.000]  我們定期
[00:06:40.000 --> 00:06:44.000]  原來這間公司都會提取一些文具
[00:06:44.000 --> 00:06:46.000]  他怎樣去形容這件事呢?
[00:06:46.000 --> 00:06:47.000]  即是拿文具
[00:06:47.000 --> 00:06:49.000]  有一張表格給你提取
[00:06:49.000 --> 00:06:51.000]  他說是文具放題
[00:06:51.000 --> 00:06:54.000]  什麼叫文具放題?
[00:06:54.000 --> 00:06:56.000]  我聽完都知道不對勁
[00:06:56.000 --> 00:06:58.000]  這麼開心的文具放題
[00:06:58.000 --> 00:07:00.000]  即是提取完之後
[00:07:00.000 --> 00:07:02.000]  文具就拿回家
[00:07:02.000 --> 00:07:03.000]  因為還未用完
[00:07:03.000 --> 00:07:04.000]  你還未用完
[00:07:04.000 --> 00:07:05.000]  他就提取給你
[00:07:05.000 --> 00:07:07.000]  就說文具放題
[00:07:07.000 --> 00:07:09.000]  但我知道他的環境
[00:07:09.000 --> 00:07:10.000]  我問他
[00:07:10.000 --> 00:07:12.000]  其實你身邊的同事是不是這樣?
[00:07:12.000 --> 00:07:13.000]  大家都是這樣
[00:07:13.000 --> 00:07:14.000]  很開心的
[00:07:14.000 --> 00:07:15.000]  很開心的日子
[00:07:15.000 --> 00:07:16.000]  跟著我就問他
[00:07:16.000 --> 00:07:19.000]  其實你自己知不知道自己有錯?
[00:07:19.000 --> 00:07:20.000]  他說他知道
[00:07:20.000 --> 00:07:21.000]  他知道
[00:07:21.000 --> 00:07:22.000]  他覺得自己不對
[00:07:22.000 --> 00:07:23.000]  我記得當時
[00:07:23.000 --> 00:07:25.000]  他還未清楚信耶穌
[00:07:25.000 --> 00:07:28.000]  不過他在裏面之後
[00:07:28.000 --> 00:07:29.000]  過了之後
[00:07:29.000 --> 00:07:30.000]  他就信了耶穌
[00:07:30.000 --> 00:07:32.000]  但我體會到一個人
[00:07:32.000 --> 00:07:34.000]  心裏面是有良知
[00:07:34.000 --> 00:07:35.000]  但我們卻是
[00:07:35.000 --> 00:07:36.000]  我們很多時候
[00:07:36.000 --> 00:07:39.000]  我們都是選擇犯罪
[00:07:39.000 --> 00:07:40.000]  是不是?
[00:07:40.000 --> 00:07:41.000]  這是一個事實
[00:07:41.000 --> 00:07:44.000]  而在猶太人
[00:07:44.000 --> 00:07:45.000]  猶太人呢
[00:07:45.000 --> 00:07:48.000]  保羅在第二章去講到
[00:07:48.000 --> 00:07:50.000]  其實講到一個很清楚的
[00:07:50.000 --> 00:07:52.000]  上次Gin跟我們講到一樣東西
[00:07:52.000 --> 00:07:54.000]  就是說他自為耳
[00:07:54.000 --> 00:07:55.000]  是不是?
[00:07:55.000 --> 00:07:56.000]  真的
[00:07:56.000 --> 00:07:57.000]  在當中
[00:07:57.000 --> 00:07:58.000]  聖經這樣說
[00:07:58.000 --> 00:08:00.000]  你既是教導別人
[00:08:00.000 --> 00:08:03.000]  還不教導自己嗎?
[00:08:03.000 --> 00:08:06.000]  你說人不可偷竊
[00:08:06.000 --> 00:08:08.000]  自己還偷竊嗎?
[00:08:08.000 --> 00:08:10.000]  你說人不可姦淫
[00:08:10.000 --> 00:08:12.000]  自己還姦淫嗎?
[00:08:12.000 --> 00:08:15.000]  你厭惡偶像
[00:08:15.000 --> 00:08:18.000]  自己還偷竊廟宗之物嗎?
[00:08:18.000 --> 00:08:19.000]  這裏很清楚
[00:08:19.000 --> 00:08:20.000]  用問題的形式
[00:08:20.000 --> 00:08:23.000]  其實他告訴這些猶太信徒
[00:08:23.000 --> 00:08:24.000]  或者猶太人知道
[00:08:24.000 --> 00:08:26.000]  其實你們就是能說不能行
[00:08:26.000 --> 00:08:27.000]  是不是?
[00:08:27.000 --> 00:08:30.000]  甚至你們其實表裡不一
[00:08:30.000 --> 00:08:32.000]  言行不一致
[00:08:32.000 --> 00:08:33.000]  是不是?
[00:08:33.000 --> 00:08:34.000]  他教導別人是這樣
[00:08:34.000 --> 00:08:36.000]  但是自己又做不到
[00:08:36.000 --> 00:08:38.000]  他講了他們核心問題
[00:08:38.000 --> 00:08:41.000]  講到他們其實有律法在當中
[00:08:41.000 --> 00:08:42.000]  但是你們
[00:08:42.000 --> 00:08:44.000]  他是不能夠真誠地
[00:08:44.000 --> 00:08:47.000]  按照神的心意去做
[00:08:47.000 --> 00:08:49.000]  這件事其實我也很深切體會
[00:08:49.000 --> 00:08:51.000]  就是什麼叫做
[00:08:51.000 --> 00:08:53.000]  言行不一
[00:08:53.000 --> 00:08:54.000]  講就天下無敵
[00:08:54.000 --> 00:08:55.000]  是不是?
[00:08:55.000 --> 00:08:56.000]  那時候我記得
[00:08:56.000 --> 00:09:00.000]  我在中學上運動堂的時候
[00:09:00.000 --> 00:09:02.000]  要跑步
[00:09:02.000 --> 00:09:04.000]  有一次下雨
[00:09:04.000 --> 00:09:06.000]  都頗大
[00:09:06.000 --> 00:09:09.000]  所以我們自然的反應就是
[00:09:09.000 --> 00:09:12.000]  肯定是離開操場
[00:09:12.000 --> 00:09:14.000]  跑入有蓋的操場
[00:09:14.000 --> 00:09:15.000]  是不是?
[00:09:15.000 --> 00:09:16.000]  很自然
[00:09:16.000 --> 00:09:18.000]  但是老師就這樣說
[00:09:18.000 --> 00:09:19.000]  當時老師
[00:09:19.000 --> 00:09:21.000]  繼續跑
[00:09:21.000 --> 00:09:22.000]  叫我們繼續跑
[00:09:22.000 --> 00:09:23.000]  即是在外面跑
[00:09:23.000 --> 00:09:26.000]  然後再講一句才精彩
[00:09:26.000 --> 00:09:28.000]  這些是雨來的嗎?
[00:09:28.000 --> 00:09:30.000]  你知不知道他說這句話的時候
[00:09:30.000 --> 00:09:31.000]  他在哪裡?
[00:09:31.000 --> 00:09:34.000]  他在有蓋的地方
[00:09:34.000 --> 00:09:35.000]  然後我們大家
[00:09:35.000 --> 00:09:36.000]  蛤?
[00:09:36.000 --> 00:09:37.000]  你不出來按摩嗎?
[00:09:37.000 --> 00:09:38.000]  是不是?
[00:09:38.000 --> 00:09:39.000]  很自然
[00:09:39.000 --> 00:09:40.000]  就是這樣
[00:09:40.000 --> 00:09:43.000]  這裡就表達到猶太人
[00:09:43.000 --> 00:09:44.000]  猶太信徒
[00:09:44.000 --> 00:09:46.000]  其實他們當時是持守律法
[00:09:46.000 --> 00:09:47.000]  其實他們就是這樣
[00:09:47.000 --> 00:09:49.000]  是這麼不濟
[00:09:49.000 --> 00:09:51.000]  不過他們看不到
[00:09:51.000 --> 00:09:52.000]  他們不覺得有問題
[00:09:52.000 --> 00:09:54.000]  這個就是我的問題
[00:09:54.000 --> 00:09:57.000]  然後聖經裡面
[00:09:57.000 --> 00:09:59.000]  更加講到
[00:09:59.000 --> 00:10:01.000]  就是在第二章的二十三
[00:10:01.000 --> 00:10:02.000]  二十四節
[00:10:02.000 --> 00:10:04.000]  那裡他講過
[00:10:04.000 --> 00:10:06.000]  你只著律法誇口
[00:10:06.000 --> 00:10:08.000]  自己倒犯律法
[00:10:08.000 --> 00:10:10.000]  他講到原來他們
[00:10:10.000 --> 00:10:12.000]  還要想著
[00:10:12.000 --> 00:10:13.000]  他們有律法
[00:10:13.000 --> 00:10:14.000]  因為神給他
[00:10:14.000 --> 00:10:16.000]  所以他就誇口這件事
[00:10:16.000 --> 00:10:17.000]  但是結果呢?
[00:10:17.000 --> 00:10:18.000]  是怎樣?
[00:10:18.000 --> 00:10:21.000]  結果他們是因為這樣
[00:10:21.000 --> 00:10:24.000]  而自己去犯律法不止
[00:10:24.000 --> 00:10:27.000]  還沾辱了神
[00:10:27.000 --> 00:10:30.000]  而且令到神的名受虧損
[00:10:30.000 --> 00:10:32.000]  嘩!這麼嚴重
[00:10:32.000 --> 00:10:33.000]  但他們呢
[00:10:33.000 --> 00:10:34.000]  原來徹底的
[00:10:34.000 --> 00:10:36.000]  徹底的敗壞到這樣
[00:10:36.000 --> 00:10:37.000]  他們不能守律法
[00:10:37.000 --> 00:10:39.000]  而且帶來這樣的後果
[00:10:39.000 --> 00:10:40.000]  保羅要告訴你
[00:10:40.000 --> 00:10:41.000]  是這樣的
[00:10:41.000 --> 00:10:42.000]  嘩!多難度高啊!
[00:10:42.000 --> 00:10:45.000]  你知不知道當時的猶太人
[00:10:45.000 --> 00:10:46.000]  猶太人是怎樣的?
[00:10:46.000 --> 00:10:48.000]  他認為天堂
[00:10:48.000 --> 00:10:51.000]  是哪些人上的?
[00:10:51.000 --> 00:10:53.000]  猶太人
[00:10:53.000 --> 00:10:54.000]  是的
[00:10:54.000 --> 00:10:56.000]  愛邦人是上了天堂的
[00:10:56.000 --> 00:10:58.000]  嘩!你竟然講到我這樣不行
[00:10:58.000 --> 00:11:00.000]  他們現在很難接受
[00:11:00.000 --> 00:11:01.000]  很難接受
[00:11:01.000 --> 00:11:04.000]  甚至當時他們覺得是怎樣呢?
[00:11:04.000 --> 00:11:06.000]  很出名的律法主義
[00:11:06.000 --> 00:11:08.000]  他認為有律法在
[00:11:08.000 --> 00:11:10.000]  他們守就行了
[00:11:10.000 --> 00:11:13.000]  守這個律法就可以
[00:11:13.000 --> 00:11:16.000]  得到永生
[00:11:16.000 --> 00:11:17.000]  守律法就行了
[00:11:17.000 --> 00:11:18.000]  其中一個
[00:11:18.000 --> 00:11:19.000]  另外還有一個
[00:11:19.000 --> 00:11:21.000]  叫做恩約律法主義
[00:11:21.000 --> 00:11:22.000]  有些進化的
[00:11:22.000 --> 00:11:23.000]  是講什麼呢?
[00:11:23.000 --> 00:11:25.000]  原來有些猶太人覺得
[00:11:25.000 --> 00:11:29.000]  是神和我們有約的關係
[00:11:29.000 --> 00:11:31.000]  所以我們和神的關係
[00:11:31.000 --> 00:11:33.000]  已經很緊密了
[00:11:33.000 --> 00:11:36.000]  不過我們就在當中
[00:11:36.000 --> 00:11:40.000]  我們是要去遵守律法的
[00:11:40.000 --> 00:11:42.000]  所講的去做
[00:11:42.000 --> 00:11:44.000]  要贖罪
[00:11:44.000 --> 00:11:46.000]  要去履行這些神的東西
[00:11:46.000 --> 00:11:47.000]  結果最後
[00:11:47.000 --> 00:11:50.000]  我還是可以得救的
[00:11:50.000 --> 00:11:53.000]  真的有神給我們永生的
[00:11:53.000 --> 00:11:54.000]  其實有什麼不同呢?
[00:11:54.000 --> 00:11:56.000]  聽起來好像差不多
[00:11:56.000 --> 00:11:58.000]  但是有不同的
[00:11:58.000 --> 00:11:59.000]  他重視了
[00:11:59.000 --> 00:12:02.000]  其實因為神是很信實的神
[00:12:02.000 --> 00:12:05.000]  所以他給我們有這樣的身份
[00:12:05.000 --> 00:12:07.000]  有這樣的國禮
[00:12:07.000 --> 00:12:08.000]  也給我們有律法
[00:12:08.000 --> 00:12:12.000]  所以根本上我們是不用擔心的
[00:12:12.000 --> 00:12:13.000]  而且他覺得一樣東西
[00:12:13.000 --> 00:12:16.000]  我們是能夠受的
[00:12:16.000 --> 00:12:17.000]  他會這樣看的
[00:12:17.000 --> 00:12:18.000]  有一點點不同
[00:12:18.000 --> 00:12:20.000]  但是背後裡最歸根究底
[00:12:20.000 --> 00:12:22.000]  都是認為一樣東西
[00:12:22.000 --> 00:12:23.000]  我們有律法
[00:12:23.000 --> 00:12:24.000]  有神的約在裡面
[00:12:24.000 --> 00:12:28.000]  所以我們是可以搞得定的
[00:12:28.000 --> 00:12:30.000]  我們可以靠這些
[00:12:30.000 --> 00:12:32.000]  去得著永生
[00:12:32.000 --> 00:12:33.000]  就是來到這裡
[00:12:33.000 --> 00:12:35.000]  保羅就要挑戰他們
[00:12:35.000 --> 00:12:36.000]  去到最徹底的地方
[00:12:36.000 --> 00:12:38.000]  就是原來你們是不行的
[00:12:38.000 --> 00:12:40.000]  你們在當中是一敗塗地的
[00:12:40.000 --> 00:12:43.000]  難度很高
[00:12:43.000 --> 00:12:45.000]  所以保羅由第一章
[00:12:45.000 --> 00:12:47.000]  到這裡慢慢去鋪陳
[00:12:47.000 --> 00:12:49.000]  讓猶太信徒或猶太人
[00:12:49.000 --> 00:12:51.000]  能夠聽得入耳
[00:12:51.000 --> 00:12:53.000]  他聽得入耳
[00:12:53.000 --> 00:12:54.000]  慢慢告訴他們
[00:12:54.000 --> 00:12:57.000]  其實全世界都服在罪的裡邊
[00:12:57.000 --> 00:12:59.000]  你們雖然有國禮
[00:12:59.000 --> 00:13:01.000]  但是算不得國禮
[00:13:01.000 --> 00:13:02.000]  所以在當中
[00:13:02.000 --> 00:13:06.000]  第二章可以說有個很重要的總結
[00:13:06.000 --> 00:13:09.000]  就是他用很長的篇幅
[00:13:09.000 --> 00:13:11.000]  保羅告訴猶太人
[00:13:11.000 --> 00:13:12.000]  其實和外國人一樣
[00:13:12.000 --> 00:13:14.000]  在神的面前的地位
[00:13:14.000 --> 00:13:16.000]  所以來到第三章
[00:13:16.000 --> 00:13:19.000]  第一個問題的出現
[00:13:19.000 --> 00:13:21.000]  既然是這樣
[00:13:21.000 --> 00:13:24.000]  我們身為猶太人有什麼長處呢
[00:13:24.000 --> 00:13:27.000]  在當中我們有國禮有什麼益處呢
[00:13:27.000 --> 00:13:29.000]  很自然會問這個問題
[00:13:29.000 --> 00:13:30.000]  如果是你
[00:13:30.000 --> 00:13:31.000]  你會怎麼回答
[00:13:31.000 --> 00:13:32.000]  聽完保羅這樣說
[00:13:32.000 --> 00:13:34.000]  那當然沒有了
[00:13:34.000 --> 00:13:35.000]  有什麼強處
[00:13:35.000 --> 00:13:36.000]  有什麼好處
[00:13:36.000 --> 00:13:37.000]  但是保羅怎麼回答呢
[00:13:37.000 --> 00:13:40.000]  保羅說凡事大有好處
[00:13:40.000 --> 00:13:44.000]  第一是神的聖賢教託他們
[00:13:44.000 --> 00:13:45.000]  有什麼好處呢
[00:13:45.000 --> 00:13:47.000]  神的聖賢教託他們
[00:13:47.000 --> 00:13:50.000]  其實保羅就沒怎麼詮釋
[00:13:50.000 --> 00:13:52.000]  只說了這一句話
[00:13:52.000 --> 00:13:53.000]  有什麼好處呢
[00:13:53.000 --> 00:13:54.000]  其實很簡單
[00:13:54.000 --> 00:13:58.000]  就是神的心意你是知道的
[00:13:58.000 --> 00:14:00.000]  最簡單這件事
[00:14:00.000 --> 00:14:02.000]  神想怎樣你都知道
[00:14:02.000 --> 00:14:04.000]  神想你怎樣做你都知道
[00:14:04.000 --> 00:14:05.000]  那就真的無比了
[00:14:05.000 --> 00:14:09.000]  假設你的老闆
[00:14:09.000 --> 00:14:12.000]  你知道他在想什麼
[00:14:12.000 --> 00:14:13.000]  知道他想要什麼
[00:14:13.000 --> 00:14:14.000]  那你就很簡單
[00:14:14.000 --> 00:14:15.000]  他給你一個要求
[00:14:15.000 --> 00:14:17.000]  你不用在那邊左想右想
[00:14:17.000 --> 00:14:19.000]  應該怎樣去達到他想說的話
[00:14:19.000 --> 00:14:21.000]  馬上就可以做到了
[00:14:21.000 --> 00:14:23.000]  最簡單
[00:14:23.000 --> 00:14:24.000]  直接
[00:14:24.000 --> 00:14:25.000]  他又開心
[00:14:25.000 --> 00:14:26.000]  你又不用犯錯
[00:14:26.000 --> 00:14:27.000]  多麼理想
[00:14:27.000 --> 00:14:29.000]  甚至乎在我來說
[00:14:29.000 --> 00:14:30.000]  最切身的就是
[00:14:30.000 --> 00:14:32.000]  我知道我太太想什麼就好了
[00:14:32.000 --> 00:14:33.000]  為什麼呢
[00:14:33.000 --> 00:14:36.000]  因為其實我們傳道人都會犯錯
[00:14:36.000 --> 00:14:38.000]  有時候可能得罪了她
[00:14:38.000 --> 00:14:40.000]  早期就說
[00:14:40.000 --> 00:14:42.000]  我只是說對不起就OK了
[00:14:42.000 --> 00:14:43.000]  原恕你吧
[00:14:43.000 --> 00:14:46.000]  接著因為太太都會進化
[00:14:46.000 --> 00:14:48.000]  她進化到一個地步
[00:14:48.000 --> 00:14:49.000]  就是說
[00:14:49.000 --> 00:14:51.000]  你得罪了什麼
[00:14:51.000 --> 00:14:53.000]  你做錯了什麼
[00:14:53.000 --> 00:14:55.000]  做錯了什麼
[00:14:55.000 --> 00:14:58.000]  這個就是一個很難回答的問題
[00:14:58.000 --> 00:15:00.000]  難不難回答
[00:15:00.000 --> 00:15:03.000]  你最大的問題就是答錯了
[00:15:03.000 --> 00:15:05.000]  那就是不知道了
[00:15:05.000 --> 00:15:07.000]  你很難去答對
[00:15:07.000 --> 00:15:09.000]  所以當中
[00:15:09.000 --> 00:15:11.000]  其實如果我知道我太太想什麼
[00:15:11.000 --> 00:15:13.000]  那我就容易了
[00:15:13.000 --> 00:15:15.000]  不會做錯了
[00:15:15.000 --> 00:15:16.000]  出事了
[00:15:16.000 --> 00:15:17.000]  所以其實這裡很簡單
[00:15:17.000 --> 00:15:18.000]  第一件事
[00:15:18.000 --> 00:15:19.000]  其實他這麼說
[00:15:19.000 --> 00:15:21.000]  神的聖言交託給他們
[00:15:21.000 --> 00:15:23.000]  是一個大有好處
[00:15:23.000 --> 00:15:26.000]  就是他們清楚神的心意
[00:15:26.000 --> 00:15:28.000]  他只要按照神的心意去做
[00:15:28.000 --> 00:15:30.000]  那就沒問題了
[00:15:30.000 --> 00:15:31.000]  是不是
[00:15:31.000 --> 00:15:34.000]  但是除了這樣之外
[00:15:34.000 --> 00:15:36.000]  原來在
[00:15:36.000 --> 00:15:38.000]  這個
[00:15:38.000 --> 00:15:40.000]  生命記
[00:15:40.000 --> 00:15:41.000]  第四章第七節
[00:15:41.000 --> 00:15:42.000]  可以這麼說
[00:15:42.000 --> 00:15:44.000]  那一大國的人
[00:15:44.000 --> 00:15:47.000]  有神與他們相近
[00:15:47.000 --> 00:15:49.000]  張爺說我們的神
