
[00:00:00.000 --> 00:00:05.100]  今日同大家分享嘅經文係我好猶疑嘅
[00:02:42.620 --> 00:02:43.820]  喺目前嚟講呀
[00:02:43.820 --> 00:02:45.420]  咁呀一個好高嘅榮譽
[00:02:45.420 --> 00:02:51.580]  咁個仔個爸爸聽佢呢個聽呀大美人咁樣講呢就好高興呀
[00:02:51.580 --> 00:02:56.940]  好開心呀真係好開心呀我個仔可以咁攞到呢個咁樣嘅榮譽咁樣
[00:02:56.940 --> 00:02:58.860]  不過佢阿爸都再講咗一樣嘢
[00:02:58.860 --> 00:03:03.100]  佢話其實呢種嘅開心呢都唔及得另外一種嘅開心
[00:03:03.100 --> 00:03:05.260]  就係咩呢就係佢都有好多兄弟㗎嘛
[00:03:05.260 --> 00:03:06.940]  佢阿爸都有好多仔女㗎嘛
[00:03:06.940 --> 00:03:11.020]  佢話如果我有一個仔好似你咁出色
[00:03:11.020 --> 00:03:15.500]  不過如果我啲仔女彼此之間有好多不和
[00:03:15.500 --> 00:03:17.420]  有好多嘅唔啱
[00:03:17.420 --> 00:03:19.260]  有好多問題拗橋嘅話呢
[00:03:19.260 --> 00:03:23.580]  我就寧願大家都係平平凡凡做一個普通人
[00:03:23.580 --> 00:03:26.620]  帶大家相親相愛做一個好嘅兄弟
[00:03:26.620 --> 00:03:29.980]  寧願咁樣總好過另外一種
[00:03:29.980 --> 00:03:33.820]  唔知大家你作為父母你係咪都係咁諗㗎
[00:03:33.820 --> 00:03:35.100]  大家都噏頭喎
[00:03:35.100 --> 00:03:39.100]  佢講呢個其實佢係講緊佢想講教會因為佢講緊教會會眾
[00:03:39.100 --> 00:03:43.180]  即係話神嘅教會裏面有好多個唔同嘅地方教會
[00:03:43.180 --> 00:03:46.780]  有啲教會好興旺好多人好有發展
[00:03:46.780 --> 00:03:52.940]  有啲教會就好落魄或者好貧隻好無人才之處
[00:03:52.940 --> 00:03:56.860]  佢話如果你一間教會堂會好興旺好發達
[00:03:56.860 --> 00:03:59.340]  神固然開心主公固然開心
[00:03:59.340 --> 00:04:01.900]  但係神寧願你唔係一間興旺
[00:04:01.900 --> 00:04:05.340]  你係好多教會彼此嘅相顧彼此嘅相融
[00:04:05.340 --> 00:04:07.340]  佢講緊呢個point佢想講
[00:04:07.340 --> 00:04:11.820]  咁我想透過今日嘅經文呢其實都同呢一點有啲相關嘅
[00:04:11.820 --> 00:04:15.980]  一個爸爸有兩個仔佢哋嘅遭遇係點樣嘅呢
[00:04:15.980 --> 00:04:17.340]  故事我哋好熟㗎啦
[00:04:17.340 --> 00:04:20.380]  今日想集中睇下最後尾個幾節
[00:04:20.380 --> 00:04:24.300]  15章嘅25至到32節我哋讀一次先
[00:04:24.300 --> 00:04:26.540]  ok好請啦
[00:04:26.540 --> 00:04:30.140]  呢幾節經文呢有一個嘅向導嘅
[00:04:30.140 --> 00:04:36.540]  就係爸爸同埋個哥點樣面對個細路
[00:04:36.540 --> 00:04:40.700]  爸爸同埋個大兒子點樣面對個小兒子
[00:04:40.700 --> 00:04:45.180]  大兒子見到知道小兒子返嚟啦佢嘅反應係點
[00:04:45.180 --> 00:04:49.740]  然之後再講爸爸點樣面對大兒子嘅反應
[00:04:49.740 --> 00:04:51.260]  所以其實係一個對比嚟嘅
[00:04:51.260 --> 00:04:54.780]  對比咩呢就係大兒子點樣睇小兒子
[00:04:54.780 --> 00:04:59.180]  同埋爸爸點樣睇小兒子兩者嘅差別係邊度
[00:04:59.180 --> 00:05:02.140]  我用呢個眼光去睇今日嘅呢段經文好嗎
[00:05:02.140 --> 00:05:05.740]  咁故事雖然我哋好熟
[00:05:05.740 --> 00:05:09.580]  讓我用一至兩分鐘重溫一次之前嘅過程先
[00:05:09.580 --> 00:05:12.540]  呢個爸爸有兩個仔大仔細仔
[00:05:12.540 --> 00:05:16.380]  大仔好聽話大仔好乖大仔就好信服
[00:05:16.380 --> 00:05:18.540]  於是乎呢爸爸好開心
[00:05:18.540 --> 00:05:21.740]  一齊幫大仔就幫呢個爸爸一齊打理個屋企
[00:05:21.740 --> 00:05:27.020]  有錢佬嚟嘅屋企好多地方好多嘅生口養活咁樣
[00:05:27.020 --> 00:05:30.380]  細細仔個細路呢就係好唔聽話好唔生性
[00:05:30.380 --> 00:05:34.540]  好鶯皮好調皮好唔聽教
[00:05:34.540 --> 00:05:38.380]  當佢哋慢慢長大之後個細仔就同爸爸講
[00:05:38.380 --> 00:05:41.500]  爸爸將來有一日你都要分家產
[00:05:41.500 --> 00:05:44.540]  一人一半不如咁你分定畀我先
[00:05:44.540 --> 00:05:47.820]  對於當代嘅中東古代嘅人嚟講
[00:05:47.820 --> 00:05:50.540]  個仔同爸爸咁講即係咩意思呢
[00:05:50.540 --> 00:05:53.180]  即係話你去死咁解
[00:05:53.180 --> 00:05:55.820]  於是乎分定家產爸爸又好好
[00:05:55.820 --> 00:05:57.340]  於是乎就畀咗一半家產佢
[00:05:57.340 --> 00:05:59.340]  佢就變埋哂所有嘅嘢
[00:05:59.340 --> 00:06:02.380]  於是乎佢就離家出走去咗好遠嘅地方
[00:06:02.380 --> 00:06:05.900]  喺嗰度花費哂所有嘅錢
[00:06:05.900 --> 00:06:08.140]  原本有好多朋友同佢一齊friend嘅
[00:06:08.140 --> 00:06:09.820]  一齊玩嘅一齊開心嘅
[00:06:09.820 --> 00:06:12.060]  當佢啲錢用哂之後
[00:06:12.060 --> 00:06:15.180]  啲朋友走哂啲friend冇哂
[00:06:15.180 --> 00:06:17.500]  咁點呀佢就窮啦
[00:06:17.500 --> 00:06:19.820]  窮到一個地步佢要幫人打工
[00:06:19.820 --> 00:06:23.180]  幫人打工打工到一個地步落魄到一個地步
[00:06:23.180 --> 00:06:26.060]  係幫人打工嗰啲嘅工作嘅性質
[00:06:26.060 --> 00:06:29.580]  係佢嗰個民族以色列人係絕對唔想做嘅
[00:06:29.580 --> 00:06:31.500]  就係幫人看珠
[00:06:31.500 --> 00:06:33.340]  因為珠係不潔嘅動物
[00:06:33.340 --> 00:06:34.380]  佢哋唔食珠肉嘅
[00:06:34.380 --> 00:06:35.180]  唔單止唔食啦
[00:06:35.180 --> 00:06:36.620]  而家冇得話唔食添
[00:06:36.620 --> 00:06:37.660]  而家仲要看
[00:06:37.660 --> 00:06:39.100]  照顧呢啲珠
[00:06:39.100 --> 00:06:41.340]  照顧佢哋嘅生口嘅飲食
[00:06:41.340 --> 00:06:43.420]  去到谷底
[00:06:43.420 --> 00:06:45.740]  就嗰啲人肚餓到飛起
[00:06:45.740 --> 00:06:47.340]  見到啲珠食嗰啲嘅豆鴿
[00:06:47.340 --> 00:06:49.340]  佢都覺得我都好想食呢啲豆鴿
[00:06:49.340 --> 00:06:50.780]  真係冇得食
[00:06:50.780 --> 00:06:52.380]  嘩真係谷底到谷底
[00:06:52.380 --> 00:06:53.980]  突然之間你個回想
[00:06:53.980 --> 00:06:56.060]  我仲有個爸爸有個屋企
[00:06:56.060 --> 00:06:57.980]  佢屋企有咁多家財
[00:06:57.980 --> 00:06:59.500]  有咁多嘅產業
[00:06:59.500 --> 00:07:01.500]  咁多僕人不如咁啦
[00:07:01.500 --> 00:07:02.620]  我返去都做唔到個仔
[00:07:02.620 --> 00:07:03.900]  不如返去幫我打工啦
[00:07:03.900 --> 00:07:05.420]  都好過喺呢度
[00:07:05.420 --> 00:07:09.100]  於是乎呢個細佬轉身回轉
[00:07:09.100 --> 00:07:10.380]  返去搵爸爸
[00:07:10.380 --> 00:07:11.580]  大家都知
[00:07:11.580 --> 00:07:12.940]  爸爸望穿秋水
[00:07:12.940 --> 00:07:14.220]  望呢個細仔返嚟
[00:07:14.220 --> 00:07:15.420]  離遠見到佢返嚟
[00:07:15.420 --> 00:07:17.100]  嘩跑過去擁抱
[00:07:17.100 --> 00:07:17.740]  錫佢
[00:07:17.740 --> 00:07:19.340]  跟住畀件衫外婆佢著
[00:07:19.340 --> 00:07:20.140]  畀戒指佢戴
[00:07:20.140 --> 00:07:21.020]  畀鞋佢著
[00:07:21.020 --> 00:07:21.900]  然之後點呀
[00:07:21.900 --> 00:07:23.500]  同佢湯咗隻肥牛
[00:07:23.500 --> 00:07:25.260]  開咗個Party
[00:07:25.260 --> 00:07:29.580]  25節就講阿哥嘅反應
[00:07:29.580 --> 00:07:32.620]  我想再講一句
[00:07:32.620 --> 00:07:35.260]  呢個比喻有一個場景
[00:07:35.260 --> 00:07:36.460]  耶穌講呢個比喻
[00:07:36.460 --> 00:07:37.660]  唔係同門徒講嘅
[00:07:37.660 --> 00:07:39.100]  主要
[00:07:39.100 --> 00:07:40.700]  第十五章一至二節
[00:07:40.700 --> 00:07:41.660]  請大家睇下
[00:07:41.660 --> 00:07:43.340]  呢兩節聖經
[00:07:43.340 --> 00:07:45.500]  大家讀一次好嗎
[00:07:45.500 --> 00:07:49.180]  眾歲利和罪人都挨近耶穌
[00:07:49.180 --> 00:07:51.260]  要聽他講道
[00:07:51.260 --> 00:07:54.620]  發你錯人和民事私下以論說
[00:07:54.620 --> 00:07:56.460]  這個人接待罪人
[00:07:56.460 --> 00:07:58.380]  又同他們吃飯
[00:07:58.380 --> 00:07:59.500]  耶穌就開始講
[00:07:59.500 --> 00:08:00.780]  講三個比喻
[00:08:00.780 --> 00:08:02.700]  呢個係第三個
[00:08:02.700 --> 00:08:05.500]  眾歲利和罪人都挨近耶穌
[00:08:05.500 --> 00:08:07.020]  要聽他講道
[00:08:07.020 --> 00:08:08.700]  一班人歲利罪人
[00:08:08.700 --> 00:08:09.580]  要近耶穌
[00:08:09.580 --> 00:08:10.460]  耶穌講嘢啦
[00:08:10.460 --> 00:08:11.580]  挨近佢
[00:08:11.580 --> 00:08:12.620]  唔單止講道
[00:08:12.620 --> 00:08:13.820]  下面講食飯
[00:08:13.820 --> 00:08:16.380]  即係一齊開餐講嘢
[00:08:16.380 --> 00:08:18.140]  有一班人發你錯人和民事
[00:08:18.140 --> 00:08:19.260]  離遠望見
[00:08:19.260 --> 00:08:20.300]  私下以論說
[00:08:20.300 --> 00:08:21.340]  呢個咩拉比
[00:08:21.340 --> 00:08:22.620]  呢個咩老師
[00:08:22.620 --> 00:08:26.060]  居然同呢啲罪人歲利一齊食飯
[00:08:26.060 --> 00:08:27.420]  喺呢個場景之下
[00:08:27.420 --> 00:08:28.700]  耶穌講比喻
[00:08:28.700 --> 00:08:30.940]  所以你會聽到睇到
[00:08:30.940 --> 00:08:34.300]  耶穌係針對緊呢兩群人講嘅
[00:08:34.300 --> 00:08:35.500]  所以你會睇到
[00:08:35.500 --> 00:08:38.460]  大兒子其實係映射緊咩嘢
[00:08:38.460 --> 00:08:41.340]  就係嗰啲發你錯人同民事
[00:08:41.340 --> 00:08:42.540]  嗰啲小兒子
[00:08:42.540 --> 00:08:46.060]  就係反映緊嗰啲罪人同歲利
[00:08:46.060 --> 00:08:47.020]  你會明白
[00:08:47.020 --> 00:08:49.900]  嗰啲聽嘢嘅發你錯人好聰明
[00:08:49.900 --> 00:08:52.060]  佢哋聽應該明白
[00:08:52.060 --> 00:08:54.620]  所以我哋要帶住呢種咁嘅場景
[00:08:54.620 --> 00:08:56.780]  我哋去睇呢個比喻
[00:08:56.780 --> 00:08:57.500]  好喇
[00:08:57.500 --> 00:08:59.020]  咁我去返廿五節
[00:08:59.020 --> 00:09:00.140]  咁聖經點樣講呢
[00:09:00.140 --> 00:09:01.260]  個比喻點樣講呢
[00:09:01.260 --> 00:09:03.260]  就大兒子嗰時候
[00:09:03.260 --> 00:09:05.020]  正正開緊Party嘅時候
[00:09:05.020 --> 00:09:06.860]  嗰大兒子喺田裏面
[00:09:06.860 --> 00:09:08.140]  佢返屋企喇
[00:09:08.140 --> 00:09:09.420]  離家不遠
[00:09:09.420 --> 00:09:11.180]  佢聽到乜嘢
[00:09:11.180 --> 00:09:13.420]  作樂跳舞嘅聲音
[00:09:13.420 --> 00:09:14.220]  大家知
[00:09:14.220 --> 00:09:15.740]  應該唔係佢爸爸唱歌
[00:09:15.740 --> 00:09:17.100]  佢細佬跳舞啦
[00:09:17.100 --> 00:09:18.700]  應該係請啲人返嚟
[00:09:18.700 --> 00:09:19.900]  係咪喺度表演
[00:09:19.900 --> 00:09:21.020]  一個宴會
[00:09:21.020 --> 00:09:22.860]  然後佢哋有好開心嘅Party
[00:09:22.860 --> 00:09:24.540]  全家都喺度嘅應該
[00:09:24.540 --> 00:09:28.060]  咁但係呢個大兒子聽到呢啲嘅聲音
[00:09:28.060 --> 00:09:29.260]  佢又點呀
[00:09:29.260 --> 00:09:31.660]  佢有一個好奇怪嘅反應
[00:09:31.660 --> 00:09:32.860]  佢話咩事呢
[00:09:32.860 --> 00:09:33.820]  佢叫個僕人嚟
[00:09:33.820 --> 00:09:34.460]  喂 咩事呢
[00:09:34.460 --> 00:09:35.580]  喺屋企咁開心嘅
[00:09:35.580 --> 00:09:36.620]  咁多人跳舞
[00:09:36.620 --> 00:09:37.820]  咁多人唱歌嘅
[00:09:37.820 --> 00:09:38.700]  點解呀
[00:09:38.700 --> 00:09:40.540]  嗰個僕人就話啦
[00:09:40.540 --> 00:09:43.020]  你兄弟返嚟喇
[00:09:43.020 --> 00:09:46.220]  你爸爸因為佢冇病冇痛走返嚟呢
[00:09:46.220 --> 00:09:48.220]  將隻肥牛宰咗喇
[00:09:48.220 --> 00:09:49.180]  大家注意
[00:09:49.180 --> 00:09:51.740]  原文呢個肥牛呢
[00:09:51.740 --> 00:09:53.660]  係唔係任意一隻嘅
[00:09:53.660 --> 00:09:55.900]  係嗰一隻
[00:09:55.900 --> 00:09:56.860]  Adapt
[00:09:56.860 --> 00:09:58.140]  係嗰一隻肥牛
[00:09:58.140 --> 00:09:59.980]  即係其實有少少暗示緊呢
[00:09:59.980 --> 00:10:03.900]  喺嗰個爸爸嘅身後裏面有好多牛嗰啲羊㗎嘛
[00:10:03.900 --> 00:10:06.060]  係有一隻特別嘅
[00:10:06.060 --> 00:10:08.780]  好肥嘅
[00:10:08.780 --> 00:10:09.980]  就係宰到嗰隻
[00:10:09.980 --> 00:10:11.180]  慶祝
[00:10:11.180 --> 00:10:15.180]  所以你會體會到爸爸嗰個大兒子嗰種嘅心情
[00:10:15.180 --> 00:10:16.620]  好喇 宰咗佢喇
[00:10:16.620 --> 00:10:17.660]  大兒子點呀
[00:10:17.660 --> 00:10:19.900]  如果大家你想像你係大兒子
[00:10:19.900 --> 00:10:20.860]  你返屋企呀
[00:10:20.860 --> 00:10:21.820]  辛辛苦苦
[00:10:21.820 --> 00:10:22.380]  返屋企喇
[00:10:22.380 --> 00:10:23.100]  你發覺
[00:10:23.100 --> 00:10:24.060]  咁開個Party
[00:10:24.060 --> 00:10:25.500]  啲肥牛咁宰咗喇
[00:10:25.500 --> 00:10:26.700]  開Party
[00:10:26.700 --> 00:10:28.300]  慶祝個細佬返嚟
[00:10:28.300 --> 00:10:29.740]  你會咩反應㗎
[00:10:29.740 --> 00:10:32.220]  你會唔會好似佢大哥個反應嘅
[00:10:32.220 --> 00:10:33.020]  會喇
[00:10:33.020 --> 00:10:33.820]  係咪呀
[00:10:33.820 --> 00:10:34.700]  你係佢
[00:10:34.700 --> 00:10:36.860]  我都起頂喇係咪
[00:10:36.860 --> 00:10:38.940]  所以大兒子卻生氣
[00:10:38.940 --> 00:10:40.060]  所以大家注意呀
[00:10:40.060 --> 00:10:41.340]  係講畀我哋聽㗎
[00:10:41.340 --> 00:10:43.020]  因為我亦都生氣都會
[00:10:43.020 --> 00:10:43.740]  生氣喇
[00:10:43.740 --> 00:10:44.780]  不肯進去
[00:10:44.780 --> 00:10:46.220]  生氣嘅意思好嬲啦
[00:10:46.220 --> 00:10:48.460]  你可以想像下嗰種嘅情緒呀
[00:10:48.460 --> 00:10:50.940]  大兒子點樣睇呢件事呢
[00:10:50.940 --> 00:10:52.700]  佢嘅眼光係點嘅呢
[00:10:52.700 --> 00:10:55.420]  佢話呢個生氣即係憤恨啦
[00:10:55.420 --> 00:10:57.100]  可能係唔抵得啦
[00:10:57.100 --> 00:10:59.180]  可能係偏心啦
[00:10:59.180 --> 00:11:01.500]  可能係嫌棄啦
[00:11:01.500 --> 00:11:03.740]  可能係妒忌啦
[00:11:03.740 --> 00:11:04.220]  係咪
[00:11:04.220 --> 00:11:05.340]  種種嘅原因
[00:11:05.340 --> 00:11:07.660]  情緒都有喺佢裏面發生嘅
[00:11:07.660 --> 00:11:09.020]  呢個生氣
[00:11:09.020 --> 00:11:10.940]  然之後點呢
[00:11:10.940 --> 00:11:12.060]  唔入去
[00:11:12.060 --> 00:11:14.300]  呢個哥唔肯入去
[00:11:14.300 --> 00:11:15.500]  唔入去喎
[00:11:15.500 --> 00:11:17.100]  咁點呢
[00:11:17.100 --> 00:11:19.500]  佢阿爸出嚟勸佢
[00:11:19.500 --> 00:11:22.780]  跟住呢個大兒子佢嘅憤恨
[00:11:22.780 --> 00:11:25.180]  佢嘅嬲呢
[00:11:25.180 --> 00:11:27.580]  其實當嗰啲法治財人
[00:11:27.580 --> 00:11:29.100]  喺側邊聽嘅時候
[00:11:29.100 --> 00:11:31.260]  可能佢都會好似你哋大家一樣
[00:11:31.260 --> 00:11:32.620]  我都嬲啦
[00:11:32.620 --> 00:11:33.260]  係咪
[00:11:33.260 --> 00:11:35.580]  所以其實佢即刻有一種明白
[00:11:35.580 --> 00:11:37.660]  咦 佢好似講緊我喎
[00:11:37.660 --> 00:11:38.940]  好啦 跟住講咩呢
[00:11:38.940 --> 00:11:40.540]  大兒子嘅嬲其實有道理嘅
[00:11:40.540 --> 00:11:41.100]  有原因㗎喎
[00:11:41.100 --> 00:11:44.220]  你睇佢點講好唔好
[00:11:44.220 --> 00:11:45.980]  佢話佢同阿爸講
[00:11:45.980 --> 00:11:48.700]  我服侍你咁多年啦
[00:11:48.700 --> 00:11:51.420]  從來都冇違背過你嘅命令
[00:11:51.420 --> 00:11:53.500]  你都冇畀我一隻山羊羔
[00:11:53.500 --> 00:11:55.740]  叫我同朋友一同快樂
[00:11:55.740 --> 00:11:58.300]  呢個係咩嚟㗎
[00:11:58.300 --> 00:11:59.100]  比較
[00:11:59.100 --> 00:12:01.340]  第一
[00:12:01.340 --> 00:12:02.300]  肥牛
[00:12:02.300 --> 00:12:03.580]  嗰隻肥牛
[00:12:03.580 --> 00:12:04.300]  呢隻
[00:12:04.300 --> 00:12:05.100]  唔係呢隻
[00:12:05.100 --> 00:12:06.620]  其中一隻山羊羔
[00:12:06.620 --> 00:12:07.740]  喺當時嘅時候
[00:12:07.740 --> 00:12:09.820]  嗰個生口管理嚟講呢
[00:12:09.820 --> 00:12:12.940]  係一隻好強烈嘅對比
[00:12:12.940 --> 00:12:14.460]  山羊羔係羊仔
[00:12:14.460 --> 00:12:15.820]  山羊嘅羊仔
[00:12:15.820 --> 00:12:17.420]  係一隻相對嚟講係
[00:12:17.420 --> 00:12:19.980]  比較上冇咁值錢啦係咪
[00:12:19.980 --> 00:12:20.460]  OK
[00:12:20.460 --> 00:12:22.540]  咁佢係一種好強烈嘅比較啦
[00:12:22.540 --> 00:12:23.740]  大家注意佢同阿爸講咩
[00:12:23.740 --> 00:12:27.180]  佢話我服侍你這多年
[00:12:27.180 --> 00:12:29.500]  服侍呢個字呢
[00:12:29.500 --> 00:12:31.820]  亦都唔夠力呀
[00:12:31.820 --> 00:12:34.540]  因為原來嗰個字係來自一個名詞
[00:12:34.540 --> 00:12:36.380]  嗰個名詞呢
[00:12:36.380 --> 00:12:39.660]  叫做奴隸
[00:12:39.660 --> 00:12:41.980]  有一隻船呢個名叫做都樂上
[00:12:41.980 --> 00:12:42.780]  唔知大家知唔知啦
[00:12:42.780 --> 00:12:43.580]  鐘瀑號
[00:12:43.580 --> 00:12:44.780]  個名好靚呀鐘瀑
[00:12:44.780 --> 00:12:47.260]  即係奴隸奴隸嗰個意思嘅
[00:12:47.260 --> 00:12:49.580]  即係話個哥同阿爸講
[00:12:49.580 --> 00:12:50.700]  第二隻跟阿爸講
[00:12:50.700 --> 00:12:54.380]  我好似奴隸咁樣服侍你咁多年
[00:12:54.380 --> 00:12:55.580]  嘩佢諗住自己
[00:12:55.580 --> 00:12:57.500]  佢其實佢睇個細佬呢
[00:12:57.500 --> 00:12:58.380]  佢唔係望佢
[00:12:58.380 --> 00:13:00.220]  佢望左自己
[00:13:00.220 --> 00:13:02.940]  反射緊佢自己
[00:13:02.940 --> 00:13:03.980]  阿爸
[00:13:03.980 --> 00:13:06.940]  我呢同你已經呀跟咗你咁多年㗎
[00:13:06.940 --> 00:13:07.660]  好唔好呀
[00:13:07.660 --> 00:13:10.140]  大家注意呢耶穌講得係刻畫入微嘅
[00:13:10.140 --> 00:13:12.220]  因為廿五節佢一開始講第一句呢
[00:13:12.220 --> 00:13:14.220]  就話呢個大兒子
[00:13:14.220 --> 00:13:16.060]  喺邊度返嚟呀
[00:13:16.060 --> 00:13:17.100]  田間返嚟
[00:13:17.100 --> 00:13:18.060]  即係影射緊咩
[00:13:18.060 --> 00:13:19.100]  暗示緊咩呢
[00:13:19.100 --> 00:13:20.220]  佢做緊嘢吖嘛
[00:13:20.220 --> 00:13:21.420]  好勤力做緊嘢吖嘛
[00:13:21.420 --> 00:13:23.100]  全家人都開緊party啦
[00:13:23.100 --> 00:13:24.300]  佢做緊嘢
[00:13:24.300 --> 00:13:26.060]  佢返嚟啦
[00:13:26.060 --> 00:13:28.060]  成個場景係講緊呢
[00:13:28.060 --> 00:13:29.180]  呢一個好努力
[00:13:29.180 --> 00:13:30.220]  好忠心
[00:13:30.220 --> 00:13:33.980]  好唔願意違背父親嘅呢一位嘅大兒子
[00:13:33.980 --> 00:13:35.020]  佢返嚟啦
[00:13:35.020 --> 00:13:37.020]  佢仲話我咁多年咁樣
[00:13:37.020 --> 00:13:39.580]  好似奴隸咁樣服侍你
[00:13:39.580 --> 00:13:41.820]  仲有第二句係乜嘢呀
[00:13:41.820 --> 00:13:44.460]  我從來冇違背過你嘅命令
[00:13:44.460 --> 00:13:46.460]  你講乜我都做㗎
[00:13:46.460 --> 00:13:48.460]  佢自疑
[00:13:48.460 --> 00:13:50.460]  佢話我覺得幾好
[00:13:50.460 --> 00:13:53.420]  佢當自己係乜嘢
[00:13:53.420 --> 00:13:55.420]  佢當自己係暴人
[00:13:55.420 --> 00:13:57.420]  好啦
[00:13:57.420 --> 00:13:59.420]  跟住下一句
[00:13:59.420 --> 00:14:03.580]  但你這個兒子和娼妓吞盡了你的產業
[00:14:03.580 --> 00:14:04.620]  大家注意
[00:14:04.620 --> 00:14:07.260]  佢話你這個兒子吖嘛
[00:14:07.260 --> 00:14:09.260]  呢個係邊個嚟㗎
[00:14:09.260 --> 00:14:10.620]  佢細佬呀
[00:14:10.620 --> 00:14:12.620]  佢唔係話我細佬
[00:14:12.620 --> 00:14:14.620]  你呢個仔呀
[00:14:14.620 --> 00:14:16.620]  語氣差唔多我估得咁上下㗎啦
[00:14:16.620 --> 00:14:18.620]  你呢個仔
[00:14:18.620 --> 00:14:20.620]  佢都冇當呢個係佢嘅細佬
[00:14:20.620 --> 00:14:22.620]  佢話俾佢阿爸聽
