
[00:00:00.000 --> 00:00:02.000]  太子會早安
[00:06:19.000 --> 00:06:20.000]  暗殺自己的父親
[00:06:20.000 --> 00:06:24.000]  我立了長子當皇儲
[00:06:24.000 --> 00:06:26.000]  竟然是毒殺我
[00:06:26.000 --> 00:06:29.000]  所以如果你是希律的話
[00:06:29.000 --> 00:06:32.000]  你有什麼感受呢
[00:06:32.000 --> 00:06:34.000]  又不斷找到自己的利益
[00:06:34.000 --> 00:06:36.000]  但是到了年老的時候
[00:06:36.000 --> 00:06:38.000]  其實是好自己的子女
[00:06:38.000 --> 00:06:40.000]  很多明爭暗鬥
[00:06:40.000 --> 00:06:42.000]  而同時大兒子都毒殺他
[00:06:42.000 --> 00:06:44.000]  所以其實都很害怕的
[00:06:44.000 --> 00:06:46.000]  他怎樣想辦法去保住自己的皇位
[00:06:46.000 --> 00:06:48.000]  保住自己的勢力
[00:06:48.000 --> 00:06:50.000]  試想像一下
[00:06:50.000 --> 00:06:53.000]  突然間如果你是大希律的話
[00:06:53.000 --> 00:06:55.000]  有幾個博士跟你說
[00:06:55.000 --> 00:07:00.000]  將會出生猶大王在哪裡
[00:07:00.000 --> 00:07:01.000]  即是什麼呢
[00:07:01.000 --> 00:07:03.000]  我的皇位可能不保
[00:07:03.000 --> 00:07:06.000]  可能我將會被取締
[00:07:06.000 --> 00:07:08.000]  我的權勢將會被奪去
[00:07:08.000 --> 00:07:11.000]  我的財富我的名聲什麼都沒有
[00:07:11.000 --> 00:07:14.000]  將會有一個嬰兒
[00:07:14.000 --> 00:07:17.000]  所稱為猶大王的人
[00:07:17.000 --> 00:07:20.000]  來到當中在我們當中
[00:07:20.000 --> 00:07:22.000]  希律感受到
[00:07:22.000 --> 00:07:23.000]  如果我是希律的話
[00:07:23.000 --> 00:07:25.000]  我感受到可能被取締
[00:07:25.000 --> 00:07:26.000]  被嫌棄
[00:07:26.000 --> 00:07:28.000]  很多危機感在我當中
[00:07:28.000 --> 00:07:31.000]  所以在整個希律
[00:07:31.000 --> 00:07:33.000]  一開始聽到這段時候
[00:07:33.000 --> 00:07:36.000]  他感到不安
[00:07:36.000 --> 00:07:41.000]  我不知道你有什麼不安
[00:07:41.000 --> 00:07:43.000]  這個就是
[00:07:43.000 --> 00:07:45.000]  當我來澳洲的時候
[00:07:45.000 --> 00:07:49.000]  2020年收到教會聘請我
[00:07:49.000 --> 00:07:51.000]  教會聘請我
[00:07:51.000 --> 00:07:54.000]  我太太在香港學習駕車
[00:07:54.000 --> 00:07:56.000]  她過往不用駕車
[00:07:56.000 --> 00:07:58.000]  她坐地鐵坐巴士
[00:07:58.000 --> 00:08:00.000]  極其量都是坐的士在香港
[00:08:00.000 --> 00:08:02.000]  為了在澳洲生活
[00:08:02.000 --> 00:08:04.000]  她要學習駕車
[00:08:04.000 --> 00:08:06.000]  她是一個文人
[00:08:06.000 --> 00:08:08.000]  對於機械的東西非常陌生
[00:08:08.000 --> 00:08:10.000]  所以她很怕駕車
[00:08:10.000 --> 00:08:11.000]  但是沒辦法
[00:08:11.000 --> 00:08:12.000]  你在澳洲生活
[00:08:12.000 --> 00:08:14.000]  你不駕車就像跛了一樣
[00:08:14.000 --> 00:08:17.000]  無奈她也要學習駕車
[00:08:17.000 --> 00:08:18.000]  說不及了
[00:08:18.000 --> 00:08:19.000]  在香港
[00:08:19.000 --> 00:08:21.000]  因為要出Visa過來
[00:08:21.000 --> 00:08:23.000]  根本就考不到車牌
[00:08:23.000 --> 00:08:25.000]  來到繼續考
[00:08:25.000 --> 00:08:26.000]  所以忽然之間
[00:08:26.000 --> 00:08:27.000]  她由2020年8月
[00:08:27.000 --> 00:08:29.000]  我想8月到9月
[00:08:29.000 --> 00:08:31.000]  她開始學駕車
[00:08:31.000 --> 00:08:33.000]  她是一個新手
[00:08:33.000 --> 00:08:35.000]  為了讓她不斷學駕車
[00:08:35.000 --> 00:08:36.000]  駕好手車
[00:08:36.000 --> 00:08:37.000]  所以我都要她
[00:08:37.000 --> 00:08:39.000]  你駕多一點
[00:08:39.000 --> 00:08:41.000]  但是往往我坐車的時候
[00:08:41.000 --> 00:08:43.000]  我最不安的
[00:08:43.000 --> 00:08:46.000]  所有男士都很清楚
[00:08:46.000 --> 00:08:48.000]  所有男士都很清楚
[00:08:48.000 --> 00:08:49.000]  當你駕車的時候
[00:08:49.000 --> 00:08:50.000]  我轉彎了
[00:08:50.000 --> 00:08:51.000]  那時候
[00:08:51.000 --> 00:08:53.000]  彷彿我都在踩煞車一樣
[00:08:53.000 --> 00:08:55.000]  但是其實煞車不在我身上
[00:08:55.000 --> 00:08:57.000]  車卡線了
[00:08:57.000 --> 00:08:58.000]  停了
[00:08:58.000 --> 00:08:59.000]  接著
[00:08:59.000 --> 00:09:02.000]  我都像是司機一樣
[00:09:02.000 --> 00:09:03.000]  所以每次坐車
[00:09:03.000 --> 00:09:06.000]  我都很不安
[00:09:06.000 --> 00:09:09.000]  其實我自己再檢討
[00:09:09.000 --> 00:09:10.000]  是不是她技術不好呢
[00:09:10.000 --> 00:09:11.000]  又不是
[00:09:11.000 --> 00:09:14.000]  其實其中有幾個原因我發現
[00:09:14.000 --> 00:09:16.000]  原來她坐司機的位置
[00:09:16.000 --> 00:09:17.000]  和我坐乘客的位置
[00:09:17.000 --> 00:09:18.000]  是很不同的
[00:09:18.000 --> 00:09:20.000]  她的角度適合我
[00:09:20.000 --> 00:09:21.000]  但是我坐乘客的位置
[00:09:21.000 --> 00:09:23.000]  就很不適合
[00:09:23.000 --> 00:09:24.000]  每次轉彎
[00:09:24.000 --> 00:09:25.000]  每次卡線都很緊張
[00:09:25.000 --> 00:09:27.000]  對於我來說
[00:09:27.000 --> 00:09:28.000]  我發覺其中
[00:09:28.000 --> 00:09:29.000]  另外一個原因就是
[00:09:29.000 --> 00:09:31.000]  原來我對她的駕駛技術
[00:09:31.000 --> 00:09:33.000]  是沒有信心
[00:09:33.000 --> 00:09:35.000]  畢竟我16歲就駕車
[00:09:35.000 --> 00:09:37.000]  在加拿大
[00:09:37.000 --> 00:09:39.000]  就算在加拿大有下雪
[00:09:39.000 --> 00:09:41.000]  三六十度轉我都試過
[00:09:41.000 --> 00:09:43.000]  總之有冰的時候
[00:09:43.000 --> 00:09:45.000]  你不要亂踩壁
[00:09:45.000 --> 00:09:49.000]  按照幾年的新手的司機的時候
[00:09:49.000 --> 00:09:50.000]  很多的指指點點
[00:09:50.000 --> 00:09:51.000]  或者很多的不信心
[00:09:51.000 --> 00:09:53.000]  不如我開車吧
[00:09:53.000 --> 00:09:56.000]  但是你要訓練她
[00:09:56.000 --> 00:09:58.000]  作為一個乘客
[00:09:58.000 --> 00:09:59.000]  我發現除了之後
[00:09:59.000 --> 00:10:00.000]  我拿一個乘客
[00:10:00.000 --> 00:10:02.000]  她才是真正的司機
[00:10:02.000 --> 00:10:04.000]  司機呢
[00:10:04.000 --> 00:10:08.000]  是有她的位置
[00:10:08.000 --> 00:10:10.000]  有她的想法去駕車
[00:10:10.000 --> 00:10:12.000]  作為乘客
[00:10:12.000 --> 00:10:13.000]  你可以有想法
[00:10:13.000 --> 00:10:14.000]  但是你無權過與
[00:10:14.000 --> 00:10:16.000]  她怎樣駕車
[00:10:16.000 --> 00:10:17.000]  我想有時候
[00:10:17.000 --> 00:10:20.000]  在我們人生的路途上
[00:10:20.000 --> 00:10:21.000]  我們每個人
[00:10:21.000 --> 00:10:23.000]  究竟誰是司機
[00:10:23.000 --> 00:10:24.000]  誰是乘客
[00:10:24.000 --> 00:10:27.000]  我們都要再次思想
[00:10:27.000 --> 00:10:28.000]  我們好像
[00:10:28.000 --> 00:10:29.000]  我們生命當中
[00:10:29.000 --> 00:10:30.000]  你是司機
[00:10:30.000 --> 00:10:31.000]  你去作主
[00:10:31.000 --> 00:10:33.000]  你想怎樣駕就怎樣駕
[00:10:33.000 --> 00:10:34.000]  但原來不是的
[00:10:34.000 --> 00:10:35.000]  在我們生命當中
[00:10:35.000 --> 00:10:36.000]  其實我們每個人
[00:10:36.000 --> 00:10:38.000]  都是乘客
[00:10:38.000 --> 00:10:39.000]  我們很多
[00:10:39.000 --> 00:10:42.000]  當我們坐在車上的時候
[00:10:42.000 --> 00:10:44.000]  很多的不安的時候
[00:10:44.000 --> 00:10:45.000]  其實因為
[00:10:45.000 --> 00:10:47.000]  出於我們自己的想法
[00:10:47.000 --> 00:10:49.000]  或者我們的習慣
[00:10:49.000 --> 00:10:52.000]  去令到我們自己不安
[00:10:52.000 --> 00:10:54.000]  但原來人生當中
[00:10:54.000 --> 00:10:55.000]  駕車的那個
[00:10:55.000 --> 00:10:56.000]  不是我們
[00:10:56.000 --> 00:10:58.000]  是我們的主耶穌
[00:10:58.000 --> 00:10:59.000]  有時候
[00:10:59.000 --> 00:11:01.000]  我們對我們的不安的時候
[00:11:01.000 --> 00:11:02.000]  我們有沒有對
[00:11:02.000 --> 00:11:05.000]  駕我們人生的車的司機的時候
[00:11:05.000 --> 00:11:08.000]  有沒有信心呢
[00:11:08.000 --> 00:11:09.000]  我們好像有時候
[00:11:09.000 --> 00:11:10.000]  信不過主耶穌
[00:11:10.000 --> 00:11:11.000]  我們會因為
[00:11:11.000 --> 00:11:12.000]  不是我們的預期
[00:11:12.000 --> 00:11:14.000]  因為面對整個環境的恐懼
[00:11:14.000 --> 00:11:18.000]  令到我們很多的不安
[00:11:18.000 --> 00:11:20.000]  我們有沒有放心
[00:11:20.000 --> 00:11:21.000]  在主耶穌身上
[00:11:21.000 --> 00:11:23.000]  讓耶穌駕車
[00:11:23.000 --> 00:11:24.000]  駕我們人生的旅程
[00:11:24.000 --> 00:11:28.000]  那個步伐呢
[00:11:28.000 --> 00:11:29.000]  所以有時候
[00:11:29.000 --> 00:11:30.000]  不安是源於
[00:11:30.000 --> 00:11:33.000]  我們無法掌控
[00:11:33.000 --> 00:11:34.000]  我們很多時候
[00:11:34.000 --> 00:11:35.000]  依然可能經歷過
[00:11:35.000 --> 00:11:36.000]  很多「up and down」
[00:11:36.000 --> 00:11:39.000]  「高 and 低」的生活的時候
[00:11:39.000 --> 00:11:41.000]  其實不安是必然會發生的事情
[00:11:41.000 --> 00:11:42.000]  人生
[00:11:42.000 --> 00:11:43.000]  不會說信耶穌
[00:11:43.000 --> 00:11:44.000]  一定要上上起落
[00:11:44.000 --> 00:11:45.000]  是我知道
[00:11:45.000 --> 00:11:46.000]  但是不安會無緣無故
[00:11:46.000 --> 00:11:47.000]  會偷進來
[00:11:47.000 --> 00:11:51.000]  會影響我們的生命
[00:11:51.000 --> 00:11:52.000]  當我們不安的時候
[00:11:52.000 --> 00:11:54.000]  你怎樣去面對呢
[00:11:54.000 --> 00:11:56.000]  你有沒有全然相信
[00:11:56.000 --> 00:11:57.000]  你隔離的那個司機
[00:11:57.000 --> 00:11:58.000]  主耶穌
[00:11:58.000 --> 00:11:59.000]  去駕車
[00:11:59.000 --> 00:12:01.000]  去駕我們人生的旅程
[00:12:01.000 --> 00:12:03.000]  以致讓我們能夠
[00:12:03.000 --> 00:12:05.000]  很安心 安然的
[00:12:05.000 --> 00:12:06.000]  能夠享受
[00:12:06.000 --> 00:12:08.000]  整個人生的旅程當中
[00:12:08.000 --> 00:12:09.000]  不然的話
[00:12:09.000 --> 00:12:10.000]  你的不安事實上
[00:12:10.000 --> 00:12:14.000]  在我們生命當中存在
[00:12:14.000 --> 00:12:16.000]  不安源於
[00:12:16.000 --> 00:12:18.000]  你無法掌控
[00:12:18.000 --> 00:12:20.000]  你覺得你自己不行
[00:12:20.000 --> 00:12:22.000]  事實上也是要
[00:12:22.000 --> 00:12:23.000]  但是你回望隔離那個
[00:12:23.000 --> 00:12:25.000]  咦 是主耶穌駕車的時候
[00:12:25.000 --> 00:12:26.000]  會不會很不同呢
[00:12:26.000 --> 00:12:28.000]  你會不會信靠他
[00:12:28.000 --> 00:12:30.000]  將會帶你一個
[00:12:30.000 --> 00:12:32.000]  他要想你去的地方
[00:12:32.000 --> 00:12:35.000]  縱然很不同
[00:12:35.000 --> 00:12:37.000]  當你能夠選擇的時候
[00:12:37.000 --> 00:12:41.000]  不安就會自然消失
[00:12:41.000 --> 00:12:45.000]  接著呢
[00:12:45.000 --> 00:12:47.000]  希律就召了一班
[00:12:47.000 --> 00:12:48.000]  整個祭司
[00:12:48.000 --> 00:12:50.000]  和民間的民事來到當中
[00:12:50.000 --> 00:12:52.000]  他問 基督身在何處
[00:12:52.000 --> 00:12:53.000]  他們就說
[00:12:53.000 --> 00:12:54.000]  在猶大伯利恆
[00:12:54.000 --> 00:12:56.000]  因為有先知記著說
[00:12:56.000 --> 00:12:58.000]  猶大地的伯利恆
[00:12:58.000 --> 00:13:00.000]  你在猶大諸城中
[00:13:00.000 --> 00:13:01.000]  並不是最少
[00:13:01.000 --> 00:13:03.000]  因為將來有一位君王
[00:13:03.000 --> 00:13:05.000]  從你那裡出來
[00:13:05.000 --> 00:13:07.000]  牧養以色列人
[00:13:07.000 --> 00:13:10.000]  其實這段經文
[00:13:10.000 --> 00:13:13.000]  馬太是引用尼迦書的
[00:13:13.000 --> 00:13:17.000]  引用尼迦書是五章二節
[00:13:17.000 --> 00:13:20.000]  所有猶大人都知道
[00:13:20.000 --> 00:13:23.000]  馬太是在引用這段經文
[00:13:23.000 --> 00:13:28.000]  因為這段經文都很出名
[00:13:28.000 --> 00:13:30.000]  或者他們很熟讀聖經
[00:13:30.000 --> 00:13:33.000]  但你細心去看聖經的時候
[00:13:33.000 --> 00:13:37.000]  究竟是不是完全都是
[00:13:37.000 --> 00:13:41.000]  引用尼迦書五章二節呢
[00:13:41.000 --> 00:13:43.000]  馬太夫人說
[00:13:43.000 --> 00:13:48.000]  你在猶大諸城中並不是最少
[00:13:48.000 --> 00:13:50.000]  但你對比整個尼迦書說
[00:13:50.000 --> 00:13:53.000]  在猶大城中是最少
[00:13:53.000 --> 00:13:55.000]  究竟是不是馬太是
[00:13:55.000 --> 00:13:57.000]  故意寫錯了呢
[00:13:57.000 --> 00:14:00.000]  究竟明明是尼迦書說是最少
[00:14:00.000 --> 00:14:03.000]  但去到馬太夫人說並不是最少
[00:14:03.000 --> 00:14:06.000]  究竟是不是馬太寫錯字
[00:14:06.000 --> 00:14:09.000]  用錯經文寫漏了東西呢
[00:14:09.000 --> 00:14:11.000]  發生了什麼事呢
[00:14:11.000 --> 00:14:13.000]  其實整個猶大
[00:14:13.000 --> 00:14:15.000]  所有人都知道
[00:14:15.000 --> 00:14:17.000]  這裡的地方必有君王出現
[00:14:17.000 --> 00:14:20.000]  必有在過程當中
[00:14:20.000 --> 00:14:23.000]  以色列當中是要作掌權的
[00:14:23.000 --> 00:14:28.000]  是根源從恆古 從太初就有
[00:14:28.000 --> 00:14:29.000]  所有人都知道的
[00:14:29.000 --> 00:14:33.000]  但馬太偏偏寫並不是最少
[00:14:33.000 --> 00:14:35.000]  形成一個很大的矛盾
[00:14:35.000 --> 00:14:37.000]  在當中
[00:14:37.000 --> 00:14:39.000]  實際上你見得到馬太
[00:14:39.000 --> 00:14:41.000]  其實所有人都知道
[00:14:41.000 --> 00:14:42.000]  《伊甸建文大》
[00:14:42.000 --> 00:14:45.000]  馬太是刻意在修改
[00:14:45.000 --> 00:14:48.000]  對於《舊約》當中
[00:14:48.000 --> 00:14:53.000]  馬太專門用他的角度去詮釋《舊約》
[00:14:53.000 --> 00:14:56.000]  過往可能在尼迦書說
[00:14:56.000 --> 00:14:59.000]  八里行是最少
[00:14:59.000 --> 00:15:01.000]  但現在因為君王的來到的時候
[00:15:01.000 --> 00:15:03.000]  這個不是最少
[00:15:03.000 --> 00:15:05.000]  雖然好像有點矛盾
[00:15:05.000 --> 00:15:06.000]  但意思一樣
[00:15:06.000 --> 00:15:09.000]  同樣去到最後一段經
[00:15:09.000 --> 00:15:11.000]  引用《舊約》經文當中
[00:15:11.000 --> 00:15:13.000]  他沒有完全用尼迦書
[00:15:13.000 --> 00:15:15.000]  反而去到橙色的時候
[00:15:15.000 --> 00:15:18.000]  將來有一位君王要從你那裡出來
[00:15:18.000 --> 00:15:20.000]  牧養我以色列文
[00:15:20.000 --> 00:15:23.000]  他在引用《薩姆爾記》下的五章二節
[00:15:23.000 --> 00:15:27.000]  他又說曾經你必牧養我的文以色列
[00:15:27.000 --> 00:15:30.000]  作以色列的君
[00:15:30.000 --> 00:15:32.000]  所以換言之
[00:15:32.000 --> 00:15:34.000]  在猶太人也好 馬太也好
[00:15:34.000 --> 00:15:35.000]  其實很熟讀《舊約》
[00:15:35.000 --> 00:15:39.000]  不過在馬太他專門引用《舊約》
[00:15:39.000 --> 00:15:45.000]  作出這個詮釋表達耶穌是怎樣
[00:15:45.000 --> 00:15:47.000]  八里行是最少
[00:15:47.000 --> 00:15:49.000]  但並不是最少
[00:15:49.000 --> 00:15:51.000]  然而他更加在解釋
[00:15:51.000 --> 00:15:53.000]  究竟這個嬰兒
[00:15:53.000 --> 00:15:54.000]  這個猶太人君王是甚麼
[00:15:54.000 --> 00:15:55.000]  這個嬰兒
[00:15:55.000 --> 00:15:57.000]  這個猶太人君王是甚麼呢
[00:15:57.000 --> 00:15:59.000]  上個星期如果你留意到
[00:15:59.000 --> 00:16:00.000]  郭牧師那段經文
[00:16:00.000 --> 00:16:02.000]  有個字很吸引
[00:16:02.000 --> 00:16:04.000]  我都忘記問他是甚麼版本
[00:16:04.000 --> 00:16:06.000]  他說你是統治者
[00:16:06.000 --> 00:16:08.000]  將來有一位統治者
[00:16:08.000 --> 00:16:13.000]  到當中去掌管整個猶太地
[00:16:13.000 --> 00:16:14.000]  同時他說
[00:16:14.000 --> 00:16:16.000]  這個不單止是統治者
[00:16:16.000 --> 00:16:20.000]  是一個牧養以色列文的文
[00:16:20.000 --> 00:16:23.000]  這個我整個《以西結書》三十四章
[00:16:23.000 --> 00:16:24.000]  我都不引用
[00:16:24.000 --> 00:16:25.000]  如果有機會你可以回家看
[00:16:25.000 --> 00:16:27.000]  整個三十四章
[00:16:27.000 --> 00:16:32.000]  是在說耶和華和他的百姓的關係
[00:16:32.000 --> 00:16:35.000]  我必親自尋找我的羊
[00:16:35.000 --> 00:16:41.000]  到十五節我必親自作我羊的牧羊人
[00:16:41.000 --> 00:16:42.000]  這個君王
[00:16:42.000 --> 00:16:43.000]  這個猶太人的君王
[00:16:43.000 --> 00:16:46.000]  不單止統治全地統管萬有
[00:16:46.000 --> 00:16:48.000]  而是更重要的更重要的
[00:16:48.000 --> 00:16:50.000]  他來到我們當中
[00:16:50.000 --> 00:16:55.000]  他牧養我們每一個屬於他的百姓
[00:16:55.000 --> 00:16:57.000]  牧養是甚麼來的呢
[00:16:57.000 --> 00:17:00.000]  有時我們
[00:17:00.000 --> 00:17:03.000]  我們來到這裡開車
[00:17:03.000 --> 00:17:06.000]  很多時我都不太熟悉路
[00:17:06.000 --> 00:17:10.000]  即是我去到哪裡都要用Google Map
[00:17:10.000 --> 00:17:14.000]  我星期一車我太太去機場
[00:17:14.000 --> 00:17:16.000]  為甚麼Google Map會帶我走這條路
[00:17:16.000 --> 00:17:20.000]  我通常很想走Aping Road
[00:17:20.000 --> 00:17:22.000]  走上去差不多去
[00:17:22.000 --> 00:17:26.000]  即是阿灘
[00:17:26.000 --> 00:17:27.000]  然後再下去
[00:17:27.000 --> 00:17:30.000]  再過一條橋再去機場
[00:17:30.000 --> 00:17:33.000]  但有一次我剛剛出來那一次
[00:17:33.000 --> 00:17:38.000]  Google Map竟然帶我去哪裏呢
[00:17:38.000 --> 00:17:40.000]  他帶我走Ride Road
[00:17:40.000 --> 00:17:41.000]  去到Surfing
[00:17:41.000 --> 00:17:43.000]  去到Surfing那裏
[00:17:43.000 --> 00:17:45.000]  然後再搬回去那邊的機場
[00:17:45.000 --> 00:17:46.000]  真是很奇怪
[00:17:46.000 --> 00:17:49.000]  為甚麼我會這樣走呢
[00:17:49.000 --> 00:17:51.000]  有時真是人不信邪
[00:17:51.000 --> 00:17:52.000]  習慣的
