
[00:00:00.000 --> 00:00:02.000]  (主席)各位靈姐妹早晨
[00:07:58.280 --> 00:08:06.280]  然後Joffre就在後面靜悄悄地離開了死神
[00:08:06.280 --> 00:08:08.280]  不過在這個時候
[00:08:08.280 --> 00:08:12.280]  死神就下了一步致命的棋
[00:08:12.280 --> 00:08:14.280]  騎士就輸了
[00:08:14.280 --> 00:08:17.280]  死神就對騎士說
[00:08:17.280 --> 00:08:19.280]  你的時候已經到了
[00:08:19.280 --> 00:08:24.280]  請問你有沒有做過一件有意義的事呢
[00:08:24.280 --> 00:08:26.280]  騎士說
[00:08:26.280 --> 00:08:28.280]  做了
[00:08:28.280 --> 00:08:32.280]  當上天的審判籠罩著大地的時候
[00:08:32.280 --> 00:08:35.280]  死亡的力量在我們周圍肆虐的時候
[00:08:35.280 --> 00:08:38.280]  我們還有沒有希望呢
[00:08:38.280 --> 00:08:40.280]  我們今天就用啟示錄這個經文
[00:08:40.280 --> 00:08:43.280]  來回答這個問題
[00:08:43.280 --> 00:08:47.280]  啟示錄第八章一至六節
[00:08:47.280 --> 00:08:49.280]  當生命顯得沒有意義
[00:08:49.280 --> 00:08:51.280]  當審判的力量很大
[00:08:51.280 --> 00:08:54.280]  死亡的力量籠罩的時候
[00:08:54.280 --> 00:08:57.280]  人生還有沒有意義呢
[00:08:57.280 --> 00:08:58.280]  這個經文很奇怪
[00:08:58.280 --> 00:09:01.280]  它呈現一個很簡單的三文治結構
[00:09:01.280 --> 00:09:03.280]  我們一層一層地
[00:09:03.280 --> 00:09:06.280]  從外圍慢慢看到它的核心
[00:09:06.280 --> 00:09:10.280]  我們看看這個經文對我們有什麼說法
[00:09:10.280 --> 00:09:14.280]  我們看三文治結構的最外圍
[00:09:14.280 --> 00:09:18.280]  就是第一節、第二節和第六節
[00:09:18.280 --> 00:09:21.280]  講到審判很快就會開始
[00:09:21.280 --> 00:09:23.280]  經文是這樣說的
[00:09:23.280 --> 00:09:25.280]  高揚揭開第七印的時候
[00:09:25.280 --> 00:09:28.280]  第七印我們之前講過了
[00:09:28.280 --> 00:09:29.280]  那些印的
[00:09:29.280 --> 00:09:33.280]  天上靜約有半個鐘
[00:09:33.280 --> 00:09:36.280]  我看見那站在神面前的七位天使
[00:09:36.280 --> 00:09:39.280]  有七支號賜給他們
[00:09:39.280 --> 00:09:42.280]  跳到第六節又講到七支號
[00:09:42.280 --> 00:09:45.280]  拿著七支號的那七位天使
[00:09:45.280 --> 00:09:49.280]  就預備要吹號了
[00:09:49.280 --> 00:09:51.280]  這個很簡單的
[00:09:51.280 --> 00:09:53.280]  最頂的經文和最底的經文
[00:09:53.280 --> 00:09:57.280]  就是這個三文治結構的最外圍
[00:09:57.280 --> 00:10:01.280]  第一節、第二節和第六節都提到
[00:10:01.280 --> 00:10:05.280]  七位天使也有七支號
[00:10:05.280 --> 00:10:10.280]  我們知道高揚耶穌握著一個書卷
[00:10:10.280 --> 00:10:13.280]  這個書卷就是天父對歷史
[00:10:13.280 --> 00:10:16.280]  對人生的終極心意
[00:10:16.280 --> 00:10:19.280]  這個書卷被七個印封住
[00:10:19.280 --> 00:10:22.280]  然後一個印一個印揭開
[00:10:22.280 --> 00:10:25.280]  今天第七個印終於打開了
[00:10:25.280 --> 00:10:27.280]  當他打開的時候
[00:10:27.280 --> 00:10:30.280]  原來就是七支號
[00:10:30.280 --> 00:10:34.280]  在這個時候天上就寂靜無聲
[00:10:34.280 --> 00:10:37.280]  約有半個鐘頭
[00:10:37.280 --> 00:10:39.280]  問題出現了
[00:10:39.280 --> 00:10:42.280]  那天為甚麼要寂靜呢?
[00:10:42.280 --> 00:10:46.280]  這些引起無數的猜想
[00:10:46.280 --> 00:10:52.280]  或者天上的屍斑的聲音太大了
[00:10:52.280 --> 00:10:56.280]  聽不到人間受苦者的聲音
[00:10:56.280 --> 00:11:01.280]  我們知道天上的屍斑越來越大
[00:11:01.280 --> 00:11:05.280]  屍斑的唱詩很龐大
[00:11:05.280 --> 00:11:07.280]  突然停下來
[00:11:07.280 --> 00:11:11.280]  要去聽人間的祈禱
[00:11:11.280 --> 00:11:13.280]  又或者靜一靜
[00:11:13.280 --> 00:11:16.280]  要讓所有人都停下來
[00:11:16.280 --> 00:11:19.280]  要去對事情下一步的發展
[00:11:19.280 --> 00:11:22.280]  這是一個中國的儒期
[00:11:22.280 --> 00:11:24.280]  事情其實還未完
[00:11:24.280 --> 00:11:27.280]  有些事情要發生
[00:11:27.280 --> 00:11:30.280]  又或者這是一個很禮儀性的
[00:11:30.280 --> 00:11:34.280]  憲制之前的一種寧靜
[00:11:34.280 --> 00:11:41.280]  就是讓所有人注視上帝
[00:11:41.280 --> 00:11:45.280]  接著的問題是為甚麼要靜半個鐘呢?
[00:11:45.280 --> 00:11:50.280]  我想這和啟示錄的時間象徵有關
[00:11:50.280 --> 00:11:55.280]  啟示錄經常說時間到達中間
[00:11:55.280 --> 00:11:57.280]  如果你讀啟示錄
[00:11:57.280 --> 00:11:59.280]  你會發覺經常有一個時間
[00:11:59.280 --> 00:12:02.280]  叫做三年半
[00:12:02.280 --> 00:12:06.280]  我們都知道七是一個完整的數字
[00:12:06.280 --> 00:12:08.280]  七年就是最完整的
[00:12:08.280 --> 00:12:10.280]  一個完整的時間
[00:12:10.280 --> 00:12:14.280]  三年半就是七的一半
[00:12:14.280 --> 00:12:16.280]  七是完滿的
[00:12:16.280 --> 00:12:21.280]  三點五就是事情到達中間
[00:12:21.280 --> 00:12:25.280]  事情在發展中
[00:12:25.280 --> 00:12:32.280]  但是終局已經被神設定好了
[00:12:32.280 --> 00:12:35.280]  這裡我們說半個鐘頭
[00:12:35.280 --> 00:12:38.280]  為甚麼要半個鐘頭呢?
[00:12:38.280 --> 00:12:40.280]  我想含義是一樣的
[00:12:40.280 --> 00:12:44.280]  就是人間的歷史會繼續進展
[00:12:44.280 --> 00:12:49.280]  看起來邪惡會越來越厲害
[00:12:49.280 --> 00:12:54.280]  堅信真理的信徒會越來越艱苦
[00:12:54.280 --> 00:13:01.280]  但是神設定的終局已經遙遙在望
[00:13:01.280 --> 00:13:05.280]  艱苦的信仰的旅程
[00:13:05.280 --> 00:13:09.280]  現在是走到一半
[00:13:09.280 --> 00:13:13.280]  一半意味著事情在進展中
[00:13:13.280 --> 00:13:16.280]  但是終局是可以期待的
[00:13:16.280 --> 00:13:19.280]  但是仍然在中途
[00:13:19.280 --> 00:13:26.280]  故此信徒仍然要努力
[00:13:26.280 --> 00:13:27.280]  打開第七個印
[00:13:27.280 --> 00:13:29.280]  我們就知道神的心意了
[00:13:29.280 --> 00:13:32.280]  神的心意是七個號
[00:13:32.280 --> 00:13:35.280]  而七個號很明顯是指向
[00:13:35.280 --> 00:13:39.280]  上帝對罪惡的一個更深的審判
[00:13:39.280 --> 00:13:42.280]  上帝並不容忍罪惡
[00:13:42.280 --> 00:13:48.280]  號同時也代表著一種戰爭的信號
[00:13:48.280 --> 00:13:51.280]  在這個罪惡受審判的日子
[00:13:51.280 --> 00:13:55.280]  罪惡的力量是會反撲的
[00:13:55.280 --> 00:13:58.280]  罪惡的力量是會變得更加凶惡的
[00:13:58.280 --> 00:14:01.280]  人間會暗無天日
[00:14:01.280 --> 00:14:04.280]  就是這個時刻
[00:14:04.280 --> 00:14:06.280]  信徒要像精兵
[00:14:06.280 --> 00:14:08.280]  聽到這些號角
[00:14:08.280 --> 00:14:10.280]  甚至要更加堅定
[00:14:10.280 --> 00:14:12.280]  努力奮戰
[00:14:12.280 --> 00:14:16.280]  這就是經文最外圍的一層
[00:14:16.280 --> 00:14:23.280]  我們再進入三文治結構的第二層
[00:14:23.280 --> 00:14:27.280]  就是第三節的上半節和第五節
[00:14:27.280 --> 00:14:30.280]  講到審判已經開始了
[00:14:30.280 --> 00:14:31.280]  第三節說
[00:14:31.280 --> 00:14:38.280]  另有一位天使拿著金香爐站在祭壇旁邊
[00:14:38.280 --> 00:14:41.280]  第五節同一個經文的主題就出現了
[00:14:41.280 --> 00:14:44.280]  就是天使拿著一個香爐
[00:14:44.280 --> 00:14:47.280]  盛滿了祭壇上的火
[00:14:47.280 --> 00:14:49.280]  然後就倒在地上
[00:14:49.280 --> 00:14:54.280]  隨有雷光大聲閃電地震
[00:14:54.280 --> 00:14:55.280]  經文說
[00:14:55.280 --> 00:14:57.280]  另有一位天使
[00:14:57.280 --> 00:15:01.280]  這個也是經文文字的記號
[00:15:01.280 --> 00:15:04.280]  告訴我們另一個段落就開始了
[00:15:04.280 --> 00:15:07.280]  這個段落有兩個字是重複的
[00:15:07.280 --> 00:15:10.280]  就是香爐和祭壇
[00:15:10.280 --> 00:15:12.280]  我們先講祭壇
[00:15:12.280 --> 00:15:16.280]  祭壇是獻祭的地方
[00:15:16.280 --> 00:15:18.280]  在啟示錄前的六章第九節
[00:15:18.280 --> 00:15:21.280]  其實我們講到已經講過了
[00:15:21.280 --> 00:15:27.280]  作者說我看見在祭壇底下
[00:15:27.280 --> 00:15:29.280]  有為神的道
[00:15:29.280 --> 00:15:32.280]  並為作真理見證的
[00:15:32.280 --> 00:15:35.280]  被殺之人的靈魂
[00:15:35.280 --> 00:15:39.280]  原來祭壇那裡有些殉道士
[00:15:39.280 --> 00:15:40.280]  我們大家都知道
[00:15:40.280 --> 00:15:42.280]  敬拜上帝的人
[00:15:42.280 --> 00:15:44.280]  明白真理的人
[00:15:44.280 --> 00:15:46.280]  很多時候就在這個祭壇上
[00:15:46.280 --> 00:15:49.280]  獻上了自己
[00:15:49.280 --> 00:15:51.280]  古往今來
[00:15:51.280 --> 00:15:55.280]  無數堅持真理的人
[00:15:55.280 --> 00:15:59.280]  都在這個祭壇上獻上了自己
[00:15:59.280 --> 00:16:01.280]  早幾天
[00:16:01.280 --> 00:16:02.280]  四月四日
[00:16:02.280 --> 00:16:06.280]  就是美國民權領袖馬丁路德金
[00:16:06.280 --> 00:16:10.280]  如食的五十週年紀念日子
[00:16:10.280 --> 00:16:13.280]  五十年了
[00:16:13.280 --> 00:16:17.280]  這個馬丁路德金是一個什麼人物呢
[00:16:17.280 --> 00:16:19.280]  一個黑人
[00:16:19.280 --> 00:16:21.280]  他在那個黑人
[00:16:21.280 --> 00:16:24.280]  不可以有夢想的年代
[00:16:24.280 --> 00:16:28.280]  他大聲說我有一個夢
[00:16:28.280 --> 00:16:29.280]  在他的夢裡面
[00:16:29.280 --> 00:16:33.280]  他見到一個平等有愛的世界
[00:16:33.280 --> 00:16:35.280]  然後當他在做夢的時候
[00:16:35.280 --> 00:16:38.280]  有一顆子彈就要了他的命
[00:16:38.280 --> 00:16:44.280]  他的生命就獻在這個祭壇之上
[00:16:44.280 --> 00:16:46.280]  這裡講到祭壇
[00:16:46.280 --> 00:16:48.280]  接著經文講到香爐
[00:16:48.280 --> 00:16:52.280]  經文說天使是拿著香爐
[00:16:52.280 --> 00:16:55.280]  這個香爐其實應該就像現在
[00:16:55.280 --> 00:16:57.280]  天主教或者聖公會
[00:16:57.280 --> 00:16:58.280]  崇拜的時候
[00:16:58.280 --> 00:17:00.280]  那些侍奉的人員
[00:17:00.280 --> 00:17:02.280]  他們會拿著一個香爐
[00:17:02.280 --> 00:17:04.280]  一個吊爐
[00:17:04.280 --> 00:17:07.280]  這個香爐其實是有一些長的鍊
[00:17:07.280 --> 00:17:08.280]  吊著它
[00:17:08.280 --> 00:17:12.280]  裡面其實是盛著一些乳香
[00:17:12.280 --> 00:17:14.280]  侍奉的人在搖那些香爐
[00:17:14.280 --> 00:17:19.280]  然後乳香的芬芳散佈在四周
[00:17:19.280 --> 00:17:23.280]  代表著上帝神聖的臨在
[00:17:23.280 --> 00:17:28.280]  這些香爐其實是一些非常優雅的物件
[00:17:28.280 --> 00:17:32.280]  不過在啟示錄第八章第五節裡說
[00:17:32.280 --> 00:17:35.280]  他說天使拿著這個香爐
[00:17:35.280 --> 00:17:38.280]  盛滿了祭壇上的火
[00:17:38.280 --> 00:17:41.280]  他就倒在地上
[00:17:41.280 --> 00:17:45.280]  香爐變成了審判的器皿
[00:17:45.280 --> 00:17:48.280]  這裡提到有三樣東西
[00:17:48.280 --> 00:17:49.280]  第一就是香爐
[00:17:49.280 --> 00:17:53.280]  這個是關乎真的敬拜
[00:17:53.280 --> 00:17:56.280]  接著就有壇上的火
[00:17:56.280 --> 00:17:58.280]  代表著獻祭
[00:17:58.280 --> 00:18:00.280]  接著倒在地上
[00:18:00.280 --> 00:18:02.280]  這個就是指向審判
[00:18:02.280 --> 00:18:05.280]  三樣東西夾在一起
[00:18:05.280 --> 00:18:07.280]  意思是什麼呢
[00:18:07.280 --> 00:18:13.280]  意思就是人間最可貴的
[00:18:13.280 --> 00:18:17.280]  就是真正的敬拜
[00:18:17.280 --> 00:18:19.280]  在敬拜裡面
[00:18:19.280 --> 00:18:22.280]  上帝神聖的臨在
[00:18:22.280 --> 00:18:25.280]  沒有一個人做王
[00:18:25.280 --> 00:18:28.280]  不會有人自稱為神
[00:18:28.280 --> 00:18:31.280]  這個就是香爐所代表的
[00:18:31.280 --> 00:18:33.280]  一個真正的敬拜
[00:18:33.280 --> 00:18:38.280]  不過人間的混亂和邪惡就出現了
[00:18:38.280 --> 00:18:41.280]  這個混亂和邪惡出自哪裡呢
[00:18:41.280 --> 00:18:44.280]  就是出自每一個人都做王
[00:18:44.280 --> 00:18:46.280]  每一個人都覺得自己就是上帝
[00:18:46.280 --> 00:18:50.280]  每一個人都覺得其他人要跪拜自己
[00:18:50.280 --> 00:18:53.280]  每個人都拒絕真正的神
[00:18:53.280 --> 00:18:56.280]  假話消滅真話
[00:18:56.280 --> 00:18:58.280]  劣幣驅逐良幣
[00:18:58.280 --> 00:19:01.280]  惡人迫害善人
[00:19:01.280 --> 00:19:06.280]  這個就是壇上的火所要代表
[00:19:06.280 --> 00:19:08.280]  神在天上
[00:19:08.280 --> 00:19:10.280]  看到這一切的東西
[00:19:10.280 --> 00:19:12.280]  上帝不會無動於衷
[00:19:12.280 --> 00:19:14.280]  祂要主持正義
[00:19:14.280 --> 00:19:16.280]  祂要審判罪惡
[00:19:16.280 --> 00:19:20.280]  祂要創造一個新天新地
[00:19:20.280 --> 00:19:24.280]  這個就是倒在地上所代表的
[00:19:24.280 --> 00:19:27.280]  上帝對邪惡的審判
[00:19:27.280 --> 00:19:29.280]  簡單來說
[00:19:29.280 --> 00:19:31.280]  就是以香爐代表真神
[00:19:31.280 --> 00:19:35.280]  以獻在壇上的真信徒
[00:19:35.280 --> 00:19:38.280]  這個作為最寶貴的生命
[00:19:38.280 --> 00:19:39.280]  然後倒在地上
[00:19:39.280 --> 00:19:43.280]  就是代表著神對邪惡的審判
[00:19:43.280 --> 00:19:45.280]  上帝要懲治邪惡
[00:19:45.280 --> 00:19:47.280]  伸張正義
[00:19:47.280 --> 00:19:50.280]  然後當壇上的火倒在地上的時候
[00:19:50.280 --> 00:19:51.280]  曾經說
[00:19:51.280 --> 00:19:56.280]  隨有雷轟大聲閃電地震
[00:19:56.280 --> 00:20:00.280]  這個也是很經典的上帝臨在的記號
[00:20:00.280 --> 00:20:01.280]  同時間
[00:20:01.280 --> 00:20:04.280]  這個也是終末的記號
[00:20:04.280 --> 00:20:06.280]  就是說
[00:20:06.280 --> 00:20:08.280]  我們在歷史的中間
[00:20:08.280 --> 00:20:11.280]  但是我們已經看到歷史的終點
[00:20:11.280 --> 00:20:13.280]  很快就會到
[00:20:13.280 --> 00:20:15.280]  所謂歷史的終點
[00:20:15.280 --> 00:20:19.280]  就是上帝的正義在人間
[00:20:19.280 --> 00:20:21.280]  簡單來說
[00:20:21.280 --> 00:20:22.280]  神在天上
[00:20:22.280 --> 00:20:26.280]  但是祂的眼目審視人間
[00:20:26.280 --> 00:20:28.280]  祂看到不義
[00:20:28.280 --> 00:20:31.280]  祂看到有勢有力的人
[00:20:31.280 --> 00:20:35.280]  對無權無勢的人的欺壓
[00:20:35.280 --> 00:20:38.280]  上帝好像沉默不言
[00:20:38.280 --> 00:20:40.280]  好像毫無反應
[00:20:40.280 --> 00:20:45.280]  但是啟示錄很想說一個事實
[00:20:45.280 --> 00:20:48.280]  事實就是神看到這一切
[00:20:48.280 --> 00:20:52.280]  並且會為一切討回公道
[00:20:52.280 --> 00:20:53.280]  回復正義
[00:20:53.280 --> 00:20:56.280]  並且帶來萬物的終局
[00:20:56.280 --> 00:21:00.280]  上帝在等待時機
[00:21:00.280 --> 00:21:02.280]  上帝在等待一些時機
[00:21:02.280 --> 00:21:05.280]  祂也希望人學會
[00:21:05.280 --> 00:21:07.280]  在這個時機的中間
[00:21:07.280 --> 00:21:10.280]  學會信靠和忍耐
[00:21:10.280 --> 00:21:11.280]  更加重要的就是
[00:21:11.280 --> 00:21:14.280]  每一個信徒
[00:21:14.280 --> 00:21:16.280]  都應該在真理下
[00:21:16.280 --> 00:21:18.280]  在上帝的主權下
[00:21:18.280 --> 00:21:21.280]  配合祂的行動
[00:21:21.280 --> 00:21:23.280]  最後一個問題就是
[00:21:23.280 --> 00:21:25.280]  怎樣配合呢?
[00:21:25.280 --> 00:21:28.280]  神的信徒要做些什麼呢?
[00:21:28.280 --> 00:21:32.280]  這就是今日經文三文治結構
[00:21:32.280 --> 00:21:35.280]  最中心的部分
[00:21:35.280 --> 00:21:36.280]  我們來看
[00:21:36.280 --> 00:21:38.280]  經文最中心的部分
[00:21:38.280 --> 00:21:41.280]  就是第三節的下半節和第四節
[00:21:41.280 --> 00:21:44.280]  上帝真正的心意是什麼呢?
[00:21:44.280 --> 00:21:47.280]  第三節的下半節
[00:21:47.280 --> 00:21:50.280]  有很多香賜給天使
[00:21:50.280 --> 00:21:52.280]  要和眾仕徒的祈禱
[00:21:52.280 --> 00:21:56.280]  一同獻在寶座前的金壇上
[00:21:56.280 --> 00:22:00.280]  那香的煙和眾聖徒的祈禱
[00:22:00.280 --> 00:22:02.280]  從天使的手中
[00:22:02.280 --> 00:22:06.280]  一同升到神的面前
[00:22:06.280 --> 00:22:10.280]  這裡有兩個字眼重覆
[00:22:10.280 --> 00:22:16.280]  就是香和聖徒的祈禱
[00:22:16.280 --> 00:22:19.280]  在啟示錄五章第八節都說過
[00:22:19.280 --> 00:22:23.280]  香就是眾聖徒的祈禱
[00:22:23.280 --> 00:22:26.280]  聖經有一種傳統
[00:22:26.280 --> 00:22:30.280]  就是將祈禱等同於香
