
[00:00:00.000 --> 00:00:08.000]  想問下大家,當一朝早起身嘅時候,亦都係你出門啦,譬如返工返學呀嘅之前呢,
[00:09:18.000 --> 00:09:43.000]  其實我哋知道人裏面,我哋有善惡之針,有掙扎喺裏面,我哋有慾望喺裏面,念到一個靈修嘅人士,佢首先要操練,或者要練正佢裏面嗰個嘅罪,或者要克性裏面嘅情慾,對付內腦裏面嗰種嘅罪性,軟弱,或者嗰種嘅私慾,唔好畀佢去主宰我哋嗰個生活嘅大靈。
[00:09:43.000 --> 00:10:01.000]  呢個就係一個乞己嘅操練,乞己嘅操練就係供乞己身,叫身服我,唔好用養私慾,用養我哋嘅軟弱,要主宰人,主宰自己,呢個就係一個肅靈操練裏面嘅念嗰方面,就係練正。
[00:10:01.000 --> 00:10:24.000]  第二方面,我哋就講明路,明路就係脫離內情嗰個敗壞,我哋又要用一個有神嘅性情有份,就係講到修德之路,修德嘅操練就係建立一啲嘅肅靈嘅品格,去到親近上帝,即係我哋操練我哋生命裏面有冇啲嘅肅靈嘅品格,好似聖靈嘅果子。
[00:10:24.000 --> 00:10:41.000]  最後就係合,合就係讓神葬你裏面,我哋亦都葬你裏面,完全嘅合一,呢個就係聯合之路,最高峰嘅地方就係你活著就是基督,你聯合咗一齊嘅時候,你活著已經係基督嘅雙善喺裏面。
[00:10:41.000 --> 00:11:00.000]  聯名合,今日講到清早起嚟嘅時候,其實係一種屬於一個乞己操練嘅肅靈操練嚟㗎,我唔知大家有冇禁食,咁最近我哋鼓勵大家要可以喺社集裏面抽啲時間嚟做禁食嘅禱告嚟親近上,禁食就係一個乞己嘅操練。
[00:11:00.000 --> 00:11:17.000]  有時有啲人簡單啲,不如我哋祈禱嘅時候我哋學習一啲動作,特別我哋跪下嚟做祈禱,跪下祈禱就係一種乞己嘅操練,以顯示你嗰種決心要學武親近上帝,顯示嗰份係心。
[00:11:17.000 --> 00:11:26.000]  咁嚟緊嘅日子,我都想有個肅靈操練畀大家,就睇下你願唔願接受呢個挑戰,肅靈嘅挑戰,一個嘅目標。
[00:11:26.000 --> 00:11:42.000]  我哋靈修部喺4月10至16號早上6點15分至7點,我哋有一個七日嘅早套會,早啲過我啦,因為大家要更早起身,嚟到去挑戰下自己。
[00:11:42.000 --> 00:11:57.000]  我哋好多方面都挑戰,有啲人跑步挑戰,行山操練,喺肅靈嗰方面,會唔會嘗試下俾自己一個挑戰,一個嘅操練就係一種乞己嘅操練,攻乞己心,叫心服我。
[00:11:57.000 --> 00:12:15.000]  我哋有七日嘅,你可以三月七日,或者你其中抽幾日,要挑戰自己,我一早嘅準備好,即係前一晚就瞓得好啲,但係一早起身,嚟到教會,嚟到親近晒,然之後我先再返工,再做其他要做嘅事情。
[00:12:15.000 --> 00:12:29.000]  就好似戴偉融,一早就嚟到去聖殿裏面,親近上帝,願唔願意試下一個乞己嘅操練?願唔願意?如果願意就喺出面報名,咁我唔叫你舉手。
[00:12:29.000 --> 00:12:46.000]  呢個係一個需要,因為我哋內裏面係有軟弱,我哋真係需要操練我哋嘅意志,讓我哋能夠改一個刻乎神喜悅嘅生命。但聖經裏面,經文大概唔單止咁講話,「早晨,神你聽我聲音,早晨,我向你尋明我心意。」
[00:12:46.000 --> 00:13:03.000]  佢仲有一句,「並要警醒」,即係要留心。留心啲咩?留心我祈禱之後,留心神點樣回應你。我祈禱之後,冇曬嘢,唔知我一日就去工作。
[00:13:03.000 --> 00:13:21.000]  唔係喎,要留心神嘅回應。所以我哋祈禱係有雙向嘅。第一,好多時都係人向神祈禱,所以我哋會祈求啲嘢,傾訴啲心事,讚美神,或者我做錯事認罪,都係人向神發出我哋呢方面嘅表達。
[00:13:21.000 --> 00:13:34.000]  但仲有雙向嘅,另一向度係咩?就係神對我哋嘅回應。神對我哋嘅回應,我哋要預備一個咩?要一個狀態,就係留心,警醒,留心神對你嘅回應。
[00:13:34.000 --> 00:13:52.000]  但係神都出咗手,或者回應咗你,我睇唔到。點解睇唔到?因為你可能忙於一日嘅工作,或者個心裏面充滿咗其他事情,佔據咗你心靈嘅空間,以致你無心去裝載,或者無心去留意神對你嘅回應。
[00:13:52.000 --> 00:14:08.000]  呢度有幅圖片,呢隻咩嚟㗎?我哋而家嗰個,係咪林川河?林川河係咪好多呢啲嘢嘅?係囉,佢最多就嗡咗好多啲屎,我每次經過都聞到嗰陣味,好難頂。
[00:14:08.000 --> 00:14:32.000]  呢隻白鷺,呢隻白鷺喺個叫河上面,做乜嘢呀?佢留心呀,留心有冇啲魚經過,有魚經過點呀?佢就將佢啦,佢好似好靜呀,但其實佢唔係完全避凍晒㗎,佢靜落嚟係有個留心。
[00:14:32.000 --> 00:14:52.000]  佢留心一啲魚嘅出現,有機會就有得食,出一聲去啄條魚,同樣我哋都需要好似佢講一樣,我要留心呀,當我哋清早向神祈禱,發出我哋嘅請求,呼求,要求神幫助嘅時候,你又唔好好似隻白鷺一樣去靜落嚟。
[00:14:52.000 --> 00:15:07.000]  之後下晝,你唔好留心下,神有冇回應呀?神冇透過其他嘢回應呀?我都係習慣過往一啲日子,每年都抽啲時間去呢個地方,呢個思維靜,唔知大家信唔信喺長洲㗎。
[00:15:07.000 --> 00:15:23.000]  有幾日就會退修,每一次去到嘅時候入咗去之後,我就會見到個牌,呢個牌就寫咗呢句說話,願你在萬事萬物當中尋找到上主。
[00:15:23.000 --> 00:15:43.000]  佢就話上主臨在呢個世界萬事萬物裏面,你留心留意佢嘅回應嘅時候呢,你就知道佢喺當中,你要尋找上帝,因為上帝萬事萬物裏面,呢個尋找係需要有個警醒,上帝會透過今日嘅講道同你講話。
[00:15:43.000 --> 00:15:59.000]  上帝會透過其他人同你講話,上帝透過你每次嘅查經或者睇聖經嘅時候同你講話,上帝可以透過好多嘅事情發生同你講話,不過你冇留意到佢同你講話,佢同你講嘢你都唔知,咁我哋就係冇咗一個 alert,冇咗一個警醒。
[00:15:59.000 --> 00:16:25.000]  所以喺日常生活裏面,我需要好似學大衛一樣,我哋祈願土司後,我哋就要留心警醒,去留意下神嘅回應,即係話喺一日嘅生活裏面,我哋好需要有一個嘅意識,aware 下神佢點樣回應,aware 下留心下神點樣嚟到回覆你嘅祈求。
[00:16:25.000 --> 00:16:40.000]  所以大衛佢一早嘅時候,嚟到去親近神,同樣佢一早嘅時候亦都預備好個心,留意神嘅回應。
[00:16:40.000 --> 00:17:07.000]  第二部分,喺第四至第六節,我一齊讀。
[00:17:07.000 --> 00:17:16.000]  大衛好清楚將上帝嘅喜惡講咗出嚟,佢特別係恨惡啲乜嘢,恨惡作惡事,或者嗰啲惡人。
[00:17:16.000 --> 00:17:30.000]  所以聖經用咗六個唔同嘅表達,神你唔喜悅惡事,惡人你好憎佢,唔同佢一齊,旁告嘅人喺你面前贊罵罪,作孽嘅人你好憎佢,講謊言嘅滅住佢。
[00:17:30.000 --> 00:17:44.000]  好留人去講詭咒,耶華所恨惡。呢度好清楚,大衛好滅,話畀大家聽,佢清楚表明,佢知道上帝喜歡啲乜嘢,邊個上帝好唔喜歡啲乜嘢,上帝特別唔喜歡啲乜嘢?
[00:17:44.000 --> 00:17:48.000]  做壞事,惡事,好唔喜歡啲人,好唔喜歡啲事。
[00:17:48.000 --> 00:17:51.000]  所以作惡事嘅人,上帝都唔鍾意佢。
[00:17:51.000 --> 00:17:58.000]  所以去到聖殿裏面親近神嘅時候,呢啲作惡事嘅人,其實係乜?上帝恨惡。
[00:17:58.000 --> 00:18:02.000]  上帝唔會聽佢哋祈禱,因為聖經有其他地方咁講。
[00:18:02.000 --> 00:18:10.000]  佢呢,這篇落六篇十八章,「我若心裡注重罪孽,主必不聽。」
[00:18:10.000 --> 00:18:23.000]  佢話呢,耶華嘅膀臂四肢縮短,不能拯救,耳朵並非發沉,不能聽見,但你哋嘅罪孽使你哋與神隔絕,你哋嘅罪惡使你掩面不聽。
[00:18:23.000 --> 00:18:35.000]  但佢好知道上帝好憎啲乜嘢。如果有罪惡,或者做啲錯事、壞事嘅時候,你向祈禱,向親近上帝,上帝唔睬你。
[00:18:35.000 --> 00:18:38.000]  佢唔鍾意嗰啲嘢,你做!
[00:18:38.000 --> 00:18:50.000]  所以我哋中國人有句俗語,佢話乒口人,即係你唔鍾意嗰啲嘢,你唔好講。譬如嗰個人好肥,佢最唔鍾意人講佢肥,你又要話佢肥。
[00:18:50.000 --> 00:18:59.000]  咁肥呀,肥得咁難睇。嗰個人有咩反應呢?梗係嬲啦,鬧你啦,有啲人衝動咁就返打你啦。
[00:18:59.000 --> 00:19:06.000]  因為有人勁嗰啲嘢,乒口人勁乒口,上帝有啲嘢都唔鍾意㗎嘛,唔鍾意乜嘢呀?
[00:19:06.000 --> 00:19:10.000]  唔鍾意乜嘢呀?罪惡嘛,罪嘅事情嘛。
[00:19:10.000 --> 00:19:24.000]  我哋香港人鍾意攞人唔好嘢將大佢,擴大佢咁樣,等佢又收時啦,等佢講好少。我最近先留意到一個詞語,叫做「沒女」,知唔知點解?有啲字呀,知唔知呀?
[00:19:24.000 --> 00:19:33.000]  後生實留意,我查下上下網,原來有「沒女」就講呢個冇樣啦,冇身材啦,冇錢啦,冇家底啦,冇學歷啦,乜都冇㗎啦!
[00:19:33.000 --> 00:19:44.000]  只得一樣嘢㗎啫,有時之知名,啲嘢乜都冇呀!但係有啲節目就要搞吓呢啲嘢,搵啲人出嚟講吓佢,做吓啲嘢。
[00:19:44.000 --> 00:19:50.000]  人哋乜都冇都好差,仲要攞嚟去講,梗係令人唔開心啦!
[00:19:50.000 --> 00:20:08.000]  崩口人忌崩口門,上帝都有一啲佢好唔鍾意嘅事情,所以嚟到上帝嘅面前嘅時候呢,我哋要知吓吓,我哋有冇罪呀!如果有罪喺裏面嘅時候,醒到話上帝唔聽你祈禱呀!上帝唔聽你祈禱呀!上帝掩面不看呀!
[00:20:08.000 --> 00:20:14.000]  咁我哋應該點做呀?我哋就需要喺神嘅面前嚟到認罪悔改。
[00:20:14.000 --> 00:20:22.000]  但係呢,詩人說:「我知我太神認罪,上帝仲赦免,但係神係公義係信實,必定赦免我哋罪洗,定我一切嘅不義。」
[00:20:22.000 --> 00:20:38.000]  所以第一點,當我哋每次親近上帝嘅時候,但你有時覺得上帝好似冇反應嘅時候,你唔好即刻講上帝唔聽你祈禱,你諗吓點解上帝唔聽我祈禱,會唔會有罪喺當中?
[00:20:38.000 --> 00:20:45.000]  不過有時有啲人都知道佢自己有罪好清楚,因為有時認咗罪,不過冇見到又再犯。
[00:20:45.000 --> 00:20:56.000]  我哋就會好知道罪喺當中成為我同上帝之間嘅隔閡,嘅障礙,我哋就需要咩?相信,要認罪悔改。
[00:20:56.000 --> 00:21:13.000]  求主嚟到幫助我哋,我記得我年青嘅時候,返團契,團契導師有時教我哋祈禱,一次佢話夜晚嘅時候祈禱,佢教我哋,佢話你夜晚嘅時候祈禱,你會諗返起一日嘅事情。
[00:21:13.000 --> 00:21:36.000]  其中你諗吓,喺一日嘅事情裏面,會唔會有啲嘢做得唔好,講嘅說話,一啲嘅態度,或者一啲嘢過咗位?如果你諗到嘅時候,喺夜晚瞓覺之前就向神認罪悔改,求主嚟到寬恕,然後再開始第二天嘅新嘅一天。
[00:21:36.000 --> 00:22:00.000]  好好,所以呢個都漸漸成為一個好自然嘅習慣,到夜晚瞓覺嘅時候,當我有啲有祈禱嘅嘢,我會即刻思想一下,今日有冇啲嘢講得麻麻地?有冇把口麻麻地?有冇嘢做得唔好?有冇太過唔好?幫助我自己去覺睇下,警覺下,你冇罪,成為我同神之間嘅難咗。
[00:22:00.000 --> 00:22:24.000]  第三部分,七同八節,我一齊讀,預備起。「至於我,我必憑你豐盛的慈愛進入你的居所,我必全敬畏你的心,向你的聖殿下拜,而我求你因我的受敵,憑你的公義引領我,使你的道路在我面前正直。」
[00:22:24.000 --> 00:22:50.000]  但係呢度有一個反應,佢話「至於我」,其實比較上面四節六節,佢話「我就唔同,唔同啲惡人,因為惡人做惡事,所以如果去聖殿嘅時候,神一定唔會聽佢講,神最多用憤怒回應佢。至於我就唔係咁樣,我憑著上帝豐盛嘅慈愛進入佢嘅聖殿。」
[00:22:50.000 --> 00:23:12.000]  但佢唔係話「因為我做過啲乜嘢好事,所以我而家配去做聖殿去敬拜上帝。」唔係喎,佢只不過講話「係因為上帝有豐盛嘅慈愛。」「慈愛」呢個字希伯來文叫Hazel,係講一個堅定不移嘅愛,係神對人堅定不移嘅愛,就用Hazel。
[00:23:12.000 --> 00:23:37.000]  我哋出面做生意,就算我買手機,或者我月費嘅時候,你都要簽約,如果你唔遵守,咁點呀?毀約囉,毀約佢可能停咗你,或者有其他告你,要罰錢。呢個叫合約,婚姻裏面有一種叫文約,文約同合約唔同嘅地方,如果婚姻你當一個合約嘅時候點呀?
[00:23:37.000 --> 00:23:59.000]  如果有人做咗啲唔好嘅事,或者宿鬼,你話我同你分開啦,你毀約嘛,你就當合約。但如果你個文約係點呀?可能對方做錯事有軟弱,但因為你愛佢,呢個文約嘅時候,可以繼續愛佢,就好似上帝對以色列一樣,上帝用Hazel嚟到愛以色列。
[00:23:59.000 --> 00:24:22.000]  終於以色列人多番多次離去,上帝都咩呀?不離不棄,堅定嘅不移,你個愛佢。呢個就係Hazel。識得佢啦嘛,琴晚都要睇電視,告困,你知唔知佢犯咗乜嘢,唔係犯,佢患咗啲乜嘢呢?患咗啲乜嘢病呢?
[00:24:22.000 --> 00:24:40.000]  中大嘅學生,老退化症,或者叫認知障礙症,以前叫做老人癡呆症,因為患咗之後呢,佢漸漸呢,嗰個自理能力已經好低嘅,而講嘢亦都困難,而佢嗰個記憶呢,都衰退得。
[00:24:40.000 --> 00:24:58.000]  咁隔離就係佢太太,咁佢太太呢就,喺咁嘅日子裏面呢,陪咗佢十年,當然都繼續,你睇到佢太太咁樣,不離不棄,堅定不移,你又知道咩呀?Hazel,就係咁樣。
[00:24:58.000 --> 00:25:14.000]  我哋嘅父母對子女都係咁,可能有時啲子女呢,好難頂呀,做錯好多事,你都會鬧佢嘅,衰仔呀,但佢會唔會離開佢呢?唔會呀嘛,你繼續都愛佢,希望你又挽回佢,希望佢重新做得好。
[00:25:14.000 --> 00:25:29.000]  呢個就咩呀?Hazel,我哋唔會輕易話分開啦,離開啦,放棄啦,唔係呀,上帝對我哋嘅愛就係Hazel,但佢就係因為上帝嘅Hazel,所以佢話我可以進入到神嘅聖殿裏面。
[00:25:29.000 --> 00:25:46.000]  弟兄姊妹,我哋當中有冇Hazel呀?我就教大家,我都係最近識得呢個字,一齊讀啦,Hazel,好清楚呀,堅定不移嘅愛,你同隔壁嗰個講,你要有Hazel。
[00:25:46.000 --> 00:26:02.000]  你有堅定不移嘅愛,一種不離不棄嘅愛,大衛就係尋著上帝對你Hazel,堅定不移嘅愛,所以佢覺得我可以進入到神嘅殿裏面嚟對你敬拜神。
[00:26:02.000 --> 00:26:23.000]  然而大衛仲講仲有另一個原因,佢覺得我入到聖殿裏面,上帝唔會憤怒嚟到回應我,係要接納我嘅,就因為佢以一個敬畏神嘅態度,同埋一個謙卑嘅態度進入上帝,上帝進入聖殿,以至上帝以慈愛Hazel嚟到回應佢。
[00:26:23.000 --> 00:26:52.000]  弟兄姊妹,你返到教會裏面去敬拜上帝嘅時候,你係用乜嘢嘅態度呢?你自己見下朋友,有時有啲反應,有時有啲人攞手機出嚟,如果係睇程序表好,可能會讀下睇下新聞,或者回下WhatsApp,教其他嘢,咁嘅態度就冇咗一種敬畏嘅態度,冇咗一種謙卑嘅態度。
[00:26:52.000 --> 00:27:15.000]  或者當我哋嚟到崇拜之前,有全隊人出嚟都預備大家嘅心,我哋先嚟到禱告安靜,放低其他嘅事情,讓依刻我哋嘅心嚟到定精,我哋眼目嚟到定精喺神嗰度,嗰個係一個預備我嘅心,有一個敬畏嘅心,有一個準備嘅心嚟到敬畏上帝,敬拜上帝。
[00:27:15.000 --> 00:27:33.000]  弟兄姊妹,我都需要反省下,每一個禮拜日,我都願意花呢個時間出嚟嘅時候,唔係因為我哋冇地方去,你哋一定有地方去,你可以有時間做其他嘢,但你放低嗰啲事情,特意用呢段時間返嚟,你哋覺得呢個敬拜係重要嘅。
[00:27:33.000 --> 00:27:58.000]  所以我哋返嚟,既然係咁重要嘅時候,我哋都應該留意下上帝嘅喜惡,上帝喜悅人係點樣敬拜呀?係一個敬畏嘅心,謙卑嘅心,就讓我哋返到嘅時候,早五分鐘左右,我哋就同其他人傾完計啦,打完招呼啦,我哋就安靜一下,以一個敬畏嘅心,謙卑嘅心嚟到去敬拜上帝。
[00:27:58.000 --> 00:28:09.000]  上帝一定係喜悅,上帝一定係喜歡,因為呢個係上帝所喜悅嘅態度。
[00:28:09.000 --> 00:28:28.000]  「耶和華,求祢因我的仇敵,憑祢嘅公義引領我,使祢嘅道路在我面前正直。」之後大衛就祈求神,求神求祢用公義引領他行正路,行一個平坦嘅態度。
[00:28:28.000 --> 00:28:45.000]  所以在崇拜裏面呢,我哋有講道嘅時候,講道嘅時候呢,就有神嘅說話嚟到去解釋,我哋要聽神嘅說話,就要讓我哋知道神俾我哋一條路係點樣樣,知道呢條路嘅時候,我哋就行上裏面。
[00:28:45.000 --> 00:28:58.000]  所以聖經話呢,聖經話係我腳前真路上嘅光指,我哋行緊一條公義平坦正直嘅道路。所以你哋姐妹,每一次返嚟崇拜嘅時候,我哋要聽神嘅說話。
[00:28:58.000 --> 00:29:11.000]  有時講完覺得悶啲啦,有時都會㗎,但如果你嘅態度好敬畏地要聽神嘅話嘅時候,你總會聽到神透過講完,透過佢嘅福音,要宣講一啲嘅說話。
[00:29:11.000 --> 00:29:24.000]  可能唔多,但某啲說話能夠對你嘅心有提醒,有觸發嘅時候,你留意,神真係對你講話。你好好裝載呢句說話,返去就繼續嚟到思想。
[00:29:24.000 --> 00:29:37.000]  神唔係淨係單單透過崇拜同你講話,每日當你去個人俗星靈修嘅時候,神同你講話。當你參加主學茶經班嘅時候,神亦都透過呢啲事情同你講話。
[00:29:37.000 --> 00:29:51.000]  仲有其他神都透過其他事情同你講話。當神嘅話語觸動你嘅時候,提醒你嘅時候,你要好警醒嚟到記住,將佢嘅話嚟到放喺心裏面。
[00:29:51.000 --> 00:30:10.000]  靚姐妹,今日崇拜就講到,今日神有邊句說話嚟到提醒緊你呀?當你修到嘅時候,好好記住呢句說話。完咗崇拜之後,呢日之後,都繼續嚟到返去思想。
[00:30:10.000 --> 00:30:26.000]  上帝今日俾我一句話,呢句話我點樣好好去記住之後,仲點樣去調整我自己,以至我哋能夠行喺神俾我哋嘅平坦嘅道路裏面,讓我哋從心低頭嚟到祈禱。
