
[00:00:00.000 --> 00:00:01.560]  今年教會主題是甚麼?
[00:09:03.000 --> 00:09:04.000]  所以我們看到
[00:09:04.000 --> 00:09:05.000]  第一
[00:09:05.000 --> 00:09:06.000]  在這裡給我們看見
[00:09:06.000 --> 00:09:09.000]  他是誠心等候主的來臨
[00:09:09.000 --> 00:09:11.000]  這種生活的態度
[00:09:11.000 --> 00:09:13.000]  其實我們每一個弟兄姊妹
[00:09:13.000 --> 00:09:15.000]  你要忠心到底
[00:09:15.000 --> 00:09:16.000]  這就是我們一個
[00:09:16.000 --> 00:09:18.000]  很重要的動機和動力
[00:09:18.000 --> 00:09:20.000]  就是我們一直盼望著
[00:09:20.000 --> 00:09:23.000]  將來我們要去見主的時候
[00:09:23.000 --> 00:09:25.000]  得著神的稱讚
[00:09:25.000 --> 00:09:27.000]  所以在我們今天的日子
[00:09:27.000 --> 00:09:28.000]  在我們人生裡面
[00:09:28.000 --> 00:09:30.000]  我們要保守自己
[00:09:30.000 --> 00:09:32.000]  在主的愛裡面
[00:09:32.000 --> 00:09:36.000]  在祂所喜悅我們的人生
[00:09:36.000 --> 00:09:38.000]  我們的生活裡面
[00:09:38.000 --> 00:09:40.000]  我們今天人生
[00:09:40.000 --> 00:09:42.000]  有很多不同的態度
[00:09:42.000 --> 00:09:43.000]  有些人追求名利
[00:09:43.000 --> 00:09:44.000]  名聲
[00:09:44.000 --> 00:09:45.000]  成就
[00:09:45.000 --> 00:09:47.000]  或者金錢
[00:09:47.000 --> 00:09:48.000]  或者
[00:09:48.000 --> 00:09:50.000]  瘋狂地買彩票
[00:09:50.000 --> 00:09:51.000]  最近那張
[00:09:51.000 --> 00:09:53.000]  是否前天開的彩票
[00:09:53.000 --> 00:09:54.000]  嘩
[00:09:54.000 --> 00:09:55.000]  很可怕
[00:09:55.000 --> 00:09:56.000]  1.3 billion
[00:09:56.000 --> 00:09:57.000]  即是有多少人
[00:09:57.000 --> 00:09:58.000]  放很多錢進去
[00:09:58.000 --> 00:09:59.000]  累積累積
[00:09:59.000 --> 00:10:00.000]  累積這麼多
[00:10:00.000 --> 00:10:02.000]  證明很多人不斷地做
[00:10:02.000 --> 00:10:03.000]  不斷地做
[00:10:03.000 --> 00:10:04.000]  不斷地做
[00:10:04.000 --> 00:10:06.000]  有很多人都是這樣
[00:10:06.000 --> 00:10:09.000]  來追求他們的人生
[00:10:09.000 --> 00:10:12.000]  拼命地為物質享受
[00:10:12.000 --> 00:10:13.000]  或者只顧今生
[00:10:13.000 --> 00:10:15.000]  只顧自己
[00:10:15.000 --> 00:10:17.000]  但是在聖經裡面教導我們
[00:10:17.000 --> 00:10:19.000]  在提多書第二章十一到十四節
[00:10:19.000 --> 00:10:20.000]  我們一起讀這幾節經文
[00:10:20.000 --> 00:10:21.000]  好嗎
[00:10:21.000 --> 00:10:22.000]  請讀
[00:10:22.000 --> 00:10:25.000]  因為上帝救眾人的恩典
[00:10:25.000 --> 00:10:27.000]  已經顯明出來
[00:10:27.000 --> 00:10:30.000]  教訓我們除去不敬虔的心
[00:10:30.000 --> 00:10:33.000]  和世俗的情慾
[00:10:33.000 --> 00:10:36.000]  在今世自守公義
[00:10:36.000 --> 00:10:38.000]  敬虔道日
[00:10:38.000 --> 00:10:40.000]  等候所盼望的福
[00:10:40.000 --> 00:10:43.000]  並等候至大的上帝
[00:10:43.000 --> 00:10:47.000]  和我們救主耶穌基督的榮耀顯現
[00:10:47.000 --> 00:10:50.000]  祂為我們捨了自己
[00:10:50.000 --> 00:10:53.000]  要贖我們脫離一切罪惡
[00:10:53.000 --> 00:10:57.000]  又潔淨我們,特作自己的子民
[00:10:57.000 --> 00:10:59.000]  熱心為善
[00:10:59.000 --> 00:11:01.000]  你看到這裡很清楚
[00:11:01.000 --> 00:11:02.000]  給我們看見
[00:11:02.000 --> 00:11:04.000]  我們要等候所盼望的福
[00:11:04.000 --> 00:11:06.000]  這個就是因為這樣
[00:11:06.000 --> 00:11:08.000]  神的恩典臨到我們身上
[00:11:08.000 --> 00:11:12.000]  教訓我們要除去不敬虔的心
[00:11:12.000 --> 00:11:14.000]  和世俗的情慾
[00:11:14.000 --> 00:11:15.000]  在今世
[00:11:15.000 --> 00:11:16.000]  在現在這個時候
[00:11:16.000 --> 00:11:17.000]  應該怎樣
[00:11:17.000 --> 00:11:18.000]  追求自守
[00:11:18.000 --> 00:11:19.000]  保守自己
[00:11:19.000 --> 00:11:21.000]  不要得罪神
[00:11:21.000 --> 00:11:22.000]  保守自己
[00:11:22.000 --> 00:11:25.000]  行在神的公義聖潔
[00:11:25.000 --> 00:11:27.000]  用敬虔道日
[00:11:27.000 --> 00:11:28.000]  等候那一天
[00:11:28.000 --> 00:11:33.000]  神和我們救主耶穌基督的榮耀顯現
[00:11:33.000 --> 00:11:35.000]  我們的主為我們捨了自己
[00:11:35.000 --> 00:11:36.000]  救贖我們
[00:11:36.000 --> 00:11:38.000]  叫我們得以潔淨
[00:11:38.000 --> 00:11:40.000]  讓我們成為祂的子民
[00:11:40.000 --> 00:11:42.000]  所以我們有這個使命
[00:11:42.000 --> 00:11:45.000]  有這個人生的目標和價值觀
[00:11:45.000 --> 00:11:47.000]  就是熱心為善
[00:11:47.000 --> 00:11:48.000]  行祂的道
[00:11:48.000 --> 00:11:52.000]  在今世自守公義
[00:11:52.000 --> 00:11:53.000]  敬潔道日
[00:11:53.000 --> 00:11:56.000]  這個就是主給我們的方向
[00:11:56.000 --> 00:11:57.000]  人生
[00:11:57.000 --> 00:11:59.000]  我們要忠心到底
[00:11:59.000 --> 00:12:00.000]  因為我們知道
[00:12:00.000 --> 00:12:02.000]  我們要等候主的來臨
[00:12:02.000 --> 00:12:03.000]  到那一天
[00:12:03.000 --> 00:12:05.000]  祂的榮耀顯現的時候
[00:12:05.000 --> 00:12:09.000]  我們知道要得著祂的稱讚和賞賜
[00:12:09.000 --> 00:12:11.000]  所以這個是西面祂的人生觀
[00:12:11.000 --> 00:12:13.000]  在聖經裡面
[00:12:13.000 --> 00:12:15.000]  在對於世界的看法
[00:12:15.000 --> 00:12:16.000]  對於人生
[00:12:16.000 --> 00:12:18.000]  對於我們永恆死了之後
[00:12:18.000 --> 00:12:20.000]  去到的永恆的描繪
[00:12:20.000 --> 00:12:22.000]  和神給我們的應許
[00:12:22.000 --> 00:12:24.000]  所以祂就掃上來
[00:12:24.000 --> 00:12:29.000]  盼望這個所謂我們等候的福
[00:12:29.000 --> 00:12:30.000]  知道我們在世
[00:12:30.000 --> 00:12:33.000]  只不過是短暫寄居的人生
[00:12:33.000 --> 00:12:35.000]  我們永遠的歸宿
[00:12:35.000 --> 00:12:37.000]  正是指日可待
[00:12:37.000 --> 00:12:40.000]  我們要傳著這個盼望的心
[00:12:40.000 --> 00:12:41.000]  雖然眼未能見
[00:12:41.000 --> 00:12:45.000]  但是信就是所望之事的實底
[00:12:45.000 --> 00:12:49.000]  未見之事的確據
[00:12:49.000 --> 00:12:51.000]  Amen
[00:12:51.000 --> 00:12:52.000]  所以我們感謝神
[00:12:52.000 --> 00:12:53.000]  讓我們看到
[00:12:53.000 --> 00:12:56.000]  讓我們有神的眼光
[00:12:56.000 --> 00:13:01.000]  有誠心等候主所來的一種人生觀
[00:13:01.000 --> 00:13:03.000]  叫我們去預備自己
[00:13:03.000 --> 00:13:04.000]  不過我們再說
[00:13:04.000 --> 00:13:05.000]  在這個人生當中
[00:13:05.000 --> 00:13:07.000]  我們面對很多的艱難
[00:13:07.000 --> 00:13:09.000]  有時候有試煉
[00:13:09.000 --> 00:13:11.000]  有時候有困苦
[00:13:11.000 --> 00:13:13.000]  神容許這些一切
[00:13:13.000 --> 00:13:14.000]  是有目的的
[00:13:14.000 --> 00:13:16.000]  因為祂要透過這些
[00:13:16.000 --> 00:13:19.000]  讓我們知道罪所帶來的後果
[00:13:19.000 --> 00:13:21.000]  影響我們整個世界
[00:13:21.000 --> 00:13:23.000]  我們如果沒有了救主
[00:13:23.000 --> 00:13:25.000]  就是會滅亡
[00:13:25.000 --> 00:13:28.000]  我們人的身體也不完整
[00:13:28.000 --> 00:13:29.000]  因為罪的影響
[00:13:29.000 --> 00:13:31.000]  所帶來各樣的問題
[00:13:31.000 --> 00:13:32.000]  但是更重要的是
[00:13:32.000 --> 00:13:33.000]  神透過這些
[00:13:33.000 --> 00:13:34.000]  原來在我們今生裡面
[00:13:34.000 --> 00:13:36.000]  要鍛鍊我們的信心
[00:13:36.000 --> 00:13:39.000]  幫助我們更加追求到
[00:13:39.000 --> 00:13:42.000]  這些屬靈的品格
[00:13:42.000 --> 00:13:46.000]  以及我們能夠忠心到底
[00:13:46.000 --> 00:13:48.000]  以致我們能夠得著主
[00:13:48.000 --> 00:13:50.000]  給我們的賞賜
[00:13:50.000 --> 00:13:52.000]  所以縱使我們人生
[00:13:52.000 --> 00:13:53.000]  有時候會有失望
[00:13:53.000 --> 00:13:55.000]  有時候會有困難
[00:13:55.000 --> 00:13:57.000]  但是等候主所來的時候
[00:13:57.000 --> 00:13:58.000]  我們仍然有盼望
[00:13:58.000 --> 00:14:00.000]  所以這樣就能夠
[00:14:00.000 --> 00:14:02.000]  讓我們繼續堅持
[00:14:02.000 --> 00:14:05.000]  來在困難當中
[00:14:05.000 --> 00:14:07.000]  依靠主經過
[00:14:07.000 --> 00:14:08.000]  在挑戰當中
[00:14:08.000 --> 00:14:11.000]  靠主來得勝
[00:14:11.000 --> 00:14:13.000]  在孤單的時候
[00:14:13.000 --> 00:14:15.000]  我們仍然有神的話語
[00:14:15.000 --> 00:14:17.000]  以及聖靈的幫助
[00:14:17.000 --> 00:14:20.000]  成為我們的力量
[00:14:20.000 --> 00:14:24.000]  這個人認不認識?
[00:14:24.000 --> 00:14:30.000]  明天放什麼假?
[00:14:30.000 --> 00:14:33.000]  馬丁路德金
[00:14:33.000 --> 00:14:35.000]  他曾經說過一句話
[00:14:35.000 --> 00:14:41.000]  We must accept finite disappointment
[00:14:41.000 --> 00:14:45.000]  but never lose in finite hope
[00:14:45.000 --> 00:14:47.000]  所以我們今天要接受
[00:14:47.000 --> 00:14:50.000]  我們今生有很多事情
[00:14:50.000 --> 00:14:53.000]  有時候會令我們有失望
[00:14:53.000 --> 00:14:57.000]  人生很多沒有完全
[00:14:57.000 --> 00:14:59.000]  甚至破碎的一些情況
[00:14:59.000 --> 00:15:01.000]  但是我們感謝主
[00:15:01.000 --> 00:15:03.000]  這個絕不會讓我們
[00:15:03.000 --> 00:15:05.000]  失掉了我們有的
[00:15:05.000 --> 00:15:09.000]  這個永恆的盼望
[00:15:09.000 --> 00:15:11.000]  因為神對於整個世界
[00:15:11.000 --> 00:15:12.000]  仍然有掌管
[00:15:12.000 --> 00:15:14.000]  仍然有祂最終的計劃
[00:15:14.000 --> 00:15:16.000]  世界正在變動
[00:15:16.000 --> 00:15:18.000]  不過只屬遍時
[00:15:18.000 --> 00:15:19.000]  只是短暫
[00:15:19.000 --> 00:15:21.000]  我們追求的是
[00:15:21.000 --> 00:15:23.000]  永恆不變的真理
[00:15:23.000 --> 00:15:25.000]  以及神給我們的應許
[00:15:25.000 --> 00:15:27.000]  這個是我們人生的目標
[00:15:27.000 --> 00:15:29.000]  繼續前進
[00:15:29.000 --> 00:15:31.000]  我們知道祂的人生
[00:15:31.000 --> 00:15:34.000]  神在祂很年輕的時候
[00:15:34.000 --> 00:15:35.000]  把祂接走
[00:15:35.000 --> 00:15:36.000]  當然這是悲劇
[00:15:36.000 --> 00:15:38.000]  也是最大力的後果
[00:15:38.000 --> 00:15:40.000]  但是神容許
[00:15:40.000 --> 00:15:42.000]  這句話特別有意思
[00:15:42.000 --> 00:15:44.000]  就給我們看見
[00:15:44.000 --> 00:15:47.000]  今天的影響仍然存在
[00:15:47.000 --> 00:15:52.000]  明天我們還可以有假方
[00:15:52.000 --> 00:15:53.000]  因為神的公義
[00:15:53.000 --> 00:15:55.000]  仍然在這個世界裡面
[00:15:55.000 --> 00:15:56.000]  透過很多的見證人
[00:15:56.000 --> 00:15:58.000]  甚至他們擺上生命
[00:15:58.000 --> 00:16:00.000]  而顯露出來
[00:16:00.000 --> 00:16:01.000]  所以這個
[00:16:01.000 --> 00:16:05.000]  雖然人生當中會有失望
[00:16:05.000 --> 00:16:06.000]  有失望的時候
[00:16:06.000 --> 00:16:08.000]  但是永存的盼望
[00:16:08.000 --> 00:16:10.000]  依然屹立不倒
[00:16:10.000 --> 00:16:13.000]  Amen
[00:16:13.000 --> 00:16:14.000]  第二
[00:16:14.000 --> 00:16:15.000]  在這裡看見
[00:16:15.000 --> 00:16:18.000]  這個等候盼望的時候
[00:16:18.000 --> 00:16:20.000]  它不是空等的
[00:16:20.000 --> 00:16:22.000]  它是機掛著神國的擴張
[00:16:22.000 --> 00:16:24.000]  第三十三文一節
[00:16:24.000 --> 00:16:26.000]  它說因為我的眼睛
[00:16:26.000 --> 00:16:28.000]  已經看見祢的咎因
[00:16:28.000 --> 00:16:33.000]  就是祢在萬民面前所預備的
[00:16:33.000 --> 00:16:35.000]  在西面的人生當中
[00:16:35.000 --> 00:16:38.000]  祂不只是在這裡空等的
[00:16:38.000 --> 00:16:42.000]  祂是一方面保守自己
[00:16:42.000 --> 00:16:45.000]  追求公義競堅
[00:16:45.000 --> 00:16:46.000]  第二
[00:16:46.000 --> 00:16:47.000]  祂不斷地仰望
[00:16:47.000 --> 00:16:51.000]  神國道的擴展和實現
[00:16:51.000 --> 00:16:52.000]  所以我們看見
[00:16:52.000 --> 00:16:56.000]  祂真的為萬民所預備的咎因
[00:16:56.000 --> 00:16:59.000]  祂不斷地配合等候
[00:16:59.000 --> 00:17:00.000]  祂所掛念的
[00:17:00.000 --> 00:17:02.000]  不是單單自己的事
[00:17:02.000 --> 00:17:03.000]  活到多老
[00:17:03.000 --> 00:17:05.000]  或者做到些什麼
[00:17:05.000 --> 00:17:06.000]  祂所掛念的
[00:17:06.000 --> 00:17:09.000]  就是神的國能不能實現
[00:17:09.000 --> 00:17:10.000]  所以因為這樣
[00:17:10.000 --> 00:17:12.000]  祂就忠心到底
[00:17:12.000 --> 00:17:15.000]  繼續堅持祂的信仰
[00:17:15.000 --> 00:17:16.000]  堅持這個盼望
