
[00:00:00.000 --> 00:00:02.000]  挺子妹平安
[00:01:15.000 --> 00:01:17.000]  來投射在神的身上
[00:01:17.000 --> 00:01:20.000]  因為神自己是獨一無二的
[00:01:20.000 --> 00:01:21.000]  相反來說
[00:01:21.000 --> 00:01:22.000]  我們怎樣認識神
[00:01:22.000 --> 00:01:24.000]  是用神自己的顯現
[00:01:24.000 --> 00:01:26.000]  或者神自己的作為
[00:01:26.000 --> 00:01:30.000]  從聖經的基礎來認識神的聖潔
[00:01:30.000 --> 00:01:34.000]  第二課我們就說到神是愛的時候
[00:01:34.000 --> 00:01:36.000]  就說到神的愛
[00:01:36.000 --> 00:01:44.000]  就是神把各樣的屬性的表達
[00:01:44.000 --> 00:01:46.000]  聯繫在一起
[00:01:46.000 --> 00:01:48.000]  神的本質是愛
[00:01:48.000 --> 00:01:51.000]  祂所表現的一切行為都是愛
[00:01:51.000 --> 00:01:52.000]  但是這個愛的時候
[00:01:52.000 --> 00:01:58.000]  很多時候我們在人的人
[00:01:58.000 --> 00:02:00.000]  我們自己的想法說愛的時候
[00:02:00.000 --> 00:02:04.000]  就只有感情用事
[00:02:04.000 --> 00:02:07.000]  或者是接受了很多的恩惠
[00:02:07.000 --> 00:02:09.000]  因為神的愛
[00:02:09.000 --> 00:02:14.000]  其中最大或者最充分的表達
[00:02:14.000 --> 00:02:18.000]  其實就是神主動的尋找罪人和人
[00:02:18.000 --> 00:02:22.000]  在愛當中來做團契
[00:02:22.000 --> 00:02:24.000]  而神的愛其實就是
[00:02:24.000 --> 00:02:28.000]  將祂自己給予人
[00:02:28.000 --> 00:02:32.000]  神自己將祂自己賜予人
[00:02:32.000 --> 00:02:35.000]  以至人和神可以有團契
[00:02:35.000 --> 00:02:37.000]  第三課上一次說到
[00:02:37.000 --> 00:02:39.000]  既然神就是愛的主權
[00:02:39.000 --> 00:02:41.000]  既然說到神是愛的時候
[00:02:41.000 --> 00:02:43.000]  當然這個愛主動的尋找人
[00:02:43.000 --> 00:02:48.000]  來與人團契的時候
[00:02:48.000 --> 00:02:50.000]  當然就是與我們有交流
[00:02:50.000 --> 00:02:51.000]  在世間上面
[00:02:51.000 --> 00:02:53.000]  所以其實說到愛的主權的時候
[00:02:53.000 --> 00:02:57.000]  就是當人或者人和神交往
[00:02:57.000 --> 00:02:59.000]  或者神去尋找人的時候
[00:02:59.000 --> 00:03:01.000]  就設立了一個道明
[00:03:01.000 --> 00:03:04.000]  一個管治的角度
[00:03:04.000 --> 00:03:06.000]  而這個管治的角度就是
[00:03:06.000 --> 00:03:08.000]  彰顯了神的主權
[00:03:08.000 --> 00:03:11.000]  也都在這個管治當中
[00:03:11.000 --> 00:03:14.000]  當然是有神的能力的彰顯
[00:03:14.000 --> 00:03:16.000]  而神的能力的彰顯
[00:03:16.000 --> 00:03:21.000]  以至確保在神管治的範圍之內的人
[00:03:21.000 --> 00:03:28.000]  是得到保證神的旨意是必然會成就的
[00:03:28.000 --> 00:03:31.000]  今天我們就說到神的公義
[00:03:31.000 --> 00:03:34.000]  在聖經當中說到神的公義
[00:03:34.000 --> 00:03:36.000]  其實與神的慈愛兩個
[00:03:36.000 --> 00:03:41.000]  可以說是最常最多的表達
[00:03:41.000 --> 00:03:43.000]  很多時候你看聖經
[00:03:43.000 --> 00:03:45.000]  無論舊約無論新約
[00:03:45.000 --> 00:03:47.000]  說到神的慈愛和神的公義
[00:03:47.000 --> 00:03:50.000]  這兩方面是不斷不斷地重複的
[00:03:50.000 --> 00:03:55.000]  所以很多時候我們想到神是慈愛
[00:03:55.000 --> 00:03:56.000]  也是神的公義
[00:03:56.000 --> 00:03:57.000]  這個是很正常的
[00:03:57.000 --> 00:03:59.000]  因為聖經是說很多
[00:03:59.000 --> 00:04:06.000]  但問題是究竟什麼是神的公義呢
[00:04:06.000 --> 00:04:08.000]  聖經當中說
[00:04:08.000 --> 00:04:09.000]  耶和華是公義的
[00:04:09.000 --> 00:04:12.000]  他在我公義正直人必得見他的面
[00:04:12.000 --> 00:04:15.000]  似乎說到神的公義
[00:04:15.000 --> 00:04:20.000]  是很順理成章
[00:04:20.000 --> 00:04:21.000]  似乎一說到公義
[00:04:21.000 --> 00:04:23.000]  大家都很明白
[00:04:23.000 --> 00:04:24.000]  似乎知道是什麼
[00:04:24.000 --> 00:04:26.000]  但坦白來說
[00:04:26.000 --> 00:04:31.000]  今時今日我對於這個公義的字
[00:04:31.000 --> 00:04:34.000]  有時候我都發覺
[00:04:34.000 --> 00:04:36.000]  都不是那麼順理成章
[00:04:36.000 --> 00:04:37.000]  譬如你說公義
[00:04:37.000 --> 00:04:38.000]  我講公義
[00:04:38.000 --> 00:04:40.000]  可能其實大家是在想不同的東西
[00:04:40.000 --> 00:04:42.000]  不知道你有沒有發覺
[00:04:42.000 --> 00:04:44.000]  我很記得在
[00:04:44.000 --> 00:04:46.000]  我想兩年前
[00:04:46.000 --> 00:04:47.000]  應該差不多是吧
[00:04:47.000 --> 00:04:48.000]  兩年前
[00:04:48.000 --> 00:04:57.000]  L.A. 或者 Long Beach 那裡有 BLM 示威
[00:04:57.000 --> 00:04:58.000]  記不記得
[00:04:58.000 --> 00:05:02.000]  BLM 黑人民權的示威
[00:05:02.000 --> 00:05:04.000]  我記得很記得
[00:05:04.000 --> 00:05:07.000]  我當時看著電視的畫面
[00:05:07.000 --> 00:05:09.000]  就是新聞
[00:05:09.000 --> 00:05:11.000]  特別在 Long Beach 那裡
[00:05:11.000 --> 00:05:13.000]  Long Beach 那裡有條街
[00:05:13.000 --> 00:05:16.000]  有很多那些商舖
[00:05:16.000 --> 00:05:19.000]  有些賣球鞋 賣運動用品
[00:05:19.000 --> 00:05:22.000]  看著那些人在那裡搶劫
[00:05:22.000 --> 00:05:26.000]  還開車進去搶
[00:05:26.000 --> 00:05:29.000]  一盒盒的球鞋
[00:05:29.000 --> 00:05:32.000]  就在那裡搶出來
[00:05:32.000 --> 00:05:35.000]  很明顯
[00:05:35.000 --> 00:05:38.000]  可能我年紀比較大
[00:05:38.000 --> 00:05:42.000]  我覺得這些一不毋庸置疑
[00:05:42.000 --> 00:05:46.000]  這些是不公義的
[00:05:46.000 --> 00:05:48.000]  這些是邪惡的
[00:05:48.000 --> 00:05:50.000]  對於我來說
[00:05:50.000 --> 00:05:52.000]  似乎這個公義的標準
[00:05:52.000 --> 00:05:56.000]  都是很不顯自明的
[00:05:56.000 --> 00:05:57.000]  很明顯
[00:05:57.000 --> 00:05:59.000]  但我記得有一次
[00:05:59.000 --> 00:06:01.000]  跟一個年輕人說的時候
[00:06:01.000 --> 00:06:02.000]  他說
[00:06:02.000 --> 00:06:04.000]  都很公義
[00:06:04.000 --> 00:06:06.000]  他們進去搶劫
[00:06:06.000 --> 00:06:07.000]  為什麼呢
[00:06:07.000 --> 00:06:09.000]  我說這是什麼邏輯
[00:06:09.000 --> 00:06:10.000]  說來聽聽
[00:06:10.000 --> 00:06:12.000]  他說
[00:06:12.000 --> 00:06:14.000]  他們可能
[00:06:14.000 --> 00:06:17.000]  有些人受到社會不公平的對待
[00:06:17.000 --> 00:06:18.000]  社會虧欠了那麼多
[00:06:18.000 --> 00:06:20.000]  可能他沒有機會讀大學
[00:06:20.000 --> 00:06:23.000]  可能他教育水平不多的時候
[00:06:23.000 --> 00:06:25.000]  現在
[00:06:25.000 --> 00:06:28.000]  他拿回一點點甜頭
[00:06:28.000 --> 00:06:32.000]  球鞋 運動衣服
[00:06:32.000 --> 00:06:34.000]  就是少少補償
[00:06:34.000 --> 00:06:36.000]  沒有說不公平的
[00:06:36.000 --> 00:06:39.000]  我心想這樣都可以
[00:06:39.000 --> 00:06:41.000]  所以
[00:06:41.000 --> 00:06:43.000]  人世間的公平的標準
[00:06:43.000 --> 00:06:45.000]  講這個例子
[00:06:45.000 --> 00:06:47.000]  我們每個人都以為自己講公平
[00:06:47.000 --> 00:06:51.000]  但可能不是講同一樣東西
[00:06:51.000 --> 00:06:52.000]  所以
[00:06:52.000 --> 00:06:56.000]  正正是第一堂講到神的聖結
[00:06:56.000 --> 00:06:59.000]  就是講到神那個是獨一無二的時候
[00:06:59.000 --> 00:07:02.000]  我們認識神的每一樣屬性
[00:07:02.000 --> 00:07:05.000]  不能夠用我們的標準來衡量
[00:07:05.000 --> 00:07:07.000]  相反來說
[00:07:07.000 --> 00:07:09.000]  我們是從聖經當中
[00:07:09.000 --> 00:07:12.000]  從神自己顯然的作為當中
[00:07:12.000 --> 00:07:14.000]  去想究竟
[00:07:14.000 --> 00:07:17.000]  每一樣的屬性對神來說是什麼意思
[00:07:17.000 --> 00:07:19.000]  神的慈愛是什麼意思
[00:07:19.000 --> 00:07:21.000]  神的公義是什麼意思
[00:07:21.000 --> 00:07:22.000]  神的主權是什麼意思
[00:07:22.000 --> 00:07:24.000]  神的全能是什麼意思
[00:07:24.000 --> 00:07:26.000]  從這樣的角度來想
[00:07:26.000 --> 00:07:30.000]  我相信才有一個比較合乎
[00:07:30.000 --> 00:07:33.000]  神想要我們認識的一個討論
[00:07:33.000 --> 00:07:34.000]  如果不是
[00:07:34.000 --> 00:07:36.000]  因為你說偷球鞋
[00:07:36.000 --> 00:07:37.000]  不是偷球鞋
[00:07:37.000 --> 00:07:38.000]  搶球鞋是公義
[00:07:38.000 --> 00:07:40.000]  我說搶球鞋是不公義
[00:07:40.000 --> 00:07:46.000]  講到天黑都講不完
[00:07:46.000 --> 00:07:54.000]  講到神的公義是什麼意思的時候
[00:07:54.000 --> 00:07:57.000]  首先我們要明白一件事
[00:07:57.000 --> 00:07:58.000]  在聖經當中
[00:07:58.000 --> 00:07:59.000]  講到神的公義
[00:07:59.000 --> 00:08:04.000]  不是對於神一個更高的約束的律律
[00:08:04.000 --> 00:08:07.000]  在約伯記第35章第二節
[00:08:07.000 --> 00:08:10.000]  當約伯和他那三位的朋友
[00:08:10.000 --> 00:08:14.000]  其實有四位的人去討論的時候
[00:08:14.000 --> 00:08:15.000]  約伯就這樣說
[00:08:15.000 --> 00:08:17.000]  他說你以為有理
[00:08:17.000 --> 00:08:20.000]  或以為你的公義勝於神的公義
[00:08:20.000 --> 00:08:22.000]  其實這不是約伯說的
[00:08:22.000 --> 00:08:26.000]  這是約伯的朋友罵約伯的
[00:08:26.000 --> 00:08:29.000]  約伯就覺得很委屈
[00:08:29.000 --> 00:08:31.000]  他覺得很不公義
[00:08:31.000 --> 00:08:33.000]  神對他很不公義
[00:08:33.000 --> 00:08:35.000]  神對他很不公平
[00:08:35.000 --> 00:08:37.000]  而約伯的朋友罵他的時候
[00:08:37.000 --> 00:08:42.000]  其實在這裡都挺有意思的
[00:08:42.000 --> 00:08:45.000]  約伯的朋友就跟約伯說
[00:08:45.000 --> 00:08:46.000]  你以為有理
[00:08:46.000 --> 00:08:49.000]  你以為你有你自己的理據
[00:08:49.000 --> 00:08:50.000]  你以為你有你的公義
[00:08:50.000 --> 00:08:52.000]  也以你的公義
[00:08:52.000 --> 00:08:55.000]  好像要量度神的公義
[00:08:55.000 --> 00:08:57.000]  量度神的時候
[00:08:57.000 --> 00:09:01.000]  所以你就說神不公義
[00:09:01.000 --> 00:09:04.000]  這就顯出了一個問題
[00:09:04.000 --> 00:09:08.000]  公義本身是否一個外在的標準
[00:09:08.000 --> 00:09:11.000]  以至到神自己都是
[00:09:11.000 --> 00:09:13.000]  好像要伏於祂的尺度之下
[00:09:13.000 --> 00:09:15.000]  受量度的呢
[00:09:15.000 --> 00:09:19.000]  你有沒有想過
[00:09:19.000 --> 00:09:20.000]  這個當然
[00:09:20.000 --> 00:09:22.000]  當我這樣問的時候
[00:09:22.000 --> 00:09:26.000]  當然你會明白
[00:09:26.000 --> 00:09:28.000]  我想下一句跟著說
[00:09:28.000 --> 00:09:31.000]  當然不是
[00:09:31.000 --> 00:09:33.000]  但是當我這樣問
[00:09:33.000 --> 00:09:34.000]  這樣說的時候
[00:09:34.000 --> 00:09:36.000]  你說當然不是的時候
[00:09:36.000 --> 00:09:37.000]  但是再想深一層
[00:09:37.000 --> 00:09:39.000]  很多時候即使是基督徒
[00:09:39.000 --> 00:09:46.000]  都有這個錯誤的邏輯的
[00:09:46.000 --> 00:09:49.000]  為什麼這麼說呢
[00:09:49.000 --> 00:09:51.000]  現在很接近壽虎節了
[00:09:51.000 --> 00:09:54.000]  說耶穌釘十字架
[00:09:54.000 --> 00:09:56.000]  很多人怎麼去理解耶穌釘十字架
[00:09:56.000 --> 00:09:58.000]  其中一個邏輯就是
[00:09:58.000 --> 00:10:00.000]  耶穌一定要釘十字架
[00:10:00.000 --> 00:10:01.000]  一定要死的
[00:10:01.000 --> 00:10:05.000]  因為神是有至高無上的公義
[00:10:05.000 --> 00:10:07.000]  所以神要赦免人
[00:10:07.000 --> 00:10:09.000]  神自己也不可以赦免的
[00:10:09.000 --> 00:10:12.000]  所以神就一定要
[00:10:12.000 --> 00:10:15.000]  滿足了完成了這個
[00:10:15.000 --> 00:10:18.000]  公義的約束的要求
[00:10:18.000 --> 00:10:23.000]  所以祂的兒子都要
[00:10:23.000 --> 00:10:27.000]  好像要成為了替罪羔羊
[00:10:27.000 --> 00:10:29.000]  那神才可以愛我們
[00:10:29.000 --> 00:10:30.000]  不然神不可以這樣
[00:10:30.000 --> 00:10:32.000]  不可以愛我們
[00:10:32.000 --> 00:10:37.000]  有人這樣想嗎
[00:10:37.000 --> 00:10:38.000]  有人入頭
[00:10:38.000 --> 00:10:40.000]  有人另頭
[00:10:40.000 --> 00:10:42.000]  另頭的人可能聽過我以前這麼說
[00:10:42.000 --> 00:10:44.000]  但我相信大部分的人
[00:10:44.000 --> 00:10:46.000]  很多時候都是這樣想的
[00:10:46.000 --> 00:10:49.000]  或者最低限度從小到大
[00:10:49.000 --> 00:10:51.000]  我做基督徒的時候
[00:10:51.000 --> 00:10:54.000]  學回教會聽牧師講道的時候
[00:10:54.000 --> 00:10:57.000]  可能去解釋救贖的理論的時候
[00:10:57.000 --> 00:11:00.000]  都是這樣解釋的
[00:11:00.000 --> 00:11:02.000]  但是這樣的解釋就有一個很大的
[00:11:02.000 --> 00:11:05.000]  嚴重的一個引申到的問題
[00:11:05.000 --> 00:11:08.000]  就是公義似乎就不是
[00:11:08.000 --> 00:11:09.000]  或者這麼說
[00:11:09.000 --> 00:11:12.000]  公義似乎就是一個尺度
[00:11:12.000 --> 00:11:13.000]  一個標準
[00:11:13.000 --> 00:11:15.000]  即是神自己都不能夠
[00:11:15.000 --> 00:11:17.000]  都是要伏於其下
[00:11:17.000 --> 00:11:21.000]  避距離去量度限制的
[00:11:21.000 --> 00:11:25.000]  神做事都要跟著祂的尺度
[00:11:25.000 --> 00:11:26.000]  不能夠出於
[00:11:26.000 --> 00:11:28.000]  這樣想的觀念
[00:11:28.000 --> 00:11:30.000]  其實有一個很大的盲點
[00:11:30.000 --> 00:11:31.000]  其實這個觀念
[00:11:31.000 --> 00:11:33.000]  其實是和現代人想
[00:11:33.000 --> 00:11:39.000]  政府那個約束律是一脈相承的
[00:11:39.000 --> 00:11:41.000]  因為我們現代人說
[00:11:41.000 --> 00:11:42.000]  什麼君主犯法
[00:11:42.000 --> 00:11:44.000]  什麼與庶民同罪
[00:11:44.000 --> 00:11:50.000]  或者總統犯法都要被法律制裁
[00:11:50.000 --> 00:11:53.000]  我們是很普遍有這些觀念
[00:11:53.000 --> 00:11:54.000]  律法本身
[00:11:54.000 --> 00:11:56.000]  法律本身
[00:11:56.000 --> 00:12:00.000]  法律就是簡單來講
[00:12:00.000 --> 00:12:01.000]  就是公義的化身
[00:12:01.000 --> 00:12:03.000]  或者公義的標準
[00:12:03.000 --> 00:12:05.000]  是什麼都要受約束的
[00:12:05.000 --> 00:12:07.000]  即是最高的權力都要受約束
[00:12:07.000 --> 00:12:10.000]  所以總統 皇帝都要受約束的
[00:12:10.000 --> 00:12:13.000]  我們人就有這種觀念
[00:12:13.000 --> 00:12:14.000]  特別現代人有
[00:12:14.000 --> 00:12:16.000]  古代人未必有
[00:12:16.000 --> 00:12:20.000]  古代人的皇帝要生要死
[00:12:20.000 --> 00:12:21.000]  沒什麼
[00:12:21.000 --> 00:12:23.000]  這樣的時候
[00:12:23.000 --> 00:12:26.000]  因為如果最高的權力
[00:12:26.000 --> 00:12:30.000]  或者權力本身不受到公義的約束的時候
[00:12:30.000 --> 00:12:36.000]  發展到會變成獨裁者或者暴君
[00:12:36.000 --> 00:12:39.000]  所以公義就成為了一個獨立自存的
[00:12:39.000 --> 00:12:40.000]  一個外在的約束
[00:12:40.000 --> 00:12:42.000]  即是神自己都要符合於其中
[00:12:42.000 --> 00:12:46.000]  這樣的想法當然
[00:12:46.000 --> 00:12:48.000]  聖經從來都沒有這麼說
[00:12:48.000 --> 00:12:51.000]  聖經雖然說很多神是公義
[00:12:51.000 --> 00:12:53.000]  但聖經那個公義不是我們所說的
[00:12:53.000 --> 00:12:57.000]  公義就是在神之外的一個
[00:12:57.000 --> 00:13:03.000]  即是神自己都要受到約束的一個規範
[00:13:03.000 --> 00:13:07.000]  當這樣解釋的時候
[00:13:07.000 --> 00:13:10.000]  當然下一個問題你會問
[00:13:10.000 --> 00:13:12.000]  牧師你拆了
[00:13:12.000 --> 00:13:14.000]  如果不是這樣的時候
[00:13:14.000 --> 00:13:17.000]  那公義究竟是什麼呢
[00:13:17.000 --> 00:13:20.000]  神的公義究竟是什麼呢
[00:13:20.000 --> 00:13:25.000]  神的公義其實是神愛的表達
[00:13:25.000 --> 00:13:26.000]  正如我之前講愛
[00:13:26.000 --> 00:13:27.000]  我跟他講過
[00:13:27.000 --> 00:13:34.000]  神的愛就是那個填滿神各樣屬性的內容
[00:13:34.000 --> 00:13:37.000]  神的公義其實就是神的愛的表達
[00:13:37.000 --> 00:13:41.000]  耶和華在他一切所行的無不公義
[00:13:41.000 --> 00:13:47.000]  在他一切所做的都有此愛
[00:13:47.000 --> 00:13:57.000]  神因為愛所以他表達他的公義
[00:13:57.000 --> 00:14:00.000]  不是公義去限制著神
[00:14:00.000 --> 00:14:04.000]  而是因為神的愛不斷流露
[00:14:04.000 --> 00:14:11.000]  而這個愛的表達就是神自己的公義
[00:14:11.000 --> 00:14:14.000]  神因為愛的緣故
[00:14:14.000 --> 00:14:18.000]  他將他的公義去伸張
[00:14:18.000 --> 00:14:20.000]  之前講到愛那堂的時候
[00:14:20.000 --> 00:14:23.000]  都講到一個很重要的觀念就是
[00:14:23.000 --> 00:14:29.000]  愛或者上一堂講到愛的主權的時候都講到
[00:14:29.000 --> 00:14:32.000]  這個世界有反對神的勢力
[00:14:32.000 --> 00:14:36.000]  但是神的愛好像是去breakthrough
[00:14:36.000 --> 00:14:43.000]  在不同的反對勢力當中去征服
[00:14:43.000 --> 00:14:50.000]  而在征服的時候所表達出來的就是神的公義
[00:14:50.000 --> 00:14:55.000]  神的慈愛表達他的公義是什麼意思呢
[00:14:55.000 --> 00:14:58.000]  從另一個角度來反省
[00:14:58.000 --> 00:15:03.000]  這個正正就是神管治的標準
[00:15:03.000 --> 00:15:09.000]  「百漢必有一王憑公義行政,必有首領即公平掌權」
[00:15:09.000 --> 00:15:12.000]  二菜下書第四十五章亦都講到
[00:15:12.000 --> 00:15:23.000]  「諸天下,至上而敵,窮倉降下公義,地面裂開,產出救恩,使公義一同發出,這都是我耶和華所做的」
[00:15:23.000 --> 00:15:28.000]  在二菜下書第五十四十五章這裡更加講到
[00:15:28.000 --> 00:15:31.000]  神好像去re-imagine
[00:15:31.000 --> 00:15:36.000]  即是去用一個re-imagine
[00:15:36.000 --> 00:15:43.000]  即是從新去將創造的情景描述出來
[00:15:43.000 --> 00:15:49.000]  就好像一個公義去表達出來這樣創造的歷程
[00:15:49.000 --> 00:15:56.000]  這裡其實神所表達的就是說
[00:15:56.000 --> 00:16:04.000]  在祂所做的、祂所管治的這個世界的時候
[00:16:04.000 --> 00:16:09.000]  祂是很想讓祂的愛來流露去表達
[00:16:09.000 --> 00:16:13.000]  但是在這個愛和流露的管治範圍的時候
[00:16:13.000 --> 00:16:15.000]  是有標準的
[00:16:15.000 --> 00:16:18.000]  這個標準不是一個外在的標準加於神
[00:16:18.000 --> 00:16:22.000]  而這個標準是出於神的愛
[00:16:22.000 --> 00:16:27.000]  而這個標準表現出來就是我們所說的神的公義
[00:16:27.000 --> 00:16:31.000]  所以在約翰福音第三章十六節的時候
[00:16:31.000 --> 00:16:33.000]  大家都很懂得背
[00:16:33.000 --> 00:16:39.000]  「神愛世人,甚至將他的獨生子賜給他們,叫一切信他的,不致滅亡,反低永生」
[00:16:39.000 --> 00:16:41.000]  耶穌基督為人死在十字架
[00:16:41.000 --> 00:16:44.000]  不是因為公義要求所以一定要去死
[00:16:44.000 --> 00:16:46.000]  而是因為神的愛
[00:16:46.000 --> 00:16:49.000]  但是下面那一句就說
[00:16:49.000 --> 00:16:59.000]  「因為神差他的兒子幹世,不時要定世人的罪乃是世人因他得救,信他的人不被定罪,不信的人罪已定了,因為不信神,獨生子之名」
[00:16:59.000 --> 00:17:04.000]  在愛的表達之下也有公義的伸張
[00:17:04.000 --> 00:17:07.000]  所以不信的人也要被定罪
[00:17:07.000 --> 00:17:20.000]  所以神的公義是說到神對於他管治的範圍之內的要求
[00:17:20.000 --> 00:17:28.000]  神因為愛他有他管治的標準要求
[00:17:28.000 --> 00:17:38.000]  例如在你家裡你有小孩,你當然愛他們
[00:17:38.000 --> 00:17:41.000]  但是在愛的時候,如果你說沒有了規矩
[00:17:41.000 --> 00:17:46.000]  現在我們是Montessori的教育在實施於家裡
[00:17:46.000 --> 00:17:51.000]  Montessori的教育,有些人可能都知道
[00:17:51.000 --> 00:17:55.000]  就是讓小孩自由發揮,喝他們怎樣都可以
[00:17:55.000 --> 00:17:58.000]  這樣實施在家裡,這樣行不行
[00:17:58.000 --> 00:18:04.000]  有些公公婆婆、爺爺、奶奶,一般始終都用這種原則
[00:18:04.000 --> 00:18:07.000]  一有小孩來到,任他甚麼都可以,甚麼都可以做
[00:18:07.000 --> 00:18:11.000]  但是你知道,父母是不會的
[00:18:11.000 --> 00:18:17.000]  為甚麼?這樣做,將來長大了還行嗎?
[00:18:17.000 --> 00:18:18.000]  是不行的
[00:18:18.000 --> 00:18:24.000]  因為Discipline是其中一個幫助他成長
[00:18:24.000 --> 00:18:27.000]  因為我愛他,我Discipline他
[00:18:27.000 --> 00:18:31.000]  因為我愛他,我教導他的時候,是有規有矩的
[00:18:31.000 --> 00:18:35.000]  幾點鐘睡覺,睡覺之前要擦牙
[00:18:35.000 --> 00:18:43.000]  在愛的表達之下,是有一些規矩要跟著
[00:18:43.000 --> 00:18:47.000]  而生活在我的家庭的小孩就要跟這個規矩
[00:18:47.000 --> 00:18:51.000]  你明白其實公義就是這樣的原則
[00:18:51.000 --> 00:18:59.000]  神愛,我們在祂管治之下是公義的角度
[00:18:59.000 --> 00:19:03.000]  被祂管治的人,是因為愛
[00:19:03.000 --> 00:19:07.000]  我們去經歷到神的愛,也是表達了神的愛的時候
[00:19:07.000 --> 00:19:12.000]  我們去經歷神的公義,也是實踐神的公義
[00:19:12.000 --> 00:19:21.000]  愛是神管治的動力和核心
[00:19:21.000 --> 00:19:27.000]  但是這個動力和核心去表達出來,就是神自己的公義
[00:19:42.000 --> 00:19:46.000]  害死惡人,恨護異人的必被定罪
[00:19:46.000 --> 00:19:52.000]  這些聖經就很多,我抽一句來講
[00:19:52.000 --> 00:19:59.000]  在公義的標準,當神展現顯露出來的時候
[00:19:59.000 --> 00:20:04.000]  當然對於罪惡是定罪的
[00:20:04.000 --> 00:20:09.000]  上一次都講到,彼子和物子是並存的
[00:20:09.000 --> 00:20:12.000]  在神的管治的角度之下
[00:20:12.000 --> 00:20:16.000]  最低限度是未到大審判之前
[00:20:16.000 --> 00:20:20.000]  神的管治之下都仍然有罪惡
[00:20:20.000 --> 00:20:27.000]  而神的愛正正就是好像跟罪惡不斷地去鬥爭
[00:20:27.000 --> 00:20:32.000]  就好像一個愛的媽媽對於那些
[00:20:32.000 --> 00:20:42.000]  令她的兒女受折磨,甚至是威脅他們生命的病毒
[00:20:42.000 --> 00:20:44.000]  恨之入骨一樣
[00:20:44.000 --> 00:20:48.000]  神因為愛的緣故,對於罪惡恨之入骨
[00:20:48.000 --> 00:20:51.000]  而因為在神的管治之下
[00:20:51.000 --> 00:20:57.000]  所以神的義對於罪惡也是嚴厲的定罪
[00:20:57.000 --> 00:21:02.000]  這個我相信大家都明白,對不對
[00:21:02.000 --> 00:21:06.000]  在公義的標準之下,神的定罪不是普通的
[00:21:06.000 --> 00:21:09.000]  不是好像暴君之下,我要你生要你死
[00:21:09.000 --> 00:21:11.000]  君要神死,神不可不死
[00:21:11.000 --> 00:21:14.000]  那種隨意的判斷
[00:21:14.000 --> 00:21:21.000]  是因為神知道罪惡是對於人生命的蠶食
[00:21:21.000 --> 00:21:26.000]  是一種比新冠病毒傳染得更快
[00:21:26.000 --> 00:21:30.000]  是可以令人致命的一種疾病
[00:21:30.000 --> 00:21:34.000]  而這種疾病如果沒有規範
[00:21:34.000 --> 00:21:36.000]  譬如有新冠病毒的時候
[00:21:36.000 --> 00:21:42.000]  我們要戴口罩,人與人之間有些距離,不要親密接觸
[00:21:42.000 --> 00:21:47.000]  去防止它由一個人傳去另一個人
[00:21:47.000 --> 00:21:51.000]  但是面對著罪惡的疾病的時候
[00:21:51.000 --> 00:21:57.000]  就是神的公義,就是防止它傳染
[00:21:57.000 --> 00:22:04.000]  神的公義就是制止它不斷地蔓延
[00:22:04.000 --> 00:22:10.000]  而在背後也是因為神對我們的愛
[00:22:10.000 --> 00:22:17.000]  在愛的管治範圍,就是神自己掌權的範圍
