
[00:00:00.000 --> 00:00:06.000]  "攝影姐妹平安,不知你有沒有曾經講過一句話,回家真好。"
[00:10:00.000 --> 00:10:01.000]  還有一件事就是,
[00:10:01.000 --> 00:10:03.000]  當我們看到後的經文,
[00:10:03.000 --> 00:10:07.000]  他的太太說我們滿滿的出去,
[00:10:07.000 --> 00:10:09.000]  就是說當他決定離開,
[00:10:09.000 --> 00:10:11.000]  去到摩阿地的時候,
[00:10:11.000 --> 00:10:12.000]  其實他們不是沒有,
[00:10:12.000 --> 00:10:14.000]  他們不是沒得吃的,
[00:10:14.000 --> 00:10:16.000]  如果他那時候真的連吃都沒得吃,
[00:10:16.000 --> 00:10:19.000]  那去另一個地方,
[00:10:19.000 --> 00:10:22.000]  我們還覺得還有一點道理是什麼?
[00:10:22.000 --> 00:10:23.000]  但是其實當時,
[00:10:23.000 --> 00:10:26.000]  其實他們都仍然是奉族,
[00:10:26.000 --> 00:10:30.000]  不過他都決定就這樣去,
[00:10:30.000 --> 00:10:32.000]  但是在這個過程裡面,
[00:10:32.000 --> 00:10:35.000]  他並沒有認真去問神。
[00:10:35.000 --> 00:10:39.000]  不信的人有這樣的行動,
[00:10:39.000 --> 00:10:40.000]  是不出奇的,
[00:10:40.000 --> 00:10:44.000]  但是就奇在他是認識神的人,
[00:10:44.000 --> 00:10:46.000]  他們是屬神的人,
[00:10:46.000 --> 00:10:50.000]  但是他竟然完全沒有想過這個需要,
[00:10:50.000 --> 00:10:52.000]  所以在這個過程裡面,
[00:10:52.000 --> 00:10:56.000]  似乎是他自己純粹從人的角度出發,
[00:10:56.000 --> 00:10:59.000]  去自己完全的去決定,
[00:10:59.000 --> 00:11:05.000]  多於他真的來到認真去求問神。
[00:11:05.000 --> 00:11:08.000]  但是接著我們看到的就是,
[00:11:08.000 --> 00:11:12.000]  恩典是此字回家。
[00:11:12.000 --> 00:11:14.000]  在經文裡面,
[00:11:14.000 --> 00:11:16.000]  如果你細心去看那些字眼,
[00:11:16.000 --> 00:11:19.000]  你會看到經文出現了十一次,
[00:11:19.000 --> 00:11:22.000]  幾個很類似的字,
[00:11:22.000 --> 00:11:23.000]  因為就是回,
[00:11:23.000 --> 00:11:24.000]  或者說回到,
[00:11:24.000 --> 00:11:25.000]  回去,
[00:11:25.000 --> 00:11:27.000]  回來,
[00:11:27.000 --> 00:11:28.000]  英文go back,
[00:11:28.000 --> 00:11:32.000]  return等等這些字眼。
[00:11:32.000 --> 00:11:35.000]  當他們去回的時候,
[00:11:35.000 --> 00:11:38.000]  我們又看到有兩種的回,
[00:11:38.000 --> 00:11:41.000]  一種的回就是回到摩亞地,
[00:11:41.000 --> 00:11:45.000]  當剛才我們大家讀的經文,
[00:11:45.000 --> 00:11:49.000]  那娥米這個奶奶,
[00:11:49.000 --> 00:11:50.000]  她就叫她兩個媳婦,
[00:11:50.000 --> 00:11:53.000]  不如你們回到你們自己的老家,
[00:11:53.000 --> 00:11:57.000]  回到你們所依靠的神那裡。
[00:11:57.000 --> 00:12:00.000]  當娥米叫路德和娥爾巴,
[00:12:00.000 --> 00:12:02.000]  他們回到摩亞地的時候,
[00:12:02.000 --> 00:12:04.000]  回到他們的偶像那裡的時候,
[00:12:04.000 --> 00:12:06.000]  你知道摩亞地的偶像,
[00:12:06.000 --> 00:12:09.000]  他們主要拜的就是基末,
[00:12:09.000 --> 00:12:11.000]  這個拜基末的時候,
[00:12:11.000 --> 00:12:14.000]  很多時候他們在一些祭祀裡面,
[00:12:14.000 --> 00:12:17.000]  他們會將兒童獻為一個祭,
[00:12:17.000 --> 00:12:21.000]  來給這個偶像。
[00:12:21.000 --> 00:12:26.000]  當昔日以色列人在曠野飄流的時候,
[00:12:26.000 --> 00:12:30.000]  他們曾經都被摩亞的女子引誘他們,
[00:12:30.000 --> 00:12:34.000]  來拜他們摩亞的偶像,
[00:12:34.000 --> 00:12:37.000]  以致後來他們這個行動,
[00:12:37.000 --> 00:12:39.000]  招致耶和華的懲罰,
[00:12:39.000 --> 00:12:45.000]  就是透過瘟疫來滅了二萬四千人。
[00:12:45.000 --> 00:12:48.000]  所以其實娜奧米叫他們,
[00:12:48.000 --> 00:12:50.000]  你回到你自己的老家,
[00:12:50.000 --> 00:12:54.000]  一個回就是回到你的偶像那裡,
[00:12:54.000 --> 00:12:56.000]  你的老家那裡,
[00:12:56.000 --> 00:12:59.000]  但另一個的情況就是回到猶大地,
[00:12:59.000 --> 00:13:04.000]  後來娜奧米帶著路德回到猶大地,
[00:13:04.000 --> 00:13:09.000]  他回去投靠他所信的神耶和華。
[00:13:09.000 --> 00:13:14.000]  柯爾巴其中一個的媳婦,
[00:13:14.000 --> 00:13:18.000]  她雖然很愛她的婆婆娜奧米,
[00:13:18.000 --> 00:13:23.000]  但是最後她選擇了向現實低頭,
[00:13:23.000 --> 00:13:26.000]  她也擔心繼續這樣下去,
[00:13:26.000 --> 00:13:27.000]  有什麼出路呢?
[00:13:27.000 --> 00:13:29.000]  所以她就聽從了婆婆的話,
[00:13:29.000 --> 00:13:32.000]  回到她的老家摩亞那裡,
[00:13:32.000 --> 00:13:34.000]  繼續投靠她的神。
[00:13:34.000 --> 00:13:40.000]  但是路德卻是選擇了致死來跟隨一下。
[00:13:40.000 --> 00:13:42.000]  在經文十六十七節,
[00:13:42.000 --> 00:13:45.000]  路德說了一番很重要的說話,
[00:13:45.000 --> 00:13:48.000]  我請大家和我一起再讀這兩節的經文。
[00:13:48.000 --> 00:13:53.000]  路德說:「請不要逼我離開你回去,
[00:13:53.000 --> 00:13:55.000]  不跟從你。
[00:13:55.000 --> 00:13:59.000]  你到那裡去,我也要到那裡去;
[00:13:59.000 --> 00:14:03.000]  你在那裡過夜,我也要在那裡過夜;
[00:14:03.000 --> 00:14:06.000]  你的同胞就是我的同胞,
[00:14:06.000 --> 00:14:08.000]  你的神就是我的神;
[00:14:08.000 --> 00:14:12.000]  你死在那裡,我也要死在那裡,
[00:14:12.000 --> 00:14:14.000]  葬在那裡,
[00:14:14.000 --> 00:14:16.000]  除非死亡把你我分離。
[00:14:16.000 --> 00:14:18.000]  如果我離開你,
[00:14:18.000 --> 00:14:22.000]  願耶和華加倍懲罰我。」
[00:14:22.000 --> 00:14:27.000]  其實路德不是看不到現實的艱難,
[00:14:27.000 --> 00:14:33.000]  但是因為他對那餓米的忠誠和那份愛,
[00:14:33.000 --> 00:14:37.000]  以致是大過一切外在的難阻。
[00:14:37.000 --> 00:14:39.000]  在路德來說,
[00:14:39.000 --> 00:14:41.000]  愛是最大的力量,
[00:14:41.000 --> 00:14:44.000]  是他這一份真摯的愛,
[00:14:44.000 --> 00:14:49.000]  以致他能夠向那餓米說出這番話:
[00:14:49.000 --> 00:14:51.000]  「你的神就是我的神;
[00:14:51.000 --> 00:14:54.000]  你在那裡,你去那裡,我去那裡。」
[00:14:54.000 --> 00:14:59.000]  可以說那餓米在一切艱難之中,
[00:14:59.000 --> 00:15:03.000]  竟然看到這一份很真摯的愛,
[00:15:03.000 --> 00:15:06.000]  可以說是患難見真情,
[00:15:06.000 --> 00:15:08.000]  很寶貴。
[00:15:08.000 --> 00:15:12.000]  我最近都聽朱太的分享,
[00:15:12.000 --> 00:15:14.000]  朱先生的分享,
[00:15:14.000 --> 00:15:16.000]  我都徵求了他們同意我,
[00:15:16.000 --> 00:15:18.000]  來分享他們的見證。
[00:15:18.000 --> 00:15:22.000]  雖然在剛剛過去了這一段時間,
[00:15:22.000 --> 00:15:24.000]  經歷這個肺腺癌,
[00:15:24.000 --> 00:15:27.000]  當中都花了一筆錢,
[00:15:27.000 --> 00:15:29.000]  有時候都不明白,
[00:15:29.000 --> 00:15:31.000]  要經歷一些這樣的情況,
[00:15:31.000 --> 00:15:34.000]  但也在這個困難之中,
[00:15:34.000 --> 00:15:38.000]  真的看到那份患難見真情。
[00:15:38.000 --> 00:15:41.000]  沒想過在這樣的情況之中,
[00:15:41.000 --> 00:15:43.000]  女兒意話不說,
[00:15:43.000 --> 00:15:46.000]  真的拿去積了一筆錢,
[00:15:46.000 --> 00:15:49.000]  放在爸爸媽媽的面前,
[00:15:49.000 --> 00:15:52.000]  不用怕,有什麼一起去面對。
[00:15:52.000 --> 00:15:55.000]  兄弟姊妹,很快,
[00:15:55.000 --> 00:15:57.000]  也不用怕,
[00:15:57.000 --> 00:16:00.000]  做吧,有什麼有我們。
[00:16:00.000 --> 00:16:04.000]  身邊的朋友,好朋友,弟兄姊妹,
[00:16:04.000 --> 00:16:07.000]  不用怕,有我們。
[00:16:07.000 --> 00:16:09.000]  無論錢,無論各方面,
[00:16:09.000 --> 00:16:13.000]  我們一起去幫忙。
[00:16:13.000 --> 00:16:15.000]  我相信人與人之間,
[00:16:15.000 --> 00:16:18.000]  也是這一份在患難之中見真情,
[00:16:18.000 --> 00:16:20.000]  也有很多時候,
[00:16:20.000 --> 00:16:22.000]  上帝透過我們在患難之中,
[00:16:22.000 --> 00:16:28.000]  讓我們更深地經歷祂那份愛。
[00:16:28.000 --> 00:16:31.000]  那岸米和他一家的經歷,
[00:16:31.000 --> 00:16:37.000]  可以說是充滿著很多困苦。
[00:16:37.000 --> 00:16:39.000]  如果我們留心再看回
[00:16:39.000 --> 00:16:41.000]  剛才那段經文,
[00:16:41.000 --> 00:16:45.000]  你可以說是充滿著很多負能量。
[00:16:45.000 --> 00:16:48.000]  那岸米自己說他們的祭語,
[00:16:48.000 --> 00:16:51.000]  也充滿著很多負能量。
[00:16:51.000 --> 00:16:54.000]  在經文裡面,首先我們聽到,
[00:16:54.000 --> 00:16:56.000]  他因為面對饑荒,
[00:16:56.000 --> 00:16:58.000]  無端端有個饑荒。
[00:16:58.000 --> 00:17:00.000]  接著經文出現了幾次,
[00:17:00.000 --> 00:17:03.000]  去世,丈夫去世,
[00:17:03.000 --> 00:17:07.000]  接著兩個兒子又相繼去世。
[00:17:07.000 --> 00:17:10.000]  接著那岸米失去了丈夫,
[00:17:10.000 --> 00:17:12.000]  失去了兩個兒子,
[00:17:12.000 --> 00:17:15.000]  慘不慘?很慘。
[00:17:15.000 --> 00:17:17.000]  接著兩次出現了,
[00:17:17.000 --> 00:17:18.000]  他們放聲大哭,
[00:17:18.000 --> 00:17:21.000]  他的媳婦也放聲大哭。
[00:17:21.000 --> 00:17:23.000]  接著那岸米自己的陳述裡面,
[00:17:23.000 --> 00:17:26.000]  他覺得神是親手對付我,
[00:17:26.000 --> 00:17:28.000]  上帝折磨我,
[00:17:28.000 --> 00:17:30.000]  上帝加害於我,
[00:17:30.000 --> 00:17:32.000]  為什麼上帝要讓我經歷
[00:17:32.000 --> 00:17:34.000]  這些這麼大的苦難?
[00:17:34.000 --> 00:17:37.000]  上帝你叫我吃盡苦頭。
[00:17:37.000 --> 00:17:39.000]  接著那岸米說,
[00:17:39.000 --> 00:17:42.000]  上帝叫我滿滿的出去,
[00:17:42.000 --> 00:17:43.000]  空空的回來,
[00:17:43.000 --> 00:17:46.000]  以為去了一個地方應該更好,
[00:17:46.000 --> 00:17:48.000]  怎料只有急,
[00:17:48.000 --> 00:17:51.000]  回來真是空手而回。
[00:17:51.000 --> 00:17:52.000]  可以說,
[00:17:52.000 --> 00:17:54.000]  那岸米的景況已經去到一個
[00:17:54.000 --> 00:17:56.000]  山窮水盡的地方,
[00:17:56.000 --> 00:17:59.000]  失去了一切的盼望。
[00:17:59.000 --> 00:18:03.000]  但就是在這一切的情況底下,
[00:18:03.000 --> 00:18:06.000]  我們又看到一線的曙光。
[00:18:06.000 --> 00:18:08.000]  在最後一節經文,
[00:18:08.000 --> 00:18:11.000]  他說那岸米就是這樣回來了,
[00:18:11.000 --> 00:18:14.000]  他的媳婦摩額女子路德,
[00:18:14.000 --> 00:18:16.000]  跟著他從摩額地回來,
[00:18:16.000 --> 00:18:18.000]  他們到達伯利恆,
[00:18:18.000 --> 00:18:22.000]  正是開始收割大麥的時候。
[00:18:22.000 --> 00:18:24.000]  原來在這一段的經文裡面,
[00:18:24.000 --> 00:18:27.000]  最重要的就是這一句的經文,
[00:18:27.000 --> 00:18:31.000]  正是開始收割大麥的時候。
[00:18:31.000 --> 00:18:34.000]  以色列人收割大麥是什麼時候?
[00:18:34.000 --> 00:18:36.000]  通常就是在四月底五月初,
[00:18:36.000 --> 00:18:38.000]  就是到了我們現在這個時間,
[00:18:38.000 --> 00:18:41.000]  他們已經收割完大麥了。
[00:18:41.000 --> 00:18:42.000]  接著,
[00:18:42.000 --> 00:18:43.000]  過沒多久,
[00:18:43.000 --> 00:18:45.000]  就是收割小麥了。
[00:18:45.000 --> 00:18:47.000]  小麥通常是遲一個月。
[00:18:47.000 --> 00:18:52.000]  而大麥是以色列人非常重要的農產品,
[00:18:52.000 --> 00:18:54.000]  初熟的農產品,
[00:18:54.000 --> 00:18:58.000]  就會獻情來給神。
[00:18:58.000 --> 00:19:02.000]  那岸米由摩額地回到伯利恆,
[00:19:02.000 --> 00:19:06.000]  可以說真是山叢水伏而無路,
[00:19:06.000 --> 00:19:09.000]  但是柳暗花明又一村。
[00:19:09.000 --> 00:19:10.000]  回到來,
[00:19:10.000 --> 00:19:12.000]  哎呀,開始收割大麥了。
[00:19:12.000 --> 00:19:15.000]  這裡給我們看到,
[00:19:15.000 --> 00:19:17.000]  曙光出現了,
[00:19:17.000 --> 00:19:19.000]  因為有收成了。
[00:19:19.000 --> 00:19:22.000]  之前面對的饑荒已經過去,
[00:19:22.000 --> 00:19:25.000]  神的恩典出現了。
[00:19:25.000 --> 00:19:28.000]  那接著發生什麼事呢?
[00:19:28.000 --> 00:19:33.000]  欲知後事如何,請聽下回分解。
[00:19:33.000 --> 00:19:38.000]  我們要留待下一次來講第二章的時候,
[00:19:38.000 --> 00:19:41.000]  我們才知道接著發生什麼事。
[00:19:41.000 --> 00:19:45.000]  所以在我們這個伊利米納家庭,
[00:19:45.000 --> 00:19:50.000]  他們一個去摩額地再回來,
[00:19:50.000 --> 00:19:54.000]  但是中間相隔了十幾年的時間。
[00:19:54.000 --> 00:19:58.000]  在這十幾年這個故事當中,
[00:19:58.000 --> 00:20:01.000]  我們有什麼反思呢?
[00:20:01.000 --> 00:20:06.000]  我們看到神給人有選擇的自由。
[00:20:06.000 --> 00:20:12.000]  這個主人翁他自己來作出一個決定,
[00:20:12.000 --> 00:20:15.000]  他決定去移民。
[00:20:15.000 --> 00:20:17.000]  其實移民沒有對錯,
[00:20:17.000 --> 00:20:20.000]  但是在當中,
[00:20:20.000 --> 00:20:22.000]  我們每一個人,
[00:20:22.000 --> 00:20:28.000]  你自己有沒有為自己的決擇做一個承擔,
[00:20:28.000 --> 00:20:32.000]  這個是要自己去負責。
[00:20:32.000 --> 00:20:35.000]  伊利米納他決定自己我行我素,
[00:20:35.000 --> 00:20:37.000]  他沒有求問神,
[00:20:37.000 --> 00:20:40.000]  最終他得不償失。
[00:20:40.000 --> 00:20:44.000]  但是他自己在這個選擇的自由底下,
[00:20:44.000 --> 00:20:48.000]  他需要來承擔那個代價。
[00:20:48.000 --> 00:20:54.000]  第二我們看到的就是安逸容易使人遠離神。
[00:20:54.000 --> 00:20:59.000]  納我米、伊利米納他從一個物質的角度,
[00:20:59.000 --> 00:21:01.000]  生活安舒的角度,
[00:21:01.000 --> 00:21:03.000]  來作出這個決定。
[00:21:03.000 --> 00:21:06.000]  他忘記了他有個信仰,
[00:21:06.000 --> 00:21:08.000]  他忘記了來問神,
[00:21:08.000 --> 00:21:11.000]  或者是從信仰去考慮。
[00:21:11.000 --> 00:21:15.000]  從神的地方去到一個外邦神不喜悅的地方,
[00:21:15.000 --> 00:21:17.000]  一個充滿偶像的地方,
[00:21:17.000 --> 00:21:20.000]  在這個過程裏面他沒有想過,
[00:21:20.000 --> 00:21:22.000]  沒有作過一些反思。
[00:21:22.000 --> 00:21:26.000]  他看的生活大過他所信的神,
[00:21:26.000 --> 00:21:33.000]  他由一個屬神的地方去到一個神不喜悅的地方。
[00:21:33.000 --> 00:21:42.000]  所以我們看到安逸往往是容易使人跌入一個世俗的享樂裏面。
[00:21:42.000 --> 00:21:47.000]  但是當中我們又看到在神裏面永遠有恩典。
[00:21:47.000 --> 00:21:52.000]  納我米經歷由去到谷底,
[00:21:52.000 --> 00:21:55.000]  但是在這個谷底裏面,
[00:21:55.000 --> 00:21:58.000]  上帝仍然為他存留恩典。
[00:21:58.000 --> 00:22:03.000]  神賜了給他一個很好的儀式,路德。
[00:22:03.000 --> 00:22:07.000]  神又給他由一個摩阿地回到去的時候,
[00:22:07.000 --> 00:22:10.000]  就面對一個各大物的時候。
[00:22:10.000 --> 00:22:14.000]  在上帝的裏面永遠有恩典。
[00:22:14.000 --> 00:22:16.000]  當他決定回家的時候,
[00:22:16.000 --> 00:22:22.000]  這些恩典就一路顯露無遺。
[00:22:22.000 --> 00:22:25.000]  第三我們去反思的就是,
[00:22:25.000 --> 00:22:29.000]  我們的生命是不是出於泥而不染呢?
[00:22:29.000 --> 00:22:31.000]  路德她是一個摩阿的女子,
[00:22:31.000 --> 00:22:35.000]  她的地方充滿著很多的偶像,
[00:22:35.000 --> 00:22:37.000]  很多道德的敗壞。
[00:22:37.000 --> 00:22:40.000]  但是路德我們從她的生命當中,
[00:22:40.000 --> 00:22:43.000]  竟然看到她有一個很崇潔,
[00:22:43.000 --> 00:22:46.000]  有一個很崇高的品格。
[00:22:46.000 --> 00:22:48.000]  她對婆婆那份的忠誠,
[00:22:48.000 --> 00:22:53.000]  可以說是給我們一個很大的榜樣。
