
[00:00:00.000 --> 00:00:03.440]  很高興可以在疫情當中
[00:05:35.160 --> 00:05:38.160]  第二次的再次坐牢等候受審
[00:05:38.160 --> 00:05:40.160]  但他心裏面這次很雪亮
[00:05:40.160 --> 00:05:42.160]  這次不會再釋放
[00:05:42.160 --> 00:05:45.160]  他很清楚知道他殉道在即
[00:05:45.160 --> 00:05:47.160]  教會傳統告訴他
[00:05:47.160 --> 00:05:50.160]  保羅最後的殉道是以斬頭而死
[00:05:50.160 --> 00:05:52.160]  已經算是善待了他
[00:05:52.160 --> 00:05:53.160]  因為他是羅馬公民
[00:05:53.160 --> 00:05:55.160]  所以他就有一個好一點的待遇
[00:05:55.160 --> 00:05:57.160]  比得是掛十字架而死的
[00:05:57.160 --> 00:05:59.160]  保羅在這一浪裏面
[00:05:59.160 --> 00:06:01.160]  是斬頭而死的
[00:06:01.160 --> 00:06:02.160]  在斬頭之前
[00:06:02.160 --> 00:06:03.160]  在監獄裏面
[00:06:03.160 --> 00:06:06.160]  他就寫成了提摩泰後書
[00:06:06.160 --> 00:06:08.160]  托人千里迢迢
[00:06:08.160 --> 00:06:10.160]  拿著這封提摩泰後書
[00:06:10.160 --> 00:06:11.160]  去到耳筆鎖
[00:06:11.160 --> 00:06:14.160]  給他的首席門生提摩泰
[00:06:14.160 --> 00:06:15.160]  主要的目的
[00:06:15.160 --> 00:06:18.160]  固然有種種對提摩泰的祝福
[00:06:18.160 --> 00:06:21.160]  也叫提摩泰盡快趕去羅馬
[00:06:21.160 --> 00:06:23.160]  見保羅的最後一面
[00:06:23.160 --> 00:06:25.160]  這是保羅的遺書
[00:06:25.160 --> 00:06:27.160]  這裏寫得很清楚
[00:06:27.160 --> 00:06:28.160]  我現在被囂電
[00:06:28.160 --> 00:06:30.160]  我離世的時候到了
[00:06:30.160 --> 00:06:33.160]  這裏出現了在這遺書裏面
[00:06:33.160 --> 00:06:34.160]  很出名的一句
[00:06:34.160 --> 00:06:36.160]  我想也是提摩泰後書裏面
[00:06:36.160 --> 00:06:37.160]  最出名的一句話
[00:06:37.160 --> 00:06:38.160]  美好的將
[00:06:38.160 --> 00:06:39.160]  我已經打過了
[00:06:39.160 --> 00:06:40.160]  當跑得路
[00:06:40.160 --> 00:06:41.160]  我已經跑盡了
[00:06:41.160 --> 00:06:42.160]  所信的道
[00:06:42.160 --> 00:06:44.160]  我已經守住了
[00:06:44.160 --> 00:06:45.160]  不過這一句
[00:06:45.160 --> 00:06:46.160]  有很多誤解
[00:06:46.160 --> 00:06:48.160]  這對著名的經文
[00:06:48.160 --> 00:06:49.160]  首要的誤解
[00:06:49.160 --> 00:06:50.160]  就是這裏的比喻
[00:06:50.160 --> 00:06:51.160]  其實是講什麼的呢
[00:06:51.160 --> 00:06:53.160]  多數人都誤會了
[00:06:53.160 --> 00:06:55.160]  因為和學本譯得不好的緣故
[00:06:55.160 --> 00:06:59.160]  這裏整個保羅描述自己的人生
[00:06:59.160 --> 00:07:02.160]  其實都是用運動員的比喻
[00:07:02.160 --> 00:07:04.160]  這個比喻
[00:07:04.160 --> 00:07:05.160]  全部都是
[00:07:05.160 --> 00:07:07.160]  由第六至七至八節都是
[00:07:07.160 --> 00:07:08.160]  第六至第七節
[00:07:08.160 --> 00:07:11.160]  第七節講到美好的將
[00:07:11.160 --> 00:07:13.160]  講的不是軍事的戰爭
[00:07:13.160 --> 00:07:17.160]  講的是運動場上高的競賽才對
[00:07:17.160 --> 00:07:21.160]  他說高上崇高的競賽
[00:07:21.160 --> 00:07:23.160]  我已經參加過了
[00:07:23.160 --> 00:07:24.160]  當跑的路
[00:07:24.160 --> 00:07:27.160]  不是講人生隨便的一條跑道
[00:07:27.160 --> 00:07:31.160]  是講運動場上高的賽道
[00:07:31.160 --> 00:07:32.160]  我參與過賽事
[00:07:32.160 --> 00:07:36.160]  我跑完自己的運動場上高的賽道
[00:07:36.160 --> 00:07:39.160]  接著到第八節
[00:07:39.160 --> 00:07:41.160]  保羅講冠冕都是運動員的
[00:07:41.160 --> 00:07:44.160]  你都知道希臘當時的運動員
[00:07:44.160 --> 00:07:45.160]  贏了之後
[00:07:45.160 --> 00:07:46.160]  我們現代就拿獎牌
[00:07:46.160 --> 00:07:49.160]  當時是有冠冕給他們的
[00:07:49.160 --> 00:07:51.160]  就是說去到上帝的台前
[00:07:51.160 --> 00:07:54.160]  上帝會認同我們
[00:07:54.160 --> 00:07:57.160]  認同我們在世跑的那段路
[00:07:57.160 --> 00:07:58.160]  給一個冠冕
[00:07:58.160 --> 00:08:00.160]  冠冕不是一個具體的獎賞
[00:08:00.160 --> 00:08:01.160]  不是錢
[00:08:01.160 --> 00:08:02.160]  不是可以吃的東西
[00:08:02.160 --> 00:08:03.160]  只不過是一個
[00:08:03.160 --> 00:08:05.160]  上帝對我們人生的認同
[00:08:05.160 --> 00:08:07.160]  我們人生的追求
[00:08:07.160 --> 00:08:10.160]  就去到主耶穌基督審判的那一天
[00:08:10.160 --> 00:08:14.160]  去認同我們一生所做的事
[00:08:14.160 --> 00:08:16.160]  最近
[00:08:16.160 --> 00:08:19.160]  在立法會還以為有選舉的時候
[00:08:19.160 --> 00:08:21.160]  我收過好幾個電郵
[00:08:21.160 --> 00:08:23.160]  前後有三個
[00:08:23.160 --> 00:08:26.160]  我自己一些在立法會做議員的朋友
[00:08:26.160 --> 00:08:27.160]  發給我的
[00:08:27.160 --> 00:08:29.160]  都是同樣的事情
[00:08:29.160 --> 00:08:31.160]  三個立法會議員的朋友
[00:08:31.160 --> 00:08:33.160]  都跟我說他們不再出來選了
[00:08:33.160 --> 00:08:36.160]  他們的政治生涯到此為止了
[00:08:36.160 --> 00:08:38.160]  三個
[00:08:38.160 --> 00:08:40.160]  三個裡面有兩個是基督徒
[00:08:40.160 --> 00:08:42.160]  第三個其實不是的
[00:08:42.160 --> 00:08:44.160]  但三個都是引用這段經文的
[00:08:44.160 --> 00:08:46.160]  居然三個在電郵裡面
[00:08:46.160 --> 00:08:49.160]  都說過美好的仗已經打過了
[00:08:49.160 --> 00:08:52.160]  當跑的路已經跑完了
[00:08:52.160 --> 00:08:56.160]  當然這是對這段經文的誤用
[00:08:56.160 --> 00:08:59.160]  很多人很浪漫地說這段經文
[00:08:59.160 --> 00:09:04.160]  覺得這段經文可以應用在人生各種各樣不同的賽道
[00:09:04.160 --> 00:09:07.160]  剛才那三位議員說的就是政治
[00:09:07.160 --> 00:09:08.160]  有些人可能說藝術
[00:09:08.160 --> 00:09:10.160]  說自己的商界
[00:09:10.160 --> 00:09:13.160]  說自己在家庭裡面做了他的本份
[00:09:13.160 --> 00:09:15.160]  我不是說剛才說的那些不重要
[00:09:15.160 --> 00:09:19.160]  那些都是我們基督徒要很認真地去做的重要的事情
[00:09:19.160 --> 00:09:21.160]  不過不是這段經文說的
[00:09:21.160 --> 00:09:23.160]  這段經文說
[00:09:23.160 --> 00:09:25.160]  保羅說他人生路的跑過
[00:09:25.160 --> 00:09:27.160]  其實只是說一件事
[00:09:27.160 --> 00:09:32.160]  就是說他全福音的路已經跑完了
[00:09:32.160 --> 00:09:34.160]  我們怎麼知道呢
[00:09:34.160 --> 00:09:36.160]  因為華本
[00:09:36.160 --> 00:09:40.160]  擠漏了一個很重要的轉接詞
[00:09:40.160 --> 00:09:41.160]  就是第六節
[00:09:41.160 --> 00:09:43.160]  保羅說我現在要被囂張了
[00:09:43.160 --> 00:09:44.160]  我離世了
[00:09:44.160 --> 00:09:46.160]  之前有個重要的轉接詞
[00:09:46.160 --> 00:09:48.160]  就是「因為」
[00:09:48.160 --> 00:09:50.160]  保羅說「因為」
[00:09:50.160 --> 00:09:52.160]  無緣無故在六七八節
[00:09:52.160 --> 00:09:56.160]  突然間保羅說了自己死亡和總結他人生的道路
[00:09:56.160 --> 00:09:59.160]  不是突然之間有感而發的
[00:09:59.160 --> 00:10:01.160]  而是要作為一個原因
[00:10:01.160 --> 00:10:03.160]  「因為」
[00:10:03.160 --> 00:10:04.160]  給一個原因
[00:10:04.160 --> 00:10:06.160]  提供一個原因
[00:10:06.160 --> 00:10:07.160]  來對支持
[00:10:07.160 --> 00:10:09.160]  剛才在一至五節的時候
[00:10:09.160 --> 00:10:13.160]  保羅對提摩泰的那個吩咐
[00:10:13.160 --> 00:10:14.160]  記不記得那個吩咐是什麼呢
[00:10:14.160 --> 00:10:16.160]  我們開始已經說過
[00:10:16.160 --> 00:10:19.160]  保羅跟提摩泰說
[00:10:19.160 --> 00:10:21.160]  「我快要離世了」
[00:10:21.160 --> 00:10:25.160]  「我人生跑到這裡就結束了」
[00:10:25.160 --> 00:10:28.160]  「我的賽程 我的賽道」
[00:10:28.160 --> 00:10:30.160]  「已經跑完了」
[00:10:30.160 --> 00:10:32.160]  「所以」
[00:10:32.160 --> 00:10:35.160]  「我將我人生跑的這個賽跑的棒」
[00:10:35.160 --> 00:10:37.160]  「現在交棒給你」
[00:10:37.160 --> 00:10:38.160]  「提摩泰」
[00:10:38.160 --> 00:10:40.160]  「請你繼續跑下去」
[00:10:40.160 --> 00:10:42.160]  「在你餘下的一生」
[00:10:42.160 --> 00:10:45.160]  「代表我繼續跑下去」
[00:10:45.160 --> 00:10:47.160]  「跑下去做什麼」
[00:10:47.160 --> 00:10:48.160]  剛才不是說了嗎
[00:10:48.160 --> 00:10:50.160]  在第二第五節
[00:10:50.160 --> 00:10:52.160]  「無論得時不得時」
[00:10:52.160 --> 00:10:55.160]  「無要全度」
[00:10:55.160 --> 00:10:57.160]  「在再困難」
[00:10:57.160 --> 00:10:58.160]  「離陸」
[00:10:58.160 --> 00:11:00.160]  「再大的逼北」
[00:11:00.160 --> 00:11:02.160]  「當時以法所教會」
[00:11:02.160 --> 00:11:05.160]  「有很困難的異端的內部的爭執」
[00:11:05.160 --> 00:11:07.160]  「我們今天有疫情」
[00:11:07.160 --> 00:11:08.160]  「有經濟的困難」
[00:11:08.160 --> 00:11:10.160]  「有社會的動盪」
[00:11:10.160 --> 00:11:12.160]  「有很多人想著移民」
[00:11:12.160 --> 00:11:14.160]  「無論得時不得時」
[00:11:14.160 --> 00:11:16.160]  「在你餘下的人生」
[00:11:16.160 --> 00:11:19.160]  「保留下唯一一樣東西」
[00:11:19.160 --> 00:11:21.160]  「就是要努力為主」
[00:11:21.160 --> 00:11:23.160]  「多德恩」
[00:11:23.160 --> 00:11:25.160]  不僅是跟提摩泰說的
[00:11:25.160 --> 00:11:28.160]  最後到第八節也說得很清楚
[00:11:28.160 --> 00:11:32.160]  這個吩咐、這個誓言
[00:11:32.160 --> 00:11:34.160]  不僅是交給提摩泰
[00:11:34.160 --> 00:11:36.160]  希望交給所有
[00:11:36.160 --> 00:11:40.160]  心裏看慕耶穌基督顯現的人
[00:11:40.160 --> 00:11:42.160]  我們每一個信徒
[00:11:42.160 --> 00:11:45.160]  心裏真是渴望見到主的
[00:11:45.160 --> 00:11:48.160]  我們都應該在這個時刻
[00:11:48.160 --> 00:11:50.160]  努力地傳福音
[00:11:50.160 --> 00:11:52.160]  將這個福音的棒摺下來
[00:11:52.160 --> 00:11:54.160]  在你餘下一生
[00:11:54.160 --> 00:11:56.160]  努力地傳福音
[00:11:56.160 --> 00:12:02.160]  我今年五十五歲了
[00:12:02.160 --> 00:12:06.160]  我好像在七、八年前左右
[00:12:06.160 --> 00:12:08.160]  都曾經來過教會
[00:12:08.160 --> 00:12:11.160]  太古城堂來分享訊息
[00:12:12.160 --> 00:12:15.160]  最重要的兩個轉捩點
[00:12:15.160 --> 00:12:17.160]  一個是二十年前
[00:12:17.160 --> 00:12:19.160]  二十年前的時候
[00:12:19.160 --> 00:12:22.160]  當時我在宣道會北角堂聚會
[00:12:22.160 --> 00:12:25.160]  我跟一百個宣道會北角堂的頂姊妹
[00:12:25.160 --> 00:12:28.160]  被差派到將軍澳直堂
[00:12:28.160 --> 00:12:31.160]  就是現在的宣道會宣基堂
[00:12:31.160 --> 00:12:32.160]  很感恩
[00:12:32.160 --> 00:12:34.160]  去到五年前左右
[00:12:34.160 --> 00:12:38.160]  宣基堂就發展到大概一千多人的教會
[00:12:38.160 --> 00:12:41.160]  他們都是教會裏面的領袖
[00:12:41.160 --> 00:12:44.160]  在將軍澳我們做到一千人左右
[00:12:44.160 --> 00:12:46.160]  很多人就覺得
[00:12:46.160 --> 00:12:47.160]  都差不多了
[00:12:47.160 --> 00:12:51.160]  是時候可以穩穩定定地去發展了
[00:12:51.160 --> 00:12:52.160]  很深刻的印象
[00:12:52.160 --> 00:12:54.160]  我們在五年之前
[00:12:54.160 --> 00:12:56.160]  我五十歲的那一年
[00:12:56.160 --> 00:12:59.160]  那一年我們執事會和同工會
[00:12:59.160 --> 00:13:02.160]  我們開了幾次的退休會
[00:13:02.160 --> 00:13:04.160]  去想我們現在發展到一千人的教會
[00:13:04.160 --> 00:13:07.160]  我們往後應該怎樣發展下去
[00:13:07.160 --> 00:13:10.160]  上帝感動我們同心
[00:13:10.160 --> 00:13:13.160]  我們回應上帝的呼召
[00:13:13.160 --> 00:13:15.160]  覺得我們不應該自滿
[00:13:15.160 --> 00:13:17.160]  我們每一個人的人生
[00:13:17.160 --> 00:13:21.160]  整個教會的人生的目的只有一個
[00:13:21.160 --> 00:13:23.160]  為主多得人
[00:13:23.160 --> 00:13:27.160]  我們覺得我們受到天然環境的限制
[00:13:27.160 --> 00:13:30.160]  我們在自己的區發展到一千多人已經差不多了
[00:13:30.160 --> 00:13:34.160]  不容易再帶領很多那一區的頂姊妹信主了
[00:13:34.160 --> 00:13:37.160]  所以我們決定一個一堂多點的模式
[00:13:37.160 --> 00:13:40.160]  在各個區開多幾個不同的點
[00:13:40.160 --> 00:13:42.160]  於是過去那五年裏
[00:13:42.160 --> 00:13:44.160]  我們由一個堂
[00:13:44.160 --> 00:13:46.160]  當時是兩個堂點應該這樣說
[00:13:46.160 --> 00:13:47.160]  但都是同一區
[00:13:47.160 --> 00:13:48.160]  同一區有兩個堂點
[00:13:48.160 --> 00:13:52.160]  後來就在其他區再加開了三個堂點
[00:13:52.160 --> 00:13:55.160]  比較遠的就不在將軍澳
[00:13:55.160 --> 00:13:57.160]  在外面在彩虹
[00:13:57.160 --> 00:13:59.160]  我們籍了一個新的堂點
[00:13:59.160 --> 00:14:00.160]  那是發展得最快的
[00:14:00.160 --> 00:14:02.160]  因為是第一個籍的新堂點
[00:14:02.160 --> 00:14:04.160]  已經發展了三百人了
[00:14:04.160 --> 00:14:06.160]  現在也獨立成為自己的分堂了
[00:14:06.160 --> 00:14:08.160]  另外那兩個堂點
[00:14:08.160 --> 00:14:11.160]  就在我們隔離的兩個不同的地鐵站
[00:14:11.160 --> 00:14:13.160]  我們自己在那個站叫將軍澳
[00:14:13.160 --> 00:14:16.160]  在隔離另外兩個站那裏
[00:14:16.160 --> 00:14:17.160]  在其中一個站裏面
[00:14:17.160 --> 00:14:19.160]  我們找到一間學校
[00:14:19.160 --> 00:14:21.160]  在那個學校裏面我們租去的地方
[00:14:21.160 --> 00:14:24.160]  在星期日下午開了一個青少年試工
[00:14:24.160 --> 00:14:25.160]  這個試工感恩了
[00:14:25.160 --> 00:14:27.160]  做了四年多之後
[00:14:27.160 --> 00:14:29.160]  現在這個試工去到六十至八十人左右
[00:14:29.160 --> 00:14:31.160]  都是中學生來的
[00:14:31.160 --> 00:14:34.160]  最大的中學生已經成長到開始入大學了
[00:14:34.160 --> 00:14:37.160]  接下來九月有第一批的大學生
[00:14:37.160 --> 00:14:38.160]  另外
[00:14:38.160 --> 00:14:39.160]  就是剛剛去年才開的
[00:14:39.160 --> 00:14:41.160]  19年才開的
[00:14:41.160 --> 00:14:42.160]  就在另外一個地鐵站裏面
[00:14:42.160 --> 00:14:44.160]  又再開一個新的堂點
[00:14:44.160 --> 00:14:48.160]  那裏是一個中產的屋邨
[00:14:48.160 --> 00:14:51.160]  裏面真的找不到地方可以做教會
[00:14:51.160 --> 00:14:55.160]  沒有那些典型的社福機構、學校
[00:14:55.160 --> 00:14:58.160]  於是我們排除萬難
[00:14:58.160 --> 00:15:00.160]  就這樣在屋邨裏面
[00:15:00.160 --> 00:15:02.160]  租他們其中一期的會所
[00:15:02.160 --> 00:15:04.160]  星期日早上租一個會所
[00:15:04.160 --> 00:15:05.160]  在那裏開了一個團契
[00:15:05.160 --> 00:15:08.160]  在那裏有訊息、有詩歌
[00:15:08.160 --> 00:15:10.160]  有兒童的試工
[00:15:10.160 --> 00:15:11.160]  很感恩
[00:15:11.160 --> 00:15:13.160]  我們差派了二十多個頂尖子女過去
[00:15:13.160 --> 00:15:15.160]  這個在會所裏面的團契
[00:15:15.160 --> 00:15:17.160]  已經發展到五、六十人了
[00:15:17.160 --> 00:15:19.160]  實際上他們開大型聚會
[00:15:19.160 --> 00:15:20.160]  經常都有一百人的
[00:15:20.160 --> 00:15:22.160]  不過會所的地方限制
[00:15:22.160 --> 00:15:23.160]  所以暫時做不了一百人
[00:15:23.160 --> 00:15:25.160]  我們現在都是不停在想方法
[00:15:25.160 --> 00:15:27.160]  可不可以再租多一個會所地方
[00:15:27.160 --> 00:15:29.160]  再開多一個不同的時段
[00:15:29.160 --> 00:15:31.160]  因為知道其實有一百個頂尖子女上來
[00:15:31.160 --> 00:15:33.160]  參加這個聚會的
[00:15:33.160 --> 00:15:36.160]  不過是否有機會呢?
[00:15:36.160 --> 00:15:40.160]  我自己在整件事上的角色是怎樣呢?
[00:15:40.160 --> 00:15:43.160]  當教會決定了會多開一堂
[00:15:43.160 --> 00:15:45.160]  開拓這幾個新的堂點的時候
[00:15:45.160 --> 00:15:47.160]  那年我四十九歲
[00:15:47.160 --> 00:15:49.160]  開始走到五十歲
[00:15:49.160 --> 00:15:51.160]  所謂入伍登陸
[00:15:51.160 --> 00:15:52.160]  大家可能聽過
[00:15:52.160 --> 00:15:54.160]  走到人生最後
[00:15:54.160 --> 00:15:56.160]  現狀的最後那十幾年了
[00:15:56.160 --> 00:15:58.160]  我都在想我應該怎樣呢?
[00:15:58.160 --> 00:16:00.160]  有不少頂尖子妹
[00:16:00.160 --> 00:16:02.160]  我身邊的神學院教授都有人勸我
[00:16:02.160 --> 00:16:04.160]  去到五十歲人了
[00:16:04.160 --> 00:16:06.160]  應該退居幕後
[00:16:06.160 --> 00:16:08.160]  而且我大量做門徒訓練的工作
[00:16:08.160 --> 00:16:10.160]  很多人都知道
[00:16:10.160 --> 00:16:12.160]  最近在你們教會實習的Mio
[00:16:12.160 --> 00:16:14.160]  都是門徒訓練的組員
