
[00:00:00.000 --> 00:00:02.500]  好,各位頂尖會早晨
[00:08:19.280 --> 00:08:21.760]  憐憫的上帝應該是mercy
[00:08:21.760 --> 00:08:23.240]  或者是compassion
[00:08:23.240 --> 00:08:25.440]  同情心的意思
[00:08:25.440 --> 00:08:26.480]  更加有趣
[00:08:26.480 --> 00:08:27.880]  當我查「愚民」的時候
[00:08:27.880 --> 00:08:29.080]  原來那字用「nan」
[00:08:29.080 --> 00:08:30.480]  用「名士」的話
[00:08:30.480 --> 00:08:32.160]  是代表子宮
[00:08:32.160 --> 00:08:34.040]  為何憐憫與子宮有關係
[00:08:34.040 --> 00:08:35.160]  大家想得到嗎
[00:08:35.160 --> 00:08:36.520]  我一開始想不到
[00:08:36.520 --> 00:08:38.160]  當我再看《色經書》
[00:08:38.160 --> 00:08:39.440]  它這樣解釋我就明白了
[00:08:39.440 --> 00:08:44.160]  我找了一句有子宮的圖畫
[00:08:44.160 --> 00:08:46.920]  即是媽媽和嬰兒
[00:08:46.920 --> 00:08:49.960]  在肚子裡的緊密相連
[00:08:49.960 --> 00:08:52.640]  當嬰兒心裡有什麼意念
[00:08:52.640 --> 00:08:55.360]  其實媽媽好像在磁帶裡緊連
[00:08:55.360 --> 00:08:56.400]  是會有連結的
[00:08:56.400 --> 00:08:57.760]  是明白的
[00:08:57.760 --> 00:08:59.600]  憐憫就是同情心
[00:08:59.600 --> 00:09:01.440]  上帝的愛與我們的愛
[00:09:01.440 --> 00:09:02.920]  就是緊緊的連
[00:09:02.920 --> 00:09:05.520]  他很明白我們的心情
[00:09:05.520 --> 00:09:07.000]  我們的關係緊密到
[00:09:07.000 --> 00:09:08.080]  是上帝很明白
[00:09:08.080 --> 00:09:09.480]  他有豐盛的憐憫
[00:09:09.480 --> 00:09:12.440]  他很同情和明解
[00:09:12.440 --> 00:09:15.320]  我們每一個他愛的人的心
[00:09:15.320 --> 00:09:18.080]  所以上帝就是一位憐憫的上帝
[00:09:18.080 --> 00:09:19.640]  在《大宴理書》九章九節說
[00:09:19.640 --> 00:09:23.760]  「主,我們的神是憐憫饒恕人的」
[00:09:23.760 --> 00:09:26.880]  「我們卻違背了他」
[00:09:26.880 --> 00:09:27.920]  所以給我們看見
[00:09:27.920 --> 00:09:30.480]  我們祈禱的對象是誰
[00:09:30.480 --> 00:09:32.720]  你將要去求饒恕
[00:09:32.720 --> 00:09:36.000]  你犯罪之後要向神面前禱告的時候
[00:09:36.000 --> 00:09:37.480]  或是我們每一次祈禱的時候
[00:09:37.480 --> 00:09:38.360]  我們就知道
[00:09:38.360 --> 00:09:41.400]  我們向一位豐盛慈愛的主
[00:09:41.400 --> 00:09:43.040]  豐盛憐憫的主
[00:09:43.040 --> 00:09:45.480]  去獻上我們的禱告
[00:09:45.480 --> 00:09:47.960]  你不會向一個鐵面無私
[00:09:47.960 --> 00:09:50.640]  好像包青天那樣的人去求饒恕
[00:09:50.640 --> 00:09:51.880]  你未去到已經害怕
[00:09:51.880 --> 00:09:52.920]  一定不會原諒我的
[00:09:52.920 --> 00:09:54.600]  他是鐵面無私的
[00:09:54.600 --> 00:09:55.720]  或者你沒有錢
[00:09:55.720 --> 00:09:58.440]  你不會向一個乞丐去借錢
[00:09:58.440 --> 00:09:59.800]  他都沒有錢
[00:09:59.800 --> 00:10:01.600]  或者你想借錢
[00:10:01.600 --> 00:10:03.600]  你會找一個和尚來借錢
[00:10:03.600 --> 00:10:08.240]  你知道你向一位充滿憐憫慈愛的主的時候
[00:10:08.240 --> 00:10:13.720]  你就知道他會有很大的恩賜去寬恕我們
[00:10:13.720 --> 00:10:16.160]  當我們向一位慈愛豐盛憐憫的上帝
[00:10:16.160 --> 00:10:17.280]  祈禱的時候
[00:10:17.280 --> 00:10:20.560]  這兩字經文可能對你來說更有意思
[00:10:20.560 --> 00:10:22.880]  在約翰一書一章九節我們很熟悉
[00:10:22.880 --> 00:10:24.400]  「我們若認自己的罪」
[00:10:24.400 --> 00:10:25.840]  「神是信實的」
[00:10:25.840 --> 00:10:26.960]  「是公義的」
[00:10:26.960 --> 00:10:28.720]  「必要赦免我們的罪」
[00:10:28.720 --> 00:10:30.600]  「洗淨我們一切的不義」
[00:10:30.600 --> 00:10:33.720]  你就知道當我們犯罪得罪主
[00:10:33.720 --> 00:10:35.640]  只要你願意承認的話
[00:10:35.640 --> 00:10:37.760]  上帝就會按照他的信實
[00:10:37.760 --> 00:10:42.000]  公義和慈愛憐憫去赦免我們的罪
[00:10:42.000 --> 00:10:44.080]  在初一及其三十四章六至七節
[00:10:44.080 --> 00:10:45.720]  上帝都這樣宣告說
[00:10:45.720 --> 00:10:49.480]  「耶和華,耶和華,有憐憫,有恩惠的神」
[00:10:49.480 --> 00:10:53.040]  「不輕而發怒,且有豐盛的慈愛和信實」
[00:10:53.040 --> 00:10:55.520]  「為千代的人存留慈愛」
[00:10:55.520 --> 00:10:58.320]  「赦免罪孽過犯和罪惡」
[00:10:58.320 --> 00:11:00.800]  「萬不以有罪的為無罪」
[00:11:00.800 --> 00:11:02.960]  「必懲罰人的罪」
[00:11:02.960 --> 00:11:03.880]  「自父及子」
[00:11:03.880 --> 00:11:05.600]  「直到三、四代」
[00:11:05.600 --> 00:11:07.480]  這是一個對比
[00:11:07.480 --> 00:11:09.840]  不是說上帝要追討我們
[00:11:09.840 --> 00:11:13.320]  而是將慈愛和刑罰
[00:11:13.320 --> 00:11:16.040]  對比成慈愛是千代、萬代
[00:11:16.040 --> 00:11:17.640]  而刑罰是三、四代
[00:11:17.640 --> 00:11:18.800]  上帝是公義的
[00:11:18.800 --> 00:11:20.120]  他也有他的刑罰
[00:11:20.120 --> 00:11:21.880]  但上帝的慈愛是
[00:11:21.880 --> 00:11:24.960]  千代、萬代這樣去賜福給
[00:11:24.960 --> 00:11:30.600]  他憐憫所愛的他的子民
[00:11:30.600 --> 00:11:32.440]  我們再看下去
[00:11:32.440 --> 00:11:33.480]  在經文中
[00:11:33.480 --> 00:11:38.120]  我們讀完第三和第四節
[00:11:38.120 --> 00:11:40.680]  我們讀完第二和第三和第四節
[00:11:40.680 --> 00:11:43.000]  「因為他知道我的過犯」
[00:11:43.000 --> 00:11:44.680]  「我的罪常在我面前」
[00:11:44.680 --> 00:11:46.000]  一起讀第四節
[00:11:46.000 --> 00:11:49.240]  「我向你犯罪,唯獨得罪了你」
[00:11:49.240 --> 00:11:51.600]  「在你眼前行了者惡」
[00:11:51.600 --> 00:11:54.640]  「以致你責備的時候顯為公義」
[00:11:54.640 --> 00:11:59.080]  「判斷的時候顯為清白」
[00:11:59.080 --> 00:12:01.040]  在這裏也提醒了我們
[00:12:01.040 --> 00:12:02.240]  大衛的祈禱
[00:12:02.240 --> 00:12:03.880]  他求上帝潔淨
[00:12:03.880 --> 00:12:06.200]  不單是潔淨外在的行為
[00:12:06.200 --> 00:12:08.560]  也求主潔淨他的內心
[00:12:08.560 --> 00:12:11.960]  內外他也在禱告裏求主潔淨
[00:12:11.960 --> 00:12:13.480]  到了第四節
[00:12:13.480 --> 00:12:15.320]  大衛再告訴我們
[00:12:15.320 --> 00:12:16.680]  他所認識的上帝
[00:12:16.680 --> 00:12:18.520]  不單止是慈愛的
[00:12:18.520 --> 00:12:19.800]  是憐憫的
[00:12:19.800 --> 00:12:21.880]  也有他的公義的一面
[00:12:21.880 --> 00:12:24.360]  有他的清白的一面
[00:12:24.360 --> 00:12:29.400]  公義是不會以有罪的為無罪
[00:12:29.400 --> 00:12:32.520]  上帝有合理的判斷
[00:12:32.520 --> 00:12:33.560]  清白的意思就是
[00:12:33.560 --> 00:12:37.040]  應該是Clean、Clear、Pure
[00:12:37.040 --> 00:12:41.800]  純淨、清潔、清靜、純潔的意思
[00:12:41.800 --> 00:12:42.760]  所以我們知道
[00:12:42.760 --> 00:12:45.480]  我們祈禱的對象是怎樣的
[00:12:45.480 --> 00:12:48.040]  是滿有慈愛、滿有憐憫
[00:12:48.040 --> 00:12:50.440]  也是公義和清白的
[00:12:50.440 --> 00:12:56.320]  清靜,如果另一個翻譯是清靜
[00:12:56.320 --> 00:12:58.760]  我們再看多兩次
[00:12:58.760 --> 00:13:00.560]  看多一點第三和第四節
[00:13:00.560 --> 00:13:02.960]  給我們一些啟示
[00:13:02.960 --> 00:13:05.440]  到了第二點
[00:13:05.440 --> 00:13:07.600]  我們的認罪祈禱
[00:13:07.600 --> 00:13:10.200]  是要真誠徹底的
[00:13:10.200 --> 00:13:11.520]  在第三節後半部說
[00:13:11.520 --> 00:13:14.960]  我的罪常在我面前
[00:13:14.960 --> 00:13:17.480]  我的罪常在我面前
[00:13:17.480 --> 00:13:18.440]  不知道大家有沒有
[00:13:18.440 --> 00:13:19.960]  大家覺得自己有沒有犯過罪
[00:13:19.960 --> 00:13:20.960]  第一個就是要問問題
[00:13:20.960 --> 00:13:22.840]  如果你覺得自己犯過罪
[00:13:22.840 --> 00:13:25.240]  可能有些犯過的罪
[00:13:25.240 --> 00:13:26.600]  你沒有承認的話
[00:13:26.600 --> 00:13:29.040]  你心裡有時都會浮現出來
[00:13:29.040 --> 00:13:31.080]  好像隱隱覺得有些不舒服
[00:13:31.080 --> 00:13:32.640]  我做錯了一些事
[00:13:32.640 --> 00:13:34.720]  我說了謊、騙了我媽媽
[00:13:34.720 --> 00:13:38.120]  或者我勞不受為
[00:13:38.120 --> 00:13:38.920]  在街邊撿了錢
[00:13:38.920 --> 00:13:40.440]  我不說話
[00:13:40.440 --> 00:13:42.600]  或者我吐了口水
[00:13:42.600 --> 00:13:45.840]  在地上弄髒
[00:13:45.840 --> 00:13:48.000]  可能這些都是很微小的事
[00:13:48.000 --> 00:13:50.160]  但你也有時會良心發現
[00:13:50.160 --> 00:13:53.040]  其實良心發現是世俗人所說的
[00:13:53.040 --> 00:13:54.480]  但對我們基督徒來說
[00:13:54.480 --> 00:13:56.080]  我們不是良心發現
[00:13:56.080 --> 00:13:58.440]  其實是聖靈催逼你
[00:13:58.440 --> 00:14:00.240]  知道自己有罪
[00:14:00.240 --> 00:14:02.120]  正如約翰福音十六章八節說
[00:14:02.120 --> 00:14:03.720]  他來的時候
[00:14:03.720 --> 00:14:05.040]  就是聖靈來的時候
[00:14:05.040 --> 00:14:07.880]  要為罪、為義、為審判
[00:14:07.880 --> 00:14:11.080]  指正世人
[00:14:11.080 --> 00:14:13.560]  我們怎能阻止我們心裡犯過的罪
[00:14:13.560 --> 00:14:15.800]  在心裡再次浮現
[00:14:15.800 --> 00:14:17.280]  既然我們也阻止不了
[00:14:17.280 --> 00:14:19.920]  我們的上帝更是無所不知
[00:14:19.920 --> 00:14:24.040]  我們有什麼罪可以在上帝面前隱藏呢
[00:14:24.040 --> 00:14:25.320]  我向你犯罪
[00:14:25.320 --> 00:14:27.520]  唯獨得罪了你
[00:14:27.520 --> 00:14:29.640]  但為心中明白
[00:14:29.640 --> 00:14:32.080]  他的罪不單止得罪了
[00:14:32.080 --> 00:14:34.080]  他所殺的烏尼亞
[00:14:34.080 --> 00:14:36.960]  他所姦污的拔斯巴
[00:14:36.960 --> 00:14:39.600]  他更加最重要的是得罪了誰
[00:14:39.600 --> 00:14:41.360]  是上帝
[00:14:41.360 --> 00:14:42.960]  正如我上個星期說過
[00:14:42.960 --> 00:14:45.520]  在撒姆爾記下十二章十四節說
[00:14:45.520 --> 00:14:48.160]  「只是因為你作了這事
[00:14:48.160 --> 00:14:52.280]  使耶和華的仇敵大得褻瀆的機會」
[00:14:52.280 --> 00:14:53.800]  當我們犯罪的時候
[00:14:53.800 --> 00:14:56.520]  我們不單止傷了上帝的心
[00:14:56.520 --> 00:14:58.320]  更加讓上帝的仇敵
[00:14:58.320 --> 00:15:00.440]  上帝的仇敵是誰
[00:15:00.440 --> 00:15:01.760]  撒旦魔鬼
[00:15:01.760 --> 00:15:05.560]  讓魔鬼撒旦有褻瀆上帝的機會
[00:15:05.560 --> 00:15:06.160]  令到他說
[00:15:06.160 --> 00:15:08.600]  你所愛的大衛都是犯罪
[00:15:08.600 --> 00:15:09.600]  有什麼用
[00:15:09.600 --> 00:15:12.840]  你這樣做對他們有什麼意思
[00:15:12.840 --> 00:15:16.360]  原來我們犯罪是讓上帝的敵人
[00:15:16.360 --> 00:15:17.880]  褻瀆上帝
[00:15:17.880 --> 00:15:19.640]  羞辱上帝的名
[00:15:19.640 --> 00:15:20.920]  當你犯罪
[00:15:20.920 --> 00:15:23.520]  就令到愛我們的主耶穌基督
[00:15:23.520 --> 00:15:24.640]  再次的傷心
[00:15:24.640 --> 00:15:27.600]  因為他為我們寫十字架上高
[00:15:27.600 --> 00:15:29.280]  當你犯罪的時候
[00:15:29.280 --> 00:15:31.080]  你就離開了上帝
[00:15:31.080 --> 00:15:33.040]  你不敢面對神
[00:15:33.040 --> 00:15:34.960]  神就會因為你離開他
[00:15:34.960 --> 00:15:36.960]  傷心難過
[00:15:43.840 --> 00:15:44.840]  大衛說
[00:15:44.840 --> 00:15:47.680]  以致你責備的時候顯為公義
[00:15:47.680 --> 00:15:49.840]  判斷的時候顯為清白
[00:15:49.840 --> 00:15:50.840]  你會見到
[00:15:50.840 --> 00:15:55.240]  大衛不是討厭或害怕上帝的責備
[00:15:55.240 --> 00:15:59.160]  反而是欣賞和多謝上帝責備他
[00:15:59.160 --> 00:16:01.160]  顯示出他所相信的上帝
