
[00:00:00.000 --> 00:00:01.480]  好的 姐妹們 早安
[00:03:18.660 --> 00:03:22.420]  的確在我們人生當中
[00:03:22.420 --> 00:03:24.500]  有時候人的期望
[00:03:24.500 --> 00:03:27.380]  和實際的情況是會有距離的
[00:03:27.380 --> 00:03:29.220]  是不是?
[00:03:29.220 --> 00:03:30.500]  有時候我們有很多期望
[00:03:30.500 --> 00:03:33.100]  我記得可能我們在座當中也有
[00:03:33.100 --> 00:03:34.420]  或者我也接觸過一些人
[00:03:34.420 --> 00:03:38.740]  想著接近退休了
[00:03:38.740 --> 00:03:40.820]  但是就想著享受一下人生
[00:03:40.820 --> 00:03:43.900]  但是發現身體有些變化
[00:03:43.900 --> 00:03:45.780]  的確的
[00:03:45.780 --> 00:03:46.860]  我們的期望
[00:03:46.860 --> 00:03:49.740]  我記得先父也是
[00:03:49.740 --> 00:03:52.140]  退休之後
[00:03:52.140 --> 00:03:53.500]  接著沒多久媽媽退休
[00:03:53.500 --> 00:03:55.420]  就想著一起享受一下
[00:03:55.420 --> 00:03:56.340]  熬了幾十年
[00:03:56.340 --> 00:03:58.060]  但是很不幸
[00:03:58.060 --> 00:04:01.660]  沒多久我爸爸就被天父
[00:04:01.660 --> 00:04:03.140]  他也在病當中順處
[00:04:03.140 --> 00:04:04.780]  就被天父接了回去
[00:04:04.780 --> 00:04:07.180]  人生有很多的期盼
[00:04:07.180 --> 00:04:07.620]  盼望
[00:04:07.620 --> 00:04:09.860]  但是有時候真的和我們的距離
[00:04:09.860 --> 00:04:12.260]  和我們生命的期盼有些距離
[00:04:12.260 --> 00:04:14.860]  所以有時候我們希望身體健康
[00:04:14.860 --> 00:04:16.420]  但是又出現了一些毛病
[00:04:16.420 --> 00:04:20.620]  當耶穌和門徒去到那個情況的時候
[00:04:21.620 --> 00:04:23.780]  不知道大家有沒有嘗試
[00:04:23.780 --> 00:04:26.500]  代入耶穌或者代入門徒的處境
[00:04:26.500 --> 00:04:29.380]  我在看聖經的時候
[00:04:29.380 --> 00:04:31.420]  我就想如果我是耶穌
[00:04:31.420 --> 00:04:32.420]  我就會這樣想
[00:04:32.420 --> 00:04:33.420]  這個不是耶穌想的
[00:04:33.420 --> 00:04:34.140]  聖經不是這樣說的
[00:04:34.140 --> 00:04:34.940]  大家千萬不要誤會
[00:04:34.940 --> 00:04:36.660]  我自己是這樣想的
[00:04:36.660 --> 00:04:38.940]  如果我是耶穌我就會說
[00:04:38.940 --> 00:04:42.180]  教了你們這麼久很累了
[00:04:42.180 --> 00:04:44.260]  你們是不是應該先回家
[00:04:44.260 --> 00:04:46.420]  好好實踐一下我的教導
[00:04:46.420 --> 00:04:48.020]  然後再聽道
[00:04:48.020 --> 00:04:51.140]  他說現在我和我的門徒真的很累了
[00:04:51.300 --> 00:04:52.260]  要休息了
[00:04:52.260 --> 00:04:54.220]  我走這麼遠
[00:04:54.220 --> 00:04:56.100]  都是想避開你們
[00:04:56.100 --> 00:04:57.540]  想休息一會兒
[00:04:57.540 --> 00:04:58.980]  你們也要跟著來
[00:04:58.980 --> 00:05:00.180]  我不是很會做人
[00:05:00.180 --> 00:05:01.700]  想把我弄死嗎?
[00:05:01.700 --> 00:05:06.260]  我就想耶穌會不會有這樣的感覺
[00:05:06.260 --> 00:05:09.180]  我想一般人都會的
[00:05:09.180 --> 00:05:11.180]  當心裡有些期望
[00:05:11.180 --> 00:05:12.980]  但是實際是距離的時候
[00:05:12.980 --> 00:05:15.300]  很自然地我們會有些埋怨
[00:05:15.300 --> 00:05:16.460]  或者有些不滿
[00:05:16.460 --> 00:05:18.300]  因為
[00:05:18.820 --> 00:05:21.620]  我想當期望和實際的處境有距離的時候
[00:05:21.620 --> 00:05:23.660]  埋怨不滿擔憂
[00:05:23.660 --> 00:05:25.020]  是很自然的
[00:05:25.020 --> 00:05:27.980]  這是人自然的心理裡面的反應
[00:05:27.980 --> 00:05:29.460]  就是你期望的是一樣東西
[00:05:29.460 --> 00:05:30.540]  但是原來是相反的
[00:05:30.540 --> 00:05:31.740]  因為你期望的是一樣東西
[00:05:31.740 --> 00:05:34.260]  你很自然地就想著一些計劃安排
[00:05:34.260 --> 00:05:35.700]  但是原來不是這樣的時候
[00:05:35.700 --> 00:05:38.740]  你就會帶來自己一些情緒的反應
[00:05:38.740 --> 00:05:40.460]  不過感謝神
[00:05:40.460 --> 00:05:42.500]  我們的主耶穌和我們的反應不同
[00:05:42.500 --> 00:05:45.340]  如果耶穌都是埋怨不滿
[00:05:45.340 --> 00:05:47.140]  接著就沒有這個故事了
[00:05:47.140 --> 00:05:48.940]  可能耶穌就跟門徒說
[00:05:48.940 --> 00:05:50.460]  這裡有這麼多人妨礙我們
[00:05:50.460 --> 00:05:52.140]  接著還跟他們說不要跟著來
[00:05:52.140 --> 00:05:54.060]  起碼等我吃頓飯
[00:05:54.060 --> 00:05:55.580]  起碼晚一點才來
[00:05:55.580 --> 00:05:56.940]  聖經不是這樣說的
[00:05:56.940 --> 00:05:59.620]  耶穌的反應是
[00:05:59.620 --> 00:06:03.900]  當主耶穌來到見到這群人的時候
[00:06:03.900 --> 00:06:07.260]  比他們更早到達目的地
[00:06:07.260 --> 00:06:09.900]  聖經記載在六章三十四節
[00:06:09.900 --> 00:06:13.540]  因為耶穌見到這群人對真理的渴慕
[00:06:13.540 --> 00:06:15.540]  就憐憫他們
[00:06:17.020 --> 00:06:20.860]  原來當耶穌來到憐憫這群人的時候
[00:06:20.860 --> 00:06:22.540]  祂的意念就不同了
[00:06:22.540 --> 00:06:25.500]  就帶來了一個很不同的反應
[00:06:25.500 --> 00:06:28.620]  就是說人怎樣去想一件事情
[00:06:28.620 --> 00:06:30.460]  我們面對一些挑戰
[00:06:30.460 --> 00:06:31.780]  我們怎樣去想
[00:06:31.780 --> 00:06:33.260]  我們怎樣去回應
[00:06:33.260 --> 00:06:34.940]  影響了我們的反應
[00:06:34.940 --> 00:06:36.700]  影響了我們做事的方法
[00:06:36.700 --> 00:06:39.060]  因為憐憫的心
[00:06:39.060 --> 00:06:40.780]  所以聖經告訴我們
[00:06:40.780 --> 00:06:43.500]  耶穌就將休息的想法暫時放下
[00:06:43.500 --> 00:06:45.980]  因為祂知道這群人想什麼
[00:06:45.980 --> 00:06:47.540]  這群人想繼續聽祂的講道
[00:06:47.540 --> 00:06:48.700]  想繼續聽祂的教導
[00:06:48.700 --> 00:06:53.060]  於是耶穌就再次來安撫一下門徒
[00:06:53.060 --> 00:06:55.220]  門徒可能在後面都很生氣了
[00:06:55.220 --> 00:06:56.340]  又來了
[00:06:56.340 --> 00:06:56.900]  主又怎樣了
[00:06:56.900 --> 00:06:57.900]  叫他們走吧
[00:06:57.900 --> 00:06:59.620]  可能耶穌就安撫一下門徒
[00:06:59.620 --> 00:07:00.420]  不要緊
[00:07:00.420 --> 00:07:01.540]  既然他們都來了
[00:07:01.540 --> 00:07:02.740]  他們也是追求真理而已
[00:07:02.740 --> 00:07:05.260]  於是祂就開口來教導這群人
[00:07:05.260 --> 00:07:08.580]  但耶穌積極地來回應
[00:07:08.580 --> 00:07:10.020]  因為祂知道這群人的需要
[00:07:10.020 --> 00:07:12.220]  於是祂出於憐憫的心腸
[00:07:12.220 --> 00:07:13.500]  來教導他們
[00:07:13.780 --> 00:07:16.860]  同樣地,當我們面對問題的出現時
[00:07:16.860 --> 00:07:19.380]  我們可以有兩個反應
[00:07:19.380 --> 00:07:20.500]  一個是負面
[00:07:20.500 --> 00:07:21.580]  自怨自艾
[00:07:21.580 --> 00:07:24.580]  覺得為什麼要面對人生中的一些挑戰
[00:07:24.580 --> 00:07:26.820]  但我們也可以積極地來回應
[00:07:26.820 --> 00:07:28.620]  因為接受問題的出現
[00:07:28.620 --> 00:07:30.700]  用積極的態度來面對
[00:07:30.700 --> 00:07:32.700]  是解決問題的良方
[00:07:32.700 --> 00:07:34.820]  即是我們自怨自艾
[00:07:34.820 --> 00:07:37.580]  不接受那個事實存在
[00:07:37.580 --> 00:07:40.620]  我們用積極的態度來面對
[00:07:40.620 --> 00:07:42.620]  尋求解決的方法
[00:07:43.140 --> 00:07:46.140]  反而可能會幫助我們去解決那個問題
[00:07:46.140 --> 00:07:48.140]  剛才我聽過一位姐妹的分享
[00:07:48.140 --> 00:07:49.540]  她說到
[00:07:49.540 --> 00:07:52.660]  這幾年來說好像很簡單
[00:07:52.660 --> 00:07:54.660]  但我相信在她的經歷中並不容易
[00:07:54.660 --> 00:07:57.660]  但她用積極的態度來面對
[00:07:57.660 --> 00:07:59.660]  當然她也經歷了神的恩典
[00:07:59.660 --> 00:08:01.140]  好了,耶穌是很好的
[00:08:01.140 --> 00:08:05.420]  一直說到吃晚飯
[00:08:05.420 --> 00:08:07.980]  我做門徒在後面跟耶穌說
[00:08:07.980 --> 00:08:09.380]  少說兩句吧
[00:08:09.380 --> 00:08:10.820]  吃東西吧
[00:08:10.820 --> 00:08:12.820]  打發他們離開就算了
[00:08:13.180 --> 00:08:14.340]  但聖經說耶穌不是
[00:08:14.340 --> 00:08:16.140]  耶穌是很真誠地去表達
[00:08:16.140 --> 00:08:18.140]  好了,到了吃晚飯的時間
[00:08:18.140 --> 00:08:21.140]  門徒又來跟耶穌說
[00:08:21.140 --> 00:08:22.140]  門徒就說
[00:08:22.140 --> 00:08:24.540]  老師,這些人聽你教導了那麼久
[00:08:24.540 --> 00:08:25.540]  應該很累了
[00:08:25.540 --> 00:08:27.140]  而且現在很晚了
[00:08:27.140 --> 00:08:29.540]  我們又在荒郊野外
[00:08:29.540 --> 00:08:31.540]  不如讓他們早點走
[00:08:31.540 --> 00:08:33.540]  去周圍的村子裡吃飯吧
[00:08:33.540 --> 00:08:34.940]  因為在中東的地方
[00:08:34.940 --> 00:08:36.940]  可能他們在一個很大的平原裡
[00:08:36.940 --> 00:08:38.540]  耶穌又跟他們說道
[00:08:38.540 --> 00:08:39.140]  的確
[00:08:39.140 --> 00:08:40.340]  你想想聖經說
[00:08:40.340 --> 00:08:42.140]  那裡只有男人有五千個
[00:08:42.140 --> 00:08:43.060]  如果後面有記載
[00:08:43.060 --> 00:08:45.340]  那裡連同小孩和女人
[00:08:45.340 --> 00:08:46.340]  可能差不多有一萬人
[00:08:46.340 --> 00:08:47.340]  門徒就說
[00:08:47.340 --> 00:08:48.340]  耶穌很晚了
[00:08:48.340 --> 00:08:49.340]  那麼多人
[00:08:49.340 --> 00:08:51.340]  這群人
[00:08:51.340 --> 00:08:53.340]  需要時間去一些村子
[00:08:53.340 --> 00:08:55.340]  去一些鎮裡找飯吃
[00:08:55.340 --> 00:08:57.340]  否則再晚一點就沒飯吃了
[00:08:57.340 --> 00:08:58.340]  不像我們現在
[00:08:58.340 --> 00:08:59.940]  現在晚上我們也很容易
[00:08:59.940 --> 00:09:01.340]  只要我們有個手提電話
[00:09:01.340 --> 00:09:02.340]  無論多黑
[00:09:02.340 --> 00:09:03.340]  現在有個充電器
[00:09:03.340 --> 00:09:04.540]  我們有一次回家也是
[00:09:04.540 --> 00:09:05.540]  原來挺好用的
[00:09:05.540 --> 00:09:07.540]  一打開它就很乾了
[00:09:07.540 --> 00:09:08.540]  當時沒有
[00:09:08.540 --> 00:09:09.340]  門徒的意思是
[00:09:09.340 --> 00:09:10.140]  耶穌很晚了
[00:09:10.140 --> 00:09:10.940]  再晚一點
[00:09:10.940 --> 00:09:12.540]  這群人就找不到路
[00:09:12.540 --> 00:09:15.140]  沒有辦法去城鎮裡吃飯了
[00:09:15.140 --> 00:09:20.740]  我這裡這樣寫
[00:09:20.740 --> 00:09:22.140]  表面上門徒的心
[00:09:22.140 --> 00:09:23.940]  好像說讓群眾早點離開
[00:09:23.940 --> 00:09:24.540]  去吃晚飯
[00:09:24.540 --> 00:09:25.140]  不過
[00:09:25.140 --> 00:09:26.540]  我猜測
[00:09:26.540 --> 00:09:28.140]  會不會他們的心裡
[00:09:28.140 --> 00:09:29.540]  其實在想另外一件事
[00:09:29.540 --> 00:09:31.940]  就是不要阻礙我們
[00:09:31.940 --> 00:09:34.540]  我猜測
[00:09:34.540 --> 00:09:35.940]  這群門徒會不會這樣說
[00:09:35.940 --> 00:09:37.940]  老師,這群人從早到晚
[00:09:37.940 --> 00:09:39.740]  都令我們吃不到午餐
[00:09:39.740 --> 00:09:41.140]  又沒得休息
[00:09:41.140 --> 00:09:42.340]  現在很晚了
[00:09:42.540 --> 00:09:43.740]  我們應該吃飯了
[00:09:43.740 --> 00:09:45.540]  而且這裡是荒郊野外
[00:09:45.540 --> 00:09:47.340]  要走一段路才有飯吃
[00:09:47.340 --> 00:09:48.340]  叫他們快點走
[00:09:48.340 --> 00:09:49.340]  不要阻礙我們
[00:09:49.340 --> 00:09:49.940]  不然的話
[00:09:49.940 --> 00:09:51.340]  我們不僅沒有午餐吃
[00:09:51.340 --> 00:09:52.340]  連晚飯也沒有
[00:09:52.340 --> 00:09:55.740]  可以有兩個不同的想法
[00:09:55.740 --> 00:09:59.940]  無論門徒的想法是公開的原因
[00:09:59.940 --> 00:10:02.940]  是真的關心這群群眾
[00:10:02.940 --> 00:10:04.540]  還是隱藏的原因
[00:10:04.540 --> 00:10:06.940]  無論他們怎麼想
[00:10:06.940 --> 00:10:08.340]  他們的想法都是合理的
[00:10:08.340 --> 00:10:10.140]  因為其實他們都是想吃飯
[00:10:10.140 --> 00:10:12.140]  無論是覺得他們阻礙也好
[00:10:12.140 --> 00:10:14.140]  還是體諒我們這群人吃飯也好
[00:10:14.140 --> 00:10:18.540]  其實當我們面對人生當中的困難和挑戰
[00:10:18.540 --> 00:10:21.540]  我們同樣會有這樣的想法
[00:10:21.540 --> 00:10:23.740]  可能我有幾個問題
[00:10:23.740 --> 00:10:25.940]  當我們面對困難和挑戰的時候
[00:10:25.940 --> 00:10:27.540]  有幾個問題我們會問
[00:10:27.540 --> 00:10:29.940]  就是為什麼要我處理這個問題
[00:10:29.940 --> 00:10:32.740]  很多時候我們都會問why me
[00:10:32.740 --> 00:10:33.540]  為什麼是我
[00:10:33.540 --> 00:10:34.740]  為什麼要我處理這個問題
[00:10:34.740 --> 00:10:36.540]  為什麼這個問題會出現
[00:10:36.540 --> 00:10:39.540]  但有時候是沒有答案的
[00:10:39.540 --> 00:10:41.540]  另外我們可能會問
[00:10:41.540 --> 00:10:43.540]  這個病為什麼會出現在我身上
[00:10:43.540 --> 00:10:45.740]  我沒有吸煙沒有喝酒
[00:10:45.740 --> 00:10:47.140]  也沒有吃東西
[00:10:47.140 --> 00:10:48.340]  我的生活很健康
[00:10:48.340 --> 00:10:52.340]  為什麼旁邊的人吸煙和喝酒都不出現
[00:10:52.340 --> 00:10:53.540]  但是出現在我身上
[00:10:53.540 --> 00:10:56.540]  我不是一向都很小心照顧自己的身體嗎
[00:10:56.540 --> 00:10:59.340]  為什麼我都會面對這樣的情況
[00:10:59.340 --> 00:11:02.740]  又或者我不是一向都很謹慎自己的身體的情況嗎
[00:11:02.740 --> 00:11:06.140]  可能很多一連串的問題都出現在我們的心裡面
[00:11:07.740 --> 00:11:14.140]  這些門徒無論他們的想法是正面也好負面也好
[00:11:14.140 --> 00:11:15.740]  我想他們猜不到一件事
[00:11:15.740 --> 00:11:18.940]  對不起多打了一個字
[00:11:18.940 --> 00:11:19.940]  耶穌的反應
[00:11:19.940 --> 00:11:22.540]  耶穌聽完門徒說了
[00:11:22.540 --> 00:11:23.340]  對呀對呀
[00:11:23.340 --> 00:11:25.140]  他們真的要吃飯
[00:11:25.140 --> 00:11:28.340]  不過我不想他們走
[00:11:28.340 --> 00:11:30.140]  因為他說你說的
[00:11:30.140 --> 00:11:31.540]  這麼晚了他們這麼多人
[00:11:31.540 --> 00:11:33.340]  你叫他們去哪裡找東西吃
[00:11:33.340 --> 00:11:35.140]  然後他又和門徒說
[00:11:35.140 --> 00:11:38.140]  不如你們搞定他
[00:11:38.140 --> 00:11:42.940]  我看到這個我突然想起
[00:11:42.940 --> 00:11:45.140]  如果有一天崇拜之後
[00:11:45.140 --> 00:11:46.940]  可能我們有陪靈會到晚上
[00:11:46.940 --> 00:11:48.940]  一千多人坐在教會裡面
[00:11:48.940 --> 00:11:49.940]  主任牧師就說
[00:11:49.940 --> 00:11:51.140]  我們就和吳忠文牧師說
[00:11:51.140 --> 00:11:52.740]  牧師很晚了叫他們吃飯
[00:11:52.740 --> 00:11:53.740]  牧師就說
[00:11:53.740 --> 00:11:55.140]  留他們在這裡吧
[00:11:55.140 --> 00:11:56.140]  你們幾個搞定他吧
[00:11:56.140 --> 00:11:59.340]  我說怎麼辦
[00:11:59.340 --> 00:12:01.140]  牧師一千多人
[00:12:01.140 --> 00:12:03.740]  我們也有十幾個同工
[00:12:03.940 --> 00:12:06.140]  但是十幾個同工搬一千多人的食物回來
[00:12:06.140 --> 00:12:06.740]  也很難的
[00:12:06.740 --> 00:12:07.740]  現在有到會而已
[00:12:07.740 --> 00:12:08.340]  以前沒有
[00:12:08.340 --> 00:12:09.940]  門徒就說
[00:12:09.940 --> 00:12:11.740]  耶穌我們只有十二個門徒
[00:12:11.740 --> 00:12:12.940]  他說還有
[00:12:12.940 --> 00:12:14.340]  我們要給很多錢
[00:12:14.340 --> 00:12:17.140]  就是要拿一個人一個月的人工
[00:12:17.140 --> 00:12:18.740]  才能夠買到食物
[00:12:18.740 --> 00:12:22.140]  一個是我們要去買二十兩銀子的餅
[00:12:22.140 --> 00:12:22.940]  才夠他們吃
[00:12:22.940 --> 00:12:24.140]  有人計算過了
[00:12:24.140 --> 00:12:25.540]  當時二十兩銀子
[00:12:25.540 --> 00:12:28.540]  是現在大約一個人大半年的薪金
[00:12:28.540 --> 00:12:29.940]  也就是一筆很大的錢
[00:12:29.940 --> 00:12:32.340]  所以我就說了
[00:12:32.340 --> 00:12:34.140]  當耶穌說完這段話
[00:12:34.140 --> 00:12:40.140]  不知門徒是否會買啤梨酮
[00:12:40.140 --> 00:12:41.740]  因為很頭痛
[00:12:41.740 --> 00:12:43.140]  怎麼辦呢
[00:12:43.140 --> 00:12:43.740]  十二個人
[00:12:43.740 --> 00:12:44.940]  牧師這樣說
[00:12:44.940 --> 00:12:47.140]  他們就知道牧師說了就是那件事
[00:12:47.140 --> 00:12:49.740]  現在比較容易
[00:12:49.740 --> 00:12:50.740]  如果牧師跟我們這樣說
[00:12:50.740 --> 00:12:52.340]  最多我們十個人分開打電話
[00:12:52.340 --> 00:12:53.540]  每個找一間道會
[00:12:53.540 --> 00:12:55.140]  告訴我們要一百人的食物
[00:12:55.140 --> 00:12:56.340]  你快點送來
[00:12:56.340 --> 00:12:57.340]  於是他就送來
[00:12:57.340 --> 00:12:57.940]  我們一起吃
[00:12:57.940 --> 00:12:58.940]  但是當時沒有這件事
[00:12:58.940 --> 00:13:01.940]  門徒就說
[00:13:01.940 --> 00:13:03.940]  我們可以去買二十兩銀子的餅
[00:13:03.940 --> 00:13:04.940]  給他們吃
[00:13:04.940 --> 00:13:06.140]  這個是一個問題
[00:13:06.140 --> 00:13:07.940]  門徒的意思就是說
[00:13:07.940 --> 00:13:08.340]  可能是這樣
[00:13:08.340 --> 00:13:10.340]  他說老師你知不知道你在說什麼
[00:13:10.340 --> 00:13:12.540]  你知不知道現在的東西有多貴
[00:13:12.540 --> 00:13:14.740]  為這一群人提供食物
[00:13:14.740 --> 00:13:17.740]  要用我們一個人大半年的薪金
[00:13:17.740 --> 00:13:19.740]  他說我們何來這樣的經濟能力
[00:13:19.740 --> 00:13:21.540]  當時他們因為到處去傳道
[00:13:21.540 --> 00:13:23.340]  都是靠人奉獻錢給他們
[00:13:23.340 --> 00:13:26.140]  所以他說我們沒有這樣的經濟能力
[00:13:26.140 --> 00:13:26.740]  好了
[00:13:26.740 --> 00:13:27.940]  他說就算我們有這樣的經濟能力
[00:13:27.940 --> 00:13:28.740]  我們只有十二個人
[00:13:28.740 --> 00:13:29.740]  怎樣去搬
[00:13:29.740 --> 00:13:31.740]  還要走去不同的村子那裡
[00:13:31.740 --> 00:13:34.140]  找到那些食物來搬來給這些人呢
[00:13:34.140 --> 00:13:39.740]  耶穌要求他們來處理這個很大的問題
[00:13:39.740 --> 00:13:40.940]  門徒很快就回應了
[00:13:40.940 --> 00:13:41.940]  就是我沒有這樣的能力
[00:13:41.940 --> 00:13:43.740]  我沒有這樣的能力
[00:13:43.740 --> 00:13:44.540]  我做不到
[00:13:44.540 --> 00:13:47.540]  我相信這個也是有時候
[00:13:47.540 --> 00:13:49.340]  我們遇到人生困難挑戰的時候
[00:13:49.340 --> 00:13:50.740]  很快的感覺
[00:13:50.740 --> 00:13:52.740]  怎麼辦
[00:13:52.740 --> 00:13:54.740]  我怎樣面對
[00:13:54.740 --> 00:13:56.940]  這麼大的危機是我處理不了的
[00:13:56.940 --> 00:14:00.140]  在這個情況下
[00:14:00.140 --> 00:14:01.940]  一樣的 當人面對身體上
[00:14:01.940 --> 00:14:04.340]  出現了嚴重的問題或疾病的時候
