
[00:00:00.000 --> 00:00:05.080]  今天是農曆年初二
[00:05:45.200 --> 00:05:49.920]  而不是回到教會要侍奉神
[00:05:49.920 --> 00:05:52.040]  去敬畏神的心態
[00:05:52.040 --> 00:05:54.840]  讓神去改變你
[00:05:54.840 --> 00:05:58.560]  回來可能我們的路向是錯了
[00:05:58.560 --> 00:06:00.200]  我相信我們一起學習
[00:06:00.200 --> 00:06:01.440]  很容易我們不知不覺
[00:06:01.440 --> 00:06:04.520]  就會流入一個消費文化的心態
[00:06:04.520 --> 00:06:06.840]  來到教會的生活
[00:06:06.840 --> 00:06:10.920]  所以今天我們一起去看看這些詩篇
[00:06:10.920 --> 00:06:14.640]  什麼是一個正確崇拜的心態
[00:06:14.640 --> 00:06:16.680]  而我們跟神的關係是怎樣
[00:06:16.680 --> 00:06:18.120]  認定清楚
[00:06:18.120 --> 00:06:21.720]  以至於我們的敬拜心態是正確的
[00:06:21.720 --> 00:06:25.080]  以至於我們整個人生的方向
[00:06:25.080 --> 00:06:28.040]  都是在一個正確的當中
[00:06:28.040 --> 00:06:30.160]  或者我們看看這段經文
[00:06:30.160 --> 00:06:32.800]  詩篇一百篇
[00:06:32.800 --> 00:06:35.720]  是五節的經文
[00:06:35.720 --> 00:06:36.840]  但是你會發覺
[00:06:36.840 --> 00:06:39.280]  有七個的呼籲
[00:06:39.280 --> 00:06:41.280]  或者這七個的命令
[00:06:41.280 --> 00:06:45.600]  是呼籲會眾一起去做的
[00:06:45.600 --> 00:06:47.920]  就是說已經告訴我們
[00:06:47.920 --> 00:06:53.920]  這個結構或者這樣的講道
[00:06:53.920 --> 00:06:55.560]  就是這樣的方式
[00:06:55.560 --> 00:06:58.320]  就代表敬拜不是你想做什麼就做什麼
[00:06:58.320 --> 00:07:01.080]  而是神告訴你你要怎樣去做
[00:07:01.080 --> 00:07:04.040]  以至於我們一個正確的心態
[00:07:04.040 --> 00:07:06.440]  或者我們看看這段經文
[00:07:06.440 --> 00:07:08.520]  我們分開兩方面去看
[00:07:08.520 --> 00:07:10.720]  第一個敬拜的心態
[00:07:10.720 --> 00:07:13.880]  就是一個喜樂的心來敬拜心態
[00:07:13.880 --> 00:07:17.640]  或者我們從第一節到第三節去看
[00:07:17.640 --> 00:07:22.120]  是一個喜樂的心來敬拜
[00:07:22.120 --> 00:07:23.600]  第二方面
[00:07:23.600 --> 00:07:25.440]  第四節到第五節
[00:07:25.440 --> 00:07:28.800]  我們會看到是一個感恩的心去敬拜
[00:07:28.800 --> 00:07:31.360]  或者我們首先看第一方面
[00:07:31.360 --> 00:07:33.520]  以一個喜樂的心去敬拜
[00:07:33.520 --> 00:07:37.400]  或者我讀出一至第三節
[00:07:37.400 --> 00:07:40.320]  普天下當向耶和華歡呼
[00:07:40.320 --> 00:07:42.200]  當樂意侍奉耶和華
[00:07:42.200 --> 00:07:45.320]  當歡暢來到他面前
[00:07:45.320 --> 00:07:47.520]  當認識耶和華是神
[00:07:47.520 --> 00:07:49.000]  我們是他造的
[00:07:49.000 --> 00:07:50.360]  也是屬他的
[00:07:50.360 --> 00:07:51.360]  我們是他的民
[00:07:51.360 --> 00:07:53.520]  是他草場的羊
[00:07:53.520 --> 00:07:54.920]  我們首先看看
[00:07:54.920 --> 00:07:58.480]  第一個呼籲或者命令
[00:07:58.480 --> 00:08:00.920]  是叫我們去歡呼
[00:08:00.920 --> 00:08:02.240]  歡呼就是說
[00:08:02.240 --> 00:08:05.360]  很開心的大聲的呼喊
[00:08:05.360 --> 00:08:09.240]  就是等於是一個很興奮的情況
[00:08:09.240 --> 00:08:10.400]  聖經說到
[00:08:10.400 --> 00:08:15.000]  當一些會眾看到神的大的作為
[00:08:15.000 --> 00:08:16.280]  他們就歡呼
[00:08:16.280 --> 00:08:19.920]  譬如好像在以斯拉記
[00:08:19.920 --> 00:08:23.840]  當他們一開始被老歸回那班信徒
[00:08:23.840 --> 00:08:28.240]  去到再重建起那個祭壇
[00:08:28.240 --> 00:08:30.240]  他們很興奮
[00:08:30.240 --> 00:08:31.840]  就是歡呼
[00:08:31.840 --> 00:08:32.640]  我不知道大家
[00:08:32.640 --> 00:08:34.800]  當你看到神的作為的時候
[00:08:34.800 --> 00:08:36.720]  有沒有一些歡呼的
[00:08:36.720 --> 00:08:38.000]  我有時也會
[00:08:38.000 --> 00:08:38.760]  哇
[00:08:38.760 --> 00:08:41.800]  有一個很難以想像的禱告
[00:08:41.800 --> 00:08:43.480]  竟然蒙神英文
[00:08:43.480 --> 00:08:45.880]  並且很快的英文
[00:08:45.880 --> 00:08:47.240]  我最近又收到一個
[00:08:47.240 --> 00:08:48.680]  我難以想像
[00:08:48.680 --> 00:08:50.080]  神聽我們禱告
[00:08:50.080 --> 00:08:52.320]  是講到一個人的生命的改變
[00:08:52.320 --> 00:08:54.640]  哇 我跟太太很雀躍
[00:08:54.640 --> 00:08:56.040]  我們說 啊
[00:08:56.040 --> 00:08:56.760]  真是
[00:08:56.760 --> 00:08:58.160]  好了
[00:08:58.160 --> 00:09:01.080]  我想大家可能也有這個經歷
[00:09:01.080 --> 00:09:04.240]  讚美神的喜樂
[00:09:04.240 --> 00:09:08.440]  這裡說到普天下當向耶和華歡呼
[00:09:08.440 --> 00:09:12.000]  那雖然這個世界不是所有的民族
[00:09:12.000 --> 00:09:16.840]  或者每個人都會敬畏耶和華歡呼
[00:09:16.840 --> 00:09:18.440]  但這就說明一件事
[00:09:18.440 --> 00:09:19.760]  神是傳遞的主
[00:09:19.760 --> 00:09:23.000]  每一個人都應該是這樣去歡呼
[00:09:23.000 --> 00:09:25.000]  去敬畏祂
[00:09:25.000 --> 00:09:27.160]  也提醒我們
[00:09:27.160 --> 00:09:28.640]  我們是屬神的子民
[00:09:28.640 --> 00:09:31.680]  我們就更加要有這樣的心態
[00:09:31.680 --> 00:09:33.000]  這樣的態度
[00:09:33.000 --> 00:09:35.240]  可以來到神的面前去敬拜
[00:09:35.240 --> 00:09:36.560]  並且告訴我們
[00:09:36.560 --> 00:09:38.720]  其實其他人都應該這樣做
[00:09:38.720 --> 00:09:41.200]  我們希望其他人都有這個福分
[00:09:41.200 --> 00:09:44.280]  好像我們這樣去敬拜神
[00:09:44.280 --> 00:09:46.040]  敬拜是一個雀躍
[00:09:46.040 --> 00:09:47.480]  是一個喜樂
[00:09:47.480 --> 00:09:49.880]  我不知道大家回來敬拜的時候
[00:09:49.880 --> 00:09:51.680]  會不會覺得
[00:09:51.680 --> 00:09:53.520]  為什麼要去敬拜呢?
[00:09:53.520 --> 00:09:55.520]  因為基督徒要的
[00:09:55.520 --> 00:09:56.960]  否則就有人說
[00:09:56.960 --> 00:09:58.240]  我不是一個這麼好的基督徒
[00:09:58.240 --> 00:09:59.800]  那就不好了
[00:09:59.800 --> 00:10:02.040]  我相信大家都不是這樣的心態
[00:10:02.040 --> 00:10:03.400]  回來的時候
[00:10:03.400 --> 00:10:05.800]  是因為這位的神
[00:10:05.800 --> 00:10:07.320]  他值得我們歡呼
[00:10:07.320 --> 00:10:09.040]  值得我們去敬拜的時候
[00:10:09.040 --> 00:10:10.440]  我們願意回來
[00:10:10.440 --> 00:10:13.280]  這就不是一個例行的公事
[00:10:13.280 --> 00:10:14.040]  或者
[00:10:14.040 --> 00:10:17.040]  我六天工作
[00:10:17.040 --> 00:10:19.760]  我就非常累
[00:10:19.760 --> 00:10:20.640]  那好吧
[00:10:20.640 --> 00:10:22.520]  我儘管回來吧
[00:10:22.520 --> 00:10:24.720]  好像很沉重似的
[00:10:24.720 --> 00:10:26.200]  那樣就
[00:10:26.200 --> 00:10:27.440]  你有沒有一個想法
[00:10:27.440 --> 00:10:29.440]  就是你回來的時候
[00:10:29.440 --> 00:10:31.960]  不是一個重擔
[00:10:31.960 --> 00:10:33.480]  《馬拉基書》說到
[00:10:33.480 --> 00:10:35.280]  一些當時的人
[00:10:35.280 --> 00:10:38.280]  就覺得敬拜很厭煩
[00:10:38.280 --> 00:10:39.840]  就是因為他們看不回
[00:10:39.840 --> 00:10:41.840]  神是一個愛的神
[00:10:41.840 --> 00:10:43.520]  不離不棄的愛的神
[00:10:43.520 --> 00:10:45.600]  他怎麼說都說不明白那群群體
[00:10:45.600 --> 00:10:46.280]  神愛你
[00:10:46.280 --> 00:10:47.840]  神愛我嗎
[00:10:47.840 --> 00:10:49.200]  接著就說到
[00:10:49.200 --> 00:10:51.800]  大家如果留意看這幾個書卷
[00:10:51.800 --> 00:10:53.000]  就是這樣
[00:10:53.000 --> 00:10:55.000]  但是敬拜是一個雀躍
[00:10:55.000 --> 00:10:56.360]  是一個喜樂的
[00:10:56.360 --> 00:10:58.600]  然後接著第二個呼籲
[00:10:58.600 --> 00:11:02.320]  就說要侍奉耶和華
[00:11:02.320 --> 00:11:03.560]  侍奉是這個意思
[00:11:03.560 --> 00:11:05.080]  那怎樣侍奉呢
[00:11:05.080 --> 00:11:07.560]  當以喜樂的心去侍奉
[00:11:07.560 --> 00:11:08.320]  這個「樂」
[00:11:08.320 --> 00:11:09.800]  當樂以侍奉耶和華
[00:11:09.800 --> 00:11:12.560]  未必將那個意思翻得很清楚
[00:11:12.560 --> 00:11:13.720]  其實意思就是說
[00:11:13.720 --> 00:11:15.600]  我們要侍奉耶和華
[00:11:15.600 --> 00:11:17.920]  然後以喜樂的心
[00:11:17.920 --> 00:11:19.720]  以一種雀躍的心
[00:11:19.720 --> 00:11:22.000]  這個喜樂是說整個人的喜樂
[00:11:22.000 --> 00:11:24.200]  很將神去
[00:11:24.200 --> 00:11:29.440]  因為要讚美神這樣去一個喜樂
[00:11:29.440 --> 00:11:30.640]  這個說到侍奉
[00:11:30.640 --> 00:11:32.760]  侍奉這個什麼意思呢
[00:11:32.760 --> 00:11:33.760]  在舊約裡面
[00:11:33.760 --> 00:11:36.200]  侍奉都有兩個向導的
[00:11:36.200 --> 00:11:37.320]  一個意思就是說
[00:11:37.320 --> 00:11:38.280]  一般的侍奉
[00:11:38.280 --> 00:11:39.640]  你做一些事情
[00:11:39.640 --> 00:11:41.400]  譬如傳福音
[00:11:41.400 --> 00:11:42.000]  教導
[00:11:42.000 --> 00:11:42.960]  這些侍奉
[00:11:42.960 --> 00:11:44.160]  另外一個向導
[00:11:44.160 --> 00:11:45.440]  是經常用的
[00:11:45.440 --> 00:11:47.000]  就是說你敬拜
[00:11:47.000 --> 00:11:48.200]  當你侍奉的時候
[00:11:48.200 --> 00:11:50.520]  其實你就去俯伏在神裡面
[00:11:50.520 --> 00:11:51.720]  去獻祭
[00:11:51.720 --> 00:11:53.320]  譬如出埃及記
[00:11:53.320 --> 00:11:54.400]  以色列人
[00:11:54.400 --> 00:11:56.120]  其實就是當他們
[00:11:56.120 --> 00:11:58.440]  被神救贖他
[00:11:58.440 --> 00:11:59.680]  出來埃及
[00:11:59.680 --> 00:12:02.880]  然後在山上去侍奉神
[00:12:02.880 --> 00:12:05.800]  神就命令摩西這樣跟群眾說
[00:12:05.800 --> 00:12:08.160]  這個的侍奉
[00:12:08.160 --> 00:12:10.680]  其實就是獻祭敬畏神
[00:12:10.680 --> 00:12:13.440]  那如果這樣看的時候
[00:12:13.440 --> 00:12:15.280]  侍奉不是沒有基礎的
[00:12:15.280 --> 00:12:17.200]  是因為神先救贖我們
[00:12:17.200 --> 00:12:19.240]  以致我們有這個侍奉
[00:12:19.240 --> 00:12:20.200]  我們理所當然
[00:12:20.200 --> 00:12:22.320]  是帶有一個喜樂的心
[00:12:22.320 --> 00:12:24.200]  因為我們被釋放
[00:12:24.200 --> 00:12:26.040]  我們基督徒也是
[00:12:26.040 --> 00:12:28.480]  因為我們被罪惡的捆綁
[00:12:28.480 --> 00:12:29.200]  我們得神
[00:12:29.200 --> 00:12:30.480]  耶穌基督的保血
[00:12:30.480 --> 00:12:31.520]  去赦免我們的罪
[00:12:31.520 --> 00:12:32.760]  我們得釋放
[00:12:32.760 --> 00:12:34.040]  每次回來的敬拜
[00:12:34.040 --> 00:12:35.480]  其實應該是著藥
[00:12:35.480 --> 00:12:35.920]  你想想
[00:12:35.920 --> 00:12:38.360]  如果你不是得到這個救恩的時候
[00:12:38.360 --> 00:12:39.800]  你為什麼要回來呢
[00:12:39.800 --> 00:12:40.840]  當你回來的時候
[00:12:40.840 --> 00:12:43.200]  我們一個被贖的群體的時候
[00:12:43.200 --> 00:12:44.200]  有一種喜樂的心
[00:12:44.200 --> 00:12:45.280]  就好像等於
[00:12:45.280 --> 00:12:47.440]  以色列人出埃及的時候
[00:12:47.440 --> 00:12:48.880]  他去到三個敬拜
[00:12:48.880 --> 00:12:50.680]  你說他這個著藥的心
[00:12:50.680 --> 00:12:52.880]  是多麼的強呢
[00:12:52.880 --> 00:12:53.760]  還有這個量
[00:12:53.760 --> 00:12:55.120]  我們看到侍奉
[00:12:55.120 --> 00:12:57.600]  也是敬拜的本質
[00:12:57.600 --> 00:12:59.200]  什麼叫敬拜呢
[00:12:59.200 --> 00:13:01.160]  敬拜不是很被動的
[00:13:01.160 --> 00:13:02.120]  坐在那裡
[00:13:02.120 --> 00:13:04.120]  好像消費者那樣
[00:13:04.120 --> 00:13:07.480]  去觀賞一些表演
[00:13:07.480 --> 00:13:08.680]  我們看到
[00:13:08.680 --> 00:13:09.400]  敬拜的時候
[00:13:09.400 --> 00:13:11.520]  剛才我很欣賞
[00:13:11.520 --> 00:13:17.040]  詩琴彈得很有心在裡面
[00:13:17.040 --> 00:13:20.160]  唱詩歌的串詩的圓
[00:13:20.160 --> 00:13:22.400]  也很投入去敬拜神
[00:13:22.400 --> 00:13:24.120]  音響裡面
[00:13:24.120 --> 00:13:25.800]  主席等等
[00:13:25.800 --> 00:13:28.200]  這些都是侍奉
[00:13:28.200 --> 00:13:30.360]  但是我們更加要明白
[00:13:30.360 --> 00:13:32.400]  每一位在座的每一位
[00:13:32.400 --> 00:13:34.840]  你是在參與侍奉神
[00:13:34.840 --> 00:13:36.760]  你也是侍奉那一位
[00:13:36.760 --> 00:13:40.320]  去讓神去看到你的侍奉
[00:13:40.320 --> 00:13:42.520]  所以我們每次唱歌
[00:13:42.520 --> 00:13:43.640]  你不要論色
[00:13:43.640 --> 00:13:47.560]  我只不過是走來坐在那裡
[00:13:47.560 --> 00:13:50.080]  你如果不投入去敬拜
[00:13:50.080 --> 00:13:51.400]  禱告的時候
[00:13:51.400 --> 00:13:52.640]  你很被動的時候
[00:13:52.640 --> 00:13:54.880]  這個不是真正的敬拜
[00:13:54.880 --> 00:13:56.600]  侍奉是一幫人
[00:13:56.600 --> 00:13:58.440]  是整個群體
[00:13:58.440 --> 00:14:01.600]  無論是負責的
[00:14:01.600 --> 00:14:04.080]  或者是一起會眾
[00:14:04.080 --> 00:14:05.760]  我們整個群體
[00:14:05.760 --> 00:14:07.120]  一同是侍奉神
[00:14:07.120 --> 00:14:11.400]  這就是看到那種喜樂的雀躍
[00:14:11.400 --> 00:14:14.920]  然後第三個命令
[00:14:14.920 --> 00:14:18.000]  就是來到神的面前
[00:14:18.000 --> 00:14:19.640]  來到神的面前
[00:14:19.640 --> 00:14:21.640]  是怎樣來到法
[00:14:21.640 --> 00:14:23.720]  就是歡唱
[00:14:23.720 --> 00:14:25.680]  唱一些很喜樂的詩歌
[00:14:25.680 --> 00:14:30.800]  你會發覺三個呼籲
[00:14:30.800 --> 00:14:33.680]  都是以喜樂一起的
[00:14:33.680 --> 00:14:36.440]  換言之我們來到教會
[00:14:36.440 --> 00:14:38.200]  我們一種雀躍一種喜樂
[00:14:38.200 --> 00:14:40.600]  特別是最重點
[00:14:40.600 --> 00:14:41.520]  目的是什麼
[00:14:41.520 --> 00:14:44.160]  為了去到神那裡
[00:14:44.160 --> 00:14:46.200]  如果你回來教會的時候
[00:14:46.200 --> 00:14:49.040]  你其中一個期盼的心
[00:14:49.040 --> 00:14:51.440]  你那次回來的聚會
[00:14:51.440 --> 00:14:53.880]  你是與神親近
[00:14:53.880 --> 00:14:56.120]  去經歷神的同在
[00:14:56.120 --> 00:14:58.960]  去享受神自己
[00:14:58.960 --> 00:15:01.240]  我最近有位姐妹跟我分享
[00:15:01.240 --> 00:15:05.320]  她很想在敬拜那裡學習敬畏神
[00:15:05.320 --> 00:15:07.480]  譬如她會早一點回來
[00:15:07.480 --> 00:15:09.560]  這個是很雀躍的時刻
[00:15:09.560 --> 00:15:11.000]  她早一點回來
[00:15:11.000 --> 00:15:12.680]  然後她希望坐前一點
[00:15:12.680 --> 00:15:14.680]  因為前面就集中一點
[00:15:14.680 --> 00:15:16.240]  投入一點
[00:15:16.240 --> 00:15:18.720]  還有就是無論唱些詩歌
[00:15:18.720 --> 00:15:21.880]  她可能比較不太熟悉
[00:15:21.880 --> 00:15:24.080]  又或者那些音韻
[00:15:24.080 --> 00:15:26.560]  她不一定是很喜愛的
[00:15:26.560 --> 00:15:28.560]  但是她都盡量去唱
[00:15:28.560 --> 00:15:29.720]  跟著去唱
[00:15:29.720 --> 00:15:31.080]  以致她告訴神
[00:15:31.080 --> 00:15:33.040]  我是在讚美你
[00:15:33.040 --> 00:15:34.400]  然後聽說
[00:15:34.400 --> 00:15:36.440]  無論是哪位講者
[00:15:36.440 --> 00:15:37.640]  她都覺得
[00:15:37.640 --> 00:15:38.800]  這是神的話語
[00:15:38.800 --> 00:15:40.680]  我就很好的領受
[00:15:40.680 --> 00:15:44.400]  以致我得著幫助
[00:15:44.400 --> 00:15:45.840]  或者在聚會當中
[00:15:45.840 --> 00:15:49.120]  她很想跟弟兄姊妹左右隔離結連
[00:15:49.120 --> 00:15:51.600]  以致我們一同彼此
[00:15:51.600 --> 00:15:55.240]  去扶持激勵彼此的愛心
[00:15:55.240 --> 00:15:57.160]  我們是一個信仰的群體
[00:15:57.160 --> 00:15:59.840]  一個非常雀躍的聚會
[00:15:59.840 --> 00:16:01.480]  是對著神
[00:16:01.480 --> 00:16:05.640]  神就是我們的目標
[00:16:05.640 --> 00:16:07.120]  我不知道大家回來的時候
[00:16:07.120 --> 00:16:09.120]  你會不會很雀躍
[00:16:09.120 --> 00:16:11.240]  因為我是看到神
[00:16:11.240 --> 00:16:13.600]  當然神是無處不在的
[00:16:13.600 --> 00:16:16.080]  但是我們看不到祂
[00:16:16.080 --> 00:16:18.240]  因為神是一個靈
[00:16:18.240 --> 00:16:20.560]  但是我們透過耶穌基督
[00:16:20.560 --> 00:16:22.240]  透過祂救贖的工作
[00:16:22.240 --> 00:16:25.480]  我們在聖靈的帶領之下
[00:16:25.480 --> 00:16:27.160]  我們就能夠去到神的面前
[00:16:27.160 --> 00:16:28.880]  去敬拜神
[00:16:28.880 --> 00:16:33.360]  聖經裡面我們用真理和真靈
[00:16:33.360 --> 00:16:37.240]  去到神那裡去敬拜
[00:16:37.240 --> 00:16:39.000]  在十九世紀
[00:16:39.000 --> 00:16:43.480]  有一位美國的
[00:16:43.480 --> 00:16:47.760]  一個很有名的報道家
[00:16:47.760 --> 00:16:49.760]  或者講道很出色的
[00:16:49.760 --> 00:16:53.160]  他叫做亨利·畢傑
[00:16:53.160 --> 00:16:57.560]  這個叫做Henry Ward Bertrand
[00:16:57.560 --> 00:16:59.520]  他講到很多人聽
[00:16:59.520 --> 00:17:03.720]  有一次有一個人代替了他說
[00:17:03.720 --> 00:17:06.200]  當時那些會眾就說
[00:17:06.200 --> 00:17:09.200]  亨利·畢傑不在這裡
[00:17:09.200 --> 00:17:13.960]  開始離開這個會堂
[00:17:13.960 --> 00:17:18.040]  然後代替他那位講員就說
[00:17:18.040 --> 00:17:19.480]  這裡的會眾
[00:17:19.480 --> 00:17:22.200]  如果是敬拜亨利·畢傑的
[00:17:22.200 --> 00:17:24.400]  請你離開這個地方
[00:17:24.400 --> 00:17:28.400]  如果你是敬拜神的請你留在這裡
[00:17:28.400 --> 00:17:30.960]  有時候我都搞錯對象
[00:17:30.960 --> 00:17:32.880]  我們的對象
[00:17:32.880 --> 00:17:34.360]  今天某某講完
[00:17:34.360 --> 00:17:35.840]  今天這個
[00:17:35.840 --> 00:17:37.600]  我們就
[00:17:37.600 --> 00:17:39.080]  但是
[00:17:39.080 --> 00:17:40.520]  都是講神的話
[00:17:40.520 --> 00:17:42.120]  無論哪一位
[00:17:42.120 --> 00:17:44.600]  我們是敬拜神
[00:17:44.600 --> 00:17:47.760]  不是敬拜任何一樣的對象
[00:17:47.760 --> 00:17:50.840]  所以這個是第一個
