
[00:00:00.000 --> 00:00:05.720]  丁氏妹,預先跟大家祝福感恩節快樂
[00:03:31.980 --> 00:03:33.980]  他說我不但要震動地
[00:03:33.980 --> 00:03:35.980]  還要震動天
[00:03:35.980 --> 00:03:37.980]  哇!不得了
[00:03:37.980 --> 00:03:39.980]  如果你看你的聖經
[00:03:39.980 --> 00:03:43.980]  這種電子聖經就是有這個困難
[00:03:43.980 --> 00:03:45.980]  電子聖經大概不會把它刮出來
[00:03:45.980 --> 00:03:47.980]  如果看你紙版的聖經裡面
[00:03:47.980 --> 00:03:49.980]  這一段聖經裡面
[00:03:49.980 --> 00:03:50.980]  這一句話裡面
[00:03:50.980 --> 00:03:53.980]  再一次我不但要震動地還要震動天
[00:03:53.980 --> 00:03:55.980]  這是雙刮鬍刮起來的
[00:03:55.980 --> 00:03:56.980]  這什麼意思呢
[00:03:56.980 --> 00:03:58.980]  這個表示他是引用
[00:03:58.980 --> 00:04:01.980]  從另外一個經文引用過來的
[00:04:01.980 --> 00:04:05.980]  他引用了什麼經文
[00:04:05.980 --> 00:04:06.980]  在聖經上裡面
[00:04:06.980 --> 00:04:09.980]  舊約裡面
[00:04:09.980 --> 00:04:15.980]  我都忘了給你們看看PPT了
[00:04:15.980 --> 00:04:24.980]  在這一個
[00:04:24.980 --> 00:04:26.980]  在這個地方提到
[00:04:26.980 --> 00:04:30.980]  他要震動天和震動地
[00:04:30.980 --> 00:04:32.980]  對不對
[00:04:32.980 --> 00:04:34.980]  希臘流子美
[00:04:34.980 --> 00:04:37.980]  神要震動地和震動天
[00:04:37.980 --> 00:04:39.980]  在這個地方我們看見說
[00:04:39.980 --> 00:04:41.980]  神要震動地和震動天
[00:04:41.980 --> 00:04:45.980]  甚至他這裡說27節這裡說
[00:04:45.980 --> 00:04:47.980]  再一次的話是指明被震動的
[00:04:47.980 --> 00:04:50.980]  就是受造之物都要挪去
[00:04:50.980 --> 00:04:53.980]  使那不被震動的長存
[00:04:53.980 --> 00:04:55.980]  希臘流子美這邊講到能震動的
[00:04:55.980 --> 00:04:57.980]  又講到不能震動的
[00:04:57.980 --> 00:04:58.980]  那能震動的是什麼呢
[00:04:58.980 --> 00:05:01.980]  世上的列國都要被震動
[00:05:01.980 --> 00:05:04.980]  世上的政權都要被震動
[00:05:04.980 --> 00:05:05.980]  你可以看見
[00:05:05.980 --> 00:05:08.980]  今年雖然除了疫情之外
[00:05:08.980 --> 00:05:10.980]  我們教會的教務通工
[00:05:10.980 --> 00:05:12.980]  很辛苦的在寫禱告事項
[00:05:12.980 --> 00:05:13.980]  每一次在寫的時候
[00:05:13.980 --> 00:05:14.980]  為一個國家
[00:05:14.980 --> 00:05:16.980]  其實不單單是寫那邊的疫情
[00:05:16.980 --> 00:05:18.980]  同時也在寫那個國家
[00:05:18.980 --> 00:05:19.980]  現在發生了什麼事情
[00:05:19.980 --> 00:05:20.980]  你就會發現
[00:05:20.980 --> 00:05:21.980]  今天這個疫情
[00:05:21.980 --> 00:05:24.980]  並沒有攔阻很多的國家發生事情
[00:05:24.980 --> 00:05:25.980]  除了疫情之外
[00:05:25.980 --> 00:05:29.980]  最近有一個比較早之前
[00:05:29.980 --> 00:05:31.980]  在疫情之前
[00:05:31.980 --> 00:05:36.980]  你們知道那個委內瑞拉
[00:05:36.980 --> 00:05:37.980]  這個發音很難發
[00:05:37.980 --> 00:05:41.980]  委內瑞拉是不是
[00:05:41.980 --> 00:05:43.980]  你大概永遠不會忘記這四個字
[00:05:43.980 --> 00:05:51.980]  委內瑞拉是一個國家
[00:05:51.980 --> 00:05:55.980]  這是在南美洲的一個國家
[00:05:55.980 --> 00:05:56.980]  最近你大概
[00:05:56.980 --> 00:05:57.980]  你可能這些日子
[00:05:57.980 --> 00:06:00.980]  你都會聽不到他的消息了
[00:06:00.980 --> 00:06:01.980]  新聞就是這樣子
[00:06:01.980 --> 00:06:02.980]  他只報當天
[00:06:02.980 --> 00:06:04.980]  當時候最熱門的
[00:06:04.980 --> 00:06:05.980]  這些都已經沒有了
[00:06:05.980 --> 00:06:07.980]  但是記得當時候
[00:06:07.980 --> 00:06:09.980]  你可以看見那個左邊那個圖
[00:06:09.980 --> 00:06:13.980]  右邊就是圖的中間
[00:06:13.980 --> 00:06:21.980]  右邊那個是他的獨裁總統
[00:06:21.980 --> 00:06:23.980]  那個貪腐的總統
[00:06:23.980 --> 00:06:25.980]  那個總統霸佔那個位置不放
[00:06:25.980 --> 00:06:27.980]  那麼後來其他的人明明就反抗
[00:06:27.980 --> 00:06:29.980]  所以他們就選了一個新的總統
[00:06:29.980 --> 00:06:31.980]  那個瘦瘦的新總統
[00:06:31.980 --> 00:06:33.980]  但是現在還是那個舊總統
[00:06:33.980 --> 00:06:34.980]  在那邊繼續掌權
[00:06:34.980 --> 00:06:36.980]  因為他根本就
[00:06:36.980 --> 00:06:38.980]  他就用選舉舞弊各方各樣方式
[00:06:38.980 --> 00:06:40.980]  他就繼續的做總統
[00:06:40.980 --> 00:06:41.980]  好了你看這個國家
[00:06:41.980 --> 00:06:44.980]  因為這個總統在那個地方爭權
[00:06:44.980 --> 00:06:45.980]  所以到最後
[00:06:45.980 --> 00:06:48.980]  這個國家就是人民在suffer
[00:06:48.980 --> 00:06:49.980]  這麼一個國家
[00:06:49.980 --> 00:06:50.980]  我印象過去很深刻
[00:06:50.980 --> 00:06:52.980]  是一個中南美洲
[00:06:52.980 --> 00:06:54.980]  可以說最富裕的國家
[00:06:54.980 --> 00:06:59.980]  今天卻變成是一個非常貧窮的國家
[00:06:59.980 --> 00:07:00.980]  千秋之美
[00:07:00.980 --> 00:07:02.980]  事實上的這個政權會改變
[00:07:02.980 --> 00:07:03.980]  這些國家也會改變
[00:07:03.980 --> 00:07:06.980]  本來很富有的會變成是很貧窮
[00:07:06.980 --> 00:07:08.980]  一個君王就可以造成這個國家
[00:07:08.980 --> 00:07:09.980]  變成是如此的國家
[00:07:09.980 --> 00:07:11.980]  那麼你看最近
[00:07:11.980 --> 00:07:13.980]  最近我們在為秘魯禱告
[00:07:13.980 --> 00:07:14.980]  秘魯這個國家也是這樣子
[00:07:14.980 --> 00:07:18.980]  秘魯的這個一個禮拜換了兩個總統
[00:07:18.980 --> 00:07:19.980]  現在新任總統
[00:07:19.980 --> 00:07:23.980]  他的任期只到明年不到幾月
[00:07:23.980 --> 00:07:25.980]  已經七十幾歲了
[00:07:25.980 --> 00:07:29.980]  跟我們美國這個領導人差不多歲數
[00:07:29.980 --> 00:07:33.980]  現在好像都是流行這樣子
[00:07:33.980 --> 00:07:35.980]  那這個新總統
[00:07:35.980 --> 00:07:37.980]  也不知道他到底是怎麼樣
[00:07:37.980 --> 00:07:38.980]  大家都希望說
[00:07:38.980 --> 00:07:40.980]  他不會再是貪污貪腐的
[00:07:40.980 --> 00:07:41.980]  但是我可以跟你講
[00:07:41.980 --> 00:07:42.980]  中南美洲
[00:07:42.980 --> 00:07:44.980]  很多拉丁美洲
[00:07:44.980 --> 00:07:45.980]  很多這些非洲國家
[00:07:45.980 --> 00:07:49.980]  總統都是貪污的
[00:07:49.980 --> 00:07:52.980]  我三十年前到墨西哥去宣教的時候
[00:07:52.980 --> 00:07:53.980]  那個總統就因為貪污
[00:07:53.980 --> 00:07:55.980]  所以當他下台之後
[00:07:55.980 --> 00:07:56.980]  新的總統上任
[00:07:56.980 --> 00:08:02.980]  第一件事情就是匯率改變
[00:08:02.980 --> 00:08:03.980]  為什麼要匯率改變
[00:08:03.980 --> 00:08:04.980]  因為他不匯率改變的話
[00:08:04.980 --> 00:08:06.980]  通貨膨脹各項問題都來了
[00:08:06.980 --> 00:08:07.980]  所以他必須要
[00:08:07.980 --> 00:08:12.980]  這個對美軍的匯率就改變了
[00:08:12.980 --> 00:08:13.980]  那你可以看見
[00:08:13.980 --> 00:08:14.980]  三十年後的今天
[00:08:14.980 --> 00:08:17.980]  中南美洲的光景還是這樣子
[00:08:17.980 --> 00:08:19.980]  這些總統有的執政了
[00:08:19.980 --> 00:08:20.980]  不是只有四年
[00:08:20.980 --> 00:08:23.980]  有的執政的都是幾十年了
[00:08:23.980 --> 00:08:25.980]  他們整個家族的勢力
[00:08:25.980 --> 00:08:28.980]  在那個國家掌權
[00:08:28.980 --> 00:08:29.980]  但是親愛的
[00:08:29.980 --> 00:08:31.980]  無論他是多麼樣子的能幹
[00:08:31.980 --> 00:08:34.980]  無論他是多麼樣子的厲害
[00:08:34.980 --> 00:08:36.980]  他能夠掌權多少的年
[00:08:36.980 --> 00:08:37.980]  但是這個政權
[00:08:37.980 --> 00:08:39.980]  他還是會短暫的
[00:08:39.980 --> 00:08:40.980]  他還是會過去的
[00:08:40.980 --> 00:08:41.980]  是不是
[00:08:41.980 --> 00:08:43.980]  神說他要震動天震動地
[00:08:43.980 --> 00:08:48.980]  他要震動列國
[00:08:48.980 --> 00:08:51.980]  世界上面的國都會過去
[00:08:51.980 --> 00:08:53.980]  過去我們提到大國興起
[00:08:53.980 --> 00:08:55.980]  但是今天你可以看見
[00:08:55.980 --> 00:08:56.980]  這些一個一個的大國
[00:08:56.980 --> 00:08:58.980]  今天到哪裡去了
[00:08:58.980 --> 00:08:59.980]  那個日不落國
[00:08:59.980 --> 00:09:02.980]  那個大不列顛國
[00:09:02.980 --> 00:09:03.980]  日不落國
[00:09:03.980 --> 00:09:05.980]  今天變成什麼國
[00:09:05.980 --> 00:09:08.980]  落了
[00:09:08.980 --> 00:09:09.980]  你可以看見
[00:09:09.980 --> 00:09:10.980]  也許再過幾年
[00:09:10.980 --> 00:09:12.980]  也許在我們這一代
[00:09:12.980 --> 00:09:13.980]  你就可以看見
[00:09:13.980 --> 00:09:15.980]  美國原本是說世界大國
[00:09:15.980 --> 00:09:17.980]  世界最強的國家
[00:09:17.980 --> 00:09:21.980]  今天呢
[00:09:21.980 --> 00:09:23.980]  親愛的同志們
[00:09:23.980 --> 00:09:24.980]  世界上面的國度
[00:09:24.980 --> 00:09:25.980]  都會被震動
[00:09:25.980 --> 00:09:26.980]  但是神的國度
[00:09:26.980 --> 00:09:28.980]  不會被震動
[00:09:28.980 --> 00:09:30.980]  世界的結局就是
[00:09:30.980 --> 00:09:31.980]  所有一切的政權
[00:09:31.980 --> 00:09:32.980]  都會改壞
[00:09:32.980 --> 00:09:33.980]  所有的國家
[00:09:33.980 --> 00:09:37.980]  都會興或者衰
[00:09:37.980 --> 00:09:39.980]  可是剛才我們讀的
[00:09:39.980 --> 00:09:41.980]  這段聖經裡面講了說
[00:09:41.980 --> 00:09:43.980]  那所有的受造之物
[00:09:43.980 --> 00:09:44.980]  都要挪去
[00:09:44.980 --> 00:09:46.980]  使它不被震動的長存
[00:09:46.980 --> 00:09:50.980]  這是在哪裡呢
[00:09:50.980 --> 00:09:51.980]  我們看一下
[00:09:51.980 --> 00:09:57.980]  在馬太福音
[00:09:57.980 --> 00:09:59.980]  這一段聖經裡面
[00:09:59.980 --> 00:10:00.980]  馬太福音這一段
[00:10:00.980 --> 00:10:02.980]  24章29節這裡說
[00:10:02.980 --> 00:10:03.980]  你注意看
[00:10:03.980 --> 00:10:04.980]  那些日子
[00:10:04.980 --> 00:10:06.980]  那些日子摘了衣過去
[00:10:06.980 --> 00:10:07.980]  日頭就變黑了
[00:10:07.980 --> 00:10:08.980]  夜亮也不放光
[00:10:08.980 --> 00:10:09.980]  眾星要從天上墜落
[00:10:09.980 --> 00:10:10.980]  下面一句話說什麼
[00:10:10.980 --> 00:10:14.980]  天事都要震動
[00:10:14.980 --> 00:10:16.980]  在路加福音21章26節
[00:10:16.980 --> 00:10:17.980]  另外一處聖經
[00:10:17.980 --> 00:10:18.980]  也講到這裡
[00:10:18.980 --> 00:10:19.980]  天事都要震動
[00:10:19.980 --> 00:10:20.980]  人想起來
[00:10:20.980 --> 00:10:22.980]  將要臨到世界的事情
[00:10:22.980 --> 00:10:26.980]  就都嚇得魂不附體
[00:10:26.980 --> 00:10:29.980]  現在一次的疫情
[00:10:29.980 --> 00:10:33.980]  我們都嚇得魂不附體
[00:10:33.980 --> 00:10:37.980]  都蠻怕的
[00:10:37.980 --> 00:10:39.980]  這裡說在末後的日子
[00:10:39.980 --> 00:10:41.980]  天事都要震動
[00:10:41.980 --> 00:10:42.980]  我們很難想像
[00:10:42.980 --> 00:10:44.980]  那是什麼樣一個光景
[00:10:44.980 --> 00:10:45.980]  聖經裡面
[00:10:45.980 --> 00:10:46.980]  在舊約也好
[00:10:46.980 --> 00:10:47.980]  新約裡面
[00:10:47.980 --> 00:10:48.980]  預言到將來那個日子
[00:10:48.980 --> 00:10:50.980]  那個日子是什麼
[00:10:50.980 --> 00:10:51.980]  那個日子是什麼
[00:10:51.980 --> 00:10:52.980]  那個日子就是
[00:10:52.980 --> 00:10:54.980]  主耶穌再來之前的日子
[00:10:54.980 --> 00:10:59.980]  那個日子就是末日
[00:10:59.980 --> 00:11:00.980]  因此
[00:11:00.980 --> 00:11:01.980]  希伯來書的作者
[00:11:01.980 --> 00:11:02.980]  在這裡講到說
[00:11:02.980 --> 00:11:05.980]  當那個日子來臨的時候
[00:11:05.980 --> 00:11:06.980]  你們要看見
[00:11:06.980 --> 00:11:08.980]  連天事都要震動
[00:11:08.980 --> 00:11:10.980]  連日頭都要變黑了
[00:11:10.980 --> 00:11:13.980]  那是什麼樣一個光景
[00:11:13.980 --> 00:11:14.980]  所以親愛的同志們
[00:11:14.980 --> 00:11:16.980]  記得上次我在講史詩錄的
[00:11:16.980 --> 00:11:18.980]  高陽揭開前四應的時候
[00:11:18.980 --> 00:11:20.980]  講的還記得嗎
[00:11:20.980 --> 00:11:21.980]  那個四應的
[00:11:21.980 --> 00:11:22.980]  第四應的那個災
[00:11:22.980 --> 00:11:24.980]  是四樣災同時來
[00:11:24.980 --> 00:11:25.980]  瘟疫 戰爭
[00:11:25.980 --> 00:11:26.980]  還有饑荒
[00:11:26.980 --> 00:11:27.980]  還有什麼
[00:11:27.980 --> 00:11:29.980]  還有走獸
[00:11:29.980 --> 00:11:30.980]  四樣的災禍一起來
[00:11:30.980 --> 00:11:31.980]  帶來一個結果
[00:11:31.980 --> 00:11:36.980]  全世界的四分之一人都死掉
[00:11:36.980 --> 00:11:37.980]  所以現在的災難
[00:11:37.980 --> 00:11:38.980]  還不算什麼
[00:11:38.980 --> 00:11:41.980]  丟著沒
[00:11:41.980 --> 00:11:43.980]  還不算什麼
[00:11:43.980 --> 00:11:44.980]  丟著沒
[00:11:44.980 --> 00:11:46.980]  那盼望寄託在哪裡
[00:11:46.980 --> 00:11:49.980]  昨天我看世界日報
[00:11:49.980 --> 00:11:52.980]  我就發現說
[00:11:52.980 --> 00:11:55.980]  這改變很快
[00:11:55.980 --> 00:11:59.980]  之前川普總統做總統的時候
[00:11:59.980 --> 00:12:01.980]  這個疫苗出來
[00:12:01.980 --> 00:12:02.980]  大家都說
[00:12:02.980 --> 00:12:03.980]  疫苗出來
[00:12:03.980 --> 00:12:05.980]  我們不敢打
[00:12:05.980 --> 00:12:07.980]  只有那個佛奇打
[00:12:07.980 --> 00:12:09.980]  我們就打
[00:12:09.980 --> 00:12:10.980]  佛奇說安全
[00:12:10.980 --> 00:12:13.980]  我們就打
[00:12:13.980 --> 00:12:16.980]  現在政權改變了
[00:12:16.980 --> 00:12:17.980]  報紙上也改變了
[00:12:17.980 --> 00:12:19.980]  他說什麼
[00:12:19.980 --> 00:12:21.980]  疫苗12月10號就出來了
[00:12:21.980 --> 00:12:22.980]  福音了
[00:12:22.980 --> 00:12:24.980]  大好消息
[00:12:24.980 --> 00:12:26.980]  什麼時候變大好消息了
[00:12:26.980 --> 00:12:30.980]  之前不是大好消息
[00:12:30.980 --> 00:12:32.980]  今天不談這些問題了
[00:12:32.980 --> 00:12:33.980]  為什麼談疫苗
[00:12:33.980 --> 00:12:35.980]  因為你覺得疫苗來
[00:12:35.980 --> 00:12:36.980]  問題就解決了
[00:12:36.980 --> 00:12:37.980]  是不是
[00:12:37.980 --> 00:12:38.980]  我告訴你
[00:12:38.980 --> 00:12:39.980]  如果你心中
[00:12:39.980 --> 00:12:41.980]  還存有這種盼望的人
[00:12:41.980 --> 00:12:44.980]  我告訴你死了這條心吧
[00:12:44.980 --> 00:12:47.980]  因為這只是災難的起頭
[00:12:47.980 --> 00:12:48.980]  我不是嚇唬你
[00:12:48.980 --> 00:12:50.980]  這是聖經上說的
[00:12:50.980 --> 00:12:51.980]  我們不是把我們的眼光
[00:12:51.980 --> 00:12:53.980]  定精在災難上面
[00:12:53.980 --> 00:12:55.980]  我們不是把我們眼光
[00:12:55.980 --> 00:12:56.980]  定精在這一個
[00:12:56.980 --> 00:12:57.980]  會轉動的
[00:12:57.980 --> 00:12:59.980]  這些世界上的事情上面
[00:12:59.980 --> 00:13:01.980]  我們不要把我們的眼光
[00:13:01.980 --> 00:13:02.980]  聖經上提醒我們
[00:13:02.980 --> 00:13:03.980]  不要把我們的眼光
[00:13:03.980 --> 00:13:11.980]  會放在這個會震動的事物上面
[00:13:11.980 --> 00:13:13.980]  天使都要震動了
[00:13:13.980 --> 00:13:16.980]  房子也會震動
[00:13:16.980 --> 00:13:21.980]  我記得在台灣921大地震的時候
[00:13:21.980 --> 00:13:23.980]  當時候我帶著一些弟兄姊妹
[00:13:23.980 --> 00:13:25.980]  就兩個弟兄
[00:13:25.980 --> 00:13:26.980]  沒有姊妹
[00:13:26.980 --> 00:13:28.980]  兩個弟兄一個傳導人
[00:13:28.980 --> 00:13:29.980]  跟著我一起
[00:13:29.980 --> 00:13:30.980]  因為那時候我就說
[00:13:30.980 --> 00:13:32.980]  誰要跟我去的
[00:13:32.980 --> 00:13:34.980]  剛好就有兩個
[00:13:34.980 --> 00:13:36.980]  我就去了
[00:13:36.980 --> 00:13:37.980]  我們一去的時候
[00:13:37.980 --> 00:13:38.980]  馬上去
[00:13:38.980 --> 00:13:40.980]  他們有一個中央指揮所
[00:13:40.980 --> 00:13:41.980]  跟他們報到
[00:13:41.980 --> 00:13:43.980]  然後就把我們分配到
[00:13:43.980 --> 00:13:46.980]  那個叫做台灣的中寮
[00:13:46.980 --> 00:13:47.980]  到中寮去
[00:13:47.980 --> 00:13:49.980]  一去看斷言傳弊
[00:13:49.980 --> 00:13:50.980]  甚至好多的廟
[00:13:50.980 --> 00:13:54.980]  整個廟就這樣子倒下來
[00:13:54.980 --> 00:13:59.980]  也看到很多偶像就這樣倒下來
[00:13:59.980 --> 00:14:00.980]  你到那邊去看見的時候
[00:14:00.980 --> 00:14:03.980]  你就會發現人算什麼
[00:14:03.980 --> 00:14:04.980]  這一切的東西
[00:14:04.980 --> 00:14:08.980]  一個地震來通通震倒了
[00:14:08.980 --> 00:14:12.980]  然後四川汶川大地震的時候
[00:14:12.980 --> 00:14:15.980]  當時候我第一時間我也想去
[00:14:15.980 --> 00:14:18.980]  但是因為那時候太多的團體
[00:14:18.980 --> 00:14:22.980]  中國政府也不讓外面的隨便進去
[00:14:22.980 --> 00:14:24.980]  所以經過了一個月之後
[00:14:24.980 --> 00:14:26.980]  後來我們暑假短宣隊去
[00:14:26.980 --> 00:14:28.980]  後來我們暑假短宣隊去
[00:14:28.980 --> 00:14:29.980]  我們就帶著一個心
[00:14:29.980 --> 00:14:31.980]  就說如果災區可以去
[00:14:31.980 --> 00:14:32.980]  我們就去
[00:14:32.980 --> 00:14:33.980]  所以後來我們到
[00:14:33.980 --> 00:14:35.980]  中國的一個南方的城市去
[00:14:35.980 --> 00:14:37.980]  辦青少年的營會
[00:14:37.980 --> 00:14:39.980]  在那邊聽到說可以去
[00:14:39.980 --> 00:14:41.980]  我們立刻就決定
[00:14:41.980 --> 00:14:42.980]  大概十幾十幾個人
[00:14:42.980 --> 00:14:43.980]  本來有二十幾個人
[00:14:43.980 --> 00:14:45.980]  十幾個人決定說
[00:14:45.980 --> 00:14:48.980]  下一個禮拜我們跟著一起去到
[00:14:48.980 --> 00:14:49.980]  我們就這樣子
[00:14:49.980 --> 00:14:50.980]  事實上我們
[00:14:50.980 --> 00:14:52.980]  甚至我們的家人都不知道
[00:14:52.980 --> 00:14:53.980]  師母當時也不知道
[00:14:53.980 --> 00:14:54.980]  所以當他們知道
[00:14:54.980 --> 00:14:56.980]  我們還在中國的時候
[00:14:56.980 --> 00:14:57.980]  他們問說在哪裡
[00:14:57.980 --> 00:15:04.980]  我們正在往四川鎮區的地方
[00:15:04.980 --> 00:15:08.980]  我們到了汶川去看
[00:15:08.980 --> 00:15:11.980]  那個汶川中學整個就
[00:15:11.980 --> 00:15:14.980]  好像你看那個積木有沒有
[00:15:14.980 --> 00:15:16.980]  就這樣掉下來
[00:15:16.980 --> 00:15:17.980]  很多的房子
[00:15:17.980 --> 00:15:21.980]  橋樑攔腰折斷
[00:15:21.980 --> 00:15:22.980]  結果什麼你可以看見
[00:15:22.980 --> 00:15:27.980]  這一切東西都是短暫的
[00:15:27.980 --> 00:15:29.980]  後來比較近一點
[00:15:29.980 --> 00:15:31.980]  就是尼泊爾大地震
[00:15:31.980 --> 00:15:33.980]  我們也是一樣帶著短行隊
[00:15:33.980 --> 00:15:34.980]  我們去了
[00:15:34.980 --> 00:15:36.980]  當然不是在第一時間
[00:15:36.980 --> 00:15:37.980]  可是當我們去的時候
[00:15:37.980 --> 00:15:38.980]  暑假去的時候
[00:15:38.980 --> 00:15:39.980]  離那邊也不過
[00:15:39.980 --> 00:15:41.980]  只有兩個月的時間吧
[00:15:41.980 --> 00:15:44.980]  到了機場
[00:15:44.980 --> 00:15:46.980]  全部的裡面
[00:15:46.980 --> 00:15:48.980]  就是我們這個班機的
[00:15:48.980 --> 00:15:50.980]  沒有別的人
[00:15:50.980 --> 00:15:52.980]  當我們去尼泊爾看的時候
[00:15:52.980 --> 00:15:53.980]  也是一樣
[00:15:53.980 --> 00:15:54.980]  到處都是斷垣殘壁
[00:15:54.980 --> 00:15:55.980]  很多的這些的
[00:15:55.980 --> 00:15:57.980]  印度教的這些神
[00:15:57.980 --> 00:15:58.980]  什麼神明
[00:15:58.980 --> 00:15:59.980]  都倒在那個地方
[00:15:59.980 --> 00:16:01.980]  廟宇倒在那個地方
[00:16:01.980 --> 00:16:02.980]  那個房子倒在那個地方
[00:16:02.980 --> 00:16:04.980]  因為這些的房子有的很差的
