
[00:00:00.000 --> 00:00:05.360]  (主持人:有人這樣說,不同的人對生命有不同的理解和描述)
[00:09:25.960 --> 00:09:32.320]  (主持人:有三種形式令一種優柔寡斷的生命造成不穩定)
[00:09:32.320 --> 00:09:36.520]  (主持人:有三種形式令一種優柔寡斷的生命造成不穩定)
[00:09:36.520 --> 00:09:40.320]  (主持人:第一種就是左搖右擺的情緒)
[00:09:40.320 --> 00:09:42.120]  (主持人:第一種就是左搖右擺的情緒)
[00:09:42.120 --> 00:09:43.800]  (主持人:在聖經裏面提到)
[00:09:43.800 --> 00:09:47.440]  (主持人:但你們祈求的時候一定要單單信靠上帝)
[00:09:47.440 --> 00:09:48.480]  (主持人:在聖經裏面提到)
[00:09:48.480 --> 00:09:51.480]  (主持人:但你們祈求的時候一定要單單信靠上帝)
[00:09:51.480 --> 00:09:52.960]  (主持人:不要左搖右擺)
[00:09:52.960 --> 00:09:54.120]  (主持人:不要左搖右擺)
[00:09:54.120 --> 00:09:59.960]  (主持人:因為三心兩意的人就像海中的波浪一樣不安穩隨風翻騰)
[00:09:59.960 --> 00:10:04.560]  (主持人:因為三心二意的人就像海中的波浪一樣不安穩隨風翻騰)
[00:10:04.560 --> 00:10:06.120]  (主持人:這個是新普及日本的)
[00:10:06.120 --> 00:10:07.680]  (主持人:這個是新普及日本的)
[00:10:07.680 --> 00:10:11.760]  (主持人:我們人都面臨很多人生重大的抉擇)
[00:10:11.760 --> 00:10:14.560]  (主持人:我們人都面對很多人生重大的選擇)
[00:10:14.560 --> 00:10:16.640]  (主持人:好像我要選擇移民到美國)
[00:10:16.640 --> 00:10:18.800]  (主持人:好像我要選擇移民到美國)
[00:10:18.800 --> 00:10:20.640]  (主持人:我要選擇從美國回流)
[00:10:20.640 --> 00:10:22.200]  (主持人:要選擇從美國回流)
[00:10:22.200 --> 00:10:24.720]  (主持人:每次都是連根拔起從零開始)
[00:10:24.720 --> 00:10:26.920]  (主持人:每次都是連根拔起從零開始)
[00:10:26.920 --> 00:10:30.720]  (主持人:大家知不知道其實最困難是做決定那一刻)
[00:10:30.720 --> 00:10:33.600]  (主持人:大家知不知道最困難的其實是做決定那一刻)
[00:10:33.600 --> 00:10:36.560]  (主持人:之前心大心細很怕做錯決定)
[00:10:36.560 --> 00:10:39.000]  (主持人:之前心大心細好怕做錯決定)
[00:10:39.000 --> 00:10:44.120]  (主持人:所以整天就陷在那種思想的糾纏患得患失)
[00:10:44.120 --> 00:10:47.600]  (主持人:所以整天就陷在思想的糾纏裡面患得患失)
[00:10:47.600 --> 00:10:49.760]  (主持人:人就變得好像有些神經質這樣)
[00:10:49.760 --> 00:10:51.440]  (主持人:人就變得有點神經質這樣)
[00:10:52.240 --> 00:10:53.360]  (主持人:下定決心)
[00:10:53.360 --> 00:10:54.680]  (主持人:當你下定決心)
[00:10:54.680 --> 00:10:56.200]  (主持人:你做了一個決定)
[00:10:56.200 --> 00:10:57.360]  (主持人:你做了這個決定)
[00:10:57.360 --> 00:10:59.840]  (主持人:其實那個困難不會減少的)
[00:10:59.840 --> 00:11:01.120]  (主持人:其實困難不會減少的)
[00:11:01.120 --> 00:11:03.080]  (主持人:但我知道有一個明確的方向)
[00:11:03.080 --> 00:11:04.400]  (主持人:但我知道有一個明確的方向)
[00:11:04.400 --> 00:11:06.240]  (主持人:我就朝著那個方向去)
[00:11:06.240 --> 00:11:07.480]  (主持人:我就朝這個方向去)
[00:11:07.480 --> 00:11:09.120]  (主持人:那些困難出現的時候)
[00:11:09.120 --> 00:11:10.120]  (主持人:我的困難出現的時候)
[00:11:10.120 --> 00:11:11.720]  (主持人:我就一件一件去解決)
[00:11:11.720 --> 00:11:12.920]  (主持人:我就一件一件去解決)
[00:11:12.920 --> 00:11:23.600]  (主持人:情緒反而變得踏實 因為我知道我的目標在哪裡)
[00:11:23.600 --> 00:11:26.400]  (主持人:剛才提到的經文)
[00:11:26.400 --> 00:11:33.080]  (主持人:人又想信靠上帝 但又左右搖擺三心兩意)
[00:11:33.080 --> 00:11:38.840]  (主持人:你想想怎樣可以和上帝建立一個正常的關係)
[00:11:38.840 --> 00:11:44.040]  (主持人:在舊約先知以利亞曾經在加密山和巴力先知對抗的時候)
[00:11:44.040 --> 00:11:47.640]  (主持人:舊約先知以利亞在加密山與巴力先知對抗的時候)
[00:11:47.640 --> 00:11:50.600]  (主持人:以利亞就向當時的民眾發出一個挑戰)
[00:11:50.600 --> 00:11:52.960]  (主持人:以利亞就向當時的民眾發出挑戰)
[00:11:52.960 --> 00:11:55.600]  (主持人:他說你們心懷異議要到幾時呢)
[00:11:55.600 --> 00:11:57.600]  (主持人:他說你們心懷異議要到幾時呢)
[00:11:57.600 --> 00:12:00.280]  (主持人:就是說如果耶和華是神)
[00:12:00.280 --> 00:12:01.560]  (主持人:如果耶和華是神)
[00:12:01.560 --> 00:12:03.040]  (主持人:我們就順從耶和華)
[00:12:03.040 --> 00:12:04.280]  (主持人:我們就順從耶和華)
[00:12:04.280 --> 00:12:09.040]  (主持人:如果巴力是神你就順從巴力)
[00:12:09.040 --> 00:12:12.880]  (主持人:當時眾民一言不達)
[00:12:12.880 --> 00:12:17.040]  (主持人:其實他們是想兩邊都討好)
[00:12:17.040 --> 00:12:20.040]  (主持人:又想得到上帝的祝福)
[00:12:20.040 --> 00:12:28.520]  (主持人:又希望在拜巴力偶像裏面那種集體狂歡)
[00:12:28.520 --> 00:12:31.880]  (主持人:一種兼收並容)
[00:12:31.880 --> 00:12:36.120]  (主持人:任何一段婚姻或者感情)
[00:12:36.120 --> 00:12:40.840]  (主持人:任何一方企圖一腳踏兩船)
[00:12:40.840 --> 00:12:43.520]  (主持人:都是悲劇收場)
[00:12:43.520 --> 00:12:51.200]  (主持人:當日為了家庭和兒子移民去美國的時候)
[00:12:51.200 --> 00:12:54.440]  (主持人:要放下香港的一切)
[00:12:54.440 --> 00:12:59.280]  (主持人:其實在美國我見盡很多分隔兩地的家庭)
[00:12:59.280 --> 00:13:04.720]  (主持人:最後都是離婚收場)
[00:13:04.720 --> 00:13:07.360]  (主持人:就算教會生活)
[00:13:07.360 --> 00:13:09.640]  (主持人:你都要做出一個選擇)
[00:13:09.640 --> 00:13:12.440]  (主持人:你不能今天來尖閣鎮)
[00:13:12.440 --> 00:13:16.240]  (主持人:明天我又去尖鎮)
[00:13:16.240 --> 00:13:19.240]  (主持人:下次我又去另一間教會)
[00:13:19.240 --> 00:13:23.520]  (主持人:其實香港現在大概有一千三百間教會)
[00:13:23.520 --> 00:13:28.520]  (主持人:我計過如果你每個星期去不同教會的話)
[00:13:28.520 --> 00:13:30.520]  (主持人:你大概要二十五年才可以)
[00:13:30.520 --> 00:13:35.400]  (主持人:所以你可以收到二十五年的禮物)
[00:13:35.400 --> 00:13:40.600]  (主持人:但是你沒有辦法停留在一間教會)
[00:13:40.600 --> 00:13:47.280]  (主持人:你怎樣和弟兄姊妹建立一個穩定的關係呢?)
[00:13:47.280 --> 00:13:54.120]  (主持人:第三個憂柔寡斷是帶來不穩定的屬靈生命)
[00:13:54.120 --> 00:14:01.880]  (主持人:聖經提到這樣的人沒有期望在主裡面得到什麼)
[00:14:01.880 --> 00:14:10.800]  (主持人:因為我們憂柔寡斷是阻礙我們向神去信靠的祈禱)
[00:14:10.800 --> 00:14:20.120]  (主持人:憂柔寡斷也阻擋神的恩典從神那裡得到祝福)
[00:14:20.120 --> 00:14:25.200]  (主持人:經常聽到弟兄姊妹這樣埋怨)
[00:14:25.200 --> 00:14:28.560]  (主持人:為什麼神都不聽我祈禱呢?)
[00:14:28.560 --> 00:14:33.640]  (主持人:其實可能你的祈禱都左搖右擺)
[00:14:33.640 --> 00:14:37.600]  (主持人:連你自己都不知道想要什麼)
[00:14:37.600 --> 00:14:44.240]  (主持人:有人曾經提議你嘗試將每一次祈禱的重點內容寫在一本寶)
[00:14:44.240 --> 00:14:49.600]  (主持人:有人試過每次將祈禱的內容寫在一本記錄本裡面)
[00:14:49.600 --> 00:14:52.640]  (主持人:那時候你再去翻看)
[00:14:52.640 --> 00:14:56.800]  (主持人:你會驚訝為什麼我會向神求這些呢?)
[00:14:56.800 --> 00:15:01.720]  (主持人:為什麼我會對神有這樣的要求呢?)
[00:15:01.720 --> 00:15:06.400]  (主持人:或者很多的祈求你根本已經忘記了)
[00:15:06.400 --> 00:15:16.400]  (主持人:心懷二意的人塑造這種雙重人格的生活)
[00:15:16.400 --> 00:15:19.080]  (主持人:或者我們叫做一種屬靈的精神分裂)
[00:15:19.080 --> 00:15:23.440]  (主持人:你信的一套,你活的另一套)
[00:15:23.440 --> 00:15:30.200]  (主持人:所以今天教會有很多屬靈精神分裂的基督徒)
[00:15:30.200 --> 00:15:39.560]  (主持人:星期日我們習慣來到教會,唱詩聽道)
[00:15:39.560 --> 00:15:44.880]  (主持人:離開教會之後,我們有另一種的生活)
[00:15:44.880 --> 00:15:49.160]  (主持人:這種雙重人格的生活)
[00:15:49.160 --> 00:15:54.880]  (主持人:導致你和上帝永遠都不能有一個穩定的關係)
[00:15:54.880 --> 00:16:04.200]  (主持人:雅各提出在優柔寡斷裡面有三個困難)
[00:16:04.200 --> 00:16:09.440]  (主持人:他就向我們提出另外一個指示)
[00:16:09.440 --> 00:16:13.800]  (主持人:我們怎樣去解決這種優柔寡斷呢?)
[00:16:13.800 --> 00:16:18.120]  (主持人:我們就要向上帝求智慧)
[00:16:18.120 --> 00:16:25.080]  (主持人:如果優柔寡斷是導致我們人生各種困難的出現呢?)
[00:16:25.080 --> 00:16:31.920]  (主持人:雅各就認為從上帝裡面得到智慧去解決)
[00:16:31.920 --> 00:16:37.400]  (主持人:聖經那裡這樣說,如果你們需要智慧的)
[00:16:37.400 --> 00:16:42.000]  (主持人:你就祈求我們慷慨的上帝)
[00:16:42.000 --> 00:16:45.280]  (主持人:祂必把智慧賜給你們)
[00:16:45.280 --> 00:16:50.720]  (主持人:祂並不會因為你們的祈求而責備你們)
[00:16:50.720 --> 00:16:58.960]  (主持人:在這段經文裡面,雅各提到我們要向神求智慧)
[00:16:58.960 --> 00:17:03.280]  (主持人:而獲得智慧有三個步驟)
[00:17:03.280 --> 00:17:07.360]  (主持人:第一個步驟就是承認你的需要)
[00:17:07.360 --> 00:17:14.440]  (主持人:如果你們需要智慧的,人當然需要智慧)
[00:17:14.440 --> 00:17:21.240]  (主持人:經一事長一智,但智慧不等於知識)
[00:17:21.240 --> 00:17:28.120]  (主持人:我讀了一本書,我就得到一本書的知識)
[00:17:28.120 --> 00:17:33.480]  (主持人:我讀了一個學位,我就得到一個學位的知識)
[00:17:33.480 --> 00:17:40.280]  (主持人:你可以很有學識,但不代表你很有智慧)
[00:17:40.280 --> 00:17:42.440]  (主持人:什麼叫智慧呢?)
[00:17:42.440 --> 00:17:49.960]  (主持人:就是你能夠把學到的知識用出來才叫智慧)
[00:17:49.960 --> 00:17:55.680]  (主持人:智慧是把我們學到的知識實踐)
[00:17:55.680 --> 00:17:59.120]  (主持人:聖經談到真正的知識)
[00:17:59.120 --> 00:18:04.040]  (主持人:就是從神的角度來看我們的生命)
[00:18:04.040 --> 00:18:10.680]  (主持人:意思就是說用神的方式來做決定)
[00:18:10.680 --> 00:18:16.880]  (主持人:希臘語怎麼來表達智慧呢?)
[00:18:16.880 --> 00:18:24.720]  (主持人:Soviet這個字是由兩個字組成)
[00:18:24.720 --> 00:18:29.520]  (主持人:Philosophy這個字是由兩個字組成)
[00:18:29.520 --> 00:18:31.920]  (主持人:Phileo這個字是愛)
[00:18:31.920 --> 00:18:33.640]  (主持人:Phileo這個字是愛)
[00:18:33.640 --> 00:18:35.640]  (主持人:Soviet這個字是智慧)
[00:18:35.640 --> 00:18:36.720]  (主持人:Soviet這個字是智慧)
[00:18:36.720 --> 00:18:39.360]  (主持人:這兩個字加起來就變成了哲學)
[00:18:39.360 --> 00:18:41.840]  (主持人:這兩個字加起來就是哲學)
[00:18:41.840 --> 00:18:44.720]  (主持人:其實人們說讀哲學是什麼意思呢?)
[00:18:44.720 --> 00:18:46.440]  (主持人:所以人們說讀哲學是什麼意思呢?)
[00:18:46.440 --> 00:18:48.680]  (主持人:就說我愛智慧)
[00:18:48.680 --> 00:18:50.600]  (主持人:就是我愛智慧這麼說)
[00:18:50.600 --> 00:18:56.800]  (主持人:我再一次說,一個人可以擁有很多聖經的知識)
[00:18:56.800 --> 00:19:01.680]  (主持人:好像牧師這樣前後讀了四次神學)
[00:19:01.680 --> 00:19:04.440]  (主持人:但不代表我有智慧)
[00:19:04.440 --> 00:19:07.440]  (主持人:事實我都沒有什麼智慧)
[00:19:07.440 --> 00:19:12.840]  (主持人:我讀最多一類的書就是講教會增長)
[00:19:12.840 --> 00:19:19.480]  (主持人:我擁有教會增長的知識,我可以在神學院教書)
