
[00:00:00.000 --> 00:00:05.860]  有一個加州的牧師去到市中心單單開會
[00:08:40.300 --> 00:08:47.000]  他在歷大的港台上面擺設了很多大大小小的陷阱
[00:08:47.000 --> 00:08:49.900]  這些包括了一些老鼠甲
[00:08:49.900 --> 00:08:52.300]  一些捉熊人的甲
[00:08:52.300 --> 00:08:53.700]  或者工具
[00:08:53.700 --> 00:08:59.500]  甚至一些要兩個人才可以打開的捉動物的籠
[00:08:59.500 --> 00:09:02.700]  在台上面他擺了十幾個
[00:09:02.700 --> 00:09:06.600]  他們每一個都要打開
[00:09:06.600 --> 00:09:12.400]  Dennis Rainey邀請在場參加這次聚會的一對父子出來
[00:09:12.400 --> 00:09:16.300]  將這個小朋友雙眼蒙住
[00:09:16.300 --> 00:09:19.700]  留他在港台的一角
[00:09:19.700 --> 00:09:24.200]  然後這個父親就要去到港台的另一角
[00:09:24.200 --> 00:09:32.700]  然後 Rainey要這個小朋友從港台的那一角走到爸爸的那一邊
[00:09:32.700 --> 00:09:35.100]  比賽一兩步都還可以
[00:09:35.100 --> 00:09:37.600]  然後這個小朋友就停下來
[00:09:37.600 --> 00:09:41.100]  在場的人看到都極之緊張
[00:09:41.100 --> 00:09:44.600]  作為父親的當然更加緊張
[00:09:44.600 --> 00:09:46.900]  這個是他的兒子
[00:09:46.900 --> 00:09:49.500]  更加因為這些獎物不是紙皮箱
[00:09:49.500 --> 00:09:52.000]  不是普通的紙盒那麼簡單
[00:09:52.000 --> 00:09:54.300]  而是真真實實的老鼠甲
[00:09:54.300 --> 00:09:55.500]  捉熊人的工具
[00:09:55.500 --> 00:09:57.900]  捉動物的籠
[00:09:57.900 --> 00:10:00.700]  是很容易受傷的
[00:10:00.700 --> 00:10:04.700]  於是乎全場都直靜無聲
[00:10:04.700 --> 00:10:08.100]  這個小朋友很聰明
[00:10:08.100 --> 00:10:09.300]  他喊話
[00:10:09.300 --> 00:10:16.500]  爸爸教我怎樣避過這些陷阱
[00:10:16.500 --> 00:10:19.800]  當他走到過去爸爸那裡
[00:10:19.800 --> 00:10:26.500]  那份的喜樂實在不能夠以筆墨去形容
[00:10:26.500 --> 00:10:31.200]  這個就正正是這個討論的這一節的意思
[00:10:31.200 --> 00:10:33.300]  我們知道世途險惡
[00:10:33.300 --> 00:10:36.200]  在前面是有很多的陷阱
[00:10:36.200 --> 00:10:40.100]  我們要接受的這個現實是
[00:10:40.100 --> 00:10:45.200]  我們身邊的的確確是有很多的試探
[00:10:45.200 --> 00:10:47.100]  很多的隱憂
[00:10:47.100 --> 00:10:49.300]  我們是知道的
[00:10:49.300 --> 00:10:54.300]  我們當中每一個都一樣沒有一個例外
[00:10:54.300 --> 00:10:57.300]  無論你信主的日子有多少年
[00:10:57.300 --> 00:11:01.200]  你所謂的屬靈程度有多深
[00:11:01.200 --> 00:11:04.300]  你都不例外
[00:11:04.300 --> 00:11:08.300]  就是在這個重重試探當中
[00:11:08.300 --> 00:11:13.100]  在這個陷阱包圍的裡面
[00:11:13.100 --> 00:11:18.100]  我們向天上的父親呼求
[00:11:18.100 --> 00:11:29.900]  爸爸父教我怎樣避開這些陷阱
[00:11:29.900 --> 00:11:33.000]  當我們走過了之後
[00:11:33.000 --> 00:11:38.300]  天父和我們那份喜樂
[00:11:38.300 --> 00:11:43.800]  都不能夠以筆墨去形容
[00:11:43.800 --> 00:11:48.500]  試探是會臨到每一個人身上
[00:11:48.500 --> 00:11:51.300]  無一倖免
[00:11:51.300 --> 00:11:55.300]  無論你是多屬靈多完美都一樣
[00:11:55.300 --> 00:12:00.200]  馬太福音四章記載過耶穌被試探的經過
[00:12:00.200 --> 00:12:06.200]  我稍後會作一個比較詳細的講述
[00:12:06.200 --> 00:12:08.600]  但是你可以想像
[00:12:08.600 --> 00:12:13.100]  世界上沒有一個人夠耶穌屬靈
[00:12:13.100 --> 00:12:17.500]  世界上沒有一個人夠耶穌完美
[00:12:17.500 --> 00:12:21.800]  連神的兒子都一樣被魔鬼試探
[00:12:21.800 --> 00:12:28.900]  你和我又怎可以倖免呢
[00:12:28.900 --> 00:12:32.800]  約翰一書二章十五到十六節
[00:12:32.800 --> 00:12:35.800]  不要愛世界和世界上的事
[00:12:35.800 --> 00:12:38.300]  人若愛世界愛父的心
[00:12:38.300 --> 00:12:40.500]  就不在他裡面了
[00:12:40.500 --> 00:12:44.500]  因為凡世界上的事就像肉體的情慾
[00:12:44.500 --> 00:12:47.900]  眼目的情慾並今生的驕傲
[00:12:47.900 --> 00:12:50.200]  都不是從父來的
[00:12:50.200 --> 00:12:53.500]  乃是從世界來的
[00:12:53.500 --> 00:12:56.500]  剛才講過
[00:12:56.500 --> 00:13:00.100]  試探不是來自神
[00:13:00.100 --> 00:13:01.900]  在這裡我們可以知道
[00:13:01.900 --> 00:13:05.400]  試探是來自世界
[00:13:05.400 --> 00:13:08.900]  約翰告訴我們
[00:13:08.900 --> 00:13:13.600]  不要愛世界和世界上的事
[00:13:13.600 --> 00:13:17.800]  所謂世界上的事是指什麼呢
[00:13:17.800 --> 00:13:21.100]  就是他跟著所提的三樣
[00:13:21.100 --> 00:13:23.400]  肉體的情慾
[00:13:23.400 --> 00:13:25.600]  眼目的情慾
[00:13:25.600 --> 00:13:28.600]  今生的驕傲
[00:13:28.600 --> 00:13:31.000]  這三樣可以總括
[00:13:31.000 --> 00:13:36.500]  世界上一切敵黨神的罪惡的事在內
[00:13:36.500 --> 00:13:39.300]  亞當、夏娃他們失敗
[00:13:39.300 --> 00:13:42.400]  就是失敗在這三件事上面
[00:13:42.400 --> 00:13:45.100]  而基督德性魔鬼的試探
[00:13:45.100 --> 00:13:48.200]  也都在這三件事上面
[00:13:48.200 --> 00:13:51.100]  可以得見
[00:13:51.100 --> 00:13:53.900]  魔鬼自始至終
[00:13:53.900 --> 00:13:56.000]  都是由這三方面
[00:13:56.000 --> 00:14:00.700]  引誘人去背叛神
[00:14:00.700 --> 00:14:03.300]  肉體的情慾在這裡的意思
[00:14:03.300 --> 00:14:07.600]  並不是單單指男女方面的情慾
[00:14:07.600 --> 00:14:11.100]  而是包括人的一切私慾
[00:14:11.100 --> 00:14:13.700]  人類在未犯罪之前
[00:14:13.700 --> 00:14:15.900]  並不是沒有慾望的
[00:14:15.900 --> 00:14:20.000]  但是在神的同在滿足底下
[00:14:20.000 --> 00:14:24.600]  那個時候人的慾望是順著神的旨意
[00:14:24.600 --> 00:14:26.600]  人類犯罪之後
[00:14:26.600 --> 00:14:30.800]  人的慾望卻是隨著肉體的喜好
[00:14:30.800 --> 00:14:34.000]  不是在正常的軌道當中
[00:14:34.000 --> 00:14:38.000]  所以稱為肉體的情慾
[00:14:38.000 --> 00:14:43.800]  貪錢、貪食、貪著、貪名、貪慕虛榮
[00:14:43.800 --> 00:14:46.600]  就是這樣
[00:14:46.600 --> 00:14:50.000]  眼目的情慾和肉體的情慾
[00:14:50.000 --> 00:14:53.800]  都是屬於背叛神的旨意和私慾
[00:14:53.800 --> 00:14:55.300]  但是肉體的情慾
[00:14:55.300 --> 00:14:59.600]  是注重在身體方面的享受
[00:14:59.600 --> 00:15:01.500]  而眼目的情慾
[00:15:01.500 --> 00:15:05.200]  在原文是指意念的眼目
[00:15:05.200 --> 00:15:08.200]  就是注重在我們心思意念
[00:15:08.200 --> 00:15:10.900]  心理方面的享受
[00:15:10.900 --> 00:15:14.800]  每一種心理上滿足的慾念
[00:15:14.800 --> 00:15:18.300]  實際上就是在預備那個人
[00:15:18.300 --> 00:15:24.900]  照著他心裡所想的去犯罪的前奏
[00:15:24.900 --> 00:15:30.800]  魔鬼一方面鼓勵人一味地貪求物質的享樂
[00:15:30.800 --> 00:15:32.700]  世界的享樂
[00:15:32.700 --> 00:15:36.900]  而另一方面又藉著眼目的情慾
[00:15:36.900 --> 00:15:40.900]  激發人的思想、慾念
[00:15:40.900 --> 00:15:43.500]  貪求更多的享樂
[00:15:43.500 --> 00:15:48.300]  於是就令人不斷地沉醉在罪當中
[00:15:48.300 --> 00:15:52.900]  增加罪惡和痛苦
[00:15:52.900 --> 00:15:55.000]  今生的驕傲
[00:15:55.000 --> 00:15:59.100]  就是一切屬於今生的誇耀
[00:15:59.100 --> 00:16:02.600]  有些人誇耀自己的美色財富
[00:16:02.600 --> 00:16:06.500]  名譽學問、聰明才智
[00:16:06.500 --> 00:16:11.600]  這一切人所以為值得驕傲的事
[00:16:11.600 --> 00:16:15.100]  都只是局限在今生
[00:16:15.100 --> 00:16:18.700]  但是卻足以令到這個人目空一切
[00:16:18.700 --> 00:16:20.200]  不可一世
[00:16:20.200 --> 00:16:22.100]  看不起身邊的人
[00:16:22.100 --> 00:16:24.400]  他們誇耀的這一切
[00:16:24.400 --> 00:16:26.500]  都在不知不覺之間
[00:16:26.500 --> 00:16:30.300]  被放在生命的寶座上面
[00:16:30.300 --> 00:16:36.700]  取替了主耶穌作為我們人生的主的地位
[00:16:36.700 --> 00:16:38.200]  可惜的是
[00:16:38.200 --> 00:16:42.200]  在普遍、也在普世教會裡面
[00:16:42.200 --> 00:16:44.700]  竟然也有很多的信徒
[00:16:44.700 --> 00:16:47.400]  大家鄙視驕傲
[00:16:47.400 --> 00:16:49.900]  我比你屬靈
[00:16:49.900 --> 00:16:53.500]  甚至我比你侍奉多
[00:16:53.500 --> 00:16:56.800]  我比你傳福音多
[00:16:56.800 --> 00:16:58.800]  所以很多時
[00:16:58.800 --> 00:17:03.500]  都變成有很多個「我」的侍功
[00:17:03.500 --> 00:17:07.000]  而不是「神」的侍功
[00:17:07.000 --> 00:17:09.900]  魔鬼的計劃真的很厲害
[00:17:09.900 --> 00:17:13.500]  可以把握任何一個機會無孔不入
[00:17:13.500 --> 00:17:16.400]  本來好好侍奉主的心
[00:17:16.400 --> 00:17:19.700]  但是被驕傲所蒙蔽
[00:17:19.700 --> 00:17:24.800]  變成了侍奉自己
[00:17:24.800 --> 00:17:29.600]  試探本身未是罪
[00:17:29.600 --> 00:17:31.800]  但衍生了一個假象
[00:17:31.800 --> 00:17:34.300]  使我們覺得
[00:17:34.300 --> 00:17:38.200]  我們即將做的並不是那麼嚴重
[00:17:38.200 --> 00:17:42.300]  然後那個試探就產生了一個景象
[00:17:42.300 --> 00:17:45.500]  使我們覺得吸引
[00:17:45.500 --> 00:17:48.700]  使我們無論肉體的情慾
[00:17:48.700 --> 00:17:49.900]  眼眸的情慾
[00:17:49.900 --> 00:17:52.100]  或者今生的驕傲
[00:17:52.100 --> 00:17:54.200]  不斷地膨脹
[00:17:54.200 --> 00:17:57.900]  我們開始享受這一份的意念
[00:17:57.900 --> 00:17:59.200]  就在這個時候
[00:17:59.200 --> 00:18:00.800]  即使還沒有行動
[00:18:00.800 --> 00:18:04.600]  罪就衍生出來了
[00:18:04.600 --> 00:18:06.600]  接下來
[00:18:06.600 --> 00:18:12.700]  撒旦就把我們玩弄在他的指掌當中
[00:18:12.700 --> 00:18:14.900]  我們就順應情慾
[00:18:14.900 --> 00:18:17.900]  慾望去有所行動
[00:18:17.900 --> 00:18:20.500]  接著我們就投降
[00:18:20.500 --> 00:18:24.900]  屈服在罪惡的權勢之下
[00:18:24.900 --> 00:18:28.400]  犯罪撥翼身
[00:18:28.400 --> 00:18:29.400]  再之後
[00:18:29.400 --> 00:18:31.700]  我們就會憎恨我們自己
[00:18:31.700 --> 00:18:34.100]  厭惡自己的錯誤
[00:18:34.100 --> 00:18:37.300]  甚至想掩飾自己的過錯
[00:18:37.300 --> 00:18:41.000]  開始找藉口去推卸
[00:18:41.000 --> 00:18:42.500]  欺騙自己
[00:18:42.500 --> 00:18:44.600]  欺騙自己
[00:18:44.600 --> 00:18:47.700]  這個循環周而復始
[00:18:47.700 --> 00:18:49.600]  縱然我們警醒
[00:18:49.600 --> 00:18:51.500]  避過一劫
[00:18:51.500 --> 00:18:53.300]  但是在我們身邊
[00:18:53.300 --> 00:18:54.900]  危機重重
[00:18:54.900 --> 00:18:56.500]  一個接一個
[00:18:56.500 --> 00:18:58.700]  時時都令我們
[00:18:58.700 --> 00:19:01.800]  墮入了罪惡的網絡當中
[00:19:01.800 --> 00:19:08.200]  令我們很沮喪
[00:19:08.200 --> 00:19:09.900]  感恩的是
[00:19:09.900 --> 00:19:12.900]  只要我們承認自己的不足
[00:19:12.900 --> 00:19:15.600]  我們還是有希望的
[00:19:15.600 --> 00:19:19.500]  因為我們是可以勝過試探的
[00:19:19.500 --> 00:19:22.700]  哥林多前書十章十三節
[00:19:22.700 --> 00:19:24.200]  你們所遇見的試探
[00:19:24.200 --> 00:19:27.700]  無非是人所能承受的
[00:19:27.700 --> 00:19:29.400]  神是信實的
[00:19:29.400 --> 00:19:31.100]  必不叫你們受試探
[00:19:31.100 --> 00:19:32.900]  過於所能受的
[00:19:32.900 --> 00:19:34.500]  在受試探的時候
[00:19:34.500 --> 00:19:37.400]  總要給你們開一條出路
[00:19:37.400 --> 00:19:40.700]  叫你們能忍受得住
[00:19:40.700 --> 00:19:42.100]  在這裡我們見到
[00:19:42.100 --> 00:19:45.200]  神的應許有兩方面
[00:19:45.200 --> 00:19:46.000]  第一
[00:19:46.000 --> 00:19:47.900]  祂不會容許
[00:19:47.900 --> 00:19:49.500]  我們所遇見的試探
[00:19:49.500 --> 00:19:52.400]  是超過我們所能受的
[00:19:52.400 --> 00:19:54.500]  我們時時都聽見人說
[00:19:54.500 --> 00:19:56.400]  我是不想的
[00:19:56.400 --> 00:19:58.500]  我都沒有選擇的
[00:19:58.500 --> 00:20:01.600]  其實我們有選擇的
[00:20:01.600 --> 00:20:03.600]  只是我們選擇了一條
[00:20:03.600 --> 00:20:06.800]  我們自己不願意承認
[00:20:06.800 --> 00:20:09.300]  更加不願意承擔
[00:20:09.300 --> 00:20:14.800]  不討神喜悅的搏逸的道路
[00:20:14.800 --> 00:20:15.700]  第二
[00:20:15.700 --> 00:20:19.200]  神的應許在我們受試探的時候
[00:20:19.200 --> 00:20:22.000]  總要給我們開一條出路
[00:20:22.000 --> 00:20:26.200]  叫我們能夠忍受得住
[00:20:26.200 --> 00:20:28.800]  如果我們每次遇見試探
[00:20:28.800 --> 00:20:30.100]  我們所選擇的
[00:20:30.100 --> 00:20:31.800]  都是神為我們
[00:20:31.800 --> 00:20:34.200]  預備的這條出路的話
[00:20:34.200 --> 00:20:36.600]  我們依然是不會頂撞神
[00:20:36.600 --> 00:20:41.100]  依然是不會犯罪的
[00:20:41.100 --> 00:20:43.400]  憑著神的應許
[00:20:43.400 --> 00:20:45.300]  那我們要怎樣做
[00:20:45.300 --> 00:20:47.600]  才能勝過試探呢?
[00:20:47.600 --> 00:20:49.000]  又或者
[00:20:49.000 --> 00:20:53.000]  我們可以歸納為四點
[00:20:53.000 --> 00:20:53.900]  第一
[00:20:53.900 --> 00:20:58.000]  我們要抗拒被撒旦所威脅
[00:20:58.000 --> 00:20:59.700]  我們首先要承認
[00:20:59.700 --> 00:21:03.200]  這一場是屬靈的爭戰
[00:21:03.200 --> 00:21:05.800]  是一場戰爭
[00:21:05.800 --> 00:21:09.000]  是跟那惡者的一場戰爭
[00:21:09.000 --> 00:21:12.300]  不是輕輕的你推我讓
[00:21:12.300 --> 00:21:17.600]  卻是一場你死我活的埋身戰
[00:21:17.600 --> 00:21:20.900]  以夫所書六章十到十二節
[00:21:20.900 --> 00:21:22.500]  我還有沒了的話
[00:21:22.500 --> 00:21:24.300]  你們要靠著主
[00:21:24.300 --> 00:21:27.900]  依賴他的大能大力作剛強的人
[00:21:27.900 --> 00:21:31.100]  要穿戴神所賜的全副軍裝
[00:21:31.100 --> 00:21:33.900]  就能抵擋魔鬼的詭計
[00:21:33.900 --> 00:21:37.400]  因為我們並不是與屬血氣的爭戰
[00:21:37.400 --> 00:21:41.500]  乃是與那些執政的
[00:21:41.500 --> 00:21:44.900]  掌權的管轄者幽暗世界的
[00:21:44.900 --> 00:21:51.900]  以及天空屬靈氣的惡魔爭戰
[00:21:51.900 --> 00:21:54.300]  聖經裡面很清楚的指明
[00:21:54.300 --> 00:22:00.500]  告訴我們要穿戴神所賜的全副軍裝
[00:22:00.500 --> 00:22:03.600]  作為基督徒不可以掉以輕心
[00:22:03.600 --> 00:22:07.400]  我們才能夠抵擋魔鬼的詭計
[00:22:07.400 --> 00:22:10.600]  雅各書四章七節提醒我們
[00:22:10.600 --> 00:22:12.600]  故此你們要信服神
[00:22:12.600 --> 00:22:14.200]  不要抵擋魔鬼
[00:22:14.200 --> 00:22:18.800]  魔鬼就必離開你們逃跑了
[00:22:18.800 --> 00:22:20.300]  不過我們信服神
[00:22:20.300 --> 00:22:21.900]  魔鬼會怎樣
[00:22:21.900 --> 00:22:30.900]  魔鬼就必離開你們逃跑了
[00:22:30.900 --> 00:22:34.000]  如果我們不是時時竟成
[00:22:34.000 --> 00:22:37.900]  魔鬼就必然會擁護著我們
[00:22:37.900 --> 00:22:42.700]  因為我們成為祂尊貴的客戶VIP
[00:22:42.700 --> 00:22:46.700]  祂每天都靠著我們可以回去交差
[00:22:46.700 --> 00:22:48.600]  可以回去交單
[00:22:48.600 --> 00:22:50.900]  可以回去交quota
[00:22:50.900 --> 00:22:57.500]  我們在這場仗就是徹徹底底的失敗
[00:22:57.500 --> 00:23:01.700]  第二 我們要向神呼求
[00:23:01.700 --> 00:23:05.100]  我們向神禱告 行節的禱告
[00:23:05.100 --> 00:23:09.100]  好好的建立關係 好讓我們在急難當中
[00:23:09.100 --> 00:23:12.700]  可以隨時求告神
[00:23:12.700 --> 00:23:16.000]  這篇五十篇第十五節
[00:23:16.000 --> 00:23:18.100]  並要在患難之日求告我
[00:23:18.100 --> 00:23:19.900]  我必答救你
[00:23:19.900 --> 00:23:22.800]  你也要榮耀我
[00:23:22.800 --> 00:23:27.100]  當軍情告急 私貪埋身
[00:23:27.100 --> 00:23:31.700]  我們所有的警暴系統都已經完全的戒備
[00:23:31.700 --> 00:23:36.400]  就好像走火警的警鐘響起了
[00:23:36.400 --> 00:23:39.600]  呼呼聲不絕於耳的時候
[00:23:39.600 --> 00:23:44.300]  我們呼求主啊 救我
