
[00:00:00.000 --> 00:00:04.000]  在聖經當中我們看見主耶穌就是用葡萄樹跟枝子
[00:03:47.000 --> 00:03:53.000]  難怪每天活出來就跟世界上人沒有什麼不同。
[00:03:53.000 --> 00:03:56.000]  所以我們必須要在知識上更新。
[00:03:56.000 --> 00:03:59.000]  怎麼樣在知識上能夠被更新呢?
[00:03:59.000 --> 00:04:02.000]  詩篇第一篇第二節,我們一同來念來。
[00:04:02.000 --> 00:04:06.000]  為喜愛耶華的律法奏樂思想,
[00:04:06.000 --> 00:04:08.000]  這人便為有福。
[00:04:08.000 --> 00:04:11.000]  這裡很特別講,不但是要讀神的話,
[00:04:11.000 --> 00:04:12.000]  而且要怎麼樣?
[00:04:12.000 --> 00:04:14.000]  奏樂思想。
[00:04:14.000 --> 00:04:17.000]  換句話說,不只是隨便讀一下葫蘆吞藻而已,
[00:04:17.000 --> 00:04:22.000]  當你讀神的話的時候,需要奏樂思想。
[00:04:22.000 --> 00:04:26.000]  因為如果今天在你的思想裡面沒有神的話語的話,
[00:04:26.000 --> 00:04:30.000]  那你很容易就奏樂亂想嘛,不是嗎?
[00:04:30.000 --> 00:04:31.000]  這為什麼今天有很多人,
[00:04:31.000 --> 00:04:36.000]  每天生活當中充滿了憂慮跟恐懼的原因。
[00:04:36.000 --> 00:04:40.000]  我們人家腦海當中沒有神的話做根基嗎?
[00:04:40.000 --> 00:04:43.000]  事實上你要知道很多時候你的恐懼,
[00:04:43.000 --> 00:04:45.000]  完全是從你的想像中來。
[00:04:45.000 --> 00:04:49.000]  很多事情是你越想越恐懼。
[00:04:49.000 --> 00:04:51.000]  第二點,今天你做一個基督徒,
[00:04:51.000 --> 00:04:56.000]  你一定要拒絕讓你的想像來主宰你的生活。
[00:04:56.000 --> 00:05:01.000]  你要讓你的思想當中充滿神的話語,Amen?
[00:05:01.000 --> 00:05:05.000]  另一方面,我看見今天在現代人,
[00:05:05.000 --> 00:05:09.000]  很多時候我們很注重我們肉體生活的需要。
[00:05:09.000 --> 00:05:13.000]  我們很關心環境的污染,關心食物的污染。
[00:05:13.000 --> 00:05:16.000]  我們很注重環保,很注重我們的健康飲食,
[00:05:16.000 --> 00:05:19.000]  什麼都要吃organic的食物。
[00:05:19.000 --> 00:05:24.000]  我們卻忽略了更嚴重的污染,就是心靈的污染。
[00:05:24.000 --> 00:05:26.000]  多少時候我看見很多人,
[00:05:26.000 --> 00:05:31.000]  我們的心靈是每一天向這個世界完全敞開,
[00:05:31.000 --> 00:05:36.000]  容許這個世界在任何時刻用任何的方法來影響我們,
[00:05:36.000 --> 00:05:38.000]  來塑造我們。
[00:05:38.000 --> 00:05:41.000]  可是我們很少花時間來到神的面前,
[00:05:41.000 --> 00:05:45.000]  容許神用祂的話來塑造我們。
[00:05:45.000 --> 00:05:48.000]  第二點,今天我們若是想經歷神,
[00:05:48.000 --> 00:05:51.000]  我們一定要花時間來讀神的話。
[00:05:51.000 --> 00:05:54.000]  因為屬靈的原則很簡單的原則,
[00:05:54.000 --> 00:05:59.000]  你裡面是什麼,活出來就是什麼,Amen?
[00:05:59.000 --> 00:06:01.000]  一點騙不了人。
[00:06:01.000 --> 00:06:04.000]  你裡面是什麼,活出來就是什麼。
[00:06:04.000 --> 00:06:06.000]  就像一個杯子被打翻了,
[00:06:06.000 --> 00:06:09.000]  你本來不知道杯子裡面是什麼,
[00:06:09.000 --> 00:06:12.000]  但杯子一打翻,你發現裡面是什麼,
[00:06:12.000 --> 00:06:15.000]  打翻出來的就是什麼,就是什麼。
[00:06:15.000 --> 00:06:17.000]  一點騙不了人。
[00:06:17.000 --> 00:06:21.000]  同樣今天,如果裡面充滿的是世界的價值觀,
[00:06:21.000 --> 00:06:22.000]  世界的道德觀,
[00:06:22.000 --> 00:06:26.000]  我告訴你,活出來就是這個世界的樣子。
[00:06:26.000 --> 00:06:29.000]  如果你能夠花時間來親近神,
[00:06:29.000 --> 00:06:31.000]  花時間來讀神的話,
[00:06:31.000 --> 00:06:34.000]  你明白神的心意,明白神的法則,
[00:06:34.000 --> 00:06:39.000]  那你活出來自然就是主的樣式。
[00:06:39.000 --> 00:06:41.000]  事實上我常常說,
[00:06:41.000 --> 00:06:45.000]  最好能夠讓神的話來影響我們的方式,
[00:06:45.000 --> 00:06:49.000]  就是讓我們的生活環境能夠充滿了神的話語。
[00:06:49.000 --> 00:06:51.000]  你回去看看你的生活環境,
[00:06:51.000 --> 00:06:54.000]  有沒有到處充滿神的話語?
[00:06:54.000 --> 00:06:57.000]  網路上有沒有掛掛神的話語?
[00:06:57.000 --> 00:06:58.000]  有沒有掛掛神的話語?
[00:06:58.000 --> 00:06:59.000]  有時候我告訴你,
[00:06:59.000 --> 00:07:03.000]  就是一個很簡單,凡事謝恩的小小的餅額,
[00:07:03.000 --> 00:07:07.000]  都能夠提醒你回轉到神的面前來的。
[00:07:07.000 --> 00:07:08.000]  在你的公司裡面,
[00:07:08.000 --> 00:07:10.000]  在你的辦公室裡面,
[00:07:10.000 --> 00:07:12.000]  你有沒有一些神的話語在那裡?
[00:07:12.000 --> 00:07:14.000]  每當你需要智慧的時候,
[00:07:14.000 --> 00:07:16.000]  你就舉頭看見神的話語,
[00:07:16.000 --> 00:07:19.000]  神的話語能夠帶給你智慧。
[00:07:19.000 --> 00:07:21.000]  回去看看你的手機裡面,
[00:07:21.000 --> 00:07:25.000]  所有的電子器材有沒有下載神的話語?
[00:07:25.000 --> 00:07:27.000]  現在世代太方便了,
[00:07:27.000 --> 00:07:28.000]  你只要下載,
[00:07:28.000 --> 00:07:30.000]  甚至你有沒有下載教會的APP,
[00:07:30.000 --> 00:07:32.000]  我們教會有個APP你知道嗎?
[00:07:32.000 --> 00:07:34.000]  R-O-L-C-C APP,
[00:07:34.000 --> 00:07:35.000]  去搜尋一下,
[00:07:35.000 --> 00:07:37.000]  下載一下,
[00:07:37.000 --> 00:07:40.000]  裡面是靈修專線,
[00:07:40.000 --> 00:07:41.000]  主日講道,
[00:07:41.000 --> 00:07:42.000]  禱告會信息,
[00:07:42.000 --> 00:07:44.000]  應有盡有。
[00:07:44.000 --> 00:07:46.000]  只要你隨時一按就好,
[00:07:46.000 --> 00:07:48.000]  就這麼簡單。
[00:07:48.000 --> 00:07:50.000]  隨時一按,
[00:07:50.000 --> 00:07:54.000]  你隨時得到屬靈的偽陽的。
[00:07:54.000 --> 00:07:56.000]  這麼簡單的事情,
[00:07:56.000 --> 00:07:58.000]  你一定要為自己預備,
[00:07:58.000 --> 00:08:02.000]  一個生活環境是充滿神的話語。
[00:08:02.000 --> 00:08:04.000]  當你需要的時候,
[00:08:04.000 --> 00:08:06.000]  隨時你可以來到神的話語的面前,
[00:08:06.000 --> 00:08:09.000]  得到神的供應。
[00:08:09.000 --> 00:08:10.000]  第一個要研讀神的話,
[00:08:10.000 --> 00:08:12.000]  第二個一定要背誦神的話,
[00:08:12.000 --> 00:08:15.000]  跟你媽媽說要背誦神的話。
[00:08:15.000 --> 00:08:17.000]  四篇一百一十九篇十一節說,
[00:08:17.000 --> 00:08:19.000]  我將你的話藏在心裡,
[00:08:19.000 --> 00:08:22.000]  免得我得罪你。
[00:08:22.000 --> 00:08:24.000]  要將神的話藏在心裡,
[00:08:24.000 --> 00:08:27.000]  就讓我們不至於得罪神。
[00:08:27.000 --> 00:08:28.000]  換句話說,
[00:08:28.000 --> 00:08:30.000]  你不但要讀神的話,
[00:08:30.000 --> 00:08:31.000]  要背誦神的話,
[00:08:31.000 --> 00:08:34.000]  把神的話放在你心裡。
[00:08:34.000 --> 00:08:35.000]  為什麼呢?
[00:08:35.000 --> 00:08:36.000]  因為我告訴你,
[00:08:36.000 --> 00:08:40.000]  聖靈的工作跟神的話是不可以分的。
[00:08:40.000 --> 00:08:43.000]  多少時候我們渴望聖靈在我們身上工作,
[00:08:43.000 --> 00:08:44.000]  不是嗎?
[00:08:44.000 --> 00:08:46.000]  我們渴望聖靈來引導我們。
[00:08:46.000 --> 00:08:48.000]  有時候我們聽到有些人見證,
[00:08:48.000 --> 00:08:51.000]  講到神怎麼奇妙的引導他們的生命,
[00:08:51.000 --> 00:08:53.000]  讓他們經歷到神蹟奇事,
[00:08:53.000 --> 00:08:55.000]  我們多麼羨慕啊!
[00:08:55.000 --> 00:08:56.000]  我們想怎麼樣,
[00:08:56.000 --> 00:08:59.000]  我們才能夠經歷同樣聖靈這樣的引導呢?
[00:08:59.000 --> 00:09:00.000]  我告訴你,
[00:09:00.000 --> 00:09:02.000]  要經歷聖靈的引導,
[00:09:02.000 --> 00:09:06.000]  一個秘訣就在於,
[00:09:06.000 --> 00:09:09.000]  請問在你裡面有多少神的話語啊?
[00:09:09.000 --> 00:09:12.000]  有多少神的話語在裡面?
[00:09:12.000 --> 00:09:14.000]  如果裡面有很多神的話語,
[00:09:14.000 --> 00:09:15.000]  背在你的心裡,
[00:09:15.000 --> 00:09:16.000]  存在你的心裡,
[00:09:16.000 --> 00:09:19.000]  那我告訴你,聖靈很容易來引導你,
[00:09:19.000 --> 00:09:21.000]  很容易來感動你,
[00:09:21.000 --> 00:09:24.000]  聖靈很容易讓你想起神的話來,
[00:09:24.000 --> 00:09:28.000]  聖靈很容易用神的話來提醒你的。
[00:09:28.000 --> 00:09:29.000]  但如果反過來,
[00:09:29.000 --> 00:09:31.000]  在裡面沒有什麼神的話語,
[00:09:31.000 --> 00:09:33.000]  你只會背一節聖經,
[00:09:33.000 --> 00:09:35.000]  約翰福音三章十六節,
[00:09:35.000 --> 00:09:37.000]  還背不完全,
[00:09:37.000 --> 00:09:42.000]  那你知道聖靈真的很難來引導你啦!
[00:09:42.000 --> 00:09:44.000]  在我自己服事的過程當中,
[00:09:44.000 --> 00:09:46.000]  我很感謝神,我從小在教會長大,
[00:09:46.000 --> 00:09:48.000]  真是有個Blessing,我告訴你,
[00:09:48.000 --> 00:09:49.000]  你要為你的兒女來感謝,
[00:09:49.000 --> 00:09:51.000]  無論你兒女現在的情況是如何,
[00:09:51.000 --> 00:09:56.000]  從小在他裡面那個信仰根基是不會改變的。
[00:09:56.000 --> 00:10:00.000]  從小背的經文到現在都存留在我腦海當中,
[00:10:00.000 --> 00:10:02.000]  幫助我常常來到神面前,
[00:10:02.000 --> 00:10:04.000]  很容易明白神的心意,
[00:10:04.000 --> 00:10:08.000]  很容易能夠經歷到神聖靈的帶領跟感動。
[00:10:08.000 --> 00:10:10.000]  那你說牧師,我現在年紀已經不小了,
[00:10:10.000 --> 00:10:15.000]  背起聖經一背就忘怎麼辦?
[00:10:15.000 --> 00:10:17.000]  那就像老人家學英文嘛,
[00:10:17.000 --> 00:10:22.000]  一邊望一邊背嘛,不是嗎?
[00:10:22.000 --> 00:10:24.000]  你就要有個可牧心,無論如何,
[00:10:24.000 --> 00:10:29.000]  你一定要盡量把神話放在你的裡面,Amen?
[00:10:29.000 --> 00:10:33.000]  只要你肯花時間,你一定能夠經歷神的,Amen?
[00:10:33.000 --> 00:10:36.000]  所以第一個藏在藏在主的話語裡面,
[00:10:36.000 --> 00:10:39.000]  第二個藏在要藏在主工作的手中,
[00:10:39.000 --> 00:10:43.000]  第三個藏在要藏在主工作的手中。
[00:10:43.000 --> 00:10:44.000]  第二節這裡講到,
[00:10:44.000 --> 00:10:47.000]  凡屬我不結果子的枝子他就剪去,
[00:10:47.000 --> 00:10:50.000]  凡結果子的他就修理乾淨,
[00:10:50.000 --> 00:10:53.000]  使枝子結果子更多。
[00:10:53.000 --> 00:10:55.000]  在以色列的葡萄園,
[00:10:55.000 --> 00:10:58.000]  就發現他們葡萄的枝子長得長的時候,
[00:10:58.000 --> 00:11:01.000]  甚至可以長到21尺這麼長,
[00:11:01.000 --> 00:11:03.000]  但在修剪的季節裡面,
[00:11:03.000 --> 00:11:07.000]  工人就要把這個枝子修剪到1尺這麼長。
[00:11:07.000 --> 00:11:09.000]  也許你說怎麼那麼可惜啊,
[00:11:09.000 --> 00:11:11.000]  這麼多都要被修剪。
[00:11:11.000 --> 00:11:12.000]  但如果不如此做,
[00:11:12.000 --> 00:11:15.000]  明年就不會有好的收成。
[00:11:15.000 --> 00:11:17.000]  同樣在我們生命當中,
[00:11:17.000 --> 00:11:20.000]  我們也需要被神所修剪。
[00:11:20.000 --> 00:11:23.000]  事實上沒有任何一個屬靈的偉人,
[00:11:23.000 --> 00:11:27.000]  他們的生命不是被神修剪過的。
[00:11:27.000 --> 00:11:29.000]  所以今天在我們生命當中,
[00:11:29.000 --> 00:11:34.000]  我們也要去接受神這樣修剪塑造的工作。
[00:11:34.000 --> 00:11:38.000]  那你說神怎麼在我們身上做修剪塑造的工作呢?
[00:11:38.000 --> 00:11:40.000]  很多時候我告訴你,
[00:11:40.000 --> 00:11:45.000]  神是容許環境領導在我們身上。
[00:11:45.000 --> 00:11:49.000]  為了這樣我們藉著環境來磨練我們的生命,
[00:11:49.000 --> 00:11:50.000]  塑造我們的生命,
[00:11:50.000 --> 00:11:54.000]  直到神的心意能夠成就在我們身上。
[00:11:54.000 --> 00:11:58.000]  事實上我常常覺得回頭看我自己生命的時候,
[00:11:58.000 --> 00:12:00.000]  我常常覺得每一個環境,
[00:12:00.000 --> 00:12:03.000]  都是神對我們生命的呼召。
[00:12:03.000 --> 00:12:05.000]  你不要輕看你現在的環境,
[00:12:05.000 --> 00:12:06.000]  我再說,
[00:12:06.000 --> 00:12:11.000]  每一個環境都是神對我們生命的呼召。
[00:12:11.000 --> 00:12:16.000]  有時候神藉著環境呼召我們來歸向祂。
[00:12:16.000 --> 00:12:21.000]  有時候神藉著環境呼召我們來尋求祂的心意。
[00:12:21.000 --> 00:12:26.000]  有時候神藉著環境呼召我們來為主而活。
[00:12:26.000 --> 00:12:28.000]  就像初代的教會,
[00:12:28.000 --> 00:12:30.000]  當逼迫臨到耶路撒冷的時候,
[00:12:30.000 --> 00:12:33.000]  門徒們四散各處,
[00:12:33.000 --> 00:12:35.000]  那是非常艱難的日子。
[00:12:35.000 --> 00:12:37.000]  我相信當時的信徒一定有個問題,
[00:12:37.000 --> 00:12:40.000]  主啊,你為什麼容許這件事情發生?
[00:12:40.000 --> 00:12:42.000]  為什麼你容許這發生?
[00:12:42.000 --> 00:12:45.000]  從人的角度來講很難理解,
[00:12:45.000 --> 00:12:46.000]  但是感謝神。
[00:12:46.000 --> 00:12:49.000]  當我們回頭看這個逼迫的時候,
[00:12:49.000 --> 00:12:51.000]  真的說這個逼迫太好了。
[00:12:51.000 --> 00:12:53.000]  若不是因為這個逼迫臨到,
[00:12:53.000 --> 00:12:57.000]  信徒還不能把福音傳遍世界地界。
[00:12:57.000 --> 00:13:02.000]  是因為神手的工作逼得這些信徒不能停留在耶路撒冷,
[00:13:02.000 --> 00:13:04.000]  必須四散在各地。
[00:13:04.000 --> 00:13:06.000]  當他們四散各地的時候,
[00:13:06.000 --> 00:13:09.000]  聖經講他們一邊傳福音,一邊建立教會。
[00:13:09.000 --> 00:13:11.000]  本來在耶路撒冷很多信徒在一起,
[00:13:11.000 --> 00:13:14.000]  還可以糊裡糊塗,撐一陣子沒關係。
[00:13:14.000 --> 00:13:17.000]  一進入外邦之地忽然發現,
[00:13:17.000 --> 00:13:21.000]  他們必須認真的面對他們的信仰。
[00:13:21.000 --> 00:13:25.000]  忽然間有一種從來沒有的使命感在他們裡面,
[00:13:25.000 --> 00:13:27.000]  他們開始認真的為主而活。
[00:13:27.000 --> 00:13:29.000]  Hallelujah!
[00:13:29.000 --> 00:13:31.000]  所以永遠不要埋怨你的環境,
[00:13:31.000 --> 00:13:33.000]  無論你現在的環境如何,
[00:13:33.000 --> 00:13:35.000]  要為你的環境來感謝,
[00:13:35.000 --> 00:13:39.000]  因為神正在呼召你來跟隨他。
[00:13:39.000 --> 00:13:40.000]  Amen!
[00:13:40.000 --> 00:13:41.000]  跟你旁邊說,
[00:13:41.000 --> 00:13:45.000]  永遠不要埋怨你的環境。
[00:13:45.000 --> 00:13:47.000]  我還記得當神呼召我,
[00:13:47.000 --> 00:13:50.000]  全世界來服侍他的時候,
[00:13:50.000 --> 00:13:53.000]  我就辭去了在華盛頓DC,
[00:13:53.000 --> 00:13:57.000]  在美國國家海洋氣象工心的工作,
[00:13:57.000 --> 00:14:02.000]  我們全家就準備搬到費城的附近去讀神學。
[00:14:02.000 --> 00:14:05.000]  我還記得那時候離開華盛頓DC的時候,
[00:14:05.000 --> 00:14:09.000]  真的滿懷壯志,滿腔熱血。
[00:14:09.000 --> 00:14:10.000]  我對主說,
[00:14:10.000 --> 00:14:13.000]  主啊,我來了!
[00:14:13.000 --> 00:14:17.000]  可沒想到神把我安排住的地方,
[00:14:17.000 --> 00:14:22.000]  卻是個離開費城開車要一個半鐘頭車程的小鎮,
[00:14:22.000 --> 00:14:26.000]  叫做樂園鎮Paradise。
[00:14:26.000 --> 00:14:27.000]  最主要的原因,
[00:14:27.000 --> 00:14:31.000]  因為師母是在當地的使者協會上班,
[00:14:31.000 --> 00:14:37.000]  我們也可以就住在使者協會旁邊一個小鐵皮房屋的裡面。
[00:14:37.000 --> 00:14:42.000]  樂園鎮聽起來是很酷的地方,
[00:14:42.000 --> 00:14:44.000]  但事實上我常常說,
[00:14:44.000 --> 00:14:47.000]  那是我生命當中的曠野之地。
[00:14:47.000 --> 00:14:51.000]  因為以前在華盛頓DC那是多忙碌的日子啊!
[00:14:51.000 --> 00:14:56.000]  白天上班,晚上跟週末都在教會參與各樣的服事,
[00:14:56.000 --> 00:14:59.000]  每天開會聚會電話不停啊!
[00:14:59.000 --> 00:15:02.000]  可一搬到樂園鎮,
[00:15:02.000 --> 00:15:05.000]  那一年間中國教會都沒有,
[00:15:05.000 --> 00:15:10.000]  我們住的鐵皮房屋四面全是玉米田,
[00:15:10.000 --> 00:15:13.000]  半裡以外沒有人煙啊!
[00:15:13.000 --> 00:15:17.000]  每天既沒有聚會也沒有電話,
[00:15:17.000 --> 00:15:22.000]  你也想看個電視,天線也收不到訊號。
[00:15:22.000 --> 00:15:26.000]  清靜到只聽得到外面田蛙在叫,
[00:15:26.000 --> 00:15:31.000]  那真是個令人發瘋的地方,我告訴你。
[00:15:31.000 --> 00:15:34.000]  我一開始在那裡每一天充滿埋怨,
[00:15:34.000 --> 00:15:37.000]  我說神啊!你怎麼把我帶到這種地方來呢?
[00:15:37.000 --> 00:15:40.000]  我不是為你放下了一切要來服侍你嗎?
[00:15:40.000 --> 00:15:47.000]  你怎麼把我放在這種卡卡地方,英雄無用武之地啊!
[00:15:47.000 --> 00:15:50.000]  可是後來回想起來,
[00:15:50.000 --> 00:15:54.000]  那兩年正好是我讀神學的兩年,
[00:15:54.000 --> 00:16:00.000]  請問有哪一個地方比樂園鎮是更好讓你安靜讀書的呢?
[00:16:00.000 --> 00:16:04.000]  再加上我們住的使者協會的鐵皮房屋,
[00:16:04.000 --> 00:16:10.000]  就是在使者協會的書房的倉庫的旁邊。
[00:16:10.000 --> 00:16:12.000]  那個時候除了上課之外,
[00:16:12.000 --> 00:16:16.000]  每天既沒事幹也無處可去,
[00:16:16.000 --> 00:16:21.000]  只好躲在書房沒事亂翻書。
[00:16:21.000 --> 00:16:26.000]  我告訴你,那兩年我埋頭苦讀所學習的,
[00:16:26.000 --> 00:16:30.000]  一直到現在都受益匪淺。
[00:16:30.000 --> 00:16:35.000]  更奇妙的是,在那個地方一間中國教會都沒有,
[00:16:35.000 --> 00:16:38.000]  我們只好參加美國教會,
[00:16:38.000 --> 00:16:43.000]  所以被逼的一定要學習用英文去分享,
[00:16:43.000 --> 00:16:47.000]  用英文去禱告,甚至用英文講道。
[00:16:47.000 --> 00:16:51.000]  那個時候覺得好辛苦,幹嘛要這樣?
[00:16:51.000 --> 00:16:53.000]  可是又有誰想得到,
[00:16:53.000 --> 00:16:59.000]  神有一天要拆派我進入跨文化族群當中來做宣教的工作呢?
[00:16:59.000 --> 00:17:05.000]  回想起這些,真是要為神手中的工作來感謝神。
[00:17:05.000 --> 00:17:09.000]  雖然當時一點都不明白,覺得好苦,
[00:17:09.000 --> 00:17:13.000]  可回頭看,是上帝手中的工作。
[00:17:13.000 --> 00:17:17.000]  樂園鎮是我生命當中的曠野之地,
[00:17:17.000 --> 00:17:23.000]  也是我屬靈生命成熟長大的地方。
[00:17:23.000 --> 00:17:29.000]  幾年前我有機會再次回到樂園鎮去拜訪使者協會,
[00:17:29.000 --> 00:17:34.000]  我才知道這個小小的鐵皮房屋早已經沒有人住,
[00:17:34.000 --> 00:17:38.000]  早已經變成倉庫了,純書的倉庫。
[00:17:38.000 --> 00:17:41.000]  而且他們計劃要建一個新的宿舍,
[00:17:41.000 --> 00:17:44.000]  所以要準備拆掉這個鐵皮房屋。
[00:17:44.000 --> 00:17:48.000]  所以我趕忙把握住最後機會,
[00:17:48.000 --> 00:17:51.000]  站在這鐵皮房屋旁邊照了一張照片,
[00:17:51.000 --> 00:17:55.000]  你們先看一下,就這張照片。
[00:17:55.000 --> 00:17:59.000]  (掌聲)
[00:17:59.000 --> 00:18:02.000]  我叫做Humble Beginning,
[00:18:02.000 --> 00:18:05.000]  一個很不起眼的小地方,
[00:18:05.000 --> 00:18:09.000]  卻是神的手在我身上工作的地方。
[00:18:09.000 --> 00:18:13.000]  所以今天無論你所處的環境是如何,
[00:18:13.000 --> 00:18:17.000]  不要拒絕你的環境,也不要埋怨你的環境。
[00:18:17.000 --> 00:18:20.000]  跟你們說不要埋怨你的環境。
[00:18:20.000 --> 00:18:27.000]  要容許神的手在你身上完成他塑造的工作。
[00:18:27.000 --> 00:18:28.000]  美門。
[00:18:28.000 --> 00:18:32.000]  第三個藏在,要藏在主的愛裡。
[00:18:32.000 --> 00:18:35.000]  跟你們說要藏在主的愛裡。
[00:18:35.000 --> 00:18:38.000]  要怎麼樣藏在主的愛裡呢?
[00:18:38.000 --> 00:18:41.000]  是不是要有特別一種感覺呢?
[00:18:41.000 --> 00:18:45.000]  其實很多人以為愛是一種感覺,
[00:18:45.000 --> 00:18:48.000]  但其實愛不只是一種感覺而已,
[00:18:48.000 --> 00:18:51.000]  愛其實是一種選擇。
[00:18:51.000 --> 00:18:54.000]  我在說愛其實是一種選擇。
[00:18:54.000 --> 00:18:57.000]  第十節很清楚,主在這裡說,
[00:18:57.000 --> 00:19:01.000]  你若遵守我的命令,就藏在我的愛裡。
[00:19:01.000 --> 00:19:06.000]  正如我遵守了我父的命令,藏在他的愛裡。
[00:19:06.000 --> 00:19:08.000]  愛是一種選擇。
[00:19:08.000 --> 00:19:13.000]  正好像耶穌基督在十字架上為罪人而死的時候,
[00:19:13.000 --> 00:19:16.000]  我相信耶穌在十字架上,
[00:19:16.000 --> 00:19:18.000]  不是因為他有一種愛的感覺,
[00:19:18.000 --> 00:19:21.000]  讓他上十字架為罪人而死,不是。
[00:19:21.000 --> 00:19:24.000]  而是他一個選擇。
[00:19:24.000 --> 00:19:27.000]  他選擇順服神的旨意。
