
[00:00:00.000 --> 00:00:02.000]  各位警政協會平安
[00:05:09.000 --> 00:05:12.000]  我知道是真實的經歷
[00:05:12.000 --> 00:05:14.000]  而我也想回到我們很多
[00:05:14.000 --> 00:05:16.000]  屬神的弟兄姊妹的生命當中
[00:05:16.000 --> 00:05:18.000]  很多的處境裏面
[00:05:18.000 --> 00:05:21.000]  我們其實都是這樣經歷著
[00:05:21.000 --> 00:05:24.000]  我們經歷到這位神是我們的幫助
[00:05:24.000 --> 00:05:26.000]  我們可以帶著平安
[00:05:26.000 --> 00:05:29.000]  去面對一切不同的處境
[00:05:29.000 --> 00:05:31.000]  大家記得我們上次說到
[00:05:31.000 --> 00:05:32.000]  紫菜書的時候
[00:05:32.000 --> 00:05:34.000]  提到這段經文的背景
[00:05:34.000 --> 00:05:36.000]  當時的以色列人
[00:05:36.000 --> 00:05:39.000]  他們被擄掠去到巴比倫的地方
[00:05:39.000 --> 00:05:43.000]  他們覺得前面是沒有盼望的
[00:05:43.000 --> 00:05:45.000]  可能他們也會問一個問題
[00:05:45.000 --> 00:05:48.000]  神要到何時呢?
[00:05:48.000 --> 00:05:50.000]  但在一個好像沒有盼望的情況
[00:05:50.000 --> 00:05:52.000]  神就告訴他們知道
[00:05:52.000 --> 00:05:55.000]  我會興起一位君王
[00:05:55.000 --> 00:05:57.000]  就是剛才讀到的41章
[00:05:57.000 --> 00:06:00.000]  在前面的第二到第四節提到
[00:06:00.000 --> 00:06:02.000]  神要興起一位君王鼓勒
[00:06:02.000 --> 00:06:04.000]  祂要改變一切
[00:06:04.000 --> 00:06:06.000]  這位掌管歷史的上帝
[00:06:06.000 --> 00:06:09.000]  是超越我們所想像的
[00:06:09.000 --> 00:06:11.000]  在我們以為絕望的時候
[00:06:11.000 --> 00:06:13.000]  好像剛才師哥所說
[00:06:13.000 --> 00:06:16.000]  帶來了很清楚的出路
[00:06:16.000 --> 00:06:18.000]  因此在聖經41章
[00:06:18.000 --> 00:06:19.000]  今天我們再看的時候
[00:06:19.000 --> 00:06:21.000]  神就一直提醒我們
[00:06:21.000 --> 00:06:23.000]  你們不要怕
[00:06:23.000 --> 00:06:25.000]  你們不要害怕
[00:06:25.000 --> 00:06:28.000]  在第41章第八節
[00:06:28.000 --> 00:06:30.000]  41章第八節
[00:06:30.000 --> 00:06:32.000]  為什麼不需要害怕呢?
[00:06:32.000 --> 00:06:35.000]  但你以色列我的僕人
[00:06:35.000 --> 00:06:37.000]  那國我所揀選
[00:06:37.000 --> 00:06:40.000]  我的朋友阿伯拉罕的後裔
[00:06:40.000 --> 00:06:44.000]  上帝為什麼會幫助我們呢?
[00:06:44.000 --> 00:06:47.000]  因為我們和祂有特別的關係
[00:06:47.000 --> 00:06:50.000]  聖王你是我的僕人
[00:06:50.000 --> 00:06:52.000]  是我所揀選的
[00:06:52.000 --> 00:06:56.000]  這個揀選意味著和神有特別的關係
[00:06:56.000 --> 00:06:58.000]  是屬於祂的意思
[00:06:58.000 --> 00:07:00.000]  既然我們是屬於祂的
[00:07:00.000 --> 00:07:03.000]  神就說我要幫助你們
[00:07:03.000 --> 00:07:06.000]  神又說你們是阿伯拉罕
[00:07:06.000 --> 00:07:08.000]  我的朋友的後裔
[00:07:08.000 --> 00:07:09.000]  大家知道
[00:07:09.000 --> 00:07:10.000]  聖經說到
[00:07:10.000 --> 00:07:12.000]  神和阿伯拉罕那種密切的關係
[00:07:12.000 --> 00:07:14.000]  稱祂為朋友
[00:07:14.000 --> 00:07:17.000]  而我們是祂的後裔
[00:07:17.000 --> 00:07:19.000]  你說我又不是猶太人
[00:07:19.000 --> 00:07:21.000]  為什麼是阿伯拉罕的後裔呢?
[00:07:21.000 --> 00:07:23.000]  如果你讀到聖經新約的時候
[00:07:23.000 --> 00:07:24.000]  你會知道
[00:07:24.000 --> 00:07:28.000]  凡是以信心信靠神的人
[00:07:28.000 --> 00:07:30.000]  他們就是阿伯拉罕的後裔
[00:07:30.000 --> 00:07:34.000]  在靈裡面是阿伯拉罕的後裔
[00:07:34.000 --> 00:07:36.000]  而聖經就說我們是神所愛的
[00:07:36.000 --> 00:07:38.000]  是屬於祂的
[00:07:38.000 --> 00:07:41.000]  因此我們可以清楚的知道
[00:07:41.000 --> 00:07:44.000]  聖經說我要幫助你們
[00:07:44.000 --> 00:07:46.000]  所以你再讀的時候
[00:07:46.000 --> 00:07:47.000]  聖經去到第十節
[00:07:47.000 --> 00:07:49.000]  你揭一揭去第十節
[00:07:49.000 --> 00:07:54.000]  聖經就說不要懼怕
[00:07:54.000 --> 00:07:57.000]  因為我與你同在
[00:07:57.000 --> 00:07:59.000]  不要懼怕
[00:07:59.000 --> 00:08:00.000]  為什麼?
[00:08:00.000 --> 00:08:04.000]  一個很直接或者很足夠的原因
[00:08:04.000 --> 00:08:08.000]  就是這位上帝與你同在
[00:08:08.000 --> 00:08:10.000]  祂和你一起
[00:08:10.000 --> 00:08:14.000]  何時我們體會到有困難出現的時候
[00:08:14.000 --> 00:08:16.000]  我們會恐懼
[00:08:16.000 --> 00:08:18.000]  但當你小心想一想的時候
[00:08:18.000 --> 00:08:20.000]  你會明白為什麼恐懼
[00:08:20.000 --> 00:08:25.000]  是因為感覺自己單獨去面對那個處境
[00:08:25.000 --> 00:08:28.000]  突然間發覺公司有些事
[00:08:28.000 --> 00:08:30.000]  人事的變化
[00:08:30.000 --> 00:08:33.000]  你是其中一個被裁員
[00:08:33.000 --> 00:08:35.000]  突然間你會想
[00:08:35.000 --> 00:08:39.000]  家裡很多的經濟在乎你
[00:08:39.000 --> 00:08:41.000]  之後怎麼辦呢?
[00:08:41.000 --> 00:08:43.000]  開始會害怕
[00:08:43.000 --> 00:08:46.000]  因為感覺自己一個人去面對那個處境
[00:08:46.000 --> 00:08:49.000]  恐懼的情緒就會出現
[00:08:49.000 --> 00:08:51.000]  但聖經給我們見到一件事實
[00:08:51.000 --> 00:08:55.000]  就是神說祂要與我們同在
[00:08:55.000 --> 00:08:58.000]  因此不是你自己單獨面對
[00:08:58.000 --> 00:09:02.000]  是神與你同時一起去面對
[00:09:02.000 --> 00:09:06.000]  因此告訴你不要懼怕
[00:09:06.000 --> 00:09:08.000]  當聖經這樣說的時候
[00:09:08.000 --> 00:09:11.000]  你會知道聖經是在說一件事實
[00:09:11.000 --> 00:09:15.000]  就是祂成為了你的幫助
[00:09:15.000 --> 00:09:16.000]  我很喜歡一節經文
[00:09:16.000 --> 00:09:17.000]  很多時候我打開電腦
[00:09:17.000 --> 00:09:19.000]  經文就會浮出來
[00:09:19.000 --> 00:09:22.000]  那一節就是聖經五十六篇第四節的經文
[00:09:22.000 --> 00:09:23.000]  聖經就說
[00:09:23.000 --> 00:09:28.000]  我懼怕的時候要倚靠你
[00:09:28.000 --> 00:09:29.000]  在懼怕的時候
[00:09:29.000 --> 00:09:31.000]  將心轉向神
[00:09:31.000 --> 00:09:32.000]  倚靠神
[00:09:32.000 --> 00:09:36.000]  這是我對自己不斷的一種提醒
[00:09:36.000 --> 00:09:38.000]  我想分享一件事
[00:09:38.000 --> 00:09:40.000]  一件很簡單生活上的經歷
[00:09:40.000 --> 00:09:41.000]  有一次我在美國
[00:09:41.000 --> 00:09:44.000]  一個人開著車去一個比較陌生的地方
[00:09:44.000 --> 00:09:46.000]  路很陌生
[00:09:46.000 --> 00:09:48.000]  我留心路走的時候
[00:09:48.000 --> 00:09:51.000]  突然間心裡大呼不揚
[00:09:51.000 --> 00:09:54.000]  因為我走錯路
[00:09:54.000 --> 00:09:58.000]  是走對頭車的路
[00:09:58.000 --> 00:09:59.000]  慘了
[00:09:59.000 --> 00:10:02.000]  心裡很自然就向神求
[00:10:02.000 --> 00:10:05.000]  神求你幫助我
[00:10:05.000 --> 00:10:07.000]  那時候心靜一靜
[00:10:07.000 --> 00:10:09.000]  就留意自己的處境
[00:10:09.000 --> 00:10:12.000]  為什麼到頭車沒有車呢?
[00:10:12.000 --> 00:10:14.000]  原來前面有一盞紅燈
[00:10:14.000 --> 00:10:17.000]  所有車都停在那裡
[00:10:17.000 --> 00:10:18.000]  我見到這樣的情況
[00:10:18.000 --> 00:10:21.000]  就馬上把著那個小小的時刻
[00:10:21.000 --> 00:10:25.000]  我就馬上找一條路轉回去自己的路上
[00:10:25.000 --> 00:10:27.000]  然後跟著紅燈開了
[00:10:27.000 --> 00:10:29.000]  那些車就有路湧上來
[00:10:29.000 --> 00:10:33.000]  我想如果我在開的時候是綠燈
[00:10:33.000 --> 00:10:35.000]  我就不知道怎麼辦
[00:10:35.000 --> 00:10:38.000]  但我心裡面在這件事情之後
[00:10:38.000 --> 00:10:39.000]  回想起來
[00:10:39.000 --> 00:10:42.000]  我心裡一方面很感謝神
[00:10:42.000 --> 00:10:44.000]  另一方面也體會到
[00:10:44.000 --> 00:10:46.000]  雖然是一個人自己開車
[00:10:46.000 --> 00:10:49.000]  其實是神與我同在
[00:10:49.000 --> 00:10:51.000]  因此就要常常留意
[00:10:51.000 --> 00:10:55.000]  神的同在是神的應許
[00:10:55.000 --> 00:10:57.000]  或者你感覺不到也好
[00:10:57.000 --> 00:10:59.000]  這是真實的事情
[00:10:59.000 --> 00:11:00.000]  留意祂的同在
[00:11:00.000 --> 00:11:03.000]  因此有事情來到的時候
[00:11:03.000 --> 00:11:06.000]  你記住不要害怕
[00:11:06.000 --> 00:11:08.000]  剛才說到神吩咐我們
[00:11:08.000 --> 00:11:09.000]  不要害怕
[00:11:09.000 --> 00:11:12.000]  你記得是一個吩咐
[00:11:12.000 --> 00:11:16.000]  那你說不怕就不怕了嗎?
[00:11:16.000 --> 00:11:20.000]  但如果是神吩咐你不要害怕
[00:11:20.000 --> 00:11:24.000]  也意味著祂知道你可以不用怕
[00:11:24.000 --> 00:11:27.000]  因此你的心裡面就帶著一份平安接受
[00:11:27.000 --> 00:11:29.000]  帶著一份安然
[00:11:29.000 --> 00:11:30.000]  不要怕
[00:11:30.000 --> 00:11:34.000]  坦然去面對當時你的處境
[00:11:34.000 --> 00:11:38.000]  因為知道神是會幫助你
[00:11:38.000 --> 00:11:39.000]  聖經告訴我們
[00:11:39.000 --> 00:11:41.000]  你不要四處張望
[00:11:41.000 --> 00:11:44.000]  在下面的經文第十節說
[00:11:44.000 --> 00:11:46.000]  不要四處張望
[00:11:46.000 --> 00:11:47.000]  很慌張
[00:11:47.000 --> 00:11:50.000]  以為有很多的侵害來到你
[00:11:50.000 --> 00:11:52.000]  你要記住一件事情
[00:11:52.000 --> 00:11:55.000]  因為我是你的神
[00:11:55.000 --> 00:11:57.000]  然後聖經說到
[00:11:57.000 --> 00:12:01.000]  主給我們有三個必然的應許
[00:12:01.000 --> 00:12:03.000]  我必兼顧你
[00:12:03.000 --> 00:12:05.000]  我必幫助你
[00:12:05.000 --> 00:12:09.000]  我必用公義的右手扶持你
[00:12:09.000 --> 00:12:11.000]  當時已經說到神的右手
[00:12:11.000 --> 00:12:13.000]  意味著神的大能力
[00:12:13.000 --> 00:12:18.000]  祂的幫助不是一些人的幫助
[00:12:18.000 --> 00:12:23.000]  或者有些人很大聲地說幫你
[00:12:23.000 --> 00:12:26.000]  但你實際知道他幫不了你
[00:12:26.000 --> 00:12:29.000]  是神用祂的大能的右手扶持你
[00:12:29.000 --> 00:12:36.000]  而且告訴你我必要用公義的右手扶持你
[00:12:36.000 --> 00:12:40.000]  因此你可以不害怕
[00:12:40.000 --> 00:12:45.000]  安然地去面對一切你面對的困難
[00:12:45.000 --> 00:12:49.000]  然後你再跳到第十三節
[00:12:49.000 --> 00:12:50.000]  聖經就說
[00:12:50.000 --> 00:12:57.000]  因為我耶和華你們的神緊握著你的右手
[00:12:57.000 --> 00:13:00.000]  聖經特別用一個字眼說到緊握著
[00:13:00.000 --> 00:13:04.000]  也意味著祂托著你的右手
[00:13:04.000 --> 00:13:07.000]  是你不會跌倒的
[00:13:07.000 --> 00:13:09.000]  就算你軟弱
[00:13:09.000 --> 00:13:11.000]  但是神有大能力
[00:13:11.000 --> 00:13:13.000]  而且祂緊緊地托著你
[00:13:13.000 --> 00:13:16.000]  你是不會半跌倒的
[00:13:16.000 --> 00:13:18.000]  這是神清楚地告訴你
[00:13:18.000 --> 00:13:19.000]  告訴我知道
[00:13:19.000 --> 00:13:20.000]  你放心
[00:13:20.000 --> 00:13:23.000]  我緊握著你的右手
[00:13:23.000 --> 00:13:26.000]  祂以祂大能的右手
[00:13:26.000 --> 00:13:28.000]  也托著你的右手
[00:13:28.000 --> 00:13:30.000]  因此以能力
[00:13:30.000 --> 00:13:33.000]  要軟弱的可以堅固
[00:13:33.000 --> 00:13:35.000]  這是聖經的應許
[00:13:35.000 --> 00:13:38.000]  各位弟兄姊妹常常記得
[00:13:38.000 --> 00:13:40.000]  神是我們的幫助
[00:13:40.000 --> 00:13:42.000]  不要害怕
[00:13:42.000 --> 00:13:43.000]  在讀下去的時候
[00:13:43.000 --> 00:13:45.000]  聖經提到不單止神要幫助我們
[00:13:45.000 --> 00:13:48.000]  聖經說到我們雖然軟弱
[00:13:48.000 --> 00:13:49.000]  祂要更新我們
[00:13:49.000 --> 00:13:51.000]  祂要堅固我們
[00:13:51.000 --> 00:13:53.000]  第十四節說
[00:13:53.000 --> 00:13:56.000]  蟲子,雅各
[00:13:56.000 --> 00:13:59.000]  用蟲來描寫雅各
[00:13:59.000 --> 00:14:01.000]  以色列人,你不要懼怕
[00:14:01.000 --> 00:14:02.000]  我必幫助你
[00:14:02.000 --> 00:14:05.000]  這次耶和華說的
[00:14:05.000 --> 00:14:07.000]  你的救贖主
[00:14:07.000 --> 00:14:10.000]  就是以色列的聖者
[00:14:10.000 --> 00:14:11.000]  沒錯
[00:14:11.000 --> 00:14:12.000]  以色列的處境
[00:14:12.000 --> 00:14:14.000]  真的好像一條蟲一樣
[00:14:14.000 --> 00:14:16.000]  大家記得剛才說到
[00:14:16.000 --> 00:14:18.000]  他們是被擄到外邦
[00:14:18.000 --> 00:14:21.000]  是家破人亡
[00:14:21.000 --> 00:14:23.000]  有很大的自卑的情緒
[00:14:23.000 --> 00:14:25.000]  覺得很無助
[00:14:25.000 --> 00:14:27.000]  在這個處境裡面
[00:14:27.000 --> 00:14:29.000]  聖者說你好像一條蟲一樣
[00:14:29.000 --> 00:14:32.000]  但是你仍然不需要害怕
[00:14:32.000 --> 00:14:36.000]  因為我是你的救贖主
[00:14:36.000 --> 00:14:38.000]  救贖主不單止說
[00:14:38.000 --> 00:14:39.000]  神讓我們拯救
[00:14:39.000 --> 00:14:41.000]  當時已經說到救贖主的時候
[00:14:41.000 --> 00:14:44.000]  已經說到一個很重要的觀念
[00:14:44.000 --> 00:14:48.000]  就是說至近的親屬
[00:14:48.000 --> 00:14:49.000]  大家如果記得
[00:14:49.000 --> 00:14:50.000]  聖經裡面提到有勞德基
[00:14:50.000 --> 00:14:55.000]  勞德基他至近的親屬是誰
[00:14:55.000 --> 00:14:56.000]  是波亞斯
[00:14:56.000 --> 00:15:01.000]  波亞斯成為了他很重要的幫助
[00:15:01.000 --> 00:15:05.000]  已經說到神是我們至近的親屬
[00:15:05.000 --> 00:15:09.000]  也意味著他和我們有很密切的關係
[00:15:09.000 --> 00:15:11.000]  這位救贖主
[00:15:11.000 --> 00:15:15.000]  是和我們有特別的關係
[00:15:15.000 --> 00:15:20.000]  或者有時候你坐地鐵擠滿了人
[00:15:20.000 --> 00:15:22.000]  你覺得自己很平凡
[00:15:22.000 --> 00:15:25.000]  那麼多人當中誰認識我
[00:15:25.000 --> 00:15:27.000]  但是你要記得
[00:15:27.000 --> 00:15:30.000]  你是神所認識的
[00:15:30.000 --> 00:15:32.000]  你是特別的
[00:15:32.000 --> 00:15:35.000]  因為神是你的神
[00:15:35.000 --> 00:15:37.000]  而你知道他告訴你
[00:15:37.000 --> 00:15:39.000]  我是你的救贖主
[00:15:39.000 --> 00:15:41.000]  我是以色列的聖者
[00:15:41.000 --> 00:15:42.000]  聖者意味著
[00:15:42.000 --> 00:15:45.000]  上帝是和一切分別出來
[00:15:45.000 --> 00:15:46.000]  他是沒有能力的
[00:15:46.000 --> 00:15:48.000]  是聖潔的上帝
[00:15:48.000 --> 00:15:50.000]  但是這位以色列的聖者
[00:15:50.000 --> 00:15:53.000]  也是和以色列有聯繫
[00:15:53.000 --> 00:15:55.000]  沒錯他是榮耀的上帝
[00:15:55.000 --> 00:15:57.000]  但是他和你有聯繫
[00:15:57.000 --> 00:16:00.000]  他是你的聖者
[00:16:00.000 --> 00:16:02.000]  當聖經講述這種關係的時候
[00:16:02.000 --> 00:16:04.000]  他就清楚讓我們知道
[00:16:04.000 --> 00:16:05.000]  沒錯你雖然軟弱
[00:16:05.000 --> 00:16:09.000]  但是我要將你變成為打糧食的器皿
[00:16:09.000 --> 00:16:12.000]  聖經在第十五節講
[00:16:12.000 --> 00:16:16.000]  國漢啊 我要使你成為打糧食的器具
[00:16:16.000 --> 00:16:21.000]  又新又鋒利又有很多的利恥
[00:16:21.000 --> 00:16:24.000]  我們可能不太明白什麼是打糧食的器皿
[00:16:24.000 --> 00:16:26.000]  但是當時以色列人馬上明白
[00:16:26.000 --> 00:16:30.000]  因為他們很多穀物收回來的時候
[00:16:30.000 --> 00:16:34.000]  要用器具將穀殼從穀分出來
[00:16:34.000 --> 00:16:36.000]  以致可以有穀粒
[00:16:36.000 --> 00:16:40.000]  如果那些器具是鈍了的
[00:16:40.000 --> 00:16:41.000]  或者生了瘦的
[00:16:41.000 --> 00:16:43.000]  很難做到工作
[00:16:43.000 --> 00:16:47.000]  但是又利又有新的恥
[00:16:47.000 --> 00:16:53.000]  能夠很快就能夠做到很多的穀粒出來
[00:16:53.000 --> 00:16:55.000]  聖經提到就是
[00:16:55.000 --> 00:16:56.000]  沒錯以前是一條蟲
[00:16:56.000 --> 00:17:01.000]  但是讓他們成為了打糧食的新的器具
[00:17:01.000 --> 00:17:06.000]  以致將很多前面的高山、江嶺全部可以打碎
[00:17:06.000 --> 00:17:08.000]  一切前面的障礙
[00:17:08.000 --> 00:17:14.000]  一切困難、惡的勢力都可以被清除
[00:17:14.000 --> 00:17:15.000]  在電子媒體上所講的
[00:17:15.000 --> 00:17:19.000]  不單單是講述以色列人所要經歷的事情
[00:17:19.000 --> 00:17:21.000]  而是所有神的指紋
[00:17:21.000 --> 00:17:23.000]  沒錯我們有軟弱的時刻
[00:17:23.000 --> 00:17:30.000]  但是神都能夠讓我們成為了剛強的、更新的生命
[00:17:30.000 --> 00:17:31.000]  當我這樣講的時候
[00:17:31.000 --> 00:17:37.000]  我不知道大家會不會都想起一些我們所身處的情況
[00:17:37.000 --> 00:17:38.000]  我們所身處的處境
[00:17:38.000 --> 00:17:40.000]  大家都會體會
[00:17:40.000 --> 00:17:44.000]  有人說這個世界越來越黑暗
[00:17:44.000 --> 00:17:47.000]  政治、社會的變化很多
[00:17:47.000 --> 00:17:51.000]  可能你這幾天多看一些立法局的消息的時候
[00:17:51.000 --> 00:17:55.000]  你都會說為什麼香港搞成這樣
[00:17:55.000 --> 00:17:56.000]  不單止香港
[00:17:56.000 --> 00:17:59.000]  你會留心到很多世界不同的處境
[00:17:59.000 --> 00:18:01.000]  有些弟兄姐妹去到歐洲
[00:18:01.000 --> 00:18:03.000]  發覺歐洲的變化很大
[00:18:03.000 --> 00:18:05.000]  包括了教會
[00:18:05.000 --> 00:18:08.000]  你知道歐洲現在很多的教堂
[00:18:08.000 --> 00:18:09.000]  你想去崇拜
[00:18:09.000 --> 00:18:13.000]  一去到門口發覺原來是酒吧
[00:18:13.000 --> 00:18:17.000]  很多的教堂出售做了一些娛樂場所
[00:18:17.000 --> 00:18:21.000]  你說教會今天還有沒有盼望呢
[00:18:21.000 --> 00:18:25.000]  沒錯今天看到很多讓人很擔心的處境
[00:18:25.000 --> 00:18:27.000]  包括了自己
[00:18:27.000 --> 00:18:30.000]  但是聖經仍然很清楚告訴我們
[00:18:30.000 --> 00:18:35.000]  神要將祂的指紋更新過來
