
[00:00:00.000 --> 00:00:02.000]  在正道之前,我們同心來祈禱
[00:04:50.000 --> 00:04:51.000]  急轉直下
[00:04:51.000 --> 00:04:52.000]  什麼都沒有了
[00:04:52.000 --> 00:04:54.000]  迫於無奈
[00:04:54.000 --> 00:04:59.000]  去到葵涌劏房居住
[00:04:59.000 --> 00:05:02.000]  很現代化的形容就是這樣
[00:05:02.000 --> 00:05:04.000]  本來住在半山區豪宅
[00:05:04.000 --> 00:05:07.000]  突然間一夜之間什麼都沒有了
[00:05:07.000 --> 00:05:12.000]  之後老爺借去要走人
[00:05:12.000 --> 00:05:15.000]  搬到葵涌劏房裏面
[00:05:15.000 --> 00:05:20.000]  在日間三十九度的室溫居住
[00:05:20.000 --> 00:05:24.000]  更加要來擔任運輸
[00:05:24.000 --> 00:05:27.000]  速遞等等勞動的工作
[00:05:27.000 --> 00:05:29.000]  作為神的選民
[00:05:29.000 --> 00:05:32.000]  竟然遭遇這些險景
[00:05:32.000 --> 00:05:33.000]  我們說
[00:05:33.000 --> 00:05:36.000]  舊約聖經是神的約書
[00:05:36.000 --> 00:05:40.000]  同樣是意識人的歷史
[00:05:40.000 --> 00:05:43.000]  竟然不遺言地
[00:05:43.000 --> 00:05:50.000]  來技術在埃及這個地方做過奴隸
[00:05:50.000 --> 00:05:51.000]  很詫異
[00:05:51.000 --> 00:05:55.000]  因為這本書是借世代相傳
[00:05:55.000 --> 00:05:57.000]  借在聖殿
[00:05:57.000 --> 00:05:59.000]  甚至在會堂裏面
[00:05:59.000 --> 00:06:03.000]  來被人選讀中毒
[00:06:03.000 --> 00:06:09.000]  沒有人願意將這些醜事說出來
[00:06:09.000 --> 00:06:11.000]  你想想
[00:06:11.000 --> 00:06:12.000]  假如
[00:06:12.000 --> 00:06:13.000]  說笑地說
[00:06:13.000 --> 00:06:17.000]  如果我們以前
[00:06:17.000 --> 00:06:19.000]  我回到家鄉
[00:06:19.000 --> 00:06:20.000]  都會說
[00:06:20.000 --> 00:06:24.000]  原來第幾代的錢都和我無關
[00:06:24.000 --> 00:06:25.000]  不知道是什麼
[00:06:25.000 --> 00:06:26.000]  有人中了狀元
[00:06:26.000 --> 00:06:28.000]  有個牌面
[00:06:28.000 --> 00:06:29.000]  就站在這裏
[00:06:29.000 --> 00:06:31.000]  我說都很漂亮
[00:06:31.000 --> 00:06:32.000]  很厲害
[00:06:32.000 --> 00:06:34.000]  但是和我有什麼關係
[00:06:34.000 --> 00:06:37.000]  狗軟的事情
[00:06:37.000 --> 00:06:38.000]  但是竟然
[00:06:38.000 --> 00:06:40.000]  但這些修家的東西
[00:06:40.000 --> 00:06:41.000]  不會拿出來說的
[00:06:41.000 --> 00:06:44.000]  實際是甚麼
[00:06:44.000 --> 00:06:46.000]  做過奴隸
[00:06:46.000 --> 00:06:48.000]  竟然
[00:06:48.000 --> 00:06:53.000]  白紙黑字寫下來說出來
[00:06:53.000 --> 00:06:55.000]  有什麼意思
[00:06:55.000 --> 00:06:56.000]  這幾年
[00:06:56.000 --> 00:06:59.000]  香港改變實在太大
[00:06:59.000 --> 00:07:00.000]  我們經濟
[00:07:00.000 --> 00:07:01.000]  政治民生等等
[00:07:01.000 --> 00:07:03.000]  我們如何自處
[00:07:03.000 --> 00:07:04.000]  作為一個有信仰的人
[00:07:04.000 --> 00:07:06.000]  我們如何生活
[00:07:06.000 --> 00:07:10.000]  今天講到有三個重點
[00:07:10.000 --> 00:07:11.000]  第一
[00:07:11.000 --> 00:07:13.000]  是以信心的眼睛
[00:07:13.000 --> 00:07:15.000]  看見隱藏的神
[00:07:15.000 --> 00:07:16.000]  第二
[00:07:16.000 --> 00:07:18.000]  是認定人的聰明
[00:07:18.000 --> 00:07:21.000]  不及神的愚絕
[00:07:21.000 --> 00:07:22.000]  第三
[00:07:22.000 --> 00:07:26.000]  是找緊神的應許
[00:07:26.000 --> 00:07:28.000]  以信心的眼睛
[00:07:28.000 --> 00:07:29.000]  看見隱藏的神
[00:07:29.000 --> 00:07:31.000]  經文裏面說
[00:07:31.000 --> 00:07:34.000]  以色列人生養眾多
[00:07:34.000 --> 00:07:36.000]  並且繁茂
[00:07:36.000 --> 00:07:37.000]  極其強盛
[00:07:37.000 --> 00:07:39.000]  滿了那地
[00:07:39.000 --> 00:07:40.000]  看啊
[00:07:40.000 --> 00:07:43.000]  這以色列民比我們還多
[00:07:43.000 --> 00:07:45.000]  又比我們強盛
[00:07:45.000 --> 00:07:47.000]  此時愈發苦愛他們
[00:07:47.000 --> 00:07:49.000]  他們愈發喜耐
[00:07:49.000 --> 00:07:51.000]  愈發蔓延
[00:07:51.000 --> 00:07:53.000]  以色列人多喜耐
[00:07:53.000 --> 00:07:57.000]  極其強盛
[00:07:57.000 --> 00:07:59.000]  為什麼這個分題
[00:07:59.000 --> 00:08:00.000]  是以信心的眼睛
[00:08:00.000 --> 00:08:03.000]  來看見隱藏的神
[00:08:03.000 --> 00:08:06.000]  因為表面上
[00:08:06.000 --> 00:08:11.000]  好像法老來遇取愚愧
[00:08:11.000 --> 00:08:13.000]  剛才主席來了讀
[00:08:13.000 --> 00:08:14.000]  經文的時間
[00:08:14.000 --> 00:08:17.000]  法老下了三道命令
[00:08:17.000 --> 00:08:19.000]  向以色列人
[00:08:19.000 --> 00:08:24.000]  來將他們轉化成為奴隸
[00:08:24.000 --> 00:08:27.000]  用很強的工作量
[00:08:27.000 --> 00:08:30.000]  去苦待他們
[00:08:30.000 --> 00:08:34.000]  讓他們痛苦受煩
[00:08:34.000 --> 00:08:37.000]  覺得命苦
[00:08:37.000 --> 00:08:40.000]  覺得很辛苦
[00:08:40.000 --> 00:08:43.000]  神好像對這件事
[00:08:43.000 --> 00:08:45.000]  無動於衷
[00:08:45.000 --> 00:08:49.000]  當以色列人面對滅族的危險
[00:08:49.000 --> 00:08:54.000]  兩個新媳婦接受法老的命令
[00:08:54.000 --> 00:08:56.000]  要將男嬰
[00:08:56.000 --> 00:09:02.000]  初生的男嬰來殺害
[00:09:02.000 --> 00:09:07.000]  好像神又不見了那樣
[00:09:07.000 --> 00:09:09.000]  法老的命令下來
[00:09:09.000 --> 00:09:13.000]  是兩個新媳婦的領袖
[00:09:13.000 --> 00:09:18.000]  斯伯拉和普亞挺身而出
[00:09:18.000 --> 00:09:21.000]  來回應
[00:09:21.000 --> 00:09:23.000]  還有第三道命令
[00:09:23.000 --> 00:09:29.000]  就是要將以色列人的男嬰
[00:09:29.000 --> 00:09:32.000]  扔下尼羅河
[00:09:32.000 --> 00:09:36.000]  去保留女嬰的性命
[00:09:36.000 --> 00:09:40.000]  這是種族的清洗和滅絕
[00:09:40.000 --> 00:09:42.000]  神好像失蹤了
[00:09:42.000 --> 00:09:43.000]  放了假
[00:09:43.000 --> 00:09:47.000]  任由事情你都惡化
[00:09:47.000 --> 00:09:50.000]  以色列人好像在玉材砧板上
[00:09:50.000 --> 00:09:52.000]  任由宰割
[00:09:52.000 --> 00:09:54.000]  是不是真的這樣
[00:09:54.000 --> 00:09:56.000]  是不是當真
[00:09:56.000 --> 00:09:58.000]  是不是果然
[00:09:58.000 --> 00:10:01.000]  聖經的技術是有意思的
[00:10:01.000 --> 00:10:03.000]  它為什麼叫你
[00:10:03.000 --> 00:10:04.000]  不是沒什麼的
[00:10:04.000 --> 00:10:09.000]  反而是用一個不一樣的視野願景
[00:10:09.000 --> 00:10:10.000]  讓我們看到
[00:10:10.000 --> 00:10:14.000]  在困難裡面看到神的祝福
[00:10:14.000 --> 00:10:16.000]  這個不是一個盲目的相信
[00:10:16.000 --> 00:10:18.000]  不是一個黑暗的跳躍
[00:10:18.000 --> 00:10:22.000]  而是神好像隱藏在背後
[00:10:22.000 --> 00:10:24.000]  看見事情的發生
[00:10:24.000 --> 00:10:26.000]  但同時事情的發生
[00:10:26.000 --> 00:10:28.000]  是滿有神的祝福
[00:10:28.000 --> 00:10:31.000]  滿有神的帶領
[00:10:31.000 --> 00:10:32.000]  經文一章一節
[00:10:32.000 --> 00:10:36.000]  說到接續創世紀
[00:10:36.000 --> 00:10:38.000]  說以色列的宗旨
[00:10:38.000 --> 00:10:40.000]  各帶家眷和雅閣
[00:10:40.000 --> 00:10:41.000]  來到埃及
[00:10:41.000 --> 00:10:43.000]  來到是什麼意思呢
[00:10:43.000 --> 00:10:45.000]  就是他們外來的
[00:10:45.000 --> 00:10:47.000]  是不屬於埃及的
[00:10:47.000 --> 00:10:49.000]  如果我們翻開地圖
[00:10:49.000 --> 00:10:51.000]  看到他們移居的路線
[00:10:51.000 --> 00:10:54.000]  是超越了三百公里
[00:10:54.000 --> 00:10:57.000]  去到一個完全陌生的地方
[00:10:57.000 --> 00:10:59.000]  俗語來說
[00:10:59.000 --> 00:11:01.000]  人生路不熟
[00:11:01.000 --> 00:11:06.000]  聖物的種類
[00:11:06.000 --> 00:11:09.000]  水土、天氣、氣候、語言
[00:11:09.000 --> 00:11:11.000]  要適應一點都不容易
[00:11:11.000 --> 00:11:13.000]  俗語來說
[00:11:13.000 --> 00:11:16.000]  是一件很困難的事
[00:11:16.000 --> 00:11:19.000]  我們當中有
[00:11:19.000 --> 00:11:22.000]  我們短宣隊去過蒙古
[00:11:22.000 --> 00:11:26.000]  有黎林執事從德國回來
[00:11:26.000 --> 00:11:31.000]  有羅太爺牧師帶領親子短宣隊去台灣
[00:11:31.000 --> 00:11:34.000]  問心的
[00:11:34.000 --> 00:11:37.000]  一頭半個月沒所謂
[00:11:37.000 --> 00:11:39.000]  都覺得幾好玩、幾得意
[00:11:39.000 --> 00:11:40.000]  吃下不同的東西
[00:11:40.000 --> 00:11:41.000]  德國香腸
[00:11:41.000 --> 00:11:45.000]  去蒙古喝喝羊奶茶
[00:11:45.000 --> 00:11:47.000]  騎馬
[00:11:47.000 --> 00:11:49.000]  去台灣可能吃到地道的食物
[00:11:49.000 --> 00:11:51.000]  都不錯
[00:11:51.000 --> 00:11:54.000]  但是如果
[00:11:54.000 --> 00:11:57.000]  你說定居下來
[00:11:57.000 --> 00:11:59.000]  你都要想想
[00:11:59.000 --> 00:12:01.000]  很多東西都不同
[00:12:01.000 --> 00:12:02.000]  不是說玩的
[00:12:02.000 --> 00:12:04.000]  你去到體驗很開心
[00:12:04.000 --> 00:12:07.000]  但是如果你說要留下來
[00:12:07.000 --> 00:12:13.000]  不如長宣都不會馬上答應
[00:12:13.000 --> 00:12:14.000]  你想想
[00:12:14.000 --> 00:12:18.000]  這麼多改變
[00:12:18.000 --> 00:12:20.000]  人數增多
[00:12:20.000 --> 00:12:24.000]  是神對以色列人的祝福
[00:12:24.000 --> 00:12:26.000]  在創世紀一章28節
[00:12:26.000 --> 00:12:28.000]  這是神說的
[00:12:28.000 --> 00:12:31.000]  要生養眾多
[00:12:31.000 --> 00:12:36.000]  遍滿地面
[00:12:36.000 --> 00:12:39.000]  是神對以色列人的祝福
[00:12:39.000 --> 00:12:41.000]  這個動詞在這個經文裏面
[00:12:41.000 --> 00:12:43.000]  是一再出現
[00:12:43.000 --> 00:12:46.000]  九節、十節
[00:12:46.000 --> 00:12:49.000]  其實還有十二節
[00:12:49.000 --> 00:12:53.000]  在梵謀
[00:12:53.000 --> 00:12:55.000]  極其強盛
[00:12:55.000 --> 00:12:56.000]  古代來講
[00:12:56.000 --> 00:12:58.000]  沒有機器人手出作
[00:12:58.000 --> 00:12:59.000]  親力親為
[00:12:59.000 --> 00:13:01.000]  人是重大的資源
[00:13:01.000 --> 00:13:02.000]  人多
[00:13:02.000 --> 00:13:04.000]  是力量大
[00:13:04.000 --> 00:13:07.000]  滿了那地
[00:13:07.000 --> 00:13:08.000]  但是偏偏
[00:13:08.000 --> 00:13:10.000]  以色列人是寄居
[00:13:10.000 --> 00:13:12.000]  是外來的
[00:13:12.000 --> 00:13:13.000]  他們人數增多
[00:13:13.000 --> 00:13:15.000]  越是逼迫
[00:13:15.000 --> 00:13:18.000]  越是他們越發蔓延
[00:13:18.000 --> 00:13:21.000]  在一個不正常的表現
[00:13:21.000 --> 00:13:24.000]  在一個不正常的狀況
[00:13:24.000 --> 00:13:27.000]  這個就明顯是神的恩典
[00:13:27.000 --> 00:13:29.000]  是神的賜福
[00:13:29.000 --> 00:13:32.000]  從考古的資料來看到
[00:13:32.000 --> 00:13:34.000]  有部族來到去
[00:13:34.000 --> 00:13:36.000]  經過遠距離的遷徙
[00:13:36.000 --> 00:13:39.000]  人口是銳減
[00:13:39.000 --> 00:13:41.000]  甚至是滅亡
[00:13:41.000 --> 00:13:42.000]  以色列人生養眾多
[00:13:42.000 --> 00:13:44.000]  並且泛亡極其強盛
[00:13:44.000 --> 00:13:45.000]  滿了那地
[00:13:45.000 --> 00:13:48.000]  是一件反常的事
[00:13:48.000 --> 00:13:50.000]  我們看到中國的歷史
[00:13:50.000 --> 00:13:51.000]  我們南遷
[00:13:51.000 --> 00:13:53.000]  無論是東漢、西漢
[00:13:53.000 --> 00:13:55.000]  南宋
[00:13:55.000 --> 00:13:59.000]  北宋、南宋
[00:13:59.000 --> 00:14:04.000]  經過南渡黃河之後
[00:14:04.000 --> 00:14:08.000]  不能回頭
[00:14:08.000 --> 00:14:11.000]  並且國勢國力
[00:14:11.000 --> 00:14:14.000]  是一再下降
[00:14:14.000 --> 00:14:17.000]  以色列人在極不利的情況下
[00:14:17.000 --> 00:14:19.000]  仍然急速增長
[00:14:19.000 --> 00:14:20.000]  不是偶然
[00:14:20.000 --> 00:14:22.000]  是明顯是神的保守
[00:14:22.000 --> 00:14:27.000]  是凸顯神的榮耀和權能
[00:14:27.000 --> 00:14:29.000]  無論是以前近東的文化
[00:14:29.000 --> 00:14:32.000]  或者是中國我們民間宗教
[00:14:32.000 --> 00:14:34.000]  每個神靈的領域
[00:14:34.000 --> 00:14:36.000]  都是非常窄小的
[00:14:36.000 --> 00:14:38.000]  山友山神
[00:14:38.000 --> 00:14:39.000]  海友海神
[00:14:39.000 --> 00:14:40.000]  有管姻緣的
[00:14:40.000 --> 00:14:41.000]  有管門口的
[00:14:41.000 --> 00:14:43.000]  離開了就失靈
[00:14:43.000 --> 00:14:46.000]  好像我們的手機那樣
[00:14:46.000 --> 00:14:49.000]  我們就算裝了很多
[00:14:49.000 --> 00:14:56.000]  很強勁的軟件
[00:14:56.000 --> 00:15:00.000]  這個手機是很高速運算
[00:15:00.000 --> 00:15:01.000]  是很貴價的
[00:15:01.000 --> 00:15:03.000]  將來又說出新機了
[00:15:03.000 --> 00:15:05.000]  類似這樣
[00:15:05.000 --> 00:15:11.000]  但是你離開香港有沒有用呢
[00:15:11.000 --> 00:15:14.000]  有要怎樣
[00:15:14.000 --> 00:15:18.000]  你要轉一張SIM卡才行
[00:15:18.000 --> 00:15:21.000]  你就算是去到
[00:15:21.000 --> 00:15:26.000]  漫遊其實都是用當地的服務
[00:15:26.000 --> 00:15:28.000]  去轉回
[00:15:28.000 --> 00:15:30.000]  你一張卡
[00:15:30.000 --> 00:15:32.000]  就是這個服務
[00:15:32.000 --> 00:15:35.000]  都是由地域來限制
[00:15:35.000 --> 00:15:38.000]  但是神竟然超越了地域
[00:15:38.000 --> 00:15:40.000]  在極不利的情況下
[00:15:40.000 --> 00:15:43.000]  讓以色列人壯大
[00:15:43.000 --> 00:15:47.000]  這個就是神隱藏
[00:15:47.000 --> 00:15:54.000]  要用信心的眼睛去看到
[00:15:54.000 --> 00:15:58.000]  就正如我們很喜歡吃的水果
[00:15:58.000 --> 00:16:01.000]  我以前很小的時候
[00:16:01.000 --> 00:16:05.000]  我還記得日本水晶梨的味道
[00:16:05.000 --> 00:16:08.000]  到今天我吃不回
[00:16:08.000 --> 00:16:10.000]  我都吃到水晶梨
[00:16:10.000 --> 00:16:12.000]  但是怎樣
[00:16:12.000 --> 00:16:14.000]  都不是我自己的味道
[00:16:14.000 --> 00:16:16.000]  我們去看到
[00:16:16.000 --> 00:16:18.000]  一分錢一分貨那些所謂的
[00:16:18.000 --> 00:16:21.000]  就是香菸提子
[00:16:21.000 --> 00:16:23.000]  它真的貴得怎樣
[00:16:23.000 --> 00:16:25.000]  它有價值
[00:16:25.000 --> 00:16:27.000]  你去發覺
[00:16:27.000 --> 00:16:30.000]  同樣的名字好像相同
[00:16:30.000 --> 00:16:31.000]  但是吃下去
[00:16:31.000 --> 00:16:33.000]  完全都不是一回事
[00:16:33.000 --> 00:16:35.000]  雖然品種一樣
[00:16:35.000 --> 00:16:38.000]  但是不同地方你去種植
[00:16:38.000 --> 00:16:41.000]  因為氣候環境等等
[00:16:41.000 --> 00:16:44.000]  整件事都變了
[00:16:44.000 --> 00:16:46.000]  以色列人離開
[00:16:46.000 --> 00:16:49.000]  去本族本家
[00:16:49.000 --> 00:16:51.000]  人離鄉賤
[00:16:51.000 --> 00:16:54.000]  但是竟然是不斷發展
[00:16:54.000 --> 00:16:57.000]  繼續來增長
[00:16:57.000 --> 00:17:00.000]  就說了神在創世紀給人類的祝福
[00:17:00.000 --> 00:17:04.000]  也是神信守阿伯拉罕所立的約
[00:17:04.000 --> 00:17:06.000]  去繼續應驗在以色列人當中
[00:17:06.000 --> 00:17:10.000]  去證明神一直與以色列人同在
[00:17:10.000 --> 00:17:12.000]  在創世紀的技術裏面
[00:17:12.000 --> 00:17:15.000]  列祖阿伯拉罕已殺阿閣
[00:17:15.000 --> 00:17:17.000]  若失遇上危險
[00:17:17.000 --> 00:17:20.000]  最終化險為夷
[00:17:20.000 --> 00:17:22.000]  神遵守他的約
[00:17:22.000 --> 00:17:24.000]  他活躍在列祖的時代
[00:17:24.000 --> 00:17:27.000]  活躍在以色列人被擄逸的時期
[00:17:27.000 --> 00:17:30.000]  他活躍在每一個的時代
[00:17:30.000 --> 00:17:33.000]  更活躍在今天我們當中
[00:17:33.000 --> 00:17:35.000]  讓我們在逆境裏面
[00:17:35.000 --> 00:17:38.000]  仍然看到神一直與我們同在
[00:17:38.000 --> 00:17:42.000]  仍然看到神這個隱藏的祝福
[00:17:42.000 --> 00:17:48.000]  51歲的華裔男星關繼威
[00:17:48.000 --> 00:17:52.000]  他獲得今年奧斯卡最佳男配角
[00:17:52.000 --> 00:17:57.000]  他擊敗了很多競爭的對手
[00:17:57.000 --> 00:18:03.000]  獲提名的男配角的影片和影星
[00:18:03.000 --> 00:18:07.000]  都是很強勁的競爭對手
[00:18:07.000 --> 00:18:11.000]  他能夠勝出圓廢孝行
[00:18:11.000 --> 00:18:14.000]  但他的星途是非常坎坷
[00:18:14.000 --> 00:18:17.000]  更加曾經是武器可演
[00:18:17.000 --> 00:18:19.000]  來轉往幕後發展
[00:18:19.000 --> 00:18:23.000]  更加試過武功做
[00:18:23.000 --> 00:18:27.000]  要轉型做其他的工作
[00:18:27.000 --> 00:18:30.000]  獲獎之後他接受訪問
[00:18:30.000 --> 00:18:33.000]  他講他自己出生於越南
[00:18:33.000 --> 00:18:38.000]  然後逃難曾經有一年來到香港
[00:18:38.000 --> 00:18:41.000]  在香港的越南難民營裏面
[00:18:41.000 --> 00:18:43.000]  居住了一年
[00:18:43.000 --> 00:18:45.000]  在這一年裏面
[00:18:45.000 --> 00:18:48.000]  他有機會接觸信仰
[00:18:48.000 --> 00:18:51.000]  他說很感謝香港
[00:18:51.000 --> 00:18:56.000]  他在這一年裏面去教會
[00:18:56.000 --> 00:18:59.000]  他接觸過基督信仰
[00:18:59.000 --> 00:19:03.000]  他聽從當時的導師來勸告
[00:19:03.000 --> 00:19:08.000]  他沒有跟隨當時在營裏面的少年人
[00:19:08.000 --> 00:19:12.000]  在營裏面加入幫派
[00:19:12.000 --> 00:19:15.000]  沒有誤入歧途
[00:19:15.000 --> 00:19:19.000]  後來他可以用一個難民的身份
[00:19:19.000 --> 00:19:22.000]  移居在美國
[00:19:22.000 --> 00:19:25.000]  然後他今年憑著香港的譯音
[00:19:25.000 --> 00:19:27.000]  這個翻譯的名字就說
[00:19:27.000 --> 00:19:30.000]  來義裏合挽救宇宙
[00:19:30.000 --> 00:19:35.000]  來獲得奧斯加的最佳男配角
[00:19:35.000 --> 00:19:39.000]  他對於這一年在香港的生活
[00:19:39.000 --> 00:19:43.000]  以及在香港能夠在信仰裏面
[00:19:43.000 --> 00:19:47.000]  一個經驗去深處感恩
[00:19:55.000 --> 00:19:59.000]  人的絕境是神的開始
[00:19:59.000 --> 00:20:04.000]  是很多人對信仰的體驗
[00:20:04.000 --> 00:20:07.000]  但是在聖經裏面
[00:20:07.000 --> 00:20:11.000]  或者我對聖經對信仰的說法
[00:20:11.000 --> 00:20:17.000]  是人的開始到人的絕境
[00:20:17.000 --> 00:20:19.000]  都是神的開始
[00:20:19.000 --> 00:20:22.000]  神一直在我們生命裏面
[00:20:22.000 --> 00:20:27.000]  神從沒有在我們生命裏面離職
[00:20:27.000 --> 00:20:31.000]  只是我們有沒有這份信心
[00:20:31.000 --> 00:20:34.000]  可以看到神一直與我們同行
[00:20:34.000 --> 00:20:39.000]  神一直與我們同伴
[00:20:39.000 --> 00:20:42.000]  第二點是認定人的聰明
[00:20:42.000 --> 00:20:45.000]  不及神的愚絕
[00:20:45.000 --> 00:20:47.000]  在這段經文裏面
[00:20:47.000 --> 00:20:50.000]  法老出了三道命令
[00:20:50.000 --> 00:20:52.000]  第一道主食令我們讀到
[00:20:52.000 --> 00:20:54.000]  他去新上場的時候
[00:20:54.000 --> 00:21:01.000]  即時已經用巧計來待他們
[00:21:01.000 --> 00:21:03.000]  恐怕他們在日後
[00:21:03.000 --> 00:21:05.000]  若遇甚麼爭戰的時候
[00:21:05.000 --> 00:21:09.000]  就聯合我們的仇敵攻擊我們
[00:21:09.000 --> 00:21:11.000]  離開這地去了
[00:21:11.000 --> 00:21:15.000]  於是埃及人派督公克制他們
[00:21:15.000 --> 00:21:18.000]  加重擔苦害他們
[00:21:18.000 --> 00:21:21.000]  他們為法老建造兩座積放城
[00:21:21.000 --> 00:21:24.000]  就是比東和蘭塞
[00:21:24.000 --> 00:21:26.000]  指示愈發苦害
[00:21:26.000 --> 00:21:30.000]  他們愈發苦害地愈發蔓延
[00:21:30.000 --> 00:21:34.000]  埃及就因以色列人受犯
[00:21:34.000 --> 00:21:37.000]  這是第一道的命令
