
[00:00:00.000 --> 00:00:05.400]  如果我們要成為一個以神為生命或者生活中心的人
[00:05:14.300 --> 00:05:16.300]  我覺得中國人有很多的文
[00:05:16.300 --> 00:05:19.300]  有很多古人所講的東西
[00:05:19.300 --> 00:05:20.300]  其實很有智慧
[00:05:20.300 --> 00:05:23.300]  還有一些很有聖經的影子
[00:05:23.300 --> 00:05:26.300]  孔子講的三字經裡
[00:05:26.300 --> 00:05:29.300]  一段已經講了
[00:05:29.300 --> 00:05:31.300]  人之初,性本善
[00:05:31.300 --> 00:05:33.300]  性相近,習相遠
[00:05:33.300 --> 00:05:35.300]  其實意思是什麼呢?
[00:05:35.300 --> 00:05:37.300]  就是人在剛出生的時候
[00:05:37.300 --> 00:05:39.300]  本性是善良的
[00:05:39.300 --> 00:05:40.300]  他的意思是這樣
[00:05:40.300 --> 00:05:42.300]  性情也很相近
[00:05:42.300 --> 00:05:46.300]  但是隨著各自生存環境不同的變化
[00:05:46.300 --> 00:05:47.300]  影響
[00:05:47.300 --> 00:05:51.300]  所以每個人的習性都會產生差異
[00:05:51.300 --> 00:05:54.300]  其實中國人是講對一部份
[00:05:54.300 --> 00:05:57.300]  人之初真的是性本善
[00:05:57.300 --> 00:05:59.300]  就是他們的善良
[00:05:59.300 --> 00:06:03.300]  因為正如聖經所講
[00:06:03.300 --> 00:06:05.300]  神起初做人
[00:06:05.300 --> 00:06:08.300]  我們是按照神的形象去做的
[00:06:08.300 --> 00:06:11.300]  裡面有神的善良或者良善
[00:06:11.300 --> 00:06:13.300]  這個屬性
[00:06:13.300 --> 00:06:17.300]  但是當遲早犯罪叛逆神的時候
[00:06:17.300 --> 00:06:19.300]  吃了分別善樂樹的果子
[00:06:19.300 --> 00:06:22.300]  罪就成為我們人本性的一部份
[00:06:22.300 --> 00:06:28.300]  所以你會看到為何該隱要殺阿伯
[00:06:28.300 --> 00:06:30.300]  妒忌
[00:06:30.300 --> 00:06:34.300]  這些這麼邪惡的事都做得出來
[00:06:34.300 --> 00:06:36.300]  心裡沒有良善
[00:06:36.300 --> 00:06:38.300]  不會為著他的兄弟這麼成功
[00:06:38.300 --> 00:06:42.300]  為他的兄弟這麼好而去感恩
[00:06:42.300 --> 00:06:45.300]  傳道書裡面也這樣說
[00:06:45.300 --> 00:06:48.300]  事上行善而不犯罪的義人
[00:06:48.300 --> 00:06:51.300]  世上實在沒有
[00:06:51.300 --> 00:06:54.300]  羅馬書三章十到十二節裡面也這樣說
[00:06:54.300 --> 00:06:57.300]  沒有義人連一個也沒有
[00:06:57.300 --> 00:07:00.300]  沒有行善的連一個也沒有
[00:07:00.300 --> 00:07:03.300]  另外相信大家一定聽過保羅這段名言
[00:07:03.300 --> 00:07:06.300]  我也知道在我裡頭
[00:07:06.300 --> 00:07:08.300]  就算我肉體之中沒有良善
[00:07:08.300 --> 00:07:11.300]  因為立志為善由得我
[00:07:11.300 --> 00:07:13.300]  只是行出來由不得我
[00:07:13.300 --> 00:07:16.300]  這是保羅心裡的掙扎
[00:07:16.300 --> 00:07:18.300]  他辛苦到一個地步
[00:07:18.300 --> 00:07:21.300]  我想去做這個良善
[00:07:21.300 --> 00:07:24.300]  但是我想做的我做不到
[00:07:24.300 --> 00:07:26.300]  我不想做的我反而做到
[00:07:26.300 --> 00:07:30.300]  所以當時保羅如果他會英文
[00:07:30.300 --> 00:07:32.300]  他一定會recap in English
[00:07:32.300 --> 00:07:34.300]  跟大家說他心裡的掙扎
[00:07:34.300 --> 00:07:36.300]  那種痛苦
[00:07:36.300 --> 00:07:37.300]  我想做做不到
[00:07:37.300 --> 00:07:39.300]  我不想做的全部都做了
[00:07:39.300 --> 00:07:42.300]  我可以怎麼做啊
[00:07:42.300 --> 00:07:44.300]  很辛苦
[00:07:44.300 --> 00:07:46.300]  還有耶穌也說了一件事
[00:07:46.300 --> 00:07:49.300]  在萬惡福音十章十七到十八節
[00:07:49.300 --> 00:07:52.300]  有一個年輕人去問耶穌
[00:07:52.300 --> 00:07:57.300]  良善的夫子我怎樣得罪這個永生啊
[00:07:57.300 --> 00:08:01.300]  耶穌說了一句什麼話
[00:08:01.300 --> 00:08:04.300]  傳道人就是傳道人
[00:08:04.300 --> 00:08:06.300]  所以這些一定要給他麥克風
[00:08:06.300 --> 00:08:09.300]  說兩句才行
[00:08:09.300 --> 00:08:13.300]  為什麼你稱我為良善呢
[00:08:13.300 --> 00:08:16.300]  除了神之外沒有人是良善
[00:08:16.300 --> 00:08:20.300]  不如本週祈禱的經文改這一句
[00:08:20.300 --> 00:08:25.300]  當耶穌去回答這個年輕人
[00:08:25.300 --> 00:08:28.300]  為什麼你稱我為良善呢
[00:08:28.300 --> 00:08:31.300]  只有神是良善之外沒有人是良善
[00:08:31.300 --> 00:08:34.300]  所以耶穌透過回答這個問題
[00:08:34.300 --> 00:08:35.300]  其實說了兩件事
[00:08:35.300 --> 00:08:40.300]  第一件事就是耶穌暗示我就是神
[00:08:40.300 --> 00:08:44.300]  既然你稱呼我為良善的夫子
[00:08:44.300 --> 00:08:47.300]  應該這麼說
[00:08:47.300 --> 00:08:51.300]  這個年輕人其實有些智慧
[00:08:51.300 --> 00:08:52.300]  看到一些東西
[00:08:52.300 --> 00:08:53.300]  懂一些東西
[00:08:53.300 --> 00:08:54.300]  讀過鹹水
[00:08:54.300 --> 00:08:56.300]  吃過椰粥
[00:08:56.300 --> 00:08:59.300]  耶穌暗示他
[00:08:59.300 --> 00:09:02.300]  為什麼你稱呼我為良善的夫子
[00:09:02.300 --> 00:09:05.300]  除了神是良善之外沒有人是良善
[00:09:05.300 --> 00:09:07.300]  第二件事就是
[00:09:07.300 --> 00:09:16.300]  講出神和人的最大分別
[00:09:16.300 --> 00:09:19.300]  不是能不能行神蹟
[00:09:19.300 --> 00:09:23.300]  而是人心裡沒有良善
[00:09:23.300 --> 00:09:26.300]  自從人犯罪之後
[00:09:26.300 --> 00:09:30.300]  我們每個人都不再以神的標準來分辨善惡
[00:09:30.300 --> 00:09:33.300]  因為我們吃了分辨善惡樹的果子
[00:09:33.300 --> 00:09:38.300]  我們原本分辨善惡這個權柄在神那裡
[00:09:38.300 --> 00:09:39.300]  但是我們沒有信服
[00:09:39.300 --> 00:09:40.300]  我們吃了果子
[00:09:40.300 --> 00:09:44.300]  然後一切分辨善惡的標準是由人去決定
[00:09:44.300 --> 00:09:47.300]  所以其實在中間就會出現很多問題
[00:09:47.300 --> 00:09:49.300]  人的道德標準就越來越低
[00:09:49.300 --> 00:09:53.300]  會用自己的標準
[00:09:53.300 --> 00:09:55.300]  意見來分辨善惡
[00:09:55.300 --> 00:09:59.300]  所以我們不會再有任何神的良善
[00:09:59.300 --> 00:10:00.300]  公義
[00:10:00.300 --> 00:10:02.300]  有很多問題都出現
[00:10:02.300 --> 00:10:05.300]  因為上帝的良善
[00:10:05.300 --> 00:10:07.300]  其實聖經說的
[00:10:07.300 --> 00:10:09.300]  上帝的良善是怎樣的呢?
[00:10:09.300 --> 00:10:11.300]  裡面是包含了慈善
[00:10:11.300 --> 00:10:13.300]  或者慈愛
[00:10:13.300 --> 00:10:14.300]  即是仁慈
[00:10:14.300 --> 00:10:16.300]  仁愛
[00:10:16.300 --> 00:10:18.300]  憐憫
[00:10:18.300 --> 00:10:20.300]  和恩惠
[00:10:20.300 --> 00:10:21.300]  所以其實
[00:10:21.300 --> 00:10:23.300]  好像我們剛才一直在說的
[00:10:23.300 --> 00:10:25.300]  就是人生命裡
[00:10:25.300 --> 00:10:27.300]  因為受罪的影響
[00:10:27.300 --> 00:10:29.300]  不會再有良善
[00:10:29.300 --> 00:10:32.300]  所以亦是因為這個原因
[00:10:32.300 --> 00:10:34.300]  聖靈的果子
[00:10:34.300 --> 00:10:37.300]  不是透過你的修煉
[00:10:37.300 --> 00:10:39.300]  修煉忍耐
[00:10:39.300 --> 00:10:41.300]  你打我兩巴掌
[00:10:41.300 --> 00:10:43.300]  我不還手
[00:10:43.300 --> 00:10:46.300]  我很和平的
[00:10:46.300 --> 00:10:48.300]  我不會罵你的
[00:10:48.300 --> 00:10:50.300]  打不還手
[00:10:50.300 --> 00:10:51.300]  罵不還口
[00:10:51.300 --> 00:10:52.300]  去修煉回來
[00:10:52.300 --> 00:10:54.300]  是不行的
[00:10:54.300 --> 00:10:56.300]  聖靈的果子
[00:10:56.300 --> 00:10:59.300]  是不可以靠你和我
[00:10:59.300 --> 00:11:01.300]  做任何的修煉
[00:11:01.300 --> 00:11:02.300]  吃齋也好
[00:11:02.300 --> 00:11:03.300]  吃什麼也好
[00:11:03.300 --> 00:11:05.300]  修煉不到回來的
[00:11:05.300 --> 00:11:06.300]  是不行的
[00:11:06.300 --> 00:11:08.300]  是唯有真的
[00:11:08.300 --> 00:11:10.300]  透過聖靈的工作
[00:11:10.300 --> 00:11:12.300]  所以其實有一樣東西就是
[00:11:12.300 --> 00:11:13.300]  有很多基督徒
[00:11:13.300 --> 00:11:14.300]  為什麼忽略了
[00:11:14.300 --> 00:11:17.300]  聖靈內在我們生命裡
[00:11:17.300 --> 00:11:19.300]  聖靈有沒有內在
[00:11:19.300 --> 00:11:21.300]  你和我的生命裡
[00:11:21.300 --> 00:11:22.300]  有
[00:11:22.300 --> 00:11:24.300]  但是你怎樣確定
[00:11:24.300 --> 00:11:26.300]  聖靈內在你生命裡
[00:11:26.300 --> 00:11:28.300]  聖靈內在你生命裡
[00:11:28.300 --> 00:11:31.300]  做什麼
[00:11:31.300 --> 00:11:36.300]  做什麼
[00:11:36.300 --> 00:11:37.300]  提醒
[00:11:37.300 --> 00:11:42.300]  還有呢
[00:11:42.300 --> 00:11:45.300]  問題在這裡
[00:11:45.300 --> 00:11:49.300]  誰信耶穌超過五年
[00:11:49.300 --> 00:11:51.300]  大部分
[00:11:51.300 --> 00:11:53.300]  放下手
[00:11:53.300 --> 00:11:55.300]  誰今天信耶穌
[00:11:55.300 --> 00:11:57.300]  誰還沒信耶穌
[00:11:57.300 --> 00:12:00.300]  要不我和你做決志祈禱
[00:12:00.300 --> 00:12:02.300]  問題就在這裡
[00:12:02.300 --> 00:12:03.300]  聖靈
[00:12:03.300 --> 00:12:04.300]  你信了耶穌
[00:12:04.300 --> 00:12:05.300]  當你信了耶穌之後
[00:12:05.300 --> 00:12:08.300]  聖靈就內在你生命裡
[00:12:08.300 --> 00:12:10.300]  但是你信了超過五年
[00:12:10.300 --> 00:12:11.300]  但是好了
[00:12:11.300 --> 00:12:12.300]  問你
[00:12:12.300 --> 00:12:14.300]  聖靈內在你生命裡
[00:12:14.300 --> 00:12:15.300]  應該怎樣
[00:12:15.300 --> 00:12:19.300]  他做什麼
[00:12:19.300 --> 00:12:20.300]  有些人
[00:12:20.300 --> 00:12:23.300]  逃避我的眼神
[00:12:23.300 --> 00:12:25.300]  這些就知道了
[00:12:25.300 --> 00:12:27.300]  免得回答
[00:12:27.300 --> 00:12:30.300]  淡淡炎略過
[00:12:30.300 --> 00:12:32.300]  神的有美麗
[00:12:32.300 --> 00:12:34.300]  問題在這裡
[00:12:34.300 --> 00:12:38.300]  為什麼我們信耶穌超過五年
[00:12:38.300 --> 00:12:39.300]  當你信耶穌那一刻
[00:12:39.300 --> 00:12:41.300]  聖靈就內在你生命裡
[00:12:41.300 --> 00:12:42.300]  但是理論上
[00:12:42.300 --> 00:12:43.300]  五年
[00:12:43.300 --> 00:12:48.300]  365乘5等於多少
[00:12:48.300 --> 00:12:50.300]  幾萬
[00:12:50.300 --> 00:12:53.300]  一萬多
[00:12:53.300 --> 00:12:56.300]  一千多
[00:12:56.300 --> 00:12:57.300]  一千多
[00:12:57.300 --> 00:12:58.300]  是的
[00:12:58.300 --> 00:12:59.300]  一千多
[00:12:59.300 --> 00:13:02.300]  所以證明我的數學
[00:13:02.300 --> 00:13:04.300]  已經有一千多天的時間
[00:13:04.300 --> 00:13:05.300]  為什麼你都說不出
[00:13:05.300 --> 00:13:07.300]  聖靈內在你生命裡
[00:13:07.300 --> 00:13:10.300]  是為了什麼
[00:13:10.300 --> 00:13:11.300]  這個就是
[00:13:11.300 --> 00:13:12.300]  反映得到
[00:13:12.300 --> 00:13:14.300]  其實我們真的忽略了
[00:13:14.300 --> 00:13:16.300]  聖靈在我們生命裡
[00:13:16.300 --> 00:13:18.300]  內在的原因和工作
[00:13:18.300 --> 00:13:22.300]  為什麼祂要住在我們生命裡
[00:13:22.300 --> 00:13:25.300]  夠舒服
[00:13:25.300 --> 00:13:26.300]  夠舒服
[00:13:26.300 --> 00:13:36.300]  或者夠乾淨
[00:13:36.300 --> 00:13:38.300]  是的
[00:13:38.300 --> 00:13:40.300]  這是一個套餐
[00:13:40.300 --> 00:13:42.300]  當你信了耶穌
[00:13:42.300 --> 00:13:45.300]  聖靈就內在你生命裡
[00:13:45.300 --> 00:13:47.300]  就成為
[00:13:47.300 --> 00:13:48.300]  在你生命裡
[00:13:48.300 --> 00:13:49.300]  所以我就說
[00:13:49.300 --> 00:13:51.300]  究竟聖靈內在你生命裡
[00:13:51.300 --> 00:13:52.300]  是為了什麼
[00:13:52.300 --> 00:13:54.300]  貪舒服嗎
[00:13:54.300 --> 00:13:56.300]  貪你生命乾淨一點嗎
[00:13:56.300 --> 00:13:58.300]  相信聖靈
[00:13:58.300 --> 00:14:03.300]  大家真是知道什麼事了
[00:14:03.300 --> 00:14:05.300]  在你生命裡
[00:14:05.300 --> 00:14:07.300]  你夠乾淨嗎
[00:14:07.300 --> 00:14:09.300]  你令到耶穌夠舒服嗎
[00:14:09.300 --> 00:14:10.300]  不是的
[00:14:10.300 --> 00:14:11.300]  我們生命裡
[00:14:11.300 --> 00:14:12.300]  我們都知道
[00:14:12.300 --> 00:14:13.300]  其實還有很多軟弱
[00:14:13.300 --> 00:14:14.300]  還有很多問題
[00:14:14.300 --> 00:14:15.300]  還有很多的罪
[00:14:15.300 --> 00:14:17.300]  所以你說聖靈內在我們生命裡
[00:14:17.300 --> 00:14:18.300]  是貪舒服嗎
[00:14:18.300 --> 00:14:20.300]  貪乾淨嗎
[00:14:20.300 --> 00:14:22.300]  絕對不是的
[00:14:22.300 --> 00:14:24.300]  聖靈內在我們生命裡
[00:14:24.300 --> 00:14:25.300]  我真的覺得
[00:14:25.300 --> 00:14:26.300]  好像
[00:14:26.300 --> 00:14:27.300]  其實是一種感覺
[00:14:27.300 --> 00:14:29.300]  我這樣說
[00:14:29.300 --> 00:14:31.300]  其實就好像
[00:14:31.300 --> 00:14:35.300]  我見到我家裡的嚴社一樣
[00:14:35.300 --> 00:14:37.300]  我是不想見到祂的
[00:14:37.300 --> 00:14:39.300]  是不想的
[00:14:39.300 --> 00:14:42.300]  但是沒有辦法
[00:14:42.300 --> 00:14:45.300]  因為我已經住在這間屋裡
[00:14:45.300 --> 00:14:48.300]  而且因為你不願意
[00:14:48.300 --> 00:14:50.300]  或者做打掃
[00:14:50.300 --> 00:14:52.300]  趕完一條
[00:14:52.300 --> 00:14:54.300]  第二條又進來
[00:14:54.300 --> 00:14:56.300]  現在聖靈的心就是這樣
[00:14:56.300 --> 00:14:58.300]  祂很想幫你做清潔
[00:14:58.300 --> 00:15:01.300]  很想幫你趕走那些嚴社
[00:15:01.300 --> 00:15:04.300]  但是很可惜你不願意
[00:15:04.300 --> 00:15:06.300]  祂幫你扔了一袋東西
[00:15:06.300 --> 00:15:08.300]  你拿三袋進來
[00:15:08.300 --> 00:15:09.300]  祂幫你趕了一條
[00:15:09.300 --> 00:15:11.300]  你邀請三條進來
[00:15:11.300 --> 00:15:12.300]  沒有辦法
[00:15:12.300 --> 00:15:13.300]  在我們生命裡
[00:15:13.300 --> 00:15:14.300]  我們不斷有很多的掙扎
[00:15:14.300 --> 00:15:15.300]  不斷有很多的軟弱
[00:15:15.300 --> 00:15:17.300]  說到最終為什麼
[00:15:17.300 --> 00:15:20.300]  我們不願意
[00:15:20.300 --> 00:15:23.300]  讓祂去清理
[00:15:23.300 --> 00:15:25.300]  所以和你旁邊的人說
[00:15:25.300 --> 00:15:28.300]  讓聖靈去清理我們生命吧
[00:15:28.300 --> 00:15:30.300]  聽話吧
[00:15:30.300 --> 00:15:34.300]  所以沒有
[00:15:34.300 --> 00:15:36.300]  是的
[00:15:36.300 --> 00:15:37.300]  所以沒有
[00:15:37.300 --> 00:15:38.300]  真的
[00:15:38.300 --> 00:15:41.300]  當你說我生命裡
[00:15:41.300 --> 00:15:43.300]  我要結出聖靈的果子
[00:15:43.300 --> 00:15:45.300]  第一
[00:15:45.300 --> 00:15:49.300]  你真的要透過不斷的認罪和悔改
[00:15:49.300 --> 00:15:53.300]  讓你的生命保持聖潔和柔軟
[00:15:53.300 --> 00:16:00.300]  有沒有人看過那些體操選手
[00:16:03.300 --> 00:16:10.300]  有些體操選手
[00:16:10.300 --> 00:16:11.300]  有些體操選手
[00:16:11.300 --> 00:16:14.300]  可以把腿咬上來
[00:16:14.300 --> 00:16:16.300]  脖子
[00:16:16.300 --> 00:16:18.300]  類似這些
[00:16:18.300 --> 00:16:21.300]  雜技
[00:16:21.300 --> 00:16:23.300]  為什麼他們可以這樣做
[00:16:23.300 --> 00:16:26.300]  那些筋柔軟到不得了
[00:16:26.300 --> 00:16:28.300]  彈下去又很漂亮
[00:16:28.300 --> 00:16:30.300]  他們為什麼可以這樣做
[00:16:33.300 --> 00:16:34.300]  訓練
[00:16:34.300 --> 00:16:37.300]  小時候操練
[00:16:37.300 --> 00:16:39.300]  其實有一個秘訣
[00:16:39.300 --> 00:16:42.300]  他們每天拉筋
[00:16:42.300 --> 00:16:43.300]  他們每天拉筋
[00:16:43.300 --> 00:16:46.300]  所以他們的肌肉
[00:16:46.300 --> 00:16:48.300]  關節可以很柔軟
[00:16:48.300 --> 00:16:49.300]  一字馬那些
[00:16:49.300 --> 00:16:51.300]  我也會做一字馬
[00:16:51.300 --> 00:16:54.300]  我做的就是躺著一字馬
[00:16:54.300 --> 00:16:57.300]  我做不到別人的那些
[00:16:57.300 --> 00:16:58.300]  他們可以做到
[00:16:58.300 --> 00:16:59.300]  為什麼
[00:16:59.300 --> 00:17:00.300]  每天拉筋
[00:17:00.300 --> 00:17:02.300]  所以他們的肌肉很柔軟
[00:17:02.300 --> 00:17:05.300]  所以如果我們的生命
[00:17:05.300 --> 00:17:08.300]  很想聖靈改變我們
[00:17:08.300 --> 00:17:10.300]  結出聖靈的果子
[00:17:10.300 --> 00:17:12.300]  我們的心一定要保持柔軟
[00:17:12.300 --> 00:17:14.300]  而怎樣保持柔軟
[00:17:14.300 --> 00:17:17.300]  每天認罪
[00:17:17.300 --> 00:17:19.300]  每天悔改
[00:17:19.300 --> 00:17:22.300]  讓我們的生命像操練一樣
[00:17:22.300 --> 00:17:23.300]  我們的生命
[00:17:23.300 --> 00:17:27.300]  我們有時候沒怎麼審查自己的內心
[00:17:27.300 --> 00:17:30.300]  沒怎麼清理我們生命裡的垃圾
[00:17:30.300 --> 00:17:33.300]  所以我們的心慢慢被罪
[00:17:33.300 --> 00:17:39.300]  鋪了一層很厚的一層的膜
[00:17:39.300 --> 00:17:41.300]  然後那層膜
[00:17:41.300 --> 00:17:44.300]  攔阻著聖靈在你生命裡做工作
[00:17:44.300 --> 00:17:45.300]  所以為什麼
[00:17:45.300 --> 00:17:47.300]  我再說一次
[00:17:47.300 --> 00:17:50.300]  為什麼我們要透過認罪和悔改
[00:17:50.300 --> 00:17:53.300]  每一天去成為一個操練
[00:17:53.300 --> 00:17:56.300]  其實就好像那些體操運動員
[00:17:56.300 --> 00:17:58.300]  我們每一天拉筋
[00:17:58.300 --> 00:18:01.300]  使我們的生命很柔軟
[00:18:01.300 --> 00:18:06.300]  讓我們很容易去感受到
[00:18:06.300 --> 00:18:08.300]  很容易去經歷到
[00:18:08.300 --> 00:18:11.300]  還有我們的生命可以成為一個平台
[00:18:11.300 --> 00:18:15.300]  讓聖靈在我們生命裡做一個改變的工作
[00:18:15.300 --> 00:18:17.300]  所以就是
[00:18:17.300 --> 00:18:20.300]  如果我們說我們要結出聖靈的果子
[00:18:20.300 --> 00:18:22.300]  我們就要這樣做
[00:18:22.300 --> 00:18:30.300]  第二就是透過祈禱讀經讓神有一個平台
[00:18:30.300 --> 00:18:34.300]  每一天改變我們的生命
[00:18:34.300 --> 00:18:36.300]  這個是不能走的
[00:18:36.300 --> 00:18:37.300]  一定要做的
[00:18:37.300 --> 00:18:39.300]  就算你覺得多悶也好
[00:18:39.300 --> 00:18:41.300]  你覺得很難也好
