
[00:00:00.000 --> 00:00:02.320]  我們上禮拜提到說主耶穌要再來
[00:03:16.100 --> 00:03:19.300]  他死了沒有
[00:03:19.300 --> 00:03:26.500]  還活蹦亂跳
[00:03:26.500 --> 00:03:28.800]  所以剛才我們讀的經文裡面
[00:03:28.800 --> 00:03:30.100]  宋當勞帶我們讀的經文裡面
[00:03:30.100 --> 00:03:31.500]  今天的經文裡面
[00:03:31.500 --> 00:03:33.700]  提到說
[00:03:33.700 --> 00:03:39.300]  他說保羅在第三章第三節再一次講說
[00:03:39.300 --> 00:03:42.400]  他說你們已經死了
[00:03:42.400 --> 00:03:44.900]  你們已經死了
[00:03:44.900 --> 00:03:46.900]  保羅一再地講這件事情
[00:03:46.900 --> 00:03:49.900]  我們已經死了
[00:03:49.900 --> 00:03:52.500]  那個喜歡說小話的
[00:03:52.500 --> 00:03:54.200]  那個喜歡發脾氣的
[00:03:54.200 --> 00:03:56.200]  那個喜歡批評論斷的
[00:03:56.200 --> 00:03:58.000]  那個我死了
[00:03:58.000 --> 00:04:02.100]  Amen
[00:04:02.100 --> 00:04:03.100]  請多多慈悲
[00:04:03.100 --> 00:04:05.100]  這是耶穌基督定十字架
[00:04:05.100 --> 00:04:08.000]  所帶出來給我們的一個恩典
[00:04:08.000 --> 00:04:10.600]  也就是說我們與祂同定十字架
[00:04:10.600 --> 00:04:11.900]  但是實際上面
[00:04:11.900 --> 00:04:14.900]  你我需要常常去詩取
[00:04:14.900 --> 00:04:17.100]  這一個與主同死的恩典
[00:04:17.100 --> 00:04:20.500]  也就是要背起十字架
[00:04:20.500 --> 00:04:22.600]  也就是說要捨己
[00:04:22.600 --> 00:04:26.100]  Amen
[00:04:26.100 --> 00:04:28.800]  我講過在今天
[00:04:28.800 --> 00:04:31.200]  講臺越來越少講這樣子的道
[00:04:31.200 --> 00:04:32.400]  為什麼
[00:04:32.400 --> 00:04:35.200]  因為弟兄姊妹覺得
[00:04:35.200 --> 00:04:40.800]  這樣子的道好像太深了
[00:04:40.800 --> 00:04:45.800]  今天的道只能夠聽比較淺的道
[00:04:45.800 --> 00:04:47.100]  但是親愛的弟兄姊妹
[00:04:47.100 --> 00:04:49.700]  如果你看整個保羅書信裡面
[00:04:49.700 --> 00:04:52.400]  充滿了這樣子的信息
[00:04:52.400 --> 00:04:55.600]  如果這樣子的信息我們不去追求
[00:04:55.600 --> 00:04:58.500]  你永遠只能夠在一個膚淺的
[00:04:58.500 --> 00:05:02.000]  基督道理的開端上面
[00:05:02.000 --> 00:05:03.700]  所以與主同死
[00:05:03.700 --> 00:05:06.300]  這是我們一生要操練對不對
[00:05:06.300 --> 00:05:10.100]  好 那今天我們講到說與主同活呢
[00:05:10.100 --> 00:05:12.200]  這個應該比較高興點了吧
[00:05:12.200 --> 00:05:15.600]  死好像感覺的很heavy
[00:05:15.600 --> 00:05:17.400]  那活比較好一點是不是
[00:05:17.400 --> 00:05:19.400]  與主同活
[00:05:19.400 --> 00:05:20.800]  那我們來看看
[00:05:20.800 --> 00:05:21.900]  在這個地方
[00:05:21.900 --> 00:05:24.400]  格羅西書第三章第三第四節說
[00:05:24.400 --> 00:05:27.000]  祂說基督
[00:05:27.000 --> 00:05:28.300]  起先講的你已經死了
[00:05:28.300 --> 00:05:30.600]  接著就說是你們的生命與基督
[00:05:30.600 --> 00:05:33.000]  一同藏在神裡面
[00:05:33.000 --> 00:05:36.800]  接著就說基督是我們的什麼
[00:05:36.800 --> 00:05:39.600]  生命看到沒有
[00:05:39.600 --> 00:05:43.800]  基督是我們的生命
[00:05:43.800 --> 00:05:44.700]  那個意思就是說
[00:05:44.700 --> 00:05:47.600]  當你信耶穌的那一天
[00:05:47.600 --> 00:05:49.400]  你得到了一個生命
[00:05:49.400 --> 00:05:51.100]  這個生命是什麼
[00:05:51.100 --> 00:05:54.400]  這個生命是基督
[00:05:54.400 --> 00:05:55.800]  是基督的生命
[00:05:55.800 --> 00:06:01.000]  是神兒子的生命
[00:06:01.000 --> 00:06:02.700]  然後接下來
[00:06:02.700 --> 00:06:05.100]  加拉太書第二章二十節
[00:06:05.100 --> 00:06:07.200]  講得更清楚
[00:06:07.200 --> 00:06:09.400]  祂說我已經與基督同歷十字架
[00:06:09.400 --> 00:06:11.300]  現在活著的不再是我
[00:06:11.300 --> 00:06:15.600]  乃是基督在我裡面怎麼樣
[00:06:15.600 --> 00:06:18.300]  活著
[00:06:18.300 --> 00:06:20.500]  那就是為
[00:06:20.500 --> 00:06:23.900]  現在不再是我了
[00:06:23.900 --> 00:06:25.300]  現在在我裡面的
[00:06:25.300 --> 00:06:29.100]  不應該再是那個喜歡發脾氣的
[00:06:29.100 --> 00:06:31.300]  那個喜歡說小話的
[00:06:31.300 --> 00:06:33.200]  那個喜歡批評論斷的
[00:06:33.200 --> 00:06:35.200]  那個喜歡忌妒紛爭的
[00:06:35.200 --> 00:06:36.800]  不應該是這一個我
[00:06:36.800 --> 00:06:38.600]  應該是一個什麼我呢
[00:06:38.600 --> 00:06:40.400]  應該是基督在我裡面
[00:06:40.400 --> 00:06:43.200]  活著的這一個生命
[00:06:43.200 --> 00:06:47.200]  這個生命是充滿了愛
[00:06:47.200 --> 00:06:50.400]  這個生命是溫柔
[00:06:50.400 --> 00:06:52.500]  這個生命是聖潔
[00:06:52.500 --> 00:06:54.400]  這個生命是良善
[00:06:54.400 --> 00:06:56.500]  這個生命是公義
[00:06:56.500 --> 00:06:57.500]  是正直
[00:06:57.500 --> 00:06:59.200]  是信實
[00:06:59.200 --> 00:07:02.200]  是節制
[00:07:02.200 --> 00:07:05.700]  那前後準備
[00:07:05.700 --> 00:07:08.100]  那你說哎呀這麼好
[00:07:08.100 --> 00:07:10.400]  我也很想要啊是不是
[00:07:10.400 --> 00:07:12.600]  那到底這一件事情是什麼一件事情
[00:07:12.600 --> 00:07:16.000]  我們先把它弄明白
[00:07:16.000 --> 00:07:19.400]  保羅說我們若是與基督同死
[00:07:19.400 --> 00:07:24.800]  我們就信我們必與祂同活
[00:07:24.800 --> 00:07:26.600]  所以講到同死
[00:07:26.600 --> 00:07:28.100]  不能夠就停到這個地方
[00:07:28.100 --> 00:07:29.400]  一定要同活
[00:07:29.400 --> 00:07:31.900]  我曾經認識一個
[00:07:31.900 --> 00:07:34.800]  算是一個
[00:07:34.800 --> 00:07:37.200]  非正式的一個神學院
[00:07:37.200 --> 00:07:38.200]  人不多
[00:07:38.200 --> 00:07:40.800]  那麼他們的院長帶著他們一起
[00:07:40.800 --> 00:07:44.300]  就是讀聖經操練
[00:07:44.300 --> 00:07:48.300]  他們就是非常強調定時自駕
[00:07:48.300 --> 00:07:53.600]  與祖同死這一方面的真理
[00:07:53.600 --> 00:07:55.300]  那你跟他們接觸
[00:07:55.300 --> 00:07:57.400]  你就覺得蠻沉重的
[00:07:57.400 --> 00:07:59.300]  你懂我意思嗎
[00:07:59.300 --> 00:08:04.000]  就是臉上都看不到笑容
[00:08:04.000 --> 00:08:08.000]  就是很苦的樣子
[00:08:08.000 --> 00:08:10.100]  我後來發現
[00:08:10.100 --> 00:08:12.200]  他們強調與祖同死
[00:08:12.200 --> 00:08:15.100]  強調卑詩自駕到一個地步
[00:08:15.100 --> 00:08:16.800]  他們忘掉了
[00:08:16.800 --> 00:08:18.600]  忘掉了什麼
[00:08:18.600 --> 00:08:21.400]  要與祖同活
[00:08:21.400 --> 00:08:26.000]  這兩件事情是要同時進行的
[00:08:26.000 --> 00:08:27.800]  這同時你不說不行
[00:08:27.800 --> 00:08:29.600]  這個我先死了再說
[00:08:29.600 --> 00:08:31.400]  這個不死的話我沒辦法活
[00:08:31.400 --> 00:08:33.600]  沒有聖經沒有這樣講的
[00:08:33.600 --> 00:08:35.800]  保羅說我們若是與基督同死
[00:08:35.800 --> 00:08:38.900]  就性必與他同活
[00:08:38.900 --> 00:08:41.900]  這邊講的不是說先後的秩序
[00:08:41.900 --> 00:08:44.200]  這邊講的是一個同時發生的事情
[00:08:44.200 --> 00:08:46.300]  你懂我意思嗎
[00:08:46.300 --> 00:08:50.000]  所以這個生理太重要太寶貴了
[00:08:50.000 --> 00:08:52.700]  那麼接下來我們來看看
[00:08:52.700 --> 00:08:54.700]  跟這個與祖同死一樣
[00:08:54.700 --> 00:08:58.700]  與祖同活有兩方面
[00:08:58.700 --> 00:09:01.800]  一個叫做客觀的活
[00:09:01.800 --> 00:09:05.200]  跟你旁邊說客觀的活
[00:09:05.200 --> 00:09:08.000]  什麼叫客觀的活
[00:09:08.000 --> 00:09:09.600]  我們一起來把這一段聖經
[00:09:09.600 --> 00:09:10.700]  我們來唸一下
[00:09:10.700 --> 00:09:12.200]  《羅馬書》第六章
[00:09:12.200 --> 00:09:13.300]  第三到第五節
[00:09:13.300 --> 00:09:14.500]  來 預備 請
[00:09:14.500 --> 00:09:18.600]  豈不知我們這受洗歸路基督耶穌的人
[00:09:18.600 --> 00:09:21.600]  是受洗歸路他的死嗎
[00:09:21.600 --> 00:09:24.300]  所以我們藉著洗禮歸路死
[00:09:24.300 --> 00:09:26.200]  和他一同埋葬
[00:09:26.200 --> 00:09:28.100]  原是叫我們一舉一動
[00:09:28.100 --> 00:09:30.100]  有新生的樣子
[00:09:30.100 --> 00:09:32.400]  像基督藉著父的榮耀
[00:09:32.400 --> 00:09:34.300]  從死裡復活一樣
[00:09:34.300 --> 00:09:37.900]  我們落在他死的形狀上與他聯合
[00:09:37.900 --> 00:09:42.100]  也要在他復活的形狀上與他聯合
[00:09:42.100 --> 00:09:42.900]  好 丟這杯
[00:09:42.900 --> 00:09:44.600]  請你看看這個highlight的地方
[00:09:44.600 --> 00:09:48.500]  他說我們與基督一同受洗
[00:09:48.500 --> 00:09:52.100]  是歸路他的死 對不對
[00:09:52.100 --> 00:09:55.300]  這段聖經我們在受洗的時候常常會提到
[00:09:55.300 --> 00:09:59.600]  所以記得敬禮是怎麼樣敬嗎
[00:09:59.600 --> 00:10:02.000]  我們的禁詞在哪裡
[00:10:02.000 --> 00:10:03.300]  這個吧
[00:10:03.300 --> 00:10:05.400]  還記得嗎 是不是
[00:10:05.400 --> 00:10:08.100]  那他這樣子下去了對不對
[00:10:08.100 --> 00:10:10.700]  這叫歸路他的死
[00:10:10.700 --> 00:10:13.900]  所以敬禮跟坦白說
[00:10:13.900 --> 00:10:15.000]  如果可以的話
[00:10:15.000 --> 00:10:17.600]  我是鼓勵要敬禮
[00:10:17.600 --> 00:10:23.200]  比較有那個physical的一個象徵的意義
[00:10:23.200 --> 00:10:25.900]  所以那個身體倒下去怎麼樣
[00:10:25.900 --> 00:10:28.000]  代表什麼一件事情
[00:10:28.000 --> 00:10:30.600]  代表死
[00:10:30.600 --> 00:10:33.400]  然後再起來的時候是代表什麼
[00:10:33.400 --> 00:10:35.400]  活
[00:10:35.400 --> 00:10:37.100]  所以保羅在這裡說
[00:10:37.100 --> 00:10:38.900]  你不單單是歸路死
[00:10:38.900 --> 00:10:41.700]  而且我們跟他一同埋葬
[00:10:41.700 --> 00:10:44.500]  而且叫我們一舉一動
[00:10:44.500 --> 00:10:52.200]  有新生的樣式
[00:10:52.200 --> 00:10:53.300]  有那個新生命
[00:10:53.300 --> 00:10:55.200]  那個新生命就是基督的生命
[00:10:55.200 --> 00:10:56.800]  就是神的生命在裡面
[00:10:56.800 --> 00:10:59.000]  有基督的生命的樣式
[00:10:59.000 --> 00:11:01.800]  不管這個生命是幼稚的
[00:11:01.800 --> 00:11:03.700]  或者是已經多少年了
[00:11:03.700 --> 00:11:05.600]  或者這個生命是很成熟的
[00:11:05.600 --> 00:11:11.000]  總之它有新生命的樣式在裡面
[00:11:11.000 --> 00:11:14.400]  那這個就是耶穌基督
[00:11:14.400 --> 00:11:18.300]  在石像上面替我們已經做成的事情
[00:11:18.300 --> 00:11:23.200]  所以每一個真正重生得救的弟兄姊妹
[00:11:23.200 --> 00:11:26.000]  我們受洗的時候
[00:11:26.000 --> 00:11:29.800]  你記得那樣子的一個動作
[00:11:29.800 --> 00:11:36.800]  它是象徵著我們與基督同時跟同活
[00:11:36.800 --> 00:11:37.900]  好了
[00:11:37.900 --> 00:11:39.900]  還是問題在說
[00:11:39.900 --> 00:11:41.000]  我也知道啊
[00:11:41.000 --> 00:11:42.200]  我也受洗了
[00:11:42.200 --> 00:11:44.700]  你看我四十年前就受洗了
[00:11:44.700 --> 00:11:50.000]  結果今天是不是
[00:11:50.000 --> 00:11:56.800]  我一舉一動有新生的樣式呢
[00:11:56.800 --> 00:11:59.600]  是不是我這個生命
[00:11:59.600 --> 00:12:02.600]  還能夠在眾人的面前
[00:12:02.600 --> 00:12:05.400]  人家說這個基督徒
[00:12:05.400 --> 00:12:07.500]  真的是我很羨慕
[00:12:07.500 --> 00:12:09.200]  我很羨慕這個基督徒
[00:12:09.200 --> 00:12:11.800]  這個基督徒真好
[00:12:11.800 --> 00:12:13.100]  前途之美
[00:12:13.100 --> 00:12:15.500]  所以這個牽扯到又是牽扯到
[00:12:15.500 --> 00:12:17.500]  另外一個就是什麼
[00:12:17.500 --> 00:12:22.100]  客觀的活
[00:12:22.100 --> 00:12:23.400]  剛才所讀的那一段聖經
[00:12:23.400 --> 00:12:25.200]  加拿大致書第二章的聖經說
[00:12:25.200 --> 00:12:28.600]  它說我如今活著
[00:12:28.600 --> 00:12:32.200]  是因信神而死
[00:12:32.200 --> 00:12:36.000]  神的兒子而活
[00:12:36.000 --> 00:12:39.500]  我是因信神的兒子而活
[00:12:39.500 --> 00:12:41.700]  今天我們這個新的生命
[00:12:41.700 --> 00:12:44.800]  是因為相信這位耶穌基督
[00:12:44.800 --> 00:12:46.900]  所以這個生命而活著
[00:12:46.900 --> 00:12:48.900]  所以換句話說
[00:12:48.900 --> 00:12:51.500]  我們要經歷這一位
[00:12:51.500 --> 00:12:54.400]  耶穌基督的生命在我們裡面活著
[00:12:54.400 --> 00:12:55.600]  從信心開始
[00:12:55.600 --> 00:12:57.600]  我們信耶穌是信對不對
[00:12:57.600 --> 00:13:02.600]  從信 因信而以致於信
[00:13:02.600 --> 00:13:04.100]  這一生當中
[00:13:04.100 --> 00:13:06.800]  我們都需要靠著信
[00:13:06.800 --> 00:13:09.600]  前途之美
[00:13:09.600 --> 00:13:12.100]  戴德生經歷過這件事情
[00:13:12.100 --> 00:13:14.800]  戴德生他在中國宣教工廠的時候
[00:13:14.800 --> 00:13:16.300]  他曾經有一段時間
[00:13:16.300 --> 00:13:18.800]  他覺得自己的靈命非常的枯乾
[00:13:18.800 --> 00:13:20.700]  他一直在尋找 尋找
[00:13:20.700 --> 00:13:23.900]  他渴望能夠去尋找到神
[00:13:23.900 --> 00:13:26.200]  他渴望那種神同在
[00:13:26.200 --> 00:13:30.300]  耶穌基督與他同在的那種感覺
[00:13:30.300 --> 00:13:31.800]  直到有一天
[00:13:31.800 --> 00:13:34.500]  他掙扎他尋求了許久
[00:13:34.500 --> 00:13:36.400]  最後他看見一個真理
[00:13:36.400 --> 00:13:39.800]  就是約翰福音十五章那邊所說的
[00:13:39.800 --> 00:13:42.100]  我是葡萄樹
[00:13:42.100 --> 00:13:47.000]  你們是枝子
[00:13:47.000 --> 00:13:50.100]  本來枝子就連與樹的
[00:13:50.100 --> 00:13:53.400]  本來基督就在我們裡面的
[00:13:53.400 --> 00:13:58.500]  你不需要跑到韓國禱告山才可以找到他
[00:13:58.500 --> 00:14:02.900]  我這樣講的意思不是說你不需要去韓國
[00:14:02.900 --> 00:14:05.500]  有的時候我們人就是這樣子 對不對
[00:14:05.500 --> 00:14:07.800]  我們好像需要去特別的
[00:14:07.800 --> 00:14:09.300]  到一個安靜的地方
[00:14:09.300 --> 00:14:11.800]  到一個比較大家都很可慕的地方
[00:14:11.800 --> 00:14:16.200]  你自己也會被眺望起來那個追求心 是不是
[00:14:16.200 --> 00:14:17.500]  但是我的意思是說
[00:14:17.500 --> 00:14:20.900]  In reality 請問神在哪裡
[00:14:20.900 --> 00:14:22.700]  耶穌在哪裡
[00:14:22.700 --> 00:14:24.400]  當你信耶穌的那一天
[00:14:24.400 --> 00:14:25.800]  耶穌在哪裡
[00:14:25.800 --> 00:14:27.300]  他就在你的裡面
[00:14:27.300 --> 00:14:31.600]  親愛的六子妹 請問現在他在你裡面嗎
[00:14:31.600 --> 00:14:33.100]  在 Amen
[00:14:33.100 --> 00:14:34.700]  你怎麼知道
[00:14:34.700 --> 00:14:36.800]  你秀給我看好不好
[00:14:36.800 --> 00:14:38.600]  你怎麼知道
[00:14:38.600 --> 00:14:41.900]  我們怎麼知道耶穌在我裡面
[00:14:41.900 --> 00:14:44.800]  信
[00:14:44.800 --> 00:14:47.300]  我們對剛信主的弟兄姐妹
[00:14:47.300 --> 00:14:49.600]  我們常常要幫助他
[00:14:49.600 --> 00:14:52.100]  因為很容易憑感覺 有沒有
[00:14:52.100 --> 00:14:54.600]  哎呀 一下子今天說錯話了
[00:14:54.600 --> 00:14:57.000]  今天一下子又動了一點血氣了
[00:14:57.000 --> 00:14:58.900]  哎呀 是不是我沒有信主
[00:14:58.900 --> 00:15:00.800]  我沒有從聖得救啊
[00:15:00.800 --> 00:15:01.700]  有沒有
[00:15:01.700 --> 00:15:02.800]  剛剛信主的時候
[00:15:02.800 --> 00:15:05.700]  可能會有這些的搖擺不定憑感覺
[00:15:05.700 --> 00:15:07.800]  但是我們要幫助他讓他知道說
[00:15:07.800 --> 00:15:11.300]  你需要相信
[00:15:11.300 --> 00:15:13.500]  耶穌在你的裡面
[00:15:13.500 --> 00:15:16.600]  那親愛的六子妹
[00:15:16.600 --> 00:15:18.500]  可是實際上面
[00:15:18.500 --> 00:15:20.400]  保羅在羅馬書裡面
[00:15:20.400 --> 00:15:22.100]  讓我們看見
[00:15:22.100 --> 00:15:27.100]  我們怎麼樣子來為基督活
[00:15:27.100 --> 00:15:29.600]  什麼叫做
[00:15:29.600 --> 00:15:33.500]  我們與基督一同活
[00:15:33.500 --> 00:15:41.000]  怎麼樣子才能夠與基督同活呢
[00:15:41.000 --> 00:15:42.700]  這一件事情
[00:15:42.700 --> 00:15:47.200]  是需要我們不斷的去經歷它的
[00:15:47.200 --> 00:15:54.300]  去操練它的
[00:15:54.300 --> 00:15:56.900]  我想到這個
[00:15:56.900 --> 00:15:58.800]  我這個
[00:15:58.800 --> 00:16:03.700]  我自己結婚三十幾年
[00:16:03.700 --> 00:16:05.700]  那我記得這個
[00:16:05.700 --> 00:16:07.500]  剛剛我們結婚
[00:16:07.500 --> 00:16:08.600]  跟師母我們結婚
[00:16:08.600 --> 00:16:11.000]  然後去墨西哥宣教的時候
[00:16:11.000 --> 00:16:12.900]  他有好一段時間
[00:16:12.900 --> 00:16:16.100]  他常常會提一個例子
[00:16:16.100 --> 00:16:20.100]  就是提到我在墨西哥一個大賣場
[00:16:20.100 --> 00:16:21.200]  這個為了
[00:16:21.200 --> 00:16:22.600]  他說九十九線
[00:16:22.600 --> 00:16:25.200]  我覺得應該不是九十九線
[00:16:25.200 --> 00:16:26.200]  反正就意思就是說
[00:16:26.200 --> 00:16:29.700]  不是很便宜的一件衣服也好
[00:16:29.700 --> 00:16:30.400]  什麼東西也好
[00:16:30.400 --> 00:16:32.400]  我記不得了
[00:16:32.400 --> 00:16:38.200]  為了對他發脾氣
[00:16:38.200 --> 00:16:41.500]  所以他提了很多次
[00:16:41.500 --> 00:16:42.500]  其實你會發現
[00:16:42.500 --> 00:16:45.300]  來自的原生家庭不同
[00:16:45.300 --> 00:16:47.300]  是不是
[00:16:47.300 --> 00:16:51.200]  他從小生長的環境裡面
[00:16:51.200 --> 00:16:53.100]  父母親是在一個
[00:16:53.100 --> 00:16:55.500]  最好的經濟狀況的時候
[00:16:55.500 --> 00:16:58.000]  他成長
[00:16:58.000 --> 00:17:01.200]  我是成長在一個家裡面
[00:17:01.200 --> 00:17:02.400]  我不要講窮吧
[00:17:02.400 --> 00:17:04.600]  講窮好像有點
[00:17:04.600 --> 00:17:06.000]  但是就是說
[00:17:06.000 --> 00:17:08.100]  這個經濟上面
[00:17:08.100 --> 00:17:11.600]  真的是很拮据
[00:17:11.600 --> 00:17:15.500]  所以我在這種環境當中長大
[00:17:15.500 --> 00:17:16.500]  所以很多的
[00:17:16.500 --> 00:17:17.400]  我相信我們在這裡
[00:17:17.400 --> 00:17:18.500]  可能跟我這個年代
[00:17:18.500 --> 00:17:20.000]  如果是在這個環境長大
[00:17:20.000 --> 00:17:21.300]  你大概都會覺得說
[00:17:21.300 --> 00:17:22.800]  買東西的時候
[00:17:22.800 --> 00:17:26.100]  是應該要稍微精打細算一下
[00:17:26.100 --> 00:17:29.000]  是不是
[00:17:29.000 --> 00:17:30.900]  投我一票
[00:17:30.900 --> 00:17:33.600]  你不會隨便買對不對
[00:17:33.600 --> 00:17:35.800]  但是你對那個比較生活
[00:17:35.800 --> 00:17:38.300]  這個成長過程比較快樂的人來講
[00:17:38.300 --> 00:17:39.100]  他會覺得說
[00:17:39.100 --> 00:17:40.800]  一個小東西啊
[00:17:40.800 --> 00:17:44.800]  才不過說幾塊錢的東西啊
[00:17:44.800 --> 00:17:48.800]  你幹嘛這麼緊張啊
[00:17:48.800 --> 00:17:53.000]  啊
[00:17:53.000 --> 00:17:54.900]  這個
[00:17:54.900 --> 00:17:57.600]  那是結婚初期
[00:17:57.600 --> 00:17:59.400]  我現在要講說
[00:17:59.400 --> 00:18:02.000]  結婚三十幾年了
[00:18:02.000 --> 00:18:06.000]  這些小東西一點不巴得我
[00:18:06.000 --> 00:18:09.400]  要買就去買唄
[00:18:09.400 --> 00:18:14.400]  是不是
[00:18:14.400 --> 00:18:18.000]  今年的這個師母六十歲
[00:18:18.000 --> 00:18:19.400]  他
[00:18:19.400 --> 00:18:22.400]  即將是他六十歲的生日
[00:18:22.400 --> 00:18:22.900]  所以呢
[00:18:22.900 --> 00:18:24.600]  他就
[00:18:24.600 --> 00:18:27.300]  這個想到說
[00:18:27.300 --> 00:18:29.300]  本來是想說怎麼樣子
[00:18:29.300 --> 00:18:31.600]  我們全家一起去
[00:18:31.600 --> 00:18:34.800]  出去這個去夏威夷
[00:18:34.800 --> 00:18:36.600]  慶祝他的生日
[00:18:36.600 --> 00:18:38.100]  我們大家也就想好
[00:18:38.100 --> 00:18:40.200]  把這幾天後來發現說
[00:18:40.200 --> 00:18:42.900]  只有三四天時間很短
[00:18:42.900 --> 00:18:44.800]  那他剛好工作上面
[00:18:44.800 --> 00:18:46.800]  有比較多一點時間
