
[00:00:00.000 --> 00:00:03.320]  馬克福音很強調一個信心
[00:01:45.400 --> 00:01:46.880]  換言之信心
[00:01:46.880 --> 00:01:49.360]  在整個基督教信仰裡面
[00:01:49.360 --> 00:01:52.880]  其實真的是很重要
[00:01:52.880 --> 00:01:54.400]  今天我們信耶穌
[00:01:54.400 --> 00:01:56.320]  其實我們信耶穌是有信心的
[00:01:56.320 --> 00:01:57.680]  但信耶穌之後
[00:01:57.680 --> 00:01:59.320]  我們仍然要憑信心
[00:01:59.320 --> 00:02:01.120]  來走我們每一天的路
[00:02:01.120 --> 00:02:03.040]  我們的牧師叫我們看聖經
[00:02:03.040 --> 00:02:03.840]  讀聖經
[00:02:03.840 --> 00:02:04.720]  你看著聖經
[00:02:04.720 --> 00:02:06.640]  可能有很多地方我們未必明白
[00:02:06.640 --> 00:02:07.600]  走來問牧師
[00:02:07.600 --> 00:02:08.560]  可能牧師也不明白
[00:02:08.560 --> 00:02:09.760]  我不是說其他牧師
[00:02:09.760 --> 00:02:10.760]  我也可能不明白
[00:02:10.760 --> 00:02:11.720]  我會跟他說
[00:02:11.720 --> 00:02:12.720]  先相信吧
[00:02:12.720 --> 00:02:14.640]  將來問耶穌
[00:02:14.640 --> 00:02:15.920]  真的
[00:02:15.920 --> 00:02:18.160]  很多神學我們都未必明白
[00:02:18.160 --> 00:02:19.920]  不過我們的老師就說
[00:02:19.920 --> 00:02:20.880]  先相信吧
[00:02:20.880 --> 00:02:21.960]  你相信三合一
[00:02:21.960 --> 00:02:23.480]  你不要管
[00:02:23.480 --> 00:02:25.680]  總之三合一看吧
[00:02:25.680 --> 00:02:27.000]  我們就相信
[00:02:27.000 --> 00:02:29.760]  但這不是迷信
[00:02:29.760 --> 00:02:31.520]  因為這二千年
[00:02:31.520 --> 00:02:33.200]  我們看到很多人
[00:02:33.200 --> 00:02:34.960]  因著耶穌基督的信仰
[00:02:34.960 --> 00:02:36.600]  我們的生命有改變
[00:02:36.600 --> 00:02:37.920]  甚至去到一個地步
[00:02:37.920 --> 00:02:40.120]  我們願意為這個信仰
[00:02:40.120 --> 00:02:42.400]  而將生命擺上
[00:02:42.400 --> 00:02:45.800]  所以一生的侍奉
[00:02:45.800 --> 00:02:47.440]  其實是一個信心
[00:02:47.440 --> 00:02:48.680]  今天我們的經文
[00:02:48.680 --> 00:02:50.120]  是講到耶穌基督
[00:02:50.120 --> 00:02:53.400]  第一次差派十二個門徒
[00:02:53.400 --> 00:02:56.000]  出去侍奉
[00:02:56.000 --> 00:02:58.280]  其實對耶穌差派這十二個門徒
[00:02:58.280 --> 00:02:59.280]  出去侍奉
[00:02:59.280 --> 00:03:01.400]  是一個很大的危機
[00:03:01.400 --> 00:03:03.720]  是一個很大的信心
[00:03:03.720 --> 00:03:06.920]  因為這班門徒並不完美
[00:03:06.920 --> 00:03:08.600]  這班門徒在第四章
[00:03:08.600 --> 00:03:11.000]  仍然在懷疑耶穌
[00:03:11.000 --> 00:03:12.280]  究竟祂是誰
[00:03:12.280 --> 00:03:15.040]  祂能夠連風和海都聽祂的話
[00:03:15.040 --> 00:03:17.000]  究竟祂是誰
[00:03:17.000 --> 00:03:20.800]  但是耶穌卻將這十二個門徒
[00:03:20.800 --> 00:03:21.960]  差派出去
[00:03:21.960 --> 00:03:23.800]  祂說:出去吧
[00:03:23.800 --> 00:03:25.600]  給我自己很大的安慰
[00:03:25.600 --> 00:03:28.680]  意思是今天你和我並不完美
[00:03:28.680 --> 00:03:29.520]  並不完成
[00:03:29.520 --> 00:03:31.120]  完完全全
[00:03:31.120 --> 00:03:33.240]  但是上帝祂有信心給我們
[00:03:33.240 --> 00:03:34.880]  與祂同供
[00:03:34.880 --> 00:03:37.000]  所以有時候我們會有很多的甩漏
[00:03:37.000 --> 00:03:39.480]  我們很多的事情做得不完美
[00:03:39.480 --> 00:03:42.400]  但是耶穌仍然給我們有機會
[00:03:42.400 --> 00:03:44.600]  可以一生的去侍奉
[00:03:44.600 --> 00:03:46.160]  所以今天我選擇這首詩歌
[00:03:46.160 --> 00:03:48.200]  就是直到主耶穌基督回來的那一天
[00:03:48.200 --> 00:03:50.760]  我們仍然在侍奉
[00:03:50.760 --> 00:03:52.320]  侍奉的開始也好
[00:03:52.320 --> 00:03:53.680]  不難
[00:03:53.680 --> 00:03:55.560]  但是要結束得好
[00:03:55.560 --> 00:03:57.200]  其實很不容易
[00:03:57.200 --> 00:03:58.800]  我們看到很多的前輩
[00:03:58.800 --> 00:04:02.040]  可能開始侍奉的時候很成功
[00:04:02.040 --> 00:04:03.040]  但是到結尾的時候
[00:04:03.040 --> 00:04:04.600]  因為某些的軟弱
[00:04:04.600 --> 00:04:09.360]  可能會面對人生最後的一個低谷
[00:04:09.360 --> 00:04:10.240]  為什麼呢?
[00:04:10.240 --> 00:04:11.760]  我們經常覺得
[00:04:11.760 --> 00:04:14.600]  上帝給我們最重要的一個操練
[00:04:14.600 --> 00:04:16.520]  就是如何在侍奉那邊
[00:04:16.520 --> 00:04:20.560]  我們仍然不斷謙卑在上帝面前
[00:04:20.560 --> 00:04:23.760]  我們仍然不配與神同供
[00:04:23.760 --> 00:04:24.840]  我們發覺
[00:04:24.840 --> 00:04:26.280]  因著我們的成功
[00:04:26.280 --> 00:04:30.640]  很多時候會很容易將榮耀歸給自己
[00:04:30.640 --> 00:04:32.760]  以致到我們去到最後的時候
[00:04:32.760 --> 00:04:34.320]  因著驕傲
[00:04:34.320 --> 00:04:35.880]  而在整個侍奉
[00:04:35.880 --> 00:04:37.640]  去到結尾的時候
[00:04:37.640 --> 00:04:39.720]  未必一定精彩
[00:04:39.720 --> 00:04:41.360]  所以我經常鼓勵我自己
[00:04:41.360 --> 00:04:42.720]  經常祈禱我主
[00:04:42.720 --> 00:04:44.160]  我要開始得好
[00:04:44.160 --> 00:04:46.120]  我要結束得精彩
[00:04:46.120 --> 00:04:48.720]  如何可以一生侍奉
[00:04:48.720 --> 00:04:49.800]  一生侍奉
[00:04:49.800 --> 00:04:51.160]  直到耶穌基督回來
[00:04:51.160 --> 00:04:52.800]  我仍然都在侍奉
[00:04:52.800 --> 00:04:54.120]  今天這篇講章
[00:04:54.120 --> 00:04:55.880]  或許是給到你
[00:04:55.880 --> 00:04:57.400]  給到我自己一個提醒
[00:04:57.400 --> 00:04:58.760]  我深信上帝給我們敬拜
[00:04:58.760 --> 00:05:00.280]  最重要是我們的心
[00:05:00.280 --> 00:05:03.120]  我們的心是朝向神
[00:05:03.120 --> 00:05:05.960]  我們的聲音一定是很美麗
[00:05:05.960 --> 00:05:07.040]  今天我們去到
[00:05:07.040 --> 00:05:09.760]  耶穌差一派祂十二個門徒出去
[00:05:09.760 --> 00:05:12.080]  當我自己看這段聖經的時候
[00:05:12.080 --> 00:05:14.320]  我們看到由第六章 由第七節
[00:05:14.320 --> 00:05:16.400]  一直去到第三十節
[00:05:16.400 --> 00:05:17.600]  在賈經家來說
[00:05:17.600 --> 00:05:18.960]  在聖經的學者來說
[00:05:18.960 --> 00:05:20.600]  他說這一大段聖經
[00:05:20.600 --> 00:05:22.120]  用現在的架構
[00:05:22.120 --> 00:05:24.840]  是所謂一種三文治式的架構
[00:05:24.840 --> 00:05:26.840]  什麼叫做三文治式的架構
[00:05:26.840 --> 00:05:30.120]  就是前面有一段聖經記載的東西
[00:05:30.120 --> 00:05:31.640]  忽然間中間沒有了
[00:05:31.640 --> 00:05:32.680]  而去到結尾
[00:05:32.680 --> 00:05:37.880]  又回到前面那一段經文的結論
[00:05:37.880 --> 00:05:38.920]  所以我們看回
[00:05:38.920 --> 00:05:40.440]  由第六章 由第七節
[00:05:40.440 --> 00:05:41.680]  去到第十三節
[00:05:41.680 --> 00:05:42.640]  我們發覺是
[00:05:42.640 --> 00:05:45.440]  耶穌差一派十二個門徒出去
[00:05:45.440 --> 00:05:46.840]  而在第十四節開始
[00:05:46.840 --> 00:05:48.800]  一直去到第二十九節
[00:05:48.800 --> 00:05:52.880]  就變成了施洗約翰的死的過程
[00:05:52.880 --> 00:05:54.680]  回到第三十節
[00:05:54.680 --> 00:05:56.960]  就是回到這班門徒
[00:05:56.960 --> 00:05:59.040]  侍奉完之後
[00:05:59.040 --> 00:06:00.360]  回到耶穌身邊
[00:06:00.360 --> 00:06:03.560]  所以這種所謂的三文治式
[00:06:03.560 --> 00:06:05.080]  就好像兩片麵包
[00:06:05.080 --> 00:06:08.560]  中間夾著一份食物
[00:06:08.560 --> 00:06:09.840]  是你所喜歡的
[00:06:09.840 --> 00:06:11.640]  無論是雞蛋或者火腿也好
[00:06:11.640 --> 00:06:12.760]  都是在當中
[00:06:12.760 --> 00:06:15.440]  以致我們今天和大家分析
[00:06:15.440 --> 00:06:17.800]  這三文治的兩塊麵包
[00:06:17.800 --> 00:06:19.520]  我和大家分析兩片麵包
[00:06:19.520 --> 00:06:21.480]  等下一個同工就講一下
[00:06:21.480 --> 00:06:23.240]  裡面那塊肉是什麼
[00:06:23.240 --> 00:06:26.880]  今天我們看到第一片麵包
[00:06:26.880 --> 00:06:27.960]  第一片麵包很有趣
[00:06:27.960 --> 00:06:30.120]  我們先去了解一個名詞
[00:06:30.120 --> 00:06:32.040]  這個名詞我今天這樣講解
[00:06:32.040 --> 00:06:34.120]  說它未必每個人都認同
[00:06:34.120 --> 00:06:35.800]  不過我嘗試這樣看
[00:06:35.800 --> 00:06:37.360]  第六章第七節很有趣
[00:06:37.360 --> 00:06:37.880]  這裡說
[00:06:37.880 --> 00:06:40.960]  耶穌叫了十二個門徒來
[00:06:40.960 --> 00:06:42.680]  我們記住門徒兩個字
[00:06:42.680 --> 00:06:44.000]  到了第十二節
[00:06:44.000 --> 00:06:45.000]  聖經告訴我們
[00:06:45.000 --> 00:06:46.520]  門徒就出去
[00:06:46.520 --> 00:06:47.840]  傳道人傳道
[00:06:47.840 --> 00:06:49.080]  叫人悔改
[00:06:49.080 --> 00:06:50.720]  是看到一個門徒
[00:06:50.720 --> 00:06:52.760]  耶穌呼召了十二個人
[00:06:52.760 --> 00:06:54.880]  在這段聖經很清楚
[00:06:54.880 --> 00:06:56.920]  稱呼他們為門徒
[00:06:56.920 --> 00:06:59.360]  當然門徒不難明白
[00:06:59.360 --> 00:07:00.600]  今天我們很多時候
[00:07:00.600 --> 00:07:02.480]  我們都是在教會那邊
[00:07:02.480 --> 00:07:03.600]  模擬我們的堂點
[00:07:03.600 --> 00:07:04.560]  我們的牧區
[00:07:04.560 --> 00:07:07.280]  我們很強調門徒訓練
[00:07:07.280 --> 00:07:08.800]  我經常聽到我們的牧者說
[00:07:08.800 --> 00:07:09.960]  我們要門徒訓練
[00:07:09.960 --> 00:07:11.680]  我們要一代傳一代
[00:07:11.680 --> 00:07:13.040]  我們要有門徒訓練
[00:07:13.040 --> 00:07:13.760]  換言之
[00:07:13.760 --> 00:07:15.520]  今天我們不會滿足
[00:07:15.520 --> 00:07:17.840]  單單成為一個信徒
[00:07:17.840 --> 00:07:19.080]  我們只是信耶穌
[00:07:19.080 --> 00:07:20.640]  我們很希望成為一個門徒
[00:07:20.640 --> 00:07:22.520]  我們很希望能夠透過
[00:07:22.520 --> 00:07:23.880]  我們牧者的生命
[00:07:23.880 --> 00:07:26.720]  來影響我們一班弟兄姊妹的生命
[00:07:26.720 --> 00:07:28.640]  所以我們今天理應
[00:07:28.640 --> 00:07:30.240]  我們每個人都應該是門徒
[00:07:30.240 --> 00:07:30.920]  你看看旁邊
[00:07:30.920 --> 00:07:32.200]  他應該是門徒
[00:07:32.200 --> 00:07:33.800]  我們不應該滿足在
[00:07:33.800 --> 00:07:35.560]  只是信耶穌就夠
[00:07:35.560 --> 00:07:38.160]  我們希望能夠繼續去成長
[00:07:38.160 --> 00:07:39.600]  能夠成為一個門徒
[00:07:39.600 --> 00:07:41.280]  但是到了第三十節很有趣
[00:07:41.280 --> 00:07:43.560]  第三十節在另一塊麵包那邊
[00:07:43.560 --> 00:07:44.960]  三文治的第二塊麵包
[00:07:44.960 --> 00:07:45.800]  他忽然間說
[00:07:45.800 --> 00:07:49.280]  使徒聚集到耶穌那裡
[00:07:49.280 --> 00:07:51.080]  將一切所作的事
[00:07:51.080 --> 00:07:53.800]  所傳的道傳告授他
[00:07:53.800 --> 00:07:54.880]  這班門徒
[00:07:54.880 --> 00:07:56.600]  忽然間在第三十節
[00:07:56.600 --> 00:07:59.920]  就變成了使徒
[00:07:59.920 --> 00:08:01.920]  我經常覺得使徒比較高級
[00:08:01.920 --> 00:08:03.680]  使徒只有十二個使徒
[00:08:03.680 --> 00:08:05.160]  如果今天我和大家說
[00:08:05.160 --> 00:08:07.000]  何至地牧師變成何至地使徒呢?
[00:08:07.000 --> 00:08:09.640]  怎麼搞的?你樣子不像而已
[00:08:09.640 --> 00:08:14.320]  我們會覺得使徒好像高級了一點
[00:08:14.320 --> 00:08:15.920]  以致到我們說
[00:08:15.920 --> 00:08:18.320]  十二個使徒不要再有使徒
[00:08:18.320 --> 00:08:20.960]  今天美國很多教會會按握使徒
[00:08:20.960 --> 00:08:23.400]  這些靈人派教會會按握使徒
[00:08:23.400 --> 00:08:25.400]  我們夫人派教會不會按握使徒
[00:08:25.400 --> 00:08:26.520]  今天不要再有使徒
[00:08:26.520 --> 00:08:28.000]  只剩下十二個使徒
[00:08:28.000 --> 00:08:29.520]  我今天這樣解釋
[00:08:29.520 --> 00:08:32.000]  我要嘗試說清楚
[00:08:32.000 --> 00:08:34.200]  不是每個人都百分之一百
[00:08:34.200 --> 00:08:36.000]  這樣認同都不奇怪
[00:08:36.000 --> 00:08:39.000]  沒錯,我們回顧「使徒」這個詞
[00:08:39.000 --> 00:08:41.160]  「Apostolos」這個詞
[00:08:41.160 --> 00:08:42.760]  這個詞合理來說
[00:08:42.760 --> 00:08:44.440]  沒錯,真是十二個使徒
[00:08:44.440 --> 00:08:46.160]  我們完全不會否定
[00:08:46.160 --> 00:08:47.480]  只有十二個使徒
[00:08:47.480 --> 00:08:49.160]  這十二個使徒有他們的遺訓
[00:08:49.160 --> 00:08:50.440]  將來在親天生地
[00:08:50.440 --> 00:08:51.840]  我們都覺得很特別
[00:08:51.840 --> 00:08:53.080]  但是另一方面
[00:08:53.080 --> 00:08:56.040]  這個詞的原文的意思其實很簡單
[00:08:56.040 --> 00:08:57.440]  被差遣的人
[00:08:57.440 --> 00:08:58.800]  被差派出去的人
[00:08:58.800 --> 00:08:59.680]  就叫做使徒
[00:08:59.680 --> 00:09:01.840]  換言之,我們在神學院讀書的時候
[00:09:01.840 --> 00:09:03.080]  有時候老師跟我們說
[00:09:03.080 --> 00:09:05.360]  他說所有宣教士
[00:09:05.360 --> 00:09:06.880]  其實都可以是使徒
[00:09:06.880 --> 00:09:11.360]  因為他們是被差派出去做傳福音
[00:09:11.360 --> 00:09:12.120]  「Missionary」
[00:09:12.120 --> 00:09:13.520]  我們今天叫做「Missionary」
[00:09:13.520 --> 00:09:15.800]  不過我們不會叫他們「Apostolos」
[00:09:15.800 --> 00:09:18.800]  但其實回顧這個詞的意思
[00:09:18.800 --> 00:09:19.880]  被差遣出去
[00:09:19.880 --> 00:09:22.320]  所以他們都是使徒
[00:09:22.320 --> 00:09:23.680]  這是廣義
[00:09:23.680 --> 00:09:24.760]  對我來說
[00:09:24.760 --> 00:09:27.440]  我覺得今天我們作為一個信徒之後
[00:09:27.440 --> 00:09:28.880]  我們成為一個門徒
[00:09:28.880 --> 00:09:31.320]  其實我們都不應該滿足
[00:09:31.320 --> 00:09:33.840]  我們自己只是一個門徒
[00:09:33.840 --> 00:09:35.160]  在家裡看著鏡子
[00:09:35.160 --> 00:09:36.640]  「I am disciple」
[00:09:36.640 --> 00:09:37.920]  我們不會滿足
[00:09:37.920 --> 00:09:39.920]  我們不會覺得只是做一個門徒
[00:09:39.920 --> 00:09:41.720]  有這樣的身份
[00:09:41.720 --> 00:09:43.320]  我們今天希望做一個門徒
[00:09:43.320 --> 00:09:45.280]  我們也被差派出去
[00:09:45.280 --> 00:09:48.000]  成為一個使徒
[00:09:48.000 --> 00:09:50.000]  所以今天這篇道
[00:09:50.000 --> 00:09:51.360]  為什麼我說與我們無關
[00:09:51.360 --> 00:09:52.360]  如果我不是使徒
[00:09:52.360 --> 00:09:53.160]  除非與我無關
[00:09:53.160 --> 00:09:55.680]  與使徒無關
[00:09:55.680 --> 00:09:57.560]  但我覺得為什麼耶穌要擺在這裡
[00:09:57.560 --> 00:09:59.320]  將門徒變成使徒
[00:09:59.320 --> 00:10:00.800]  其實是提醒我們
[00:10:00.800 --> 00:10:02.000]  其實我們每一個人
[00:10:02.000 --> 00:10:05.120]  是否樂意被神所差派
[00:10:05.120 --> 00:10:08.160]  去到去成就上帝的使命
[00:10:08.160 --> 00:10:10.560]  如果不是你和我都樂意被差派出去
[00:10:10.560 --> 00:10:11.840]  成就上帝的使命
[00:10:11.840 --> 00:10:14.040]  其實我們在廣義來說
[00:10:14.040 --> 00:10:17.000]  我們都是「Apostles」
[00:10:17.000 --> 00:10:18.040]  所以跟你隔壁說
[00:10:18.040 --> 00:10:20.040]  你應該成為使徒
[00:10:20.040 --> 00:10:21.680]  應該成為使徒
[00:10:21.680 --> 00:10:23.200]  沒問題的
[00:10:23.200 --> 00:10:25.480]  但是耶穌對這班使徒
[00:10:25.480 --> 00:10:27.960]  怎樣可以鼓勵他們
[00:10:27.960 --> 00:10:30.840]  能夠延續一生的侍奉
[00:10:30.840 --> 00:10:33.400]  我覺得一生的侍奉其實很難
[00:10:33.400 --> 00:10:35.160]  我經常覺得一生的侍奉
[00:10:35.160 --> 00:10:36.520]  一點都不容易
[00:10:36.520 --> 00:10:41.120]  但是耶穌怎樣去教導這班門徒
[00:10:41.120 --> 00:10:43.400]  這班使徒
[00:10:43.400 --> 00:10:45.240]  究竟怎樣提醒他們
[00:10:45.240 --> 00:10:47.680]  是一班仍然對耶穌
[00:10:47.680 --> 00:10:50.280]  並不是認識得那麼深的一班人
[00:10:50.280 --> 00:10:51.920]  耶穌怎樣去鼓勵他們
[00:10:51.920 --> 00:10:53.560]  能夠一生侍奉
[00:10:53.560 --> 00:10:55.520]  以致我們看到十二使徒
[00:10:55.520 --> 00:10:58.000]  這班合二的十二使徒
[00:10:58.000 --> 00:10:59.880]  他們真是一生來侍奉
[00:10:59.880 --> 00:11:01.720]  縱然最後有一個出賣耶穌
[00:11:01.720 --> 00:11:03.200]  但他也選擇了另一個
[00:11:03.200 --> 00:11:07.000]  來承接這第十二使徒的位份
[00:11:07.000 --> 00:11:07.880]  有四件事
[00:11:07.880 --> 00:11:08.680]  第一
[00:11:08.680 --> 00:11:11.720]  我們必須要清楚呼召
[00:11:11.720 --> 00:11:14.000]  然後得著權柄
[00:11:14.000 --> 00:11:15.560]  我們讀讀第七節
[00:11:15.560 --> 00:11:16.920]  準備一二三
[00:11:16.920 --> 00:11:19.320]  耶穌叫了十二個門徒來
[00:11:19.320 --> 00:11:21.920]  差遣他們兩個兩個出去
[00:11:21.920 --> 00:11:24.400]  也賜給他們權柄
[00:11:24.400 --> 00:11:26.040]  制服污鬼
[00:11:26.040 --> 00:11:27.280]  所以我上次跟大家說
[00:11:27.280 --> 00:11:29.520]  我和一個弟兄一起去趕鬼
[00:11:29.520 --> 00:11:30.720]  是兩個兩個出去
[00:11:30.720 --> 00:11:33.040]  是很合乎聖經原則的
[00:11:33.040 --> 00:11:36.360]  耶穌也是兩個兩個被差遣出去
[00:11:36.360 --> 00:11:37.400]  很明顯
[00:11:37.400 --> 00:11:39.400]  當時耶穌呼召了十二個人
[00:11:39.400 --> 00:11:40.400]  很清楚的
[00:11:40.400 --> 00:11:42.320]  耶穌見到彼得、安德烈
[00:11:42.320 --> 00:11:43.840]  你們不要釣魚
[00:11:43.840 --> 00:11:45.360]  你們要得人如得魚
[00:11:45.360 --> 00:11:46.880]  於是他就放下網
[00:11:46.880 --> 00:11:47.800]  跟隨耶穌
[00:11:47.800 --> 00:11:49.440]  耶穌很清楚地
[00:11:49.440 --> 00:11:51.960]  向十二個人呼召
[00:11:51.960 --> 00:11:53.480]  然後這十二人就成為了
[00:11:53.480 --> 00:11:55.160]  耶穌基督的門徒
[00:11:55.160 --> 00:11:56.360]  很明顯
[00:11:56.360 --> 00:11:57.160]  很清楚
[00:11:57.160 --> 00:12:00.200]  但今天我們很多時候對於呼召
[00:12:00.200 --> 00:12:03.080]  有時有一種模糊
[00:12:03.080 --> 00:12:05.680]  以致我們很多時候在神學院
[00:12:05.680 --> 00:12:06.840]  我們會開一個課程
[00:12:06.840 --> 00:12:07.920]  什麼叫呼召
[00:12:07.920 --> 00:12:08.960]  什麼叫召命
[00:12:08.960 --> 00:12:11.160]  究竟聖經怎樣看呼召
[00:12:11.160 --> 00:12:12.440]  聖經怎樣看召命
[00:12:12.440 --> 00:12:13.520]  但去到最後
[00:12:13.520 --> 00:12:15.960]  就算我們聽了多少個學說也好
[00:12:15.960 --> 00:12:18.000]  究竟神是不是呼召我做什麼
[00:12:18.000 --> 00:12:20.160]  也有很多疑惑
[00:12:20.160 --> 00:12:22.040]  我們有很多學術理解
[00:12:22.040 --> 00:12:24.400]  但我們去到自己的層面
[00:12:24.400 --> 00:12:26.120]  我們怎樣看上帝的呼召
[00:12:26.120 --> 00:12:28.200]  究竟上帝是不是呼召我做傳道人呢
[00:12:28.200 --> 00:12:29.800]  究竟上帝是不是呼召我做什麼呢
[00:12:29.800 --> 00:12:32.320]  今天牧師叫我做小組組長
[00:12:32.320 --> 00:12:34.800]  我是不是真的神呼召我做小組組長呢
[00:12:34.800 --> 00:12:35.640]  弟兄姊妹
[00:12:35.640 --> 00:12:37.400]  我們很多時候都會有一種混淆
[00:12:37.400 --> 00:12:39.920]  在我自己被呼召的那個年代
[00:12:39.920 --> 00:12:41.200]  回到四十多年前
[00:12:41.200 --> 00:12:42.680]  我被呼召的時候
[00:12:42.680 --> 00:12:44.080]  我們上一代的牧者
[00:12:44.080 --> 00:12:44.880]  經常都說
[00:12:44.880 --> 00:12:45.320]  喂
[00:12:45.320 --> 00:12:46.840]  你們出來做侍奉神的
[00:12:46.840 --> 00:12:48.640]  是一個最高的呼召
[00:12:48.640 --> 00:12:49.960]  我們經常聽到牧師所說
[00:12:49.960 --> 00:12:51.080]  High Calling
[00:12:51.080 --> 00:12:52.360]  This is the High Calling
[00:12:52.360 --> 00:12:53.760]  一個最高的呼召
[00:12:53.760 --> 00:12:54.520]  換言之
[00:12:54.520 --> 00:12:55.720]  我們走出去的時候
[00:12:55.720 --> 00:12:56.880]  我們會覺得
[00:12:56.880 --> 00:12:58.720]  我們是最高的呼召
[00:12:58.720 --> 00:13:00.040]  但到了我們這一代
[00:13:00.040 --> 00:13:02.680]  我們再回去看神的話語的時候
[00:13:02.680 --> 00:13:03.840]  我覺得
[00:13:03.840 --> 00:13:06.840]  我們今天被呼召做一個牧者
[00:13:06.840 --> 00:13:09.680]  跟他們呼召到職場去服侍
[00:13:09.680 --> 00:13:11.720]  其實我們的呼召的等級
[00:13:11.720 --> 00:13:13.080]  是完全一樣的
[00:13:13.080 --> 00:13:14.800]  我們呼召的內容是不同
[00:13:14.800 --> 00:13:16.360]  但我們的等級是一樣
[00:13:16.360 --> 00:13:18.040]  所以我們沒有理由說
[00:13:18.040 --> 00:13:19.920]  我們今天成為一個傳道人
[00:13:19.920 --> 00:13:22.120]  我們的呼召是特別一點
[00:13:22.120 --> 00:13:23.440]  我不接受這件事
[00:13:23.440 --> 00:13:25.280]  我只接受今天上帝
[00:13:25.280 --> 00:13:27.120]  呼召你做任何事情
[00:13:27.120 --> 00:13:28.920]  上帝呼召我做牧者
[00:13:28.920 --> 00:13:31.720]  上帝呼召我做某一個崗位
[00:13:31.720 --> 00:13:34.720]  那個等級是完全一樣
[00:13:34.720 --> 00:13:37.200]  是無分高和低
[00:13:37.200 --> 00:13:40.280]  最重要就是清楚神對我的呼召
[00:13:40.280 --> 00:13:41.520]  是否做一個牧者
[00:13:41.520 --> 00:13:42.880]  是否做一個職場的人
[00:13:42.880 --> 00:13:44.120]  是否做一個小組長
[00:13:44.120 --> 00:13:45.520]  這個最重要
[00:13:45.520 --> 00:13:47.120]  當我們清楚之後
[00:13:47.120 --> 00:13:48.200]  我們就能夠
[00:13:48.200 --> 00:13:51.200]  可以得著上帝給我們的權柄
[00:13:51.200 --> 00:13:54.760]  然後去將上帝所託付給我們的使命
[00:13:54.760 --> 00:13:56.360]  能夠去完成
[00:13:56.360 --> 00:13:58.800]  所以最重要的是我們要清楚
[00:13:58.800 --> 00:14:01.840]  但如何清楚上帝對我們的呼召呢
[00:14:01.840 --> 00:14:04.880]  今天我們很多時候看著我們下一代
[00:14:04.880 --> 00:14:07.360]  看著那些十一、二十多歲讀大學
[00:14:07.360 --> 00:14:09.160]  或十一、二十歲讀大學讀書的人
[00:14:09.160 --> 00:14:09.920]  我經常看著他們
[00:14:09.920 --> 00:14:11.840]  這群人真的不太行
[00:14:11.840 --> 00:14:13.520]  我們在心裡想
