
[00:00:00.000 --> 00:00:01.520]  多謝我們的主人、家人
[00:02:41.160 --> 00:02:43.160]  更多更多的發生
[00:02:43.160 --> 00:02:46.160]  外面就很灰,你看一看外面
[00:02:46.160 --> 00:02:48.160]  現在的環境應該灰的
[00:02:48.160 --> 00:02:50.160]  但是我們裡面
[00:02:50.160 --> 00:02:52.160]  可以很光的
[00:02:52.160 --> 00:02:58.160]  我曾經在大陸過來了
[00:02:58.160 --> 00:03:01.160]  很類似,有個牧師跟我們聊天的時候
[00:03:01.160 --> 00:03:03.160]  這麼類似,都是這樣
[00:03:03.160 --> 00:03:05.160]  過了這麼少時間
[00:03:05.160 --> 00:03:07.160]  我最記得是中一的時候
[00:03:07.160 --> 00:03:09.160]  是因為我某,真是大陸來的原因
[00:03:09.160 --> 00:03:12.160]  所以在香港的中學裡面
[00:03:12.160 --> 00:03:14.160]  是不收我的,一般是不收的
[00:03:14.160 --> 00:03:16.160]  接著我求了很久
[00:03:16.160 --> 00:03:18.160]  去敲門,求一個校長
[00:03:18.160 --> 00:03:20.160]  其實已經過了九月份
[00:03:20.160 --> 00:03:24.160]  其實如果進去是插班生
[00:03:24.160 --> 00:03:27.160]  校長覺得真的很煩
[00:03:27.160 --> 00:03:29.160]  就算了,讓我們進去吧
[00:03:29.160 --> 00:03:32.160]  我進去之後,其實是插班生
[00:03:32.160 --> 00:03:35.160]  我進去那班裡面,人家自己熟悉了
[00:03:35.160 --> 00:03:37.160]  我進去的時候
[00:03:37.160 --> 00:03:40.160]  你知不知道人家什麼感覺
[00:03:40.160 --> 00:03:43.160]  他們覺得看怪物這樣看的
[00:03:43.160 --> 00:03:45.160]  中一的時候,小森林
[00:03:45.160 --> 00:03:47.160]  心靈裡面
[00:03:47.160 --> 00:03:50.160]  已經覺得很抗拒香港
[00:03:50.160 --> 00:03:52.160]  我第一次遇見就是這樣
[00:03:52.160 --> 00:03:54.160]  這麼灰心,令我很抗拒學校
[00:03:54.160 --> 00:03:56.160]  但經常會轉變
[00:03:56.160 --> 00:03:58.160]  同樣都是中一轉變
[00:03:58.160 --> 00:04:01.160]  中一的歷史,中國歷史科老師
[00:04:01.160 --> 00:04:04.160]  有一次他拿起功課
[00:04:04.160 --> 00:04:06.160]  就是我第一份功課
[00:04:06.160 --> 00:04:08.160]  拿起就是我那份功課
[00:04:08.160 --> 00:04:10.160]  舉起給全班看
[00:04:10.160 --> 00:04:12.160]  他說你知道什麼叫優質的作品
[00:04:12.160 --> 00:04:14.160]  功課
[00:04:14.160 --> 00:04:16.160]  他指的是我那份
[00:04:16.160 --> 00:04:18.160]  我的確用了很多心機
[00:04:18.160 --> 00:04:21.160]  他當中不只是這樣說
[00:04:21.160 --> 00:04:25.160]  而是他自己手上原來有禮物
[00:04:25.160 --> 00:04:27.160]  一支鉛子筆
[00:04:27.160 --> 00:04:29.160]  當時來說一支鉛筆
[00:04:29.160 --> 00:04:31.160]  在我來說已經很矜貴了
[00:04:31.160 --> 00:04:33.160]  那支鉛子筆就是
[00:04:33.160 --> 00:04:36.160]  有些膠質的
[00:04:36.160 --> 00:04:38.160]  有人拿那些鉛子筆
[00:04:38.160 --> 00:04:40.160]  你拿著那支鉛子筆中間是有膠質的
[00:04:40.160 --> 00:04:42.160]  有的舉手
[00:04:42.160 --> 00:04:45.160]  麻煩你,展示你的年紀
[00:04:45.160 --> 00:04:47.160]  應該很難買得到
[00:04:47.160 --> 00:04:50.160]  這支鉛子筆我在初中的時候
[00:04:50.160 --> 00:04:52.160]  也是在用這支鉛子筆
[00:04:52.160 --> 00:04:53.160]  為什麼呢?
[00:04:53.160 --> 00:04:54.160]  很自然的
[00:04:54.160 --> 00:04:57.160]  這支鉛子筆就帶給我很多溫暖
[00:04:57.160 --> 00:05:00.160]  因為老師就這麼簡單一句話
[00:05:00.160 --> 00:05:03.160]  一支鉛子筆就炎點了
[00:05:03.160 --> 00:05:06.160]  我所說的不只是一盞燈
[00:05:06.160 --> 00:05:08.160]  而是他放了一支火把
[00:05:08.160 --> 00:05:10.160]  因為之後的日子就好過很多了
[00:05:10.160 --> 00:05:12.160]  現在我們看到這個舞台
[00:05:12.160 --> 00:05:15.160]  如果你把舞台全部關燈
[00:05:15.160 --> 00:05:17.160]  然後你蹲在這裡
[00:05:17.160 --> 00:05:18.160]  坐在這裡
[00:05:18.160 --> 00:05:20.160]  你會看到有人拿起兩隻腳
[00:05:20.160 --> 00:05:22.160]  然後放在這裡
[00:05:22.160 --> 00:05:24.160]  是一個很黑暗的地方
[00:05:24.160 --> 00:05:26.160]  這類人其實是很撩倒
[00:05:26.160 --> 00:05:27.160]  很沒有盼望的人
[00:05:27.160 --> 00:05:29.160]  但是你發現在這個地方
[00:05:29.160 --> 00:05:30.160]  「啪」一聲
[00:05:30.160 --> 00:05:32.160]  我們英文叫Spotlight
[00:05:32.160 --> 00:05:33.160]  「啪」一聲
[00:05:33.160 --> 00:05:35.160]  你會發覺
[00:05:35.160 --> 00:05:38.160]  這個感覺是很不同的
[00:05:38.160 --> 00:05:41.160]  如果人生的秘密真的可以被人這樣炎點
[00:05:41.160 --> 00:05:44.160]  這個感覺是很奇妙的
[00:05:44.160 --> 00:05:47.160]  麻煩大家一起讀這段經文
[00:05:47.160 --> 00:05:51.160]  耶穌就是炎點人生命的那位神
[00:05:51.160 --> 00:05:52.160]  但是當時來說
[00:05:52.160 --> 00:05:53.160]  祂造成的神
[00:05:53.160 --> 00:05:57.160]  也是點起人火把的
[00:05:57.160 --> 00:05:58.160]  為人點起一支火把
[00:05:58.160 --> 00:06:01.160]  一大把火把的那位人
[00:06:01.160 --> 00:06:02.160]  我們一起讀
[00:06:09.160 --> 00:06:10.160]  「好」
[00:06:10.160 --> 00:06:29.160]  好 謝謝
[00:06:29.160 --> 00:06:31.160]  剛才主席讀了很多段經文
[00:06:31.160 --> 00:06:32.160]  這裡應該是三段
[00:06:32.160 --> 00:06:33.160]  所以今天講到
[00:06:33.160 --> 00:06:34.160]  你放心
[00:06:34.160 --> 00:06:35.160]  我們知道大約半個小時
[00:06:35.160 --> 00:06:36.160]  好了
[00:06:36.160 --> 00:06:37.160]  但是半個小時
[00:06:37.160 --> 00:06:39.160]  半個小時很夠了
[00:06:39.160 --> 00:06:42.160]  如果我們神的說話打開亮光
[00:06:42.160 --> 00:06:43.160]  我們就飽快得著
[00:06:43.160 --> 00:06:46.160]  我很盼望我們眾人一起得著
[00:06:46.160 --> 00:06:47.160]  這三個
[00:06:47.160 --> 00:06:49.160]  我相信這三個大家很熟悉
[00:06:49.160 --> 00:06:51.160]  起碼都要聽過一下
[00:06:51.160 --> 00:06:52.160]  耶穌是真光
[00:06:52.160 --> 00:06:53.160]  我受月光
[00:06:53.160 --> 00:06:54.160]  是嗎
[00:06:54.160 --> 00:06:57.160]  尤其是信耶穌內的那些
[00:06:57.160 --> 00:06:58.160]  耶穌就是
[00:06:58.160 --> 00:06:59.160]  祂當時降生
[00:06:59.160 --> 00:07:01.160]  祂就是點燈的人
[00:07:01.160 --> 00:07:03.160]  什麼環境來的
[00:07:03.160 --> 00:07:04.160]  這裡講得很明白
[00:07:04.160 --> 00:07:06.160]  這個時間是黑暗的時期
[00:07:06.160 --> 00:07:08.160]  黑暗的時期
[00:07:08.160 --> 00:07:11.160]  只要有一點點光
[00:07:11.160 --> 00:07:13.160]  如果這裡關了燈
[00:07:13.160 --> 00:07:15.160]  你只要有一點點光
[00:07:15.160 --> 00:07:17.160]  我們就很想黏著你
[00:07:17.160 --> 00:07:20.160]  因為這個地方就是光源
[00:07:20.160 --> 00:07:21.160]  就夠了
[00:07:21.160 --> 00:07:22.160]  就很漂亮了
[00:07:22.160 --> 00:07:23.160]  好了
[00:07:23.160 --> 00:07:25.160]  這個真是非常黑暗的時期
[00:07:25.160 --> 00:07:26.160]  所以我們知道
[00:07:26.160 --> 00:07:27.160]  報佳音的時候說
[00:07:27.160 --> 00:07:28.160]  那顆星
[00:07:28.160 --> 00:07:30.160]  耶穌那顆照亮明星
[00:07:30.160 --> 00:07:31.160]  就夠了
[00:07:31.160 --> 00:07:33.160]  什麼黑暗的時期呢
[00:07:33.160 --> 00:07:34.160]  鼓勵你
[00:07:34.160 --> 00:07:35.160]  回家慢慢看
[00:07:35.160 --> 00:07:37.160]  如果想知道那段時期是什麼時期
[00:07:37.160 --> 00:07:38.160]  路德記
[00:07:38.160 --> 00:07:40.160]  就是耶穌來之前的那些日子
[00:07:40.160 --> 00:07:42.160]  究竟那個社會是怎樣的呢
[00:07:42.160 --> 00:07:44.160]  簡單來講就是黑暗
[00:07:44.160 --> 00:07:48.160]  路德是稍微有一點點真光出現了
[00:07:48.160 --> 00:07:49.160]  另外
[00:07:49.160 --> 00:07:50.160]  如果再看清楚一點
[00:07:50.160 --> 00:07:52.160]  士司記
[00:07:52.160 --> 00:07:54.160]  有沒有人看過士司記
[00:07:54.160 --> 00:07:55.160]  九約
[00:07:55.160 --> 00:07:56.160]  我回去看
[00:07:56.160 --> 00:07:57.160]  好
[00:07:57.160 --> 00:07:58.160]  有人看過
[00:07:58.160 --> 00:07:59.160]  士司記
[00:07:59.160 --> 00:08:00.160]  特別是最後那裡
[00:08:00.160 --> 00:08:03.160]  其實是恐怖的
[00:08:03.160 --> 00:08:05.160]  兒童不宜觀看的
[00:08:05.160 --> 00:08:06.160]  為什麼呢
[00:08:06.160 --> 00:08:08.160]  士司記最後那裡說
[00:08:08.160 --> 00:08:10.160]  人是怎樣的呢
[00:08:10.160 --> 00:08:11.160]  侵犯人
[00:08:11.160 --> 00:08:12.160]  真是生活來的
[00:08:12.160 --> 00:08:13.160]  習慣來的
[00:08:13.160 --> 00:08:14.160]  侵犯人
[00:08:14.160 --> 00:08:15.160]  然後殺人
[00:08:15.160 --> 00:08:19.160]  然後把那些人切成一塊塊
[00:08:19.160 --> 00:08:22.160]  這些人配不配得夠
[00:08:22.160 --> 00:08:23.160]  本來就不配
[00:08:23.160 --> 00:08:25.160]  這樣的環境
[00:08:25.160 --> 00:08:26.160]  這樣的人
[00:08:26.160 --> 00:08:28.160]  在這個背景之下
[00:08:28.160 --> 00:08:29.160]  就是這段經文
[00:08:29.160 --> 00:08:30.160]  路加分第一章
[00:08:30.160 --> 00:08:32.160]  耶穌降生
[00:08:32.160 --> 00:08:34.160]  配不配呢
[00:08:34.160 --> 00:08:36.160]  因為我沒有那麼壞
[00:08:36.160 --> 00:08:37.160]  不過我們不是壞
[00:08:37.160 --> 00:08:38.160]  是斬件而已
[00:08:38.160 --> 00:08:40.160]  我們壞在其他地方
[00:08:40.160 --> 00:08:42.160]  都是很討厭的
[00:08:42.160 --> 00:08:43.160]  不要介意這麼說
[00:08:43.160 --> 00:08:45.160]  人是很不配的
[00:08:45.160 --> 00:08:46.160]  但是這個時間
[00:08:46.160 --> 00:08:48.160]  最黑暗的時間
[00:08:48.160 --> 00:08:49.160]  這裡說
[00:08:49.160 --> 00:08:50.160]  路加分第一章
[00:08:50.160 --> 00:08:51.160]  78節說
[00:08:51.160 --> 00:08:53.160]  憐憫的心腸等等
[00:08:53.160 --> 00:08:55.160]  即是神進來的當中
[00:08:55.160 --> 00:08:57.160]  憐憫
[00:08:57.160 --> 00:08:58.160]  憐憫的意思就是
[00:08:58.160 --> 00:09:00.160]  其實原本的原文的意思
[00:09:00.160 --> 00:09:03.160]  就是搞動心腸
[00:09:03.160 --> 00:09:04.160]  心腸
[00:09:04.160 --> 00:09:05.160]  搞動了心腸
[00:09:05.160 --> 00:09:07.160]  耶穌就是這樣的神
[00:09:07.160 --> 00:09:08.160]  就是這樣的人
[00:09:08.160 --> 00:09:10.160]  祂搞動心腸才會下來
[00:09:10.160 --> 00:09:11.160]  不然怎麼配呢
[00:09:11.160 --> 00:09:12.160]  我們怎麼配
[00:09:12.160 --> 00:09:13.160]  祂為什麼下來呢
[00:09:13.160 --> 00:09:14.160]  就這麼大的代價
[00:09:14.160 --> 00:09:15.160]  但是搞動心腸
[00:09:15.160 --> 00:09:16.160]  但是你知道嗎
[00:09:16.160 --> 00:09:17.160]  如果
[00:09:17.160 --> 00:09:19.160]  如果你的腸胃不好
[00:09:19.160 --> 00:09:21.160]  你整天都倒下
[00:09:21.160 --> 00:09:22.160]  很影響心腸
[00:09:22.160 --> 00:09:23.160]  心情的
[00:09:23.160 --> 00:09:24.160]  原來腸胃和心情是
[00:09:24.160 --> 00:09:26.160]  很有關係的
[00:09:26.160 --> 00:09:28.160]  就算醫學上都證明了
[00:09:28.160 --> 00:09:31.160]  現在耶穌是搞動心腸
[00:09:31.160 --> 00:09:33.160]  祂不做不行的
[00:09:33.160 --> 00:09:34.160]  實在太愛世人
[00:09:34.160 --> 00:09:38.160]  正如剛才約翰一書所說
[00:09:38.160 --> 00:09:39.160]  就是帶著愛
[00:09:39.160 --> 00:09:40.160]  然後祂說
[00:09:40.160 --> 00:09:41.160]  光照在黑暗裡面
[00:09:41.160 --> 00:09:43.160]  我們就不再
[00:09:43.160 --> 00:09:45.160]  約翰福音第八章補充
[00:09:45.160 --> 00:09:50.160]  我們就不再黑暗裡走
[00:09:50.160 --> 00:09:53.160]  有很多人在學耶穌的版
[00:09:53.160 --> 00:09:54.160]  古克蘭的時候
[00:09:54.160 --> 00:09:55.160]  不知道有沒有聽過
[00:09:55.160 --> 00:09:56.160]  有很多基督徒
[00:09:56.160 --> 00:09:57.160]  古克蘭真的有很多基督徒
[00:09:57.160 --> 00:10:00.160]  當大家知道
[00:10:00.160 --> 00:10:03.160]  整個家園破了
[00:10:03.160 --> 00:10:05.160]  國家都沒有了
[00:10:05.160 --> 00:10:06.160]  家園都沒有了
[00:10:06.160 --> 00:10:07.160]  那時候
[00:10:07.160 --> 00:10:09.160]  就很多人伸出援手
[00:10:09.160 --> 00:10:11.160]  伸出最多的基督徒
[00:10:11.160 --> 00:10:12.160]  古克蘭很多基督徒的時候
[00:10:12.160 --> 00:10:14.160]  帶他們避開那些
[00:10:14.160 --> 00:10:16.160]  去防空洞等等
[00:10:16.160 --> 00:10:17.160]  很多美好見證
[00:10:17.160 --> 00:10:20.160]  有機會你上網查一下
[00:10:20.160 --> 00:10:21.160]  另一方面
[00:10:21.160 --> 00:10:22.160]  我特別看到
[00:10:22.160 --> 00:10:24.160]  人家拍出來的傳媒
[00:10:24.160 --> 00:10:26.160]  他們拍的是羅馬尼亞
[00:10:26.160 --> 00:10:27.160]  都是近的
[00:10:27.160 --> 00:10:28.160]  羅馬尼亞家庭
[00:10:28.160 --> 00:10:29.160]  其中一個家庭
[00:10:29.160 --> 00:10:30.160]  本身我覺得
[00:10:30.160 --> 00:10:32.160]  小孩很多的
[00:10:32.160 --> 00:10:35.160]  羅馬尼亞其實也不是很富貴的
[00:10:35.160 --> 00:10:36.160]  他的家庭明顯感覺
[00:10:36.160 --> 00:10:37.160]  就是一個家庭
[00:10:37.160 --> 00:10:39.160]  養他自己的小孩
[00:10:39.160 --> 00:10:41.160]  已經夠辛苦了
[00:10:41.160 --> 00:10:43.160]  但是他收留了一堆
[00:10:43.160 --> 00:10:46.160]  烏克蘭的小孩
[00:10:46.160 --> 00:10:47.160]  可能包圍婦女的
[00:10:47.160 --> 00:10:48.160]  我就看到
[00:10:48.160 --> 00:10:49.160]  哇
[00:10:49.160 --> 00:10:51.160]  這個家庭突然間膨脹
[00:10:51.160 --> 00:10:53.160]  梳化也坐不了
[00:10:53.160 --> 00:10:55.160]  他有一個其實很基本
[00:10:55.160 --> 00:10:56.160]  大家一看就知道
[00:10:56.160 --> 00:10:57.160]  梳化也不是貴的
[00:10:57.160 --> 00:10:59.160]  那個梳化已經硬是坐下去
[00:10:59.160 --> 00:11:01.160]  然後還要一大堆人在那裡
[00:11:01.160 --> 00:11:03.160]  又一大堆人不能坐
[00:11:03.160 --> 00:11:04.160]  哇
[00:11:04.160 --> 00:11:05.160]  這個就是人家
[00:11:05.160 --> 00:11:07.160]  人家令自己缺乏
[00:11:07.160 --> 00:11:10.160]  都仍然去幫助伸出的援手
[00:11:10.160 --> 00:11:12.160]  就是點起一盞燈
[00:11:12.160 --> 00:11:13.160]  對於烏克蘭人當時來說
[00:11:13.160 --> 00:11:14.160]  我很相信
[00:11:14.160 --> 00:11:15.160]  他們很感恩的
[00:11:15.160 --> 00:11:17.160]  一世去改
[00:11:17.160 --> 00:11:18.160]  最困難的時期
[00:11:18.160 --> 00:11:21.160]  有人伸出那種援手
[00:11:21.160 --> 00:11:24.160]  耶穌就是點燈的人
[00:11:24.160 --> 00:11:25.160]  我今天說
[00:11:25.160 --> 00:11:27.160]  彼得是最典型的
[00:11:27.160 --> 00:11:28.160]  你說最沒資格
[00:11:28.160 --> 00:11:29.160]  差不多是其中一個
[00:11:29.160 --> 00:11:31.160]  為什麼被耶穌抬得這麼高呢
[00:11:31.160 --> 00:11:33.160]  最沒資格的是他
[00:11:33.160 --> 00:11:36.160]  他的腦袋是比嘴巴還要快
[00:11:36.160 --> 00:11:37.160]  反過來
[00:11:37.160 --> 00:11:39.160]  應該是嘴巴比腦袋還要快
[00:11:39.160 --> 00:11:40.160]  是不是
[00:11:40.160 --> 00:11:42.160]  如果經常去傳恩堂
[00:11:42.160 --> 00:11:43.160]  就大件事了
[00:11:43.160 --> 00:11:45.160]  我基本上如果問
[00:11:45.160 --> 00:11:47.160]  誰被彼得得罪過
[00:11:47.160 --> 00:11:48.160]  舉手
[00:11:48.160 --> 00:11:49.160]  我很相信全部舉手的
[00:11:49.160 --> 00:11:50.160]  因為他的嘴巴
[00:11:50.160 --> 00:11:53.160]  真的是很直腸直肚的
[00:11:53.160 --> 00:11:55.160]  好像不動腦筋一樣
[00:11:55.160 --> 00:11:56.160]  好了 算了
[00:11:56.160 --> 00:11:57.160]  他的嘴巴是這樣
[00:11:57.160 --> 00:11:58.160]  也算了 是不是
[00:11:58.160 --> 00:12:00.160]  但是你會發現
[00:12:00.160 --> 00:12:02.160]  耶穌被釘十字架的時候
[00:12:02.160 --> 00:12:03.160]  反應最快的是他
[00:12:03.160 --> 00:12:05.160]  我不認識他
[00:12:05.160 --> 00:12:07.160]  彼得三次不認主
[00:12:07.160 --> 00:12:08.160]  快到不得了
[00:12:08.160 --> 00:12:12.160]  想都不用想
[00:12:12.160 --> 00:12:13.160]  這樣的人
[00:12:13.160 --> 00:12:14.160]  耶穌知不知道
[00:12:14.160 --> 00:12:15.160]  耶穌一早知道
[00:12:15.160 --> 00:12:16.160]  未來他會背叛他
[00:12:16.160 --> 00:12:17.160]  但是呢
[00:12:17.160 --> 00:12:19.160]  他背叛他之前
[00:12:19.160 --> 00:12:20.160]  在做什麼呢
[00:12:20.160 --> 00:12:22.160]  你看看這些圖
[00:12:22.160 --> 00:12:24.160]  這故事可能我們聽得多
[00:12:24.160 --> 00:12:25.160]  簡單說
[00:12:25.160 --> 00:12:27.160]  兩個水上行走
[00:12:27.160 --> 00:12:28.160]  培養他
[00:12:28.160 --> 00:12:29.160]  已經給了一個
[00:12:29.160 --> 00:12:32.160]  很好的訊息給他
[00:12:32.160 --> 00:12:34.160]  得人還要委託他
[00:12:34.160 --> 00:12:36.160]  得人得魚
[00:12:36.160 --> 00:12:38.160]  就是說把重責給他
[00:12:38.160 --> 00:12:40.160]  這樣的人
[00:12:40.160 --> 00:12:42.160]  根本做門徒
[00:12:42.160 --> 00:12:44.160]  已經夠風光了
[00:12:44.160 --> 00:12:48.160]  還要把重責交給他
[00:12:48.160 --> 00:12:50.160]  大家知道
[00:12:50.160 --> 00:12:52.160]  馬太坊十六章所說的
[00:12:52.160 --> 00:12:54.160]  就是把教會鎖匙給了他
[00:12:54.160 --> 00:12:55.160]  天上捆綁
[00:12:55.160 --> 00:12:59.160]  地上捆綁
[00:12:59.160 --> 00:13:01.160]  耶穌臨死前
[00:13:01.160 --> 00:13:03.160]  還要幫他洗腳
[00:13:03.160 --> 00:13:05.160]  我不知道你會不會對一些
[00:13:05.160 --> 00:13:06.160]  很討厭
[00:13:06.160 --> 00:13:08.160]  很沒有資格的人
[00:13:08.160 --> 00:13:10.160]  做這麼多的事
[00:13:10.160 --> 00:13:11.160]  栽培他
[00:13:11.160 --> 00:13:14.160]  也知道未來
[00:13:14.160 --> 00:13:16.160]  他會反你的
[00:13:16.160 --> 00:13:18.160]  耶穌是點燈的人
[00:13:18.160 --> 00:13:20.160]  而且彼得我很相信他說
[00:13:20.160 --> 00:13:21.160]  他在生命裡面
[00:13:21.160 --> 00:13:23.160]  被點一個火把
[00:13:23.160 --> 00:13:25.160]  這是彼得大教堂
[00:13:25.160 --> 00:13:27.160]  天主教特別強調
[00:13:27.160 --> 00:13:30.160]  他說第一任的教宗
[00:13:30.160 --> 00:13:32.160]  很高權威的教宗
[00:13:32.160 --> 00:13:34.160]  他們說是彼得
[00:13:34.160 --> 00:13:36.160]  我們不說這些
[00:13:36.160 --> 00:13:38.160]  總之彼得是肯定的
[00:13:38.160 --> 00:13:39.160]  就是被神
[00:13:39.160 --> 00:13:40.160]  被耶穌
[00:13:40.160 --> 00:13:41.160]  Lift him up
[00:13:41.160 --> 00:13:43.160]  抬起了
[00:13:43.160 --> 00:13:45.160]  配不配
[00:13:45.160 --> 00:13:48.160]  怎麼會配
[00:13:48.160 --> 00:13:51.160]  接著到《老交坊》24章
[00:13:51.160 --> 00:13:53.160]  這個尾
[00:13:53.160 --> 00:13:55.160]  剛才我們讀的經文是頭
[00:13:55.160 --> 00:13:56.160]  黑暗時期
[00:13:56.160 --> 00:13:57.160]  耶穌來了
[00:13:57.160 --> 00:13:58.160]  那尾又怎樣
[00:13:58.160 --> 00:14:01.160]  耶穌釘了十字架
[00:14:01.160 --> 00:14:02.160]  然後復活
[00:14:02.160 --> 00:14:04.160]  但當時這個經文來講
[00:14:04.160 --> 00:14:06.160]  那些門徒是不知道他復活的
[00:14:06.160 --> 00:14:08.160]  他們知道耶穌死了
[00:14:08.160 --> 00:14:10.160]  這個環境裡面
[00:14:10.160 --> 00:14:11.160]  大家很借的
[00:14:11.160 --> 00:14:12.160]  因為那些門徒
[00:14:12.160 --> 00:14:14.160]  其實那時候見到耶穌來了
[00:14:14.160 --> 00:14:16.160]  哦 沒死了
[00:14:16.160 --> 00:14:18.160]  當大家覺得很灰
[00:14:18.160 --> 00:14:20.160]  如果疫情又不停
[00:14:20.160 --> 00:14:22.160]  又有世界大戰又不停
[00:14:22.160 --> 00:14:25.160]  接著接下來又聽到很多不好的消息
[00:14:25.160 --> 00:14:27.160]  又說現在又緬甸又怎樣怎樣
[00:14:27.160 --> 00:14:29.160]  你發覺好像很灰的東西
[00:14:29.160 --> 00:14:30.160]  要開關
[00:14:30.160 --> 00:14:32.160]  開了怎麼都開不了
[00:14:32.160 --> 00:14:34.160]  我們又認識很多人
[00:14:34.160 --> 00:14:35.160]  他媽媽在大陸
[00:14:35.160 --> 00:14:36.160]  那回都回不了
[00:14:36.160 --> 00:14:37.160]  那怎樣
[00:14:37.160 --> 00:14:39.160]  女兒就很疼媽媽的
[00:14:39.160 --> 00:14:42.160]  永遠就這樣封在這裡
[00:14:42.160 --> 00:14:45.160]  他們又沒那麼多錢去住酒店
[00:14:45.160 --> 00:14:46.160]  七天
[00:14:46.160 --> 00:14:48.160]  因為內地一定是七天等等
[00:14:48.160 --> 00:14:50.160]  在這樣的環境裡面
[00:14:50.160 --> 00:14:52.160]  如果突然間有人說不行
[00:14:52.160 --> 00:14:53.160]  我會幫你解決
[00:14:53.160 --> 00:14:54.160]  第一戰爭問題
[00:14:54.160 --> 00:14:55.160]  疫症問題
[00:14:55.160 --> 00:14:56.160]  關口
[00:14:56.160 --> 00:14:57.160]  開關問題
[00:14:57.160 --> 00:14:58.160]  我全部幫你搞
[00:14:58.160 --> 00:15:00.160]  你會期望的
[00:15:00.160 --> 00:15:02.160]  你會期望有一個這樣的人出現的
[00:15:02.160 --> 00:15:03.160]  他們真的以為是
[00:15:03.160 --> 00:15:04.160]  耶穌真是這樣
[00:15:04.160 --> 00:15:06.160]  帶著多高的盼望
[00:15:06.160 --> 00:15:08.160]  接著最後呢
