
[00:00:00.000 --> 00:00:02.000]  記得我們上一次的信息裡面
[00:06:57.680 --> 00:06:59.680]  當時候他們流行
[00:06:59.680 --> 00:07:01.680]  比如說
[00:07:01.680 --> 00:07:03.680]  屬於該撒的
[00:07:03.680 --> 00:07:05.680]  這個就叫做
[00:07:05.680 --> 00:07:07.680]  Casalianos
[00:07:07.680 --> 00:07:11.680]  意思就是說
[00:07:11.680 --> 00:07:13.680]  I-A-N
[00:07:13.680 --> 00:07:15.680]  就是屬於這一個人
[00:07:15.680 --> 00:07:17.680]  或者屬於這一個團體的
[00:07:17.680 --> 00:07:19.680]  這個意思
[00:07:19.680 --> 00:07:21.680]  基督徒是什麼意思?
[00:07:21.680 --> 00:07:23.680]  基督徒就是屬於基督的人
[00:07:23.680 --> 00:07:25.680]  就是跟隨基督的人
[00:07:25.680 --> 00:07:27.680]  就是基督的follower
[00:07:27.680 --> 00:07:29.680]  Amen?
[00:07:29.680 --> 00:07:31.680]  你有follow
[00:07:31.680 --> 00:07:33.680]  葛慕斯嗎?
[00:07:33.680 --> 00:07:35.680]  有啊
[00:07:35.680 --> 00:07:37.680]  你在哪裡follow我啊?
[00:07:37.680 --> 00:07:39.680]  我很少上FB的
[00:07:39.680 --> 00:07:41.680]  你大概follow的是葛師母啊
[00:07:41.680 --> 00:07:45.680]  有的人那個follow好多
[00:07:45.680 --> 00:07:47.680]  有沒有?
[00:07:47.680 --> 00:07:49.680]  follow是什麼?
[00:07:49.680 --> 00:07:51.680]  就是他的粉絲
[00:07:51.680 --> 00:07:53.680]  有的人有幾千萬的follower
[00:07:53.680 --> 00:07:55.680]  親愛的同學
[00:07:55.680 --> 00:07:57.680]  你我都是
[00:07:57.680 --> 00:07:59.680]  耶穌基督的follower
[00:07:59.680 --> 00:08:01.680]  Amen?
[00:08:01.680 --> 00:08:03.680]  所以你的名字叫做基督徒
[00:08:03.680 --> 00:08:05.680]  跟你旁邊說你是基督徒
[00:08:05.680 --> 00:08:11.680]  所以基督徒
[00:08:11.680 --> 00:08:13.680]  這個名稱
[00:08:13.680 --> 00:08:15.680]  今天你明白了之後
[00:08:15.680 --> 00:08:17.680]  你就知道這是何等
[00:08:17.680 --> 00:08:19.680]  尊貴的一個名稱
[00:08:19.680 --> 00:08:23.680]  基督徒
[00:08:23.680 --> 00:08:25.680]  就是基督的跟隨者
[00:08:25.680 --> 00:08:27.680]  也可以說
[00:08:27.680 --> 00:08:29.680]  我們就是小基督
[00:08:29.680 --> 00:08:35.680]  保羅在這裡接著講說
[00:08:35.680 --> 00:08:37.680]  你們這信基督耶穌的人
[00:08:37.680 --> 00:08:39.680]  都是神的兒子
[00:08:39.680 --> 00:08:41.680]  你們既
[00:08:41.680 --> 00:08:43.680]  受洗歸路基督
[00:08:43.680 --> 00:08:45.680]  奇怪了
[00:08:45.680 --> 00:08:47.680]  他接著講說
[00:08:47.680 --> 00:08:49.680]  受洗歸路基督
[00:08:49.680 --> 00:08:51.680]  所以基督徒是怎麼樣成為基督徒呢?
[00:08:51.680 --> 00:08:53.680]  怎麼樣才能成為基督徒?
[00:08:53.680 --> 00:08:55.680]  受洗
[00:08:55.680 --> 00:08:57.680]  是不是啊?
[00:08:57.680 --> 00:08:59.680]  是嗎?
[00:08:59.680 --> 00:09:01.680]  是嗎?
[00:09:01.680 --> 00:09:03.680]  OK
[00:09:03.680 --> 00:09:05.680]  我現在跟你做一個邏輯思考
[00:09:05.680 --> 00:09:07.680]  所以受洗
[00:09:07.680 --> 00:09:09.680]  就能夠做基督徒
[00:09:09.680 --> 00:09:11.680]  是嗎?
[00:09:11.680 --> 00:09:13.680]  是不是?
[00:09:13.680 --> 00:09:15.680]  不受洗就不能夠成為基督徒
[00:09:15.680 --> 00:09:17.680]  那你們剛剛不是說是嗎?
[00:09:17.680 --> 00:09:23.680]  有人說必要條件
[00:09:23.680 --> 00:09:25.680]  還是非必要條件?
[00:09:25.680 --> 00:09:27.680]  教授
[00:09:27.680 --> 00:09:31.680]  非必要條件
[00:09:31.680 --> 00:09:33.680]  所以不受洗
[00:09:33.680 --> 00:09:35.680]  也可以成為基督徒
[00:09:35.680 --> 00:09:39.680]  是嗎?
[00:09:39.680 --> 00:09:41.680]  有人說必要條件
[00:09:41.680 --> 00:09:47.680]  牧師在這邊13年了
[00:09:47.680 --> 00:09:49.680]  實在是覺得羞愧
[00:09:53.680 --> 00:09:55.680]  基本的問題我們再把它搞清楚
[00:09:55.680 --> 00:09:59.680]  我們怎麼樣才能夠成為基督徒?
[00:09:59.680 --> 00:10:09.680]  信而受洗
[00:10:09.680 --> 00:10:11.680]  是不是啊?
[00:10:11.680 --> 00:10:17.680]  心裡承認
[00:10:17.680 --> 00:10:19.680]  心裡相信口裡承認
[00:10:19.680 --> 00:10:21.680]  還有
[00:10:21.680 --> 00:10:23.680]  我知道經文通通背出來
[00:10:23.680 --> 00:10:25.680]  還有沒有?
[00:10:25.680 --> 00:10:27.680]  我們德就是本乎恩
[00:10:27.680 --> 00:10:29.680]  因者信
[00:10:29.680 --> 00:10:31.680]  是不是啊?
[00:10:31.680 --> 00:10:33.680]  還有呢?
[00:10:33.680 --> 00:10:35.680]  神愛世人
[00:10:35.680 --> 00:10:37.680]  甚至將他的獨生子賜給他們
[00:10:37.680 --> 00:10:39.680]  叫一切
[00:10:39.680 --> 00:10:41.680]  信他的人
[00:10:41.680 --> 00:10:43.680]  不致滅亡反得永生
[00:10:43.680 --> 00:10:45.680]  還有沒有?
[00:10:45.680 --> 00:10:47.680]  還有沒有?
[00:10:47.680 --> 00:10:49.680]  凡接待他的
[00:10:49.680 --> 00:10:51.680]  就是信他名的人
[00:10:51.680 --> 00:10:53.680]  他就賜給他們權柄
[00:10:53.680 --> 00:10:55.680]  做神的兒女
[00:10:55.680 --> 00:10:57.680]  這所有的經文當中
[00:10:57.680 --> 00:10:59.680]  裡面你會發現
[00:10:59.680 --> 00:11:01.680]  都有一個共同的
[00:11:01.680 --> 00:11:03.680]  強調怎麼樣子成為基督徒
[00:11:03.680 --> 00:11:05.680]  是怎麼樣子?
[00:11:05.680 --> 00:11:07.680]  信
[00:11:07.680 --> 00:11:11.680]  那我們回到了
[00:11:11.680 --> 00:11:13.680]  所以
[00:11:13.680 --> 00:11:15.680]  是不是受洗才是基督徒?
[00:11:17.680 --> 00:11:19.680]  不是
[00:11:19.680 --> 00:11:21.680]  為什麼要受洗?
[00:11:21.680 --> 00:11:23.680]  這在經文裡面我們來看
[00:11:23.680 --> 00:11:27.680]  他說: 豈不知我們受洗歸路基督耶穌的人
[00:11:27.680 --> 00:11:29.680]  是受洗歸路他的什麼?
[00:11:29.680 --> 00:11:31.680]  死
[00:11:31.680 --> 00:11:37.680]  教我們一舉一動有新生的樣式
[00:11:37.680 --> 00:11:39.680]  像基督藉著
[00:11:39.680 --> 00:11:41.680]  這個父的榮耀從死裡復活一樣
[00:11:41.680 --> 00:11:43.680]  所以洗禮本身
[00:11:43.680 --> 00:11:45.680]  它有一個
[00:11:45.680 --> 00:11:47.680]  象徵的意義
[00:11:47.680 --> 00:11:49.680]  就是當這個
[00:11:49.680 --> 00:11:51.680]  下去之後
[00:11:51.680 --> 00:11:53.680]  我們記得在這裡
[00:11:53.680 --> 00:11:55.680]  下去之後怎麼樣?
[00:11:55.680 --> 00:11:57.680]  我們讓他全身浸下去
[00:11:57.680 --> 00:11:59.680]  記不記得?
[00:11:59.680 --> 00:12:01.680]  有的人就是死都不肯下去
[00:12:01.680 --> 00:12:03.680]  我就把他壓下去
[00:12:03.680 --> 00:12:07.680]  其實是不是
[00:12:07.680 --> 00:12:09.680]  整個全身浸下去
[00:12:09.680 --> 00:12:11.680]  那你點水裡可不可以?
[00:12:11.680 --> 00:12:13.680]  今天不談這些爭議了
[00:12:13.680 --> 00:12:15.680]  總之我們要了解一件事情
[00:12:15.680 --> 00:12:17.680]  受洗
[00:12:17.680 --> 00:12:19.680]  它象徵著
[00:12:19.680 --> 00:12:21.680]  我們與主一同死了
[00:12:21.680 --> 00:12:25.680]  當起來的時候呢
[00:12:25.680 --> 00:12:27.680]  象徵我們與主
[00:12:27.680 --> 00:12:29.680]  一同怎麼樣?復活了
[00:12:29.680 --> 00:12:31.680]  但是請問我們在這裡
[00:12:31.680 --> 00:12:33.680]  就已經受洗的地方
[00:12:33.680 --> 00:12:35.680]  請你告訴我你死了沒有?
[00:12:35.680 --> 00:12:37.680]  死了嗎?
[00:12:37.680 --> 00:12:39.680]  沒死透
[00:12:41.680 --> 00:12:43.680]  那什麼時候才死透呢?
[00:12:43.680 --> 00:12:51.680]  所以受洗
[00:12:51.680 --> 00:12:53.680]  它代表著是一個
[00:12:53.680 --> 00:12:55.680]  象徵的意義,懂這個意思嗎?
[00:12:55.680 --> 00:12:59.680]  並不是說你受洗下去之後
[00:12:59.680 --> 00:13:01.680]  你真的就與主已經死了
[00:13:01.680 --> 00:13:03.680]  那個叫做
[00:13:03.680 --> 00:13:05.680]  客觀上面的真理
[00:13:05.680 --> 00:13:07.680]  耶穌接著定時之駕
[00:13:07.680 --> 00:13:09.680]  我們信了他之後,我們已經在地位上面
[00:13:09.680 --> 00:13:11.680]  我們已經死了
[00:13:11.680 --> 00:13:13.680]  可是在實際上面
[00:13:13.680 --> 00:13:15.680]  在生活上面,我們一生都要追求
[00:13:15.680 --> 00:13:17.680]  背起十字架
[00:13:17.680 --> 00:13:19.680]  致死我們的老我
[00:13:19.680 --> 00:13:21.680]  讓基督的生命
[00:13:21.680 --> 00:13:23.680]  在我們裡面
[00:13:23.680 --> 00:13:25.680]  一天一天的照常顯大
[00:13:25.680 --> 00:13:27.680]  那是一生要追求的
[00:13:27.680 --> 00:13:33.680]  所以保羅在這裡講的
[00:13:33.680 --> 00:13:35.680]  受洗歸入基督
[00:13:35.680 --> 00:13:37.680]  他要強調的
[00:13:37.680 --> 00:13:39.680]  是接著
[00:13:39.680 --> 00:13:41.680]  受洗這個儀式
[00:13:41.680 --> 00:13:43.680]  要讓迦勒泰的弟兄姊妹們
[00:13:43.680 --> 00:13:45.680]  明白一件事情
[00:13:45.680 --> 00:13:47.680]  我們受洗
[00:13:47.680 --> 00:13:49.680]  是歸入基督的
[00:13:49.680 --> 00:13:51.680]  我不是歸入律法
[00:13:51.680 --> 00:13:53.680]  我不是歸入蓋薩
[00:13:53.680 --> 00:13:55.680]  我不是歸入哪一個人
[00:13:55.680 --> 00:13:57.680]  我是歸入誰啊?
[00:13:57.680 --> 00:13:59.680]  歸入基督
[00:13:59.680 --> 00:14:01.680]  好了,接著呢?
[00:14:01.680 --> 00:14:05.680]  他就講的說
[00:14:05.680 --> 00:14:07.680]  我們因著這樣子的關係
[00:14:07.680 --> 00:14:09.680]  我們並不分
[00:14:09.680 --> 00:14:11.680]  猶太人
[00:14:11.680 --> 00:14:13.680]  希利尼就是希臘人
[00:14:13.680 --> 00:14:15.680]  自主的
[00:14:15.680 --> 00:14:17.680]  自主的就是做老闆的
[00:14:17.680 --> 00:14:19.680]  圍爐的就是做僕人的
[00:14:19.680 --> 00:14:21.680]  做員工的,打工的
[00:14:21.680 --> 00:14:23.680]  或男或女
[00:14:23.680 --> 00:14:25.680]  因為你們在基督耶穌裡
[00:14:25.680 --> 00:14:27.680]  都成為一了
[00:14:27.680 --> 00:14:29.680]  這是因著我們受洗
[00:14:29.680 --> 00:14:31.680]  因著我們歸入基督
[00:14:31.680 --> 00:14:33.680]  因著我們信耶穌的緣故
[00:14:33.680 --> 00:14:35.680]  我們帶來的一個結果
[00:14:35.680 --> 00:14:37.680]  就是不管你是身份如何
[00:14:37.680 --> 00:14:39.680]  不管你的背景如何
[00:14:39.680 --> 00:14:41.680]  不管你的長相如何,不管你的膚色如何
[00:14:41.680 --> 00:14:43.680]  我們在基督的裡面
[00:14:43.680 --> 00:14:45.680]  都成為一了
[00:14:45.680 --> 00:14:47.680]  可是你
[00:14:47.680 --> 00:14:49.680]  你今天覺得聽這個話
[00:14:49.680 --> 00:14:51.680]  你不會覺得很稀奇
[00:14:51.680 --> 00:14:53.680]  但是你知道嗎?
[00:14:53.680 --> 00:14:57.680]  在當時候,猶太人
[00:14:57.680 --> 00:15:01.680]  猶太的男性
[00:15:01.680 --> 00:15:03.680]  他們叫常常
[00:15:03.680 --> 00:15:05.680]  他們對這些女性
[00:15:05.680 --> 00:15:07.680]  對這些外邦人是很瞧不起的
[00:15:07.680 --> 00:15:09.680]  因此
[00:15:09.680 --> 00:15:11.680]  甚至在聖殿裡面
[00:15:11.680 --> 00:15:13.680]  你會發現
[00:15:13.680 --> 00:15:15.680]  他還分什麼
[00:15:15.680 --> 00:15:17.680]  他分這外邦人院
[00:15:17.680 --> 00:15:19.680]  叫外院
[00:15:19.680 --> 00:15:21.680]  外邦人院
[00:15:21.680 --> 00:15:23.680]  什麼意思?
[00:15:23.680 --> 00:15:25.680]  非猶太人就叫外邦
[00:15:25.680 --> 00:15:27.680]  就叫外邦人,外國人
[00:15:27.680 --> 00:15:29.680]  所以
[00:15:29.680 --> 00:15:31.680]  咱們中國人到了他的聖殿去
[00:15:31.680 --> 00:15:33.680]  我們叫什麼?
[00:15:33.680 --> 00:15:35.680]  我們只能在外邦人院
[00:15:35.680 --> 00:15:37.680]  好了
[00:15:37.680 --> 00:15:39.680]  外邦人院完了之後
[00:15:39.680 --> 00:15:41.680]  進去呢?猶太人可以進去了
[00:15:41.680 --> 00:15:43.680]  對不對?進去之後又分了
[00:15:43.680 --> 00:15:45.680]  婦女院
[00:15:45.680 --> 00:15:47.680]  先到婦女院
[00:15:47.680 --> 00:15:49.680]  姐妹,先在那邊待著
[00:15:49.680 --> 00:15:51.680]  再進去
[00:15:51.680 --> 00:15:53.680]  到哪裡?
[00:15:53.680 --> 00:15:55.680]  到以色列院
[00:15:55.680 --> 00:15:57.680]  那就是男人院
[00:15:57.680 --> 00:15:59.680]  才可以進去
[00:15:59.680 --> 00:16:01.680]  所以你看見一件事情沒有?
[00:16:01.680 --> 00:16:03.680]  在聖殿的裡面
[00:16:03.680 --> 00:16:07.680]  就已經有這麼多的區分了
[00:16:07.680 --> 00:16:09.680]  因此保羅在講這句話的時候
[00:16:09.680 --> 00:16:13.680]  對整個當時候猶太奔襲的信徒來講
[00:16:13.680 --> 00:16:15.680]  這是一個革命性的宣告
[00:16:15.680 --> 00:16:17.680]  就是在基督的裡面
[00:16:17.680 --> 00:16:19.680]  我們就不再分
[00:16:19.680 --> 00:16:21.680]  是做老闆的,做員工的
[00:16:21.680 --> 00:16:23.680]  今天你做老闆的,跟你做員工的
[00:16:23.680 --> 00:16:25.680]  一起到靈陽堂和聚會
[00:16:25.680 --> 00:16:27.680]  請你不要做老闆的
[00:16:27.680 --> 00:16:29.680]  就做前面
[00:16:29.680 --> 00:16:31.680]  這個意思不是說前面
[00:16:31.680 --> 00:16:33.680]  我的意思就是說
[00:16:33.680 --> 00:16:35.680]  好像你就是
[00:16:35.680 --> 00:16:37.680]  確實在教會歷史上有一些教會裡面
[00:16:37.680 --> 00:16:39.680]  有這種高位低位的分別
[00:16:39.680 --> 00:16:41.680]  不是的
[00:16:41.680 --> 00:16:43.680]  你我都是一平等的
[00:16:43.680 --> 00:16:45.680]  真正的平等
[00:16:45.680 --> 00:16:47.680]  只有在基督的裡面才找得到
[00:16:47.680 --> 00:16:53.680]  現在什麼平權主義
[00:16:55.680 --> 00:16:57.680]  那個都不是真正的平權
[00:16:57.680 --> 00:16:59.680]  在真正的平權
[00:16:59.680 --> 00:17:01.680]  是因著耶穌基督
[00:17:01.680 --> 00:17:03.680]  在基督的裡面
[00:17:03.680 --> 00:17:05.680]  我們才能夠發生的就是
[00:17:05.680 --> 00:17:07.680]  不管你做老闆的,做員工的
[00:17:07.680 --> 00:17:09.680]  不管你是男的,女的
[00:17:09.680 --> 00:17:11.680]  不管你是所謂的中國人
[00:17:11.680 --> 00:17:13.680]  或者是外國人
[00:17:13.680 --> 00:17:15.680]  我們都在基督的耶穌裡面
[00:17:15.680 --> 00:17:17.680]  我們都可以成為一了
[00:17:17.680 --> 00:17:19.680]  我們都能夠像一樣的
[00:17:19.680 --> 00:17:21.680]  在神的面前
[00:17:21.680 --> 00:17:23.680]  都是神的兒女
[00:17:23.680 --> 00:17:25.680]  Amen
[00:17:25.680 --> 00:17:27.680]  我們都是基督徒
[00:17:27.680 --> 00:17:29.680]  Amen
[00:17:29.680 --> 00:17:31.680]  所以我到國外去
[00:17:31.680 --> 00:17:33.680]  我碰到不同種族的
[00:17:33.680 --> 00:17:35.680]  不同膚色的
[00:17:35.680 --> 00:17:37.680]  我碰到這些弟兄姊妹們
[00:17:37.680 --> 00:17:39.680]  我們在一起的時候
