
[00:00:00.000 --> 00:00:01.160]  各位兄弟姐妹 午安
[00:10:23.880 --> 00:10:25.880]  祈求和感謝
[00:10:25.880 --> 00:10:28.880]  去到B'
[00:10:28.880 --> 00:10:29.880]  保羅
[00:10:29.880 --> 00:10:33.880]  他講到他對菲律賓信徒的感謝
[00:10:33.880 --> 00:10:35.880]  但保羅不想他們誤會
[00:10:35.880 --> 00:10:38.880]  或者錯估了他們奉獻的作用
[00:10:38.880 --> 00:10:40.880]  所以他強調自己是知足的
[00:10:40.880 --> 00:10:43.880]  他表明他自己是不求愧憎
[00:10:43.880 --> 00:10:45.880]  但在另一方面
[00:10:45.880 --> 00:10:46.880]  這些奉獻
[00:10:46.880 --> 00:10:48.880]  其實是菲律賓信徒在天國的存款
[00:10:48.880 --> 00:10:51.880]  要歸在他們的帳上的果子
[00:10:51.880 --> 00:10:55.880]  果子這個字在原文其實是兩重意思
[00:10:55.880 --> 00:10:56.880]  既是果子
[00:10:56.880 --> 00:10:57.880]  亦都是利人
[00:10:57.880 --> 00:10:58.880]  利潤
[00:10:58.880 --> 00:10:59.880]  是同一個字
[00:10:59.880 --> 00:11:02.880]  是上帝預立的祭物
[00:11:02.880 --> 00:11:07.880]  而這些果子是能夠讓榮耀歸給父上帝
[00:11:07.880 --> 00:11:09.880]  最後
[00:11:09.880 --> 00:11:13.880]  保羅用「願主耶穌基督的恩與你們的靈同在」
[00:11:13.880 --> 00:11:15.880]  作最後的問安和祝福
[00:11:15.880 --> 00:11:17.880]  呼應著之前一章二節的
[00:11:17.880 --> 00:11:23.880]  「願恩惠平安從我們的父上帝和主耶穌基督歸給你們」
[00:11:25.880 --> 00:11:30.880]  所以我們的超濃縮版和結構就變成這樣
[00:11:30.880 --> 00:11:34.880]  而我們這五篇回顧的講道
[00:11:34.880 --> 00:11:37.880]  是會由外至內進行
[00:11:37.880 --> 00:11:39.880]  所以今天的回顧一
[00:11:39.880 --> 00:11:43.880]  我們會看A、B、B'、A'這部分
[00:11:43.880 --> 00:11:46.880]  大概兩年半前我們是講A、B部分
[00:11:46.880 --> 00:11:49.880]  那篇道的題目叫做「最重要的一天」
[00:11:49.880 --> 00:11:53.880]  至於B'、A'的部分就是我們兩個月前上一篇道
[00:11:53.880 --> 00:11:56.880]  叫做「基督恩惠天賦榮耀」
[00:11:56.880 --> 00:12:02.880]  今天我們的小題目叫做「兩天」
[00:12:02.880 --> 00:12:04.880]  什麼是兩天呢?
[00:12:04.880 --> 00:12:07.880]  其實兩天不是48小時
[00:12:07.880 --> 00:12:09.880]  兩個24小時的兩天
[00:12:09.880 --> 00:12:11.880]  我的意思是兩個的時期
[00:12:11.880 --> 00:12:12.880]  兩個的階段
[00:12:12.880 --> 00:12:14.880]  兩個的狀態
[00:12:14.880 --> 00:12:16.880]  而這兩個的狀態
[00:12:16.880 --> 00:12:18.880]  經常營養在保羅心裡面
[00:12:18.880 --> 00:12:19.880]  他經常會提及
[00:12:19.880 --> 00:12:22.880]  經常會思想的這兩個階段
[00:12:22.880 --> 00:12:24.880]  是哪兩個階段呢?
[00:12:24.880 --> 00:12:26.880]  一個是從前
[00:12:26.880 --> 00:12:29.880]  保羅會經常提到他從前是一個怎樣的人
[00:12:29.880 --> 00:12:32.880]  而因著主耶穌基督的恩典產生了改變
[00:12:32.880 --> 00:12:34.880]  第二個是將來
[00:12:34.880 --> 00:12:38.880]  保羅會經常提到主耶穌基督將來再回來的日子
[00:12:38.880 --> 00:12:41.880]  與他們同得榮耀的那一天
[00:12:41.880 --> 00:12:44.880]  所以這篇道會分為三個部分
[00:12:44.880 --> 00:12:47.880]  無望從前那天恩典
[00:12:47.880 --> 00:12:50.880]  盼望將來那天榮耀
[00:12:50.880 --> 00:12:52.880]  趕緊把握今天
[00:12:52.880 --> 00:12:54.880]  一個神秘人
[00:12:54.880 --> 00:12:56.880]  當你看到這三個部分的時候
[00:12:56.880 --> 00:12:57.880]  可能你會猜
[00:12:57.880 --> 00:13:00.880]  第三個部分趕緊把握今天
[00:13:00.880 --> 00:13:02.880]  就是我們今天的應用
[00:13:02.880 --> 00:13:04.880]  但其實三個部分都是應用
[00:13:04.880 --> 00:13:05.880]  甚至我可以說
[00:13:05.880 --> 00:13:07.880]  第一二部分的應用
[00:13:07.880 --> 00:13:09.880]  對我們是更加重要的
[00:13:09.880 --> 00:13:11.880]  最不重要的是什麼呢?
[00:13:11.880 --> 00:13:13.880]  最不重要的是那個神秘人
[00:13:13.880 --> 00:13:15.880]  我加他下來是想加一點樂趣
[00:13:15.880 --> 00:13:18.880]  稍後大家可以猜猜他是誰
[00:13:18.880 --> 00:13:21.880]  我們進入第一部分
[00:13:21.880 --> 00:13:24.880]  無望從前那天恩典
[00:13:24.880 --> 00:13:27.880]  願恩惠平安從我們的父上帝
[00:13:27.880 --> 00:13:29.880]  和主耶穌基督歸給你們
[00:13:29.880 --> 00:13:33.880]  願主耶穌基督的恩與你們的靈同在
[00:13:33.880 --> 00:13:35.880]  在上一篇道
[00:13:35.880 --> 00:13:36.880]  我曾經提過
[00:13:36.880 --> 00:13:38.880]  整本肥勒比書是首尾呼應
[00:13:38.880 --> 00:13:42.880]  一前一後地被主耶穌基督的恩惠包圍著
[00:13:42.880 --> 00:13:45.880]  但其實不單止肥勒比書是這樣的
[00:13:45.880 --> 00:13:48.880]  如果你看看保羅書信十三封書信
[00:13:48.880 --> 00:13:50.880]  全部都是這樣的首尾呼應
[00:13:50.880 --> 00:13:53.880]  全部都是用基督的恩一前一後
[00:13:53.880 --> 00:13:56.880]  包圍著他每一本書信的內容
[00:13:56.880 --> 00:14:00.880]  這樣的首尾呼應不是偶然的
[00:14:00.880 --> 00:14:02.880]  大部分的聖經學者都相信
[00:14:02.880 --> 00:14:05.880]  其實他是在體現保羅神學的核心
[00:14:05.880 --> 00:14:07.880]  保羅神學的核心是什麼呢?
[00:14:07.880 --> 00:14:10.880]  就是基督徒的生命是始於恩典
[00:14:10.880 --> 00:14:13.880]  也是依靠恩典得以成為完全
[00:14:13.880 --> 00:14:17.880]  保羅是巴不得所有人都像他一樣
[00:14:17.880 --> 00:14:21.880]  同樣程度去認識和愛慕這份恩典
[00:14:21.880 --> 00:14:25.880]  而他自己亦時時刻刻念念不忘思想
[00:14:25.880 --> 00:14:29.880]  回味這份他不配得到的恩典
[00:14:29.880 --> 00:14:32.880]  在上一篇道我們看過四段經文
[00:14:32.880 --> 00:14:35.880]  看保羅怎樣說這份恩典是多麼寶貴
[00:14:35.880 --> 00:14:38.880]  今天我們只是重溫其中一段
[00:14:38.880 --> 00:14:41.880]  在二弗所書的二章
[00:14:41.880 --> 00:14:47.880]  從前你們因著自己的過犯罪惡而死了
[00:14:47.880 --> 00:14:51.880]  那時你們在過犯罪惡中生活
[00:14:51.880 --> 00:14:52.880]  又是再一次
[00:14:52.880 --> 00:14:54.880]  保羅說到上帝恩典的時候
[00:14:54.880 --> 00:14:56.880]  經常都會說從前
[00:14:56.880 --> 00:14:59.880]  他永遠不會忘記他未蒙恩的時間
[00:14:59.880 --> 00:15:02.880]  他的狀態和他原來的結局
[00:15:02.880 --> 00:15:04.880]  什麼狀態呢?
[00:15:04.880 --> 00:15:07.880]  這裡說因罪而死了
[00:15:07.880 --> 00:15:10.880]  同時在罪中生活
[00:15:10.880 --> 00:15:12.880]  那是什麼狀態?
[00:15:12.880 --> 00:15:14.880]  活死人死了又活
[00:15:14.880 --> 00:15:15.880]  好像喪屍一樣
[00:15:15.880 --> 00:15:17.880]  喪屍是怎樣呢?
[00:15:17.880 --> 00:15:20.880]  喪屍是隨從今世的風俗
[00:15:20.880 --> 00:15:22.880]  隨波逐流和其他喪屍一樣
[00:15:22.880 --> 00:15:24.880]  以自我為中心
[00:15:24.880 --> 00:15:28.880]  追求自己的舒適財富和地位
[00:15:28.880 --> 00:15:31.880]  他們是信服空中掌權者的領袖
[00:15:31.880 --> 00:15:35.880]  就是現今在活躍的人心中運行的邪靈
[00:15:35.880 --> 00:15:39.880]  原來我們每一個喪屍同時都是活躍的人
[00:15:39.880 --> 00:15:41.880]  我們不只是隨波逐流那麼簡單
[00:15:41.880 --> 00:15:43.880]  自我中心那麼簡單
[00:15:43.880 --> 00:15:46.880]  而是我們每一個都是活躍上帝的人
[00:15:46.880 --> 00:15:48.880]  喪屍是怎樣呢?
[00:15:48.880 --> 00:15:49.880]  如果你看他的電影
[00:15:49.880 --> 00:15:51.880]  喪屍見人就咬
[00:15:51.880 --> 00:15:55.880]  同樣其實我們每個人原本都是這樣
[00:15:55.880 --> 00:15:56.880]  我們拒絕上帝
[00:15:56.880 --> 00:15:58.880]  我們恨惡上帝
[00:15:58.880 --> 00:16:00.880]  我們見上帝就想咬
[00:16:00.880 --> 00:16:03.880]  三節
[00:16:03.880 --> 00:16:06.880]  我們從前也都生活在他們當中
[00:16:06.880 --> 00:16:08.880]  這裡轉了做我們
[00:16:08.880 --> 00:16:10.880]  我們是指猶太人
[00:16:10.880 --> 00:16:12.880]  之前你們是指外邦人
[00:16:12.880 --> 00:16:14.880]  其實所有人都一樣沒有分別
[00:16:14.880 --> 00:16:15.880]  都是這樣
[00:16:15.880 --> 00:16:17.880]  放縱肉體的私慾
[00:16:17.880 --> 00:16:21.880]  隨著肉體和心中的意念去做
[00:16:21.880 --> 00:16:25.880]  這裡隨著肉體其實不單止是放縱私慾
[00:16:25.880 --> 00:16:26.880]  也包括自我
[00:16:26.880 --> 00:16:28.880]  自以為已
[00:16:28.880 --> 00:16:32.880]  我們可以隨著肉體去過一個很有道德的生活
[00:16:32.880 --> 00:16:36.880]  但同樣是一隻有道德的喪屍
[00:16:36.880 --> 00:16:38.880]  這個就是我們原本的狀態
[00:16:38.880 --> 00:16:39.880]  好像喪屍一樣
[00:16:39.880 --> 00:16:40.880]  我們拒絕上帝
[00:16:40.880 --> 00:16:42.880]  恨惡上帝
[00:16:42.880 --> 00:16:44.880]  見上帝就咬
[00:16:44.880 --> 00:16:45.880]  和別人一樣
[00:16:45.880 --> 00:16:49.880]  生來就是該受懲罰的人
[00:16:49.880 --> 00:16:50.880]  該受懲罰的人
[00:16:50.880 --> 00:16:52.880]  英文是Children of God
[00:16:52.880 --> 00:16:56.880]  意思是上帝聖潔烈老的兒女
[00:16:56.880 --> 00:17:00.880]  生來我們就是該受上帝的聖潔烈老
[00:17:00.880 --> 00:17:02.880]  這個就是我們原來的結局
[00:17:02.880 --> 00:17:05.880]  生來該受上帝聖潔烈老
