
[00:00:00.000 --> 00:00:03.200]  最終準備平安
[00:07:34.200 --> 00:07:38.600]  在那個強大的頻率當中就微微震動
[00:07:38.600 --> 00:07:42.700]  當那個最具統治力的聲音一出現
[00:07:42.700 --> 00:07:49.800]  全場那些尖銳的高頻的噪音就完全聽不見了
[00:07:49.800 --> 00:07:56.900]  弟兄姊妹,這個就是神的聲音所帶來的絕對威力
[00:07:56.900 --> 00:08:00.900]  但是現實中的我們卻常常讓另外一種聲音
[00:08:00.900 --> 00:08:03.700]  佔據了我們的腦海
[00:08:03.700 --> 00:08:06.400]  就是焦慮的聲音
[00:08:06.400 --> 00:08:12.700]  焦慮就是那個心裡那些不受控的雜訊
[00:08:12.700 --> 00:08:14.700]  我們腦海裡面那些焦慮的聲音
[00:08:14.700 --> 00:08:17.600]  不像打雷那樣震耳欲聾的
[00:08:17.600 --> 00:08:22.100]  但就像夏天夜裡面關燈之後
[00:08:22.100 --> 00:08:26.800]  一直在你耳邊嗡嗡作響的那個蒼蠅蚊子
[00:08:26.800 --> 00:08:30.500]  你揮手打不到它,開燈也看不到它
[00:08:30.500 --> 00:08:34.900]  但是那種尖銳突然而來的高頻噪音
[00:08:34.900 --> 00:08:38.100]  有一種可怕的魔力
[00:08:38.100 --> 00:08:42.500]  它能夠讓你徹底失眠到天亮
[00:08:42.500 --> 00:08:48.600]  其實仇敵精心設計的焦慮就像那樣的
[00:08:48.600 --> 00:08:50.300]  事實上你知道嗎?
[00:08:50.300 --> 00:08:55.700]  聖經所記載的鬼王叫別西普
[00:08:55.700 --> 00:08:59.100]  他就是蒼蠅造型的
[00:08:59.100 --> 00:09:00.500]  他無孔不入的
[00:09:00.500 --> 00:09:03.100]  所以整天就在我們的腦海尖叫
[00:09:03.100 --> 00:09:06.400]  萬一這一波財源名單有我
[00:09:06.400 --> 00:09:08.400]  房貸怎麼辦?
[00:09:08.400 --> 00:09:10.100]  萬一股市澎湃
[00:09:10.100 --> 00:09:14.000]  我辛苦存的退休金怎麼辦?
[00:09:14.000 --> 00:09:19.400]  萬一體檢報告的紅字降不下來怎麼辦?
[00:09:19.400 --> 00:09:23.900]  萬一我找不到理想的對象怎麼辦?
[00:09:23.900 --> 00:09:27.500]  其實這些的聲音日復一日就在我們的心裡散播著
[00:09:27.500 --> 00:09:29.000]  你不夠好
[00:09:29.000 --> 00:09:31.300]  你的處境非常危險
[00:09:31.300 --> 00:09:36.200]  你的人生快要完蛋的那種焦慮
[00:09:36.200 --> 00:09:43.200]  而這種靈魂的噪音污染會一點一滴的侵蝕我們的平安
[00:09:43.200 --> 00:09:46.600]  更糟糕的是現代人處理這種噪音的方法
[00:09:46.600 --> 00:09:52.100]  往往是選擇用另外一種噪音來蓋過去
[00:09:52.100 --> 00:09:55.200]  我們就瘋狂地滑著短視頻
[00:09:55.200 --> 00:09:58.700]  我們毫無節制地熬夜追劇
[00:09:58.700 --> 00:10:03.400]  或是大把時間投在遊戲當中打怪
[00:10:03.400 --> 00:10:07.200]  或是在網路上面不斷地下單買東西
[00:10:07.200 --> 00:10:12.400]  我們試圖用強烈的視覺跟聽覺的刺激
[00:10:12.400 --> 00:10:18.900]  來暫時麻痺那顆快要超載崩潰的心
[00:10:18.900 --> 00:10:21.700]  當地兄姊妹有用嗎?
[00:10:21.700 --> 00:10:26.500]  當你拔下耳機關掉屏幕的那一瞬間
[00:10:26.500 --> 00:10:32.100]  那隻焦慮的蚊子是不是立刻又飛到你的耳邊了?
[00:10:32.100 --> 00:10:34.000]  另外一方面
[00:10:34.000 --> 00:10:39.500]  也有人試圖透過放空讓自己心無掛慮
[00:10:39.500 --> 00:10:42.600]  教會有一首經典詩歌叫《安靜》
[00:10:42.600 --> 00:10:45.400]  有沒有唱過《安靜》
[00:10:45.400 --> 00:10:47.500]  但其實很多人誤解了聖經當中
[00:10:47.500 --> 00:10:51.600]  安靜跟休息的真正含義
[00:10:51.600 --> 00:10:57.600]  結果《安靜》唱著唱著在現實生活就變成踏平
[00:10:57.600 --> 00:11:01.600]  其實這一首詩歌出於詩篇46篇
[00:11:01.600 --> 00:11:08.600]  它根本不是教導我們雙手一攤什麼都不做的消極躺平
[00:11:08.600 --> 00:11:17.300]  詩篇46篇徹頭徹尾是一首充滿張力的戰鬥詩篇
[00:11:17.300 --> 00:11:19.700]  而第十節的下半句
[00:11:19.700 --> 00:11:25.700]  更把我們為什麼能夠安靜的那個底氣講得非常清楚
[00:11:25.700 --> 00:11:28.500]  詩篇46篇第十節說你們要休息
[00:11:28.500 --> 00:11:30.800]  要知道我是神
[00:11:30.800 --> 00:11:32.300]  後面說什麼
[00:11:32.300 --> 00:11:36.200]  我必在外邦中被尊崇
[00:11:36.200 --> 00:11:39.900]  在遍地上也被尊崇
[00:11:39.900 --> 00:11:41.200]  什麼叫做被尊崇?
[00:11:41.200 --> 00:11:44.700]  被尊崇就是被人所敬拜
[00:11:44.700 --> 00:11:48.200]  弟兄姊妹我們絕對不是用放空
[00:11:48.200 --> 00:11:52.200]  來對付仇敵帶來的恐懼跟焦慮
[00:11:52.200 --> 00:11:53.800]  恰恰相反
[00:11:53.800 --> 00:11:58.300]  我們是用神那個極具威嚴的震懾力
[00:11:58.300 --> 00:12:02.400]  直接震碎惡者的謊言
[00:12:02.400 --> 00:12:09.700]  大衛在詩篇29篇裡面就為我們示範這個強而有力的鼠鱗反擊策略
[00:12:09.700 --> 00:12:13.300]  對抗噪音的唯一有效方法
[00:12:13.300 --> 00:12:17.500]  就是要釋放那個更有權柄的聲音
[00:12:17.500 --> 00:12:22.500]  我們必須刻意讓那個神大有能力滿有威嚴的聲音
[00:12:22.500 --> 00:12:25.500]  充滿在我們的思想裡面
[00:12:25.500 --> 00:12:29.500]  當真理的話語像重低音的雷聲炸開的時候
[00:12:29.500 --> 00:12:32.500]  那些成天在你腦海裡面說謊
[00:12:32.500 --> 00:12:37.500]  定罪的蚊子就會全部被震落到地面上
[00:12:37.500 --> 00:12:40.500]  弟兄姊妹你還記得以利亞的故事嗎
[00:12:40.500 --> 00:12:44.500]  上帝的先知以利亞一人單挑450位巴黎先知
[00:12:44.500 --> 00:12:48.500]  再加上400位亞瑟拉先知
[00:12:48.500 --> 00:12:50.500]  比賽的規則簡單粗暴
[00:12:50.500 --> 00:12:53.500]  大家各自竹壇禱告
[00:12:53.500 --> 00:12:56.500]  誰的神能夠從天上降下烈火來燒掉積物
[00:12:56.500 --> 00:12:59.500]  誰就是掌管宇宙的神
[00:12:59.500 --> 00:13:01.500]  所以巴黎的先知先開始
[00:13:01.500 --> 00:13:07.500]  從清晨到下午整整850人在加密山頂狂呼亂叫
[00:13:07.500 --> 00:13:14.500]  瘋狂跳舞甚至拔出刀槍瘋狂割自己的身體搞得血濫噴唉唉叫
[00:13:14.500 --> 00:13:19.500]  當時的情景可以用三個字形容叫吵死人
[00:13:19.500 --> 00:13:21.500]  但結果是什麼
[00:13:21.500 --> 00:13:23.500]  聖經告訴我們說
[00:13:23.500 --> 00:13:27.500]  從午後直到現晚季的時候他們狂呼亂叫
[00:13:27.500 --> 00:13:32.500]  卻沒有聲音沒有音韻的也沒有理會的
[00:13:32.500 --> 00:13:36.500]  這個就是焦慮的噪音的真相
[00:13:36.500 --> 00:13:38.500]  很吵
[00:13:38.500 --> 00:13:41.500]  但沒有結果
[00:13:41.500 --> 00:13:43.500]  接下來輪到以利亞上場
[00:13:43.500 --> 00:13:47.500]  他沒有拿出擴音器來蓋過對方的聲音
[00:13:47.500 --> 00:13:51.500]  他不過做了一個尊崇神的禱告
[00:13:51.500 --> 00:13:54.500]  他說耶華
[00:13:54.500 --> 00:14:00.500]  求你今日使人知道你是誰
[00:14:00.500 --> 00:14:03.500]  就在以利亞話音剛落的那一瞬間
[00:14:03.500 --> 00:14:08.500]  轟的一聲開天闢地的巨響
[00:14:08.500 --> 00:14:12.500]  帶著上帝那個絕對威嚴的烈火從天而降
[00:14:12.500 --> 00:14:18.500]  在零點一秒瞬間燒盡祭壇的流毒木材
[00:14:18.500 --> 00:14:23.500]  連祭壇的石頭地上的塵土全部燒成灰燼
[00:14:23.500 --> 00:14:26.500]  在那一瞬間
[00:14:26.500 --> 00:14:31.500]  全世界都安靜了
[00:14:31.500 --> 00:14:34.500]  就像現在
[00:14:34.500 --> 00:14:39.500]  這就是耶和華的聲音
[00:14:39.500 --> 00:14:43.500]  那個從天上而來的重低音
[00:14:43.500 --> 00:14:49.500]  能夠瞬間清空我們靈魂裡面所有的噪音
[00:14:49.500 --> 00:14:54.500]  弟兄姊妹神不要我們做被動的受害者
[00:14:54.500 --> 00:14:57.500]  神呼召我們起來
[00:14:57.500 --> 00:15:02.500]  要奪回屬靈生命的那個音控台
[00:15:02.500 --> 00:15:04.500]  當你覺得心煩意亂
[00:15:04.500 --> 00:15:09.500]  當你覺得快被四面八方的壓力壓得快無法呼吸
[00:15:09.500 --> 00:15:13.500]  我強烈地邀請你做兩件事情
[00:15:13.500 --> 00:15:18.500]  第一個你大聲朗讀神的話
[00:15:18.500 --> 00:15:24.500]  讓你的耳朵真實聽見神的雷聲
[00:15:24.500 --> 00:15:27.500]  流木師在舟山禱告會給出更好的建議
[00:15:27.500 --> 00:15:31.500]  你趕快背經吧
[00:15:31.500 --> 00:15:34.500]  而且不要在心裡默默地讀
[00:15:34.500 --> 00:15:40.500]  用導讀的方式讓真理的聲音從外至內
[00:15:40.500 --> 00:15:45.500]  震碎我們心中的焦慮
[00:15:45.500 --> 00:15:48.500]  第二件事情你能做的敬拜
[00:15:48.500 --> 00:15:52.500]  請你放一首宣告神能力的詩歌
[00:15:52.500 --> 00:15:56.500]  這個時候你不要放那種哀怨的詩歌
[00:15:56.500 --> 00:16:03.500]  你需要放的是那種宣告神主權的屬靈戰歌
[00:16:03.500 --> 00:16:05.500]  把音量開大聲一點
[00:16:05.500 --> 00:16:07.500]  跟著詩歌大聲地唱出來
[00:16:07.500 --> 00:16:13.500]  讓神的雷聲奪回那個心中的主控權
[00:16:13.500 --> 00:16:15.500]  你要相信
[00:16:15.500 --> 00:16:19.500]  當那個坐在寶座之上的神怒吼的時候
[00:16:19.500 --> 00:16:23.500]  你生命當中那些所有的焦慮跟風浪
[00:16:23.500 --> 00:16:25.500]  除了乖乖平息之外
[00:16:25.500 --> 00:16:28.500]  別無其他選擇
[00:16:28.500 --> 00:16:29.500]  第二個
[00:16:29.500 --> 00:16:31.500]  拆毀虛假的安全感
[00:16:31.500 --> 00:16:36.500]  跟你旁邊的講拆毀虛假的安全感
[00:16:36.500 --> 00:16:38.500]  在詩篇29篇5到6節說
[00:16:38.500 --> 00:16:41.500]  耶華的聲音震破箱柏樹
[00:16:41.500 --> 00:16:43.500]  耶華震碎黎巴嫩的箱柏樹
[00:16:43.500 --> 00:16:50.500]  它還使之跳躍如流瀆使黎巴嫩和西連跳躍如野牛瀆
[00:16:50.500 --> 00:16:52.500]  這一場屬靈風暴
[00:16:52.500 --> 00:16:57.500]  現在帶著神震動天地的權柄從地中海面登陸
[00:16:57.500 --> 00:17:01.500]  一路向北橫掃黎巴嫩的山脈
[00:17:01.500 --> 00:17:04.500]  而這場風暴的首要目標
[00:17:04.500 --> 00:17:08.500]  叫做黎巴嫩的箱柏樹
[00:17:08.500 --> 00:17:12.500]  首先我們要理解黎巴嫩的箱柏樹是什麼
[00:17:12.500 --> 00:17:16.500]  它絕對不是你在路邊看到的行道樹
[00:17:16.500 --> 00:17:19.500]  在古代黎巴嫩的箱柏樹
[00:17:19.500 --> 00:17:23.500]  可以說是木材中的勞斯萊斯
[00:17:23.500 --> 00:17:27.500]  這種樹能夠長到12層樓高
[00:17:27.500 --> 00:17:32.500]  這個樹幹粗壯到需要幾個人合抱的
[00:17:32.500 --> 00:17:36.500]  它的根會深深扎進土地的最深處
[00:17:36.500 --> 00:17:39.500]  有無與倫比的穩固
[00:17:39.500 --> 00:17:42.500]  而且它的紋理很細緻
[00:17:42.500 --> 00:17:44.500]  香氣很濃郁的
[00:17:44.500 --> 00:17:47.500]  所以當所羅門建造聖殿
[00:17:47.500 --> 00:17:51.500]  當埃及的法老打造豪華的巨船
[00:17:51.500 --> 00:17:54.500]  用的全是箱柏木
[00:17:54.500 --> 00:17:56.500]  所以對當時的人來講
[00:17:56.500 --> 00:18:02.500]  箱柏樹就是尊貴跟安全的代名詞
[00:18:02.500 --> 00:18:05.500]  但是當耶和華的聲音一響
[00:18:05.500 --> 00:18:07.500]  發生什麼事
[00:18:07.500 --> 00:18:10.500]  經文兩次的強調
[00:18:10.500 --> 00:18:14.500]  耶和華的聲音震破箱柏樹
[00:18:14.500 --> 00:18:16.500]  在希伯來文當中
[00:18:16.500 --> 00:18:19.500]  這不是指樹被折斷而已
[00:18:19.500 --> 00:18:23.500]  這是指樹被炸裂成為碎片
[00:18:23.500 --> 00:18:25.500]  上帝連一根手指頭都沒動
[00:18:25.500 --> 00:18:27.500]  只是發出聲音
[00:18:27.500 --> 00:18:30.500]  這個讓人類視為最堅固的象徵
[00:18:30.500 --> 00:18:34.500]  就輕而易舉被炸成碎片
[00:18:34.500 --> 00:18:37.500]  那我們就要問
[00:18:37.500 --> 00:18:41.500]  箱柏樹是招誰惹誰
[00:18:41.500 --> 00:18:45.500]  神為什麼要把它炸成碎片
[00:18:45.500 --> 00:18:47.500]  其實在這裡
[00:18:47.500 --> 00:18:54.500]  箱柏樹是代表人所依賴的安全感
[00:18:54.500 --> 00:18:59.500]  是人最習慣去倚靠的資源
[00:18:59.500 --> 00:19:03.500]  所以箱柏樹可能是你所引以為傲的工作
[00:19:03.500 --> 00:19:08.500]  箱柏樹可能是你精心規劃的投資理財策略
[00:19:08.500 --> 00:19:13.500]  箱柏樹也可能是你多年累積的人脈跟關係
[00:19:13.500 --> 00:19:18.500]  我們人常常看著我們這些親手栽種的箱柏樹
[00:19:18.500 --> 00:19:21.500]  就想說這下我穩了
[00:19:21.500 --> 00:19:24.500]  我的人生非常有保障
[00:19:24.500 --> 00:19:29.500]  結果人就不知不覺開始倚靠這些箱柏樹
[00:19:29.500 --> 00:19:34.500]  去遠離那個創造箱柏樹的神
[00:19:34.500 --> 00:19:38.500]  弟兄姊妹這一陣子油價高漲
[00:19:38.500 --> 00:19:41.500]  任何財源的風吹草動
[00:19:41.500 --> 00:19:45.500]  都會讓人心中焦慮的不得了
[00:19:45.500 --> 00:19:51.500]  但會不會當你一打開手機銀行的APP
[00:19:51.500 --> 00:19:55.500]  你發現你的帳戶餘額
[00:19:55.500 --> 00:19:59.500]  在第一後面還有好幾個零
[00:19:59.500 --> 00:20:03.500]  你的肩膀馬上就鬆下來了
[00:20:03.500 --> 00:20:06.500]  會不會在那一個瞬間
[00:20:06.500 --> 00:20:10.500]  這個手機銀行的APP所帶給你的平安
[00:20:10.500 --> 00:20:13.500]  比起你在房間裡面禱告一小時
[00:20:13.500 --> 00:20:16.500]  所得到的平安還快呢
[00:20:16.500 --> 00:20:18.500]  還大呢
[00:20:18.500 --> 00:20:20.500]  那麼這個時候銀行帳戶
[00:20:20.500 --> 00:20:25.500]  是不是就變成我們的箱柏樹了
[00:20:25.500 --> 00:20:29.500]  所以有時候神會降下風暴
[00:20:29.500 --> 00:20:33.500]  親手把我們的箱柏樹震碎
[00:20:33.500 --> 00:20:38.500]  神要親手打破我們虛假的安全感
[00:20:38.500 --> 00:20:43.500]  好讓我們懂得去抓住那個真正的磐石
[00:20:43.500 --> 00:20:46.500]  就是神他自己
[00:20:46.500 --> 00:20:48.500]  接著風暴他沒有停在北方的山脈
[00:20:48.500 --> 00:20:52.500]  他繼續南下橫掃迦底斯的曠野
[00:20:52.500 --> 00:20:55.500]  經文描述了一個更驚心動魄的畫面
[00:20:55.500 --> 00:20:58.500]  在詩篇29篇7到9節這邊說
[00:20:58.500 --> 00:21:01.500]  耶華的聲音使火焰分岔
[00:21:01.500 --> 00:21:04.500]  耶華的聲音震動曠野
[00:21:04.500 --> 00:21:07.500]  耶華震動迦底斯的曠野
[00:21:07.500 --> 00:21:10.500]  耶華的聲音驚動母鹿落胎
[00:21:10.500 --> 00:21:13.500]  樹木也脫落盡光
[00:21:13.500 --> 00:21:18.500]  凡在他殿中的都稱說他的榮耀
[00:21:18.500 --> 00:21:20.500]  弟兄姊妹啊
[00:21:20.500 --> 00:21:23.500]  當你看到這個經文這裡所描述的
[00:21:23.500 --> 00:21:29.500]  像不像我們人生當中被風暴掃過去的現場
[00:21:29.500 --> 00:21:32.500]  當我們工作挫敗
[00:21:32.500 --> 00:21:34.500]  家庭的危機
[00:21:34.500 --> 00:21:37.500]  或者意外來襲的時候
[00:21:37.500 --> 00:21:40.500]  我們可能會覺得自己就像經文講
[00:21:40.500 --> 00:21:43.500]  那隻早產的母鹿一樣
[00:21:43.500 --> 00:21:46.500]  驚慌失措
[00:21:46.500 --> 00:21:50.500]  或者像那片被剝光的樹林一樣
[00:21:50.500 --> 00:21:53.500]  感到很羞恥
[00:21:53.500 --> 00:21:55.500]  我們會質問神說
[00:21:55.500 --> 00:21:58.500]  為什麼要震碎我的生活啊
[00:21:58.500 --> 00:22:02.500]  為什麼要讓我看起來如此狼狽啊
[00:22:02.500 --> 00:22:05.500]  但是答案就藏在第9節說
[00:22:05.500 --> 00:22:12.500]  凡在他殿中的都稱說他的榮耀
[00:22:12.500 --> 00:22:15.500]  請思考一下這個對比
[00:22:15.500 --> 00:22:18.500]  殿外是破碎的香柏樹
[00:22:18.500 --> 00:22:20.500]  是嚇壞的母鹿
[00:22:20.500 --> 00:22:22.500]  是赤裸的曠野
[00:22:22.500 --> 00:22:24.500]  但在殿中
[00:22:24.500 --> 00:22:26.500]  在樹林的真實裡面
[00:22:26.500 --> 00:22:30.500]  所有人都發出讚嘆榮耀
[00:22:30.500 --> 00:22:32.500]  為什麼
[00:22:32.500 --> 00:22:38.500]  因為當那些巨大的香柏樹倒下之後
