
[00:00:00.000 --> 00:00:02.000]  人生
[00:01:22.000 --> 00:01:24.000]  覺得人生沒有意義
[00:01:24.000 --> 00:01:26.000]  你可以改變
[00:01:26.000 --> 00:01:28.000]  我都告訴大家
[00:01:28.000 --> 00:01:30.000]  我自己有同類的經歷
[00:01:30.000 --> 00:01:32.000]  這個經歷主要是什麼?
[00:01:32.000 --> 00:01:34.000]  就是因為
[00:01:34.000 --> 00:01:36.000]  我媽媽
[00:01:36.000 --> 00:01:38.000]  下來香港之後
[00:01:38.000 --> 00:01:40.000]  我們一家在中國解放的時間
[00:01:40.000 --> 00:01:42.000]  我們下來
[00:01:42.000 --> 00:01:44.000]  下來之後
[00:01:44.000 --> 00:01:46.000]  因為沒有帶什麼下來
[00:01:46.000 --> 00:01:48.000]  經過一年的時間
[00:01:48.000 --> 00:01:50.000]  家境開始出現困難
[00:01:50.000 --> 00:01:52.000]  我媽媽就將我和
[00:01:52.000 --> 00:01:54.000]  最小的妹妹帶上去
[00:01:54.000 --> 00:01:56.000]  誰知道一上去之後
[00:01:56.000 --> 00:01:58.000]  這個就成為
[00:01:58.000 --> 00:02:00.000]  我爸爸和我媽媽
[00:02:00.000 --> 00:02:02.000]  永別的時刻
[00:02:02.000 --> 00:02:04.000]  想再被人鬥
[00:02:04.000 --> 00:02:06.000]  後來吊頸死了
[00:02:06.000 --> 00:02:08.000]  她吊頸死了
[00:02:08.000 --> 00:02:10.000]  我那個
[00:02:10.000 --> 00:02:12.000]  一歲多兩歲的妹妹
[00:02:12.000 --> 00:02:14.000]  就送了給一個
[00:02:14.000 --> 00:02:16.000]  水上人格做人的養女
[00:02:16.000 --> 00:02:18.000]  我們分開了三十幾年
[00:02:18.000 --> 00:02:20.000]  而我自己本身
[00:02:20.000 --> 00:02:22.000]  就好像一個孤兒一樣
[00:02:22.000 --> 00:02:24.000]  五歲開始
[00:02:24.000 --> 00:02:26.000]  我已經要自己照顧自己
[00:02:26.000 --> 00:02:28.000]  要煮飯
[00:02:28.000 --> 00:02:30.000]  已經要去找
[00:02:30.000 --> 00:02:32.000]  各類不同
[00:02:32.000 --> 00:02:34.000]  可以吃的東西
[00:02:34.000 --> 00:02:36.000]  來混合那些米
[00:02:36.000 --> 00:02:38.000]  來煮、來蒸
[00:02:38.000 --> 00:02:40.000]  如果不是的時候
[00:02:40.000 --> 00:02:42.000]  我早就已經餓死了
[00:02:42.000 --> 00:02:44.000]  我是偷渡下來的
[00:02:44.000 --> 00:02:48.000]  人生裡面真的因為過去的一些經歷
[00:02:48.000 --> 00:02:50.000]  一直纏著我
[00:02:50.000 --> 00:02:52.000]  纏了二十幾年
[00:02:52.000 --> 00:02:54.000]  直到我相信了耶穌為止
[00:02:54.000 --> 00:02:56.000]  我今晚就要和大家
[00:02:56.000 --> 00:02:58.000]  來看看逆境中的出路
[00:02:58.000 --> 00:03:02.000]  人生的逆境
[00:03:02.000 --> 00:03:04.000]  十常八九
[00:03:04.000 --> 00:03:06.000]  我相信是人都相信
[00:03:06.000 --> 00:03:08.000]  我們看看最近發生的事
[00:03:08.000 --> 00:03:10.000]  六歲的
[00:03:10.000 --> 00:03:12.000]  一個小孩子
[00:03:12.000 --> 00:03:14.000]  殘忍地
[00:03:14.000 --> 00:03:16.000]  眼睛都被人挖了
[00:03:16.000 --> 00:03:18.000]  這個就是彬彬
[00:03:18.000 --> 00:03:20.000]  而到現在為止
[00:03:20.000 --> 00:03:22.000]  他都不肯定
[00:03:22.000 --> 00:03:24.000]  到底是誰挖了他的眼睛
[00:03:24.000 --> 00:03:26.000]  地震
[00:03:26.000 --> 00:03:28.000]  暴雨、龍捲風
[00:03:28.000 --> 00:03:30.000]  其實就不只是
[00:03:30.000 --> 00:03:32.000]  日本
[00:03:32.000 --> 00:03:34.000]  到處都有這個現象
[00:03:34.000 --> 00:03:36.000]  上海
[00:03:36.000 --> 00:03:38.000]  剛剛昨天
[00:03:38.000 --> 00:03:40.000]  整個市水浸
[00:03:40.000 --> 00:03:42.000]  汽車很多死貨
[00:03:42.000 --> 00:03:44.000]  另一方面
[00:03:44.000 --> 00:03:46.000]  我前天
[00:03:46.000 --> 00:03:48.000]  和昨天
[00:03:48.000 --> 00:03:50.000]  因為亞洲播道會
[00:03:50.000 --> 00:03:52.000]  傳道人的一個會議
[00:03:52.000 --> 00:03:54.000]  我有機會在裡面
[00:03:54.000 --> 00:03:56.000]  烏溪沙講到
[00:03:56.000 --> 00:03:58.000]  講完之後有一個
[00:03:58.000 --> 00:04:00.000]  是廣島來的日本牧師
[00:04:00.000 --> 00:04:02.000]  走來和我說
[00:04:02.000 --> 00:04:06.000]  蘇牧師
[00:04:06.000 --> 00:04:08.000]  他用英文
[00:04:08.000 --> 00:04:10.000]  我們好有需要
[00:04:10.000 --> 00:04:12.000]  你可不可以
[00:04:12.000 --> 00:04:14.000]  你們教會有沒有可能
[00:04:14.000 --> 00:04:16.000]  來我們的教會
[00:04:16.000 --> 00:04:18.000]  來幫助我們
[00:04:18.000 --> 00:04:20.000]  原來在那邊不只是廣島
[00:04:20.000 --> 00:04:22.000]  幾十年前發生
[00:04:22.000 --> 00:04:24.000]  這個原子彈
[00:04:24.000 --> 00:04:26.000]  令到十萬
[00:04:26.000 --> 00:04:28.000]  以上的人死了
[00:04:28.000 --> 00:04:30.000]  而是死了之後
[00:04:30.000 --> 00:04:32.000]  接下來還有很多人
[00:04:32.000 --> 00:04:34.000]  繼續不斷死
[00:04:34.000 --> 00:04:38.000]  現在已經去到第三代
[00:04:38.000 --> 00:04:40.000]  第二代、第三代
[00:04:40.000 --> 00:04:42.000]  但是他們的癌症
[00:04:42.000 --> 00:04:44.000]  仍然是全日本最高
[00:04:44.000 --> 00:04:48.000]  為什麼
[00:04:48.000 --> 00:04:50.000]  泥土的輻射
[00:04:50.000 --> 00:04:52.000]  他們說起碼要
[00:04:52.000 --> 00:04:54.000]  三百年
[00:04:54.000 --> 00:04:56.000]  才可以完全消失
[00:04:56.000 --> 00:04:58.000]  食物
[00:04:58.000 --> 00:05:00.000]  動物
[00:05:00.000 --> 00:05:02.000]  水
[00:05:02.000 --> 00:05:04.000]  全部其實
[00:05:04.000 --> 00:05:08.000]  你檢查來檢查去
[00:05:08.000 --> 00:05:10.000]  都以為
[00:05:10.000 --> 00:05:12.000]  這個應該符合
[00:05:12.000 --> 00:05:14.000]  標準
[00:05:14.000 --> 00:05:16.000]  但是事實就是
[00:05:16.000 --> 00:05:18.000]  他們這個地方癌病的人
[00:05:18.000 --> 00:05:20.000]  是比其他地方
[00:05:20.000 --> 00:05:22.000]  更加高
[00:05:22.000 --> 00:05:24.000]  敘利亞化武的問題
[00:05:24.000 --> 00:05:26.000]  自己人打自己人
[00:05:26.000 --> 00:05:28.000]  而到現在為止
[00:05:28.000 --> 00:05:30.000]  有可能
[00:05:30.000 --> 00:05:32.000]  比外國
[00:05:32.000 --> 00:05:34.000]  我不知道美國會不會打
[00:05:34.000 --> 00:05:36.000]  就會更多更多問題
[00:05:36.000 --> 00:05:38.000]  我自己本身
[00:05:38.000 --> 00:05:40.000]  在微信前
[00:05:40.000 --> 00:05:42.000]  我曾經非常
[00:05:42.000 --> 00:05:44.000]  冷嘲熱諷
[00:05:44.000 --> 00:05:46.000]  基督徒
[00:05:46.000 --> 00:05:48.000]  他們信這位
[00:05:48.000 --> 00:05:50.000]  又全能又慈愛的神
[00:05:50.000 --> 00:05:52.000]  是完全
[00:05:52.000 --> 00:05:54.000]  不合邏輯的
[00:05:54.000 --> 00:05:56.000]  我當時舉了David Hume
[00:05:56.000 --> 00:05:58.000]  他的理由
[00:05:58.000 --> 00:06:00.000]  David Hume說
[00:06:00.000 --> 00:06:02.000]  如果神是全能的話
[00:06:02.000 --> 00:06:04.000]  祂能夠制止
[00:06:04.000 --> 00:06:06.000]  無辜者受害
[00:06:06.000 --> 00:06:08.000]  第二
[00:06:08.000 --> 00:06:10.000]  如果上帝是慈愛的話
[00:06:10.000 --> 00:06:12.000]  祂應該制止
[00:06:12.000 --> 00:06:14.000]  所有無辜者受苦
[00:06:14.000 --> 00:06:16.000]  但是
[00:06:16.000 --> 00:06:18.000]  一直到現在為止
[00:06:18.000 --> 00:06:20.000]  我們仍然見到無數無辜的人
[00:06:20.000 --> 00:06:22.000]  受苦
[00:06:22.000 --> 00:06:24.000]  因為這樣
[00:06:24.000 --> 00:06:26.000]  第一
[00:06:26.000 --> 00:06:28.000]  神不是全能
[00:06:28.000 --> 00:06:30.000]  祂外莫能助
[00:06:30.000 --> 00:06:32.000]  第二個可能
[00:06:32.000 --> 00:06:34.000]  神不是慈愛的
[00:06:34.000 --> 00:06:36.000]  祂在作弄我們
[00:06:36.000 --> 00:06:38.000]  第三
[00:06:38.000 --> 00:06:40.000]  如果一個人仍然說
[00:06:40.000 --> 00:06:42.000]  神是全能又是慈愛的話
[00:06:42.000 --> 00:06:44.000]  他乾脆說
[00:06:44.000 --> 00:06:46.000]  這樣的上帝
[00:06:46.000 --> 00:06:48.000]  是不存在的
[00:06:48.000 --> 00:06:50.000]  我當時
[00:06:50.000 --> 00:06:52.000]  非常認同他的看法
[00:06:52.000 --> 00:06:54.000]  但是當時
[00:06:54.000 --> 00:06:56.000]  為什麼我會考慮這個信仰呢
[00:06:56.000 --> 00:06:58.000]  爭論了七年
[00:06:58.000 --> 00:07:00.000]  結果我都信了耶穌
[00:07:00.000 --> 00:07:02.000]  主要的原因
[00:07:02.000 --> 00:07:04.000]  我繼續抗拒這個信仰
[00:07:04.000 --> 00:07:06.000]  我繼續活在一個懷疑
[00:07:06.000 --> 00:07:08.000]  繼續活在
[00:07:08.000 --> 00:07:10.000]  一種苦惱
[00:07:10.000 --> 00:07:12.000]  各種不同的bitterness
[00:07:12.000 --> 00:07:14.000]  這種情形下
[00:07:14.000 --> 00:07:16.000]  我發覺我完全無出路
[00:07:16.000 --> 00:07:18.000]  而反而
[00:07:18.000 --> 00:07:20.000]  就在我自己教得最厲害的時候
[00:07:20.000 --> 00:07:22.000]  神又是
[00:07:22.000 --> 00:07:24.000]  差遣他的天使
[00:07:24.000 --> 00:07:26.000]  就好像Doreen說
[00:07:26.000 --> 00:07:28.000]  這個天使是什麼呢
[00:07:28.000 --> 00:07:30.000]  是大陸一個赤腳醫生
[00:07:32.000 --> 00:07:34.000]  有一次他講見證的時候
[00:07:34.000 --> 00:07:36.000]  他說他爸爸媽媽
[00:07:36.000 --> 00:07:38.000]  都是土改的時候被鬥
[00:07:38.000 --> 00:07:40.000]  第二
[00:07:40.000 --> 00:07:42.000]  他爸爸媽媽被鬥之後
[00:07:42.000 --> 00:07:44.000]  是被人槍斃
[00:07:44.000 --> 00:07:46.000]  而槍斃完了之後
[00:07:46.000 --> 00:07:48.000]  有兩個人
[00:07:48.000 --> 00:07:50.000]  拿著四顆彈殼
[00:07:50.000 --> 00:07:52.000]  去到他家裏
[00:07:52.000 --> 00:07:54.000]  告訴他媽媽
[00:07:54.000 --> 00:07:56.000]  你的兒子
[00:07:56.000 --> 00:07:58.000]  你的媳婦
[00:07:58.000 --> 00:08:00.000]  是浪費了人民政府
[00:08:00.000 --> 00:08:02.000]  八塊錢
[00:08:02.000 --> 00:08:04.000]  你現在
[00:08:04.000 --> 00:08:06.000]  將那些錢
[00:08:06.000 --> 00:08:08.000]  拿出來了
[00:08:08.000 --> 00:08:10.000]  我當時聽完的時候
[00:08:10.000 --> 00:08:12.000]  我簡直呆了
[00:08:12.000 --> 00:08:14.000]  我媽媽是自殺
[00:08:14.000 --> 00:08:16.000]  是吊頸死的
[00:08:16.000 --> 00:08:18.000]  但她父母是被槍斃
[00:08:18.000 --> 00:08:20.000]  槍斃了之後
[00:08:20.000 --> 00:08:22.000]  還要拿那幾顆彈殼
[00:08:22.000 --> 00:08:24.000]  來拿錢
[00:08:24.000 --> 00:08:26.000]  我就問他
[00:08:26.000 --> 00:08:28.000]  為什麼你還要
[00:08:28.000 --> 00:08:30.000]  信這個上帝呢
[00:08:30.000 --> 00:08:32.000]  你不覺得他很殘忍嗎
[00:08:32.000 --> 00:08:34.000]  他對我說
[00:08:34.000 --> 00:08:36.000]  這句話
[00:08:36.000 --> 00:08:38.000]  朋友
[00:08:38.000 --> 00:08:40.000]  如果我不信的時候
[00:08:40.000 --> 00:08:42.000]  我早就已經
[00:08:42.000 --> 00:08:44.000]  自殺死了
[00:08:44.000 --> 00:08:46.000]  但因為我相信
[00:08:46.000 --> 00:08:48.000]  這個上帝
[00:08:48.000 --> 00:08:50.000]  所以我信得過有一天
[00:08:50.000 --> 00:08:52.000]  我一定見到
[00:08:52.000 --> 00:08:54.000]  我爸爸我媽媽
[00:08:54.000 --> 00:08:56.000]  我們是永遠不會分離
[00:08:56.000 --> 00:08:58.000]  第二
[00:08:58.000 --> 00:09:00.000]  就是因為我相信
[00:09:00.000 --> 00:09:02.000]  我過去經歷了很多
[00:09:02.000 --> 00:09:04.000]  他自己的人道
[00:09:04.000 --> 00:09:06.000]  然後他就將他的見證
[00:09:06.000 --> 00:09:08.000]  再一次告訴我
[00:09:08.000 --> 00:09:10.000]  我聽完的時候
[00:09:10.000 --> 00:09:12.000]  我心裡面真的深深感覺到
[00:09:12.000 --> 00:09:14.000]  我媽媽
[00:09:14.000 --> 00:09:16.000]  和他
[00:09:16.000 --> 00:09:18.000]  一個最大不同的地方
[00:09:18.000 --> 00:09:20.000]  我媽媽
[00:09:20.000 --> 00:09:22.000]  是未痛就苦
[00:09:22.000 --> 00:09:24.000]  或者痛到都苦
[00:09:24.000 --> 00:09:26.000]  但我見到
[00:09:26.000 --> 00:09:27.000]  這個人
[00:09:27.000 --> 00:09:29.000]  他是痛都不苦
[00:09:29.000 --> 00:09:31.000]  殘都不廢
[00:09:31.000 --> 00:09:32.000]  就是因為這樣
[00:09:32.000 --> 00:09:34.000]  吸引了我對這個信仰
[00:09:34.000 --> 00:09:36.000]  開始有興趣
[00:09:36.000 --> 00:09:38.000]  我查經
[00:09:38.000 --> 00:09:40.000]  熬了七年之後
[00:09:40.000 --> 00:09:42.000]  查了一年的聖經
[00:09:42.000 --> 00:09:44.000]  我信了耶穌
[00:09:44.000 --> 00:09:46.000]  信了耶穌到底
[00:09:46.000 --> 00:09:48.000]  到這個苦難的問題
[00:09:48.000 --> 00:09:50.000]  他給了我什麼答案呢
[00:09:50.000 --> 00:09:52.000]  我今天就要和大家
[00:09:52.000 --> 00:09:54.000]  在這裡分享
[00:09:54.000 --> 00:09:56.000]  哥林多後書
[00:09:56.000 --> 00:09:58.000]  一章
[00:09:58.000 --> 00:10:00.000]  三到十四節
[00:10:00.000 --> 00:10:04.000]  三到十四節
[00:10:04.000 --> 00:10:06.000]  或者三到十一節
[00:10:06.000 --> 00:10:08.000]  我請大家一起來讀
[00:10:08.000 --> 00:10:10.000]  三至到十一節
[00:10:10.000 --> 00:10:12.000]  這一段聖經
[00:10:12.000 --> 00:10:14.000]  願眾讚歸於我們的主
[00:10:14.000 --> 00:10:16.000]  耶穌基督的父神
[00:10:16.000 --> 00:10:18.000]  就是發慈悲的父
[00:10:18.000 --> 00:10:20.000]  是各樣安慰的神
[00:10:20.000 --> 00:10:22.000]  我們在一切患難中
[00:10:22.000 --> 00:10:24.000]  祂就安慰我們
[00:10:24.000 --> 00:10:26.000]  叫我們能用神所賜的安慰
[00:10:26.000 --> 00:10:28.000]  去安慰那遭各樣患難的人
[00:10:28.000 --> 00:10:30.000]  我們既多受基督的輔助
[00:10:30.000 --> 00:10:32.000]  就靠基督多得安慰
[00:10:32.000 --> 00:10:34.000]  我們受患難
[00:10:34.000 --> 00:10:36.000]  是為要叫你們得安慰
[00:10:36.000 --> 00:10:38.000]  得拯救
[00:10:38.000 --> 00:10:40.000]  我們得安慰
[00:10:40.000 --> 00:10:42.000]  也是為叫你們得安慰
[00:10:42.000 --> 00:10:44.000]  這安慰能叫你們忍受
[00:10:44.000 --> 00:10:46.000]  我們所受的那樣苦楚
[00:10:46.000 --> 00:10:48.000]  我們為你們所存的盼望
[00:10:48.000 --> 00:10:50.000]  是確定的
[00:10:50.000 --> 00:10:52.000]  因為知道你們既是同受苦楚
[00:10:52.000 --> 00:10:54.000]  也必同得安慰
[00:10:54.000 --> 00:10:56.000]  弟兄們
[00:10:56.000 --> 00:10:58.000]  我們不是要你們不曉得
[00:10:58.000 --> 00:11:00.000]  我們從前在亞細亞遭遇苦難
[00:11:00.000 --> 00:11:02.000]  被壓太重
[00:11:02.000 --> 00:11:04.000]  力不能乘
[00:11:04.000 --> 00:11:06.000]  甚至連活命的指望都絕了
[00:11:06.000 --> 00:11:08.000]  自己心裡也斷定
[00:11:08.000 --> 00:11:10.000]  是必死的
[00:11:10.000 --> 00:11:12.000]  叫我們不靠自己
[00:11:12.000 --> 00:11:14.000]  只靠叫死人復活的神
[00:11:14.000 --> 00:11:16.000]  祂曾救我們脫離那極大的死亡
[00:11:16.000 --> 00:11:18.000]  現在仍要救我們
[00:11:18.000 --> 00:11:20.000]  並且我們指望
[00:11:20.000 --> 00:11:22.000]  祂將來還要救我們
[00:11:22.000 --> 00:11:24.000]  你們以祈禱
[00:11:24.000 --> 00:11:26.000]  幫助我們
[00:11:26.000 --> 00:11:28.000]  不要叫許多人為我們謝恩
[00:11:28.000 --> 00:11:30.000]  就是為我們因許多人
[00:11:30.000 --> 00:11:32.000]  所得的恩
[00:11:32.000 --> 00:11:34.000]  各位弟兄姊妹
[00:11:34.000 --> 00:11:36.000]  在這段聖經當中
[00:11:36.000 --> 00:11:38.000]  苦楚
[00:11:38.000 --> 00:11:40.000]  患難
[00:11:40.000 --> 00:11:42.000]  苦難
[00:11:42.000 --> 00:11:44.000]  忍受苦難
[00:11:44.000 --> 00:11:46.000]  這個字
[00:11:46.000 --> 00:11:48.000]  一共出現了七次
[00:11:48.000 --> 00:11:50.000]  在原文
[00:11:50.000 --> 00:11:52.000]  最少出現七次
[00:11:52.000 --> 00:11:54.000]  但我們看到
[00:11:54.000 --> 00:11:56.000]  另一個字
[00:11:56.000 --> 00:11:58.000]  是比這個字
[00:11:58.000 --> 00:12:00.000]  更多出現
[00:12:00.000 --> 00:12:02.000]  是還要多兩次
[00:12:02.000 --> 00:12:04.000]  這個字
[00:12:04.000 --> 00:12:06.000]  是什麼字呢
[00:12:06.000 --> 00:12:08.000]  安慰
[00:12:08.000 --> 00:12:10.000]  我們越多苦楚
[00:12:10.000 --> 00:12:12.000]  就越多從神而言安慰
[00:12:12.000 --> 00:12:14.000]  越多患難就越多安慰
[00:12:14.000 --> 00:12:16.000]  越多苦難就越多安慰
[00:12:16.000 --> 00:12:18.000]  忍受越多
[00:12:18.000 --> 00:12:20.000]  雨的東西越多,逆境越多
[00:12:20.000 --> 00:12:22.000]  安慰就越多
[00:12:22.000 --> 00:12:24.000]  而且不單止安慰我,還要安慰其他人
[00:12:24.000 --> 00:12:26.000]  這一段聖經
[00:12:26.000 --> 00:12:28.000]  讓我們看到
[00:12:28.000 --> 00:12:32.000]  非常重要的一個訊息
[00:12:32.000 --> 00:12:34.000]  也解答了
[00:12:34.000 --> 00:12:36.000]  你可以這麼說
[00:12:36.000 --> 00:12:38.000]  是我過去一直以來
[00:12:38.000 --> 00:12:40.000]  深信David Hume的哲學
[00:12:40.000 --> 00:12:42.000]  而不相信上帝
[00:12:42.000 --> 00:12:44.000]  我把這個信念
[00:12:44.000 --> 00:12:46.000]  全部改正了
[00:12:46.000 --> 00:12:50.000]  如何改正呢
[00:12:50.000 --> 00:12:52.000]  原來受苦
[00:12:52.000 --> 00:12:56.000]  不一定是沒有意思的
[00:12:56.000 --> 00:12:58.000]  無論這是什麼苦難也好
[00:12:58.000 --> 00:13:02.000]  苦難對有信仰的人
[00:13:02.000 --> 00:13:04.000]  是有意思的
[00:13:04.000 --> 00:13:06.000]  弟兄姊妹,我再說一遍
[00:13:06.000 --> 00:13:08.000]  受苦逆境
[00:13:08.000 --> 00:13:10.000]  對任何我們有信仰的人
[00:13:10.000 --> 00:13:12.000]  是有意義的
[00:13:12.000 --> 00:13:14.000]  是好的
[00:13:14.000 --> 00:13:16.000]  是正的
[00:13:16.000 --> 00:13:18.000]  因為受苦
[00:13:18.000 --> 00:13:20.000]  對我們自己有益
[00:13:20.000 --> 00:13:22.000]  第二,受苦
[00:13:22.000 --> 00:13:24.000]  是因為我們受苦
[00:13:24.000 --> 00:13:26.000]  我們可以對別人有益
[00:13:26.000 --> 00:13:28.000]  第三,受苦
[00:13:28.000 --> 00:13:30.000]  甚至對我們整個群體
[00:13:30.000 --> 00:13:32.000]  對我們整個教會
[00:13:32.000 --> 00:13:34.000]  都有益
[00:13:34.000 --> 00:13:36.000]  我就想首先
[00:13:36.000 --> 00:13:38.000]  逐一和大家來看一看
[00:13:38.000 --> 00:13:40.000]  聖經裏面的苦難觀
[00:13:40.000 --> 00:13:42.000]  也是耶穌基督
[00:13:42.000 --> 00:13:44.000]  以一個完全
[00:13:44.000 --> 00:13:46.000]  宇宙萬物的主宰
[00:13:46.000 --> 00:13:48.000]  成為一個
[00:13:48.000 --> 00:13:50.000]  連床位都沒有
[00:13:50.000 --> 00:13:52.000]  連枕頭的地方都沒有
[00:13:52.000 --> 00:13:54.000]  我們去探望那些
[00:13:54.000 --> 00:13:56.000]  籠屋和露宿者
[00:13:56.000 --> 00:13:58.000]  我很喜歡
[00:13:58.000 --> 00:14:00.000]  告訴他們
[00:14:00.000 --> 00:14:02.000]  我們都很關心你們
[00:14:02.000 --> 00:14:04.000]  這裏有些月餅
[00:14:04.000 --> 00:14:06.000]  這裏有些什麼
[00:14:06.000 --> 00:14:08.000]  希望你們可以享受
[00:14:08.000 --> 00:14:10.000]  你們真是好
[00:14:10.000 --> 00:14:12.000]  我們有煤
[00:14:12.000 --> 00:14:14.000]  我們告訴他們
[00:14:14.000 --> 00:14:16.000]  我們信的上帝
[00:14:16.000 --> 00:14:18.000]  比你們更煤
[00:14:18.000 --> 00:14:20.000]  他說什麼?比你更煤?
[00:14:20.000 --> 00:14:22.000]  我說你的煤
[00:14:22.000 --> 00:14:24.000]  煤成什麼樣子?
[00:14:24.000 --> 00:14:26.000]  他們就看到天橋底有張席
[00:14:26.000 --> 00:14:28.000]  有個枕頭
[00:14:28.000 --> 00:14:30.000]  你知不知道我們信的主
[00:14:30.000 --> 00:14:32.000]  連枕頭都沒有
[00:14:32.000 --> 00:14:34.000]  你都有一張席
[00:14:34.000 --> 00:14:36.000]  你都有一個枕頭
[00:14:36.000 --> 00:14:38.000]  你都有一袋東西
[00:14:38.000 --> 00:14:40.000]  但耶穌是什麼?什麼都沒有
[00:14:40.000 --> 00:14:42.000]  他說他窮得這麼慘
[00:14:42.000 --> 00:14:44.000]  但我就告訴他
[00:14:44.000 --> 00:14:46.000]  因為他窮令到我們富
[00:14:46.000 --> 00:14:48.000]  所以因為這樣
[00:14:48.000 --> 00:14:50.000]  我們都受感動
[00:14:50.000 --> 00:14:52.000]  願意將我們有的拿出來
[00:14:52.000 --> 00:14:54.000]  各位靈姐妹
[00:14:54.000 --> 00:14:56.000]  我們在這裏看得見
[00:14:56.000 --> 00:14:58.000]  這一個上帝
[00:14:58.000 --> 00:15:00.000]  神的兒子
[00:15:00.000 --> 00:15:02.000]  全身說法
[00:15:02.000 --> 00:15:04.000]  以致我們今天
[00:15:04.000 --> 00:15:06.000]  能夠享受到
[00:15:06.000 --> 00:15:08.000]  受苦可以對我們自己有益
[00:15:08.000 --> 00:15:12.000]  在哪裏告訴我們?
[00:15:12.000 --> 00:15:14.000]  第四第五前
[00:15:14.000 --> 00:15:16.000]  我們在一切患難中
[00:15:16.000 --> 00:15:20.000]  他就安慰我們
[00:15:20.000 --> 00:15:22.000]  叫我們能用神所賜的安慰
[00:15:22.000 --> 00:15:24.000]  去安慰那遭各樣患難的人
[00:15:24.000 --> 00:15:26.000]  然後第五前
[00:15:26.000 --> 00:15:28.000]  我們一起讀
[00:15:28.000 --> 00:15:30.000]  我們既多受基督的輔助
[00:15:30.000 --> 00:15:32.000]  就靠基督
[00:15:32.000 --> 00:15:34.000]  多得安慰
[00:15:34.000 --> 00:15:36.000]  然後詩篇的一百一十九篇
[00:15:36.000 --> 00:15:38.000]  七十一節
[00:15:38.000 --> 00:15:40.000]  同樣由舊約到新約
[00:15:40.000 --> 00:15:42.000]  都是強調
[00:15:42.000 --> 00:15:44.000]  這一樣東西
[00:15:44.000 --> 00:15:46.000]  我受苦是與我有益
[00:15:46.000 --> 00:15:48.000]  為要使我學習你的律例
[00:15:48.000 --> 00:15:50.000]  各位親愛的靈姐妹
[00:15:50.000 --> 00:15:52.000]  在這段聖經當中
[00:15:52.000 --> 00:15:54.000]  非常清楚告訴我們
[00:15:54.000 --> 00:15:56.000]  受苦是對我們自己有益
[00:15:56.000 --> 00:15:58.000]  為何對我們自己有益?
[00:15:58.000 --> 00:16:00.000]  有些人說
[00:16:00.000 --> 00:16:02.000]  你未受苦過
[00:16:02.000 --> 00:16:04.000]  你當然是說風涼話
[00:16:04.000 --> 00:16:06.000]  我告訴大家
[00:16:06.000 --> 00:16:10.000]  我上去跟
[00:16:10.000 --> 00:16:12.000]  那些高官分享我的見證
[00:16:12.000 --> 00:16:14.000]  沒有一個人
[00:16:14.000 --> 00:16:16.000]  會用這一樣東西說我
[00:16:16.000 --> 00:16:18.000]  原因在哪裏?
[00:16:18.000 --> 00:16:20.000]  因為他知道我的出世
[00:16:20.000 --> 00:16:22.000]  我說了我的見證
[00:16:22.000 --> 00:16:24.000]  我們是黑五類
[00:16:24.000 --> 00:16:26.000]  媽媽是被鬥
[00:16:26.000 --> 00:16:28.000]  吊頸死
