
[00:00:00.000 --> 00:00:06.520]  首先恭喜教會是47週年紀念
[00:12:38.400 --> 00:12:39.360]  還他一個公道
[00:12:39.360 --> 00:12:40.920]  我想講一下一個紀念
[00:12:40.920 --> 00:12:42.920]  我想說的是一個紀念
[00:12:42.920 --> 00:12:46.720]  一個人被紀念的重要性
[00:12:46.720 --> 00:12:52.240]  原來紀念是一個人內心最心底裏面一份的吶喊
[00:12:52.240 --> 00:12:56.720]  原來被紀念是一個人心底裏面最重要的一份吶喊
[00:12:56.720 --> 00:13:00.840]  這個吶喊是一種不願意被遺忘的一種祈願
[00:13:00.840 --> 00:13:03.800]  這個吶喊是不希望被人遺忘的一個祈願
[00:13:03.800 --> 00:13:07.000]  是人性消失之前最渴望的心底的說話
[00:13:07.000 --> 00:13:10.520]  是人性被消失之前最渴望的一個心底的說話
[00:13:10.520 --> 00:13:13.760]  你想想當所有人都忘記我的時候
[00:13:13.760 --> 00:13:15.600]  你想想看當所有人都忘記我的時候
[00:13:15.600 --> 00:13:17.200]  我知道有人紀念我
[00:13:17.200 --> 00:13:18.200]  我知道有人紀念我
[00:13:18.200 --> 00:13:19.800]  我就有這份勇氣活下去
[00:13:19.800 --> 00:13:21.920]  我就有這份勇氣活下去
[00:13:21.920 --> 00:13:25.800]  大家還記得昔日在丁十字架旁邊的強盜
[00:13:25.800 --> 00:13:31.000]  你想想看當天被釘在十字架旁邊的耶穌旁邊的強盜
[00:13:31.000 --> 00:13:33.160]  當耶穌跟他講
[00:13:33.160 --> 00:13:35.280]  他說今天你就跟我在洛園了
[00:13:35.280 --> 00:13:37.280]  他說今天你就跟我在洛園了
[00:13:37.280 --> 00:13:39.800]  我們的重點不是解釋什麼是洛園
[00:13:39.800 --> 00:13:41.800]  我們的重點不是解釋什麼是洛園
[00:13:41.800 --> 00:13:42.800]  洛園是在哪裏的
[00:13:42.800 --> 00:13:43.800]  洛園是在哪裏
[00:13:43.800 --> 00:13:45.200]  是一個實體空間來的
[00:13:45.200 --> 00:13:46.200]  是一個實體空間
[00:13:46.200 --> 00:13:47.200]  我們不是解釋這種
[00:13:47.200 --> 00:13:48.200]  我們不是要解釋這個
[00:13:48.200 --> 00:13:51.200]  重點是與我同在
[00:13:51.200 --> 00:13:53.200]  這個重點是與我同在
[00:13:53.200 --> 00:13:57.800]  耶穌用我的同在來回應我是紀念你
[00:13:57.800 --> 00:14:00.600]  耶穌用我的同在來回應我是紀念你
[00:14:00.600 --> 00:14:04.200]  所以這個就是洛園的精神
[00:14:04.200 --> 00:14:05.600]  這個就是洛園的精神
[00:14:05.600 --> 00:14:06.800]  能夠與主同在
[00:14:06.800 --> 00:14:07.800]  跟與主同在
[00:14:07.800 --> 00:14:09.200]  我能夠被紀念
[00:14:09.200 --> 00:14:10.600]  我能夠被紀念
[00:14:10.600 --> 00:14:13.000]  紀念這個意思在希伯來文
[00:14:13.000 --> 00:14:14.600]  紀念這個意思在希伯來文
[00:14:14.600 --> 00:14:19.000]  它指的不是單單在腦海裏面浮現某件事或者某個人
[00:14:19.000 --> 00:14:23.000]  並不是只是單單是腦海裏面浮現某一個事某一個人
[00:14:23.000 --> 00:14:26.800]  不是一種靜態的思念和回憶
[00:14:26.800 --> 00:14:30.800]  而是很着緊那件事和那個人所做的一切
[00:14:30.800 --> 00:14:36.600]  是很重視那個人的那個事情和回憶
[00:14:36.600 --> 00:14:38.200]  我們做父母就知道
[00:14:38.200 --> 00:14:39.600]  我們做父母的就會知道
[00:14:39.600 --> 00:14:41.000]  你想想如果你有個女兒
[00:14:41.000 --> 00:14:42.800]  就算你想想看你有一個女兒
[00:14:42.800 --> 00:14:44.200]  芳華二十
[00:14:44.200 --> 00:14:45.200]  芳華二十
[00:14:45.200 --> 00:14:47.400]  已經進入青春期
[00:14:47.400 --> 00:14:49.800]  已經進入青春期
[00:14:49.800 --> 00:14:51.800]  總之就開始拍拖
[00:14:51.800 --> 00:14:52.800]  古靈精怪那些
[00:14:52.800 --> 00:14:55.000]  你就想想看她也要拍拖
[00:14:55.000 --> 00:14:56.000]  一些古靈精怪的事
[00:14:56.000 --> 00:14:58.200]  有一晚她十一點多十二點都沒回
[00:14:58.200 --> 00:15:00.600]  有一天晚上十一點多十二點還沒回家
[00:15:00.600 --> 00:15:01.800]  打電話也沒人接
[00:15:01.800 --> 00:15:02.800]  打電話也沒人聽
[00:15:02.800 --> 00:15:05.000]  你這些就叫紀念了
[00:15:05.000 --> 00:15:06.200]  然後你這個就紀念了
[00:15:06.200 --> 00:15:07.600]  你就牽腸掛肚了
[00:15:07.600 --> 00:15:08.800]  牽腸掛肚
[00:15:08.800 --> 00:15:11.400]  所以這個觀念其實不難明白的
[00:15:11.400 --> 00:15:13.400]  其實這個觀念是不難明白的
[00:15:13.400 --> 00:15:16.600]  所以有時候等於說我會禱告紀念你
[00:15:16.600 --> 00:15:19.200]  有時候丁宋仙跟你講說我會禱告紀念你
[00:15:19.200 --> 00:15:21.200]  我一定會說這些不是脣舌
[00:15:21.200 --> 00:15:22.200]  只有嘴巴說
[00:15:22.200 --> 00:15:24.600]  這個不是隻有口裏說一說
[00:15:24.600 --> 00:15:27.000]  你真的要紀念這個人
[00:15:27.000 --> 00:15:29.200]  你是要爲他附上這個禱告
[00:15:29.200 --> 00:15:30.600]  你是真的紀念這個人
[00:15:30.600 --> 00:15:32.600]  你是要爲他附上禱告
[00:15:32.600 --> 00:15:36.800]  《舊約聖經》有關紀念的用法和意義非常之廣泛
[00:15:36.800 --> 00:15:41.200]  在《舊約聖經》裏面所用到紀念這個意義非常的廣泛
[00:15:41.200 --> 00:15:43.800]  紀念這個字
[00:15:43.800 --> 00:15:45.800]  希伯來文叫Sahar
[00:15:45.800 --> 00:15:47.600]  這個希伯來文裏面叫Sahar
[00:15:47.600 --> 00:15:49.400]  在第一次出現就是
[00:15:49.400 --> 00:15:52.400]  今天早上讀的《聖經》洪水的事件
[00:15:52.400 --> 00:15:53.600]  我們要第一次出現
[00:15:53.600 --> 00:15:55.000]  就是我們今天讀的經文裏面
[00:15:55.000 --> 00:15:56.000]  洪水出現的這個事件
[00:15:56.000 --> 00:16:00.600]  《聖經》說上主紀念羅亞和方舟裏面一切的活物
[00:16:00.600 --> 00:16:05.400]  經文裏面講到上主紀念羅亞和方舟裏面一切的活物
[00:16:05.400 --> 00:16:08.000]  意思不是說上帝就好像牧師一樣
[00:16:08.000 --> 00:16:09.400]  現在老懵懂一樣
[00:16:09.400 --> 00:16:11.600]  不是說上帝和牧師一樣
[00:16:11.600 --> 00:16:12.800]  就是現在都忘了
[00:16:12.800 --> 00:16:14.400]  那頭講完那頭就忘記
[00:16:14.400 --> 00:16:15.800]  經文講完那邊就算了
[00:16:15.800 --> 00:16:16.600]  不是
[00:16:16.600 --> 00:16:17.200]  不是
[00:16:17.200 --> 00:16:18.200]  不是他突然間
