
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹晚安
[00:11:12.000 --> 00:11:13.000]  七天的頭一天
[00:11:13.000 --> 00:11:16.000]  去到墳墓那裡
[00:11:16.000 --> 00:11:21.000]  想高耶穌的身體
[00:11:21.000 --> 00:11:25.000]  但是發覺原來耶穌不在墳墓當中
[00:11:25.000 --> 00:11:27.000]  當時第八節就形容到
[00:11:27.000 --> 00:11:29.000]  那三個婦女
[00:11:29.000 --> 00:11:31.000]  他們很驚惶
[00:11:31.000 --> 00:11:34.000]  還有不知道怎麼辦
[00:11:34.000 --> 00:11:37.000]  沒有將他們見到的事情
[00:11:37.000 --> 00:11:40.000]  跟任何人講
[00:11:40.000 --> 00:11:43.000]  這個短結語在第九節裡面
[00:11:43.000 --> 00:11:49.000]  就將結局駁下去
[00:11:49.000 --> 00:11:54.000]  但是因為也不是最普遍的譯本
[00:11:54.000 --> 00:11:57.000]  所以我就不在這裡講解了
[00:11:57.000 --> 00:12:00.000]  看看那個長結語
[00:12:00.000 --> 00:12:06.000]  長結語就這樣說的
[00:12:06.000 --> 00:12:08.000]  不如我們一起讀
[00:12:08.000 --> 00:12:12.000]  他說在七天的第一天清早
[00:12:12.000 --> 00:12:14.000]  耶穌復活了
[00:12:14.000 --> 00:12:17.000]  先向穆大拉的瑪利亞顯然
[00:12:17.000 --> 00:12:21.000]  耶穌曾從他身上趕出七個鬼
[00:12:21.000 --> 00:12:25.000]  他去告訴那向來跟隨耶穌的人
[00:12:25.000 --> 00:12:28.000]  那時他們正哀動哭泣
[00:12:28.000 --> 00:12:31.000]  他們聽見耶穌活了
[00:12:31.000 --> 00:12:33.000]  被瑪利亞看見
[00:12:33.000 --> 00:12:35.000]  可視不順
[00:12:35.000 --> 00:12:38.000]  短短的幾節經文
[00:12:38.000 --> 00:12:41.000]  就將到《馬可福音》
[00:12:41.000 --> 00:12:44.000]  還沒講完的一些內容
[00:12:44.000 --> 00:12:46.000]  再次補充
[00:12:46.000 --> 00:12:49.000]  在七天的第一天清早
[00:12:49.000 --> 00:12:51.000]  耶穌復活了
[00:12:51.000 --> 00:12:53.000]  聖經這裡說
[00:12:53.000 --> 00:12:57.000]  空墳墓的原因是因為耶穌復活了
[00:12:57.000 --> 00:13:00.000]  先向穆大拉的瑪利亞顯然
[00:13:00.000 --> 00:13:05.000]  耶穌曾從他身上趕出七個鬼
[00:13:05.000 --> 00:13:08.000]  如果你看回一到八節
[00:13:08.000 --> 00:13:10.000]  當天去到空墳墓的時候
[00:13:10.000 --> 00:13:12.000]  是有三個婦女
[00:13:12.000 --> 00:13:14.000]  三個婦女都見到
[00:13:14.000 --> 00:13:17.000]  當時真實的狀況
[00:13:17.000 --> 00:13:20.000]  不過唯有穆大拉的瑪利亞
[00:13:20.000 --> 00:13:23.000]  他有述說
[00:13:23.000 --> 00:13:27.000]  告訴跟隨耶穌的人聽
[00:13:27.000 --> 00:13:31.000]  耶穌復活
[00:13:31.000 --> 00:13:34.000]  在這裡和《老家福音》
[00:13:34.000 --> 00:13:37.000]  都有描述穆大拉的瑪利亞
[00:13:37.000 --> 00:13:39.000]  原來就是耶穌曾經
[00:13:39.000 --> 00:13:43.000]  從他身上趕出七個鬼的那個人
[00:13:43.000 --> 00:13:46.000]  給我們見到
[00:13:46.000 --> 00:13:49.000]  原來除非我們生命裡面
[00:13:49.000 --> 00:13:54.000]  曾經經歷過主耶穌的真實
[00:13:54.000 --> 00:13:55.000]  如果不是的話
[00:13:55.000 --> 00:13:59.000]  就算天使告訴你
[00:13:59.000 --> 00:14:04.000]  就算你看到復活的主
[00:14:04.000 --> 00:14:07.000]  可能你都認不出他
[00:14:07.000 --> 00:14:09.000]  當時跟隨耶穌的人
[00:14:09.000 --> 00:14:12.000]  正在哀動哭泣
[00:14:12.000 --> 00:14:15.000]  他們聽見耶穌活了
[00:14:15.000 --> 00:14:17.000]  被瑪利亞看見了
[00:14:17.000 --> 00:14:19.000]  可視不順
[00:14:19.000 --> 00:14:20.000]  原來有些時候
[00:14:20.000 --> 00:14:23.000]  當我們裡面太多的驚恐
[00:14:23.000 --> 00:14:25.000]  太多的疑惑的時候
[00:14:25.000 --> 00:14:27.000]  我們是不能夠
[00:14:27.000 --> 00:14:31.000]  眼睛看不到而去相信的
[00:14:31.000 --> 00:14:39.000]  這個就是9到11節那個段落
[00:14:39.000 --> 00:14:44.000]  接著12到13節
[00:14:44.000 --> 00:14:45.000]  我們又讀一下
[00:14:45.000 --> 00:14:47.000]  這聲是以後
[00:14:47.000 --> 00:14:51.000]  門徒中有兩個人往鄉下去
[00:14:51.000 --> 00:14:53.000]  正走著的時候
[00:14:53.000 --> 00:14:55.000]  耶穌以另一種形象
[00:14:55.000 --> 00:14:57.000]  向他們顯現
[00:14:57.000 --> 00:15:00.000]  他們去告訴其餘的門徒
[00:15:00.000 --> 00:15:03.000]  那些門徒還是不順
[00:15:03.000 --> 00:15:07.000]  由9到12節門徒不順
[00:15:07.000 --> 00:15:11.000]  是他們一個最明顯的狀況
[00:15:11.000 --> 00:15:13.000]  其實如果你想清楚一點
[00:15:13.000 --> 00:15:14.000]  都會知道的
[00:15:14.000 --> 00:15:20.000]  因為耶穌在復活之前的三天
[00:15:20.000 --> 00:15:22.000]  他正在經歷一個
[00:15:22.000 --> 00:15:24.000]  被賣 被釘
[00:15:24.000 --> 00:15:30.000]  以及被判罪的狀況
[00:15:30.000 --> 00:15:34.000]  一群跟隨著這位耶穌的門徒
[00:15:34.000 --> 00:15:37.000]  看到自己的老師
[00:15:37.000 --> 00:15:40.000]  自己相信的主
[00:15:40.000 --> 00:15:45.000]  去冤枉 甚至釘死
[00:15:45.000 --> 00:15:46.000]  對他們來說
[00:15:46.000 --> 00:15:50.000]  都是一個很大的打擊
[00:15:50.000 --> 00:15:53.000]  所以在這裡
[00:15:53.000 --> 00:15:55.000]  他們沒有辦法
[00:15:55.000 --> 00:16:02.000]  能夠相信耶穌復活
[00:16:02.000 --> 00:16:06.000]  這兩個再去鄉下的門徒
[00:16:06.000 --> 00:16:09.000]  其實是在說那兩個人呢
[00:16:09.000 --> 00:16:13.000]  在路加福音24章13到35節
[00:16:13.000 --> 00:16:17.000]  他可以去補充那個內容
[00:16:17.000 --> 00:16:19.000]  二馬五師的路上
[00:16:19.000 --> 00:16:21.000]  如果大家翻開聖經
[00:16:21.000 --> 00:16:23.000]  去看的時候
[00:16:23.000 --> 00:16:25.000]  你會看到當時
[00:16:25.000 --> 00:16:28.000]  這裡有兩個耶穌的門徒
[00:16:28.000 --> 00:16:31.000]  他們正在去一個村莊
[00:16:31.000 --> 00:16:34.000]  離開耶路撒冷有25里這麼遠
[00:16:34.000 --> 00:16:38.000]  估計可能都要走兩到三個小時
[00:16:38.000 --> 00:16:40.000]  然後才到的
[00:16:40.000 --> 00:16:44.000]  他們在談論一件事
[00:16:44.000 --> 00:16:49.000]  當時耶穌竟然出現在他們附近
[00:16:49.000 --> 00:16:51.000]  跟他們同行
[00:16:51.000 --> 00:16:53.000]  17節更加說到
[00:16:53.000 --> 00:16:55.000]  耶穌對他們說
[00:16:55.000 --> 00:16:58.000]  你們一邊走一邊談
[00:16:58.000 --> 00:17:01.000]  彼此談論的是什麼事呢
[00:17:01.000 --> 00:17:06.000]  他們就站著面上戴著手勇
[00:17:06.000 --> 00:17:12.000]  知道耶穌這樣問他的時候
[00:17:12.000 --> 00:17:13.000]  他們就說
[00:17:13.000 --> 00:17:17.000]  他說是那撒冷人耶穌的事
[00:17:17.000 --> 00:17:19.000]  他是先知
[00:17:19.000 --> 00:17:22.000]  在神和眾百姓的面前
[00:17:22.000 --> 00:17:26.000]  說話行事都有大能
[00:17:26.000 --> 00:17:29.000]  不過祭司長和我們的官府
[00:17:29.000 --> 00:17:32.000]  將他解去定了死罪
[00:17:32.000 --> 00:17:34.000]  釘在十字架上
[00:17:34.000 --> 00:17:36.000]  我們所素來盼望
[00:17:36.000 --> 00:17:39.000]  要救贖以色列民的就是他
[00:17:39.000 --> 00:17:41.000]  不但如此
[00:17:41.000 --> 00:17:43.000]  而且這是成就
[00:17:43.000 --> 00:17:45.000]  現在已經三天了
[00:17:45.000 --> 00:17:48.000]  再者我們中間有幾個婦女
[00:17:48.000 --> 00:17:50.000]  使我們驚奇
[00:17:50.000 --> 00:17:52.000]  他們清早到了墳墓那裡
[00:17:52.000 --> 00:17:54.000]  不見了他的身體
[00:17:54.000 --> 00:17:56.000]  回來就告訴我們
[00:17:56.000 --> 00:17:59.000]  說見到天使顯然
[00:17:59.000 --> 00:18:01.000]  說耶穌復活了
[00:18:01.000 --> 00:18:03.000]  又有我們幾個人
[00:18:03.000 --> 00:18:04.000]  去墳墓那裡
[00:18:04.000 --> 00:18:07.000]  遇見正同婦女們所說的
[00:18:07.000 --> 00:18:11.000]  只是沒有看見耶穌
[00:18:11.000 --> 00:18:18.000]  耶穌於是就跟他們說
[00:18:18.000 --> 00:18:20.000]  他說無知的人
[00:18:20.000 --> 00:18:23.000]  先知所說的一切話
[00:18:23.000 --> 00:18:26.000]  他們心裡信得太遲了
[00:18:26.000 --> 00:18:29.000]  基督不是必須受這些苦難
[00:18:29.000 --> 00:18:32.000]  然後進入他的榮耀嗎
[00:18:32.000 --> 00:18:35.000]  於是他從摩西和眾先知起
[00:18:35.000 --> 00:18:38.000]  凡經上所指著自己的話
[00:18:38.000 --> 00:18:41.000]  都給他們作了解釋
[00:18:41.000 --> 00:18:44.000]  我將這個片段
[00:18:44.000 --> 00:18:46.000]  highlight出來
[00:18:46.000 --> 00:18:48.000]  是因為發覺
[00:18:48.000 --> 00:18:51.000]  這個對我們都很大幫助
[00:18:51.000 --> 00:18:52.000]  復活的主
[00:18:52.000 --> 00:18:54.000]  他與這兩個疑惑的門徒
[00:18:54.000 --> 00:18:56.000]  相遇的時候
[00:18:56.000 --> 00:18:58.000]  他沒有親自告訴他
[00:18:58.000 --> 00:19:01.000]  我就是復活的主了
[00:19:01.000 --> 00:19:04.000]  而是他將聖經裡面
[00:19:04.000 --> 00:19:09.000]  指著他受死復活的事實
[00:19:09.000 --> 00:19:14.000]  重新講解一次給門徒知道
[00:19:14.000 --> 00:19:15.000]  這些門徒
[00:19:15.000 --> 00:19:17.000]  他也不是對耶穌
[00:19:17.000 --> 00:19:20.000]  沒有認識沒有概念的
[00:19:20.000 --> 00:19:26.000]  他們說這個耶穌是個先知
[00:19:26.000 --> 00:19:30.000]  他的行事和說話都有大能
[00:19:30.000 --> 00:19:34.000]  不過現在就被官府處死了
[00:19:34.000 --> 00:19:36.000]  釘在十字架上
[00:19:36.000 --> 00:19:38.000]  三天了
[00:19:38.000 --> 00:19:42.000]  他將耶穌定為一個先知
[00:19:42.000 --> 00:19:46.000]  卻沒有看他為臣子
[00:19:46.000 --> 00:19:48.000]  他見過耶穌
[00:19:48.000 --> 00:19:51.000]  死的人得復活
[00:19:51.000 --> 00:19:53.000]  但是死了的耶穌
[00:19:53.000 --> 00:19:55.000]  他怎樣完成救贖
[00:19:55.000 --> 00:19:59.000]  以色列民族的工作呢
[00:19:59.000 --> 00:20:03.000]  所以就算他聽到有婦女說
[00:20:03.000 --> 00:20:06.000]  耶穌的身體不見了
[00:20:06.000 --> 00:20:08.000]  耶穌復活了
[00:20:08.000 --> 00:20:10.000]  他們也不能夠相信
[00:20:10.000 --> 00:20:13.000]  在路上的談論顯示
[00:20:13.000 --> 00:20:14.000]  他對這位
[00:20:14.000 --> 00:20:17.000]  他們跟隨了三年的主的猶疑
[00:20:17.000 --> 00:20:21.000]  猶疑和懷疑
[00:20:21.000 --> 00:20:23.000]  耶穌在這裡
[00:20:23.000 --> 00:20:28.000]  竟然跟他上了一課主一課
[00:20:28.000 --> 00:20:30.000]  將到先知
[00:20:30.000 --> 00:20:33.000]  以及聖經裡面所描述
[00:20:33.000 --> 00:20:36.000]  尼塞亞會經歷什麼
[00:20:36.000 --> 00:20:38.000]  來告訴他們
[00:20:38.000 --> 00:20:43.000]  說明這位救世主
[00:20:43.000 --> 00:20:46.000]  跟他們所想的救世主
[00:20:46.000 --> 00:20:48.000]  是有點不同
[00:20:48.000 --> 00:20:50.000]  門徒心目中以為的耶穌
[00:20:50.000 --> 00:20:52.000]  作為尼塞亞
[00:20:52.000 --> 00:20:55.000]  是救他們脫離別國的壓迫
[00:20:55.000 --> 00:20:58.000]  以及平反他們
[00:20:58.000 --> 00:21:00.000]  臣子民的身份
[00:21:00.000 --> 00:21:03.000]  是政治上高的
[00:21:03.000 --> 00:21:05.000]  是人世間的
[00:21:05.000 --> 00:21:08.000]  但是原來聖經所說的
[00:21:08.000 --> 00:21:10.000]  耶穌的尼塞亞身份
[00:21:10.000 --> 00:21:13.000]  是先受苦
[00:21:13.000 --> 00:21:16.000]  然後才進入榮耀
[00:21:16.000 --> 00:21:18.000]  讓他們知道
[00:21:18.000 --> 00:21:21.000]  一個聖經的講解和真相
[00:21:21.000 --> 00:21:29.000]  之後耶穌更加去到
[00:21:29.000 --> 00:21:34.000]  他們的中間親自顯現
[00:21:34.000 --> 00:21:37.000]  十四節他就說
[00:21:37.000 --> 00:21:40.000]  後來十一個使徒坐直的時候
[00:21:40.000 --> 00:21:42.000]  耶穌向他們顯現
[00:21:42.000 --> 00:21:44.000]  責備他們不順
[00:21:44.000 --> 00:21:46.000]  心裡過硬
[00:21:46.000 --> 00:21:48.000]  因為他們不信那些
[00:21:48.000 --> 00:21:52.000]  在祂復活以後看見祂的人
[00:21:52.000 --> 00:21:55.000]  其實在《路加福音》
[00:21:55.000 --> 00:21:58.000]  他都有將耶穌多次
[00:21:58.000 --> 00:22:03.000]  向門徒顯現的事跡寫下
[00:22:03.000 --> 00:22:08.000]  耶穌對這些門徒顯現的時候
[00:22:08.000 --> 00:22:10.000]  就這樣跟他們說
[00:22:10.000 --> 00:22:14.000]  這就是我從前和你們同在時
[00:22:14.000 --> 00:22:16.000]  所告訴你們的話
[00:22:16.000 --> 00:22:19.000]  摩西的律法 先知的書
[00:22:19.000 --> 00:22:22.000]  和詩篇上所記一切指著我的話
[00:22:22.000 --> 00:22:24.000]  都必須應驗
[00:22:24.000 --> 00:22:27.000]  於是耶穌開他們的心竅
[00:22:27.000 --> 00:22:29.000]  使他們能明白聖經
[00:22:29.000 --> 00:22:31.000]  又對他們說
[00:22:31.000 --> 00:22:33.000]  聖經上所寫的
[00:22:33.000 --> 00:22:35.000]  基督必受害
[00:22:35.000 --> 00:22:39.000]  第三天從死人中復活
[00:22:39.000 --> 00:22:43.000]  其實耶穌在被審被賣
[00:22:43.000 --> 00:22:45.000]  和受害之前
[00:22:45.000 --> 00:22:48.000]  其實都告訴門徒
[00:22:48.000 --> 00:22:51.000]  祂將要經歷的是什麼
[00:22:51.000 --> 00:22:53.000]  但是門徒的心
