
[00:00:00.000 --> 00:00:02.500]  弟兄姊妹 早晨 主內平安
[00:06:44.200 --> 00:06:45.880]  是大衛的子孫
[00:06:45.880 --> 00:06:47.880]  是王屬的血統
[00:06:47.880 --> 00:06:50.880]  是猶太人的王
[00:06:50.880 --> 00:06:52.880]  自稱而已
[00:06:52.880 --> 00:06:54.880]  是世界的王
[00:06:54.880 --> 00:06:55.880]  是世界的主
[00:06:55.880 --> 00:06:57.880]  更加是我個人生命的主
[00:06:57.880 --> 00:07:00.880]  他是神的言子
[00:07:00.880 --> 00:07:02.880]  他就是神
[00:07:02.880 --> 00:07:05.880]  他們稱為奇妙賊賤
[00:07:05.880 --> 00:07:07.880]  全能的神
[00:07:07.880 --> 00:07:09.880]  永在的父
[00:07:09.880 --> 00:07:11.880]  和平的君
[00:07:11.880 --> 00:07:13.880]  和撒納
[00:07:13.880 --> 00:07:15.880]  共主靈來的
[00:07:15.880 --> 00:07:18.880]  是應當稱頌的
[00:07:43.880 --> 00:07:45.880]  在格欖島裏百發奇
[00:07:45.880 --> 00:07:46.880]  在格欖山那裏
[00:07:46.880 --> 00:07:48.880]  耶穌就打發兩個門徒
[00:07:48.880 --> 00:07:49.880]  對他們說
[00:07:49.880 --> 00:07:51.880]  你們往前面村子裏去
[00:07:51.880 --> 00:07:53.880]  必看見一隻驢
[00:07:53.880 --> 00:07:55.880]  山在那裏
[00:07:55.880 --> 00:07:57.880]  還有驢驅同在一處
[00:07:57.880 --> 00:07:59.880]  你們解開
[00:07:59.880 --> 00:08:01.880]  牽到我這裏來
[00:08:01.880 --> 00:08:03.880]  耶穌特別要求
[00:08:03.880 --> 00:08:05.880]  是一隻驢驢
[00:08:05.880 --> 00:08:07.880]  是要怎樣呢
[00:08:07.880 --> 00:08:09.880]  是要應驗舊約仙之所講的
[00:08:09.880 --> 00:08:11.880]  馬太福音那裏說
[00:08:11.880 --> 00:08:13.880]  這是成就
[00:08:13.880 --> 00:08:15.880]  是要應驗仙之的說話
[00:08:15.880 --> 00:08:17.880]  應驗哪一個仙之
[00:08:17.880 --> 00:08:19.880]  就是應驗撒加利亞仙之
[00:08:19.880 --> 00:08:21.880]  在撒加利亞書九章
[00:08:21.880 --> 00:08:23.880]  那裏這樣去形容
[00:08:23.880 --> 00:08:24.880]  他說
[00:08:24.880 --> 00:08:25.880]  錫安的民
[00:08:25.880 --> 00:08:27.880]  應當大大喜樂
[00:08:27.880 --> 00:08:29.880]  耶路撒冷的民
[00:08:29.880 --> 00:08:31.880]  應當歡呼
[00:08:31.880 --> 00:08:33.880]  看呀,你的王來到你這裏
[00:08:33.880 --> 00:08:35.880]  謙謙和和的騎著驢
[00:08:35.880 --> 00:08:39.880]  就是騎著驢驢子
[00:08:39.880 --> 00:08:41.880]  當時的猶太人熟悉舊約
[00:08:41.880 --> 00:08:43.880]  他們一定會記起撒加利亞
[00:08:43.880 --> 00:08:45.880]  這番說話
[00:08:45.880 --> 00:08:47.880]  其實在遠古的時期
[00:08:47.880 --> 00:08:49.880]  在雅國的時期
[00:08:49.880 --> 00:08:51.880]  雅國最後的遺言也都指出
[00:08:51.880 --> 00:08:53.880]  以色列的王
[00:08:53.880 --> 00:08:55.880]  是由猶大而出的
[00:08:55.880 --> 00:08:57.880]  並且是和驢有關係的
[00:08:57.880 --> 00:08:59.880]  在創世紀四十九章
[00:08:59.880 --> 00:09:01.880]  十到十一節
[00:09:01.880 --> 00:09:03.880]  經文這樣說
[00:09:03.880 --> 00:09:05.880]  龜必不離猶大
[00:09:05.880 --> 00:09:07.880]  象必不離他兩腳之間
[00:09:07.880 --> 00:09:09.880]  猶大把一小籠
[00:09:09.880 --> 00:09:11.880]  山在葡萄樹上
[00:09:11.880 --> 00:09:13.880]  龜就是形容什麼呢
[00:09:13.880 --> 00:09:15.880]  就是形容那些皇帝
[00:09:15.880 --> 00:09:17.880]  拿著一個玉的
[00:09:17.880 --> 00:09:19.880]  一支棍
[00:09:19.880 --> 00:09:21.880]  大家都見過
[00:09:21.880 --> 00:09:23.880]  是表示權力的
[00:09:23.880 --> 00:09:25.880]  象也是表示王權
[00:09:25.880 --> 00:09:27.880]  這裏就是形容了王
[00:09:27.880 --> 00:09:29.880]  所以是在說
[00:09:29.880 --> 00:09:33.880]  在猶大會出一個王
[00:09:33.880 --> 00:09:35.880]  並且猶大把一小籠
[00:09:35.880 --> 00:09:37.880]  山在葡萄樹上
[00:09:37.880 --> 00:09:39.880]  是形容一條小路
[00:09:39.880 --> 00:09:41.880]  在《馬太福音》第二十一章
[00:09:41.880 --> 00:09:43.880]  第八節
[00:09:43.880 --> 00:09:45.880]  經文是這樣說
[00:09:45.880 --> 00:09:47.880]  眾人多半把衣服鋪在路上
[00:09:47.880 --> 00:09:49.880]  把衣服鋪在路上的意思
[00:09:49.880 --> 00:09:51.880]  就是把衣服鋪在地上
[00:09:51.880 --> 00:09:53.880]  形成了一張地毯
[00:09:53.880 --> 00:09:55.880]  是古時的人
[00:09:55.880 --> 00:09:57.880]  歡迎王的形式
[00:09:57.880 --> 00:09:59.880]  所以我們看到經文的記載
[00:09:59.880 --> 00:10:01.880]  當時的群眾
[00:10:01.880 --> 00:10:03.880]  也是期盼著一個王
[00:10:03.880 --> 00:10:05.880]  期盼著耶穌
[00:10:05.880 --> 00:10:07.880]  成為他們的王
[00:10:07.880 --> 00:10:09.880]  在白萊書
[00:10:09.880 --> 00:10:11.880]  舊約的聖經裏面
[00:10:11.880 --> 00:10:13.880]  王這個詞
[00:10:13.880 --> 00:10:15.880]  是出現了超過二千次
[00:10:15.880 --> 00:10:17.880]  其實聖經一開首就宣告
[00:10:17.880 --> 00:10:19.880]  神是創造者
[00:10:19.880 --> 00:10:23.880]  創造者是一切受造物的王
[00:10:23.880 --> 00:10:25.880]  舊約的先知
[00:10:25.880 --> 00:10:27.880]  也常常講述
[00:10:27.880 --> 00:10:29.880]  一個尼賽亞將要來臨
[00:10:29.880 --> 00:10:31.880]  他要在地上建立
[00:10:31.880 --> 00:10:33.880]  神的王權
[00:10:33.880 --> 00:10:35.880]  耶穌也教訓
[00:10:35.880 --> 00:10:37.880]  教導他的門徒
[00:10:37.880 --> 00:10:39.880]  當他在榮耀裏面再來的時候
[00:10:39.880 --> 00:10:41.880]  他要坐在寶座上面
[00:10:41.880 --> 00:10:43.880]  要全人類都臣服在他腳下
[00:10:43.880 --> 00:10:45.880]  馬太福音第25章
[00:10:45.880 --> 00:10:47.880]  31到34節
[00:10:47.880 --> 00:10:49.880]  不如我們一起讀一段經文
[00:10:49.880 --> 00:10:51.880]  當人子在他榮耀裏
[00:10:51.880 --> 00:10:53.880]  著重天時降臨的時候
[00:10:53.880 --> 00:10:55.880]  要坐在他榮耀的寶座上
[00:10:55.880 --> 00:10:57.880]  要坐在他榮耀的寶座上
[00:10:57.880 --> 00:10:59.880]  要坐在他榮耀的寶座上
[00:10:59.880 --> 00:11:01.880]  你們這蒙我父賜福的
[00:11:01.880 --> 00:11:03.880]  可來承受那創世以來
[00:11:03.880 --> 00:11:05.880]  可來承受那創世以來
[00:11:05.880 --> 00:11:07.880]  為你們所預備的國
[00:11:07.880 --> 00:11:09.880]  為你們所預備的國
[00:11:09.880 --> 00:11:11.880]  終之主日
[00:11:11.880 --> 00:11:13.880]  就是重演一次
[00:11:13.880 --> 00:11:15.880]  歡迎王進來的日子
[00:11:15.880 --> 00:11:17.880]  不過弟兄姊妹我們不要混淆
[00:11:17.880 --> 00:11:19.880]  這個王不是在講地上的王
[00:11:19.880 --> 00:11:21.880]  是在講上帝
[00:11:21.880 --> 00:11:23.880]  是我們生命的王
[00:11:23.880 --> 00:11:25.880]  我們是他的子民
[00:11:25.880 --> 00:11:27.880]  弟兄姊妹
[00:11:27.880 --> 00:11:29.880]  今天
[00:11:29.880 --> 00:11:31.880]  今天我們有沒有像昔日那些人
[00:11:31.880 --> 00:11:33.880]  今天我們有沒有像昔日那些人
[00:11:33.880 --> 00:11:35.880]  去蓄勇著耶穌
[00:11:35.880 --> 00:11:37.880]  有沒有那份期盼的心
[00:11:37.880 --> 00:11:39.880]  有沒有那份心裏的激動
[00:11:39.880 --> 00:11:41.880]  去歡迎耶穌成為我們生命的王
[00:11:41.880 --> 00:11:43.880]  去歡迎耶穌成為我們生命的王
[00:11:43.880 --> 00:11:45.880]  今天我們有沒有像昔日那些群眾
[00:11:45.880 --> 00:11:47.880]  今天我們有沒有像昔日那些群眾
[00:11:47.880 --> 00:11:49.880]  脫下衣服
[00:11:49.880 --> 00:11:51.880]  脫下衣服意思就是說
[00:11:51.880 --> 00:11:53.880]  將你身上貴重的物品擺開
[00:11:53.880 --> 00:11:55.880]  為了要迎接
[00:11:55.880 --> 00:11:57.880]  這個王進來
[00:11:57.880 --> 00:11:59.880]  今天我們有沒有那份激動
[00:11:59.880 --> 00:12:01.880]  口裏的高呼
[00:12:01.880 --> 00:12:03.880]  高高在上
[00:12:03.880 --> 00:12:05.880]  和善雅來歡迎
[00:12:05.880 --> 00:12:07.880]  耶穌進到我們心裏成為我們的王
[00:12:07.880 --> 00:12:09.880]  耶穌進到我們心裏成為我們的王
[00:12:09.880 --> 00:12:11.880]  可能王
[00:12:11.880 --> 00:12:13.880]  對於我們來說太遙遠了
[00:12:13.880 --> 00:12:15.880]  因為我們香港都沒有王
[00:12:15.880 --> 00:12:17.880]  因為我們香港都沒有王
[00:12:17.880 --> 00:12:19.880]  但是起碼
[00:12:19.880 --> 00:12:21.880]  在過去殖民地的時間
[00:12:21.880 --> 00:12:23.880]  我們有皇冠
[00:12:23.880 --> 00:12:25.880]  代表了皇族
[00:12:25.880 --> 00:12:27.880]  代表了英國皇室
[00:12:27.880 --> 00:12:29.880]  雖然最近我們都知道
[00:12:29.880 --> 00:12:31.880]  報道皇室本身
[00:12:31.880 --> 00:12:33.880]  現代人都覺得
[00:12:33.880 --> 00:12:35.880]  皇室的地位
[00:12:35.880 --> 00:12:37.880]  那種表徵
[00:12:37.880 --> 00:12:39.880]  越來越淡
[00:12:39.880 --> 00:12:43.880]  我記得有一次
[00:12:43.880 --> 00:12:45.880]  小學的時間
[00:12:45.880 --> 00:12:47.880]  有一次
[00:12:47.880 --> 00:12:49.880]  英女王訪港
[00:12:49.880 --> 00:12:51.880]  當時我們那間學校
[00:12:51.880 --> 00:12:53.880]  操場
[00:12:53.880 --> 00:12:55.880]  鐵絲網外
[00:12:55.880 --> 00:12:57.880]  就是那條公路
[00:12:57.880 --> 00:12:59.880]  原來聽說
[00:12:59.880 --> 00:13:01.880]  英女王會列隊
[00:13:01.880 --> 00:13:03.880]  駕車經過
[00:13:03.880 --> 00:13:05.880]  就在有一個體育堂的時間
[00:13:05.880 --> 00:13:07.880]  剛好經過
[00:13:07.880 --> 00:13:09.880]  於是所有的人
[00:13:09.880 --> 00:13:11.880]  我還記得大家
[00:13:11.880 --> 00:13:13.880]  黏在鐵絲網上
[00:13:13.880 --> 00:13:15.880]  揮手歡迎
[00:13:15.880 --> 00:13:17.880]  我想這個揮手歡迎
[00:13:17.880 --> 00:13:19.880]  就是這樣
[00:13:19.880 --> 00:13:21.880]  我是英女王
[00:13:21.880 --> 00:13:23.880]  但這個王和你有什麼關係
[00:13:23.880 --> 00:13:25.880]  是毫無關係
[00:13:25.880 --> 00:13:27.880]  丁姊妹今天當我們說
[00:13:27.880 --> 00:13:29.880]  歡迎王進到我們生命裏
[00:13:29.880 --> 00:13:31.880]  的時候
[00:13:31.880 --> 00:13:33.880]  我們需要以信服
[00:13:33.880 --> 00:13:35.880]  來回應
[00:13:35.880 --> 00:13:37.880]  這個王不是
[00:13:37.880 --> 00:13:39.880]  遙遠的
[00:13:39.880 --> 00:13:41.880]  是和你沒有任何的關係
[00:13:41.880 --> 00:13:43.880]  我希望當你說
[00:13:43.880 --> 00:13:45.880]  耶穌我願你來
[00:13:45.880 --> 00:13:47.880]  我心裏面作王
[00:13:47.880 --> 00:13:49.880]  是讓我們能夠
[00:13:49.880 --> 00:13:51.880]  將我們生命的主權放下
[00:13:51.880 --> 00:13:53.880]  這個王
[00:13:53.880 --> 00:13:55.880]  來掌管我們的生命
[00:13:55.880 --> 00:13:57.880]  這個王不是來服侍我們
[00:13:57.880 --> 00:13:59.880]  而是相反
[00:13:59.880 --> 00:14:01.880]  我們要來敬拜
[00:14:01.880 --> 00:14:03.880]  來謙恭
[00:14:03.880 --> 00:14:05.880]  仰望他
[00:14:05.880 --> 00:14:07.880]  去信靠他
[00:14:07.880 --> 00:14:11.880]  剛才我們所説的經文
[00:14:11.880 --> 00:14:13.880]  亦都展示到
[00:14:13.880 --> 00:14:15.880]  這是一個施行拯救的王
[00:14:15.880 --> 00:14:17.880]  當
[00:14:17.880 --> 00:14:19.880]  錫路進城的描述裏
[00:14:19.880 --> 00:14:21.880]  耶穌有向我們展示
[00:14:21.880 --> 00:14:23.880]  他是一個拯救的王
[00:14:23.880 --> 00:14:25.880]  撒加利亞書九章九節
[00:14:25.880 --> 00:14:27.880]  說他是公義的
[00:14:27.880 --> 00:14:29.880]  並且施行拯救
[00:14:29.880 --> 00:14:31.880]  公義英文是
[00:14:31.880 --> 00:14:33.880]  righteous
[00:14:33.880 --> 00:14:35.880]  意思是沒有錯的
[00:14:35.880 --> 00:14:37.880]  正如在新約聖經所形容
[00:14:37.880 --> 00:14:39.880]  彼得前書第二章二十二節
[00:14:39.880 --> 00:14:41.880]  他
[00:14:41.880 --> 00:14:43.880]  是形容耶穌並沒有犯罪
[00:14:43.880 --> 00:14:45.880]  口裏也沒有詭詐
[00:14:45.880 --> 00:14:47.880]  口裏也沒有詭詐
[00:14:47.880 --> 00:14:49.880]  原來這個王
[00:14:49.880 --> 00:14:51.880]  是一個施行拯救的王
[00:14:51.880 --> 00:14:53.880]  群眾夾道歡迎耶穌進城
[00:14:53.880 --> 00:14:55.880]  群眾夾道歡迎耶穌進城
[00:14:55.880 --> 00:14:57.880]  我相信當時有很多人
[00:14:57.880 --> 00:14:59.880]  心想希望耶穌
[00:14:59.880 --> 00:15:01.880]  在政治上在制度上
[00:15:01.880 --> 00:15:03.880]  釋放他們
[00:15:03.880 --> 00:15:05.880]  但我亦都相信
[00:15:05.880 --> 00:15:07.880]  有很多人只不過是
[00:15:07.880 --> 00:15:09.880]  別人又列隊我又列隊
[00:15:09.880 --> 00:15:11.880]  都知道這個人來的時候
[00:15:11.880 --> 00:15:13.880]  可能對我們有好處
[00:15:13.880 --> 00:15:15.880]  會不會拯救我們可能不是很清楚
[00:15:15.880 --> 00:15:17.880]  但他們都
[00:15:17.880 --> 00:15:19.880]  列隊一列隊歡迎
[00:15:19.880 --> 00:15:21.880]  耶穌基督
[00:15:21.880 --> 00:15:23.880]  作為拯救的王
[00:15:23.880 --> 00:15:25.880]  他不單止
[00:15:25.880 --> 00:15:27.880]  將我們從
[00:15:27.880 --> 00:15:29.880]  罪裏面釋放
[00:15:29.880 --> 00:15:31.880]  將我們從死亡裏面釋放
[00:15:31.880 --> 00:15:33.880]  亦都將我們從
[00:15:33.880 --> 00:15:35.880]  憤怒上帝的憤怒裏面
[00:15:35.880 --> 00:15:37.880]  來幫助我們
[00:15:37.880 --> 00:15:39.880]  重新一次和
[00:15:39.880 --> 00:15:41.880]  建立一個關係
[00:15:41.880 --> 00:15:43.880]  因著耶穌基督釘在十字架上
[00:15:43.880 --> 00:15:45.880]  取去我們的罪
[00:15:45.880 --> 00:15:47.880]  去成為我們的忠報
[00:15:47.880 --> 00:15:49.880]  如果我們要得到這個拯救
[00:15:49.880 --> 00:15:51.880]  我們必須要首先
[00:15:51.880 --> 00:15:53.880]  要承認自己是罪人
[00:15:53.880 --> 00:15:55.880]  我們承認
[00:15:55.880 --> 00:15:57.880]  自己的罪
[00:15:57.880 --> 00:15:59.880]  並祈求主
[00:15:59.880 --> 00:16:01.880]  去赦免我們
[00:16:01.880 --> 00:16:03.880]  我們就可以得到上帝的拯救
[00:16:03.880 --> 00:16:05.880]  弟子們我們不能夠
[00:16:05.880 --> 00:16:07.880]  一方面希望擁抱這個拯救
[00:16:07.880 --> 00:16:09.880]  但另一方面我們擁抱
[00:16:09.880 --> 00:16:11.880]  在罪中的
[00:16:11.880 --> 00:16:13.880]  作樂
[00:16:13.880 --> 00:16:15.880]  我們不能夠兩者都得
[00:16:15.880 --> 00:16:17.880]  我們必須要承認自己的罪
[00:16:17.880 --> 00:16:19.880]  放下這個罪
[00:16:19.880 --> 00:16:21.880]  我們不要在罪中
[00:16:21.880 --> 00:16:23.880]  仍然去
[00:16:23.880 --> 00:16:25.880]  享受那種樂趣
[00:16:25.880 --> 00:16:27.880]  不會的
[00:16:27.880 --> 00:16:29.880]  罪只會捆綁我們
[00:16:29.880 --> 00:16:31.880]  我們必須要完全撇下這個罪
[00:16:31.880 --> 00:16:33.880]  然後我們要求
[00:16:33.880 --> 00:16:35.880]  聖靈幫助我們
[00:16:35.880 --> 00:16:37.880]  然後我們能夠
[00:16:37.880 --> 00:16:39.880]  求神
[00:16:39.880 --> 00:16:41.880]  賜這個拯救給我們
[00:16:41.880 --> 00:16:43.880]  弟子們你們有沒有見過
[00:16:43.880 --> 00:16:45.880]  一些
[00:16:45.880 --> 00:16:47.880]  父母帶著小朋友
[00:16:47.880 --> 00:16:49.880]  逛街,小朋友很喜歡周圍摸東西
[00:16:49.880 --> 00:16:51.880]  特別要留意
[00:16:51.880 --> 00:16:53.880]  在這區走這個
[00:16:53.880 --> 00:16:55.880]  行人自動電梯
[00:16:55.880 --> 00:16:57.880]  一直這樣走,特別有時
[00:16:57.880 --> 00:16:59.880]  未必是父母,那些妃姐姐
[00:16:59.880 --> 00:17:01.880]  帶著小朋友,小朋友可以周圍摸東西
[00:17:01.880 --> 00:17:03.880]  我看到很多人
[00:17:03.880 --> 00:17:05.880]  很多父母
[00:17:05.880 --> 00:17:07.880]  家長不會阻止小朋友
[00:17:07.880 --> 00:17:09.880]  我心想
[00:17:09.880 --> 00:17:11.880]  很骯髒
[00:17:11.880 --> 00:17:13.880]  特別最近
[00:17:13.880 --> 00:17:15.880]  疫情之下
[00:17:15.880 --> 00:17:17.880]  很多人在抹來抹去
[00:17:17.880 --> 00:17:19.880]  我們不斷用搓手液
[00:17:19.880 --> 00:17:21.880]  但竟然小朋友不知道
[00:17:21.880 --> 00:17:23.880]  他不知道
[00:17:23.880 --> 00:17:25.880]  他不知道有多骯髒,因為他看不到
[00:17:25.880 --> 00:17:27.880]  於是
[00:17:27.880 --> 00:17:29.880]  要改變他
[00:17:29.880 --> 00:17:31.880]  就是要停止他
[00:17:31.880 --> 00:17:33.880]  再去摸
[00:17:33.880 --> 00:17:35.880]  我相信好像我們今天
[00:17:35.880 --> 00:17:37.880]  剛才我所說的
[00:17:37.880 --> 00:17:39.880]  我們不能不斷在摸,骯髒
[00:17:39.880 --> 00:17:41.880]  生命不斷在罪裡面
[00:17:41.880 --> 00:17:43.880]  繼續犯罪
[00:17:43.880 --> 00:17:45.880]  我們需要停止這些
[00:17:45.880 --> 00:17:47.880]  我們要撇離
[00:17:47.880 --> 00:17:49.880]  要脫離這些
[00:17:49.880 --> 00:17:51.880]  才能真正
