
[00:00:00.000 --> 00:00:01.740]  好 基隆姐妹大家早安
[00:03:29.080 --> 00:03:30.760]  後來神祝福我們之後
[00:03:30.760 --> 00:03:32.480]  我們都會有一些的改變
[00:03:32.480 --> 00:03:35.640]  上個禮拜格木斯在我們當船長的價值觀
[00:03:35.640 --> 00:03:39.160]  信仰絕對會給我們帶來價值的改變
[00:03:39.160 --> 00:03:42.800]  今天我相信這篇信息也會讓我們耳目一新
[00:03:42.800 --> 00:03:45.480]  讓我們再次的重審
[00:03:45.480 --> 00:03:48.320]  我們到底要過一個什麼樣的信仰的生活
[00:03:49.680 --> 00:03:54.640]  我覺得保羅寫這篇信息的時候
[00:03:54.640 --> 00:03:55.440]  我讀着讀着
[00:03:55.440 --> 00:03:58.880]  我感覺我們也是劫後餘生的人
[00:03:58.880 --> 00:04:00.720]  你們有這個感覺嗎
[00:04:00.720 --> 00:04:04.480]  在讀羅馬書的時候
[00:04:04.480 --> 00:04:07.920]  我們在神的眼中是神的仇敵
[00:04:07.920 --> 00:04:11.480]  原來我們是得罪神的
[00:04:11.480 --> 00:04:14.840]  我們在天堂的法庭面前
[00:04:14.840 --> 00:04:15.960]  審判的法庭面前
[00:04:15.960 --> 00:04:18.760]  我們都是當死的
[00:04:19.680 --> 00:04:24.200]  然而神爲我們付了贖罪金
[00:04:24.200 --> 00:04:25.840]  他爲我們付了贖價
[00:04:25.840 --> 00:04:28.600]  使我們因性可以怎麼樣呢
[00:04:28.600 --> 00:04:32.720]  成義在法庭上面被判爲無罪
[00:04:32.720 --> 00:04:33.600]  被稱爲無罪
[00:04:33.600 --> 00:04:35.560]  被稱爲義人
[00:04:35.560 --> 00:04:38.560]  然後神讓我們走成聖的道路
[00:04:38.560 --> 00:04:42.320]  後來要教我們得到神兒子的榮耀
[00:04:42.320 --> 00:04:44.400]  神兒子的自由
[00:04:44.400 --> 00:04:47.080]  將來的國度是我們在神的國度裏面
[00:04:47.080 --> 00:04:49.000]  是不被瑕疵的
[00:04:49.000 --> 00:04:51.440]  是一個自由的一個榮耀的生命
[00:04:51.440 --> 00:04:55.000]  那基隆姐妹
[00:04:55.000 --> 00:04:58.760]  你覺得這個是神要給你的嗎
[00:04:58.760 --> 00:05:00.040]  你覺得
[00:05:00.040 --> 00:05:02.840]  你是不是就像我所說的這個
[00:05:02.840 --> 00:05:05.000]  在神的法庭的面前
[00:05:05.000 --> 00:05:06.760]  被稱爲無罪
[00:05:06.760 --> 00:05:07.600]  被判無罪
[00:05:07.600 --> 00:05:09.200]  被釋放的人
[00:05:09.200 --> 00:05:13.120]  像不像是一個死囚犯劫後餘生呢
[00:05:13.120 --> 00:05:18.520]  今天我們基督徒我們所要過的生活
[00:05:18.520 --> 00:05:20.360]  是不是因此而展現了
[00:05:20.360 --> 00:05:23.960]  有一個嶄新的生活呢
[00:05:23.960 --> 00:05:25.720]  保羅在第十二章裏面
[00:05:25.720 --> 00:05:29.280]  第一節昨天我們聽到的經文就是
[00:05:29.280 --> 00:05:30.120]  保羅說
[00:05:30.120 --> 00:05:33.400]  所以弟兄們我以神的慈悲勸你們
[00:05:33.400 --> 00:05:36.920]  將身體獻上當作活祭
[00:05:36.920 --> 00:05:39.200]  是聖潔的是神所喜悅的
[00:05:39.200 --> 00:05:42.680]  你們如此侍奉乃是理所當然的
[00:05:42.680 --> 00:05:44.760]  基隆姐妹成爲活祭用簡單的話
[00:05:44.760 --> 00:05:47.320]  就是在基督的身體裏面
[00:05:47.320 --> 00:05:49.880]  彼此服侍活出愛
[00:05:49.880 --> 00:05:52.320]  這是我在這一段經文裏面
[00:05:52.320 --> 00:05:55.600]  我對活祭的一個簡單的詮釋
[00:05:55.600 --> 00:05:58.160]  當然如果從整本聖經來講
[00:05:58.160 --> 00:06:01.240]  活祭我們可以有很多的思想
[00:06:01.240 --> 00:06:02.520]  但我今天我所講的
[00:06:02.520 --> 00:06:04.320]  就是在我們的經文的範圍裏面
[00:06:04.320 --> 00:06:07.200]  我們來思想活祭到底是什麼
[00:06:07.200 --> 00:06:10.240]  我從我們剛剛讀的經文裏面
[00:06:10.240 --> 00:06:13.360]  我就把它分成一個是服侍的祭
[00:06:13.360 --> 00:06:16.320]  一個是愛人的祭
[00:06:16.320 --> 00:06:17.800]  我們看看左邊的那個圖
[00:06:17.800 --> 00:06:19.520]  請問大家一下
[00:06:19.520 --> 00:06:22.560]  你看到這個人
[00:06:22.560 --> 00:06:25.280]  是不是你自己啊
[00:06:25.280 --> 00:06:27.680]  是不是一個基督徒
[00:06:27.680 --> 00:06:32.160]  獻在神的面前
[00:06:32.160 --> 00:06:33.840]  我以前在讀這個經文的時候
[00:06:33.840 --> 00:06:35.720]  就是獻上活祭
[00:06:35.720 --> 00:06:38.480]  我就會想到民間宗教裏面的
[00:06:38.480 --> 00:06:42.480]  雞呀 鴨啦 魚呀 肉啦
[00:06:42.480 --> 00:06:46.200]  上帝喜歡這些祭物嗎
[00:06:46.200 --> 00:06:47.680]  上帝不會喜歡這些祭物
[00:06:47.680 --> 00:06:50.080]  上帝要我全所有嗎
[00:06:50.080 --> 00:06:53.600]  是不是要我存款裏面所有的金錢呢
[00:06:53.600 --> 00:06:56.760]  那如果我今天轉賬一次轉給耶穌
[00:06:56.760 --> 00:06:57.440]  轉給教會
[00:06:57.440 --> 00:06:59.600]  我不是就已經達成目標了嗎
[00:06:59.600 --> 00:07:00.800]  叮咚
[00:07:00.800 --> 00:07:02.520]  我人生已經達標啦
[00:07:02.520 --> 00:07:04.200]  我已經都給啦
[00:07:04.200 --> 00:07:06.040]  是這個意思嗎
[00:07:06.040 --> 00:07:08.880]  這個祭物是多少個祭物呢
[00:07:08.880 --> 00:07:11.040]  是個人的祭嗎
[00:07:11.040 --> 00:07:14.840]  同學們 我在思想的時候
[00:07:14.840 --> 00:07:18.080]  就是裏面有個感動就是去查一下
[00:07:18.080 --> 00:07:20.880]  到底這個祭是誰在獻
[00:07:20.880 --> 00:07:23.800]  到底這個祭是很多祭
[00:07:23.800 --> 00:07:25.480]  還是一個祭
[00:07:25.480 --> 00:07:29.640]  你們覺得我發現什麼呢
[00:07:29.640 --> 00:07:30.800]  這個祭啊
[00:07:30.800 --> 00:07:33.160]  要獻祭的時候保羅說你們
[00:07:33.160 --> 00:07:35.080]  他說你們要獻祭
[00:07:35.080 --> 00:07:37.520]  是神的兒女要獻這個祭
[00:07:37.520 --> 00:07:40.720]  但這個祭物有多少個呢
[00:07:40.720 --> 00:07:43.200]  一個
[00:07:43.200 --> 00:07:44.720]  大家明白我意思嗎
[00:07:44.720 --> 00:07:46.560]  我們在神面前獻的這個祭
[00:07:46.560 --> 00:07:49.600]  他說獻祭成爲一個祭物
[00:07:49.600 --> 00:07:50.760]  那我就心裏想
[00:07:50.760 --> 00:07:53.920]  神要我們的這一個祭到底是什麼
[00:07:53.920 --> 00:07:55.720]  是這麼多人弟兄姐妹
[00:07:55.720 --> 00:07:58.040]  合一在獻上的一個祭
[00:07:58.040 --> 00:07:59.440]  這一個祭不就是
[00:07:59.440 --> 00:08:01.720]  好像我們今天說的教會嗎
[00:08:01.720 --> 00:08:04.040]  是一個基督的身體嗎
[00:08:04.040 --> 00:08:05.960]  所以我在回想
[00:08:05.960 --> 00:08:08.760]  我在接下來我們所讀的經文裏面
[00:08:08.760 --> 00:08:10.680]  我就覺得
[00:08:10.680 --> 00:08:14.000]  原來活祭是這樣的一個呈現
[00:08:14.000 --> 00:08:15.360]  不是隻是就是偶活祭
[00:08:15.360 --> 00:08:17.200]  偶就是我活着是個祭物
[00:08:17.200 --> 00:08:19.120]  我活在人的當中
[00:08:19.120 --> 00:08:20.480]  我活在事人的當中
[00:08:20.480 --> 00:08:22.080]  好像我就是一個祭物這樣
[00:08:22.080 --> 00:08:25.880]  但是這個祭物到底要怎麼樣呈現
[00:08:25.880 --> 00:08:27.240]  怎麼樣表達呢
[00:08:27.240 --> 00:08:31.440]  是聖潔的是神所喜悅的呢
[00:08:31.440 --> 00:08:33.120]  我想保羅他從他的經文裏面
[00:08:33.120 --> 00:08:34.600]  讓我們看見
[00:08:34.600 --> 00:08:36.960]  就是第三節
[00:08:36.960 --> 00:08:41.720]  我前面我把三到第八節
[00:08:41.720 --> 00:08:44.360]  我把它歸類爲服事
[00:08:44.360 --> 00:08:46.840]  就是要服事
[00:08:46.840 --> 00:08:48.640]  另外一個就是愛人
[00:08:48.640 --> 00:08:54.000]  兩個主題加在一起就叫服事愛人
[00:08:54.000 --> 00:08:56.720]  你的愛人聽到一定會覺得很好
[00:08:56.720 --> 00:08:58.080]  服事我的愛人
[00:08:58.080 --> 00:09:01.280]  活祭就是服事還有愛人
[00:09:01.280 --> 00:09:04.760]  服事和愛人是好像一體的兩面
[00:09:04.760 --> 00:09:07.200]  表面上面看起來你在服事
[00:09:07.200 --> 00:09:11.520]  可是你的心中是帶着愛的
[00:09:11.520 --> 00:09:14.480]  所以神呼召我們做什麼
[00:09:14.480 --> 00:09:16.760]  就是有一個愛的服事
[00:09:16.760 --> 00:09:17.840]  保羅先講服事
[00:09:17.840 --> 00:09:18.920]  我們先看看
[00:09:18.920 --> 00:09:22.400]  基督徒應該要有什麼樣的一個服事的觀呢
[00:09:22.400 --> 00:09:25.840]  基督徒應該有一個什麼樣的一個肢體觀呢
[00:09:25.840 --> 00:09:28.640]  我們常說教會觀教會觀
[00:09:28.640 --> 00:09:31.760]  弟兄姐妹你有沒有教會觀
[00:09:31.760 --> 00:09:33.360]  你有沒有肢體觀
[00:09:33.360 --> 00:09:35.600]  還是我們信仰只是我個人的表達
[00:09:35.600 --> 00:09:41.200]  多少人認爲信仰是我自己的事
[00:09:41.200 --> 00:09:43.520]  沒錯信仰是我們自己的事
[00:09:43.520 --> 00:09:45.080]  但是還有一件事情
[00:09:45.080 --> 00:09:47.280]  信仰在我們的教會里面
[00:09:47.280 --> 00:09:48.840]  在我們的聖經裏面
[00:09:48.840 --> 00:09:51.600]  信仰是教會的羣體的事
[00:09:51.600 --> 00:09:53.200]  不關乎你個人的
[00:09:53.200 --> 00:09:54.880]  不關乎你個人主義的
[00:09:54.880 --> 00:09:58.120]  不是今天我想怎麼樣表達我的信仰生活
[00:09:58.120 --> 00:10:00.160]  我有自由嗎
[00:10:00.160 --> 00:10:03.240]  我想怎麼樣過我就怎麼過
[00:10:03.240 --> 00:10:05.560]  所以在這個羣體裏面
[00:10:05.560 --> 00:10:08.320]  不再是一個人在做決定
[00:10:08.320 --> 00:10:11.200]  不再是個人想要什麼而做什麼
[00:10:11.200 --> 00:10:14.240]  而是要看神要我們做什麼
[00:10:14.240 --> 00:10:16.560]  好像有點回音
[00:10:16.560 --> 00:10:17.200]  好像有點回音
[00:10:17.200 --> 00:10:20.320]  沒有
[00:10:20.320 --> 00:10:22.040]  信徒如何看待自己呢
[00:10:22.040 --> 00:10:25.520]  聖經告訴我們說不要高看自己
[00:10:25.520 --> 00:10:27.800]  不要低看自己
[00:10:27.800 --> 00:10:30.080]  要看自己合乎宗道
[00:10:30.080 --> 00:10:36.160]  這個宗道就是要合理的看待自己
[00:10:36.160 --> 00:10:39.560]  有聽到什麼聲音嗎
[00:10:39.560 --> 00:10:43.960]  你認爲你是185公分的舉手
[00:10:43.960 --> 00:10:45.760]  你是有
[00:10:45.760 --> 00:10:47.720]  Paul 不是
[00:10:47.720 --> 00:10:49.680]  有嗎真的有185公分嗎
[00:10:49.680 --> 00:10:52.480]  我們常說我們號稱180公分
[00:10:52.480 --> 00:10:54.200]  其實只有178公分
[00:10:54.200 --> 00:10:56.680]  我們以前就是沒有
[00:10:56.680 --> 00:10:59.560]  我們的目標就是能夠升高到180
[00:10:59.560 --> 00:11:02.240]  可是就是170幾
[00:11:02.240 --> 00:11:04.320]  所以總想要墊高一點
[00:11:04.320 --> 00:11:06.400]  總想要穿鞋子厚一點
[00:11:06.400 --> 00:11:07.520]  或者是打球的時候
[00:11:07.520 --> 00:11:08.640]  希望跳高一點
[00:11:08.640 --> 00:11:10.240]  希望我們能夠達到180
[00:11:10.240 --> 00:11:13.240]  可是我明明就是178
[00:11:13.240 --> 00:11:15.960]  那有些人太高了
[00:11:15.960 --> 00:11:17.200]  長太高了
[00:11:17.200 --> 00:11:18.880]  不好意思就有點駝背
[00:11:18.880 --> 00:11:22.080]  希望自己變成180
[00:11:22.080 --> 00:11:23.400]  我們臺灣有一個姐妹
[00:11:23.400 --> 00:11:24.560]  她180是幾公分
[00:11:24.560 --> 00:11:26.280]  她站在我旁邊比我高一個頭
[00:11:26.280 --> 00:11:27.640]  她有點駝背
[00:11:27.640 --> 00:11:30.240]  她可能覺得她在當中太高了
[00:11:30.240 --> 00:11:32.640]  那姐妹神要我們怎麼看待自己
[00:11:32.640 --> 00:11:36.440]  你是幾公分你就是幾公分
[00:11:36.440 --> 00:11:39.280]  你現在是多高就是多高
[00:11:39.280 --> 00:11:40.320]  不要高看你自己
[00:11:40.320 --> 00:11:43.120]  也不要隱藏你自己
[00:11:43.120 --> 00:11:46.880]  她說要以信心看待自己
[00:11:46.880 --> 00:11:48.840]  我們在神的家裏面要有信心
[00:11:48.840 --> 00:11:50.400]  這個信心是在聖經裏面
[00:11:50.400 --> 00:11:52.160]  得救的那個信心
[00:11:52.160 --> 00:11:55.400]  你要相信我們在神的家裏面
[00:11:55.400 --> 00:11:56.880]  神怎麼看待我們
[00:11:56.880 --> 00:12:00.400]  你就要用這個信心看待你自己
[00:12:00.400 --> 00:12:01.560]  所以今天我們信主的人
[00:12:01.560 --> 00:12:04.560]  我們不再是用我們的眼光
[00:12:04.560 --> 00:12:06.840]  看待我們自己的
[00:12:06.840 --> 00:12:07.800]  可能你會覺得
[00:12:07.800 --> 00:12:10.720]  我們家裏麪人很多
[00:12:10.720 --> 00:12:14.320]  我是家裏面最不被重看的
[00:12:14.320 --> 00:12:16.680]  我的哥哥姐姐他們的成就都很好
[00:12:16.680 --> 00:12:19.320]  但是我呢我就是不愛讀書
[00:12:19.320 --> 00:12:21.920]  所以我就覺得我從小就不被人愛
[00:12:21.920 --> 00:12:23.520]  因此我們就有一個眼光
[00:12:23.520 --> 00:12:25.720]  我在教會里面也不被重用
[00:12:25.720 --> 00:12:29.560]  我在教會里面一定是別人當頭
[00:12:29.560 --> 00:12:32.080]  不是我當頭
[00:12:32.080 --> 00:12:33.240]  我們在神的家裏面
[00:12:33.240 --> 00:12:35.640]  我們要用信心看待自己
[00:12:35.640 --> 00:12:38.360]  今天你到了什麼樣的一個程度
[00:12:38.360 --> 00:12:39.360]  你就是那樣的
[00:12:39.360 --> 00:12:40.840]  你不要隱藏
[00:12:40.840 --> 00:12:44.200]  神給你什麼特質
[00:12:44.200 --> 00:12:46.880]  你不要隱藏起來
[00:12:46.880 --> 00:12:49.040]  我們要用正確的眼光
[00:12:49.040 --> 00:12:58.320]  用合理來看待我們自己
[00:12:58.320 --> 00:13:00.840]  聖經說我們有我們這許多人
[00:13:00.840 --> 00:13:03.640]  在基督裏成爲什麼呢
[00:13:03.640 --> 00:13:05.040]  成爲一個身體
[00:13:05.040 --> 00:13:09.080]  互相聯絡做肢體
[00:13:09.080 --> 00:13:25.840]  大家看
[00:13:25.840 --> 00:13:29.680]  在右邊你們有沒有看到一個身體呢
[00:13:29.680 --> 00:13:35.320]  這個身體是由誰組成的
[00:13:35.320 --> 00:13:37.400]  很多人對不對
[00:13:37.400 --> 00:13:41.120]  很多人對吧
[00:13:41.120 --> 00:13:42.320]  好像是一個教會
[00:13:42.320 --> 00:13:44.000]  又好像是一個身體
[00:13:44.000 --> 00:13:47.280]  是由很多的人組合成的
[00:13:47.280 --> 00:13:48.840]  我們在主的裏面
[00:13:48.840 --> 00:13:53.200]  就是在基督裏面做肢體
[00:13:53.200 --> 00:13:54.360]  然後在基督裏面
[00:13:54.360 --> 00:13:57.040]  我們成爲一個身體
[00:13:57.040 --> 00:14:01.120]  這個觀念我想大家都知道
[00:14:01.120 --> 00:14:03.160]  所以保羅的意思是
[00:14:03.160 --> 00:14:06.280]  我們不再是個人了
[00:14:06.280 --> 00:14:08.120]  乃是這個羣體
[00:14:08.120 --> 00:14:11.120]  我們的信仰是一個羣體
[00:14:11.120 --> 00:14:12.960]  在基督裏面我們要怎樣呢
[00:14:12.960 --> 00:14:14.480]  彼此服侍
[00:14:14.480 --> 00:14:17.800]  保羅說這個活跡第四節
[00:14:17.800 --> 00:14:18.760]  十二章第四節
[00:14:18.760 --> 00:14:24.120]  他說正如我們身質上有好些肢體
[00:14:24.120 --> 00:14:28.240]  肢體也不都是一樣的用處
[00:14:28.240 --> 00:14:30.480]  所以每一位弟兄姐妹
[00:14:30.480 --> 00:14:32.880]  你有沒有用處啊
[00:14:32.880 --> 00:14:34.560]  有
[00:14:34.560 --> 00:14:38.800]  神給我們有各樣的恩賜
[00:14:38.800 --> 00:14:40.080]  各樣的才能
[00:14:40.080 --> 00:14:42.280]  天生我才就必有用
[00:14:42.280 --> 00:14:43.600]  有些弟兄姐妹
[00:14:43.600 --> 00:14:44.440]  我舉一個例子
[00:14:44.440 --> 00:14:50.520]  我們在師班裏面請問誰唱高音部呢
[00:14:50.520 --> 00:14:53.400]  誰唱低音部呢
[00:14:53.400 --> 00:14:56.200]  我們的指揮都可能會叫弟兄來
[00:14:56.200 --> 00:14:57.480]  來先唱一遍
[00:14:57.480 --> 00:14:59.720]  我聽聽看你的音域高不高
[00:14:59.720 --> 00:15:01.240]  你能夠唱到高音部的
[00:15:01.240 --> 00:15:02.360]  你就負責高音部
[00:15:02.360 --> 00:15:03.880]  你能夠唱低音部的
[00:15:03.880 --> 00:15:06.240]  你就唱低音部
[00:15:06.240 --> 00:15:08.200]  那請問一下
[00:15:08.200 --> 00:15:11.720]  你能夠請一個很厲害的貝斯
[00:15:11.720 --> 00:15:16.040]  去唱高音嗎
[00:15:16.040 --> 00:15:17.720]  他會很喫力
[00:15:17.720 --> 00:15:18.960]  不是不能做
[00:15:18.960 --> 00:15:21.200]  也許他可以達到
[00:15:21.200 --> 00:15:22.480]  可是如果他真的達不到
[00:15:22.480 --> 00:15:23.560]  你叫他做
[00:15:23.560 --> 00:15:25.440]  你叫他唱高音部
[00:15:25.440 --> 00:15:27.160]  很累
[00:15:27.160 --> 00:15:28.600]  所以爲什麼我們
[00:15:28.600 --> 00:15:31.080]  常常我們的詩歌必須要降調
[00:15:31.080 --> 00:15:33.280]  因爲寫歌的人他的N次太好了
[00:15:33.280 --> 00:15:34.920]  他的聲音太好了
[00:15:34.920 --> 00:15:36.320]  他可以唱很高
[00:15:36.320 --> 00:15:38.360]  可是當我們在傳唱的時候
[00:15:38.360 --> 00:15:41.880]  你就會發現唱起來嘴乾乾的
[00:15:41.880 --> 00:15:43.680]  不太能夠唱到那個音準
[00:15:43.680 --> 00:15:45.160]  原因是什麼呢
[00:15:45.160 --> 00:15:47.200]  因爲我們唱不到那個
[00:15:47.200 --> 00:15:50.000]  我們能力不及
[00:15:50.000 --> 00:15:51.560]  在神的家裏面
[00:15:51.560 --> 00:15:54.440]  其實當我們裏面有一個羨慕別人
[00:15:54.440 --> 00:15:57.360]  可以達到那樣的程度的時候
[00:15:57.360 --> 00:15:58.480]  我們想跟他一樣
[00:15:58.480 --> 00:15:59.640]  你會很辛苦
[00:15:59.640 --> 00:16:00.760]  爲什麼呢
[00:16:00.760 --> 00:16:04.560]  因爲我們天生就不是那樣的特質
[00:16:04.560 --> 00:16:05.640]  有沒有人在我們當中
[00:16:05.640 --> 00:16:08.840]  你是短跑很厲害的 有沒有
[00:16:08.840 --> 00:16:10.720]  短跑
[00:16:10.720 --> 00:16:11.960]  短跑健將
[00:16:11.960 --> 00:16:14.680]  百公尺你可以跑很厲害的
[00:16:14.680 --> 00:16:16.440]  有
[00:16:16.440 --> 00:16:17.920]  果康師母
[00:16:17.920 --> 00:16:21.080]  那有沒有很會馬拉松的 有沒有
[00:16:21.080 --> 00:16:23.240]  耐力很好的
[00:16:23.240 --> 00:16:25.760]  有些人喜歡騎腳踏車
[00:16:25.760 --> 00:16:27.480]  可以騎很遠
[00:16:27.480 --> 00:16:29.960]  小時候我們很喜歡騎腳踏車
[00:16:29.960 --> 00:16:31.880]  去衝刺
[00:16:31.880 --> 00:16:35.160]  看一下到底幾秒鐘
[00:16:35.160 --> 00:16:36.160]  你能夠短跑
[00:16:36.160 --> 00:16:37.080]  你能夠衝刺的人
[00:16:37.080 --> 00:16:39.840]  你不見得能夠做馬拉松
[00:16:39.840 --> 00:16:43.680]  所以每一個人其實都有不同的特質
[00:16:43.680 --> 00:16:47.080]  我們在基督的家裏面也是這樣
[00:16:47.080 --> 00:16:48.480]  有些人很會做菜
[00:16:48.480 --> 00:16:50.600]  有些人完全沒有
[00:16:50.600 --> 00:16:53.200]  No idea
[00:16:53.200 --> 00:16:54.800]  有些人很會規劃
[00:16:54.800 --> 00:16:57.680]  有些人很有創意
[00:16:57.680 --> 00:16:59.360]  有些人很會教導
[00:16:59.360 --> 00:17:02.960]  有些人是在教導的時候
[00:17:02.960 --> 00:17:05.480]  不知道要從哪裏開始
[00:17:05.480 --> 00:17:07.200]  所以有左腦發達的
[00:17:07.200 --> 00:17:09.080]  也有右腦發達的
[00:17:09.080 --> 00:17:09.600]  請問一下
[00:17:09.600 --> 00:17:13.720]  你的先生跟你是都一樣的類型的嗎
[00:17:13.720 --> 00:17:16.160]  通常都不是對不對
[00:17:16.160 --> 00:17:19.760]  如果一樣的話就很容易怎樣呢
[00:17:19.760 --> 00:17:21.680]  吵架
[00:17:21.680 --> 00:17:24.280]  我覺得應該這樣
[00:17:24.280 --> 00:17:27.000]  如果你跟你的另外一半
[00:17:27.000 --> 00:17:29.480]  兩個都是很分析型的
[00:17:29.480 --> 00:17:31.320]  遇到一件事情都會分析
[00:17:31.320 --> 00:17:33.080]  我們都來分析一下
[00:17:33.080 --> 00:17:34.680]  我們都來思考一下
[00:17:34.680 --> 00:17:35.880]  再來做決定
[00:17:35.880 --> 00:17:39.640]  那你們的決定會很難做決定
[00:17:39.640 --> 00:17:42.600]  到底這家便宜還是那家便宜
[00:17:42.600 --> 00:17:46.320]  到底這家的好喫還是那家好喫
[00:17:46.320 --> 00:17:48.960]  要去喫個飯很難做決定
[00:17:48.960 --> 00:17:51.760]  可是如果你的另外一半是行動型的
[00:17:51.760 --> 00:17:54.040]  你跟他講我們今天外面喫吧
[00:17:54.040 --> 00:17:56.920]  他就拿着鑰匙就說走出門
[00:17:56.920 --> 00:17:59.160]  他去哪不知道
[00:17:59.160 --> 00:18:01.680]  看到哪裏就去哪裏
[00:18:01.680 --> 00:18:03.000]  性格完全不一樣
