
[00:00:00.000 --> 00:00:02.360]  大衛傳的第十七章
[00:05:45.200 --> 00:05:47.600]  這個比喻非常簡單
[00:05:47.600 --> 00:05:49.480]  那個財主是誰?
[00:05:49.480 --> 00:05:51.360]  是大衛
[00:05:51.360 --> 00:05:54.280]  那個窮人是烏尼亞
[00:05:54.280 --> 00:05:59.040]  那個小母羊就是拔士巴
[00:05:59.040 --> 00:06:00.760]  還有一個人
[00:06:00.760 --> 00:06:02.000]  如果大家留意
[00:06:02.000 --> 00:06:03.880]  就是那個客人
[00:06:03.880 --> 00:06:07.200]  你說那個客人代表什麼?
[00:06:07.200 --> 00:06:10.480]  在經文裡面三次提到這個客人
[00:06:10.480 --> 00:06:14.960]  其實這個客人就是大衛在宮殿的屋頂
[00:06:14.960 --> 00:06:19.000]  來引誘他來試探他的那位
[00:06:19.000 --> 00:06:21.400]  就是這個客人
[00:06:21.400 --> 00:06:25.080]  很多時候當我們遇見引誘試探
[00:06:25.080 --> 00:06:27.200]  當我們開門的時候
[00:06:27.200 --> 00:06:29.520]  這個試探我們的客人
[00:06:29.520 --> 00:06:31.640]  就會走進我們的屋裡面
[00:06:31.640 --> 00:06:33.520]  然後就喧賓奪主
[00:06:33.520 --> 00:06:35.320]  成為了主人
[00:06:35.320 --> 00:06:37.360]  所以我們要很小心
[00:06:37.360 --> 00:06:39.920]  大衛聽了這個故事之後
[00:06:39.920 --> 00:06:41.840]  他就非常憤怒
[00:06:41.840 --> 00:06:45.600]  他發誓這個財主一定要死
[00:06:45.600 --> 00:06:48.680]  原文是說是死亡之子
[00:06:48.680 --> 00:06:49.680]  他死定了
[00:06:49.680 --> 00:06:52.120]  他一定要判他死刑
[00:06:52.120 --> 00:06:54.440]  大衛沒有想到
[00:06:54.440 --> 00:06:58.120]  衝口而出這句話是在說他自己
[00:06:58.120 --> 00:06:59.160]  是不是
[00:06:59.160 --> 00:07:01.080]  這個就好像耶穌基督
[00:07:01.080 --> 00:07:03.680]  在《馬太福音》七章一至三節
[00:07:03.680 --> 00:07:07.360]  很多時候我們只看到別人眼裡的刺
[00:07:07.360 --> 00:07:10.760]  但是看不到我們自己眼裡的良
[00:07:10.760 --> 00:07:12.320]  他自己做了這件事
[00:07:12.320 --> 00:07:13.480]  他居然不知道
[00:07:13.480 --> 00:07:17.480]  他說要判這個財主的死刑
[00:07:17.480 --> 00:07:22.600]  其實在以色列犯偷竊不是死罪
[00:07:22.600 --> 00:07:27.560]  那丹仙之也未說出他和拔斯巴罕姦淫
[00:07:27.560 --> 00:07:30.880]  也未說出他殺死了烏尼亞
[00:07:30.880 --> 00:07:35.040]  大衛已經說要判這個財主死刑
[00:07:35.040 --> 00:07:39.520]  而且大衛說要四倍償還
[00:07:39.520 --> 00:07:43.120]  其實這是舊約神的律例典章
[00:07:43.120 --> 00:07:46.560]  你偷了別人的東西是四倍來償還
[00:07:46.560 --> 00:07:51.680]  等下我們會看到怎樣四倍來償還
[00:07:51.680 --> 00:07:58.800]  於是那丹仙之就拿起聖靈的寶劍
[00:07:58.800 --> 00:08:00.560]  立刻出擊
[00:08:00.560 --> 00:08:02.240]  他立刻跟大衛說
[00:08:02.240 --> 00:08:03.920]  你就是那個人
[00:08:03.920 --> 00:08:06.320]  你就是那個財主
[00:08:06.320 --> 00:08:08.880]  接著那丹仙就提醒大衛
[00:08:08.880 --> 00:08:13.040]  你忘記了耶和華對你的恩典有多大
[00:08:13.040 --> 00:08:16.240]  是祂立你成為以色列人的王
[00:08:16.240 --> 00:08:20.960]  是祂救你脫離蘇羅的追趕
[00:08:20.960 --> 00:08:24.240]  是祂將蘇羅所有的東西都給了你
[00:08:24.240 --> 00:08:26.880]  蘇羅的財產、他的家業
[00:08:26.880 --> 00:08:29.880]  包括蘇羅的妻妾
[00:08:29.880 --> 00:08:33.640]  這是猶太人當時的習俗
[00:08:33.640 --> 00:08:36.040]  就是如果一個王死了
[00:08:36.040 --> 00:08:40.840]  繼承他的那個王將會承受所有的妻妾
[00:08:40.840 --> 00:08:42.520]  這是一個習俗
[00:08:42.520 --> 00:08:44.440]  那丹仙之說
[00:08:44.440 --> 00:08:46.440]  神給你這麼大的恩惠
[00:08:46.440 --> 00:08:49.640]  以色列家、猶太家都給了你
[00:08:49.640 --> 00:08:51.600]  你居然還不滿足
[00:08:51.600 --> 00:08:54.120]  你自己都已經這麼多妃嬪了
[00:08:54.120 --> 00:08:56.640]  還給了你蘇羅的妃嬪
[00:08:56.640 --> 00:08:57.720]  你還不夠皮
[00:08:57.720 --> 00:09:04.560]  你還要和拔士巴來行姦淫
[00:09:04.560 --> 00:09:08.080]  大衛對烏利亞
[00:09:08.080 --> 00:09:09.880]  當然是犯了很大的罪
[00:09:09.880 --> 00:09:11.240]  謀殺罪
[00:09:11.240 --> 00:09:15.360]  對拔士巴他也犯了姦淫的罪
[00:09:15.360 --> 00:09:19.440]  但其實他最觸犯的是誰
[00:09:19.440 --> 00:09:21.240]  是神自己
[00:09:21.240 --> 00:09:23.160]  因為他藐視耶和華
[00:09:23.160 --> 00:09:25.120]  他藐視神的話語
[00:09:25.120 --> 00:09:27.400]  藐視神的律例典章
[00:09:27.400 --> 00:09:31.280]  十戒當中我上次說他犯了四戒
[00:09:31.280 --> 00:09:34.400]  他貪戀別人的妻子是第十戒
[00:09:34.400 --> 00:09:38.680]  他作假見證陷害烏利亞是第九戒
[00:09:38.680 --> 00:09:41.120]  他犯謀殺是第七戒
[00:09:41.120 --> 00:09:43.320]  姦淫是第六戒
[00:09:43.320 --> 00:09:46.080]  其實我說他已經犯了第一、第二戒
[00:09:46.080 --> 00:09:49.000]  因為他根本沒有將神放在首位
[00:09:49.000 --> 00:09:53.680]  他自己就成為了自己的偶像
[00:09:53.680 --> 00:09:59.440]  他大無私樣犯罪好像自己有犯罪的特權一樣
[00:09:59.440 --> 00:10:04.440]  大衛可能認為自己可以逃脫他的罪名
[00:10:04.440 --> 00:10:06.360]  逃脫神的審判
[00:10:06.360 --> 00:10:11.560]  但是神絕對不會讓他這樣輕易逃脫
[00:10:11.560 --> 00:10:15.480]  他安排烏利亞被殺
[00:10:15.480 --> 00:10:17.840]  已經是夠壞
[00:10:17.840 --> 00:10:22.320]  但重點是假敵人的手來殺死自己人
[00:10:22.320 --> 00:10:25.520]  這件事更加罪無可恕
[00:10:25.520 --> 00:10:28.720]  雖然他是假敵人的手來殺死烏利亞
[00:10:28.720 --> 00:10:30.920]  但他不能夠逃脫罪名
[00:10:30.920 --> 00:10:33.160]  因為他就是幕後的黑手
[00:10:33.160 --> 00:10:35.760]  他就是那位主謀
[00:10:35.760 --> 00:10:41.040]  大衛和拔士巴犯姦淫可能是一時衝動
[00:10:41.040 --> 00:10:44.760]  但他殺死烏利亞絕對是蓄意
[00:10:44.760 --> 00:10:47.040]  絕對是預謀
[00:10:47.040 --> 00:10:48.520]  這可能是原因
[00:10:48.520 --> 00:10:51.560]  為什麼在獵王紀上十五章五節
[00:10:51.560 --> 00:10:53.560]  數算大衛的罪的時候
[00:10:53.560 --> 00:10:56.680]  沒有說到他和拔士巴犯姦淫
[00:10:56.680 --> 00:11:00.920]  只是說他謀害了黑人烏利亞
[00:11:00.920 --> 00:11:03.520]  其實大衛犯了兩項罪
[00:11:03.520 --> 00:11:04.880]  一個就是謀殺
[00:11:04.880 --> 00:11:07.280]  另一個就是姦淫
[00:11:07.280 --> 00:11:12.480]  他將會為這兩件事付出很沉重的代價
[00:11:12.480 --> 00:11:18.240]  其實大衛犯了三項罪
[00:11:18.240 --> 00:11:21.440]  第一項罪就是謀殺烏利亞
[00:11:21.440 --> 00:11:24.600]  第二項罪就是藐視神
[00:11:24.600 --> 00:11:29.120]  第三項罪就是和拔士巴犯姦淫
[00:11:29.120 --> 00:11:31.360]  所以我們逐項來看
[00:11:31.360 --> 00:11:32.720]  先看第一項
[00:11:32.720 --> 00:11:34.720]  他殺死烏利亞
[00:11:34.720 --> 00:11:38.840]  以至刀劍不會離開他的家
[00:11:38.840 --> 00:11:42.120]  離開他的家不是說他的後人
[00:11:42.120 --> 00:11:44.880]  不是說他幾代之後的後人
[00:11:44.880 --> 00:11:49.280]  而是他當時直系的親屬
[00:11:49.280 --> 00:11:52.360]  刀劍不會離開他直系的親屬
[00:11:52.360 --> 00:11:55.400]  永遠這個字也很有意思
[00:11:55.400 --> 00:11:59.560]  不是說大衛的家世世代代都會被神懲罰
[00:11:59.560 --> 00:12:01.160]  意思是什麼?
[00:12:01.160 --> 00:12:03.120]  大衛有生之年
[00:12:03.120 --> 00:12:06.080]  刀劍不會離開他的家
[00:12:06.080 --> 00:12:09.040]  而我們看到真是這樣
[00:12:09.040 --> 00:12:10.880]  長子暗亂
[00:12:10.880 --> 00:12:14.200]  他是被亞沙隆第三個兒子所殺死
[00:12:14.200 --> 00:12:16.520]  撒姆爾夏的十三章
[00:12:16.520 --> 00:12:19.600]  第二大衛的第三個兒子亞沙隆
[00:12:19.600 --> 00:12:22.840]  是被約納他自己的元帥殺死
[00:12:22.840 --> 00:12:25.000]  撒姆爾夏的十八章
[00:12:25.000 --> 00:12:26.360]  還有第三
[00:12:26.360 --> 00:12:28.440]  他的四個兒子亞多尼亞
[00:12:28.440 --> 00:12:31.600]  是被所羅門和所羅門真王衛
[00:12:31.600 --> 00:12:33.200]  被所羅門殺死
[00:12:33.200 --> 00:12:36.040]  獵王紀上的二章二十五節
[00:12:36.040 --> 00:12:39.600]  加上他和拔士巴所生的嬰兒
[00:12:39.600 --> 00:12:41.600]  一共是四條人命
[00:12:41.600 --> 00:12:45.240]  這就是他自己宣判自己的罪
[00:12:45.240 --> 00:12:47.040]  要四倍償還
[00:12:47.040 --> 00:12:52.440]  我們看到神真的非常非常認真對這些事
[00:12:52.440 --> 00:13:00.120]  還有除了大衛犯了謀殺罪
[00:13:00.120 --> 00:13:03.120]  大衛還藐視神
[00:13:03.120 --> 00:13:05.600]  因為大衛藐視神
[00:13:05.600 --> 00:13:08.520]  他的家人都藐視大衛
[00:13:08.520 --> 00:13:11.520]  你看看他的大兒子暗亂
[00:13:11.520 --> 00:13:15.120]  暗亂這個名字的意思是什麼?
[00:13:15.120 --> 00:13:16.640]  忠心
[00:13:16.640 --> 00:13:19.440]  但是這個暗亂從來沒有忠心大衛
[00:13:19.440 --> 00:13:21.400]  他也沒有尊敬大衛
[00:13:21.400 --> 00:13:27.160]  所以他才會強姦自己同父異母的妹妹他媽
[00:13:27.160 --> 00:13:29.720]  撒姆爾夏的十三章
[00:13:29.720 --> 00:13:31.360]  三兒子亞沙隆
[00:13:31.360 --> 00:13:34.520]  他明字的意思是父親是平安
[00:13:34.520 --> 00:13:36.720]  但他有沒有給他父親平安?
[00:13:36.720 --> 00:13:38.640]  不僅沒有給他父親平安
[00:13:38.640 --> 00:13:40.160]  他還追殺他父親
[00:13:40.160 --> 00:13:42.040]  反叛他父親
[00:13:42.040 --> 00:13:45.560]  撒姆爾夏的十五章至十八章
[00:13:45.560 --> 00:13:47.800]  還有四兒子亞當尼亞
[00:13:47.800 --> 00:13:50.720]  他的名字是耶和華氏主
[00:13:50.720 --> 00:13:53.000]  他不僅沒有尊敬神是主
[00:13:53.000 --> 00:13:55.640]  他簡直沒有尊敬他父親是主
[00:13:55.640 --> 00:13:57.880]  沒有尊敬他父親是王
[00:13:57.880 --> 00:14:01.240]  他跟所羅門爭王位
[00:14:01.240 --> 00:14:02.800]  以致被殺
[00:14:02.800 --> 00:14:05.920]  聶王紀上的二章二十五節
[00:14:05.920 --> 00:14:10.360]  我們看到大衛四個兒子投四個兒子
[00:14:10.360 --> 00:14:13.640]  只有第二個兒子基利亞
[00:14:13.640 --> 00:14:16.680]  經文沒有說他任何的壞話
[00:14:16.680 --> 00:14:18.520]  沒有任何的污點
[00:14:18.520 --> 00:14:21.840]  基利亞的意思是父親佔上風
[00:14:21.840 --> 00:14:24.560]  或者完全是父親的
[00:14:24.560 --> 00:14:27.640]  有很多解經家說
[00:14:27.640 --> 00:14:31.560]  沒有提到這個人可能是英年早逝
[00:14:31.560 --> 00:14:34.440]  但我想也可能有第二個原因
[00:14:34.440 --> 00:14:36.600]  因為他媽媽是誰?
[00:14:36.600 --> 00:14:40.240]  又美麗又聰明的阿比蓋
[00:14:40.240 --> 00:14:43.320]  可能阿比蓋早就教他的兒子
[00:14:43.320 --> 00:14:46.680]  不要跟你的兄弟爭權奪位
[00:14:46.680 --> 00:14:52.600]  所以這個人能夠得以
[00:14:52.600 --> 00:14:56.560]  聖經沒有說他任何的壞話
[00:14:56.560 --> 00:15:01.040]  除了大衛謀殺烏尼亞
[00:15:01.040 --> 00:15:02.800]  除了大衛藐視神
[00:15:02.800 --> 00:15:06.800]  還有第三樣就是大衛犯了姦淫
[00:15:06.800 --> 00:15:08.960]  因為大衛犯了姦淫
[00:15:08.960 --> 00:15:15.760]  所以神允許大衛的妻妾給了亞沙隆
[00:15:15.760 --> 00:15:22.120]  大衛和特事巴的姦情是在秘密進行的
[00:15:22.120 --> 00:15:25.440]  但是亞沙隆和大衛的妻妾
[00:15:25.440 --> 00:15:28.160]  是在光天化日之下
[00:15:28.160 --> 00:15:31.120]  在日光之下舉行
[00:15:31.120 --> 00:15:33.560]  在全國人民的面前
[00:15:33.560 --> 00:15:37.160]  撒姆爾夏的十六章二十二節
[00:15:37.160 --> 00:15:40.440]  大衛被神懲罰
[00:15:40.440 --> 00:15:43.120]  其實懲罰他的事項
[00:15:43.120 --> 00:15:47.600]  和神在《生命記》的二十八章
[00:15:47.600 --> 00:15:50.240]  和《利美記》的二十六章
[00:15:50.240 --> 00:15:52.120]  講到和以色列人納約
[00:15:52.120 --> 00:15:53.880]  如果他們不聽話
[00:15:53.880 --> 00:15:56.560]  會有什麼後果是一模一樣
[00:15:56.560 --> 00:15:59.440]  天子犯法與庶民同罪
[00:15:59.440 --> 00:16:01.080]  大衛所得到的懲罰
[00:16:01.080 --> 00:16:04.640]  其實和以色列人得到的懲罰是一模一樣
[00:16:04.640 --> 00:16:06.360]  有什麼懲罰呢
[00:16:06.360 --> 00:16:09.640]  首先兒女會被殺
[00:16:09.640 --> 00:16:13.120]  還有妻子被人佔據
[00:16:13.120 --> 00:16:15.440]  還有被逐出境
[00:16:15.440 --> 00:16:17.640]  逐出以色列國
[00:16:17.640 --> 00:16:20.680]  大衛由於他犯了罪
[00:16:20.680 --> 00:16:22.800]  他的兒女也會被殺
[00:16:22.800 --> 00:16:25.040]  刀劍不離他的家
[00:16:25.040 --> 00:16:28.880]  他的妻子被亞沙隆佔有
[00:16:28.880 --> 00:16:32.360]  還有他將會被亞沙隆追趕
[00:16:32.360 --> 00:16:37.320]  追到他要逃命離開耶路撒冷
[00:16:37.320 --> 00:16:40.000]  所以我們看到大衛得到的懲罰
[00:16:40.000 --> 00:16:42.480]  和以色列人得到的完全一樣
[00:16:42.480 --> 00:16:44.920]  神絕對是公義
[00:16:44.920 --> 00:16:46.600]  不單止神是公義
[00:16:46.600 --> 00:16:48.320]  神還是憐憫
[00:16:48.320 --> 00:16:50.520]  在這些律例典章當中
[00:16:50.520 --> 00:16:55.680]  神也包括了悔改和赦罪的部分
[00:16:55.680 --> 00:16:58.440]  任何人願意認罪悔改
[00:16:58.440 --> 00:17:00.240]  神會赦免
[00:17:00.240 --> 00:17:03.160]  這些經文就在《生命記》的30章
[00:17:03.160 --> 00:17:07.320]  和《利未記》的26章40節
[00:17:07.320 --> 00:17:09.720]  我們講完第一點
[00:17:09.720 --> 00:17:12.480]  大衛面對他自己的罪
[00:17:12.480 --> 00:17:13.600]  第二點
[00:17:13.600 --> 00:17:17.000]  大衛承認他自己的罪
[00:17:17.000 --> 00:17:20.800]  大衛知道神的判斷是公義的
[00:17:20.800 --> 00:17:22.800]  是公正的
[00:17:22.800 --> 00:17:25.760]  所以他絕對沒有為自己辯護
[00:17:25.760 --> 00:17:28.600]  甚至他沒有任何的藉口
[00:17:28.600 --> 00:17:30.600]  你記不記得《掃羅》
[00:17:30.600 --> 00:17:32.640]  神指出《掃羅》的罪的時候
[00:17:32.640 --> 00:17:34.200]  《掃羅》是怎樣的
[00:17:34.200 --> 00:17:36.000]  哎呀不關我事的
[00:17:36.000 --> 00:17:38.120]  是那些人民
[00:17:38.120 --> 00:17:40.600]  不是我等你不及
[00:17:40.600 --> 00:17:42.000]  是那些人民要走了
[00:17:42.000 --> 00:17:44.240]  所以我才獻祭
[00:17:44.240 --> 00:17:48.720]  神叫他殺光敵人
[00:17:48.720 --> 00:17:50.000]  甚至那些新畜
[00:17:50.000 --> 00:17:54.160]  他又沒有殺到那些新畜
[00:17:54.160 --> 00:17:56.160]  他怎樣回答神
[00:17:56.160 --> 00:17:58.000]  他說不關我事
[00:17:58.000 --> 00:18:01.240]  我想將這些新畜獻給你
[00:18:01.240 --> 00:18:03.560]  你想想《掃羅》有多少藉口
[00:18:03.560 --> 00:18:06.120]  但是大衛完全沒有藉口
[00:18:06.120 --> 00:18:09.000]  當拿丹數算他的罪的時候
[00:18:09.000 --> 00:18:10.160]  大衛怎樣說
[00:18:10.160 --> 00:18:11.680]  我得罪了神
[00:18:11.680 --> 00:18:14.600]  撒姆爾夏的十二章十三節
[00:18:14.600 --> 00:18:17.520]  我們見到真正的認罪悔改
[00:18:17.520 --> 00:18:23.720]  是向神知道自己得罪了神
[00:18:23.720 --> 00:18:27.520]  這才是真正的認罪悔改
[00:18:27.520 --> 00:18:30.120]  大衛在他沉默的歲月當中
[00:18:30.120 --> 00:18:31.960]  他是非常痛苦
[00:18:31.960 --> 00:18:34.640]  他寫了兩首懺悔詩
[00:18:34.640 --> 00:18:37.120]  一首是詩篇的三十二篇
[00:18:37.120 --> 00:18:40.480]  另外一首是詩篇的五十一篇
[00:18:40.480 --> 00:18:42.800]  如果我們讀三十二篇的時候
[00:18:42.800 --> 00:18:45.680]  我們覺得那個作者好像誰
[00:18:45.680 --> 00:18:49.200]  好像一個生病的老人家一樣
[00:18:49.200 --> 00:18:53.680]  絕對不是一個壯年的勇士
[00:18:53.680 --> 00:18:57.600]  好像一個生病的老人一樣
[00:18:57.600 --> 00:18:59.520]  在詩篇的五十一篇
[00:18:59.520 --> 00:19:04.680]  好像是一個失去了一切的信徒一樣
[00:19:04.680 --> 00:19:07.440]  失去了聖潔 喜樂 見證
[00:19:07.440 --> 00:19:10.520]  失去了智慧 失去了平安
[00:19:10.520 --> 00:19:15.200]  在詩篇五十一篇的作者還是很害怕
[00:19:15.200 --> 00:19:18.080]  神會從他的身上拿走聖靈
[00:19:18.080 --> 00:19:23.040]  就好像神在掃羅的身上拿走聖靈一樣
[00:19:23.040 --> 00:19:26.600]  大衛經歷了很強烈的情緒
[00:19:26.600 --> 00:19:27.680]  很痛苦
[00:19:27.680 --> 00:19:30.000]  他的身體很痛苦
[00:19:30.000 --> 00:19:35.160]  但是留下了兩首非常寶貴的懺悔詩
[00:19:35.160 --> 00:19:37.120]  或者禱告詩給我們
[00:19:37.120 --> 00:19:41.880]  就是詩篇的三十二篇和五十一篇
[00:19:41.880 --> 00:19:45.240]  我們看到大衛他真的真心認罪
[00:19:45.240 --> 00:19:47.840]  我們剛才說他沒有任何的藉口
[00:19:47.840 --> 00:19:49.480]  好像掃羅一樣
[00:19:49.480 --> 00:19:52.480]  他絕對沒有博取神的同情
[00:19:52.480 --> 00:19:54.160]  他言語稀少
[00:19:54.160 --> 00:19:58.440]  所以給我們看到他真的真心認罪
[00:19:58.440 --> 00:20:00.960]  就好像詩篇的一百三十篇
[00:20:00.960 --> 00:20:02.640]  三至四節
[00:20:02.640 --> 00:20:04.760]  主耶和華說
[00:20:04.760 --> 00:20:11.360]  「你若救賊罪孽誰能站得住呢?
[00:20:11.360 --> 00:20:13.960]  但在你有赦免之恩
[00:20:13.960 --> 00:20:16.200]  要叫人敬畏你」
[00:20:16.200 --> 00:20:17.800]  在詩篇的三十二篇
[00:20:17.800 --> 00:20:19.240]  五至六節
