
[00:00:00.000 --> 00:00:03.640]  在上一講裏面我們提到以色列分裂
[00:05:33.920 --> 00:05:37.040]  結果聖經說是惹神的怒氣
[00:05:37.040 --> 00:05:38.840]  我們知道拜巴力
[00:05:38.840 --> 00:05:41.080]  在這個史詩時代已經有
[00:05:41.080 --> 00:05:42.960]  但是很可能在這個時候
[00:05:42.960 --> 00:05:44.200]  巴力的崇拜
[00:05:44.200 --> 00:05:46.840]  在整個以色列當中氾濫
[00:05:46.840 --> 00:05:48.120]  死了之後
[00:05:48.120 --> 00:05:49.680]  阿哈就作王了
[00:05:49.680 --> 00:05:52.360]  阿哈繼承了他爸爸的政策
[00:05:52.360 --> 00:05:55.400]  繼續跟從他妻子耶洗別的意思
[00:05:55.400 --> 00:05:57.800]  繼續拜巴力和阿瑟拉
[00:05:57.800 --> 00:06:00.280]  結果聖經來宣稱
[00:06:00.280 --> 00:06:02.280]  這位的王阿哈
[00:06:02.280 --> 00:06:05.440]  是一位出賣自己的王
[00:06:05.440 --> 00:06:07.880]  今天我們講的就是這位的王阿哈
[00:06:07.880 --> 00:06:10.000]  一位出賣自己的君王
[00:06:10.000 --> 00:06:11.160]  所以我用的題目就是
[00:06:11.160 --> 00:06:13.520]  出賣自己的王阿哈
[00:06:13.520 --> 00:06:14.480]  我要用引號
[00:06:14.480 --> 00:06:15.520]  免得大家誤會
[00:06:15.520 --> 00:06:16.800]  以為他是一個神僕
[00:06:16.800 --> 00:06:19.400]  出賣自己的和帝
[00:06:19.400 --> 00:06:21.000]  所以我要引號寫著
[00:06:21.000 --> 00:06:23.680]  他是出賣自己的一個皇帝
[00:06:23.680 --> 00:06:25.680]  我們一起低頭禱告
[00:06:25.680 --> 00:06:30.080]  親愛的主我們求祢
[00:06:30.080 --> 00:06:32.040]  借聖經教我們
[00:06:32.040 --> 00:06:34.720]  讓我們明白聖經的智慧
[00:06:34.720 --> 00:06:36.640]  讓我們看見這些王
[00:06:36.640 --> 00:06:40.600]  他怎樣來行一條得罪神的路
[00:06:40.600 --> 00:06:42.400]  讓我們看見這些王
[00:06:42.400 --> 00:06:44.280]  他怎樣三心兩意
[00:06:44.280 --> 00:06:46.720]  怎樣選擇出賣了自己
[00:06:46.720 --> 00:06:49.320]  教我們專一的跟從祢
[00:06:49.320 --> 00:06:51.720]  教我們專一的愛祢
[00:06:51.720 --> 00:06:54.320]  教我們以祢為我們生命裡的王
[00:06:54.320 --> 00:06:55.880]  和生命的主
[00:06:55.880 --> 00:06:57.400]  奉耶穌基督命求
[00:06:57.400 --> 00:06:58.400]  阿門
[00:06:58.400 --> 00:07:02.760]  由阿哈王開始
[00:07:02.760 --> 00:07:04.200]  巴力的崇拜
[00:07:04.200 --> 00:07:06.520]  就開始進入我們視線裡面
[00:07:06.520 --> 00:07:09.280]  也泛濫在整個以色列當中
[00:07:09.280 --> 00:07:10.600]  而巴力的崇拜
[00:07:10.600 --> 00:07:13.840]  也成為了很多先知指責的一個很重要的題目
[00:07:13.840 --> 00:07:15.560]  所以我們看到舊的聖經裡面
[00:07:15.560 --> 00:07:17.240]  不少先知用很多的經文
[00:07:17.240 --> 00:07:18.200]  很多的篇幅
[00:07:18.200 --> 00:07:21.160]  來提到拜巴力這件事
[00:07:21.160 --> 00:07:23.280]  到底巴力是哪一位呢?
[00:07:23.280 --> 00:07:25.680]  亞瑟拉又是哪一位呢?
[00:07:25.680 --> 00:07:27.120]  迦南地的人
[00:07:27.120 --> 00:07:29.120]  他們信奉很多很多的神
[00:07:29.120 --> 00:07:31.920]  其中巴力是一個最主要的神
[00:07:31.920 --> 00:07:34.080]  巴力是一個男性的神
[00:07:34.080 --> 00:07:36.480]  而亞瑟拉是一個女性的神
[00:07:36.480 --> 00:07:39.840]  聖經裡面提到亞瑟拉和阿斯他祿
[00:07:39.840 --> 00:07:42.320]  有人認為亞瑟拉和阿斯他祿
[00:07:42.320 --> 00:07:43.800]  這兩個女性的神
[00:07:43.800 --> 00:07:45.480]  可能都是相同的神
[00:07:45.480 --> 00:07:47.840]  或者起碼是有關連的神
[00:07:47.840 --> 00:07:52.280]  並且很可能亞瑟拉就是巴力的妻子
[00:07:52.280 --> 00:07:56.680]  亞瑟拉似乎是用木柱作為一個象徵
[00:07:56.680 --> 00:07:59.120]  在《史詩紀錄》將二十八節提到
[00:07:59.120 --> 00:08:03.400]  基甸他將他爸爸拜巴力的壇來破壞
[00:08:03.400 --> 00:08:05.120]  聖經說神吩咐他
[00:08:05.120 --> 00:08:07.920]  拆毀了他爸爸為巴力所築的壇
[00:08:07.920 --> 00:08:11.280]  又將壇旁的木偶砍下來
[00:08:11.280 --> 00:08:12.720]  這個壇旁的木偶
[00:08:12.720 --> 00:08:13.760]  這條木柱
[00:08:13.760 --> 00:08:16.440]  很可能就是象徵著亞瑟拉
[00:08:16.440 --> 00:08:19.560]  巴力對當時的迦南人來說
[00:08:19.560 --> 00:08:22.200]  他相信他是一位風雨的神
[00:08:22.200 --> 00:08:24.440]  是一個掌管著生育
[00:08:24.440 --> 00:08:25.640]  農產品
[00:08:25.640 --> 00:08:29.440]  或者是生畜繁殖的神
[00:08:29.440 --> 00:08:31.720]  在迦南的神話裡面
[00:08:31.720 --> 00:08:33.640]  巴力這位風雨的神
[00:08:33.640 --> 00:08:37.360]  每年他都會有死亡和復活
[00:08:37.360 --> 00:08:39.960]  象徵著大地有四季
[00:08:39.960 --> 00:08:42.480]  在四季裡面有循環
[00:08:42.480 --> 00:08:45.360]  當冬天來到的時候
[00:08:45.360 --> 00:08:47.160]  大地好像死亡一樣
[00:08:47.160 --> 00:08:49.280]  到春天和夏天的時候
[00:08:49.280 --> 00:08:50.960]  大地又復生
[00:08:50.960 --> 00:08:54.800]  所以巴力神有死和復活
[00:08:54.800 --> 00:08:57.640]  巴力是一個主管著生育的神
[00:08:57.640 --> 00:08:59.360]  要人丁興旺
[00:08:59.360 --> 00:09:01.240]  如果要生育好
[00:09:01.240 --> 00:09:03.320]  就要來拜巴力了
[00:09:03.320 --> 00:09:05.720]  巴力同時是一位農產品的神
[00:09:05.720 --> 00:09:06.880]  農神
[00:09:06.880 --> 00:09:09.320]  所以如果你要地上的出產
[00:09:09.320 --> 00:09:10.880]  有豐收的話
[00:09:10.880 --> 00:09:13.240]  或者你的身體要豐收的話
[00:09:13.240 --> 00:09:15.920]  同樣都要拜巴力
[00:09:15.920 --> 00:09:18.000]  在敬拜巴力的儀式裡面
[00:09:18.000 --> 00:09:21.360]  他們會重演巴力的生與死
[00:09:21.360 --> 00:09:22.600]  巴力的生
[00:09:22.600 --> 00:09:24.720]  就好像生命出生一樣
[00:09:24.720 --> 00:09:26.040]  而生命的出生
[00:09:26.040 --> 00:09:27.920]  是由性交開始的
[00:09:27.920 --> 00:09:30.160]  因此在敬拜巴力儀式裡面
[00:09:30.160 --> 00:09:31.760]  有行淫的儀式
[00:09:31.760 --> 00:09:33.440]  透過性交象徵著
[00:09:33.440 --> 00:09:35.800]  怎樣讓生育來出現
[00:09:35.800 --> 00:09:37.920]  透過性交象徵著大地
[00:09:37.920 --> 00:09:38.840]  農產品
[00:09:38.840 --> 00:09:42.960]  大自然生畜的繁殖和生產
[00:09:42.960 --> 00:09:45.680]  因此在敬拜巴力的裡面
[00:09:45.680 --> 00:09:48.880]  性交就成為了一個常有的行為
[00:09:48.880 --> 00:09:50.360]  在巴力的廟裡面
[00:09:50.360 --> 00:09:51.360]  聖經學者相信
[00:09:51.360 --> 00:09:53.600]  甚至有這些妙技的出現
[00:09:53.600 --> 00:09:55.280]  妙技的存在
[00:09:55.280 --> 00:09:58.480]  妙技就是指導當時的一些女性
[00:09:58.480 --> 00:10:01.400]  將自己奉獻在巴力的廟裡面
[00:10:01.400 --> 00:10:03.560]  透過和那些來到巴力廟裡面
[00:10:03.560 --> 00:10:05.680]  去拜巴力的男士
[00:10:05.680 --> 00:10:07.360]  發生性的關係
[00:10:07.360 --> 00:10:08.920]  收取報酬
[00:10:08.920 --> 00:10:11.160]  然後將報酬奉獻給巴力
[00:10:11.160 --> 00:10:12.960]  來侍奉巴力
[00:10:12.960 --> 00:10:14.400]  因為這樣的緣故
[00:10:14.400 --> 00:10:16.120]  聖經指出拜巴力
[00:10:16.120 --> 00:10:18.400]  是神所珍惠的一件事
[00:10:18.400 --> 00:10:20.200]  而《先知書》裡面有不少
[00:10:20.200 --> 00:10:23.760]  來指責敬拜巴力的經文
[00:10:23.760 --> 00:10:25.000]  在另一方面
[00:10:25.000 --> 00:10:26.720]  巴力這個詞語
[00:10:26.720 --> 00:10:29.600]  Babel這個字
[00:10:29.600 --> 00:10:31.160]  在原意上面是
[00:10:31.160 --> 00:10:32.120]  我的主
[00:10:32.120 --> 00:10:33.240]  或者我的夫
[00:10:33.240 --> 00:10:35.400]  我丈夫這個意思
[00:10:35.400 --> 00:10:37.080]  以色列人稱他們的神
[00:10:37.080 --> 00:10:37.920]  耶和華神
[00:10:37.920 --> 00:10:40.040]  同樣稱神做我的主
[00:10:40.040 --> 00:10:41.120]  我的夫
[00:10:41.120 --> 00:10:42.680]  因為這樣的緣故
[00:10:42.680 --> 00:10:43.960]  在當時來說
[00:10:43.960 --> 00:10:46.360]  很多的百姓將兩者混為一談
[00:10:46.360 --> 00:10:48.000]  於是拜巴力
[00:10:48.000 --> 00:10:51.120]  就視為等同於拜耶和華神
[00:10:51.120 --> 00:10:52.960]  近代的學者提出一個問題
[00:10:52.960 --> 00:10:54.320]  很有意思的問題
[00:10:54.320 --> 00:10:55.720]  這個問題就是問
[00:10:55.720 --> 00:10:57.360]  究竟耶和華神
[00:10:57.360 --> 00:10:59.280]  有沒有老婆的呢?
[00:10:59.280 --> 00:11:01.800]  你認為神有沒有老婆?
[00:11:01.800 --> 00:11:02.480]  沒有
[00:11:02.480 --> 00:11:05.040]  你認為有的請你舉手
[00:11:05.040 --> 00:11:06.400]  看來沒有
[00:11:06.400 --> 00:11:08.560]  有
[00:11:08.560 --> 00:11:10.280]  我們的同工
[00:11:10.280 --> 00:11:11.240]  新婦
[00:11:11.240 --> 00:11:12.680]  神將來有新婦
[00:11:12.680 --> 00:11:14.040]  OK
[00:11:14.040 --> 00:11:15.760]  教會就是基督的新婦
[00:11:15.760 --> 00:11:16.480]  OK
[00:11:16.480 --> 00:11:18.560]  那麼誰認為神有沒有老婆呢?
[00:11:18.560 --> 00:11:20.600]  請你舉手
[00:11:20.600 --> 00:11:21.960]  一個而已
[00:11:21.960 --> 00:11:23.280]  兩個、三個
[00:11:23.280 --> 00:11:25.000]  大家都不敢舉手
[00:11:25.000 --> 00:11:28.080]  不知道神有沒有老婆
[00:11:28.080 --> 00:11:29.680]  我有一本書叫做
[00:11:29.680 --> 00:11:31.800]  《Did God Have a Wife?》
[00:11:31.800 --> 00:11:34.000]  這本書中文意思就是
[00:11:34.000 --> 00:11:36.200]  究竟神有沒有老婆呢?
[00:11:36.200 --> 00:11:39.400]  這本書的作者就指出了
[00:11:39.400 --> 00:11:41.720]  近代的考古學家發現了
[00:11:41.720 --> 00:11:43.720]  在王國的時期裡面
[00:11:43.720 --> 00:11:45.120]  百姓的觀念裡面
[00:11:45.120 --> 00:11:47.960]  除了有巴力和亞瑟拉這個觀念之外
[00:11:47.960 --> 00:11:49.200]  還有一個觀念
[00:11:49.200 --> 00:11:53.160]  就是耶和華和亞瑟拉這個詞語
[00:11:53.160 --> 00:11:55.640]  因此考古學家認為
[00:11:55.640 --> 00:11:58.080]  其實聖經裡面的神耶和華神
[00:11:58.080 --> 00:12:00.280]  祂不是不食人間煙火的
[00:12:00.280 --> 00:12:02.200]  祂其實有老婆的
[00:12:02.200 --> 00:12:04.000]  其中一個很重要的證據就是
[00:12:04.000 --> 00:12:05.760]  考古學家發現了一塊
[00:12:05.760 --> 00:12:08.200]  大概在主前八世紀的圖片裡面
[00:12:08.200 --> 00:12:11.520]  一個陶瓷器的碎片上面
[00:12:11.520 --> 00:12:13.600]  寫了一句祝福的話
[00:12:13.600 --> 00:12:16.400]  這個祝福的話的句子是這樣的
[00:12:16.400 --> 00:12:21.040]  翻譯為現代的說話就是這個意思
[00:12:21.040 --> 00:12:25.280]  他說願耶和華和他的亞瑟拉賜福給我們
[00:12:25.280 --> 00:12:27.280]  從這句話裡面看見
[00:12:27.280 --> 00:12:30.200]  原來當時的人心目中的神
[00:12:30.200 --> 00:12:31.240]  是有老婆的
[00:12:31.240 --> 00:12:33.360]  耶和華和他的亞瑟拉
[00:12:33.360 --> 00:12:36.920]  所以有些人就認為
[00:12:36.920 --> 00:12:38.760]  其實耶和華早就有老婆了
[00:12:38.760 --> 00:12:41.000]  所以我們牧師娶老婆是對的
[00:12:41.000 --> 00:12:46.600]  當然我也同意這些考古學的發言
[00:12:46.600 --> 00:12:49.760]  不過這個結論似乎不一定是這樣的
[00:12:49.760 --> 00:12:52.240]  似乎這個結論是在證明另一件事
[00:12:52.240 --> 00:12:54.320]  這件事就是當時的百姓
[00:12:54.320 --> 00:12:55.800]  在他們心目中裡面
[00:12:55.800 --> 00:12:58.440]  耶和華和巴力是混為一談的
[00:12:58.440 --> 00:13:01.280]  巴力有老婆
[00:13:01.280 --> 00:13:02.720]  所以耶和華也有老婆
[00:13:02.720 --> 00:13:05.320]  拜巴力等同於拜耶和華
[00:13:05.320 --> 00:13:07.560]  巴力和亞瑟拉是一對的
[00:13:07.560 --> 00:13:10.600]  耶和華和亞瑟拉同樣是一對的
[00:13:10.600 --> 00:13:12.920]  換句話說在阿哈的時代裡面
[00:13:12.920 --> 00:13:14.320]  在王國的時代裡面
[00:13:14.320 --> 00:13:17.760]  可能當時的百姓早就將敬拜神
[00:13:17.760 --> 00:13:20.400]  和敬拜巴力完全的混淆
[00:13:20.400 --> 00:13:21.680]  對他們來說
[00:13:21.680 --> 00:13:24.000]  對敬拜神的認識
[00:13:24.000 --> 00:13:26.840]  對神的認識越來越模糊
[00:13:26.840 --> 00:13:29.480]  聖經裡面對阿哈王的技術
[00:13:29.480 --> 00:13:33.720]  基本上是將阿哈王放在配角的位置來技術
[00:13:33.720 --> 00:13:35.960]  大部分技術阿哈的時候
[00:13:35.960 --> 00:13:37.760]  都是技術先知的
[00:13:37.760 --> 00:13:39.840]  譬如技術先知以利亞
[00:13:39.840 --> 00:13:41.800]  所以對大多數的信徒來說
[00:13:41.800 --> 00:13:44.160]  我們不太知道阿哈做過什麼
[00:13:44.160 --> 00:13:46.680]  但是我們對於先知以利亞
[00:13:46.680 --> 00:13:48.040]  在加密山上面
[00:13:48.040 --> 00:13:50.840]  和450個巴力的先知
[00:13:50.840 --> 00:13:53.840]  和400個亞瑟拉的先知對抗的事
[00:13:53.840 --> 00:13:55.320]  我們就相當熟悉了
[00:13:55.320 --> 00:13:57.680]  但是你知不知道當時阿哈
[00:13:57.680 --> 00:13:59.240]  都是觀眾之一
[00:13:59.240 --> 00:14:02.360]  整件事就在阿哈的時候發生呢?
[00:14:02.360 --> 00:14:04.440]  讓我們簡單說一下這個故事
[00:14:04.440 --> 00:14:06.760]  好讓當中的弟兄姊妹
[00:14:06.760 --> 00:14:08.240]  特別是初信弟兄姊妹
[00:14:08.240 --> 00:14:10.440]  能夠更加明白聖經的真理
[00:14:10.440 --> 00:14:12.600]  阿哈王的時候
[00:14:12.600 --> 00:14:16.000]  由於百姓和王離棄神
[00:14:16.000 --> 00:14:17.200]  拜巴力
[00:14:17.200 --> 00:14:20.880]  因為這樣緣故神認罰當時的以色列
[00:14:20.880 --> 00:14:22.840]  神賜下了江巷
[00:14:22.840 --> 00:14:25.360]  天就有三年之久沒有下雨
[00:14:25.360 --> 00:14:27.520]  為什麼要賜下江巷呢?
[00:14:27.520 --> 00:14:32.200]  因為巴力就是主管下雨的神
[00:14:32.200 --> 00:14:33.720]  神透過不下雨
[00:14:33.720 --> 00:14:34.960]  讓百姓知道
[00:14:34.960 --> 00:14:36.640]  不是巴力是神
[00:14:36.640 --> 00:14:38.640]  是耶和神才是神
[00:14:38.640 --> 00:14:39.720]  三年後
[00:14:39.720 --> 00:14:44.320]  神吩咐先知以利亞去面見阿哈
[00:14:44.320 --> 00:14:46.960]  告訴他知道神要下雨
[00:14:46.960 --> 00:14:48.840]  再一次讓百姓知道
[00:14:48.840 --> 00:14:52.400]  只有神才是掌管著雨水的
[00:14:52.400 --> 00:14:53.520]  不是巴力
[00:14:53.520 --> 00:14:55.680]  雖然百姓以為巴力是龍神
[00:14:55.680 --> 00:14:57.040]  雨水由他管
[00:14:57.040 --> 00:14:58.680]  大地出產由他管
[00:14:58.680 --> 00:15:01.720]  但是神要讓整個以色列人知道
[00:15:01.720 --> 00:15:02.680]  王知道
[00:15:02.680 --> 00:15:03.680]  百姓知道
[00:15:03.680 --> 00:15:07.000]  是神才是掌管雨水的神
[00:15:07.000 --> 00:15:08.800]  耶和才是真神
[00:15:08.800 --> 00:15:10.800]  所以聖經寄述一開始的時候
[00:15:10.800 --> 00:15:13.040]  先知以利亞就去見阿哈
[00:15:13.040 --> 00:15:14.320]  就告訴他知道
[00:15:14.320 --> 00:15:17.320]  我主旨指著我所侍奉的永活的耶和
[00:15:17.320 --> 00:15:18.520]  以色列的神起誓
[00:15:18.520 --> 00:15:19.800]  這幾年裡邊
[00:15:19.800 --> 00:15:20.960]  如果沒有我的命令
[00:15:20.960 --> 00:15:22.400]  天就不下雨
[00:15:22.400 --> 00:15:23.840]  亦都不會降露
[00:15:23.840 --> 00:15:27.920]  當然不是指以利亞的命令
[00:15:27.920 --> 00:15:29.240]  而是神的心意
[00:15:29.240 --> 00:15:31.080]  如果神沒有吩咐下雨
[00:15:31.080 --> 00:15:32.360]  不會有雨
[00:15:32.360 --> 00:15:33.760]  先知到了
[00:15:33.760 --> 00:15:36.640]  神吩咐他要來面見阿哈
[00:15:36.640 --> 00:15:39.440]  告訴他知道將要下雨的時候
[00:15:39.440 --> 00:15:41.680]  先知就邀請王
[00:15:41.680 --> 00:15:46.600]  請他所有供奉的巴力和亞瑟拉的
[00:15:46.600 --> 00:15:48.600]  八百五十位先知
[00:15:48.600 --> 00:15:51.480]  一同到加密山上聚集
[00:15:51.480 --> 00:15:55.800]  在那裡做了一些試驗
[00:15:55.800 --> 00:15:58.120]  然後大家一起來互相
[00:15:58.120 --> 00:16:00.440]  彼此去求自己的神
[00:16:00.440 --> 00:16:02.600]  看看哪個神應允
[00:16:02.600 --> 00:16:04.040]  那個的呼求
[00:16:04.040 --> 00:16:05.480]  哪個神應允
[00:16:05.480 --> 00:16:08.280]  就能證明哪個是真神
[00:16:08.280 --> 00:16:10.720]  所以整個試驗的準則很簡單
[00:16:10.720 --> 00:16:12.360]  就是不是降雨
[00:16:12.360 --> 00:16:13.960]  是降火
[00:16:13.960 --> 00:16:16.840]  大家在山上一起捉起祭壇
[00:16:16.840 --> 00:16:19.000]  在祭壇上放了柴
[00:16:19.000 --> 00:16:20.360]  放了祭身
[00:16:20.360 --> 00:16:23.480]  然後大家就向自己的神來禱告
[00:16:23.480 --> 00:16:24.760]  來呼求
[00:16:24.760 --> 00:16:27.560]  哪個神將火刺下
[00:16:27.560 --> 00:16:31.120]  燒了那些祭壇上的祭身和柴
