
[00:00:00.000 --> 00:00:01.840]  好,弟兄姊妹,主內平安
[00:03:08.280 --> 00:03:09.160]  你再看一看
[00:03:09.160 --> 00:03:10.800]  我們回到前面的版本
[00:03:10.800 --> 00:03:12.320]  這個廣告差不多了
[00:03:12.320 --> 00:03:13.560]  回到前面的版本
[00:03:13.560 --> 00:03:14.320]  這個廣告
[00:03:14.320 --> 00:03:17.280]  斯朗娜杜是怎麼賣這個廣告的呢
[00:03:17.280 --> 00:03:19.040]  她是握著的
[00:03:19.040 --> 00:03:21.600]  她是沒有含在嘴巴裡面的
[00:03:21.600 --> 00:03:22.960]  知道為什麼嗎
[00:03:22.960 --> 00:03:24.440]  如果作為一個這麼出名的明星
[00:03:24.440 --> 00:03:26.280]  她是握著的
[00:03:26.280 --> 00:03:27.400]  你想一想
[00:03:27.400 --> 00:03:30.400]  她以後顏面何存呢
[00:03:30.400 --> 00:03:33.840]  以後都不能在足球界立足了
[00:03:33.840 --> 00:03:35.880]  所以連這個明星
[00:03:35.880 --> 00:03:37.800]  她賣這個產品的時候
[00:03:37.800 --> 00:03:40.080]  她自己都不會用這個產品
[00:03:40.080 --> 00:03:42.600]  在大家面前展示
[00:03:42.600 --> 00:03:43.880]  你想一想這個產品
[00:03:43.880 --> 00:03:46.600]  其實你看到都想一想
[00:03:46.600 --> 00:03:48.440]  買不買啊
[00:03:48.440 --> 00:03:49.200]  是不是
[00:03:49.200 --> 00:03:50.400]  她都不用的
[00:03:50.400 --> 00:03:52.560]  她都不敢在大家面前做一次
[00:03:52.560 --> 00:03:53.920]  做一次而已
[00:03:53.920 --> 00:03:55.160]  她都不敢的
[00:03:55.160 --> 00:03:56.160]  所以我就覺得
[00:03:56.160 --> 00:03:58.240]  這個是一個失敗的代言產品
[00:03:58.240 --> 00:04:01.040]  即使那個人好像很受歡迎
[00:04:01.040 --> 00:04:02.520]  但是她做這個產品
[00:04:02.520 --> 00:04:04.360]  是不能夠成功令你
[00:04:04.360 --> 00:04:06.720]  你都吸引你去買的
[00:04:06.720 --> 00:04:09.040]  但是我今天又找到另外一個
[00:04:09.040 --> 00:04:09.800]  我覺得
[00:04:09.800 --> 00:04:10.800]  我自己個人覺得
[00:04:10.800 --> 00:04:13.520]  是比較成功的產品來的
[00:04:13.520 --> 00:04:14.640]  這個產品
[00:04:14.640 --> 00:04:15.880]  它的成功地方
[00:04:15.880 --> 00:04:18.680]  就是大家看一看那個片子就知道了
[00:04:23.920 --> 00:04:26.840]  所有的美元發財逐漸變黑又得
[00:04:26.840 --> 00:04:28.960]  立即變黑了亦得
[00:04:28.960 --> 00:04:29.920]  得咗
[00:04:29.920 --> 00:04:34.160]  美元發財無得嘆
[00:04:34.160 --> 00:04:34.960]  有沒有這個
[00:04:34.960 --> 00:04:36.760]  這個經不經典
[00:04:36.760 --> 00:04:37.320]  經典
[00:04:37.320 --> 00:04:40.000]  是不是大部分人都看過這個廣告
[00:04:40.000 --> 00:04:41.560]  你知道這個廣告
[00:04:41.560 --> 00:04:46.040]  大約是1980年代的廣告
[00:04:46.040 --> 00:04:48.240]  就是美元發財
[00:04:48.240 --> 00:04:51.640]  這個廣告特別的地方就是
[00:04:51.640 --> 00:04:54.480]  賣到今天都是賣這個廣告
[00:04:54.480 --> 00:04:55.040]  就是說
[00:04:55.040 --> 00:04:57.200]  去賣這個廣告賣了四五十年
[00:04:57.200 --> 00:05:01.040]  都是用同一個人同一個廣告去做
[00:05:01.040 --> 00:05:02.400]  那你想想
[00:05:02.400 --> 00:05:04.840]  那當然後來我發現原來知道就是
[00:05:04.840 --> 00:05:07.320]  因為原來當這個廣告簽約的時候
[00:05:07.320 --> 00:05:10.120]  就沒有說這個代言是代言多久
[00:05:10.120 --> 00:05:10.920]  所以呢
[00:05:10.920 --> 00:05:12.320]  作為這間公司
[00:05:12.320 --> 00:05:14.640]  就找了珍江拍完這個廣告之後
[00:05:14.640 --> 00:05:17.520]  就一直不用再給代言費的了
[00:05:17.520 --> 00:05:19.520]  接著就一直年年都是這樣
[00:05:19.520 --> 00:05:21.560]  可以省了很多廣告費
[00:05:21.560 --> 00:05:23.040]  不過反過來說
[00:05:23.040 --> 00:05:25.920]  這個廣告是吸引的
[00:05:25.920 --> 00:05:27.320]  這個廣告是成功的
[00:05:27.320 --> 00:05:29.880]  所以它每一年都繼續用這個廣告
[00:05:29.880 --> 00:05:31.040]  用到一個地步就是什麼呢
[00:05:31.040 --> 00:05:33.600]  用了幾十年
[00:05:33.600 --> 00:05:35.240]  而且不單止這樣
[00:05:35.240 --> 00:05:36.840]  就是因為它太成功了
[00:05:36.840 --> 00:05:38.280]  大家腦裡都記得
[00:05:38.280 --> 00:05:39.640]  逐漸變黑也可以
[00:05:39.640 --> 00:05:41.080]  立即變黑
[00:05:41.080 --> 00:05:42.960]  變黑了也可以
[00:05:42.960 --> 00:05:43.560]  得了
[00:05:43.560 --> 00:05:44.840]  嘩 這一句多重要
[00:05:44.840 --> 00:05:46.760]  接著美元發財無得嘆
[00:05:46.760 --> 00:05:48.720]  大家都記得美元發財
[00:05:48.720 --> 00:05:51.520]  也因為這樣這個廣告這麼成功
[00:05:51.520 --> 00:05:54.280]  它做這個演法的代言這麼成功
[00:05:54.280 --> 00:05:55.080]  所以呢
[00:05:55.080 --> 00:05:56.760]  到了幾十年後
[00:05:56.760 --> 00:06:00.840]  大約在2013年
[00:06:00.840 --> 00:06:05.320]  有另一個品牌找回珍江做廣告
[00:06:05.320 --> 00:06:08.400]  又看看這個廣告如何回應上一個廣告
[00:06:08.400 --> 00:06:09.480]  看一看
[00:06:09.480 --> 00:06:13.440]  演到這麼假
[00:06:13.440 --> 00:06:15.120]  我怎麼見人
[00:06:15.120 --> 00:06:16.480]  都幾十年了
[00:06:16.480 --> 00:06:17.800]  我以為你很滿意
[00:06:17.800 --> 00:06:19.480]  黑了好像戴假髮一樣
[00:06:19.480 --> 00:06:21.080]  怎麼滿意呢
[00:06:21.080 --> 00:06:22.680]  試試我一隻
[00:06:22.680 --> 00:06:23.920]  自然很多
[00:06:23.920 --> 00:06:28.160]  Solantipro
[00:06:28.160 --> 00:06:30.920]  喂 我不受刺激
[00:06:30.920 --> 00:06:31.760]  無味
[00:06:31.760 --> 00:06:32.920]  沒有阿蒙尼亞
[00:06:32.920 --> 00:06:34.560]  不會刺激你
[00:06:34.560 --> 00:06:38.040]  真的潤滑了很多
[00:06:38.040 --> 00:06:40.320]  日本第一名無味染品牌
[00:06:40.320 --> 00:06:41.760]  染出真實髮色
[00:06:41.760 --> 00:06:44.240]  很多女士都喜歡用的
[00:06:44.240 --> 00:06:45.360]  真髮色
[00:06:45.360 --> 00:06:46.920]  無味染
[00:06:46.920 --> 00:06:49.480]  Only Solantipro
[00:06:49.480 --> 00:06:50.760]  是不是很棒呢這個廣告
[00:06:50.760 --> 00:06:51.680]  如果你留心點
[00:06:51.680 --> 00:06:52.920]  這個廣告的對白
[00:06:52.920 --> 00:06:56.440]  句句都揶揄著美元發財
[00:06:56.440 --> 00:06:57.480]  你留心點
[00:06:57.480 --> 00:06:58.280]  句句揶揄著
[00:06:58.280 --> 00:07:00.240]  就是說你用了幾十年
[00:07:00.240 --> 00:07:02.160]  這個東西不行了
[00:07:02.160 --> 00:07:02.720]  然後什麼
[00:07:02.720 --> 00:07:04.160]  用我這一隻
[00:07:04.160 --> 00:07:04.600]  是不是
[00:07:04.600 --> 00:07:05.480]  所以這個廣告
[00:07:05.480 --> 00:07:07.200]  就是為了回應上一個廣告
[00:07:07.200 --> 00:07:10.040]  就是說之前的廣告都很厲害
[00:07:10.040 --> 00:07:11.000]  所以呢
[00:07:11.000 --> 00:07:13.400]  你一個廣告找對代言人
[00:07:13.400 --> 00:07:15.160]  大家永遠都記得
[00:07:15.160 --> 00:07:17.480]  一想起那件事就自然想起了
[00:07:17.480 --> 00:07:20.160]  所以今天我們要說的是什麼呢
[00:07:20.160 --> 00:07:21.040]  同樣呢
[00:07:21.040 --> 00:07:22.880]  耶穌做代言
[00:07:22.880 --> 00:07:24.720]  耶穌做代言人
[00:07:24.720 --> 00:07:26.640]  賣廣告
[00:07:26.640 --> 00:07:28.760]  不過這個是什麼廣告呢
[00:07:28.760 --> 00:07:30.240]  什麼代言呢
[00:07:30.240 --> 00:07:32.040]  今天我們要看的就是
[00:07:32.040 --> 00:07:35.400]  耶穌做僕人的代言
[00:07:35.400 --> 00:07:36.840]  做一個僕人
[00:07:36.840 --> 00:07:38.760]  究竟是什麼一回事呢
[00:07:38.760 --> 00:07:40.960]  做一個僕人過不過癮呢
[00:07:40.960 --> 00:07:41.840]  做一個僕人
[00:07:41.840 --> 00:07:44.000]  你可不可以甘心樂意呢
[00:07:44.000 --> 00:07:47.000]  耶穌就做一個真真實實的代言人
[00:07:47.000 --> 00:07:48.240]  或者我們今天的題目一樣
[00:07:48.240 --> 00:07:49.840]  就是一個榜樣
[00:07:49.840 --> 00:07:51.160]  一個示範
[00:07:51.160 --> 00:07:52.520]  去告訴你
[00:07:52.520 --> 00:07:55.440]  其實是怎樣做一個僕人呢
[00:07:55.440 --> 00:07:59.960]  所以今天我們都藉著這段聖經去看一看
[00:07:59.960 --> 00:08:02.960]  關於這段聖經就給我們一些思考
[00:08:02.960 --> 00:08:04.640]  好 我們看一看
[00:08:04.640 --> 00:08:06.480]  我今天會控制住
[00:08:06.480 --> 00:08:07.680]  上一次有人說
[00:08:07.680 --> 00:08:09.440]  A那點說到十一點
[00:08:09.440 --> 00:08:11.120]  就是十點十一
[00:08:11.120 --> 00:08:11.880]  十一點啊
[00:08:11.880 --> 00:08:12.360]  那就太久了
[00:08:12.360 --> 00:08:14.280]  今天A那點會短一點的
[00:08:14.280 --> 00:08:15.400]  放心
[00:08:15.400 --> 00:08:16.960]  A那點三節經文
[00:08:16.960 --> 00:08:19.160]  我們看一看
[00:08:19.160 --> 00:08:20.720]  預節以前
[00:08:20.720 --> 00:08:24.160]  耶穌知道自己離世歸父的時候到了
[00:08:24.160 --> 00:08:25.960]  他一向愛世間屬自己的人
[00:08:25.960 --> 00:08:27.800]  就愛他們到底
[00:08:27.800 --> 00:08:29.040]  到晚餐的時候
[00:08:29.040 --> 00:08:32.560]  魔鬼已經把出賣耶穌的意思
[00:08:32.560 --> 00:08:35.760]  放在家裡人西門的二子猶大心裡
[00:08:35.760 --> 00:08:36.880]  耶穌知道
[00:08:36.880 --> 00:08:38.840]  父已經把萬有加在手裡
[00:08:38.840 --> 00:08:42.000]  且知道自己是從上帝而來的
[00:08:42.000 --> 00:08:45.560]  要回到上帝那裡
[00:08:45.560 --> 00:08:46.880]  今天我們讀的經文
[00:08:46.880 --> 00:08:50.120]  就是約翰福音第十三章的段落
[00:08:50.120 --> 00:08:52.160]  每一次都有一點點記得
[00:08:52.160 --> 00:08:54.160]  如何去看聖經
[00:08:54.160 --> 00:08:55.760]  事實上
[00:08:55.760 --> 00:08:57.480]  當你看約翰福音的時候
[00:08:57.480 --> 00:09:00.760]  和看其他福音書不一樣的
[00:09:00.760 --> 00:09:03.360]  其他福音書用了很長的篇幅
[00:09:03.360 --> 00:09:05.080]  講耶穌之前如何傳道
[00:09:05.080 --> 00:09:06.400]  趕鬼 醫病
[00:09:06.400 --> 00:09:08.520]  用了可能三分二
[00:09:08.520 --> 00:09:11.040]  或者更多的段落去講這個部分
[00:09:11.040 --> 00:09:13.560]  然後講到耶穌最後一個禮拜
[00:09:13.560 --> 00:09:17.120]  相對比較用得短一點的時間
[00:09:17.120 --> 00:09:19.040]  但是約翰福音很不同
[00:09:19.040 --> 00:09:22.920]  約翰福音原來有二十一章
[00:09:22.920 --> 00:09:24.360]  我們上幾次看到的
[00:09:24.360 --> 00:09:26.680]  就是二十一章的部分
[00:09:26.680 --> 00:09:29.120]  原來特別在關於
[00:09:29.120 --> 00:09:31.720]  耶穌最後一個禮拜的事情裡
[00:09:31.720 --> 00:09:35.400]  用了很長的篇幅
[00:09:35.400 --> 00:09:40.400]  你會看到其實特別在最後
[00:09:40.400 --> 00:09:42.200]  我們叫做榮耀篇裡
[00:09:42.200 --> 00:09:45.880]  就是耶穌最後那一天
[00:09:45.880 --> 00:09:49.600]  就是最後的晚餐那一天
[00:09:49.600 --> 00:09:50.960]  到受死
[00:09:50.960 --> 00:09:53.600]  就算計算兩天
[00:09:53.600 --> 00:09:56.880]  這樣的話原來用了十三章
[00:09:56.880 --> 00:09:58.600]  一直寫下去
[00:09:58.600 --> 00:09:59.280]  寫到後面
[00:09:59.280 --> 00:10:01.120]  然後耶穌復活
[00:10:01.120 --> 00:10:03.360]  所以原來十三章至二十章
[00:10:03.360 --> 00:10:06.120]  這裡是一個榮耀的段落
[00:10:06.120 --> 00:10:10.560]  而這裡原來十三至十七章
[00:10:10.560 --> 00:10:13.440]  其實我們稱為Farewell Discourse
[00:10:13.440 --> 00:10:15.680]  即是一個臨別贈言
[00:10:15.680 --> 00:10:17.440]  原來在約翰福音裡
[00:10:17.440 --> 00:10:18.880]  用了五章的聖經
[00:10:18.880 --> 00:10:21.240]  說耶穌最後臨別的時候
[00:10:21.240 --> 00:10:22.960]  最後晚餐那段時間
[00:10:22.960 --> 00:10:25.760]  一直所帶來要做的事
[00:10:25.760 --> 00:10:26.560]  說的話
[00:10:26.560 --> 00:10:29.200]  用了五章聖經去記載
[00:10:29.200 --> 00:10:31.040]  所以是一個很重要
[00:10:31.040 --> 00:10:35.600]  耶穌最後被捉拿之前要做的事情
[00:10:35.600 --> 00:10:37.880]  所以我們今天也會看到這個段落
[00:10:37.880 --> 00:10:40.640]  十三章的部分
[00:10:40.640 --> 00:10:41.640]  而在這個段落裡
[00:10:41.640 --> 00:10:44.560]  一開始就說了一個節日
[00:10:44.560 --> 00:10:48.440]  這個節日就是御節
[00:10:48.440 --> 00:10:50.200]  對於猶太人來說
[00:10:50.200 --> 00:10:53.320]  他們有三個很重要的節期
[00:10:53.320 --> 00:10:55.720]  包括了御節
[00:10:55.720 --> 00:10:57.360]  五秦節
[00:10:57.360 --> 00:10:59.360]  還有駐棚節
[00:10:59.360 --> 00:11:01.240]  對於猶太人來說
[00:11:01.240 --> 00:11:04.800]  藍丁一年都會鼓勵他們
[00:11:04.800 --> 00:11:06.760]  去三次上耶路撒冷
[00:11:06.760 --> 00:11:10.880]  都是在這三個節日裡會做的
[00:11:10.880 --> 00:11:12.680]  當然我們所謂就會知道
[00:11:12.680 --> 00:11:16.240]  御節對猶太人來說是很重要
[00:11:16.240 --> 00:11:19.080]  而在整個約翰福音裡
[00:11:19.080 --> 00:11:23.360]  原來對御節的描述是更加多的
[00:11:23.360 --> 00:11:26.240]  雖然我們剛才特別十三章
[00:11:26.240 --> 00:11:30.200]  已經是最後一個晚上了
[00:11:30.200 --> 00:11:32.040]  但原來在之前裡
[00:11:32.040 --> 00:11:34.520]  也說了很多次御節
[00:11:34.520 --> 00:11:35.760]  聖經裡怎麼說呢
[00:11:35.760 --> 00:11:39.280]  在約翰福音裡出現了三次
[00:11:39.280 --> 00:11:42.920]  三次提及御節
[00:11:42.920 --> 00:11:45.720]  包括了在第二章的時候
[00:11:45.720 --> 00:11:46.920]  二章十三節
[00:11:46.920 --> 00:11:50.560]  耶穌就說到猶太人的御節近
[00:11:50.560 --> 00:11:52.760]  耶穌就上耶路撒冷
[00:11:52.760 --> 00:11:55.160]  你知道御節就是很多人聚集的
[00:11:55.160 --> 00:11:56.320]  一個大的節日
[00:11:56.320 --> 00:11:59.360]  特別是要上到耶路撒冷的節日
[00:11:59.360 --> 00:12:01.800]  所以在這個御節裡
[00:12:01.800 --> 00:12:03.880]  耶穌就去到耶路撒冷
[00:12:03.880 --> 00:12:05.560]  當在上耶路撒冷的過程
[00:12:05.560 --> 00:12:08.680]  耶穌甚至每一次上耶路撒冷
[00:12:08.680 --> 00:12:10.840]  都有些特別的事情說
[00:12:10.840 --> 00:12:12.440]  特別說的是
[00:12:12.440 --> 00:12:13.840]  在那一次的御節裡
[00:12:13.840 --> 00:12:14.960]  耶穌就說
[00:12:14.960 --> 00:12:16.680]  你們要拆毀這個殿
[00:12:16.680 --> 00:12:19.360]  我三天內要重建
[00:12:19.360 --> 00:12:22.640]  正好其實耶穌每一次上到耶路撒冷
[00:12:22.640 --> 00:12:26.280]  都預言著跟祂將來的死
[00:12:26.280 --> 00:12:29.400]  將來要成就的事情很有關係
[00:12:29.400 --> 00:12:31.240]  所以在約翰福音第二章
[00:12:31.240 --> 00:12:33.720]  就已經說第一次的御節
[00:12:33.720 --> 00:12:35.200]  一個重要的節日
[00:12:35.200 --> 00:12:37.560]  原來到了六章
[00:12:37.560 --> 00:12:40.320]  六章第四節
[00:12:40.320 --> 00:12:41.880]  聖經裡面又記載了
[00:12:41.880 --> 00:12:44.480]  第二次講御節
[00:12:44.480 --> 00:12:48.200]  就是那時猶太人的御節近了
[00:12:48.200 --> 00:12:50.800]  就是又有御節來了
[00:12:50.800 --> 00:12:53.120]  接著我們接下來的段落
[00:12:53.120 --> 00:12:55.040]  就是第三個御節
[00:12:55.040 --> 00:12:57.240]  就是十一章五十五節
[00:12:57.240 --> 00:12:59.600]  就是猶太人的御節近了
[00:12:59.600 --> 00:13:02.600]  有很多人從鄉下上耶路撒冷去
[00:13:02.600 --> 00:13:06.000]  要過節前去潔淨自己
[00:13:06.000 --> 00:13:09.640]  所以又上耶路撒冷了
[00:13:09.640 --> 00:13:10.600]  記不記得
[00:13:10.600 --> 00:13:13.280]  楊福音有三次講御節
[00:13:13.280 --> 00:13:16.720]  所以你知道為什麼我們經常都說
[00:13:16.720 --> 00:13:17.800]  有時候我們說
[00:13:17.800 --> 00:13:22.520]  究竟耶穌在世傳道多久的時間
[00:13:22.520 --> 00:13:23.680]  我們通常說什麼
[00:13:23.680 --> 00:13:25.960]  大約三年半的時間
[00:13:25.960 --> 00:13:26.880]  我們為什麼能夠知道
[00:13:26.880 --> 00:13:29.640]  耶穌在開始出來傳道之後
[00:13:29.640 --> 00:13:30.920]  大約到祂死的時候
[00:13:30.920 --> 00:13:32.560]  大約三年半
[00:13:32.560 --> 00:13:33.760]  其中一個重要的原因
[00:13:33.760 --> 00:13:35.640]  就是因為在這項科目裡面
[00:13:35.640 --> 00:13:38.160]  講了三次的御節
[00:13:38.160 --> 00:13:39.280]  就是有三年
[00:13:39.280 --> 00:13:41.760]  三次代表有三年
[00:13:41.760 --> 00:13:42.800]  三年時間都是說
[00:13:42.800 --> 00:13:44.320]  耶穌一路出來傳道
[00:13:44.320 --> 00:13:45.920]  趕鬼醫病的日子裡面
[00:13:45.920 --> 00:13:48.120]  祂就上到耶路撒冷
[00:13:48.120 --> 00:13:50.400]  所以我們透過這裡就會知道
[00:13:50.400 --> 00:13:51.800]  原來耶穌為什麼我們說
[00:13:51.800 --> 00:13:53.640]  有三年半的時間
[00:13:53.640 --> 00:13:56.160]  在世就大約傳道
[00:13:56.160 --> 00:13:59.800]  以致最後受死就是這樣去理解的
[00:13:59.800 --> 00:14:02.440]  但是我想我們要留意的就是
[00:14:02.440 --> 00:14:06.440]  究竟耶穌有這三次的御節的時候
[00:14:06.440 --> 00:14:08.440]  究竟祂每一次的御節的時候
[00:14:08.440 --> 00:14:10.440]  有什麼事或者圖畫是怎樣呢
[00:14:10.440 --> 00:14:11.880]  或者我們特別在這裡
[00:14:11.880 --> 00:14:13.960]  今天我們要留意的是什麼呢
[00:14:13.960 --> 00:14:14.920]  當你看回之前
[00:14:14.920 --> 00:14:19.000]  講的前面兩個的御節的日子的時候
[00:14:19.000 --> 00:14:23.200]  原來之前是時候一直都未到
[00:14:23.200 --> 00:14:24.680]  原來每一次御節
[00:14:24.680 --> 00:14:27.400]  都好像在提醒有一個時候要來到
[00:14:27.400 --> 00:14:29.600]  有一個時候就要拆毀那個殿
[00:14:29.600 --> 00:14:31.760]  三天之後要重新建立
[00:14:31.760 --> 00:14:34.840]  但是原來那個時候是未到的
[00:14:34.840 --> 00:14:37.840]  所以在二章四節的時候
[00:14:37.840 --> 00:14:40.480]  耶穌就跟祂的母親說
[00:14:40.480 --> 00:14:42.640]  我的時候還沒有到
[00:14:42.640 --> 00:14:44.520]  耶穌有一個時候要做一樣的
[00:14:44.520 --> 00:14:46.520]  很驚天動地的時候
[00:14:46.520 --> 00:14:48.000]  時候未到
[00:14:48.000 --> 00:14:49.280]  接著我們發現剛才說
[00:14:49.280 --> 00:14:50.680]  第二次出現的御節是什麼呢
[00:14:50.680 --> 00:14:52.320]  就是第六章的時候
[00:14:52.320 --> 00:14:54.720]  第六章第七章一直延伸著的時候
[00:14:54.720 --> 00:14:56.960]  第七章第八章都是這樣說
[00:14:56.960 --> 00:14:58.000]  第七章說什麼呢
[00:14:58.000 --> 00:15:00.720]  於是他們想捉拿耶穌
[00:15:00.720 --> 00:15:02.120]  但是沒有人敢動手
[00:15:02.120 --> 00:15:03.320]  為什麼呢
[00:15:03.320 --> 00:15:06.960]  因為原來他的時候還沒有到
[00:15:06.960 --> 00:15:09.640]  按照上帝的計劃心意
[00:15:09.640 --> 00:15:11.600]  耶穌有一個時候要做一樣的
[00:15:11.600 --> 00:15:13.920]  還沒有到
[00:15:13.920 --> 00:15:16.360]  接著去到第八章的時候
[00:15:16.360 --> 00:15:18.920]  這些話是耶穌在聖殿的銀庫裡面
[00:15:18.920 --> 00:15:20.680]  教導人的時候說的
[00:15:20.680 --> 00:15:23.680]  當時沒有人捉拿耶穌
[00:15:23.680 --> 00:15:26.920]  因為他的時候還沒有到
[00:15:26.920 --> 00:15:28.080]  所以我們見得到
[00:15:28.080 --> 00:15:29.560]  無論第一次御節
[00:15:29.560 --> 00:15:31.480]  或者之後那段時間
[00:15:31.480 --> 00:15:33.320]  或者第二次御節之後的時間
[00:15:33.320 --> 00:15:35.000]  就是耶穌第一年第二年
[00:15:35.000 --> 00:15:36.440]  出來傳導的時間
[00:15:36.440 --> 00:15:40.280]  原來耶穌的時間都還沒有到
[00:15:40.280 --> 00:15:41.880]  直到什麼呢
[00:15:41.880 --> 00:15:44.040]  這個御節
[00:15:44.040 --> 00:15:46.280]  現在這個御節是什麼呢
[00:15:46.280 --> 00:15:50.160]  現在時候到了
[00:15:50.160 --> 00:15:53.160]  約翰福音就是告訴我們
[00:15:53.160 --> 00:15:56.360]  約翰福音第十二章開始就告訴我們
