
[00:00:00.000 --> 00:00:03.420]  菩薩師門讓我們聽上帝的話語
[00:04:16.000 --> 00:04:18.500]  就是有些基督徒甚至在教會裏面
[00:04:18.500 --> 00:04:20.100]  有些基督徒甚至在教會裏面
[00:04:20.100 --> 00:04:23.700]  為了安撫有一種這樣的愧疚的基督徒
[00:04:23.700 --> 00:04:26.400]  為了安撫這些有愧疚的基督徒
[00:04:26.400 --> 00:04:28.300]  就將上帝的做法扭曲了
[00:04:28.300 --> 00:04:30.300]  將上帝的做法扭曲
[00:04:30.300 --> 00:04:31.700]  甚至引用聖經講
[00:04:31.700 --> 00:04:33.100]  甚至引用聖經講
[00:04:33.100 --> 00:04:36.200]  我們的上帝有恩典有憐憫
[00:04:36.200 --> 00:04:38.600]  我們的上帝有恩典有憐憫
[00:04:38.600 --> 00:04:39.400]  哎呀
[00:04:39.400 --> 00:04:42.700]  不輕易發怒
[00:04:42.700 --> 00:04:45.000]  而且滿有豐盛的慈愛
[00:04:45.000 --> 00:04:46.600]  而且滿有豐盛的慈愛
[00:04:46.600 --> 00:04:50.700]  我們小小一點點背叛主的教訓
[00:04:50.700 --> 00:04:53.500]  我們一點點背叛主的教訓
[00:04:53.500 --> 00:04:55.600]  主會饒恕你的
[00:04:55.600 --> 00:04:57.300]  主會饒恕你的
[00:04:57.300 --> 00:04:58.800]  這種情況
[00:04:58.800 --> 00:05:00.000]  這種情形
[00:05:00.000 --> 00:05:04.800]  就造成了今天最偉大的宗教天主教
[00:05:04.800 --> 00:05:09.600]  就造成了今天最偉大的宗教天主教
[00:05:09.600 --> 00:05:12.600]  但更可惜的是
[00:05:12.600 --> 00:05:16.500]  原本看到天主教錯誤的基督教教會
[00:05:16.500 --> 00:05:20.100]  原本看到基督教錯誤的基督教教會
[00:05:20.100 --> 00:05:23.000]  經過了年日之後
[00:05:23.000 --> 00:05:29.100]  被時日時光磨滅他們這份堅毅的相信
[00:05:29.100 --> 00:05:32.500]  被時日時光磨滅他們這份堅毅的相信
[00:05:32.500 --> 00:05:35.400]  就漸漸走回天主教的這種脈絡面
[00:05:35.400 --> 00:05:37.600]  就漸漸走回天主教的這種脈絡面
[00:05:37.600 --> 00:05:41.300]  所以不少在我做牧者的過程當中
[00:05:41.300 --> 00:05:43.700]  不少在我做牧者的過程當中
[00:05:43.700 --> 00:05:45.700]  不少信徒走來跟我說
[00:05:45.700 --> 00:05:47.500]  不少信徒走來跟我說
[00:05:47.500 --> 00:05:48.300]  牧師
[00:05:48.300 --> 00:05:49.800]  牧師
[00:05:49.800 --> 00:05:51.200]  我想有些事跟你談
[00:05:51.200 --> 00:05:53.300]  我想有些事跟你談
[00:05:53.300 --> 00:05:55.800]  好像信徒來跟牧者說話
[00:05:55.800 --> 00:05:57.400]  平日如果沒有跟我說話
[00:05:57.400 --> 00:05:59.900]  我知道牧師突然來跟我說話也不方便
[00:05:59.900 --> 00:06:02.300]  如果牧師平時都不跟我說話
[00:06:02.300 --> 00:06:04.700]  如果牧師突然找我來聊的話
[00:06:04.700 --> 00:06:06.100]  肯定不是什麼好事
[00:06:06.100 --> 00:06:07.100]  牧師就會跟我說
[00:06:07.100 --> 00:06:08.600]  我犯了罪
[00:06:08.600 --> 00:06:10.300]  我犯了罪
[00:06:10.300 --> 00:06:11.500]  我該死
[00:06:11.500 --> 00:06:12.500]  我該死
[00:06:12.500 --> 00:06:14.100]  我知道不應該做的
[00:06:14.100 --> 00:06:15.100]  我知道不應該做
[00:06:15.100 --> 00:06:17.100]  不過都做了
[00:06:17.100 --> 00:06:17.900]  都已經做了
[00:06:17.900 --> 00:06:21.100]  做的時候真的舒服很多
[00:06:21.100 --> 00:06:23.500]  做了以後會很舒服
[00:06:23.500 --> 00:06:25.800]  但我如果做了又很內疚
[00:06:25.800 --> 00:06:27.600]  但我做了以後很內疚
[00:06:27.600 --> 00:06:29.800]  那你可不可以跟我聊聊天
[00:06:29.800 --> 00:06:31.100]  你可不可以跟我傾談一下
[00:06:31.100 --> 00:06:32.900]  跟我祈禱
[00:06:32.900 --> 00:06:34.700]  希望上帝饒恕我
[00:06:34.700 --> 00:06:36.200]  希望上帝饒恕我
[00:06:36.200 --> 00:06:40.100]  這種就是今天基督教的告解模式
[00:06:40.100 --> 00:06:43.300]  這就是今天基督教的告解模式
[00:06:43.300 --> 00:06:45.400]  找一個牧師
[00:06:45.400 --> 00:06:47.700]  牧師肯那就固然好了
[00:06:47.700 --> 00:06:50.300]  如果這個牧師願意那當然好
[00:06:50.300 --> 00:06:51.900]  如果牧師說不肯
[00:06:51.900 --> 00:06:53.000]  如果牧師不肯
[00:06:53.000 --> 00:06:54.700]  那就繼續shop around
[00:06:54.700 --> 00:06:55.700]  繼續找找
[00:06:55.700 --> 00:06:56.900]  繼續找另外一個牧師
[00:06:56.900 --> 00:06:58.700]  找到一個滿足到我為止的
[00:06:58.700 --> 00:07:01.400]  直到找到一個滿足到我的牧師為止
[00:07:01.400 --> 00:07:03.000]  這樣的牧師通常都很成功的
[00:07:03.000 --> 00:07:04.800]  在教會人數眾多
[00:07:04.800 --> 00:07:07.300]  但這樣的牧師在教會很多
[00:07:07.300 --> 00:07:09.100]  並且很成功
[00:07:09.100 --> 00:07:11.800]  那所以就考量到第二種的回應了
[00:07:11.800 --> 00:07:14.000]  就回到第二種回應
[00:07:14.000 --> 00:07:15.400]  第二種的基督徒
[00:07:15.400 --> 00:07:18.100]  面對他在信仰上面衝擊的時候
[00:07:18.100 --> 00:07:20.700]  第二種基督徒面對信仰衝擊的時候
[00:07:20.700 --> 00:07:22.200]  他們不會採取妥協
[00:07:22.200 --> 00:07:23.900]  他不會採取妥協
[00:07:23.900 --> 00:07:25.800]  他們反而會繼續堅持
[00:07:25.800 --> 00:07:28.500]  和秉守主義的道理和體制
[00:07:28.500 --> 00:07:32.200]  他們堅持主義的道理和體制
[00:07:32.200 --> 00:07:34.500]  但是我們見到這些基督徒
[00:07:34.500 --> 00:07:37.400]  他們的處境就絕對不容易了
[00:07:37.400 --> 00:07:40.100]  我們見到這些基督徒的處境絕對不容易
[00:07:40.100 --> 00:07:42.400]  因為隨之而來的
[00:07:42.400 --> 00:07:43.800]  隨之而來的
[00:07:43.800 --> 00:07:47.000]  就是數之不盡的煩惱加添在他們自己身上
[00:07:47.000 --> 00:07:49.800]  數之不盡的煩惱加添在他們身上
[00:07:49.800 --> 00:07:52.600]  甚至這些煩惱會不斷倍增
[00:07:52.600 --> 00:07:55.000]  這些煩惱會不停的倍增
[00:07:55.000 --> 00:07:57.000]  會被人辱罵
[00:07:57.000 --> 00:07:58.200]  甚至被人辱罵
[00:07:58.200 --> 00:07:59.500]  被人去侮辱
[00:07:59.500 --> 00:08:00.500]  被人侮辱
[00:08:00.500 --> 00:08:02.800]  甚至可能被認為是異端
[00:08:02.800 --> 00:08:05.400]  甚至被人形容為異端
[00:08:05.400 --> 00:08:07.300]  因為他不懂得做人
[00:08:07.300 --> 00:08:09.100]  因為他不知道怎麼去做人
[00:08:09.100 --> 00:08:10.700]  在聖經裏面我們卻見到
[00:08:10.700 --> 00:08:13.600]  忠心的神的僕人和先知
[00:08:13.600 --> 00:08:15.300]  卻是第二類
[00:08:15.300 --> 00:08:18.100]  我們在聖經裏面看到許多
[00:08:18.100 --> 00:08:20.000]  遵律神的先知和僕人
[00:08:20.000 --> 00:08:21.100]  都屬於第二種
[00:08:21.100 --> 00:08:22.900]  而今天我們看的聖經
[00:08:22.900 --> 00:08:24.600]  今天我們所看的聖經
[00:08:24.600 --> 00:08:26.400]  《司徒行傳》第24章
[00:08:26.400 --> 00:08:29.100]  《司徒行傳》第24章 我又遇見一個了
[00:08:29.100 --> 00:08:30.200]  又遇見一個
[00:08:30.200 --> 00:08:32.700]  這個人他的名字叫做保羅
[00:08:32.700 --> 00:08:34.400]  這個人稱之為保羅
[00:08:34.400 --> 00:08:35.500]  保羅可以這麼說
[00:08:35.500 --> 00:08:37.600]  來到第24章
[00:08:37.600 --> 00:08:39.800]  保羅可以說來到第24章
[00:08:39.800 --> 00:08:42.000]  是進入了他在侍奉
[00:08:42.000 --> 00:08:44.400]  在外邦人的侍奉最後的階段
[00:08:44.400 --> 00:08:47.100]  因為他進入外邦人的侍奉最後階段
[00:08:47.100 --> 00:08:49.700]  但亦都是這個最後階段的起始點
[00:08:49.700 --> 00:08:52.400]  原來是這個最後階段的起始點
[00:08:52.400 --> 00:08:54.200]  耶穌說
[00:08:54.200 --> 00:08:57.300]  保羅要向羅馬的軍王
[00:08:57.300 --> 00:09:00.300]  或者他們的官員去作見證
[00:09:00.300 --> 00:09:03.200]  據說要保羅
[00:09:03.200 --> 00:09:07.200]  給羅馬的軍王和官員作見證
[00:09:07.200 --> 00:09:08.900]  現在就是正正這個開始了
[00:09:08.900 --> 00:09:10.500]  現在正好是剛剛開始
[00:09:10.500 --> 00:09:11.900]  上文23章
[00:09:11.900 --> 00:09:12.500]  上文23章
[00:09:12.500 --> 00:09:13.500]  可以看過
[00:09:13.500 --> 00:09:14.200]  我們看過
[00:09:14.200 --> 00:09:18.000]  保羅正正式式從耶路撒冷離開了
[00:09:18.000 --> 00:09:20.400]  正正式式從耶路撒冷離開
[00:09:20.400 --> 00:09:24.300]  踏上這條向羅馬官員的見證的道路
[00:09:24.300 --> 00:09:27.000]  踏上這個向羅馬官員作見證的道路
[00:09:27.000 --> 00:09:28.300]  第一站
[00:09:28.300 --> 00:09:29.600]  他要去的地方
[00:09:29.600 --> 00:09:30.300]  他要去的地方
[00:09:30.300 --> 00:09:32.300]  就是凱撒尼亞
[00:09:32.300 --> 00:09:33.400]  凱撒尼亞
[00:09:33.400 --> 00:09:35.600]  在前文第23章我們說過的
[00:09:35.600 --> 00:09:38.500]  當時有位千夫長叫克勞蒂女西亞
[00:09:38.500 --> 00:09:40.200]  就靜靜地
[00:09:40.200 --> 00:09:44.800]  去將保羅押送護送去到凱撒尼亞
[00:09:44.800 --> 00:09:49.500]  約在23章講到千夫長
[00:09:49.500 --> 00:09:53.700]  克勞蒂女西亞將他靜靜地送到凱撒尼亞
[00:09:53.700 --> 00:09:55.500]  他的安排很巧妙的
[00:09:55.500 --> 00:09:57.000]  因為他的安排非常巧妙
[00:09:57.000 --> 00:10:00.500]  用一些正常的軍事調動
[00:10:00.500 --> 00:10:02.500]  利用這個正常的軍事調動
[00:10:02.500 --> 00:10:05.400]  先將保羅押到安提帕西
[00:10:05.400 --> 00:10:08.300]  然後將保羅先押到安提帕西
[00:10:08.300 --> 00:10:11.100]  安提帕西這個地方不要小看
[00:10:11.100 --> 00:10:12.800]  安提帕西不要小看這個地方
[00:10:12.800 --> 00:10:16.700]  這個地方在以色列人當中有很深的歷史
[00:10:16.700 --> 00:10:19.500]  約在以色列人當中有很深的歷史
[00:10:19.500 --> 00:10:20.700]  今天我不詳細講了
[00:10:20.700 --> 00:10:23.000]  大家有興趣回去自己研究一下
[00:10:23.000 --> 00:10:24.800]  我在這裡不詳細講了
[00:10:24.800 --> 00:10:26.800]  大家有興趣自己回去研究
[00:10:26.800 --> 00:10:30.600]  現在保羅就跟著從這個中轉站
[00:10:30.600 --> 00:10:32.900]  就轉入到去凱撒尼亞
[00:10:32.900 --> 00:10:35.700]  由中轉站到凱撒尼亞
[00:10:35.700 --> 00:10:37.700]  上個禮拜我們看了那封書信
[00:10:37.700 --> 00:10:39.700]  上個禮拜我們看了這封書信
[00:10:39.700 --> 00:10:42.200]  保羅被千夫長押差人
[00:10:42.200 --> 00:10:46.000]  用兩個白夫長安排保羅去了凱撒尼亞之後
[00:10:46.000 --> 00:10:50.000]  保羅被千夫長安排兩個白夫長來到凱撒尼亞之後
[00:10:50.000 --> 00:10:51.900]  不只是偷運他出境這麼簡單
[00:10:51.900 --> 00:10:53.600]  不是偷運出境這麼簡單
[00:10:53.600 --> 00:10:55.200]  這個叫押送條例
[00:10:55.200 --> 00:10:56.200]  這叫押送條例
[00:10:56.200 --> 00:10:58.500]  押送條例的目的是什麼呢?
[00:10:58.500 --> 00:11:00.300]  押送條例的目的是什麼呢?
[00:11:00.300 --> 00:11:02.500]  押他回去打靶?
[00:11:02.500 --> 00:11:03.200]  不是
[00:11:03.200 --> 00:11:05.400]  押他回去打靶嗎?
[00:11:05.400 --> 00:11:05.900]  不是
[00:11:05.900 --> 00:11:09.200]  是押他去那裡再進行一個更清晰的審判
[00:11:09.200 --> 00:11:12.000]  押到那裡進行更清晰的審判
[00:11:12.000 --> 00:11:16.900]  所以這個我們可以看回第23章的第30節那裡有講過
[00:11:16.900 --> 00:11:21.300]  所以如果我們看上一章23章30節有講過
[00:11:21.300 --> 00:11:22.800]  現在來到第24章了
[00:11:22.800 --> 00:11:23.900]  現在來到24章
[00:11:23.900 --> 00:11:27.700]  正正正正送了去到凱撒尼亞過了5天
[00:11:27.700 --> 00:11:29.700]  過了5天已經到了凱撒尼亞
[00:11:29.700 --> 00:11:32.300]  接著發生什麼事呢?
[00:11:32.300 --> 00:11:33.500]  接著發生什麼事呢?
[00:11:33.500 --> 00:11:35.600]  我們就看看第一節和第二節好不好?
[00:11:35.600 --> 00:11:36.900]  我們看第一到第二節
[00:11:36.900 --> 00:11:38.700]  第一第二節我們讀一下好不好?
[00:11:38.700 --> 00:11:40.400]  第一到第二節我們來讀一下
[00:11:40.400 --> 00:11:42.400]  過了5天
[00:11:42.400 --> 00:11:51.000]  大祭司阿拿尼亞和幾個長老和一個辮子貼土羅下來
[00:11:51.000 --> 00:11:53.600]  向秦府控告保羅
[00:11:53.600 --> 00:11:55.800]  保羅被提了來
[00:11:55.800 --> 00:11:58.700]  貼土來就告他死
[00:11:58.700 --> 00:12:00.300]  好了我們評到這裡為止
[00:12:00.300 --> 00:12:06.500]  經過了千夫長赫魯帝呂西亞的細心安排
[00:12:06.500 --> 00:12:11.200]  根據前伍長赫魯帝呂西亞的精心安排
[00:12:11.200 --> 00:12:19.400]  從千夫長的庇護村進入到當時管理巴勒斯坦的秦府
[00:12:19.400 --> 00:12:21.400]  菲利斯的庇護之下
[00:12:21.400 --> 00:12:30.200]  轉到當時巴勒斯坦的巡撫管理之下
[00:12:30.200 --> 00:12:33.700]  保羅被押送去預備怎麼樣呢?
[00:12:33.700 --> 00:12:39.000]  是被安排在這個菲利斯的巡撫安排
[00:12:39.000 --> 00:12:41.300]  可以再次進行一個審問
[00:12:41.300 --> 00:12:45.000]  可以在菲利斯巡撫的安排下進行一個審問
[00:12:45.000 --> 00:12:47.000]  但是在這個時候
[00:12:47.000 --> 00:12:48.100]  在這個時候
[00:12:48.100 --> 00:12:51.600]  這幫猶太人的大祭司
[00:12:51.600 --> 00:12:53.600]  這幫猶太人的大祭司
[00:12:53.600 --> 00:12:55.400]  以阿拿尼亞為首的
[00:12:55.400 --> 00:12:56.700]  以阿拿尼亞為首
[00:12:56.700 --> 00:12:58.700]  當然不放過這個機會
[00:12:58.700 --> 00:13:00.000]  當然不放過這個機會
[00:13:00.000 --> 00:13:05.500]  馬上拉齊人馬帶著人馬
[00:13:05.500 --> 00:13:10.000]  當然包括先前的四十多個死士
[00:13:10.000 --> 00:13:12.300]  當然包括前面的四十多個死士
[00:13:12.300 --> 00:13:13.800]  一起走下去
[00:13:13.800 --> 00:13:15.000]  一同下去
[00:13:15.000 --> 00:13:17.000]  去到這個愛沙尼亞的裏面
[00:13:17.000 --> 00:13:18.200]  到凱撒尼亞
[00:13:18.200 --> 00:13:21.800]  進行向保羅的指控
[00:13:21.800 --> 00:13:24.200]  進行對保羅的指控
[00:13:24.200 --> 00:13:26.600]  這次他不單止帶著人馬
[00:13:26.600 --> 00:13:28.300]  這次不單止帶著人馬
[00:13:28.300 --> 00:13:30.300]  聖經第一次
[00:13:30.300 --> 00:13:31.500]  聖經第一次
[00:13:31.500 --> 00:13:32.800]  記載到
[00:13:32.800 --> 00:13:34.500]  在這裏帶了一個人物
[00:13:34.500 --> 00:13:37.700]  他的名字叫做鐵土羅
[00:13:37.700 --> 00:13:39.700]  特別帶了一個文物
[00:13:39.700 --> 00:13:42.000]  聖經記載叫鐵土羅
[00:13:42.000 --> 00:13:43.200]  Tertullus
[00:13:43.200 --> 00:13:44.900]  這個人名
[00:13:44.900 --> 00:13:46.100]  這個人名
[00:13:46.100 --> 00:13:49.000]  這個人是甚麼來頭呢
[00:13:49.000 --> 00:13:50.400]  這個人是個甚麼來頭呢
[00:13:50.400 --> 00:13:52.200]  聖經每逢記載一個人名
[00:13:52.200 --> 00:13:54.200]  一定是有他的意思的
[00:13:54.200 --> 00:13:56.400]  聖經如果記載一個人的名字
[00:13:56.400 --> 00:13:58.000]  一定有他的意思
[00:13:58.000 --> 00:13:59.800]  這個人一定是有他特別的角色
[00:13:59.800 --> 00:14:01.000]  需要在這裏顯現的
[00:14:01.000 --> 00:14:03.800]  有他特別的角色要顯現
[00:14:03.800 --> 00:14:05.500]  就好像我們看電影那樣
[00:14:05.500 --> 00:14:07.000]  就像我們看電影一樣
[00:14:07.000 --> 00:14:08.000]  如果你看電影
[00:14:08.000 --> 00:14:09.400]  那些明星的
[00:14:09.400 --> 00:14:11.000]  當然是有他的名字
[00:14:11.000 --> 00:14:11.700]  甚麼名字
[00:14:11.700 --> 00:14:13.600]  領銜主演
[00:14:13.600 --> 00:14:16.100]  就一定有某某名字
[00:14:16.100 --> 00:14:18.200]  領銜主演
[00:14:18.200 --> 00:14:19.200]  如果其他的
[00:14:19.200 --> 00:14:21.500]  客串嘉賓表演
[00:14:21.500 --> 00:14:23.800]  有甚麼客串表演
[00:14:23.800 --> 00:14:25.600]  如果那些演戲的
[00:14:25.600 --> 00:14:28.100]  沒有名字登記在螢光幕上
[00:14:28.100 --> 00:14:29.400]  那些叫做甚麼
[00:14:29.400 --> 00:14:30.800]  如果是那些
[00:14:30.800 --> 00:14:32.600]  在作戲又沒有名字
[00:14:32.600 --> 00:14:34.100]  顯示在螢幕上的是甚麼
[00:14:34.100 --> 00:14:35.500]  我們就有三個字形容
[00:14:35.500 --> 00:14:36.500]  這類叫做
[00:14:36.500 --> 00:14:38.800]  Celebre
[00:14:38.800 --> 00:14:41.300]  我們有三個字來形容
[00:14:41.300 --> 00:14:43.000]  女演員
[00:14:43.000 --> 00:14:44.500]  臨時演員
[00:14:44.500 --> 00:14:45.600]  沒有名字的
[00:14:45.600 --> 00:14:46.900]  跑龍套
[00:14:46.900 --> 00:14:48.500]  跑龍套
[00:14:48.500 --> 00:14:49.200]  非常好
[00:14:49.200 --> 00:14:50.600]  今天翻譯得
[00:14:50.600 --> 00:14:52.200]  上個禮拜我還在反思
[00:14:52.200 --> 00:14:54.300]  有一句翻譯
[00:14:54.300 --> 00:14:56.900]  我不要說了 說回這裏
[00:14:56.900 --> 00:14:58.600]  這個人有名有姓
[00:14:58.600 --> 00:14:59.500]  一定是重要
[00:14:59.500 --> 00:15:00.900]  因為他是一個
[00:15:00.900 --> 00:15:02.900]  有身份的人
[00:15:02.900 --> 00:15:04.300]  因為他有名有姓
[00:15:04.300 --> 00:15:05.800]  是一個有身份的人
[00:15:05.800 --> 00:15:07.300]  聖經在第一節裏面
[00:15:07.300 --> 00:15:09.900]  介紹這個鐵陀螺
[00:15:09.900 --> 00:15:11.900]  是一個辨識
[00:15:11.900 --> 00:15:13.800]  世界第一次介紹這個鐵陀螺
[00:15:13.800 --> 00:15:14.800]  是一個辨識
[00:15:14.800 --> 00:15:16.400]  這個辨識
[00:15:16.400 --> 00:15:17.600]  甚麼是辨識
[00:15:17.600 --> 00:15:18.600]  Hattorius
[00:15:18.600 --> 00:15:21.100]  在希臘文裏面
[00:15:21.100 --> 00:15:22.500]  即是用今日來講
[00:15:22.500 --> 00:15:24.100]  即是叫做甚麼
[00:15:24.100 --> 00:15:25.300]  Lawyer
[00:15:25.300 --> 00:15:28.700]  就是今天我們所說的律師
[00:15:28.700 --> 00:15:30.000]  他的角色
[00:15:30.000 --> 00:15:31.900]  其實這個字眼在
[00:15:31.900 --> 00:15:34.600]  希伯來文世界裏面
[00:15:34.600 --> 00:15:36.400]  可以說是一個
[00:15:36.400 --> 00:15:38.200]  專門善於用言語的
[00:15:38.200 --> 00:15:39.600]  修辭學人士
[00:15:39.600 --> 00:15:42.000]  就是他專門善於
[00:15:42.000 --> 00:15:44.300]  用言辭的修辭學
[00:15:44.300 --> 00:15:46.700]  用英文講叫做Orator
[00:15:46.700 --> 00:15:48.500]  Orator
[00:15:48.500 --> 00:15:50.000]  這類人
[00:15:50.000 --> 00:15:51.600]  善於用字用眼
[00:15:51.600 --> 00:15:53.400]  用字詞用說話
[00:15:53.400 --> 00:15:55.700]  善於用字用眼
[00:15:55.700 --> 00:15:57.100]  用說話
[00:15:57.100 --> 00:15:58.300]  但是這個字眼
[00:15:58.300 --> 00:16:00.100]  亦都有另一個意思
[00:16:00.100 --> 00:16:02.000]  這個字眼還有另外一個意思
[00:16:02.000 --> 00:16:05.500]  就是講到在法庭上面的一個辨識
[00:16:05.500 --> 00:16:07.400]  在法庭上是一個辨識
[00:16:07.400 --> 00:16:11.000]  英文叫做Advocate in Court
[00:16:11.000 --> 00:16:13.800]  即是在法庭為了爭取
[00:16:13.800 --> 00:16:17.000]  他的僱主的權益
[00:16:17.000 --> 00:16:18.200]  而去發言的人物
[00:16:18.200 --> 00:16:21.000]  爭取僱主而發言的人物
[00:16:21.000 --> 00:16:24.400]  他是為他的僱主的利益
[00:16:24.400 --> 00:16:27.200]  而作出一連串的辯論
[00:16:27.200 --> 00:16:28.400]  為了僱主的利益
