
[00:00:00.000 --> 00:00:02.000]  請回眾站立
[00:04:22.340 --> 00:04:24.100]  家庭上的壓力
[00:04:24.100 --> 00:04:29.140]  無論是職場上或者是家庭的相處那裡
[00:04:29.140 --> 00:04:32.580]  和夫妻相處和子女相處的期間
[00:04:32.580 --> 00:04:36.820]  又或者自己的家人有長期病患的患病
[00:04:36.820 --> 00:04:40.260]  很多時候都在很多的壓力困難當中
[00:04:40.260 --> 00:04:42.660]  我們在這個困難當中
[00:04:42.660 --> 00:04:45.700]  聖經怎樣去教導我們去面對呢
[00:04:45.700 --> 00:04:48.500]  其實今天剛才大家所讀的經文當中
[00:04:48.500 --> 00:04:51.940]  保羅他就教導我們在患難裡面
[00:04:51.940 --> 00:04:54.420]  所掛念的是什麼
[00:04:54.420 --> 00:04:58.580]  我們保羅是不是掛念他在吃什麼被軟禁的時候
[00:04:58.580 --> 00:04:59.780]  不是
[00:04:59.780 --> 00:05:05.140]  我們今天就從我們的經文當中去看
[00:05:05.140 --> 00:05:08.260]  我們首先我們看看以弗所書的第一章的時候
[00:05:08.260 --> 00:05:10.500]  我們看到第一章的時候
[00:05:10.500 --> 00:05:13.140]  保羅用以弗所書第一章
[00:05:13.140 --> 00:05:18.260]  一開頭就介紹
[00:05:18.260 --> 00:05:19.540]  因為神的愛
[00:05:19.540 --> 00:05:23.380]  我們在基督裡面能夠有豐盛的恩典
[00:05:23.380 --> 00:05:29.140]  這個恩典就是我們有各樣的靈類的福氣
[00:05:29.140 --> 00:05:32.100]  這裡就一一從以弗所書第一章那裡
[00:05:32.100 --> 00:05:35.060]  從第三節到第十六十七節那裡
[00:05:35.060 --> 00:05:36.500]  一路提下去
[00:05:36.500 --> 00:05:38.580]  如果大家有聖經的時候可以自己翻出來
[00:05:38.580 --> 00:05:43.380]  第一樣他提到的就是主耶穌基督的愛
[00:05:43.380 --> 00:05:45.860]  我們就能夠聖潔無瑕
[00:05:45.860 --> 00:05:48.980]  這個就是我們第一章所提到的
[00:05:48.980 --> 00:05:51.140]  到了第二章的時候就提到
[00:05:51.140 --> 00:05:56.180]  這個我們上次天傳道也有講到這段經文
[00:05:56.180 --> 00:05:58.340]  就是第一節到第十節
[00:05:58.340 --> 00:06:01.540]  我們得救是在乎恩
[00:06:01.540 --> 00:06:04.420]  不是因為我們的行為
[00:06:04.420 --> 00:06:06.420]  只是因著信
[00:06:06.420 --> 00:06:09.300]  接著第十六節開頭
[00:06:09.300 --> 00:06:12.500]  就會到第二章的尾後的時候
[00:06:12.500 --> 00:06:13.860]  經文就提醒我們
[00:06:13.860 --> 00:06:17.700]  原來這個福氣、這個恩典
[00:06:17.700 --> 00:06:22.020]  不只是給以色列人、猶太人
[00:06:22.020 --> 00:06:25.300]  他們中間所有的隔離
[00:06:25.300 --> 00:06:29.540]  這一幅牆就被福音來拆毀
[00:06:29.540 --> 00:06:33.860]  藉著福音這兩個民族就可以合而為一
[00:06:33.860 --> 00:06:37.380]  就好像我們宣教州的主題
[00:06:37.380 --> 00:06:39.540]  同心得萬族
[00:06:39.540 --> 00:06:41.940]  遠遠近近的民族
[00:06:41.940 --> 00:06:46.820]  無論是不會再因為我們的身份而被隔絕
[00:06:46.820 --> 00:06:50.820]  而反而因為福音的緣故就連在一起
[00:06:50.820 --> 00:06:53.220]  我們看到第三章的時候
[00:06:53.220 --> 00:06:54.740]  我們就看一個問題
[00:06:54.740 --> 00:06:55.940]  探討一個問題
[00:06:55.940 --> 00:06:58.180]  我們大家剛才所讀的經文當中
[00:06:58.180 --> 00:07:01.540]  我們知道保羅寫封信的時候
[00:07:01.540 --> 00:07:05.380]  是被囚在羅馬的地方
[00:07:05.380 --> 00:07:08.100]  這個伊弗所的教會
[00:07:08.100 --> 00:07:10.980]  是保羅在第三次宣教旅程所建立的
[00:07:10.980 --> 00:07:13.540]  如果大家看《使徒行傳》的時候
[00:07:13.540 --> 00:07:15.620]  《使徒行傳》是一本很好的書
[00:07:15.620 --> 00:07:19.220]  一本書卷來介紹當時的教會歷史
[00:07:19.220 --> 00:07:21.620]  我們往往可以從《使徒行傳》當中
[00:07:21.620 --> 00:07:23.700]  可以看到一些背景的資料
[00:07:23.700 --> 00:07:26.180]  我們從第十九章一至九節就知道
[00:07:26.180 --> 00:07:27.780]  保羅在第三次的宣教旅程
[00:07:27.780 --> 00:07:30.740]  建立了這個伊弗所教會
[00:07:30.740 --> 00:07:32.660]  伊弗所是一個亞西亞地區
[00:07:32.660 --> 00:07:34.740]  即是現代的土耳其
[00:07:34.740 --> 00:07:36.500]  亞西亞的地方
[00:07:36.500 --> 00:07:38.420]  一個很重要的城市
[00:07:38.420 --> 00:07:41.140]  好像一個省都一樣
[00:07:41.140 --> 00:07:42.980]  最重要的城市
[00:07:42.980 --> 00:07:45.940]  他那裡就建立了教會
[00:07:45.940 --> 00:07:48.020]  保羅雖然是在那裡坐牢的時候
[00:07:48.020 --> 00:07:49.300]  他坐牢寫了幾封書信
[00:07:49.300 --> 00:07:51.700]  伊弗所書、哥羅西書、肥納比書
[00:07:51.700 --> 00:07:53.700]  和費尼門書
[00:07:53.700 --> 00:07:57.220]  在這本書卷當中我們看到
[00:07:57.220 --> 00:08:01.300]  保羅不是針對某種的教義的偏差
[00:08:01.300 --> 00:08:04.260]  反而是他有一種鼓勵的信徒
[00:08:04.260 --> 00:08:06.740]  他在基督裡面介紹給我們知道
[00:08:06.740 --> 00:08:08.820]  神在基督裡面的奧秘的計劃
[00:08:08.820 --> 00:08:11.220]  是一個永恆有智慧的計劃
[00:08:11.220 --> 00:08:12.980]  我們看到這裡的時候
[00:08:12.980 --> 00:08:15.940]  今天我們就從第三章的經文當中
[00:08:15.940 --> 00:08:17.860]  剛才大家所讀的經文
[00:08:17.860 --> 00:08:20.580]  我們將第三章分為兩個部分
[00:08:20.580 --> 00:08:22.820]  我們今天是講頭一半
[00:08:22.820 --> 00:08:23.780]  我們隔一個主日
[00:08:23.780 --> 00:08:26.260]  浸禮那天我們會看下一半
[00:08:26.260 --> 00:08:27.700]  就將伊弗所書
[00:08:27.700 --> 00:08:30.900]  將天傳道和Dr. Glennie
[00:08:30.900 --> 00:08:34.980]  那兩場的道能夠連在一起
[00:08:34.980 --> 00:08:39.220]  中間所沒講的我們會傳揚出來
[00:08:39.220 --> 00:08:41.220]  我們今天討論的問題就是
[00:08:41.220 --> 00:08:43.700]  為什麼我們在患難當中
[00:08:43.700 --> 00:08:45.940]  好像保羅在患難當中被困了
[00:08:45.940 --> 00:08:48.900]  好像我們quarantine一樣
[00:08:48.900 --> 00:08:52.100]  那時候仍然想著傳福音
[00:08:52.100 --> 00:08:54.660]  為什麼不是想著吃什麼呢?
[00:08:54.660 --> 00:08:56.420]  被軟禁
[00:08:56.420 --> 00:08:59.940]  但是為什麼還可以在患難裡面傳福音
[00:08:59.940 --> 00:09:02.100]  我們今天會從第三章的第一節
[00:09:02.100 --> 00:09:03.220]  到第十三節
[00:09:03.220 --> 00:09:05.060]  我們來探討這個問題
[00:09:05.060 --> 00:09:06.820]  我們一起低頭祈禱
[00:09:06.820 --> 00:09:09.060]  我們的主耶穌基督我們再次感謝祢
[00:09:09.060 --> 00:09:11.140]  我們感謝祢
[00:09:11.140 --> 00:09:13.780]  賜下祢的救恩給我們
[00:09:13.780 --> 00:09:15.700]  藉著祢 藉著十字架的大能
[00:09:15.700 --> 00:09:17.300]  我們能夠如神和好
[00:09:17.300 --> 00:09:20.740]  藉著祢 我們明白到聖靈在我們當中
[00:09:20.740 --> 00:09:22.420]  帶著聖靈引到我們心中
[00:09:22.420 --> 00:09:24.500]  明白到聖經的啟示
[00:09:24.500 --> 00:09:26.020]  求神繼續幫助我們
[00:09:26.020 --> 00:09:27.860]  帶領我們以下的時間
[00:09:27.860 --> 00:09:30.900]  從祢寶貴的話語當中我們明白到
[00:09:30.900 --> 00:09:32.340]  我們在患難裡面
[00:09:32.340 --> 00:09:34.660]  為什麼福音是這麼寶貴
[00:09:34.660 --> 00:09:37.300]  我們以上的禱告是奉主耶穌得聖的祈求
[00:09:37.300 --> 00:09:39.220]  對嗎?
[00:09:39.220 --> 00:09:42.580]  我們看二弗所書第三章第一節的時候
[00:09:42.580 --> 00:09:48.900]  我們知道保羅被困在那裡軟禁的時候
[00:09:48.900 --> 00:09:50.500]  寫這本書
[00:09:50.500 --> 00:09:55.220]  看到這裡的時候 我們將第二節到第三節
[00:09:55.220 --> 00:09:58.420]  在禱告裡面插入一個內容
[00:09:58.420 --> 00:10:00.980]  我們今天繼續去看
[00:10:00.980 --> 00:10:02.100]  看到第二節那裡
[00:10:02.100 --> 00:10:05.700]  看到原來福音是藉著他
[00:10:05.700 --> 00:10:10.660]  已經交託了給我們的使徒保羅
[00:10:10.660 --> 00:10:11.860]  交託了給他
[00:10:11.860 --> 00:10:15.460]  這個啟示神在創世的時候
[00:10:15.460 --> 00:10:18.980]  我們看到大自然的創造
[00:10:18.980 --> 00:10:20.580]  我們有一個所謂的普通啟示
[00:10:20.580 --> 00:10:22.820]  我們知道神的存在
[00:10:22.820 --> 00:10:26.020]  保羅寫書卷的時候
[00:10:26.020 --> 00:10:30.740]  他已經將這些神所說的寫在聖經上面
[00:10:30.740 --> 00:10:31.940]  寫在聖經當中
[00:10:31.940 --> 00:10:32.900]  我們就明白到
[00:10:32.900 --> 00:10:35.460]  原來這個是從這個特殊啟示當中
[00:10:35.460 --> 00:10:37.940]  聖經裡面就知道神的奧秘
[00:10:37.940 --> 00:10:39.700]  神的救恩計劃
[00:10:39.700 --> 00:10:40.900]  這個福音的奧秘
[00:10:40.900 --> 00:10:43.620]  所謂奧秘就是以前
[00:10:43.620 --> 00:10:45.940]  在保羅以前那些人
[00:10:45.940 --> 00:10:49.700]  先知的年代是沒有人不明白的
[00:10:49.700 --> 00:10:51.380]  但是到了使徒的時候
[00:10:51.380 --> 00:10:53.380]  這個不明白的地方
[00:10:53.380 --> 00:10:58.420]  逐一透過神對保羅寫在聖經那裡
[00:10:58.420 --> 00:11:00.980]  啟示給我們現代的信徒知道
[00:11:00.980 --> 00:11:03.860]  我們大家在座的朋友知道
[00:11:03.860 --> 00:11:06.900]  這個福音究竟是什麼一回事
[00:11:06.900 --> 00:11:09.620]  究竟神的救恩計劃是什麼
[00:11:09.620 --> 00:11:12.340]  這本書我們看到主耶穌基督
[00:11:12.340 --> 00:11:14.660]  我們看到所謂的教會神學
[00:11:14.660 --> 00:11:15.620]  所謂系統神學
[00:11:15.620 --> 00:11:17.540]  我們看到有很豐富的
[00:11:17.540 --> 00:11:20.020]  看到有基督論、救恩論
[00:11:20.020 --> 00:11:21.060]  又看到教會論
[00:11:21.060 --> 00:11:22.820]  又看到末世論
[00:11:22.820 --> 00:11:24.580]  將這個救恩的計劃
[00:11:24.580 --> 00:11:27.380]  從過去的現在和將來
[00:11:27.380 --> 00:11:29.780]  都寫得有一個很好的連貫起來
[00:11:29.780 --> 00:11:30.900]  將整本聖經
[00:11:30.900 --> 00:11:32.500]  但是這裡提醒我們
[00:11:32.500 --> 00:11:37.220]  這個啟示是神啟示給保羅
[00:11:37.220 --> 00:11:39.300]  保羅就將它寫在聖經上面
[00:11:39.300 --> 00:11:41.460]  我們看到就明白
[00:11:41.460 --> 00:11:43.300]  我們就靠著聖靈的引領
[00:11:43.300 --> 00:11:44.820]  教導我們怎樣明白
[00:11:44.820 --> 00:11:46.020]  這個奧秘
[00:11:46.020 --> 00:11:47.540]  我們知道原來這個奧秘
[00:11:47.540 --> 00:11:50.580]  主角是主耶穌基督
[00:11:50.580 --> 00:11:51.380]  這個主耶穌基督
[00:11:51.380 --> 00:11:54.020]  我們在主耶穌基督介紹了主耶穌基督
[00:11:54.020 --> 00:11:56.500]  他們以前在舊約的先知當中
[00:11:56.500 --> 00:11:58.100]  他們不知道誰是主耶穌基督
[00:11:58.100 --> 00:11:59.780]  那個救世主是誰
[00:11:59.780 --> 00:12:03.300]  究竟神的救恩計劃是什麼一回事
[00:12:03.300 --> 00:12:06.100]  我們這個啟示當中
[00:12:06.100 --> 00:12:08.180]  我們明白到主耶穌基督
[00:12:08.180 --> 00:12:09.460]  第五節的時候
[00:12:09.460 --> 00:12:10.820]  我們看第五節
[00:12:10.820 --> 00:12:13.140]  原來以前世世代代的
[00:12:13.140 --> 00:12:15.780]  正如剛才所說沒有人知道
[00:12:15.780 --> 00:12:17.300]  先知是哪個年代
[00:12:17.300 --> 00:12:20.580]  我們看從創世紀開始
[00:12:20.580 --> 00:12:22.500]  福音的時候
[00:12:22.500 --> 00:12:23.460]  我們看福音的時候
[00:12:23.460 --> 00:12:24.980]  我們要搞清楚
[00:12:24.980 --> 00:12:27.620]  創世紀第二章到第三章
[00:12:27.620 --> 00:12:29.060]  如果創世紀第二第三章
[00:12:29.060 --> 00:12:30.260]  我們搞不清楚的時候
[00:12:30.260 --> 00:12:31.780]  究竟罪
[00:12:31.780 --> 00:12:33.860]  為什麼我們需要福音
[00:12:33.860 --> 00:12:35.460]  我們人生的出路在哪裡
[00:12:35.460 --> 00:12:40.020]  我們世上有很多困苦患難的時候
[00:12:40.020 --> 00:12:44.900]  原來就借著一個人阿當
[00:12:44.900 --> 00:12:47.460]  去進入這個世界
[00:12:47.460 --> 00:12:49.860]  我們人的本性的問題
[00:12:49.860 --> 00:12:52.100]  我們罪進到我們人身上
[00:12:52.100 --> 00:12:54.580]  我們世世代代有個罪
[00:12:54.580 --> 00:12:55.700]  有個罪性
[00:12:55.700 --> 00:12:58.260]  無論我們的思想意志情感
[00:12:58.260 --> 00:12:59.700]  都是敗壞
[00:12:59.700 --> 00:13:01.140]  完全敗壞
[00:13:01.140 --> 00:13:02.740]  我開頭兩年前
[00:13:02.740 --> 00:13:05.300]  我和大家分享過羅馬書的時候
[00:13:05.300 --> 00:13:07.220]  在羅馬書第三章我們看到
[00:13:07.220 --> 00:13:10.180]  世上一個二人都沒有
[00:13:10.180 --> 00:13:13.380]  因為我們每個人都是完全的敗壞
[00:13:13.380 --> 00:13:16.420]  唯一的出路
[00:13:16.420 --> 00:13:19.700]  我們就看到原來
[00:13:19.700 --> 00:13:20.900]  就是主耶穌基督
[00:13:20.900 --> 00:13:25.060]  是伯伯借著主耶穌的救贖能夠清義
[00:13:25.060 --> 00:13:27.220]  在二十五節就提到
[00:13:27.220 --> 00:13:30.020]  借著主耶穌基督的血
[00:13:30.020 --> 00:13:33.780]  使到人們相信可以寬恕我們的罪
[00:13:33.780 --> 00:13:36.260]  使到我們能夠在神面前
[00:13:36.260 --> 00:13:37.540]  無罪釋放
[00:13:37.540 --> 00:13:42.660]  我們不用再被神面前的審判當中
[00:13:42.660 --> 00:13:46.740]  我們被稱為無罪釋放
[00:13:46.740 --> 00:13:49.780]  這個代罪羔羊究竟就是主耶穌基督
[00:13:49.780 --> 00:13:52.100]  因為我們看到先知
[00:13:52.100 --> 00:13:54.260]  所謂以前創世的時候
[00:13:54.260 --> 00:13:56.420]  先知所知道的是什麼
[00:13:56.420 --> 00:13:58.900]  就是需要有一個贖罪制
[00:13:58.900 --> 00:14:00.980]  如果大家是相信
[00:14:00.980 --> 00:14:02.980]  摩西五經是一本書卷的時候
[00:14:02.980 --> 00:14:06.340]  是一個完整的書卷
[00:14:06.340 --> 00:14:09.380]  是一個故事形式、敘事形式的書卷
[00:14:09.380 --> 00:14:12.100]  神學家說很可能就是
[00:14:12.100 --> 00:14:15.300]  摩西在流浪抗野四十年的時候
[00:14:15.300 --> 00:14:17.540]  以色列人出埃及流浪四十年的時候
[00:14:17.540 --> 00:14:21.540]  他就在這裡和以色列民分享這個信息
[00:14:21.540 --> 00:14:24.020]  很可能是一些港島的信息
[00:14:24.020 --> 00:14:28.020]  從他們出埃及過紅海
[00:14:28.020 --> 00:14:31.300]  一直到進入迦南地之前
[00:14:31.300 --> 00:14:35.140]  一直對以色列民所講的神的話語
[00:14:35.140 --> 00:14:37.460]  當中去到中間的時候
[00:14:37.460 --> 00:14:38.740]  在一個高潮
[00:14:38.740 --> 00:14:40.740]  就是利美基的時候
[00:14:40.740 --> 00:14:45.060]  利美基第十六章提到有一個贖罪制
[00:14:45.060 --> 00:14:47.700]  贖罪制是有兩隻羊
[00:14:47.700 --> 00:14:49.060]  進入聖殿裡面
[00:14:49.060 --> 00:14:49.940]  一隻就殺了
[00:14:49.940 --> 00:14:54.660]  一隻就將牠的血散在潔淨
[00:14:54.660 --> 00:14:56.900]  接著就將所有人的罪
[00:14:56.900 --> 00:15:00.820]  就放在那隻活生生的羊當中
[00:15:00.820 --> 00:15:03.220]  就將牠們帶出去
[00:15:03.220 --> 00:15:04.740]  回望以後
[00:15:04.740 --> 00:15:08.980]  帶出他們的人民之愛
[00:15:08.980 --> 00:15:14.820]  這隻羊是將所有的一切的罪孽過犯
[00:15:14.820 --> 00:15:17.620]  都是為我們而承擔
[00:15:17.620 --> 00:15:18.580]  這個的羔羊
[00:15:18.580 --> 00:15:20.340]  這個的贖罪制
[00:15:20.340 --> 00:15:23.060]  就代表是由主耶穌基督在新約的時候
[00:15:23.060 --> 00:15:26.500]  藉著主耶穌基督而能夠成就
[00:15:26.500 --> 00:15:28.020]  所以我們在這裡看到這個時候
[00:15:28.020 --> 00:15:28.980]  所謂希伯來書
[00:15:28.980 --> 00:15:31.300]  我們看到希伯來書當中的經文
[00:15:31.300 --> 00:15:36.740]  我們看到基督是貫穿了舊約先知所認識的
[00:15:36.740 --> 00:15:39.380]  主前大約一千五百年
[00:15:39.380 --> 00:15:41.780]  摩西先知所知道的
[00:15:41.780 --> 00:15:43.860]  直到保羅寫這封書信
[00:15:43.860 --> 00:15:45.060]  大約是主後六十年
[00:15:45.060 --> 00:15:47.140]  相隔大約有一千五百年
[00:15:47.140 --> 00:15:48.500]  直到二千年以後
[00:15:48.500 --> 00:15:50.580]  我們這個年代當中
[00:15:50.580 --> 00:15:52.820]  我們就明白到主耶穌基督
[00:15:52.820 --> 00:15:59.940]  是藉著祂的血洗淨我們一切的過犯
[00:15:59.940 --> 00:16:02.260]  洗到我們能夠聖潔無痕
[00:16:02.260 --> 00:16:04.340]  這裡所提到的
[00:16:04.340 --> 00:16:08.020]  這個就是基督的奧秘的意思
[00:16:08.020 --> 00:16:09.780]  所謂基督的奧秘
[00:16:09.780 --> 00:16:10.900]  在第四節提到
[00:16:10.900 --> 00:16:13.460]  以前的世代沒有人知道
[00:16:13.460 --> 00:16:16.500]  但是如今藉著聖靈的啟示
[00:16:16.500 --> 00:16:19.540]  使我們能夠明白聖經
[00:16:19.540 --> 00:16:21.140]  能夠明白聖經的時候
[00:16:21.140 --> 00:16:22.900]  原來就明白到主耶穌基督
[00:16:22.900 --> 00:16:27.940]  就是貫穿新舊約的救恩計劃的主角
[00:16:27.940 --> 00:16:30.900]  我們繼續看二弗所書第六節的時候
[00:16:30.900 --> 00:16:33.220]  第六節的時候說這個的福音
[00:16:33.220 --> 00:16:34.420]  藉著這個福音
[00:16:34.420 --> 00:16:36.980]  我們看回第六節
[00:16:36.980 --> 00:16:37.540]  第六節
[00:16:37.540 --> 00:16:39.780]  我們藉著這個的奧秘
[00:16:39.780 --> 00:16:40.980]  這個以前不知道
[00:16:40.980 --> 00:16:44.100]  但是我們現在能夠知道的事情
[00:16:44.100 --> 00:16:48.180]  就是外邦人因為主耶穌基督的緣故
[00:16:48.180 --> 00:16:49.460]  在主耶穌基督裡
[00:16:49.460 --> 00:16:51.540]  我們藉著福音
[00:16:51.540 --> 00:16:55.220]  能夠一同成為一個後製
[00:16:55.220 --> 00:16:56.740]  好像在第一章那裡提到
[00:16:56.740 --> 00:16:59.140]  我們一起有一個承繼的基業
[00:16:59.140 --> 00:17:01.220]  有一個承繼權
[00:17:01.220 --> 00:17:03.540]  如果大家有年長的
[00:17:03.540 --> 00:17:05.940]  我們有寫遺囑
[00:17:05.940 --> 00:17:07.300]  有信託
[00:17:07.300 --> 00:17:12.020]  就說究竟誰承繼我們以後的產業呢?
[00:17:12.020 --> 00:17:14.020]  這個後製的意思就是
[00:17:14.020 --> 00:17:16.020]  我們有一個承繼權
[00:17:16.020 --> 00:17:19.700]  一同成為一體
[00:17:19.700 --> 00:17:22.420]  成為一個因為主耶穌基督的緣故
[00:17:22.420 --> 00:17:24.740]  我們沒有了這個隔絕
[00:17:24.740 --> 00:17:27.780]  無論是猶太人還是非猶太人
[00:17:27.780 --> 00:17:29.860]  但是我們一同
[00:17:29.860 --> 00:17:31.700]  都是因為主耶穌基督的緣故
[00:17:31.700 --> 00:17:33.540]  我們在一起
[00:17:33.540 --> 00:17:36.100]  同樣一同得到神
[00:17:36.100 --> 00:17:40.340]  一個的很多各樣的屬靈的福氣
[00:17:40.340 --> 00:17:43.460]  這個的應許包括什麼?
[00:17:43.460 --> 00:17:45.620]  包括我們的罪被赦免
[00:17:45.620 --> 00:17:47.460]  我們有聖靈的同在
[00:17:47.460 --> 00:17:52.020]  這些一一數一數的應許
[00:17:52.020 --> 00:17:55.140]  都可以同其他猶太人
[00:17:55.140 --> 00:17:57.060]  或者其他人
[00:17:57.060 --> 00:17:58.740]  我們一同信靠主的
[00:17:58.740 --> 00:18:02.260]  都有一同的承繼權
[00:18:02.260 --> 00:18:04.180]  我們看到這裡
[00:18:04.180 --> 00:18:05.620]  就明白到原來
[00:18:05.620 --> 00:18:08.820]  這個福音是有這麼大的權備
[00:18:08.820 --> 00:18:11.620]  這個有這麼大的社稅的權能
[00:18:11.620 --> 00:18:17.380]  這個的職份就是交託了給我們當中的使徒
[00:18:17.380 --> 00:18:19.060]  我們當中的僕人
[00:18:19.060 --> 00:18:22.340]  這個就是福音的保羅
[00:18:22.340 --> 00:18:26.100]  就是那位被神委託的僕人
[00:18:26.100 --> 00:18:27.060]  這個執事
[00:18:27.060 --> 00:18:29.220]  我們看回英文就是Deacon
[00:18:29.220 --> 00:18:31.140]  Deacon的譯就可以譯僕人
[00:18:31.140 --> 00:18:32.420]  也可以譯執事
[00:18:32.420 --> 00:18:35.220]  但是意思就是一個服侍
[00:18:35.220 --> 00:18:39.060]  為神而服侍的一個僕人的意思
[00:18:39.060 --> 00:18:40.260]  這個僕人的意思就是
[00:18:40.260 --> 00:18:41.780]  神給了他一個責任
[00:18:41.780 --> 00:18:44.660]  清楚地告訴保羅
[00:18:44.660 --> 00:18:48.740]  你就是跟外邦人傳福音的那位使徒
[00:18:48.740 --> 00:18:54.820]  你的使命就是要完成神當中給他的計劃
[00:18:54.820 --> 00:18:57.300]  但是不是就這樣保羅就說
[00:18:57.300 --> 00:18:58.740]  神啊你去啊
[00:18:58.740 --> 00:19:00.500]  神一直會給一些恩典
[00:19:00.500 --> 00:19:05.860]  給一些能力繼續去完成這個使命
[00:19:05.860 --> 00:19:08.100]  這個恩賜給恩賜
[00:19:08.100 --> 00:19:09.700]  然後聖靈給他 神給他
[00:19:09.700 --> 00:19:11.700]  藉著透過聖靈的帶能
[00:19:11.700 --> 00:19:16.340]  就可以將這個福音傳到外邦人當中
[00:19:16.340 --> 00:19:18.420]  不簡單的傳福音
[00:19:18.420 --> 00:19:22.180]  我們看到傳福音有很多的阻力
[00:19:22.180 --> 00:19:23.460]  有很多的不同的
