
[00:00:00.000 --> 00:00:04.440]  不知道大家是否相信這個世界是有末日的呢?
[00:01:51.860 --> 00:01:54.560]  所以他就能夠打開這個七人。
[00:01:54.560 --> 00:01:57.540]  好了,今天讓我們看看這七人裡面,
[00:01:57.540 --> 00:02:01.640]  每一個人來看看究竟將會發生的是什麼事情。
[00:02:01.640 --> 00:02:03.840]  好了,我們先看第一人。
[00:02:03.840 --> 00:02:05.240]  當第一人打開的時候,
[00:02:05.240 --> 00:02:08.360]  使徒約翰所看到的就是一隻白馬。
[00:02:08.360 --> 00:02:12.700]  不知道騎著上面那個是不是叫白馬王子。
[00:02:12.700 --> 00:02:15.000]  不過聖經沒有講到他叫什麼名字。
[00:02:15.000 --> 00:02:16.100]  聖經就是說,
[00:02:16.100 --> 00:02:20.600]  這個騎著白馬的人他拿著弓,
[00:02:20.600 --> 00:02:23.500]  並有冠冕刺及他。
[00:02:23.500 --> 00:02:25.640]  而當這個人拿到冠冕之後,
[00:02:25.640 --> 00:02:29.140]  他便出來,聖了又聖。
[00:02:29.140 --> 00:02:33.300]  從這個形容大家能否猜到這個是誰呢?
[00:02:33.300 --> 00:02:36.440]  當然了,資料這麼簡單。
[00:02:36.440 --> 00:02:38.660]  我們很難確認這個人究竟是誰。
[00:02:38.660 --> 00:02:40.340]  我們暫時停在這裡。
[00:02:40.340 --> 00:02:41.540]  我們繼續看其他的幾天,
[00:02:41.540 --> 00:02:45.340]  然後嘗試回來看看這個究竟是誰。
[00:02:45.340 --> 00:02:47.000]  好,我們看第二人。
[00:02:47.000 --> 00:02:49.700]  好了,第二個人打開的時候,
[00:02:49.700 --> 00:02:52.640]  出來的那一隻是紅色的馬。
[00:02:52.640 --> 00:02:59.700]  聖經說這個紅馬上面的人得著權柄與能力,
[00:02:59.700 --> 00:03:06.200]  然後從地上奪去太平,使人彼此相殺。
[00:03:06.200 --> 00:03:07.500]  好了,我問大家,
[00:03:07.500 --> 00:03:13.840]  在什麼情況下,人會失去地上的和平,
[00:03:13.840 --> 00:03:15.840]  甚至是彼此相殺的?
[00:03:15.840 --> 00:03:17.440]  什麼情況?
[00:03:17.440 --> 00:03:20.100]  戰爭,很簡單。
[00:03:20.100 --> 00:03:22.900]  無論你用什麼原因開始一個戰爭,
[00:03:22.900 --> 00:03:26.200]  在戰爭中總會發生的事情是什麼?
[00:03:26.200 --> 00:03:28.740]  有人會死亡,對不對?
[00:03:28.740 --> 00:03:32.000]  而聖經進一步補充就是說,
[00:03:32.000 --> 00:03:36.240]  有一把大刀刺及他。
[00:03:36.240 --> 00:03:37.760]  大家想像一下,
[00:03:37.760 --> 00:03:40.540]  在戰場上騎著馬的大將軍,
[00:03:40.540 --> 00:03:45.640]  拿著一把大刀在戰場上奔馳。
[00:03:45.640 --> 00:03:49.100]  很明顯,這個奔馳者,
[00:03:49.100 --> 00:03:52.200]  並不是打算在戰場上打卡這麼簡單,對不對?
[00:03:52.200 --> 00:03:54.200]  他是打算大開殺戒,
[00:03:54.200 --> 00:03:57.940]  所以大家可以想像到那個場面是相當的可怕。
[00:03:57.940 --> 00:03:59.860]  我再看第三人。
[00:03:59.860 --> 00:04:02.800]  第三人出來的那一隻是黑色的馬。
[00:04:02.800 --> 00:04:07.400]  這次那個騎黑馬的人沒有帶任何兵器。
[00:04:07.400 --> 00:04:08.660]  他帶著什麼?
[00:04:08.660 --> 00:04:11.860]  他帶著一個天秤。
[00:04:11.860 --> 00:04:13.860]  其中一個活物就說,
[00:04:13.860 --> 00:04:17.560]  一錢銀紙買一升墨紙,
[00:04:17.560 --> 00:04:20.000]  一錢銀紙就買三升大墨。
[00:04:20.000 --> 00:04:21.400]  要解釋一下,
[00:04:21.400 --> 00:04:24.800]  當時的一錢銀紙,
[00:04:24.800 --> 00:04:30.500]  大概是一個工人一天的工資。
[00:04:30.500 --> 00:04:36.400]  而一升墨紙就大概是一個人的基本食量。
[00:04:36.400 --> 00:04:38.900]  不是啊,我家裡有三個人,怎麼辦?
[00:04:38.900 --> 00:04:40.200]  那三個人的話,
[00:04:40.200 --> 00:04:42.100]  那你不要買小墨了,
[00:04:42.100 --> 00:04:44.300]  你只能夠買大墨,為什麼?
[00:04:44.300 --> 00:04:46.800]  因為大墨是便宜一點,粗糙一點的。
[00:04:46.800 --> 00:04:50.800]  當時的大墨就大概是墨紙的三分之一價錢。
[00:04:50.800 --> 00:04:54.600]  所以大家理解到這句經文的意思了。
[00:04:54.600 --> 00:04:57.400]  究竟以上告訴我們什麼呢?
[00:04:57.400 --> 00:04:58.700]  大家想像一下,
[00:04:58.700 --> 00:05:00.800]  一個人的工資,
[00:05:00.800 --> 00:05:06.300]  能夠買一個人的一天的基本食量。
[00:05:06.300 --> 00:05:07.400]  大家不知道有沒有留意,
[00:05:07.400 --> 00:05:10.300]  早前那些物價升得很厲害的。
[00:05:10.300 --> 00:05:12.000]  我也是常常買菜的嘛。
[00:05:12.000 --> 00:05:13.100]  大家不知道有沒有留意,
[00:05:13.100 --> 00:05:15.100]  最近又回落了。
[00:05:15.100 --> 00:05:16.300]  曾經最貴的時候,
[00:05:16.300 --> 00:05:19.300]  大家有沒有留意那些菜貴了多少?
[00:05:19.300 --> 00:05:21.100]  貴了兩三倍,對不對?
[00:05:21.100 --> 00:05:23.300]  不單只貴了兩三倍,
[00:05:23.300 --> 00:05:24.500]  還有那棵菜沒什麼粟,
[00:05:24.500 --> 00:05:27.500]  那水變成小棵了很多,對不對?
[00:05:27.500 --> 00:05:29.700]  但是無論物價怎麼高升,
[00:05:29.700 --> 00:05:30.700]  我們都沒試過,
[00:05:30.700 --> 00:05:33.000]  甚至不能夠想像,
[00:05:33.000 --> 00:05:35.400]  我們一天賺的錢,
[00:05:35.400 --> 00:05:39.500]  只能夠買一天的食糧,對不對?
[00:05:39.500 --> 00:05:40.500]  沒試過這樣。
[00:05:40.500 --> 00:05:45.000]  我們都很難想像一個這樣的情況。
[00:05:45.000 --> 00:05:45.900]  但是你說可能,
[00:05:45.900 --> 00:05:47.400]  欸,那可能,
[00:05:47.400 --> 00:05:49.300]  那時候當然那個人有問題啦,
[00:05:49.300 --> 00:05:50.500]  沒工作能力,
[00:05:50.500 --> 00:05:52.700]  或者那個人懶。
[00:05:52.700 --> 00:05:54.400]  如果是這樣的時候呢,
[00:05:54.400 --> 00:05:57.900]  大概只會發生在一些人的身上。
[00:05:57.900 --> 00:06:00.300]  但是現在聖經這個語言所講的是,
[00:06:00.300 --> 00:06:03.700]  整個社會的普遍現象。
[00:06:03.700 --> 00:06:06.000]  一個人的工資,一天的工資,
[00:06:06.000 --> 00:06:09.700]  只能夠買他自己一天的食糧。
[00:06:09.700 --> 00:06:12.700]  很明顯這個語言是講到,
[00:06:12.700 --> 00:06:16.900]  將來會是一個很嚴重的糧食短缺。
[00:06:16.900 --> 00:06:18.500]  當然我們身處一個,
[00:06:18.500 --> 00:06:20.700]  很豐富的物質世界的時候,
[00:06:20.700 --> 00:06:22.100]  很難去想像,
[00:06:22.100 --> 00:06:25.400]  聖經所講到的這麼嚴重的糧食,
[00:06:25.400 --> 00:06:27.700]  或者是經濟危機。
[00:06:27.700 --> 00:06:29.700]  不過我相信在過去幾年,
[00:06:29.700 --> 00:06:33.200]  我們經歷到這個世界出現的問題的時候,
[00:06:33.200 --> 00:06:36.000]  我們大概都會明白,
[00:06:36.000 --> 00:06:38.200]  甚至可以感受得到,
[00:06:38.200 --> 00:06:40.400]  其實跟隨著戰爭,
[00:06:40.400 --> 00:06:43.400]  或者我們現在看到的氣候的極端變化,
[00:06:43.400 --> 00:06:47.800]  病毒,政治的鬥爭,
[00:06:47.800 --> 00:06:49.200]  經濟上的下滑,
[00:06:49.200 --> 00:06:51.100]  或者是糧食的短缺,
[00:06:51.100 --> 00:06:54.100]  絕對是有可能的,絕對有可能。
[00:06:54.100 --> 00:06:55.700]  好了,我們看第四印。
[00:06:55.700 --> 00:06:58.500]  第四印出來的是一隻灰色的馬。
[00:06:58.500 --> 00:07:00.500]  而騎在馬上的人有個名字,
[00:07:00.500 --> 00:07:02.400]  他的名字叫做「死亡」。
[00:07:02.400 --> 00:07:06.400]  我不相信有人會這樣叫自己。
[00:07:06.400 --> 00:07:10.300]  我未認識過一個這樣的人。
[00:07:10.300 --> 00:07:13.900]  而我也相信不是他的父母幫他改錯名字。
[00:07:13.900 --> 00:07:14.600]  為什麼呢?
[00:07:14.600 --> 00:07:16.400]  聖經裏面補充的是,
[00:07:16.400 --> 00:07:18.700]  這個叫做「死」的人,
[00:07:18.700 --> 00:07:21.100]  「陰虎也隨著他」。
[00:07:21.100 --> 00:07:22.100]  「陰虎」我們要理解。
[00:07:22.100 --> 00:07:23.300]  「陰虎」就是人死了之後,
[00:07:23.300 --> 00:07:26.100]  靈魂存放的地方。
[00:07:26.100 --> 00:07:26.900]  什麼意思呢?
[00:07:26.900 --> 00:07:28.900]  就是一條龍服務。
[00:07:28.900 --> 00:07:32.100]  殺掉身體,然後接收靈魂。
[00:07:32.100 --> 00:07:34.500]  哇,騎馬這個人這麼厲害,
[00:07:34.500 --> 00:07:37.500]  他的能力與權柄是來自哪裏的呢?
[00:07:37.500 --> 00:07:38.600]  聖經就說,
[00:07:38.600 --> 00:07:41.500]  是因為有權柄賜給他們,
[00:07:41.500 --> 00:07:45.800]  可以用刀劍、饑荒、瘟疫、野獸,
[00:07:45.800 --> 00:07:47.900]  殺害地上多少人呢?
[00:07:47.900 --> 00:07:49.700]  四分之一人。
[00:07:49.700 --> 00:07:52.700]  四分之一人是什麼觀念呢?
[00:07:52.700 --> 00:07:56.300]  大家知不知道現今全世界人口大概有多少?
[00:07:56.300 --> 00:07:58.200]  大概八十億。
[00:07:58.200 --> 00:07:59.200]  八十億人口,
[00:07:59.200 --> 00:08:01.500]  死四分之一即是多少人口呢?
[00:08:01.500 --> 00:08:04.100]  二十億的人。
[00:08:04.100 --> 00:08:06.800]  我想大概我們都還記得呢,
[00:08:06.800 --> 00:08:08.800]  在新冠疫情最高峰,
[00:08:08.800 --> 00:08:10.700]  最厲害的時候,
[00:08:10.700 --> 00:08:12.300]  我們都聽過很多新聞,
[00:08:12.300 --> 00:08:13.600]  某一些國家,
[00:08:13.600 --> 00:08:19.000]  死的人數是遠超過他們能夠應付屍體的人數的。
[00:08:19.000 --> 00:08:21.600]  大家記不記得那時候有些什麼事發生?
[00:08:21.600 --> 00:08:23.200]  我記得好像在印度,
[00:08:23.200 --> 00:08:30.100]  那些人要隨便拿些柴來當街燒死屍。
[00:08:30.100 --> 00:08:32.300]  那個景象我相信,
[00:08:32.300 --> 00:08:34.200]  在腦海裏面我們仍然會,
[00:08:34.200 --> 00:08:37.300]  可以聞到那陣氣味,
[00:08:37.300 --> 00:08:38.800]  看到那個景象,
[00:08:38.800 --> 00:08:40.600]  聽到那些呼吸聲,
[00:08:40.600 --> 00:08:42.400]  仍然歷歷在目的,
[00:08:42.400 --> 00:08:45.900]  但是那個這麼深刻的經驗,
[00:08:45.900 --> 00:08:48.500]  只不過是死幾十萬人。
[00:08:48.500 --> 00:08:50.800]  現在所說的是什麼?
[00:08:50.800 --> 00:08:52.600]  斷億計的人,
[00:08:52.600 --> 00:08:55.400]  會在一個相對短的時間裏面死了。
[00:08:55.400 --> 00:08:56.400]  一個很難想像,
[00:08:56.400 --> 00:08:59.200]  甚至我們不想想像的情景。
[00:08:59.200 --> 00:09:00.700]  不過很明顯,
[00:09:00.700 --> 00:09:04.000]  剛才我們所看到的紅碼、黑碼與灰碼,
[00:09:04.000 --> 00:09:05.600]  似乎都是帶給我們一個訊息,
[00:09:05.600 --> 00:09:07.100]  就是在末後的世界,
[00:09:07.100 --> 00:09:08.000]  在末世之前,
[00:09:08.000 --> 00:09:12.100]  將會發生一個很嚴重的一連串的災難。
[00:09:12.100 --> 00:09:16.200]  而紅色的碼很明顯是代表戰爭、恐懼。
[00:09:16.200 --> 00:09:17.800]  黑色的碼是代表什麼?
[00:09:17.800 --> 00:09:20.300]  經濟崩潰,
[00:09:20.300 --> 00:09:24.700]  有饑荒。
[00:09:24.700 --> 00:09:27.700]  而灰色的碼就代表著死亡。
[00:09:27.700 --> 00:09:28.900]  代表著死亡,
[00:09:28.900 --> 00:09:37.600]  是來自不同的天災與人禍所引發的不同類型的死亡。
[00:09:37.600 --> 00:09:39.700]  那麼白色的碼是代表什麼呢?
[00:09:39.700 --> 00:09:44.400]  或者白色碼上的騎馬者是誰呢?
[00:09:44.400 --> 00:09:47.100]  雖然在經文中我們得知,
[00:09:47.100 --> 00:09:50.900]  有冠冕給了這個騎白馬的人。
[00:09:50.900 --> 00:09:53.900]  不過如果我們看回最後那三隻碼,
[00:09:53.900 --> 00:09:57.400]  都是代表著世界的災難的時候,
[00:09:57.400 --> 00:09:58.500]  很明顯,
[00:09:58.500 --> 00:09:59.800]  第一隻碼,
[00:09:59.800 --> 00:10:02.400]  應該不是指耶穌基督。
[00:10:02.400 --> 00:10:03.600]  以及大家留意,
[00:10:03.600 --> 00:10:04.500]  這個人是怎樣的?
[00:10:04.500 --> 00:10:07.700]  聖經所形容的就是「他拿著弓」。
[00:10:07.700 --> 00:10:09.400]  大家覺不覺得奇怪?
[00:10:09.400 --> 00:10:10.900]  有弓必有箭。
[00:10:10.900 --> 00:10:12.900]  有弓沒有箭是沒有用的。
[00:10:12.900 --> 00:10:14.000]  但是聖經沒有說,
[00:10:14.000 --> 00:10:16.500]  只是說「只有弓」而已。
[00:10:16.500 --> 00:10:18.200]  就是說,
[00:10:18.200 --> 00:10:19.600]  拿著弓沒有箭的話,
[00:10:19.600 --> 00:10:21.200]  就是給人一種平安,
[00:10:21.200 --> 00:10:24.500]  不會帶來災害的感覺,對不對?
[00:10:24.500 --> 00:10:25.500]  而聖經也說,
[00:10:25.500 --> 00:10:30.200]  當他在這個世界舞台上出現的時候,
[00:10:30.200 --> 00:10:31.400]  是怎樣的?
[00:10:31.400 --> 00:10:35.200]  他「聖了又聖」。
[00:10:35.200 --> 00:10:37.000]  很明顯「聖了又聖」,
[00:10:37.000 --> 00:10:38.600]  給我們一種什麼?
[00:10:38.600 --> 00:10:41.500]  「征服者」的感覺。
[00:10:41.500 --> 00:10:43.900]  那是什麼意思呢?
[00:10:43.900 --> 00:10:46.200]  如果我們再看遠一點舊約的時候,
[00:10:46.200 --> 00:10:48.700]  距離今天大概二千五百年,
[00:10:48.700 --> 00:10:49.800]  先知丹爾里,
[00:10:49.800 --> 00:10:52.800]  當時他仍然在波斯帝國做官的,
[00:10:52.800 --> 00:10:56.300]  他從天使加伯利領受了一個信息,
[00:10:56.300 --> 00:10:58.000]  這個信息就是神和他啟示,
[00:10:58.000 --> 00:11:00.000]  就是說在世界末日的時候,
[00:11:00.000 --> 00:11:03.000]  有七年的大災難。
[00:11:03.000 --> 00:11:04.200]  當年有些解經家說,
[00:11:04.200 --> 00:11:05.500]  未必是地上的一年,
[00:11:05.500 --> 00:11:07.000]  可能是七個年期,
[00:11:07.000 --> 00:11:08.100]  七個時代。
[00:11:08.100 --> 00:11:09.200]  但是無論如何,
[00:11:09.200 --> 00:11:10.000]  這裏所說的,
[00:11:10.000 --> 00:11:11.900]  在將來末世的時候,
[00:11:11.900 --> 00:11:15.900]  總會有一段期間的大災難。
[00:11:15.900 --> 00:11:17.500]  而這段期間大災難,
[00:11:17.500 --> 00:11:20.600]  是會有一個人物出現的。
[00:11:20.600 --> 00:11:22.500]  這個人物出現的時候,
[00:11:22.500 --> 00:11:24.100]  在《丹爾里書》這樣記載的,
[00:11:24.100 --> 00:11:28.400]  他必與許多人建立盟約,
[00:11:28.400 --> 00:11:31.500]  用整個世界好像有希望那樣,
[00:11:31.500 --> 00:11:35.900]  就好像這隻騎白馬的人,
[00:11:35.900 --> 00:11:38.300]  帶著弓而沒有箭,
[00:11:38.300 --> 00:11:42.200]  讓人有一種表面上帶來和平的感覺。
[00:11:42.200 --> 00:11:43.100]  不過,
[00:11:43.100 --> 00:11:47.100]  當這個人得到一次又一次,
[00:11:47.100 --> 00:11:49.800]  政治外交上的勝利,
[00:11:49.800 --> 00:11:52.200]  並且在整個世界舞台上,
[00:11:52.200 --> 00:11:54.700]  得到世人的信任,
[00:11:54.700 --> 00:11:57.500]  當他達到這個地步的時候,
[00:11:57.500 --> 00:12:00.800]  他的真我就顯露出來了。
[00:12:00.800 --> 00:12:03.700]  聖經學者一般都相信,
[00:12:03.700 --> 00:12:06.000]  這個騎白馬的人,
[00:12:06.000 --> 00:12:08.300]  就是聖經末世的時候,
[00:12:08.300 --> 00:12:11.500]  必要出現的敵基督。
[00:12:11.500 --> 00:12:13.300]  好了,我再看下去,
[00:12:13.300 --> 00:12:14.900]  第五個印。
[00:12:14.900 --> 00:12:17.600]  好了,當第五印打開的時候,
[00:12:17.600 --> 00:12:18.500]  若他一看,
[00:12:18.500 --> 00:12:21.300]  咦,見到的就是在祭壇底下,
[00:12:21.300 --> 00:12:23.300]  有為到神的道,
[00:12:23.300 --> 00:12:27.900]  並且作見證被殺之人的靈魂,
[00:12:27.900 --> 00:12:28.800]  在那裡。
[00:12:28.800 --> 00:12:29.700]  他們做什麼呢?
[00:12:29.700 --> 00:12:32.400]  這班人就向神呼喊,
[00:12:32.400 --> 00:12:33.700]  神啊神啊,
[00:12:33.700 --> 00:12:36.000]  你不審判在地上的人,
[00:12:36.000 --> 00:12:41.300]  給我們流血時候的冤枉來伸冤嗎?
[00:12:41.300 --> 00:12:44.100]  神啊,你什麼時候為我們伸冤呢?
[00:12:44.100 --> 00:12:46.500]  雖然這班人很明顯,
[00:12:46.500 --> 00:12:49.300]  希望神馬上為他們伸冤。
[00:12:49.300 --> 00:12:51.100]  不過,神的回覆是什麼呢?
[00:12:51.100 --> 00:12:51.900]  神的回覆就是,
[00:12:51.900 --> 00:12:54.900]  你還要等多一片時的安息,
[00:12:54.900 --> 00:12:58.800]  你要等到因為主耶穌基督,
[00:12:58.800 --> 00:13:01.900]  而被殺去的人的數目,
[00:13:01.900 --> 00:13:03.900]  滿足了之後,
[00:13:03.900 --> 00:13:08.900]  神就會為這班人去伸冤。
[00:13:08.900 --> 00:13:10.600]  我們明白吧?
[00:13:10.600 --> 00:13:12.900]  其實從創世以來,
[00:13:12.900 --> 00:13:15.300]  從世界的開始被造,
[00:13:15.300 --> 00:13:18.700]  到世界的末期終結,
[00:13:18.700 --> 00:13:22.700]  在這段整個的時間裡面,
[00:13:22.700 --> 00:13:24.900]  神其實已經計劃一切,
[00:13:24.900 --> 00:13:27.400]  所有事情的發生,
[00:13:27.400 --> 00:13:28.400]  都是神的計劃,
[00:13:28.400 --> 00:13:30.100]  在神的掌控裡面,
[00:13:30.100 --> 00:13:35.300]  包括他什麼時候為伸道者伸冤。
[00:13:35.300 --> 00:13:36.300]  那麼你說,
[00:13:36.300 --> 00:13:40.100]  這班伸道者被殺的人,
[00:13:40.100 --> 00:13:41.900]  是誰來的呢?
[00:13:41.900 --> 00:13:43.500]  有的戒經家就說,
[00:13:43.500 --> 00:13:45.500]  他們應該是七年撥後,
[00:13:45.500 --> 00:13:48.500]  七年的大災難裡面被殺的人。
[00:13:48.500 --> 00:13:49.600]  有的就說,
[00:13:49.600 --> 00:13:51.500]  應該是指到歷世歷代,
[00:13:51.500 --> 00:13:53.800]  所有不同的地方,
[00:13:53.800 --> 00:13:57.100]  為神做見證而被殺害的人。
[00:13:57.100 --> 00:13:58.000]  不過,
[00:13:58.000 --> 00:13:59.100]  我相信誰對罪了,
[00:13:59.100 --> 00:14:01.500]  其實並不重要。
[00:14:01.500 --> 00:14:03.100]  重要的就是說,
[00:14:03.100 --> 00:14:07.700]  當信徒在這個世界上面被苦待,
[00:14:07.700 --> 00:14:09.900]  甚至被殺害,
[00:14:09.900 --> 00:14:11.500]  神是知道的。
[00:14:11.500 --> 00:14:14.100]  重要的是神知道。
[00:14:14.100 --> 00:14:17.500]  而他們都會為這些的伸道者,
[00:14:17.500 --> 00:14:19.900]  不會讓他們白流他們的血,
[00:14:19.900 --> 00:14:21.700]  因為所有的伸道者,
[00:14:21.700 --> 00:14:23.900]  神會為他們伸冤。
[00:14:23.900 --> 00:14:24.900]  所以使徒保羅,
[00:14:24.900 --> 00:14:27.200]  也在羅馬書提醒我們,
[00:14:27.200 --> 00:14:29.800]  不要為自己伸冤,
[00:14:29.800 --> 00:14:32.500]  寧可讓步聽憑主路。
[00:14:32.500 --> 00:14:33.100]  為什麼呢?
[00:14:33.100 --> 00:14:34.700]  因為經上記得很清楚主說,
[00:14:34.700 --> 00:14:38.100]  「伸冤在我,我必報應。」
[00:14:38.100 --> 00:14:42.100]  這就是主對伸道者的一個應許。
[00:14:42.100 --> 00:14:44.300]  而至於那些,
[00:14:44.300 --> 00:14:49.200]  為主耶穌基督的緣故被殺害的人,
[00:14:49.200 --> 00:14:50.400]  主耶穌親自這樣說,
[00:14:50.400 --> 00:14:51.800]  主耶穌說,
[00:14:51.800 --> 00:14:54.500]  「凡為我喪掉生命的,
[00:14:54.500 --> 00:14:56.100]  必得著生命。」
[00:14:56.100 --> 00:14:58.300]  所以對於伸冤者來說,
[00:14:58.300 --> 00:15:02.800]  最重要的就是那些被為主而伸道的人,
[00:15:02.800 --> 00:15:05.500]  是會在主的裡面,
[00:15:05.500 --> 00:15:08.000]  得著一個新的生命。
[00:15:08.000 --> 00:15:11.300]  這是一個永恆、豐盛的生命。
[00:15:11.300 --> 00:15:14.500]  這也是使徒約翰在意象所看到的。
[00:15:14.500 --> 00:15:16.000]  使徒約翰所看到的,
[00:15:16.000 --> 00:15:18.800]  就是那些被殺害者的靈魂,是怎樣的?
[00:15:18.800 --> 00:15:21.000]  他會得到一個白衣,是吧?
[00:15:21.000 --> 00:15:22.000]  剛才說的。
[00:15:22.000 --> 00:15:24.300]  會得到一個白衣。
[00:15:24.300 --> 00:15:27.200]  白衣代表什麼?
[00:15:27.200 --> 00:15:31.300]  白衣代表著罪得潔淨,
[00:15:31.300 --> 00:15:34.000]  在神的面前成為聖潔。
[00:15:34.000 --> 00:15:36.000]  而唯有當人成為聖潔之後,
[00:15:36.000 --> 00:15:38.400]  我們才可以在神的生命冊上面,
[00:15:38.400 --> 00:15:42.300]  我們的名字可以記錄在生命冊上面。
[00:15:42.300 --> 00:15:44.000]  也因為我們成為公義,
[00:15:44.000 --> 00:15:45.700]  我們能夠領受,
[00:15:45.700 --> 00:15:48.200]  上次記得跟大家說過,
[00:15:48.200 --> 00:15:50.900]  我們將會有一個白色的石頭仔。
[00:15:50.900 --> 00:15:53.200]  這個石頭上面有我們新的名字。
[00:15:53.200 --> 00:15:57.300]  我們都有權可以進入天國的門。
[00:15:57.300 --> 00:16:01.400]  進入,而得著天國裡面神為我們預備的封聖。
[00:16:01.400 --> 00:16:03.700]  這個就是成為聖潔,
[00:16:03.700 --> 00:16:05.700]  神給我們的應許。
[00:16:05.700 --> 00:16:09.500]  好了,讓我們看看第六個印是代表什麼。
[00:16:09.500 --> 00:16:12.000]  第六個印,一被打開的時候,
[00:16:12.000 --> 00:16:13.400]  使徒約翰看到的是什麼?
[00:16:13.400 --> 00:16:19.400]  看到地帶震動,日頭變黑,天地羅異。
[00:16:19.400 --> 00:16:21.800]  還有月會變成紅色。
[00:16:21.800 --> 00:16:24.400]  沒錯,我們這個世界大家都知道有地震,
[00:16:24.400 --> 00:16:27.100]  好像越來越厲害,越來越頻密。
[00:16:27.100 --> 00:16:30.500]  也有太陽變黑,月亮變紅,
[00:16:30.500 --> 00:16:31.900]  可能是月色日色。
[00:16:31.900 --> 00:16:37.200]  大家早幾天有沒有看過紅色的月亮?
[00:16:37.200 --> 00:16:42.300]  這是一個很多人去看的現象。
[00:16:42.300 --> 00:16:45.300]  不過,除了這幾個現象之外,
[00:16:45.300 --> 00:16:50.100]  剛才使徒約翰所看到的一些大災難,
[00:16:50.100 --> 00:16:51.800]  其實我們真的聽都沒聽過。
[00:16:51.800 --> 00:16:52.500]  說的是什麼?
[00:16:52.500 --> 00:16:53.900]  天地羅異。
[00:16:53.900 --> 00:16:57.300]  整個海島,整個山頂會不見了。
[00:16:57.300 --> 00:16:59.300]  說的是這一類型的災難。
[00:16:59.300 --> 00:17:02.300]  不過,其實如果我們看回舊約的歷史,
[00:17:02.300 --> 00:17:03.700]  看回舊約的經文,
[00:17:03.700 --> 00:17:06.900]  這一類的對將來末世的形容,
[00:17:06.900 --> 00:17:09.100]  其實不單止出現在啟示錄。
[00:17:09.100 --> 00:17:11.500]  在舊約裡面很多個地方都出現過。
[00:17:11.500 --> 00:17:13.200]  好了,我們稍微看看,
[00:17:13.200 --> 00:17:16.100]  在主前八百年,
[00:17:16.100 --> 00:17:19.300]  在約爾先知約爾這樣說的話,
[00:17:19.300 --> 00:17:21.900]  當日會有血,有火,有煙柱,
[00:17:21.900 --> 00:17:26.000]  日頭要變為黑暗,月亮要變為血。
[00:17:26.000 --> 00:17:28.600]  好了,主前七百年的亞摩斯,
[00:17:28.600 --> 00:17:30.600]  這個先知說到那一天的時候,
[00:17:30.600 --> 00:17:33.100]  神必使日頭在五間六下,
[00:17:33.100 --> 00:17:36.400]  使地在白晝黑暗。
[00:17:36.400 --> 00:17:38.900]  好了,主前六百年的以塞亞先知,
[00:17:38.900 --> 00:17:42.500]  他說天上萬象都要消磨,
