
[00:00:00.000 --> 00:00:06.600]  弟兄姊妹平安,我們一起來禱告
[00:11:47.280 --> 00:11:55.160]  讓那些要轉告的對象可以聽到上帝的說話
[00:11:55.160 --> 00:11:57.080]  所以耶和華要說話
[00:11:57.080 --> 00:12:00.200]  祂就把這個話告訴約拿
[00:12:00.200 --> 00:12:02.440]  是要約拿告訴那些
[00:12:02.440 --> 00:12:07.040]  耶和華想向他們說話的對象
[00:12:07.040 --> 00:12:10.040]  「約拿」這個字
[00:12:10.040 --> 00:12:14.560]  在希伯來文的意思是「甲子」
[00:12:14.560 --> 00:12:20.080]  「約拿」這個字在希伯來文的意思是「甲子」
[00:12:20.080 --> 00:12:23.120]  對我們來說「甲子」是象徵和平
[00:12:23.120 --> 00:12:25.200]  甚至是聖靈
[00:12:25.200 --> 00:12:28.240]  對我們來說「甲子」就是
[00:12:28.240 --> 00:12:33.240]  預表了聖靈或者是和平
[00:12:33.240 --> 00:12:35.480]  但是對以色列人來說
[00:12:35.480 --> 00:12:39.480]  「甲子」可以是指愚蠢無知
[00:12:39.480 --> 00:12:42.280]  但是對以色列人來說
[00:12:42.280 --> 00:12:45.840]  「格子」是代表了愚蠢無知
[00:12:45.840 --> 00:12:50.040]  我們來看看《河西亞書》七章十一節怎麽說
[00:12:50.040 --> 00:12:53.840]  我們來看一下《河西亞書》七章十一節怎麽說的
[00:12:53.840 --> 00:12:59.040]  它說:以法蓮好象甲子愚蠢無知
[00:12:59.040 --> 00:13:02.920]  他們求告埃及投奔亞述
[00:13:02.920 --> 00:13:07.320]  那你說:以法蓮好象格子愚蠢無知
[00:13:07.320 --> 00:13:10.800]  他們求告埃及投奔亞述
[00:13:10.800 --> 00:13:13.040]  因此這個約拿仙子的行為
[00:13:13.040 --> 00:13:15.080]  都是有點像饅頭烏蠅
[00:13:15.080 --> 00:13:17.000]  愚蠢無知
[00:13:17.000 --> 00:13:19.560]  所以這個約拿仙子的行為
[00:13:19.560 --> 00:13:27.000]  也是有點像蒙頭蒼蠅一樣愚蠢無知
[00:13:27.000 --> 00:13:29.320]  我們來看第二節
[00:13:29.320 --> 00:13:32.440]  了解耶和華的話的內容
[00:13:32.440 --> 00:13:33.920]  我們來看第二節
[00:13:33.920 --> 00:13:39.040]  我們來了解一下耶和華說話的內容
[00:13:39.040 --> 00:13:43.320]  它是這樣說:起來到利利美大城去
[00:13:43.320 --> 00:13:45.800]  向其中的居民宣告
[00:13:45.800 --> 00:13:50.400]  因為他們的惡已達到我面前
[00:13:50.400 --> 00:13:54.280]  那你說:起來到利利偉大城去
[00:13:54.280 --> 00:13:56.680]  向其中的居民宣告
[00:13:56.680 --> 00:14:00.680]  因為他們的惡已達到我面前
[00:14:00.680 --> 00:14:03.720]  利利美城就不是猶太人的城
[00:14:03.720 --> 00:14:05.720]  而是亞述人的城
[00:14:05.720 --> 00:14:09.840]  是以色列的敵人的城市
[00:14:09.840 --> 00:14:12.560]  利利偉城不是猶太人的城
[00:14:12.560 --> 00:14:15.280]  是亞述人的城
[00:14:15.280 --> 00:14:18.480]  他們也就是以色列的敵人的城
[00:14:18.480 --> 00:14:21.360]  原來上帝不只是猶太人的上帝
[00:14:21.360 --> 00:14:24.640]  也是普世人類的上帝
[00:14:24.640 --> 00:14:30.040]  原來上帝並不單只是以色列的神
[00:14:30.040 --> 00:14:32.480]  祂是普世人的神
[00:14:32.480 --> 00:14:35.080]  即使是以色列的敵人
[00:14:35.080 --> 00:14:39.560]  上帝也會看見他們所作的惡
[00:14:39.560 --> 00:14:41.960]  即使是以色列的惡人
[00:14:41.960 --> 00:14:45.000]  上帝也會看見他們所作的惡
[00:14:45.000 --> 00:14:47.800]  在上主對約拿的吩咐裏面
[00:14:47.800 --> 00:14:51.000]  其實有三個命令語氣的字眼
[00:14:51.000 --> 00:14:55.400]  就是「起來」、「去」、「和」和「宣告」
[00:14:55.400 --> 00:14:58.400]  在上主對約拿的吩咐裏面
[00:14:58.400 --> 00:15:01.160]  有三個命令式的字眼
[00:15:01.160 --> 00:15:05.360]  就是「起來」、「去」和「宣告」
[00:15:05.360 --> 00:15:11.000]  第三節就給我們看約拿做了一個非常愚蠢的行動
[00:15:11.000 --> 00:15:14.800]  他不想做上帝吩咐他做的事
[00:15:14.800 --> 00:15:16.160]  起來去宣告
[00:15:16.160 --> 00:15:19.760]  他是起來去逃避上主
[00:15:19.760 --> 00:15:21.920]  在第三節我們就看到
[00:15:21.920 --> 00:15:24.920]  約拿做了一個非常愚蠢的行動
[00:15:24.920 --> 00:15:32.080]  他不想按照神的吩咐要他去做的事
[00:15:32.080 --> 00:15:35.800]  他想逃避上主
[00:15:35.800 --> 00:15:39.440]  這節經文兩次提到
[00:15:39.440 --> 00:15:45.440]  他走人的目的是要躲避耶和華
[00:15:45.440 --> 00:15:47.400]  這節經文兩次提到
[00:15:47.400 --> 00:15:52.440]  他要逃跑的目的就是要躲避耶和華
[00:15:52.440 --> 00:15:55.600]  令我想起亞當和夏娃當他們犯罪之後
[00:15:55.600 --> 00:15:59.480]  他們都是想躲避耶和華
[00:15:59.480 --> 00:16:03.960]  令我想起亞當和夏娃他們犯了罪以後
[00:16:03.960 --> 00:16:07.840]  他們也想躲起來逃避耶和華
[00:16:07.840 --> 00:16:11.200]  約拿知不知道自己是做了一件錯事呢?
[00:16:11.200 --> 00:16:15.360]  約拿他到底知不知道自己在做一件錯的事呢?
[00:16:15.360 --> 00:16:18.560]  他肯定知道自己是做了一件錯事
[00:16:18.560 --> 00:16:21.320]  他知道自己其實不可能躲避到耶和華的
[00:16:21.320 --> 00:16:23.960]  不過他仍然要去做
[00:16:23.960 --> 00:16:28.240]  約拿肯定知道自己是在做錯的事
[00:16:28.240 --> 00:16:30.880]  他知道自己不能逃避耶和華
[00:16:30.880 --> 00:16:33.400]  但是他仍然要去逃避
[00:16:33.400 --> 00:16:37.960]  我們要知道以前的那些以色列人
[00:16:37.960 --> 00:16:40.720]  認為上帝是在天上的
[00:16:40.720 --> 00:16:43.080]  所以如果我們想接近上帝
[00:16:43.080 --> 00:16:45.560]  我們就要上山
[00:16:45.560 --> 00:16:50.480]  以前的以色列人認為上帝是在天上的
[00:16:50.480 --> 00:16:52.720]  所以他們想接近耶和華的話
[00:16:52.720 --> 00:16:54.520]  他們就會上山
[00:16:54.520 --> 00:16:56.480]  那要躲避上帝又怎樣?
[00:16:56.480 --> 00:16:58.360]  向下走
[00:16:58.360 --> 00:17:00.040]  如果要躲避耶和華
[00:17:00.040 --> 00:17:01.480]  就要怎樣呢?
[00:17:01.480 --> 00:17:03.600]  就是往下走
[00:17:03.600 --> 00:17:06.000]  因此我們留意到上帝要他去東邊
[00:17:06.000 --> 00:17:08.920]  他就準備去西面的他師
[00:17:08.920 --> 00:17:12.640]  不過他是先向下走的
[00:17:12.640 --> 00:17:16.640]  所以我們看到耶和華讓他向東走
[00:17:16.640 --> 00:17:18.920]  但是他卻往西走
[00:17:18.920 --> 00:17:22.040]  不過首先他是往下走
[00:17:22.040 --> 00:17:25.000]  他先下到約拿
[00:17:25.000 --> 00:17:28.480]  很可能約拿是住在山上
[00:17:28.480 --> 00:17:31.400]  首先他是下到約破
[00:17:31.400 --> 00:17:35.520]  可能約拿他本身是住在山上的
[00:17:35.520 --> 00:17:39.040]  我們看到畫面上有一幅地圖
[00:17:39.040 --> 00:17:42.280]  大致上可以幫助我們了解
[00:17:42.280 --> 00:17:46.160]  約拿尼尼尼和他師的地理位置
[00:17:46.160 --> 00:17:49.040]  現在我們看到這幅地圖
[00:17:49.040 --> 00:17:55.240]  大約可以知道尼尼維約破和他師的地理位置
[00:17:55.240 --> 00:18:00.120]  地圖上,一就是代表尼尼尼
[00:18:00.120 --> 00:18:03.960]  二,如果看真一點
[00:18:03.960 --> 00:18:05.240]  應該是高一點
[00:18:05.240 --> 00:18:06.320]  有個白色的二字
[00:18:06.320 --> 00:18:08.280]  可能畫面看得不太真
[00:18:08.280 --> 00:18:10.160]  那裏就是約帕
[00:18:10.160 --> 00:18:13.840]  他師就是三,是非洲那邊
[00:18:13.840 --> 00:18:20.200]  這個圖上面,數字一是尼尼維
[00:18:20.200 --> 00:18:21.720]  第二是約破
[00:18:21.720 --> 00:18:24.400]  應該是這個白色的這個二
[00:18:24.400 --> 00:18:26.560]  就是比較靠上面一點的
[00:18:26.560 --> 00:18:29.920]  第三就是他師靠近非洲那邊
[00:18:29.920 --> 00:18:33.160]  約帕應該是在地中海旁邊
[00:18:33.160 --> 00:18:35.360]  不是下到紅海
[00:18:35.360 --> 00:18:37.560]  這個圖有點不太正確
[00:18:37.560 --> 00:18:41.000]  這個圖上的紅色的二是不對的
[00:18:41.000 --> 00:18:44.120]  應該是白色那個二比較接近
[00:18:44.120 --> 00:18:48.160]  當約拿上了船之後
[00:18:48.160 --> 00:18:52.040]  第五節說他下到艙底
[00:18:52.040 --> 00:18:54.960]  可以說他下完再下
[00:18:54.960 --> 00:18:58.720]  第五節這裏說到他上船以後
[00:18:58.720 --> 00:19:00.960]  他就下到艙底
[00:19:00.960 --> 00:19:04.800]  可以說他一直往下再往下
[00:19:04.800 --> 00:19:10.320]  後來當船上的人問他要怎樣處理他的時候
[00:19:10.320 --> 00:19:13.240]  他就建議他們將他拋入海中
[00:19:13.240 --> 00:19:16.000]  即是進一步下到海底
[00:19:16.000 --> 00:19:19.880]  當船上的人問他到底怎樣可以處理他的時候
[00:19:19.880 --> 00:19:22.280]  他就告訴他們把他扔到海裏面
[00:19:22.280 --> 00:19:26.360]  那就是再往下走,越往下下到底
[00:19:26.360 --> 00:19:28.560]  艇師傅要小心了
[00:19:28.560 --> 00:19:30.560]  當人離開上帝之後
[00:19:30.560 --> 00:19:35.880]  他的生命是一步一步向下走的
[00:19:35.880 --> 00:19:37.680]  弟兄姐妹我們要留意
[00:19:37.680 --> 00:19:40.280]  當我們離開耶和華的時候
[00:19:40.280 --> 00:19:45.320]  他的生命就會一步一步往下走
[00:19:45.320 --> 00:19:52.520]  讓我們看看上帝怎樣管教這位愚蠢又活逆的僕人
[00:19:52.520 --> 00:20:00.080]  我們來看一下上帝怎樣來管教這位愚蠢又卑劣的僕人
[00:20:00.080 --> 00:20:04.320]  上帝是一位使萬事互相效力的上帝
[00:20:04.320 --> 00:20:09.400]  上帝是一位使萬事都互相效力的上帝
[00:20:09.400 --> 00:20:14.920]  他沒有說立刻打斷若拿雙腳讓他走不了
[00:20:14.920 --> 00:20:18.080]  他沒有馬上就把若拿雙腿都打斷了
[00:20:18.080 --> 00:20:20.080]  讓他沒辦法逃
[00:20:20.080 --> 00:20:23.280]  他又沒有讓他遇到任何危險
[00:20:23.280 --> 00:20:26.880]  阻礙他不能夠下到約帕
[00:20:26.880 --> 00:20:33.560]  他也沒有遇上什麼危險阻礙他下到約帕
[00:20:33.560 --> 00:20:37.560]  相反當若拿開始逃跑的時候
[00:20:37.560 --> 00:20:39.960]  似乎一切都很順利
[00:20:39.960 --> 00:20:43.240]  相反當若拿開始逃跑的時候
[00:20:43.240 --> 00:20:45.880]  似乎每一件事都很順利
[00:20:45.880 --> 00:20:47.640]  他又去到約帕
[00:20:47.640 --> 00:20:51.400]  去到的時候又剛剛有一條船是去他施的
[00:20:51.400 --> 00:20:54.920]  船長都肯載他給錢就可以了
[00:20:54.920 --> 00:20:58.720]  他能夠順利下到約帕
[00:20:58.720 --> 00:21:02.960]  剛好又有一艘船要到他施
[00:21:02.960 --> 00:21:05.200]  船長也讓他上船
[00:21:05.200 --> 00:21:07.200]  只要他付錢就可以了
[00:21:08.280 --> 00:21:10.960]  一直等到開了船之後
[00:21:10.960 --> 00:21:14.760]  上帝就是在海上刮起大風
[00:21:14.760 --> 00:21:18.440]  令到船都幾乎破裂
[00:21:18.440 --> 00:21:20.320]  但是上了船以後
[00:21:20.320 --> 00:21:23.560]  上帝就令這個海上起了大風
[00:21:23.560 --> 00:21:26.280]  令這個船幾乎要破裂
[00:21:26.280 --> 00:21:28.280]  第五節告訴我們
[00:21:28.280 --> 00:21:30.760]  水手都懼怕
[00:21:30.760 --> 00:21:34.200]  各人哀求自己的神明
[00:21:34.200 --> 00:21:37.520]  第五節告訴我們水手都很懼怕
[00:21:37.520 --> 00:21:40.320]  每個人都在哀求自己的神明
[00:21:40.320 --> 00:21:46.000]  唯獨沒有約拿,約拿是獨自一個人在沉睡
[00:21:46.000 --> 00:21:49.800]  但是約拿卻沒有在做這件事
[00:21:49.800 --> 00:21:52.920]  他是獨自一個人在那邊沉睡
[00:21:52.920 --> 00:21:55.320]  結果就被船長找到他
[00:21:55.320 --> 00:21:59.800]  船長就差不多叱咤他
[00:21:59.800 --> 00:22:04.280]  結果船長就找到他在斥責他
[00:22:04.280 --> 00:22:06.280]  船長對他說了些什麼呢?
[00:22:06.280 --> 00:22:09.120]  船長到底對他說了什麼呢?
[00:22:09.120 --> 00:22:12.120]  第六節船長對他說
[00:22:12.120 --> 00:22:15.080]  起來求告你的神明
[00:22:15.080 --> 00:22:20.240]  第六節船長說起來求告你的神明
[00:22:20.240 --> 00:22:26.000]  在這裏我們留意到原文用的字眼是很有趣的
[00:22:26.000 --> 00:22:28.800]  中譯本都用了不同的字
[00:22:28.800 --> 00:22:31.800]  第五節他說他們哀求
[00:22:31.800 --> 00:22:34.120]  第六節就說求告
[00:22:34.120 --> 00:22:38.080]  我們留意這裏所用的字眼很有趣的
[00:22:38.080 --> 00:22:42.160]  中文譯本也用了不同的字來翻譯
[00:22:42.160 --> 00:22:44.560]  第五節說的是哀求
[00:22:44.560 --> 00:22:47.440]  在第六節卻用求告
[00:22:47.440 --> 00:22:52.160]  其實哀求和求告的意義都是差不多的
[00:22:52.160 --> 00:22:55.840]  其實哀求和求告的意義其實差不多的
[00:22:55.840 --> 00:22:58.560]  但是原文就用了兩個不同的字
[00:22:58.560 --> 00:23:02.560]  但是原文卻是用了兩個不一樣的字
[00:23:02.560 --> 00:23:06.880]  第六節的原文其實是用了第二節
[00:23:06.880 --> 00:23:09.600]  上帝吩咐若拿裏面的那兩個字
[00:23:09.600 --> 00:23:14.360]  起來和宣告的宣告那個字
[00:23:14.360 --> 00:23:16.360]  這個第六節的求告
[00:23:16.360 --> 00:23:22.640]  其實原文是用了第二節耶和華對若拿說起來
[00:23:22.640 --> 00:23:25.880]  宣告那個字
[00:23:25.880 --> 00:23:28.800]  我相信作者是故意的
[00:23:28.800 --> 00:23:31.640]  我想作者在這裏可能是故意的
[00:23:31.640 --> 00:23:35.240]  當若拿不聽從上帝的吩咐的時候
[00:23:35.240 --> 00:23:37.960]  上帝竟然藉著一位外邦人
[00:23:37.960 --> 00:23:39.480]  不認識上帝的人
[00:23:39.480 --> 00:23:41.960]  提醒他有關上帝的吩咐
[00:23:41.960 --> 00:23:45.480]  你要起來 你應該起來去宣告
[00:23:45.480 --> 00:23:48.720]  當若拿他不聽神的吩咐的時候
[00:23:48.720 --> 00:23:52.840]  神就藉著一個不認識神的外邦人的口
[00:23:52.840 --> 00:23:54.640]  來告訴若拿
[00:23:54.640 --> 00:23:59.560]  跟他說你要起來 你要去宣告
[00:23:59.560 --> 00:24:01.920]  同一時間船上其他人
[00:24:01.920 --> 00:24:03.760]  我相信大部分是水手
[00:24:03.760 --> 00:24:05.080]  從他們的經驗
[00:24:05.080 --> 00:24:10.160]  他們都覺得這次的風浪是很不正常的
[00:24:10.160 --> 00:24:13.600]  船上的大部分人
[00:24:13.600 --> 00:24:16.360]  我相信大多數都是水手
[00:24:16.360 --> 00:24:20.160]  他們都覺得這一次的風浪好像很不尋常
[00:24:20.160 --> 00:24:23.840]  我相信有可能有些有經驗的水手會知道的
[00:24:23.840 --> 00:24:27.920]  在那個季節是不應該有這麼大的風浪的
[00:24:27.920 --> 00:24:30.480]  我想有經驗的水手都應該知道
[00:24:30.480 --> 00:24:34.320]  在那個季節在那樣的情況下
