
[00:00:00.000 --> 00:00:02.340]  所謂恩主,我們要獻上感恩
[00:04:06.920 --> 00:04:11.240]  在美國有一間長老教會的一位叫做克爾的牧師
[00:04:11.240 --> 00:04:14.400]  他就覺得不行了,社會這麼差
[00:04:14.400 --> 00:04:17.240]  以及弟兄姊妹的氣氛很差
[00:04:17.240 --> 00:04:19.240]  我們要舉行聖餐
[00:04:19.240 --> 00:04:21.440]  甚至舉行一個叫做普世聖餐
[00:04:21.440 --> 00:04:25.360]  邀請所有教會,不同宗派、不同背景的教會都好
[00:04:25.360 --> 00:04:29.120]  走在一起,那天就一起聖餐
[00:04:29.120 --> 00:04:31.680]  在1933年的十月第一個主日
[00:04:31.680 --> 00:04:33.720]  也是十月的第一個星期
[00:04:33.720 --> 00:04:38.600]  就開始了第一次名為普世聖餐的崇拜
[00:04:38.600 --> 00:04:42.440]  大家猜一下那次有多少間教會參加
[00:04:42.440 --> 00:04:47.440]  1933年當這位克爾牧師在長老教會裡面呼籲的時候
[00:04:47.440 --> 00:04:50.640]  最後只有他自己的那個堂參加
[00:04:50.640 --> 00:04:56.760]  只有克爾牧師的長老教會參加這個普世聖餐崇拜
[00:04:56.760 --> 00:04:57.880]  一點都不普世,是不是?
[00:04:57.880 --> 00:05:00.160]  只有一間堂會自己參加
[00:05:00.160 --> 00:05:02.920]  可能因為當時很多的緣故,很多人不明白
[00:05:02.920 --> 00:05:05.960]  又或者當時其實大家都不知道究竟是為了什麼
[00:05:05.960 --> 00:05:09.200]  一直慢慢去投入去宣傳去分享
[00:05:09.200 --> 00:05:13.080]  到了1940年,當第二次世界大戰一觸即發的時候
[00:05:13.080 --> 00:05:16.680]  那一年的十月第一個星期,也是十月六日的日子
[00:05:16.680 --> 00:05:22.920]  當時也舉行了第一次跨宗派的普世聖餐的主日崇拜
[00:05:22.920 --> 00:05:28.680]  除了長老教會,當時的衛理教會也一同去參與這個普世聖餐
[00:05:28.680 --> 00:05:31.000]  漸漸過去了七十多年
[00:05:31.000 --> 00:05:33.360]  每一年在十月的第一個主日
[00:05:33.360 --> 00:05:36.360]  各地的教會,不同宗派的教會
[00:05:36.360 --> 00:05:39.200]  都一起在這一天去舉行聖餐
[00:05:39.200 --> 00:05:41.160]  一起在這一天去做一次
[00:05:41.160 --> 00:05:44.600]  讓聖餐成為我們合一的記號
[00:05:44.600 --> 00:05:48.320]  今天很想和大家除了思考普世聖餐的一些意義
[00:05:48.320 --> 00:05:51.720]  同樣我們很想再一次看回這一段我們很熟悉的聖經
[00:05:51.720 --> 00:05:53.720]  每一次在聖餐的時候
[00:05:53.720 --> 00:05:56.280]  牧師都會讀這一段聖經的內容
[00:05:56.280 --> 00:05:59.360]  去提醒我們聖餐有什麼意義
[00:05:59.360 --> 00:06:02.840]  剛才牧師幫我們讀出,大家也可以回到聖經去看
[00:06:02.840 --> 00:06:05.080]  《哥林多前書》第十一章
[00:06:05.080 --> 00:06:08.920]  保羅提醒《哥林多教會》什麼是聖餐
[00:06:08.920 --> 00:06:11.480]  我們很熟悉的就是從二十三節開始
[00:06:11.480 --> 00:06:13.080]  二十三節裏面保羅就說
[00:06:13.080 --> 00:06:15.720]  我當日傳給你們的,就是從主領受的
[00:06:15.720 --> 00:06:18.960]  就是主秘密那一頁就拿去餅,抹開
[00:06:18.960 --> 00:06:21.200]  就遞給門徒了,等等
[00:06:21.200 --> 00:06:22.280]  這一段經文我們很熟悉的
[00:06:22.280 --> 00:06:26.840]  因為每個月我們都會在聖餐的禮拜裏面聽到
[00:06:26.840 --> 00:06:30.160]  不過究竟保羅為什麼無端端會說這段話呢?
[00:06:30.160 --> 00:06:33.640]  到底無端端為什麼保羅會提這段經文呢?
[00:06:33.640 --> 00:06:36.640]  在科林書記載耶穌設立聖餐是很正常的
[00:06:36.640 --> 00:06:39.320]  因為科林書就是在記載耶穌的事蹟
[00:06:39.320 --> 00:06:43.040]  但是保羅當他要去跟哥林多教會分享信仰的時候
[00:06:43.040 --> 00:06:45.920]  為什麼再一次提到聖餐呢?
[00:06:45.920 --> 00:06:48.800]  原來有這個背景,值得我們反省
[00:06:48.800 --> 00:06:50.440]  一開始第十八節保羅說
[00:06:50.440 --> 00:06:56.280]  首先,我聽見你們教會聚會的時候有分裂的事
[00:06:56.280 --> 00:06:59.840]  我也有點相信這些說話
[00:06:59.840 --> 00:07:02.760]  當時哥林多教會出現了分裂
[00:07:02.760 --> 00:07:05.120]  當時教會出現了問題
[00:07:05.120 --> 00:07:06.800]  保羅聽到
[00:07:06.800 --> 00:07:09.840]  保羅見到,保羅也相信
[00:07:09.840 --> 00:07:11.120]  這個問題是什麼呢?
[00:07:11.120 --> 00:07:14.840]  就是在他們中間有分門結黨的事
[00:07:14.840 --> 00:07:16.880]  有些人分了不同的黨
[00:07:16.880 --> 00:07:19.040]  有些人覺得他有不同的特別
[00:07:19.040 --> 00:07:20.760]  有些人覺得自己比別人強
[00:07:20.760 --> 00:07:23.040]  所以分開了不同的黨
[00:07:23.040 --> 00:07:25.200]  結果在他們聚會的時候
[00:07:25.200 --> 00:07:27.760]  就不是吃喝煮的餐
[00:07:27.760 --> 00:07:30.000]  這個就是二十節講的
[00:07:30.000 --> 00:07:30.880]  講一點背景
[00:07:30.880 --> 00:07:33.840]  今天我們的聖餐就是崇拜當中的禮儀
[00:07:33.840 --> 00:07:36.800]  我們用簡單的餅,簡單的葡萄汁
[00:07:36.800 --> 00:07:38.320]  去代表這個聖餐
[00:07:38.320 --> 00:07:40.480]  以致我們去紀念基督的受苦
[00:07:40.480 --> 00:07:42.320]  但是當時教會他們用的
[00:07:42.320 --> 00:07:46.360]  不只是這個象徵崇拜裡面的一個記號
[00:07:46.360 --> 00:07:48.920]  同時也是他們的生活的一個部分
[00:07:48.920 --> 00:07:52.080]  就是說每次他們坐下來一起吃飯的時候
[00:07:52.080 --> 00:07:53.360]  一起生活的時候
[00:07:53.360 --> 00:07:55.480]  當中就會有聖餐的儀節
[00:07:55.480 --> 00:07:57.800]  當中就會有聖餐禮
[00:07:57.800 --> 00:08:00.200]  所以當他們聚會的時候
[00:08:00.200 --> 00:08:02.080]  保羅說他們有結黨
[00:08:02.080 --> 00:08:04.560]  他們的聖餐變了質
[00:08:04.560 --> 00:08:06.120]  因為當時二十一節講
[00:08:06.120 --> 00:08:08.600]  因為吃的時候各人先吃自己的飯
[00:08:08.600 --> 00:08:12.280]  甚至有人飢餓,有人酒醉
[00:08:12.280 --> 00:08:14.840]  原來當時教會的人坐下來
[00:08:14.840 --> 00:08:16.440]  這個聖餐
[00:08:16.440 --> 00:08:19.600]  為了可能回來就吃一餐飽的
[00:08:19.600 --> 00:08:22.120]  自己沒飯吃,回來就吃一餐飽的
[00:08:22.120 --> 00:08:23.640]  又或者聖餐裡面很不平均
[00:08:23.640 --> 00:08:24.960]  有些人吃得多一點,豐富一點
[00:08:24.960 --> 00:08:26.200]  有些人吃得少一點
[00:08:26.200 --> 00:08:28.200]  結果有些人就繼續去飢餓
[00:08:28.200 --> 00:08:29.720]  同樣地有些人藉著聖餐
[00:08:29.720 --> 00:08:32.360]  因為當時聖餐用的是葡萄酒
[00:08:32.360 --> 00:08:34.680]  就喝到大醉
[00:08:34.680 --> 00:08:37.040]  當聖餐被他們這樣混亂
[00:08:37.040 --> 00:08:38.960]  他們各人按自己的心想
[00:08:38.960 --> 00:08:42.160]  有些人想就是我來聖餐就炫耀自己
[00:08:42.160 --> 00:08:45.200]  可能他帶很多自己豐富的食物來
[00:08:45.200 --> 00:08:46.360]  又或者他吃得很飽來到
[00:08:46.360 --> 00:08:48.720]  我都不用吃了,你們吃吧
[00:08:48.720 --> 00:08:50.360]  同樣有些被人忽視的人
[00:08:50.360 --> 00:08:51.520]  可能來到聖餐裡面
[00:08:51.520 --> 00:08:53.560]  沒辦法得到應有的飽足
[00:08:53.560 --> 00:08:56.080]  在聖餐裡面炫耀一樣是飢餓
[00:08:56.080 --> 00:08:58.240]  甚至有人藉機會酒醉
[00:08:58.240 --> 00:09:00.120]  無論如何
[00:09:00.120 --> 00:09:03.240]  聖餐在當時哥倫多教會裡面
[00:09:03.240 --> 00:09:05.280]  成為了一個混亂的狀況
[00:09:05.280 --> 00:09:09.760]  成為了一個不是應該有的狀況
[00:09:09.760 --> 00:09:11.800]  保羅就反問他們二十二節
[00:09:11.800 --> 00:09:15.000]  難道你們沒有家可以吃喝嗎?
[00:09:15.000 --> 00:09:17.320]  還是你們藐視上帝的教會
[00:09:17.320 --> 00:09:21.840]  使那沒有的羞愧嗎?
[00:09:21.840 --> 00:09:25.360]  當時他們的生活不是那麼差
[00:09:25.360 --> 00:09:27.360]  哥倫多教會應該都很富足
[00:09:27.360 --> 00:09:29.120]  當時很多弟兄姊妹應該在家裡面
[00:09:29.120 --> 00:09:31.000]  都可以有足夠的飲食
[00:09:31.000 --> 00:09:32.320]  足夠的生活
[00:09:32.320 --> 00:09:35.000]  為什麼要回來聖餐的聚會去炫耀呢?
[00:09:35.000 --> 00:09:36.480]  為什麼要在聖餐聚會裡面
[00:09:36.480 --> 00:09:39.320]  去無視那些飢餓的人呢?
[00:09:39.320 --> 00:09:42.960]  為什麼回來聖餐甚至去酒醉呢?
[00:09:42.960 --> 00:09:45.040]  保羅說不會稱讚他們
[00:09:45.040 --> 00:09:47.640]  保羅說絕對不會稱讚他們
[00:09:47.640 --> 00:09:49.840]  當保羅去提醒再一次
[00:09:49.840 --> 00:09:53.160]  說耶穌基督去設立聖餐的意義之先
[00:09:53.160 --> 00:09:55.280]  保羅是用一個責罵的態度
[00:09:55.280 --> 00:09:57.760]  去對哥倫多教會的信徒
[00:09:57.760 --> 00:10:00.080]  保羅是很想告訴哥倫多教會的人知道
[00:10:00.080 --> 00:10:03.320]  這一刻你們聖餐出現了問題
[00:10:03.320 --> 00:10:06.080]  這一刻你們這樣坐下來混亂聖餐
[00:10:06.080 --> 00:10:07.360]  不對
[00:10:07.360 --> 00:10:09.480]  要回到聖餐的原意
[00:10:09.480 --> 00:10:12.720]  回到耶穌基督當日設立聖餐的原意
[00:10:12.720 --> 00:10:15.680]  而不是藉著這個機會去大吃大喝
[00:10:15.680 --> 00:10:18.640]  又或者藉著這個機會去炫耀自己
[00:10:18.640 --> 00:10:22.880]  所以紹浦保羅在二十三節很清楚地說
[00:10:22.880 --> 00:10:25.280]  他說我當日傳給你們的
[00:10:25.280 --> 00:10:28.840]  當日跟哥倫多教會去分享去教導的
[00:10:28.840 --> 00:10:31.400]  是從主耶穌基督去領受的
[00:10:31.400 --> 00:10:33.200]  他說在主耶穌基督被賣那一夜
[00:10:33.200 --> 00:10:34.800]  耶穌基督拿起餅來
[00:10:34.800 --> 00:10:35.840]  竹蔗
[00:10:35.840 --> 00:10:37.240]  抹開
[00:10:37.240 --> 00:10:38.240]  就這樣說
[00:10:38.240 --> 00:10:39.720]  這個是我的身體
[00:10:39.720 --> 00:10:40.920]  你們寫的
[00:10:40.920 --> 00:10:42.200]  你們要這樣行
[00:10:42.200 --> 00:10:45.440]  為的是紀念我
[00:10:45.440 --> 00:10:46.680]  我們有沒有想像
[00:10:46.680 --> 00:10:49.680]  當日耶穌基督在設立聖餐那一夜
[00:10:49.680 --> 00:10:50.960]  他怎樣舉起餅
[00:10:50.960 --> 00:10:52.080]  怎樣抹開
[00:10:52.080 --> 00:10:54.200]  怎樣遞給門徒
[00:10:54.200 --> 00:10:56.560]  紹浦保羅說了一個很重要的描述
[00:10:56.560 --> 00:10:58.160]  我們可能很忽視
[00:10:58.160 --> 00:10:59.440]  這個描述就是
[00:10:59.440 --> 00:11:01.960]  一開始說的時間是甚麼時間
[00:11:01.960 --> 00:11:06.040]  這個時間是主耶穌被賣那一夜
[00:11:06.040 --> 00:11:08.040]  原來當耶穌基督設立聖餐的時候
[00:11:08.040 --> 00:11:13.120]  不是一個很開心、很快樂、很吃喝、很艷樂的時間
[00:11:13.120 --> 00:11:14.200]  不是
[00:11:14.200 --> 00:11:15.680]  主耶穌基督設立聖餐那一夜
[00:11:15.680 --> 00:11:17.400]  就是他要被賣那一夜
[00:11:17.400 --> 00:11:19.480]  當他跟門徒吃完這個聖餐之後
[00:11:19.480 --> 00:11:21.120]  跟著他去喊聖馬來人禱告
[00:11:21.120 --> 00:11:22.640]  晚上就被人捉拿
[00:11:22.640 --> 00:11:24.760]  就被他的愛的門徒出賣了
[00:11:24.760 --> 00:11:26.760]  第二天通宵的審訊
[00:11:26.760 --> 00:11:29.560]  到另一天的下午就被釘在十字架上
[00:11:29.560 --> 00:11:34.800]  所以那個是耶穌基督在世跟門徒最後的晚餐
[00:11:34.800 --> 00:11:39.520]  那個是耶穌基督被賣前那一夜的晚餐
[00:11:39.520 --> 00:11:43.320]  耶穌基督刻意去安排在被賣前那一夜
[00:11:43.320 --> 00:11:47.960]  最後的晚餐跟門徒去分享這個愛的筵席
[00:11:47.960 --> 00:11:50.800]  弟兄姊妹,當我們每一次來到聖餐當中的時候
[00:11:50.800 --> 00:11:53.840]  我們記不記得耶穌為何設立聖餐?
[00:11:53.840 --> 00:11:55.920]  我們記不記得耶穌如何設立聖餐?
[00:11:55.920 --> 00:12:00.120]  耶穌在什麼情況下設立聖餐呢?
[00:12:00.120 --> 00:12:01.600]  是在快要賣完
[00:12:01.600 --> 00:12:04.320]  再過幾個小時他就要被釘在十字架上
[00:12:04.320 --> 00:12:07.320]  接下來他就要被他愛的門徒出賣
[00:12:07.320 --> 00:12:10.640]  這個晚上他設立了聖餐
[00:12:10.640 --> 00:12:12.960]  這個晚上他又將那個晚餐
[00:12:12.960 --> 00:12:16.840]  很特別的晚餐裏面用開的餅和杯
[00:12:16.840 --> 00:12:20.040]  變成了基督的身體和他的寶血
[00:12:20.040 --> 00:12:21.760]  變成了印記
[00:12:21.760 --> 00:12:28.000]  變成了後世歷代信徒可以經歷的一個豐富的筵席
[00:12:28.000 --> 00:12:29.320]  司徒保羅再一次提醒
[00:12:29.320 --> 00:12:31.240]  那麼多信徒都提醒我們教會
[00:12:31.240 --> 00:12:33.800]  耶穌基督就是在這麼艱難的時間
[00:12:33.800 --> 00:12:36.080]  耶穌基督在這麼緊張的時間
[00:12:36.080 --> 00:12:39.280]  耶穌基督在面對這麼多難處
[00:12:39.280 --> 00:12:42.320]  同台裏面還有出賣他的猶大
[00:12:42.320 --> 00:12:47.200]  以致後期不認他又回轉給彼得等等的信徒
[00:12:47.200 --> 00:12:51.560]  耶穌就設立了這個聖餐
[00:12:51.560 --> 00:12:52.760]  當在他們聚會當中
[00:12:52.760 --> 00:12:53.760]  當他們在晚飯裏面
[00:12:53.760 --> 00:12:56.800]  耶穌拿一個餅的時候竹蔗抹開
[00:12:56.800 --> 00:12:58.160]  他加了一個意義
[00:12:58.160 --> 00:13:00.640]  他說這個就是他的身體
[00:13:00.640 --> 00:13:01.920]  耶穌基督很清楚地說
[00:13:01.920 --> 00:13:04.960]  他要將他的身體抹開
[00:13:04.960 --> 00:13:07.680]  不知道當時門徒有什麼樣的體會
[00:13:07.680 --> 00:13:09.880]  又或者今天你有什麼樣的體會
[00:13:09.880 --> 00:13:12.320]  耶穌基督就是這樣將他的身體抹開
[00:13:12.320 --> 00:13:14.640]  他就是將他的手釘在十字架上
[00:13:14.640 --> 00:13:15.880]  這個就是印記
[00:13:15.880 --> 00:13:21.120]  這個就是告訴我們他要為我們捨身流血
[00:13:21.120 --> 00:13:23.120]  耶穌說你們都要這樣做
[00:13:23.120 --> 00:13:24.880]  要紀念他
[00:13:24.880 --> 00:13:25.880]  同樣地在飯後
[00:13:25.880 --> 00:13:28.400]  耶穌同樣拿起一個杯子來
[00:13:28.400 --> 00:13:32.000]  他說這個杯子是他用血納的新藥
[00:13:32.000 --> 00:13:34.400]  每逢渴的時候都這樣做
[00:13:34.400 --> 00:13:36.720]  為了要紀念耶穌
[00:13:36.720 --> 00:13:38.240]  頂尖我們每一個月
[00:13:38.240 --> 00:13:39.520]  每一次參與聖餐的時候
[00:13:39.520 --> 00:13:40.800]  當你吃這個餅
[00:13:40.800 --> 00:13:42.160]  喝這個杯子的時候
[00:13:42.160 --> 00:13:43.600]  你在想什麼呢?
[00:13:43.600 --> 00:13:46.160]  你有沒有紀念基督為我們的受苦呢?
[00:13:46.160 --> 00:13:47.240]  你有沒有記得
[00:13:47.240 --> 00:13:49.000]  耶穌在他最難過的時間
[00:13:49.000 --> 00:13:50.640]  他仍然為了門徒
[00:13:50.640 --> 00:13:52.160]  仍然為了門徒的合一
[00:13:52.160 --> 00:13:54.760]  仍然為了我們可以經歷豐盛的恩典
[00:13:54.760 --> 00:13:58.800]  以致他留下這個聖餐這麼寶貴的恩典呢?
[00:13:58.800 --> 00:13:59.640]  《史圖本》是這樣說的
[00:13:59.640 --> 00:14:00.720]  二十六節
[00:14:00.720 --> 00:14:02.640]  你們每逢吃這個餅
[00:14:02.640 --> 00:14:03.680]  喝這個杯子
[00:14:03.680 --> 00:14:06.000]  是宣告主的死
[00:14:06.000 --> 00:14:08.400]  直到他來
[00:14:08.400 --> 00:14:12.160]  原來聖餐是宣告基督的死
[00:14:12.160 --> 00:14:14.040]  原來我們會一直繼續吃聖餐
[00:14:14.040 --> 00:14:16.520]  直到我們回到天家見主面
[00:14:16.520 --> 00:14:17.400]  每一次的聖餐
[00:14:17.400 --> 00:14:19.800]  我們再一次宣告基督的受死
[00:14:19.800 --> 00:14:21.640]  再一次宣告讓人去看見
[00:14:21.640 --> 00:14:24.320]  知道耶穌基督為了我們的受死
[00:14:24.320 --> 00:14:26.680]  祂的愛就是這麼偉大
[00:14:26.680 --> 00:14:29.160]  原來聖餐有一個很重要的意義
[00:14:29.160 --> 00:14:30.640]  就是在愛裡面
[00:14:30.640 --> 00:14:32.560]  我們可以和基督聯繫
[00:14:32.560 --> 00:14:33.320]  在愛裡面
[00:14:33.320 --> 00:14:36.400]  我們可以和身邊的弟兄姊妹聯繫
[00:14:36.400 --> 00:14:37.720]  我們有沒有想過
[00:14:37.720 --> 00:14:40.160]  每次聖餐的時候代表著什麼呢?
[00:14:40.160 --> 00:14:41.280]  每次當我們拿著這個餅
[00:14:41.280 --> 00:14:43.400]  拿著這個杯子的時候代表著什麼呢?
[00:14:43.400 --> 00:14:45.760]  是不是代表著這個餅和杯子
[00:14:45.760 --> 00:14:48.560]  就是讓我們和身邊的弟兄姊妹做一次和好
[00:14:48.560 --> 00:14:51.400]  代表著我們再一次和上帝和好
[00:14:51.400 --> 00:14:53.720]  我們有沒有好好審查我們的罪呢?
[00:14:53.720 --> 00:14:54.680]  我們有沒有好好審查
[00:14:54.680 --> 00:14:56.520]  我們和身邊的弟兄姊妹的關係呢?
[00:14:56.520 --> 00:14:57.800]  我們有沒有好好想
[00:14:57.800 --> 00:14:59.320]  耶穌基督就是這樣為我們犧牲
[00:14:59.320 --> 00:15:03.640]  我們如何學習耶穌的榜樣呢?
[00:15:03.640 --> 00:15:06.320]  所以小路普羅繼續教導
[00:15:06.320 --> 00:15:07.040]  哥倫多教會
[00:15:07.040 --> 00:15:10.800]  他說:所以任何不按規矩吃主的餅
[00:15:10.800 --> 00:15:12.040]  喝主的杯
[00:15:12.040 --> 00:15:16.120]  就是乾飯主的身體和主的血
[00:15:16.120 --> 00:15:17.560]  所以我們要很謹慎
[00:15:17.560 --> 00:15:20.320]  弟兄姊妹我們每一次去到聖餐我們都要很謹慎
[00:15:20.320 --> 00:15:23.040]  因為這就是基督的身體和補血
[00:15:23.040 --> 00:15:27.240]  人應該審查自己然後吃這餅喝這杯
[00:15:27.240 --> 00:15:28.800]  因為人吃喝
[00:15:28.800 --> 00:15:31.120]  如果不分辨是主的身體
[00:15:31.120 --> 00:15:34.200]  就是吃喝自己的罪
[00:15:34.200 --> 00:15:37.440]  普羅教導我們要分辨
[00:15:37.440 --> 00:15:40.720]  什麼是分辨就是你很清楚這是些什麼
[00:15:40.720 --> 00:15:42.800]  在我們的信仰理解裏面
[00:15:42.800 --> 00:15:45.720]  當我們領受這個餅領受這個杯的時候
[00:15:45.720 --> 00:15:48.320]  當然在物質上我們吃下去這個真的繼續是餅
[00:15:48.320 --> 00:15:50.200]  喝下去這個繼續是葡萄汁
[00:15:50.200 --> 00:15:51.720]  不過我們很清楚
[00:15:51.720 --> 00:15:54.040]  耶穌基督已經透過這個聖餐禮
[00:15:54.040 --> 00:15:55.960]  他的恩典已經進入我們當中
[00:15:55.960 --> 00:15:59.240]  耶穌基督已經透過這個聖餐禮臨在我們當中
[00:15:59.240 --> 00:16:01.480]  以致讓我們可以身體被聖化
[00:16:01.480 --> 00:16:02.640]  以致這個餅和杯
[00:16:02.640 --> 00:16:05.800]  我們身體成為了基督的身體和補血
[00:16:05.800 --> 00:16:08.520]  我們和基督再一次在一起
[00:16:08.520 --> 00:16:11.040]  基督再一次進入我們生命當中
[00:16:11.040 --> 00:16:12.880]  每一次的聖餐都是提醒我們
[00:16:12.880 --> 00:16:15.840]  我們再一次讓基督進入我們生命當中
[00:16:15.840 --> 00:16:18.480]  正如我們當初信耶穌洗禮一樣
[00:16:18.480 --> 00:16:19.320]  當我們信耶穌
[00:16:19.320 --> 00:16:20.520]  當我們洗禮加入教會的時候
[00:16:20.520 --> 00:16:21.680]  我們就是宣認
[00:16:21.680 --> 00:16:23.120]  耶穌基督成為我們生命的主
[00:16:23.120 --> 00:16:24.560]  成為我們的救主
[00:16:24.560 --> 00:16:27.280]  耶穌基督進入我們生命裏面
[00:16:27.280 --> 00:16:29.840]  聖餐是耶穌基督變成餅
[00:16:29.840 --> 00:16:30.360]  變成杯
[00:16:30.360 --> 00:16:32.720]  透過聖餐禮再一次
[00:16:32.720 --> 00:16:33.800]  他的恩典
[00:16:33.800 --> 00:16:35.080]  聖靈的同在
[00:16:35.080 --> 00:16:37.680]  他的恩典再一次進入我們生命當中
