
[00:00:00.000 --> 00:00:02.160]  各位師父好,大家早晨
[00:04:58.880 --> 00:05:02.480]  Naomi said to Ruth, her daughter-in-law
[00:05:02.480 --> 00:05:07.800]  It's better, my daughter, that you go out with his young women
[00:05:07.800 --> 00:05:12.600]  otherwise you might be bordered in another field
[00:05:12.600 --> 00:05:17.040]  So she stayed close to the young women of Boaz
[00:05:17.040 --> 00:05:21.800]  glanding until the end of barley and wheat harvest
[00:05:21.800 --> 00:05:25.440]  and she left it with her mother-in-law
[00:05:27.920 --> 00:05:31.800]   We finally come to the second chapter of the book of Luke
[00:05:31.800 --> 00:05:34.000]   From the 18th chapter of the second chapter
[00:05:34.000 --> 00:05:35.200]  we can see that
[00:05:35.200 --> 00:05:36.680]  Luke's spiritual life
[00:05:36.680 --> 00:05:40.160]  is really facing some very real challenges
[00:05:40.160 --> 00:05:43.440]  and a very far-fetched challenge
[00:05:43.440 --> 00:05:45.080]  And from this passage
[00:05:45.080 --> 00:05:46.480]  we can learn
[00:05:46.480 --> 00:05:50.080]  how did Luke face such a situation
[00:05:50.080 --> 00:05:52.240]   In fact, when it comes to grace
[00:05:52.240 --> 00:05:54.600]  as we can see in this passage
[00:05:54.600 --> 00:05:57.120]  Naomi constantly mentioned the question of grace
[00:05:57.120 --> 00:06:00.120]  What is the basis of grace?
[00:06:00.120 --> 00:06:02.040]  In fact, from the records of the Bible
[00:06:02.040 --> 00:06:05.800]  we know that grace is based on sacrifice
[00:06:05.800 --> 00:06:12.000]  When a person has a kind of care and love for another
[00:06:12.000 --> 00:06:16.400]  he will be willing to take something from him
[00:06:16.400 --> 00:06:18.440]  even willing to sacrifice everything he has
[00:06:18.440 --> 00:06:21.920]  or to offer everything he has to help the other
[00:06:21.920 --> 00:06:23.280]  This is called grace
[00:06:23.280 --> 00:06:27.720]  It's not because the other person has given me something special
[00:06:27.720 --> 00:06:29.120]  that I respond in this way
[00:06:29.120 --> 00:06:33.280]  It's purely because of a person's love for the other
[00:06:33.280 --> 00:06:37.000]  I have been visiting my home since I was a child
[00:06:37.000 --> 00:06:39.520]  I always talk about everything in my home
[00:06:39.520 --> 00:06:44.280]  I remember once I visited my home when I was traveling to Hong Kong
[00:06:44.280 --> 00:06:47.880]  Most of the time, I try to eat at home
[00:06:47.880 --> 00:06:49.880]  Because it's better to eat at home
[00:06:49.880 --> 00:06:52.520]  Because it's very greasy to eat on the street in Hong Kong
[00:06:52.520 --> 00:06:57.960]  So we are used to eating dinner with our family
[00:06:57.960 --> 00:07:00.280]  We will not clean the table
[00:07:00.280 --> 00:07:02.320]  We will usually surround the dining table
[00:07:02.320 --> 00:07:06.120]  Let's talk about what happens on a regular basis
[00:07:06.120 --> 00:07:07.480]  Or we can say
[00:07:07.480 --> 00:07:13.000]  We will talk about what happened at home
[00:07:13.000 --> 00:07:16.320]  Or what things we encounter today at home
[00:07:16.320 --> 00:07:19.880]  In fact, it's very different from today's world
[00:07:19.880 --> 00:07:22.080]  I long for living in my own home
[00:07:22.080 --> 00:07:25.160]  Because many people in this generation
[00:07:25.160 --> 00:07:28.080]  Can't get out of their homes after dinner
[00:07:28.080 --> 00:07:30.840]  They quickly go back to their own rooms
[00:07:30.840 --> 00:07:32.240]  Or hide in a corner
[00:07:32.240 --> 00:07:36.080]  Holding their cell phones, tablets and computers
[00:07:36.080 --> 00:07:37.880]  To look at their own things
[00:07:37.880 --> 00:07:38.720]  There is no talk
[00:07:38.720 --> 00:07:43.560]  But I like to sit together at home when I was a child
[00:07:43.560 --> 00:07:46.640]  Because I went back to Hong Kong
[00:07:46.640 --> 00:07:48.640]  I didn't spend much time in Hong Kong
[00:07:48.640 --> 00:07:52.640]  So my sister asked me
[00:07:52.640 --> 00:07:55.080]  Brother, what do you want to do when you come back
[00:07:55.080 --> 00:07:58.600]  I said I would visit you when I come back
[00:07:58.600 --> 00:08:01.040]  I want to go out with you and eat
[00:08:01.040 --> 00:08:03.280]  I really want to eat something
[00:08:03.280 --> 00:08:05.000]  She said what do you want to eat
[00:08:05.000 --> 00:08:09.240]  I said there is no such thing in Canada
[00:08:09.240 --> 00:08:10.440]  It's called roast goose
[00:08:10.440 --> 00:08:12.560]  There is roast duck, but we don't have roast goose
[00:08:12.560 --> 00:08:15.480]  I don't know why the goose seems to be protected
[00:08:15.480 --> 00:08:20.080]  So I said I really want to eat a delicious roast goose
[00:08:20.080 --> 00:08:22.320]  So everyone heard
[00:08:22.320 --> 00:08:26.520]  My dad, my mom, my brother, my sister
[00:08:26.520 --> 00:08:30.960]  Everyone kept suggesting in my address
[00:08:30.960 --> 00:08:34.080]  Where there is a delicious roast goose
[00:08:34.080 --> 00:08:36.040]  Where the roast goose is delicious
[00:08:36.040 --> 00:08:37.160]  Where and how
[00:08:37.160 --> 00:08:38.320]  Provided a lot of opinions
[00:08:38.320 --> 00:08:40.520]  So I remembered
[00:08:40.520 --> 00:08:44.520]  I thought I would try it if I had a chance
[00:08:44.520 --> 00:08:48.760]  So after talking, we usually didn't have anything
[00:08:48.760 --> 00:08:51.760]  But when it was Saturday
[00:08:51.760 --> 00:08:55.280]  I went for a walk near my house
[00:08:55.280 --> 00:08:56.720]  My home is in the Central West District
[00:08:56.720 --> 00:08:59.040]  Walk in the middle of the street
[00:08:59.040 --> 00:09:02.520]  When I was walking, I suddenly received a call
[00:09:02.520 --> 00:09:04.880]  So I saw who it was
[00:09:04.880 --> 00:09:06.080]  It turned out to be my mother
[00:09:06.080 --> 00:09:06.880]  My mother called
[00:09:06.880 --> 00:09:10.080]  She said what do you want to do
[00:09:10.080 --> 00:09:11.920]  I said there is nothing to do
[00:09:11.920 --> 00:09:15.880]  Anyway, when I came back to Hong Kong, I didn't make any friends
[00:09:15.880 --> 00:09:18.520]  So I just walked down the street
[00:09:18.520 --> 00:09:20.360]  Look at the environment in Hong Kong
[00:09:20.360 --> 00:09:23.240]  Feel the atmosphere in Hong Kong
[00:09:23.240 --> 00:09:25.440]  But my mother said
[00:09:25.440 --> 00:09:26.640]  Have you eaten yet?
[00:09:26.640 --> 00:09:28.040]  I said no, it's not that early
[00:09:28.040 --> 00:09:29.360]  12 o'clock
[00:09:29.360 --> 00:09:31.240]  She said it was just right
[00:09:31.240 --> 00:09:33.000]  Why don't you come down to Xihuan
[00:09:33.000 --> 00:09:34.840]  I said Xihuan is very far
[00:09:34.840 --> 00:09:36.520]  She said how far is Xihuan
[00:09:36.520 --> 00:09:38.120]  You take a small bus
[00:09:38.120 --> 00:09:39.520]  So I took a small bus
[00:09:39.520 --> 00:09:42.640]  I took a crazy small bus and flew down
[00:09:42.640 --> 00:09:43.840]  It took less than 10 minutes
[00:09:43.840 --> 00:09:47.080]  From Central to Xihuan
[00:09:47.080 --> 00:09:50.400]  At that time
[00:09:50.400 --> 00:09:53.080]  My mother said where are you waiting for me
[00:09:53.080 --> 00:10:00.920]  I met my mother at the opposite of the street market
[00:10:00.920 --> 00:10:03.640]  She said she went to the street market to buy food
[00:10:03.640 --> 00:10:07.480]  After buying food, she told me
[00:10:07.480 --> 00:10:09.680]  Anyway, I haven't eaten yet, I'm going to eat
[00:10:09.680 --> 00:10:11.120]  What do I eat
[00:10:11.120 --> 00:10:13.080]  She said you don't know
[00:10:13.080 --> 00:10:14.680]  I just finished talking a few nights ago
[00:10:14.680 --> 00:10:16.680]  You said you wanted to eat roast goose
[00:10:16.680 --> 00:10:20.520]  Xihuan Wadi Street has a very delicious roast goose
[00:10:20.520 --> 00:10:21.440]  Very famous
[00:10:21.440 --> 00:10:24.760]  I said is it really famous
[00:10:24.760 --> 00:10:25.640]  She said I haven't eaten
[00:10:25.640 --> 00:10:28.520]  That roast goose shop is called Bo Ji
[00:10:28.520 --> 00:10:31.280]  Have you eaten Bo Ji spicy noodles
[00:10:31.280 --> 00:10:34.520]  I said no, I haven't tried it for so long in Hong Kong
[00:10:34.520 --> 00:10:35.680]  She said that's right
[00:10:35.680 --> 00:10:38.360]  Let's go to eat together
[00:10:38.360 --> 00:10:42.880]  At that time, it was said that it was famous for roast goose
[00:10:42.880 --> 00:10:45.360]  Of course we eat roast goose
[00:10:45.360 --> 00:10:48.880]  I talked to the shopkeeper
[00:10:48.880 --> 00:10:50.640]  What kind of roast goose does the shopkeeper have
[00:10:50.640 --> 00:10:51.920]  I said roast goose milk powder
[00:10:51.920 --> 00:10:53.840]  I like to eat roast goose milk powder
[00:10:53.840 --> 00:10:56.840]  She said roast goose milk is one bowl
[00:10:56.840 --> 00:10:57.840]  I said no, two bowls
[00:10:57.840 --> 00:10:59.560]  But I want to eat the left leg
[00:10:59.560 --> 00:11:02.240]  Of course I eat the left leg
[00:11:02.240 --> 00:11:06.320]  Of course the left leg has fat
[00:11:06.320 --> 00:11:08.360]  It's fragrant
[00:11:08.360 --> 00:11:09.640]  After ordering
[00:11:09.640 --> 00:11:12.280]  The shopkeeper said he was sorry
[00:11:12.280 --> 00:11:15.000]  The shopkeeper said he was sorry
[00:11:15.000 --> 00:11:18.640]  He said there was only one left
[00:11:18.640 --> 00:11:21.560]  I said there was only one left
[00:11:21.560 --> 00:11:23.640]  He said do you want it
[00:11:23.640 --> 00:11:25.520]  I said I want one
[00:11:25.520 --> 00:11:27.920]  Don't say I don't eat one
[00:11:27.920 --> 00:11:30.000]  It's a long way
[00:11:30.000 --> 00:11:31.280]  In fact, it's quite expensive
[00:11:31.280 --> 00:11:35.280]  Roast goose milk powder is 98 yuan
[00:11:35.280 --> 00:11:37.680]  I usually don't eat
[00:11:37.680 --> 00:11:42.640]  But I thought it would be good to come back to Hong Kong
[00:11:42.640 --> 00:11:44.400]  Anyway, there is a chance
[00:11:44.400 --> 00:11:46.760]  I can't afford it
[00:11:46.760 --> 00:11:48.360]  Let's do it together
[00:11:48.360 --> 00:11:50.320]  Give him a good time
[00:11:50.320 --> 00:11:52.160]  So I ordered two bowls
[00:11:52.160 --> 00:11:54.000]  But he said there was only one left
[00:11:54.000 --> 00:11:56.480]  There is a roast goose leg and a left leg
[00:11:56.480 --> 00:11:59.120]  I said I want one
[00:11:59.120 --> 00:12:01.360]  I said I want one
[00:12:01.360 --> 00:12:06.640]  But the other bowl needs a roast goose
[00:12:06.640 --> 00:12:10.600]  I want a roast goose breast
[00:12:10.600 --> 00:12:12.280]  Then I ate
[00:12:12.280 --> 00:12:14.520]  Two bowls of milk powder came
[00:12:14.520 --> 00:12:16.360]  My mother ordered a bowl
[00:12:16.360 --> 00:12:17.800]  I ordered a bowl
[00:12:17.800 --> 00:12:20.800]  I said, "Mom, why don't you eat roast goose with milk?"
[00:12:20.800 --> 00:12:23.680]  I eat roast goose breast
[00:12:23.680 --> 00:12:25.400]  I like to eat roast goose
[00:12:25.400 --> 00:12:28.720]  My mother said, "No, no, no, no"
[00:12:28.720 --> 00:12:30.240]  "I can eat all day"
[00:12:30.240 --> 00:12:32.160]  My mother said, "I can eat all day"
[00:12:32.160 --> 00:12:35.800]  She said, "You don't know why I often come to the opposite street to buy food"
[00:12:35.800 --> 00:12:40.480]  "I buy food and eat a bowl of milk powder"
[00:12:40.480 --> 00:12:46.520]  I thought my mother would eat roast goose breast all day long
[00:12:46.520 --> 00:12:48.840]  98 yuan, she said she couldn't afford it
[00:12:48.840 --> 00:12:53.160]  But she didn't want to eat it, it was so expensive
[00:12:53.160 --> 00:12:55.640]  It's okay to eat once or twice
[00:12:55.640 --> 00:12:57.520]  Of course not all day
[00:12:57.520 --> 00:12:59.480]  She said she could eat all day
[00:12:59.480 --> 00:13:03.920]  Secondly, my mother's body is not suitable for eating so much greasy food
[00:13:03.920 --> 00:13:06.360]  So I know my mother doesn't like to eat
[00:13:06.360 --> 00:13:08.600]  She doesn't eat all day
[00:13:08.600 --> 00:13:12.840]  But she knows I like to eat
[00:13:12.840 --> 00:13:14.160]  My mother knows my son likes to eat
[00:13:14.160 --> 00:13:16.080]  So she came back to Hong Kong a little
[00:13:16.080 --> 00:13:19.360]  So my son came to eat first
[00:13:19.360 --> 00:13:22.480]  We have a lot of opportunities to eat
[00:13:22.480 --> 00:13:27.560]  In the end, they ate two bowls of rice noodles together
[00:13:27.560 --> 00:13:30.960]  Of course, I think two bowls of rice noodles would be better
[00:13:30.960 --> 00:13:35.400]  But in the end, I found out that I ate most of the roast goose leg
[00:13:35.400 --> 00:13:41.360]  My mother ate the last piece of the roast goose leg
[00:13:41.360 --> 00:13:43.960]  With a little meat
[00:13:43.960 --> 00:13:49.320]  But this incident gave me a very deep impression
[00:13:49.320 --> 00:13:53.880]  In fact, my mother was willing to sacrifice for love
[00:13:53.880 --> 00:13:56.640]  Willing to make some sacrifices
[00:13:56.640 --> 00:14:00.640]  She let my mother eat very little for her children
[00:14:00.640 --> 00:14:02.160]  She was willing to give up
[00:14:02.160 --> 00:14:04.240]  In fact, my mother really likes to eat these things
[00:14:04.240 --> 00:14:06.920]  But she didn't want to eat
[00:14:06.920 --> 00:14:11.200]  But she was willing to give it to her son first
[00:14:11.200 --> 00:14:15.080]  Today we will look at Luther's Bible
[00:14:15.080 --> 00:14:17.080]   This Bible basically talks about
[00:14:17.080 --> 00:14:21.680]  Nehemiah and Luther
[00:14:21.680 --> 00:14:23.280]  One is a grandmother and the other is a mother-in-law
[00:14:23.280 --> 00:14:28.120]  Everyone really had a face-to-face conversation
[00:14:28.120 --> 00:14:30.440]  From this Bible, we can see
[00:14:30.440 --> 00:14:36.440]  This scene unfolds Luther's life
[00:14:36.440 --> 00:14:39.920]  At the same time, we will see later
[00:14:39.920 --> 00:14:44.120]  Luther will discuss with Boaz
[00:14:44.120 --> 00:14:48.160]  In fact, we have already seen a part of the Bible
[00:14:48.160 --> 00:14:54.560]  How Boaz treats Luther on the cross
[00:14:54.560 --> 00:14:57.600]  At this time, we have a chance
[00:14:57.600 --> 00:14:59.600]  From the perspective of a third party
[00:14:59.600 --> 00:15:01.640]  Let's look at both sides
[00:15:01.640 --> 00:15:06.120]  Luther and Boaz
[00:15:06.120 --> 00:15:09.560]  Nehemiah and Boaz
[00:15:09.560 --> 00:15:14.400]  Look at the comparison between their conversations
[00:15:14.400 --> 00:15:16.040]  From this, we can see
[00:15:16.040 --> 00:15:20.000]  If we look at this passage
[00:15:20.000 --> 00:15:22.560]  This passage we are looking at today
[00:15:22.560 --> 00:15:24.760]  Nehemiah and Luther's conversation
[00:15:24.760 --> 00:15:29.960]  Sometimes it makes us feel very sorry for Luther
[00:15:29.960 --> 00:15:34.400]  Why did his mother-in-law treat him like this?
[00:15:34.400 --> 00:15:37.520]  Also, in fact, in this passage
[00:15:37.520 --> 00:15:38.800]  We can also see one thing
[00:15:38.800 --> 00:15:40.040]  Or a lesson
[00:15:40.040 --> 00:15:41.640]  We, as citizens of the Holy Spirit
[00:15:41.640 --> 00:15:46.360]  In fact, we can train our spiritual life at any time
[00:15:46.360 --> 00:15:50.160]  It can even happen to people around us at any time
[00:15:50.160 --> 00:15:54.360]  And the real power of our spiritual life
[00:15:54.360 --> 00:15:56.880]  Our characteristics can be demonstrated
[00:15:56.880 --> 00:15:59.600]  In the process of this practice
[00:15:59.600 --> 00:16:03.280]  And this practice is often a mistake
[00:16:03.280 --> 00:16:08.760]  Or a misunderstanding of the truth
[00:16:08.760 --> 00:16:10.480]  To some of the things we do
[00:16:10.480 --> 00:16:12.520]  Or to the words we say
[00:16:12.520 --> 00:16:13.840]  And in the process
[00:16:13.840 --> 00:16:16.720]  We can train our spiritual life
[00:16:16.720 --> 00:16:19.760]  And especially in the passage we are looking at today
[00:16:19.760 --> 00:16:22.800]  Nehemiah's spiritual life
[00:16:22.800 --> 00:16:25.840]  Is a benefit-oriented spiritual faith
[00:16:25.840 --> 00:16:28.800]  In this kind of religious environment
[00:16:28.800 --> 00:16:30.720]  What is Luther's performance?
[00:16:30.720 --> 00:16:32.880]  How is his treatment?
[00:16:32.880 --> 00:16:35.600]  And we can also compare
[00:16:35.600 --> 00:16:39.160]  Luther and Boaz's relationship
[00:16:39.160 --> 00:16:41.800]  It can also be more impressive for us to see
[00:16:41.800 --> 00:16:45.320]  The different aspects of the spiritual life between the two
[00:16:45.320 --> 00:16:47.400]  This is what we want to see today
[00:16:47.400 --> 00:16:51.160]  Let's take a look at this passage first
[00:16:51.160 --> 00:16:53.280]  Let's take a look at the first chapter
[00:16:53.280 --> 00:16:56.160]  The second chapter is the 18th chapter of the Bible
[00:16:56.160 --> 00:16:58.320]  The second chapter of the 18th chapter says
[00:16:58.320 --> 00:17:00.080]  Here it says
[00:17:00.080 --> 00:17:02.120]  He (Luther)
[00:17:02.120 --> 00:17:06.920]  took the ten big hymns to his mother-in-law
[00:17:06.920 --> 00:17:12.480]  and gave the rest to his mother-in-law
[00:17:12.480 --> 00:17:14.760]  It's a very simple passage
[00:17:14.760 --> 00:17:22.200]  It's just a recap of Luther's activities
[00:17:22.200 --> 00:17:26.320]  After he went to the synagogue
[00:17:26.320 --> 00:17:27.760]  When he went back
[00:17:27.760 --> 00:17:30.800]  He immediately showed his mother-in-law
[00:17:30.800 --> 00:17:34.120]  The blessings he received
[00:17:34.120 --> 00:17:36.800]  In this passage of the 18th chapter
[00:17:36.800 --> 00:17:39.640]  There are two translations
[00:17:39.640 --> 00:17:41.440]  One is that
[00:17:41.440 --> 00:17:46.400]  Luther took the ten hymns to his mother-in-law
[00:17:46.400 --> 00:17:48.000]  And gave the rest to her
[00:17:48.000 --> 00:17:51.480]  This translation is also used in the Gospels
[00:17:51.480 --> 00:17:59.280]  NASB, NLT (New Living Translation)
[00:17:59.280 --> 00:18:03.320]  But the other one is translated according to Hebrew
[00:18:03.320 --> 00:18:07.640]  It says that the mother-in-law saw Luther
[00:18:07.640 --> 00:18:09.760]  Bring it back to the city
[00:18:09.760 --> 00:18:12.720]  To show her how many things he had collected
[00:18:12.720 --> 00:18:14.920]  Or how much money he had collected
[00:18:14.920 --> 00:18:19.840]  There is a special meaning
[00:18:19.840 --> 00:18:23.200]  In the passage of Hebrew
[00:18:23.200 --> 00:18:24.880]  It is to show us that
[00:18:24.880 --> 00:18:30.040]  When Luther brought the things back
[00:18:30.040 --> 00:18:33.120]  The first thing Naomi noticed was not Luther
[00:18:33.120 --> 00:18:35.480]  She came back to pretend
[00:18:35.480 --> 00:18:41.480]  To see how much money Luther had collected
[00:18:41.480 --> 00:18:43.600]  Or how much money he had collected
[00:18:43.600 --> 00:18:45.360]  From this introduction
[00:18:45.360 --> 00:18:49.920]  We can see that Naomi's focus
[00:18:49.920 --> 00:18:53.960]  Was not on how hard it was for her father-in-law
[00:18:53.960 --> 00:18:56.360]  Naomi's focus was on
[00:18:56.360 --> 00:18:59.680]  How much profit the government had made
[00:18:59.680 --> 00:19:03.440]  In fact, I have seen a lot of this kind of performance
[00:19:03.440 --> 00:19:05.960]  Some people think they are good to her
[00:19:05.960 --> 00:19:08.080]  Sometimes they give her something
[00:19:08.080 --> 00:19:11.920]  What she paid attention to was not how good your heart was to her
[00:19:11.920 --> 00:19:17.400]  What she paid attention to was what you brought to me
[00:19:17.400 --> 00:19:20.600]  Luther faced such a mother-in-law here
[00:19:20.600 --> 00:19:25.320]  I don't know if you were in Luther's situation
[00:19:25.320 --> 00:19:33.080]  How would you accept such a mother-in-law?
[00:19:33.080 --> 00:19:37.640]  Luther did not show any reaction at this moment
[00:19:37.640 --> 00:19:39.640]  Let's take a look
[00:19:39.640 --> 00:19:42.480]  He still fed her in the afternoon
[00:19:42.480 --> 00:19:48.440]  Or in front of Boaz's house
[00:19:48.440 --> 00:19:51.840]  Or in front of Naomi's house
[00:19:51.840 --> 00:19:54.960]  Or in front of Naomi's house
[00:19:54.960 --> 00:19:59.800]  In fact, we can see it from two perspectives
[00:19:59.800 --> 00:20:02.560]  First, we can see it from Luther's point of view
[00:20:02.560 --> 00:20:07.640]  Luther had always been concerned about his mother-in-law
[00:20:07.640 --> 00:20:11.360]  Where she went, what she ate, what benefits she had
[00:20:11.360 --> 00:20:13.280]  He was always thinking about her
[00:20:13.280 --> 00:20:15.280]  He did not say that he enjoyed it
[00:20:15.280 --> 00:20:18.840]  Let me live my own life, I don't care
[00:20:18.840 --> 00:20:20.480]  I don't have to say anything
[00:20:20.480 --> 00:20:21.840]  In fact, Luther can do this
[00:20:21.840 --> 00:20:24.640]  Many selfish people think so today
[00:20:24.640 --> 00:20:26.320]  I enjoyed it, I don't have to say anything
[00:20:26.320 --> 00:20:29.120]  I enjoyed it, I enjoyed it
[00:20:29.120 --> 00:20:30.760]  But from this paragraph
[00:20:30.760 --> 00:20:33.200]  We can see that Luther was not such a person
[00:20:33.200 --> 00:20:35.920]  Luther often paid attention to
[00:20:35.920 --> 00:20:39.800]  What he could share with his mother-in-law
[00:20:39.800 --> 00:20:42.640]  This is Luther's personality
[00:20:42.640 --> 00:20:45.720]  But his mother-in-law compared to him
[00:20:45.720 --> 00:20:46.680]  What kind of person is he?
[00:20:46.680 --> 00:20:50.880]  He was always thinking about getting benefits
[00:20:50.880 --> 00:20:54.720]  The whole thing, he picked up the river
[00:20:54.720 --> 00:20:57.080]  It was actually Luther's own suggestion
[00:20:57.080 --> 00:20:59.400]  But Luther respected this old man
