
[00:00:00.000 --> 00:00:03.720]  頂姐妹今天又再封鎖
[00:01:46.260 --> 00:01:52.820]  意思是有深思和深入觀察看著他
[00:01:52.820 --> 00:01:56.320]  這當然是表示他們憐憫這個人
[00:01:56.320 --> 00:01:58.940]  很關心貧窮的人
[00:01:58.940 --> 00:02:02.440]  另一方面就是有一個特別的看見
[00:02:02.440 --> 00:02:04.940]  我相信是有聖靈的感動
[00:02:04.940 --> 00:02:07.120]  他定睛看著他
[00:02:07.120 --> 00:02:10.420]  大家記得保羅在《路斯德成》
[00:02:10.420 --> 00:02:12.880]  《舍蘭傳》十四章那裡
[00:02:12.880 --> 00:02:15.480]  有一個又是生來瘸腿的
[00:02:15.480 --> 00:02:19.020]  保羅定睛看著他
[00:02:19.020 --> 00:02:20.740]  看見他有信心
[00:02:20.740 --> 00:02:22.200]  可以得全義
[00:02:22.200 --> 00:02:25.200]  就大聲叫他起來
[00:02:25.200 --> 00:02:29.880]  這個神蹟和彼得這個神蹟很相似
[00:02:29.880 --> 00:02:33.560]  還有十三章裡面說到保羅被聖靈充滿
[00:02:33.560 --> 00:02:37.860]  看見那個行邪術的以磊馬
[00:02:37.860 --> 00:02:41.240]  於是就大聲責備他
[00:02:41.240 --> 00:02:44.360]  叫他闔眼
[00:02:44.360 --> 00:02:46.200]  第三個看見是什麼呢?
[00:02:46.200 --> 00:02:51.700]  就是彼得叫這個人看著他
[00:02:51.700 --> 00:02:54.440]  他說你看著我
[00:02:54.440 --> 00:02:57.680]  這個我以前做老師的
[00:02:57.680 --> 00:03:00.280]  我就明白了
[00:03:00.280 --> 00:03:04.380]  通常我們有什麼重要的事情宣佈等等
[00:03:04.380 --> 00:03:08.360]  我們就說各位同學請看著我
[00:03:08.360 --> 00:03:11.240]  我有重要的事情宣佈
[00:03:11.240 --> 00:03:15.980]  這個瘸腿的人就會期望
[00:03:15.980 --> 00:03:21.520]  看著他們就期望他有些什麼施捨呢?
[00:03:21.520 --> 00:03:25.640]  其實他做夢也想不到他會得到醫治的
[00:03:25.640 --> 00:03:30.240]  彼得當時就受聖靈感動
[00:03:30.240 --> 00:03:33.300]  他就說金銀我都沒有
[00:03:33.300 --> 00:03:35.420]  只是將我所有的給你
[00:03:35.420 --> 00:03:39.080]  我奉拿撒勒人耶穌基督的名
[00:03:39.080 --> 00:03:41.240]  叫你起來行走
[00:03:41.240 --> 00:03:44.680]  那個人就跳起來
[00:03:44.680 --> 00:03:47.320]  又行又走進了聖殿
[00:03:47.320 --> 00:03:49.140]  他以前進不了聖殿
[00:03:49.140 --> 00:03:50.480]  現在他竟然進了聖殿
[00:03:50.480 --> 00:03:52.000]  他很開心
[00:03:52.000 --> 00:03:53.860]  一邊跑一邊跳
[00:03:53.860 --> 00:03:57.960]  我相信當時是一個非常震撼的場面
[00:03:57.960 --> 00:04:01.960]  一個瘸腿的人竟然又行又走
[00:04:01.960 --> 00:04:04.080]  百姓看見之後
[00:04:04.080 --> 00:04:05.920]  就認出他是那個瘸腿的
[00:04:05.920 --> 00:04:10.360]  很稀奇 發生什麼事呢?
[00:04:10.360 --> 00:04:12.020]  頂姐妹
[00:04:12.020 --> 00:04:16.420]  彼得是用什麼方法叫這個人得醫治的呢?
[00:04:16.420 --> 00:04:19.360]  眾人都很稀奇
[00:04:19.360 --> 00:04:21.540]  我相信在現場每一個人
[00:04:21.540 --> 00:04:24.240]  心裏面都是在問同一個問題
[00:04:24.240 --> 00:04:27.440]  其實那些猶太公會的祭司
[00:04:27.440 --> 00:04:29.160]  撒刀該人等等
[00:04:29.160 --> 00:04:32.040]  他們心裏面都是在問這個問題
[00:04:32.040 --> 00:04:37.500]  究竟彼得和約翰用什麼方法去醫治呢?
[00:04:37.500 --> 00:04:40.560]  於是彼得就在所羅門的廊下
[00:04:40.560 --> 00:04:45.160]  向現場的百姓講解和講道
[00:04:45.160 --> 00:04:47.260]  他說你們為什麼定睛看著我們呢?
[00:04:47.260 --> 00:04:49.240]  以為我們憑什麼能力
[00:04:49.240 --> 00:04:52.560]  憑我們的敬虔叫這個人能夠行走嗎?
[00:04:52.560 --> 00:04:54.340]  不是啊
[00:04:54.340 --> 00:04:56.640]  是耶穌的名啊
[00:04:56.640 --> 00:04:57.640]  所以他說
[00:04:57.640 --> 00:04:58.980]  我們因信祂的名
[00:04:58.980 --> 00:05:04.300]  祂的名就叫你們看見這件神蹟發生了
[00:05:04.300 --> 00:05:06.560]  頂姐妹
[00:05:06.560 --> 00:05:08.660]  簡單來說
[00:05:08.660 --> 00:05:11.740]  他是奉耶穌的名
[00:05:11.740 --> 00:05:14.620]  來醫治了這個瘸腿的人
[00:05:14.620 --> 00:05:17.540]  大家明白一個人的名字代表什麼呢?
[00:05:17.540 --> 00:05:19.220]  代表他的身份
[00:05:19.220 --> 00:05:21.380]  代表他的權威
[00:05:21.380 --> 00:05:23.480]  那些皇帝很緊張他們的名字的
[00:05:23.480 --> 00:05:25.520]  他們經常刻著石碑
[00:05:25.520 --> 00:05:30.640]  譬如說我是巴比倫王 我是波斯王什麼什麼
[00:05:30.640 --> 00:05:32.040]  很緊張的
[00:05:32.040 --> 00:05:35.040]  以前我在中學做校務的
[00:05:35.040 --> 00:05:38.260]  有時候我和學生開組
[00:05:38.260 --> 00:05:40.400]  開完組之後
[00:05:40.400 --> 00:05:41.400]  過時了
[00:05:41.400 --> 00:05:42.900]  打鐘
[00:05:42.900 --> 00:05:45.340]  就和學生說
[00:05:45.340 --> 00:05:47.000]  你回去告訴老師
[00:05:47.000 --> 00:05:49.420]  賽穆斯說對不起
[00:05:49.420 --> 00:05:52.000]  遲了
[00:05:52.000 --> 00:05:53.080]  這樣
[00:05:53.080 --> 00:05:54.400]  就行了
[00:05:54.400 --> 00:05:57.300]  學生真的回去和老師說
[00:05:57.300 --> 00:05:59.600]  老師真的不罰他
[00:05:59.600 --> 00:06:02.000]  所以
[00:06:02.000 --> 00:06:04.060]  名字很重要
[00:06:04.060 --> 00:06:08.920]  但是當時耶穌的名字是一個羞辱的名字
[00:06:08.920 --> 00:06:11.300]  人人都很怕提及的
[00:06:11.300 --> 00:06:15.880]  耶穌的名字本來是很敏感的
[00:06:15.880 --> 00:06:16.480]  為什麼呢?
[00:06:16.480 --> 00:06:20.380]  因為祂剛剛被人釘了十字架
[00:06:20.380 --> 00:06:21.700]  祂的罪名是什麼呢?
[00:06:21.700 --> 00:06:25.840]  就是祂自稱是猶太人的王
[00:06:25.840 --> 00:06:28.200]  其實祂是政治犯
[00:06:28.200 --> 00:06:32.320]  當權的祭司都禁止不准提祂的名字
[00:06:32.320 --> 00:06:39.200]  這個名字是代表囚犯、代表臭名、代表厭惡、代表羞辱
[00:06:39.200 --> 00:06:41.920]  現在竟然這麼有權力
[00:06:41.920 --> 00:06:47.340]  有大能的名字、行神蹟的名字、榮耀的名字
[00:06:47.340 --> 00:06:53.560]  兄弟姐妹 其實今天耶穌基督的名字都是大有能力的
[00:06:53.560 --> 00:06:59.320]  大家有沒有聽過有人奉耶穌的名來趕鬼?
[00:06:59.320 --> 00:07:01.500]  鬼都怕了的
[00:07:01.500 --> 00:07:07.240]  我記得以前我們的傳道人他經歷過趕鬼
[00:07:07.240 --> 00:07:10.360]  他說很深夜裡面接到一個電話
[00:07:10.360 --> 00:07:20.040]  一個人一直被鬼附 一直在講日本話
[00:07:20.040 --> 00:07:24.720]  他說明明他不會講日本話 為什麼會講日本話呢?
[00:07:24.720 --> 00:07:29.340]  所以我們開玩笑的 他那隻是日本鬼來的
[00:07:29.340 --> 00:07:33.900]  然後四個警察都禁止他
[00:07:33.900 --> 00:07:38.560]  但是當他們一唱詩 傳道人一唱詩的時候
[00:07:38.560 --> 00:07:42.340]  那個人就說 不要唱了 不要唱了
[00:07:42.340 --> 00:07:44.280]  全身都在顫抖
[00:07:44.280 --> 00:07:47.400]  甚至嚴重的時候 甚至跌了在地上
[00:07:47.400 --> 00:07:50.300]  再嚴重一點 口吐白沫
[00:07:50.300 --> 00:07:57.600]  然後他們就奉耶穌基督的名來趕鬼
[00:07:57.600 --> 00:08:01.280]  彼得說 金銀我都沒有
[00:08:01.280 --> 00:08:03.820]  只包我所有的給你
[00:08:03.820 --> 00:08:06.540]  他們有的只是耶穌的名
[00:08:06.540 --> 00:08:10.120]  這個名就叫一個瘸腿的人重新有活力
[00:08:10.120 --> 00:08:13.540]  不被捆綁 有自由、豐盛
[00:08:13.540 --> 00:08:16.760]  得著心靈裡面的釋放
[00:08:16.760 --> 00:08:19.660]  他的平安不是世人所持的
[00:08:19.660 --> 00:08:22.960]  不是物質所持的
[00:08:22.960 --> 00:08:27.140]  我在香港的教會我經歷了一個
[00:08:27.140 --> 00:08:29.720]  差不多是好像神蹟那樣的
[00:08:29.720 --> 00:08:32.220]  一個五十多歲的姐妹
[00:08:32.220 --> 00:08:35.940]  她情緒病得很厲害 她什麼藥都吃過了
[00:08:35.940 --> 00:08:37.860]  都沒有好轉
[00:08:37.860 --> 00:08:39.160]  醫生是基督徒來的
[00:08:39.160 --> 00:08:42.700]  醫生就說 你不如回教會吧
[00:08:42.700 --> 00:08:44.840]  她聽了之後 她覺得很困難
[00:08:44.840 --> 00:08:47.820]  因為她沒有這樣的體力可以回教會
[00:08:47.820 --> 00:08:51.420]  就算去得了 她都坐不下這麼久
[00:08:51.420 --> 00:08:53.300]  後來她終於找到
[00:08:53.300 --> 00:08:56.760]  原來她家很近我們這間學校的
[00:08:56.760 --> 00:08:58.800]  用幾分鐘的時間
[00:08:58.800 --> 00:09:01.480]  她丈夫扶著她過來 很辛苦
[00:09:01.480 --> 00:09:03.680]  一完了聚會之後 她就要急急回去
[00:09:03.680 --> 00:09:05.600]  因為她沒有體力
[00:09:05.600 --> 00:09:08.720]  後來她聽見我們有信仰班
[00:09:08.720 --> 00:09:10.740]  她就來問我
[00:09:10.740 --> 00:09:12.520]  我說不如這樣吧
[00:09:12.520 --> 00:09:13.560]  你不夠體力
[00:09:13.560 --> 00:09:15.400]  不如你暫時不要去崇拜
[00:09:15.400 --> 00:09:18.240]  你只是參加這個信仰班
[00:09:18.240 --> 00:09:21.200]  她參加完幾次的信仰班之後
[00:09:21.200 --> 00:09:25.200]  她信了主 很喜樂
[00:09:25.200 --> 00:09:28.560]  她的體力不知道從哪裡來的
[00:09:28.560 --> 00:09:30.120]  她崇拜完了聚會之後
[00:09:30.120 --> 00:09:31.920]  她還參加小組
[00:09:31.920 --> 00:09:34.960]  參加完小組之後 她還去喝茶
[00:09:34.960 --> 00:09:37.360]  下午三點鐘才回家
[00:09:37.360 --> 00:09:40.120]  其實她出去是四、五個小時的
[00:09:40.120 --> 00:09:43.640]  有時候她丈夫晚起 她自己一個人回來教會
[00:09:43.640 --> 00:09:45.520]  她丈夫遲到
[00:09:45.520 --> 00:09:50.960]  姐姐們 我見到在她的身體裏面
[00:09:50.960 --> 00:09:53.080]  得自由、得釋放
[00:09:53.080 --> 00:09:57.880]  但是她的心靈裏面更加自由、釋放
[00:09:57.880 --> 00:10:01.080]  她信了主之後 健康好了很多
[00:10:01.080 --> 00:10:05.360]  到現在二十年了 雖然都經歷過幾次手術
[00:10:05.360 --> 00:10:08.680]  但是她每一次都跟我說
[00:10:08.680 --> 00:10:14.000]  我雖然有病痛 但我仍然感謝耶穌
[00:10:14.000 --> 00:10:16.560]  我真的很欣賞這個姐妹
[00:10:16.560 --> 00:10:18.960]  她真是釋放
[00:10:18.960 --> 00:10:26.200]  真是有一種屬靈的能力和屬靈的自由
[00:10:26.200 --> 00:10:27.680]  接著我們要討論的是
[00:10:27.680 --> 00:10:34.000]  為甚麼耶穌的名字這麼有能力呢?
[00:10:34.000 --> 00:10:38.680]  彼得在他的《講道》裏面提到
[00:10:38.680 --> 00:10:43.080]  「神已經榮耀祂的僕人耶穌」
[00:10:43.080 --> 00:10:45.320]  即是說祂是至高神的僕人
[00:10:45.320 --> 00:10:48.000]  是神差派祂來的
[00:10:48.000 --> 00:10:51.280]  接著十五節說「你們殺了那個生命的主
[00:10:51.280 --> 00:10:55.200]  神卻叫祂從死裏復活」
[00:10:55.200 --> 00:11:01.920]  原來神叫祂勝過死亡
[00:11:01.920 --> 00:11:03.440]  祂現在仍然活著
[00:11:03.440 --> 00:11:04.400]  撒姆爾怎麼說呢?
[00:11:04.400 --> 00:11:09.080]  二十四節說「從撒姆爾以來的眾仙之凡說預言的
[00:11:09.080 --> 00:11:10.920]  也都說到這些日子
[00:11:10.920 --> 00:11:15.480]  原來全本舊約的聖經的預言
[00:11:15.480 --> 00:11:18.040]  都在耶穌身上應驗的
[00:11:18.040 --> 00:11:25.120]  原來主耶穌是神整個歷史和救恩的計劃的中心
[00:11:25.120 --> 00:11:28.640]  以色列人經過無數的苦難
[00:11:28.640 --> 00:11:32.160]  全個民族差點滅亡
[00:11:32.160 --> 00:11:42.480]  所以以斯帖王后救了全個民族
[00:11:42.480 --> 00:11:46.440]  然後王的後裔差點斷絕
[00:11:46.440 --> 00:11:48.440]  約阿斯王
[00:11:48.440 --> 00:11:56.040]  當亞馬遮皇帝駕崩的時候皇后亞塔尼亞就起來剿滅
[00:11:56.040 --> 00:11:58.280]  殺了全部的皇室
[00:11:58.280 --> 00:12:03.040]  但是大祭司耶和華保住了王睿
[00:12:03.040 --> 00:12:05.560]  保住了約阿斯
[00:12:05.560 --> 00:12:09.360]  差點連王睿都沒有了
[00:12:09.360 --> 00:12:14.960]  但是神所命定的計劃一定會成就
[00:12:14.960 --> 00:12:19.280]  終於耶穌出世了是大衛那個特別的子孫
[00:12:19.280 --> 00:12:21.040]  是皇帝的後裔
[00:12:21.040 --> 00:12:23.680]  是神命定的救主
[00:12:23.680 --> 00:12:30.040]  保羅說神叫一切的豐盛都在耶穌基督裏面藏著
[00:12:30.040 --> 00:12:34.480]  耶穌的名背後藏著很大的計劃
[00:12:34.480 --> 00:12:36.400]  很大的智慧
[00:12:36.400 --> 00:12:38.480]  很大的能力
[00:12:38.480 --> 00:12:41.840]  是叫人可以得著救恩
[00:12:41.840 --> 00:12:47.120]  接著當權的就用武力去逼迫教會
[00:12:47.120 --> 00:12:49.280]  這次是第一次的逼迫
[00:12:49.280 --> 00:12:51.520]  他們未審已經抓了他入監
[00:12:51.520 --> 00:12:53.720]  抓了彼得和約翰入監
[00:12:53.720 --> 00:12:55.960]  他想不到甚麼罪名
[00:12:55.960 --> 00:12:59.160]  於是他們就恐嚇他
[00:12:59.160 --> 00:13:01.440]  但是他們竟然不怕
[00:13:01.440 --> 00:13:02.240]  他們怎麼說呢?
[00:13:02.240 --> 00:13:04.880]  他們說聽從你們不聽從神
[00:13:04.880 --> 00:13:08.480]  在神面前合理不合理呢?
[00:13:08.480 --> 00:13:12.480]  請姐妹其實由教會初初成立以來
[00:13:12.480 --> 00:13:17.600]  一樣是經歷無數的苦難
[00:13:17.600 --> 00:13:24.040]  請姐妹無數的人的基督徒犧牲了他們的性命
[00:13:24.040 --> 00:13:27.120]  他們被迫害
[00:13:27.120 --> 00:13:32.360]  最後每一次的逼迫和苦難
[00:13:32.360 --> 00:13:35.800]  都是神的道更加興旺
[00:13:35.800 --> 00:13:39.480]  更加有能力
[00:13:39.480 --> 00:13:46.720]  想不到世小的耶穌運動
[00:13:46.720 --> 00:13:49.920]  經過無數的逼迫
[00:13:49.920 --> 00:13:52.920]  他仍然屹立不倒
[00:13:52.920 --> 00:13:54.720]  拿破侖怎麼說呢?
[00:13:54.720 --> 00:13:57.280]  他說聖經不單是一本書
[00:13:57.280 --> 00:13:59.400]  是一本有生命的
[00:13:59.400 --> 00:14:04.120]  有能力可以戰勝那些敵擋聖經的人
[00:14:04.120 --> 00:14:05.920]  我可以改一點的
[00:14:05.920 --> 00:14:08.560]  我信仰不單是一個宗教
[00:14:08.560 --> 00:14:10.280]  是有生命的
[00:14:10.280 --> 00:14:15.800]  是可以有能力勝過一切敵擋信仰的人
[00:14:15.800 --> 00:14:18.600]  去到今天請姐妹
[00:14:18.600 --> 00:14:22.120]  原來全世界有四成的人
[00:14:22.120 --> 00:14:25.400]  是信奉這個基督的宗教
[00:14:25.400 --> 00:14:29.240]  神是一直這樣來到
[00:14:29.240 --> 00:14:32.000]  叫福音一路的興旺
[00:14:32.000 --> 00:14:34.680]  完成神的旨意是叫萬國
[00:14:34.680 --> 00:14:37.800]  都是因為基督的名而得福
[00:14:37.800 --> 00:14:40.480]  基督的名是多麼的奇妙
[00:14:40.480 --> 00:14:43.280]  基督的名字
[00:14:43.280 --> 00:14:50.560]  很多人以為現在西方都不太信基督教
[00:14:50.560 --> 00:14:56.560]  但你不知道在非洲、南美洲、亞洲這些地方
[00:14:56.560 --> 00:14:59.600]  福音是非常之興旺的
[00:14:59.600 --> 00:15:01.560]  當人面對困難的時候
[00:15:01.560 --> 00:15:04.360]  在最困難的地方
[00:15:04.360 --> 00:15:08.120]  基督給人有說不出來的平安
[00:15:08.120 --> 00:15:13.720]  身心靈的自由和豐盛
[00:15:13.720 --> 00:15:18.840]  我們基督徒我們今天怎樣面對苦難呢?
[00:15:18.840 --> 00:15:23.280]  我讀四章二十九節給大家聽
[00:15:23.280 --> 00:15:25.080]  他們恐嚇我們
[00:15:25.080 --> 00:15:27.480]  現在求主鑒賊
[00:15:27.480 --> 00:15:31.840]  一面叫你僕人大放膽量講你的道
[00:15:31.840 --> 00:15:35.520]  一面伸出你的手來醫治疾病
[00:15:35.520 --> 00:15:37.920]  並且叫神職騎士
[00:15:37.920 --> 00:15:43.400]  因著你的聖僕耶穌的名行出來
[00:15:43.400 --> 00:15:47.440]  當我們面對苦難、壓迫的時候
[00:15:47.440 --> 00:15:50.280]  第一 同心合意
[00:15:50.280 --> 00:15:54.280]  高聲地切切向神禱告
[00:15:54.280 --> 00:15:59.600]  每次逼迫都是我們切切禱告的時候
[00:15:59.600 --> 00:16:01.800]  頂枝梅 在人好像沒有出路的時候
[00:16:01.800 --> 00:16:06.280]  在神永遠有出路 永遠有大立
[00:16:06.280 --> 00:16:09.680]  我在八十年代在美國讀神學的時候
[00:16:09.680 --> 00:16:15.040]  我們討論到中國福音的門開不開的問題
[00:16:15.040 --> 00:16:18.240]  我們的老師 他是西人來的
[00:16:18.240 --> 00:16:22.640]  他這樣說 我們為了中國福音的門
[00:16:22.640 --> 00:16:26.000]  禱告了很多很多年
[00:16:26.000 --> 00:16:30.120]  我們相信神一定會顧念到中國
[00:16:30.120 --> 00:16:35.520]  後來我們見到中國福音的門是大開的
[00:16:35.520 --> 00:16:38.240]  另一方面 大家聽剛才那句經文
[00:16:38.240 --> 00:16:39.120]  他們的禱告就是
[00:16:39.120 --> 00:16:44.280]  一方面叫你的僕人大放膽量去講你的道
[00:16:44.280 --> 00:16:48.280]  一方面求神繼續醫治疾病
[00:16:48.280 --> 00:16:51.640]  神職騎士
[00:16:51.640 --> 00:16:56.360]  原來我們禱告呢 我們禱告求神工作
[00:16:56.360 --> 00:16:59.420]  我們重申神是有主權
[00:16:59.420 --> 00:17:06.160]  但另一方面我們人都要盡上我們的責任
[00:17:06.160 --> 00:17:08.360]  有很多人經常都問
[00:17:08.360 --> 00:17:12.120]  為什麼有這麼多苦難的呢?
[00:17:12.120 --> 00:17:15.240]  特別最近這幾年
[00:17:15.240 --> 00:17:17.560]  首先一方面我們很肯定
[00:17:17.560 --> 00:17:22.560]  我們知道神是有祂的計劃的 神就是神
[00:17:22.560 --> 00:17:26.040]  我們在神整個救世的計劃當中
[00:17:26.040 --> 00:17:28.960]  我們只是一個時期
[00:17:28.960 --> 00:17:34.960]  我們只是一份子在這個風浪裏面來掙扎
[00:17:34.960 --> 00:17:38.040]  神的計劃我們不知道的
[00:17:38.040 --> 00:17:39.200]  你知道聖經怎麼說嗎?
[00:17:39.200 --> 00:17:44.600]  它說 神由始至終的作為 人不能參透
[00:17:44.600 --> 00:17:48.800]  但是很多時候過了一段時間 我們慢慢就會顯明了
[00:17:48.800 --> 00:17:51.480]  神爺為什麼你現在不告訴我呢?
[00:17:51.480 --> 00:17:55.900]  中國人都知道這個智慧的 天機不可洩漏
[00:17:55.900 --> 00:17:59.920]  在苦難之中 我們相信神掌權
[00:17:59.920 --> 00:18:04.480]  但是我們不是單單在求神去除去苦難
[00:18:04.480 --> 00:18:07.760]  我們是堅持我們的信仰
[00:18:07.760 --> 00:18:09.360]  我們抵擋罪惡
[00:18:09.360 --> 00:18:13.240]  我們忍耐到底 我們做良善忠心的僕人
[00:18:13.240 --> 00:18:21.660]  我們要活出我們基督徒的身份和生命
[00:18:21.660 --> 00:18:24.660]  大家都聽過奧古斯丁
[00:18:24.660 --> 00:18:28.400]  他大約在公元四百年左右
[00:18:28.400 --> 00:18:32.880]  當時西羅馬帝國就快要衰亡了
[00:18:32.880 --> 00:18:40.680]  基督教已經成為羅馬國教大約一百年
[00:18:40.680 --> 00:18:44.680]  你想想 當時如果羅馬帝國衰亡
[00:18:44.680 --> 00:18:46.780]  基督教會不會衰亡呢?
[00:18:46.780 --> 00:18:49.460]  基督教何去何從呢?
[00:18:49.460 --> 00:18:55.940]  很多人認為那時已經是世界末日
[00:18:55.940 --> 00:19:00.680]  但是那些基督徒 他們認真地做基督徒
[00:19:00.680 --> 00:19:06.720]  他們帶著基督的生命去服侍那些敵人
[00:19:06.720 --> 00:19:10.700]  稱為蠻族 Barbarian 去服侍這些 Barbarian
[00:19:10.700 --> 00:19:12.360]  向他們傳福音
[00:19:12.360 --> 00:19:15.560]  很多很多蠻族來信主
[00:19:15.560 --> 00:19:20.880]  結果基督的福音傳遍整個歐洲
[00:19:20.880 --> 00:19:28.420]  一直千年 這個福音一直延伸到今日
[00:19:28.420 --> 00:19:30.340]  頂姐妹我再說
[00:19:30.340 --> 00:19:34.880]  神從始至終的作為 人不能參透
[00:19:34.880 --> 00:19:42.740]  但是我們要盡上我們的責任 堅持到底
[00:19:42.740 --> 00:19:47.140]  我們盡上我們的責任 抵擋罪惡
[00:19:47.140 --> 00:19:52.900]  做良善忠心的僕人 活出耶穌基督的生命
[00:19:52.900 --> 00:19:56.500]  我們一起低頭祈禱
[00:19:56.500 --> 00:19:59.780]  親愛的主 我們感謝讚美祢
[00:19:59.780 --> 00:20:03.100]  我們看到整個以色列的民族
[00:20:03.100 --> 00:20:05.500]  他們經歷很多苦難
[00:20:05.500 --> 00:20:08.700]  但是神的計劃最終都是成全
[00:20:08.700 --> 00:20:12.500]  我們看到教會由成立到今日
[00:20:12.500 --> 00:20:14.940]  都是經歷過無數的逼迫
[00:20:14.940 --> 00:20:18.740]  很慘痛的苦難 很多殉道士
[00:20:18.740 --> 00:20:23.120]  很多人為信仰而捨棄了生命
[00:20:23.120 --> 00:20:26.080]  但是主啊 我們知道
[00:20:26.080 --> 00:20:30.680]  整個人類的歷史都在祢的手裏面
[00:20:30.680 --> 00:20:33.760]  主啊 我們現在在這個風浪當中
[00:20:33.760 --> 00:20:37.900]  在這個歷史 舊恩歷史的中間
[00:20:37.900 --> 00:20:39.860]  我們是一份子
[00:20:39.860 --> 00:20:44.120]  主啊 求祢讓我們能夠忠心的活出我們的生命
[00:20:44.120 --> 00:20:48.160]  主啊 我們繼續為真理來打仗
[00:20:48.160 --> 00:20:49.820]  主啊 求祢幫助我們
[00:20:49.820 --> 00:20:51.420]  我們感謝主
[00:20:51.420 --> 00:20:55.220]  奉耶穌基督的名祈禱 阿們
