
[00:00:00.000 --> 00:00:01.320]  粉絲姐妹大家好
[00:09:14.840 --> 00:09:16.840]  沒有難成的事
[00:09:16.840 --> 00:09:19.840]  我們認為絕對難
[00:09:19.840 --> 00:09:21.840]  在撒拉來說
[00:09:21.840 --> 00:09:23.840]  絕對難
[00:09:23.840 --> 00:09:27.840]  因為自己已經屬於
[00:09:27.840 --> 00:09:29.840]  她說自己屬於衰敗
[00:09:29.840 --> 00:09:32.840]  而她的丈夫亞伯拉罕就老邁
[00:09:32.840 --> 00:09:34.840]  衰敗加老邁
[00:09:34.840 --> 00:09:36.840]  怎會生到兒子呢?
[00:09:36.840 --> 00:09:38.840]  而且生理上都不許可
[00:09:38.840 --> 00:09:39.840]  但是
[00:09:39.840 --> 00:09:40.840]  神是說
[00:09:40.840 --> 00:09:43.840]  在我沒有難成的事
[00:09:43.840 --> 00:09:45.840]  明年今天我再回來
[00:09:45.840 --> 00:09:46.840]  就會實現
[00:09:46.840 --> 00:09:48.840]  主就知道有一天
[00:09:48.840 --> 00:09:51.840]  你所說的都會應驗
[00:09:51.840 --> 00:09:54.840]  我們憑信心跟隨與接受
[00:09:54.840 --> 00:09:57.840]  只要免得我們心裡不信
[00:09:57.840 --> 00:10:00.840]  甚至會笑我們的主
[00:10:00.840 --> 00:10:03.840]  主其實已經很忍耐
[00:10:03.840 --> 00:10:06.840]  你竟然只不過是責備
[00:10:06.840 --> 00:10:07.840]  亞伯拉罕
[00:10:07.840 --> 00:10:08.840]  責備撒拉
[00:10:08.840 --> 00:10:11.840]  其實如果你要責備
[00:10:11.840 --> 00:10:13.840]  要施懲罰
[00:10:13.840 --> 00:10:14.840]  都可以的
[00:10:14.840 --> 00:10:15.840]  不過你憐憫
[00:10:15.840 --> 00:10:16.840]  你就說不是
[00:10:16.840 --> 00:10:18.840]  你真的笑
[00:10:18.840 --> 00:10:20.840]  那就算了
[00:10:20.840 --> 00:10:23.840]  看到主都是體恤我們的不信
[00:10:23.840 --> 00:10:24.840]  體恤我們的軟弱
[00:10:24.840 --> 00:10:26.840]  幫助我們有更大的信心
[00:10:26.840 --> 00:10:28.840]  信靠跟隨你
[00:10:28.840 --> 00:10:31.840]  默默等候主的作為
[00:10:31.840 --> 00:10:32.840]  信靠主
[00:10:32.840 --> 00:10:34.840]  禱告奉靠耶穌基督的名字
[00:10:34.840 --> 00:10:35.840]  阿門
