
[00:00:00.000 --> 00:00:03.020]  大家好,轉眼又有一天
[00:01:59.660 --> 00:02:02.740]  是在以利濟斯手下
[00:02:02.740 --> 00:02:06.860]  譬如我自己侍奉主,做神的僕人
[00:02:06.860 --> 00:02:09.800]  我很感恩,很慶幸
[00:02:09.800 --> 00:02:14.940]  我是在一位很好的牧師手下學習侍奉
[00:02:14.940 --> 00:02:20.000]  當時我教會的牧師,好像我屬靈的父親那樣
[00:02:20.000 --> 00:02:22.460]  就是我們很有名的
[00:02:22.460 --> 00:02:30.760]  以前中國神學研究院的院長
[00:02:30.760 --> 00:02:31.660]  退休了
[00:02:31.660 --> 00:02:33.660]  李思敬博士的父親
[00:02:33.660 --> 00:02:35.660]  李飛吾牧師
[00:02:35.660 --> 00:02:38.520]  他是一個很有信心的人
[00:02:38.520 --> 00:02:41.000]  很正直的人
[00:02:41.000 --> 00:02:43.340]  在他身上
[00:02:43.340 --> 00:02:50.200]  聽他的講道,報告,教我們做人,做基督徒
[00:02:50.200 --> 00:02:52.200]  學到很多東西
[00:02:52.200 --> 00:02:56.680]  而且不是時時在講道上聽到
[00:02:56.680 --> 00:02:59.300]  是平時聽到他怎樣講
[00:02:59.300 --> 00:03:00.800]  學到很多東西
[00:03:00.800 --> 00:03:02.800]  這就是在他面前
[00:03:02.800 --> 00:03:04.800]  學到很多東西
[00:03:04.800 --> 00:03:07.280]  當那些日子
[00:03:07.280 --> 00:03:09.700]  沒有什麼事發生,為什麼?
[00:03:09.700 --> 00:03:14.340]  因為耶和華的言語稀少,不常有牧師
[00:03:14.340 --> 00:03:16.340]  其實
[00:03:16.340 --> 00:03:19.080]  我不知道你有沒有遭遇這個問題
[00:03:19.080 --> 00:03:24.640]  發覺為什麼這陣子神好像沒什麼跟我說話呢?
[00:03:24.640 --> 00:03:29.300]  耶和華的言語對你是不是稀少呢?
[00:03:29.300 --> 00:03:32.540]  其實耶和華的言語稀少
[00:03:32.540 --> 00:03:34.540]  應該是指
[00:03:34.540 --> 00:03:40.540]  大圍來說,神對以色列百姓沒有特別的帶領
[00:03:40.540 --> 00:03:42.540]  譬如
[00:03:42.540 --> 00:03:44.540]  教會這陣子很靜
[00:03:44.540 --> 00:03:46.540]  沒什麼特別的事情發生
[00:03:46.540 --> 00:03:48.540]  都是如常的,每年在運作
[00:03:48.540 --> 00:03:50.540]  是好還是不好呢?
[00:03:50.540 --> 00:03:52.540]  平穩的
[00:03:52.540 --> 00:03:54.540]  沒什麼特別的事情,一般般
[00:03:54.540 --> 00:03:57.540]  因為神時時會說話
[00:03:57.540 --> 00:03:59.540]  有新的事情
[00:03:59.540 --> 00:04:01.540]  這次我們去哪裡玩呢?
[00:04:01.540 --> 00:04:03.540]  這次我們做什麼呢?
[00:04:03.540 --> 00:04:05.540]  這次我們做什麼事呢?
[00:04:05.540 --> 00:04:07.540]  我們什麼時候去哪裡報到呢?
[00:04:07.540 --> 00:04:09.540]  我們宣教了嗎?
[00:04:09.540 --> 00:04:11.540]  有新的領袖,比較少
[00:04:11.540 --> 00:04:13.540]  對整個以色列來說
[00:04:13.540 --> 00:04:18.540]  也可以說,言語稀少是對於以利來說
[00:04:18.540 --> 00:04:20.540]  這個屬靈的領導人
[00:04:20.540 --> 00:04:22.540]  神沒什麼跟他說話,為什麼呢?
[00:04:22.540 --> 00:04:24.540]  其實他兩個兒子不好
[00:04:24.540 --> 00:04:27.540]  所以他又教子無方
[00:04:27.540 --> 00:04:30.540]  讓那些百姓都不想來獻祭
[00:04:30.540 --> 00:04:32.540]  覺得很厭煩
[00:04:32.540 --> 00:04:34.540]  神不喜歡
[00:04:34.540 --> 00:04:36.540]  他就少說話
[00:04:36.540 --> 00:04:38.540]  所以耶和華的言語稀少
[00:04:38.540 --> 00:04:41.540]  在你面前,如果神很喜歡跟你說話
[00:04:41.540 --> 00:04:43.540]  你要小心了
[00:04:43.540 --> 00:04:45.540]  你會發覺神在你心裡有些感動
[00:04:45.540 --> 00:04:47.540]  跟你說話,有些感動,有些說話
[00:04:47.540 --> 00:04:49.540]  一遇到這件事,神就跟你說些話
[00:04:49.540 --> 00:04:52.540]  說好呀,好呀,多說話
[00:04:52.540 --> 00:04:55.540]  好,先解釋一下稀少這個字
[00:04:55.540 --> 00:04:57.540]  Yakar
[00:04:57.540 --> 00:04:59.540]  Q是讀K的
[00:04:59.540 --> 00:05:01.540]  Yakar是珍貴
[00:05:01.540 --> 00:05:03.540]  這是中國人說的
[00:05:03.540 --> 00:05:05.540]  物以罕為貴
[00:05:05.540 --> 00:05:08.540]  罕有,又說很少說話
[00:05:08.540 --> 00:05:10.540]  所以聽到一次就覺得很寶貴
[00:05:10.540 --> 00:05:13.540]  所以稀少的意思是珍貴
[00:05:13.540 --> 00:05:15.540]  不時時有感動
[00:05:15.540 --> 00:05:17.540]  沒什麼默示感動帶領
[00:05:17.540 --> 00:05:19.540]  有一天
[00:05:19.540 --> 00:05:22.540]  以利睡臥在自己的地方
[00:05:22.540 --> 00:05:23.540]  晚上
[00:05:23.540 --> 00:05:25.540]  老人家像我這樣
[00:05:25.540 --> 00:05:27.540]  很早睡的
[00:05:27.540 --> 00:05:29.540]  我現在吃完飯
[00:05:29.540 --> 00:05:31.540]  九點多,十點
[00:05:31.540 --> 00:05:33.540]  很多時候都已經上床睡了
[00:05:33.540 --> 00:05:35.540]  因為老了
[00:05:35.540 --> 00:05:38.540]  以利睡臥在自己的地方
[00:05:38.540 --> 00:05:42.540]  而他眼目昏花,看不分明
[00:05:42.540 --> 00:05:44.540]  這八個字
[00:05:44.540 --> 00:05:47.540]  真的有稀百來名的字
[00:05:47.540 --> 00:05:48.540]  可以這樣解釋
[00:05:48.540 --> 00:05:49.540]  不過其實是說
[00:05:49.540 --> 00:05:51.540]  看不分明應該是說
[00:05:51.540 --> 00:05:54.540]  他已經不太看到東西了
[00:05:54.540 --> 00:05:57.540]  應該差不多叫失明
[00:05:57.540 --> 00:05:59.540]  不如兩個字說清楚
[00:05:59.540 --> 00:06:01.540]  他眼目昏花
[00:06:01.540 --> 00:06:04.540]  已經接近失明
[00:06:04.540 --> 00:06:05.540]  看不清楚
[00:06:05.540 --> 00:06:07.540]  以利很老了
[00:06:07.540 --> 00:06:10.540]  神的燈在耶和華殿內
[00:06:10.540 --> 00:06:11.540]  躍為那裡
[00:06:11.540 --> 00:06:13.540]  還會有色滅
[00:06:13.540 --> 00:06:16.540]  撒姆爾已經睡了
[00:06:16.540 --> 00:06:19.540]  這一字我真的不懂得解釋
[00:06:19.540 --> 00:06:20.540]  原因就是
[00:06:20.540 --> 00:06:23.540]  不足夠的資料去解釋
[00:06:23.540 --> 00:06:24.540]  神的燈
[00:06:24.540 --> 00:06:26.540]  是指什麼呢?
[00:06:26.540 --> 00:06:29.540]  是不是指燈臺呢?
[00:06:29.540 --> 00:06:32.540]  燈臺就好像我這樣高
[00:06:32.540 --> 00:06:36.540]  有七盞燈
[00:06:36.540 --> 00:06:38.540]  七盞燈中間有一盞高一點
[00:06:38.540 --> 00:06:41.540]  然後每邊有三盞
[00:06:41.540 --> 00:06:43.540]  六盞加中間一盞高一點
[00:06:43.540 --> 00:06:44.540]  七盞燈
[00:06:44.540 --> 00:06:46.540]  金燈臺
[00:06:46.540 --> 00:06:47.540]  一個
[00:06:47.540 --> 00:06:48.540]  好像我這樣高
[00:06:48.540 --> 00:06:50.540]  燈臺
[00:06:50.540 --> 00:06:53.540]  神的燈是不是指燈臺呢?
[00:06:53.540 --> 00:06:55.540]  如果是燈臺
[00:06:55.540 --> 00:06:58.540]  是不會色滅的
[00:06:58.540 --> 00:07:00.540]  因為祂是長期
[00:07:00.540 --> 00:07:03.540]  24小時都點著的
[00:07:03.540 --> 00:07:04.540]  不過
[00:07:04.540 --> 00:07:07.540]  當時的祭司會進去
[00:07:07.540 --> 00:07:09.540]  清理那些燈芯
[00:07:09.540 --> 00:07:11.540]  有時會熄了一盞
[00:07:11.540 --> 00:07:13.540]  然後清理那些燈芯
[00:07:13.540 --> 00:07:15.540]  然後拔高它加油
[00:07:15.540 --> 00:07:19.540]  應該是長期著的
[00:07:19.540 --> 00:07:21.540]  而撒姆爾已經睡了
[00:07:21.540 --> 00:07:23.540]  燈未熄
[00:07:23.540 --> 00:07:29.540]  也不應該是童子撒姆爾去搞那盞金燈臺
[00:07:29.540 --> 00:07:31.540]  因為祂不夠高
[00:07:31.540 --> 00:07:35.540]  也有其他祭司幫忙做的
[00:07:35.540 --> 00:07:37.540]  因此沒有理由撒姆爾不關祂事
[00:07:37.540 --> 00:07:39.540]  於是這樣看
[00:07:39.540 --> 00:07:43.540]  如果這四行事加在一起
[00:07:43.540 --> 00:07:51.540]  似乎撒姆爾跟這盞未熄的燈好像有些關係
[00:07:51.540 --> 00:07:55.540]  神的燈在耶和華殿內的藥櫃那裡
[00:07:55.540 --> 00:07:57.540]  藥櫃那裡有燈嗎?
[00:07:57.540 --> 00:07:59.540]  可能當時是有的
[00:07:59.540 --> 00:08:01.540]  因為藥櫃被萬紙遮住
[00:08:01.540 --> 00:08:05.540]  裡面應該是致勝所
[00:08:05.540 --> 00:08:07.540]  是全黑的
[00:08:07.540 --> 00:08:09.540]  沒有人進去的
[00:08:09.540 --> 00:08:11.540]  所以也不需要燈
[00:08:11.540 --> 00:08:13.540]  不太明白
[00:08:13.540 --> 00:08:21.540]  在耶和華的會幕裡近藥櫃的地方
[00:08:21.540 --> 00:08:23.540]  最近應該是萬紙面前
[00:08:23.540 --> 00:08:25.540]  有燈臺
[00:08:25.540 --> 00:08:29.540]  當它是燈臺
[00:08:29.540 --> 00:08:31.540]  或者其他的燈
[00:08:31.540 --> 00:08:35.540]  還沒有熄滅撒姆爾已經睡了
[00:08:35.540 --> 00:08:37.540]  由於燈未熄跟撒姆爾已經睡了
[00:08:37.540 --> 00:08:39.540]  拉在一起
[00:08:39.540 --> 00:08:47.540]  我們想是不是撒姆爾睡前有責任要熄燈呢?
[00:08:47.540 --> 00:08:49.540]  小孩已經太累了
[00:08:49.540 --> 00:08:51.540]  回到床上
[00:08:51.540 --> 00:08:53.540]  突然睡著了
[00:08:53.540 --> 00:08:55.540]  太累了
[00:08:55.540 --> 00:08:57.540]  小孩一睡就睡著了
[00:08:57.540 --> 00:08:59.540]  一睡不止睡著
[00:08:59.540 --> 00:09:01.540]  還很軟
[00:09:01.540 --> 00:09:03.540]  可能是這樣的
[00:09:03.540 --> 00:09:05.540]  忘記了熄燈
[00:09:05.540 --> 00:09:09.540]  這個熄滅是被動式的
[00:09:09.540 --> 00:09:11.540]  是被動式的
[00:09:11.540 --> 00:09:13.540]  燈還沒有被熄滅
[00:09:13.540 --> 00:09:15.540]  撒姆爾已經睡了
[00:09:15.540 --> 00:09:17.540]  因此很有可能
[00:09:17.540 --> 00:09:19.540]  這盞神的燈
[00:09:19.540 --> 00:09:21.540]  是交給撒姆爾這個小孩
[00:09:21.540 --> 00:09:23.540]  去負責
[00:09:23.540 --> 00:09:25.540]  睡前要熄燈
[00:09:25.540 --> 00:09:27.540]  不過這個小孩
[00:09:27.540 --> 00:09:29.540]  太睏就已經睡了
[00:09:29.540 --> 00:09:31.540]  這件事提出來
[00:09:31.540 --> 00:09:33.540]  是不是這樣呢?
[00:09:33.540 --> 00:09:35.540]  不算最清楚
[00:09:35.540 --> 00:09:37.540]  正題
[00:09:37.540 --> 00:09:39.540]  第一第二點在這裡
[00:09:39.540 --> 00:09:41.540]  第四節
[00:09:41.540 --> 00:09:43.540]  耶和華呼喚撒姆爾
[00:09:43.540 --> 00:09:45.540]  撒姆爾就說
[00:09:45.540 --> 00:09:47.540]  我在這裡
[00:09:47.540 --> 00:09:49.540]  耶和華在這個時候
[00:09:49.540 --> 00:09:51.540]  晚上
[00:09:51.540 --> 00:09:53.540]  撒姆爾已經睡了
[00:09:53.540 --> 00:09:55.540]  這個小孩
[00:09:55.540 --> 00:09:57.540]  小孩已經太睏了
[00:09:57.540 --> 00:09:59.540]  燈都不記得熄了
[00:09:59.540 --> 00:10:01.540]  要熄的
[00:10:01.540 --> 00:10:03.540]  已經睡了
[00:10:03.540 --> 00:10:05.540]  耶和華呼喚
[00:10:05.540 --> 00:10:07.540]  這個呼喚
[00:10:07.540 --> 00:10:09.540]  Kara在竇藥城也有出
[00:10:09.540 --> 00:10:11.540]  Kara是召喚
[00:10:11.540 --> 00:10:13.540]  而且這個召喚是
[00:10:13.540 --> 00:10:15.540]  大聲和宣告的意思
[00:10:15.540 --> 00:10:17.540]  撒姆爾
[00:10:17.540 --> 00:10:19.540]  不是撒姆爾
[00:10:19.540 --> 00:10:21.540]  撒姆爾聽到嗎
[00:10:21.540 --> 00:10:23.540]  撒姆爾不是大聲
[00:10:23.540 --> 00:10:25.540]  撒姆爾
[00:10:25.540 --> 00:10:27.540]  叫他的
[00:10:27.540 --> 00:10:29.540]  呼喚召喚Kara
[00:10:29.540 --> 00:10:31.540]  撒姆爾聽到
[00:10:31.540 --> 00:10:33.540]  說Hine
[00:10:33.540 --> 00:10:35.540]  我在這裡
[00:10:35.540 --> 00:10:37.540]  其實我在這裡
[00:10:37.540 --> 00:10:39.540]  這個字
[00:10:39.540 --> 00:10:41.540]  就是一個字
[00:10:41.540 --> 00:10:43.540]  希伯來文
[00:10:43.540 --> 00:10:45.540]  為什麼有四個字呢
[00:10:45.540 --> 00:10:47.540]  Hine這個字就是
[00:10:47.540 --> 00:10:49.540]  看
[00:10:49.540 --> 00:10:51.540]  什麼意思
[00:10:51.540 --> 00:10:53.540]  大家都記得二賽亞書
[00:10:53.540 --> 00:10:55.540]  神說我可以猜險誰
[00:10:55.540 --> 00:10:57.540]  誰肯為我們去
[00:10:57.540 --> 00:10:59.540]  我在這裡請猜險我
[00:10:59.540 --> 00:11:01.540]  我在這裡
[00:11:01.540 --> 00:11:03.540]  其實是Hine這個字
[00:11:03.540 --> 00:11:05.540]  Hine是什麼意思
[00:11:05.540 --> 00:11:07.540]  就是
[00:11:07.540 --> 00:11:09.540]  誰可以
[00:11:09.540 --> 00:11:11.540]  幫我去做些事
[00:11:11.540 --> 00:11:13.540]  我在這裡
[00:11:13.540 --> 00:11:15.540]  看看這裡
[00:11:15.540 --> 00:11:17.540]  看
[00:11:17.540 --> 00:11:19.540]  其實是一個字
[00:11:19.540 --> 00:11:21.540]  我看看
[00:11:21.540 --> 00:11:23.540]  燈在這裡
[00:11:23.540 --> 00:11:25.540]  所以Hine這個字
[00:11:25.540 --> 00:11:27.540]  是
[00:11:27.540 --> 00:11:29.540]  我在這裡
[00:11:29.540 --> 00:11:31.540]  是
[00:11:31.540 --> 00:11:33.540]  誰可以幫忙
[00:11:33.540 --> 00:11:35.540]  日文變了
[00:11:35.540 --> 00:11:37.540]  是
[00:11:37.540 --> 00:11:39.540]  不過中文不能表達
[00:11:39.540 --> 00:11:41.540]  用我在這裡
[00:11:41.540 --> 00:11:43.540]  來表達
[00:11:43.540 --> 00:11:45.540]  這是一個
[00:11:45.540 --> 00:11:47.540]  很好
[00:11:47.540 --> 00:11:49.540]  神是叫撒姆爾
[00:11:49.540 --> 00:11:51.540]  這個呼喚
[00:11:51.540 --> 00:11:53.540]  是一個
[00:11:53.540 --> 00:11:55.540]  很好的事
[00:11:55.540 --> 00:11:57.540]  神會叫你
[00:11:57.540 --> 00:11:59.540]  為什麼這麼多人不叫
[00:11:59.540 --> 00:12:01.540]  叫我
[00:12:01.540 --> 00:12:03.540]  如果神有事做
[00:12:03.540 --> 00:12:05.540]  叫你就是看重你
[00:12:05.540 --> 00:12:07.540]  沒有叫我叫你
[00:12:07.540 --> 00:12:09.540]  這樣好
[00:12:09.540 --> 00:12:11.540]  所以如果神呼喚你
[00:12:11.540 --> 00:12:13.540]  做某些事
[00:12:13.540 --> 00:12:15.540]  心裡一直有這個念頭
[00:12:15.540 --> 00:12:17.540]  好想做好想做
[00:12:17.540 --> 00:12:19.540]  這麼多年都想做
[00:12:19.540 --> 00:12:21.540]  如果神呼喚你
[00:12:21.540 --> 00:12:23.540]  你就快點說
[00:12:23.540 --> 00:12:25.540]  在這裡
[00:12:25.540 --> 00:12:27.540]  有什麼吩咐
[00:12:27.540 --> 00:12:29.540]  我在這裡
[00:12:29.540 --> 00:12:31.540]  這個很重要
[00:12:31.540 --> 00:12:33.540]  這個撒姆爾就跑道
[00:12:33.540 --> 00:12:35.540]  這個很重要
[00:12:35.540 --> 00:12:37.540]  小朋友
[00:12:37.540 --> 00:12:39.540]  晚上聽到聲音
[00:12:39.540 --> 00:12:41.540]  睡一睡
[00:12:41.540 --> 00:12:43.540]  叫撒姆爾
[00:12:43.540 --> 00:12:45.540]  他會醒
[00:12:45.540 --> 00:12:47.540]  這個小朋友很留心
[00:12:47.540 --> 00:12:49.540]  他的潛意識沒有睡
[00:12:49.540 --> 00:12:51.540]  一睡就睡了
[00:12:51.540 --> 00:12:53.540]  聽到叫他
[00:12:53.540 --> 00:12:55.540]  他的潛意識就叫醒他
[00:12:55.540 --> 00:12:57.540]  起身,你老師叫你
[00:12:57.540 --> 00:12:59.540]  因為叫他的人
[00:12:59.540 --> 00:13:01.540]  只有一個,就是以利制私
[00:13:01.540 --> 00:13:03.540]  他想晚上會叫我
[00:13:03.540 --> 00:13:05.540]  當然是老師叫我做事
[00:13:05.540 --> 00:13:07.540]  他馬上跑去
[00:13:07.540 --> 00:13:09.540]  跑去
[00:13:09.540 --> 00:13:11.540]  很睏不理,再睡一會
[00:13:11.540 --> 00:13:13.540]  當聽不到
[00:13:13.540 --> 00:13:15.540]  叫我
[00:13:15.540 --> 00:13:17.540]  他很忠心
[00:13:17.540 --> 00:13:19.540]  一叫他名
[00:13:19.540 --> 00:13:21.540]  他馬上跑去
[00:13:21.540 --> 00:13:23.540]  就問他老師
[00:13:23.540 --> 00:13:25.540]  以利老師
[00:13:25.540 --> 00:13:27.540]  你是不是叫我
[00:13:27.540 --> 00:13:29.540]  我在這裡
[00:13:29.540 --> 00:13:31.540]  在這裡有什麼吩咐
[00:13:31.540 --> 00:13:33.540]  以利就被他吵醒
[00:13:33.540 --> 00:13:35.540]  我沒有叫你
[00:13:35.540 --> 00:13:37.540]  我沒有呼喚你
[00:13:37.540 --> 00:13:39.540]  你去睡吧,他就去睡了
[00:13:39.540 --> 00:13:41.540]  撒姆爾這個小朋友
[00:13:41.540 --> 00:13:43.540]  真的乖得很
[00:13:43.540 --> 00:13:45.540]  乖得很
[00:13:45.540 --> 00:13:47.540]  這麼乖
[00:13:47.540 --> 00:13:49.540]  很感恩天生
[00:13:49.540 --> 00:13:51.540]  很乖
[00:13:51.540 --> 00:13:53.540]  以利都訓練得很好
[00:13:53.540 --> 00:13:55.540]  很順從
[00:13:55.540 --> 00:13:57.540]  我沒有叫你,你回去睡吧
[00:13:57.540 --> 00:13:59.540]  可能聽錯,回去睡吧
[00:13:59.540 --> 00:14:01.540]  撒姆爾就不要說
[00:14:01.540 --> 00:14:03.540]  沒理由叫我
[00:14:03.540 --> 00:14:05.540]  很睏的
[00:14:05.540 --> 00:14:07.540]  小朋友就會這樣
[00:14:07.540 --> 00:14:09.540]  會鬧彆扭
[00:14:09.540 --> 00:14:11.540]  他又回去睡了
[00:14:11.540 --> 00:14:13.540]  耶和說又呼喚
[00:14:13.540 --> 00:14:15.540]  撒姆爾
[00:14:15.540 --> 00:14:17.540]  又起來
[00:14:17.540 --> 00:14:19.540]  以利就說
[00:14:19.540 --> 00:14:21.540]  你在這裡
[00:14:21.540 --> 00:14:23.540]  我不生氣
[00:14:23.540 --> 00:14:25.540]  以利就說
[00:14:25.540 --> 00:14:27.540]  小朋友
[00:14:27.540 --> 00:14:29.540]  我沒有叫你,你去睡吧
[00:14:29.540 --> 00:14:31.540]  摸摸頭
[00:14:31.540 --> 00:14:33.540]  又沒有叫嗎
[00:14:33.540 --> 00:14:35.540]  這麼有趣
[00:14:35.540 --> 00:14:37.540]  為什麼沒有叫我
[00:14:37.540 --> 00:14:39.540]  很有趣
[00:14:39.540 --> 00:14:41.540]  又回去睡了
[00:14:41.540 --> 00:14:43.540]  那時撒姆爾
[00:14:43.540 --> 00:14:45.540]  還未認識
[00:14:45.540 --> 00:14:47.540]  耶和華,也未得
[00:14:47.540 --> 00:14:49.540]  耶和華的密使
[00:14:49.540 --> 00:14:51.540]  還未認識
[00:14:51.540 --> 00:14:53.540]  以日達
[00:14:53.540 --> 00:14:55.540]  是認識、熟悉
[00:14:55.540 --> 00:14:57.540]  不是說耶和華沒有聽過
[00:14:57.540 --> 00:14:59.540]  在以利祭司那裡學
[00:14:59.540 --> 00:15:01.540]  沒有聽過耶和華,不會的
[00:15:01.540 --> 00:15:03.540]  不過他只是說
[00:15:03.540 --> 00:15:05.540]  隔著以利來認識
[00:15:05.540 --> 00:15:07.540]  不是自己個人認識
[00:15:07.540 --> 00:15:09.540]  而神也沒有直接
[00:15:09.540 --> 00:15:11.540]  跟耶和華說話
[00:15:11.540 --> 00:15:13.540]  也未得
[00:15:13.540 --> 00:15:15.540]  耶和華的密使
[00:15:15.540 --> 00:15:17.540]  這個「也」字用藍色畫了
[00:15:17.540 --> 00:15:19.540]  撒姆爾那時候
[00:15:19.540 --> 00:15:21.540]  是透過以利侍奉與學習
[00:15:21.540 --> 00:15:23.540]  聽聞耶和華
[00:15:23.540 --> 00:15:25.540]  個人自己並未日達
[00:15:25.540 --> 00:15:27.540]  認識、熟悉耶和華
[00:15:27.540 --> 00:15:29.540]  未熟悉耶和華
[00:15:29.540 --> 00:15:31.540]  也未有耶和華
[00:15:31.540 --> 00:15:33.540]  向神密使密使格拉
[00:15:33.540 --> 00:15:35.540]  格拉是展露
[00:15:35.540 --> 00:15:37.540]  顯示、揭示、啟示
[00:15:37.540 --> 00:15:39.540]  祂自己
[00:15:39.540 --> 00:15:41.540]  祂沒有啟示祂自己
[00:15:41.540 --> 00:15:43.540]  祂不認識小孩
[00:15:43.540 --> 00:15:45.540]  以利教祂
[00:15:45.540 --> 00:15:47.540]  但祂未直接認識
[00:15:47.540 --> 00:15:49.540]  這一節是指耶和華與撒姆爾
[00:15:49.540 --> 00:15:51.540]  撒姆爾與耶和華
[00:15:51.540 --> 00:15:53.540]  與神之間
[00:15:53.540 --> 00:15:55.540]  未有正式接觸
[00:15:55.540 --> 00:15:57.540]  是靠中間在以利那裡
[00:15:57.540 --> 00:15:59.540]  學習侍奉
[00:15:59.540 --> 00:16:01.540]  這裡開始想有一個契機
[00:16:01.540 --> 00:16:03.540]  現在神開始直接跟祂接觸
[00:16:03.540 --> 00:16:05.540]  讓祂認識祂
[00:16:05.540 --> 00:16:07.540]  密使這個字格拉
[00:16:07.540 --> 00:16:09.540]  揭開
[00:16:09.540 --> 00:16:11.540]  跟新約的Revelation
[00:16:11.540 --> 00:16:13.540]  Reveal、揭示
[00:16:13.540 --> 00:16:15.540]  是相同意思
[00:16:15.540 --> 00:16:17.540]  耶和華第三次呼喚撒姆爾
[00:16:17.540 --> 00:16:19.540]  撒姆爾起來到以利那裡
[00:16:19.540 --> 00:16:21.540]  說:你又呼喚我嗎?
[00:16:21.540 --> 00:16:23.540]  我再借你
[00:16:23.540 --> 00:16:25.540]  以利才明白
[00:16:25.540 --> 00:16:27.540]  我沒有叫
[00:16:27.540 --> 00:16:29.540]  三次
[00:16:29.540 --> 00:16:31.540]  應該是耶和華呼喚童子
[00:16:31.540 --> 00:16:33.540]  這裡厲害
[00:16:33.540 --> 00:16:35.540]  撒姆爾真的厲害
[00:16:35.540 --> 00:16:37.540]  第三次
[00:16:37.540 --> 00:16:39.540]  我第一個欣賞是撒姆爾叫得醒
[00:16:39.540 --> 00:16:41.540]  童子
[00:16:41.540 --> 00:16:43.540]  如果他很睏
[00:16:43.540 --> 00:16:45.540]  你叫他不會醒
[00:16:45.540 --> 00:16:47.540]  他已經沉到不得了
[00:16:47.540 --> 00:16:49.540]  舉起身
[00:16:49.540 --> 00:16:51.540]  拿著他走出去
[00:16:51.540 --> 00:16:53.540]  撒姆爾一叫就醒了
[00:16:53.540 --> 00:16:55.540]  所以他很有服侍老師的心
[00:16:55.540 --> 00:16:57.540]  老師老了
[00:16:57.540 --> 00:16:59.540]  又盲了
[00:16:59.540 --> 00:17:01.540]  他知道要服侍老師
[00:17:01.540 --> 00:17:03.540]  他馬上跑來
[00:17:03.540 --> 00:17:05.540]  撒姆爾又跑去
[00:17:05.540 --> 00:17:07.540]  問他
[00:17:07.540 --> 00:17:09.540]  多了一個字
[00:17:09.540 --> 00:17:11.540]  你又呼喚我嗎?
[00:17:11.540 --> 00:17:13.540]  我在這裡
[00:17:13.540 --> 00:17:15.540]  有什麼吩咐?
[00:17:15.540 --> 00:17:17.540]  真厲害
[00:17:17.540 --> 00:17:19.540]  以利想了一下
[00:17:19.540 --> 00:17:21.540]  三次
[00:17:21.540 --> 00:17:23.540]  你聽到叫你
[00:17:23.540 --> 00:17:25.540]  其實應該是耶和華
[00:17:25.540 --> 00:17:27.540]  叫你
[00:17:27.540 --> 00:17:29.540]  以利又厲害
[00:17:29.540 --> 00:17:31.540]  以利無方
[00:17:31.540 --> 00:17:33.540]  但我覺得以利不錯
