
[00:00:00.000 --> 00:00:02.880]  我們回到剛才《沙漠遇記》上19章
[00:01:36.480 --> 00:01:37.760]  大衛的女兒
[00:01:37.760 --> 00:01:38.480]  不是女兒
[00:01:38.480 --> 00:01:39.040]  是老婆
[00:01:39.040 --> 00:01:40.080]  大衛的老婆
[00:01:40.080 --> 00:01:40.800]  米格
[00:01:40.800 --> 00:01:42.240]  就跟老公說什麼
[00:01:42.240 --> 00:01:46.080]  你看回第11節
[00:01:46.080 --> 00:01:47.360]  你今晚不走
[00:01:47.360 --> 00:01:49.360]  明天你要被殺的了
[00:01:49.360 --> 00:01:50.480]  於是
[00:01:50.480 --> 00:01:52.160]  就不斷叫老公快點彈一下聲
[00:01:52.160 --> 00:01:53.280]  從窗戶跳出去
[00:01:53.280 --> 00:01:54.320]  就走路了
[00:01:54.320 --> 00:01:55.120]  OK,行不行?
[00:01:55.120 --> 00:01:56.480]  就是希望岳父
[00:01:56.480 --> 00:01:58.480]  不要傷心
[00:01:58.480 --> 00:02:00.000]  好像女生外向的樣子
[00:02:00.000 --> 00:02:02.000]  但是現實結了婚之後
[00:02:02.000 --> 00:02:04.000]  他就跟了大衛那邊
[00:02:04.000 --> 00:02:05.120]  事實如此
[00:02:05.120 --> 00:02:08.000]  是女兒提醒老公
[00:02:08.000 --> 00:02:09.200]  大衛快點走
[00:02:09.200 --> 00:02:10.400]  我老爸要來殺你
[00:02:10.400 --> 00:02:11.360]  於是
[00:02:11.360 --> 00:02:12.880]  大衛就逃亡了
[00:02:12.880 --> 00:02:14.720]  我們剛才讀了聖經
[00:02:14.720 --> 00:02:15.760]  18節
[00:02:15.760 --> 00:02:17.760]  就說到大衛逃亡的時候
[00:02:17.760 --> 00:02:18.960]  去哪裡了
[00:02:18.960 --> 00:02:20.480]  我無端端要說
[00:02:20.480 --> 00:02:22.720]  如果你留意整個篇章
[00:02:22.720 --> 00:02:24.080]  可能第10章開始
[00:02:24.080 --> 00:02:26.400]  這本書叫《撒慕爾記》
[00:02:26.400 --> 00:02:28.400]  你要分上下
[00:02:28.400 --> 00:02:30.400]  方便我們去交代
[00:02:30.400 --> 00:02:32.400]  本來就是一卷
[00:02:32.400 --> 00:02:33.280]  《撒慕爾記》
[00:02:33.280 --> 00:02:34.400]  其中一個很重要的人
[00:02:34.400 --> 00:02:35.520]  自然就是撒慕爾
[00:02:35.520 --> 00:02:36.320]  第10章
[00:02:36.320 --> 00:02:38.320]  撒慕爾是高納蘇羅
[00:02:38.320 --> 00:02:41.920]  蘇羅是做王仙的
[00:02:41.920 --> 00:02:43.200]  但是後來
[00:02:43.200 --> 00:02:44.960]  蘇羅竟然等了才知道
[00:02:44.960 --> 00:02:46.400]  在第15章自己真的獻祭
[00:02:46.400 --> 00:02:47.520]  於是就被廢
[00:02:47.520 --> 00:02:48.800]  第16章的時候
[00:02:48.800 --> 00:02:51.040]  撒慕爾就高納了大衛
[00:02:51.040 --> 00:02:52.240]  再接著劇情
[00:02:52.240 --> 00:02:53.040]  不是劇情發展
[00:02:53.040 --> 00:02:54.240]  歷史發展就是
[00:02:54.240 --> 00:02:56.880]  蘇羅和大衛之間的關係繼續交惡
[00:02:56.880 --> 00:02:58.560]  蘇羅越來越妒忌
[00:02:58.560 --> 00:02:59.600]  到了最後
[00:02:59.600 --> 00:03:01.600]  決定要殺大衛
[00:03:01.600 --> 00:03:05.440]  剛才說到撒慕爾先後高納了兩個王
[00:03:05.440 --> 00:03:07.440]  在《舊約》裡面我們看到先知
[00:03:07.440 --> 00:03:09.040]  不是提我
[00:03:09.040 --> 00:03:10.000]  講開又講正
[00:03:10.000 --> 00:03:12.160]  其實很介入生活
[00:03:12.160 --> 00:03:13.520]  甚至政治事件
[00:03:13.520 --> 00:03:14.640]  都出現了
[00:03:14.640 --> 00:03:15.200]  當然
[00:03:15.200 --> 00:03:16.640]  你說到了《新約》或者到了現在
[00:03:16.640 --> 00:03:17.680]  是不是要這麼做呢
[00:03:17.680 --> 00:03:18.960]  我們可以有程度
[00:03:18.960 --> 00:03:20.720]  或者有一些探討的地方
[00:03:20.720 --> 00:03:21.840]  但是現實
[00:03:21.840 --> 00:03:23.920]  你不可以否定舊約的先知
[00:03:23.920 --> 00:03:26.800]  他竟然直接是高納了王
[00:03:26.800 --> 00:03:28.160]  當然你要知道一件事
[00:03:28.160 --> 00:03:29.600]  那時候我們是理解
[00:03:29.600 --> 00:03:31.520]  君權神授的處境裡面
[00:03:31.520 --> 00:03:33.120]  於是神人摩西
[00:03:33.120 --> 00:03:34.320]  神人以利亞
[00:03:34.320 --> 00:03:36.480]  包括撒慕爾
[00:03:36.480 --> 00:03:37.760]  是高納了王
[00:03:37.760 --> 00:03:40.400]  大衛被追殺
[00:03:40.400 --> 00:03:44.080]  所以第一時間就跑去高納他那個
[00:03:44.080 --> 00:03:46.720]  所以大衛就跑去撒慕爾逃亡
[00:03:46.720 --> 00:03:48.640]  他逃亡跑到撒慕爾裡面
[00:03:48.640 --> 00:03:50.400]  這裡我剛才讀的聖經
[00:03:50.400 --> 00:03:53.280]  正是逃亡過程的一個經歷
[00:03:53.280 --> 00:03:55.040]  在逃亡過程裡面
[00:03:55.040 --> 00:03:56.480]  就發生了一件事
[00:03:56.480 --> 00:03:58.640]  一到達撒慕爾看到的時候
[00:03:58.640 --> 00:04:00.480]  你看回十八節
[00:04:00.480 --> 00:04:03.200]  大衛就立刻說回整件事
[00:04:03.200 --> 00:04:04.240]  蘇羅要怎樣怎樣
[00:04:04.240 --> 00:04:05.360]  就是蘇羅要殺我
[00:04:05.360 --> 00:04:06.160]  就是這麼簡單
[00:04:06.160 --> 00:04:08.160]  於是在拉瑪的地方
[00:04:08.160 --> 00:04:10.560]  他再帶他到其中的那一個地方
[00:04:10.560 --> 00:04:13.120]  撒慕爾陪著大衛一起住
[00:04:13.120 --> 00:04:14.640]  但是蘇羅
[00:04:14.640 --> 00:04:15.680]  你接著做什麼
[00:04:15.680 --> 00:04:17.280]  派人出去
[00:04:17.280 --> 00:04:19.840]  聖經寫得很客氣
[00:04:19.840 --> 00:04:21.040]  按照我們的理解
[00:04:21.040 --> 00:04:23.680]  這些絕對適合拍電影的
[00:04:23.680 --> 00:04:25.840]  那些人應該是刺客
[00:04:25.840 --> 00:04:26.320]  行不行
[00:04:26.320 --> 00:04:27.200]  是刺客
[00:04:27.200 --> 00:04:28.480]  有人通知蘇羅
[00:04:28.480 --> 00:04:32.400]  究竟誰洩漏機密
[00:04:32.400 --> 00:04:34.640]  就是那個女婿給岳父知道
[00:04:34.640 --> 00:04:36.080]  於是回二十節
[00:04:36.080 --> 00:04:38.880]  蘇羅打發人去抓大衛
[00:04:38.880 --> 00:04:40.560]  於是接著發生一件事
[00:04:40.560 --> 00:04:41.280]  去的人
[00:04:41.280 --> 00:04:44.800]  當時看到一群先知受感說話
[00:04:44.800 --> 00:04:47.040]  去的人看到
[00:04:47.040 --> 00:04:49.360]  一群先知
[00:04:49.360 --> 00:04:51.040]  因為撒慕爾就是先知
[00:04:51.040 --> 00:04:52.880]  跟著他一起學習的一群先知
[00:04:52.880 --> 00:04:54.960]  而撒慕爾在其中監管他們
[00:04:54.960 --> 00:04:55.760]  接著
[00:04:55.760 --> 00:04:57.600]  結果就是打發的人
[00:04:57.600 --> 00:05:00.000]  竟然走到過去
[00:05:00.000 --> 00:05:01.360]  就發生一件事
[00:05:01.360 --> 00:05:04.240]  也受神的靈感動說話
[00:05:04.240 --> 00:05:05.360]  前前後後
[00:05:05.360 --> 00:05:07.600]  這件事發生了多少次
[00:05:07.600 --> 00:05:08.800]  三次
[00:05:08.800 --> 00:05:10.080]  一次是這樣
[00:05:10.080 --> 00:05:11.440]  兩次是這樣
[00:05:11.440 --> 00:05:13.040]  三次都是這樣
[00:05:13.040 --> 00:05:14.720]  聖經的地方記載裡面
[00:05:14.720 --> 00:05:17.520]  沒有企圖畫公仔畫出腸
[00:05:17.520 --> 00:05:19.360]  而我們自然地
[00:05:19.360 --> 00:05:21.440]  正常人看完之後會問一件事
[00:05:21.440 --> 00:05:23.360]  受感說話說些什麼
[00:05:23.360 --> 00:05:26.000]  你看完之後會不會有這樣的問號
[00:05:26.000 --> 00:05:28.880]  但問題是聖經永遠沒有說
[00:05:28.880 --> 00:05:30.080]  只能夠端猜
[00:05:30.080 --> 00:05:32.320]  有時候學者做這件事
[00:05:32.320 --> 00:05:33.760]  當你打開《釋經書》
[00:05:33.760 --> 00:05:35.760]  一大堆聖經學者都在猜
[00:05:35.760 --> 00:05:37.600]  不過當然要猜得合理
[00:05:37.600 --> 00:05:38.240]  OK
[00:05:38.240 --> 00:05:43.360]  受感說話會不會叫蘇羅一起來讚美神
[00:05:43.360 --> 00:05:44.000]  可能的
[00:05:44.000 --> 00:05:45.360]  不過機會似乎低一點
[00:05:45.360 --> 00:05:46.960]  OK行不行
[00:05:46.960 --> 00:05:48.800]  很重要的是不要忘記
[00:05:48.800 --> 00:05:51.280]  當時蘇羅要怎麼對大衛說話
[00:05:51.280 --> 00:05:52.800]  要殺他
[00:05:52.800 --> 00:05:54.640]  派出去的人
[00:05:54.640 --> 00:05:56.240]  受感說話說完之後
[00:05:56.240 --> 00:05:58.480]  那些人還抓不抓他
[00:05:58.480 --> 00:05:59.280]  不抓
[00:05:59.280 --> 00:06:00.720]  回頭
[00:06:00.720 --> 00:06:01.840]  行不行
[00:06:01.840 --> 00:06:02.960]  回頭之後
[00:06:02.960 --> 00:06:04.240]  蘇羅是不是就這樣散場了
[00:06:04.240 --> 00:06:04.720]  不是
[00:06:04.720 --> 00:06:05.440]  繼續去
[00:06:05.440 --> 00:06:06.560]  但那些人繼續說話
[00:06:06.560 --> 00:06:07.760]  那些人每一個去的
[00:06:07.760 --> 00:06:08.720]  都要回頭
[00:06:08.720 --> 00:06:09.520]  你只要問
[00:06:09.520 --> 00:06:11.680]  那些人受聖靈感動
[00:06:11.680 --> 00:06:13.360]  或者神的靈感動
[00:06:13.360 --> 00:06:14.960]  受神的靈感動的時候
[00:06:14.960 --> 00:06:17.040]  說了些什麼
[00:06:17.040 --> 00:06:18.160]  這是很關鍵的
[00:06:18.160 --> 00:06:19.040]  很關鍵的
[00:06:19.040 --> 00:06:20.240]  其中一個最多人
[00:06:20.240 --> 00:06:21.200]  你問我
[00:06:21.200 --> 00:06:22.800]  我都很接受的一件事
[00:06:22.800 --> 00:06:24.240]  很有機會說的話
[00:06:24.240 --> 00:06:26.960]  就是牽涉著蘇羅和大衛之間的事情
[00:06:26.960 --> 00:06:29.680]  甚至你可以大膽地相信
[00:06:29.680 --> 00:06:31.040]  根本說的話就是
[00:06:31.040 --> 00:06:34.160]  叫蘇羅不要追殺大衛
[00:06:34.160 --> 00:06:35.200]  不要嘛
[00:06:35.200 --> 00:06:36.240]  那幫人說完之後
[00:06:36.240 --> 00:06:36.880]  聽到之後
[00:06:36.880 --> 00:06:38.000]  大哥我不能做的
[00:06:38.000 --> 00:06:40.320]  神提醒我
[00:06:40.320 --> 00:06:41.920]  回頭
[00:06:41.920 --> 00:06:42.560]  當然你會問
[00:06:42.560 --> 00:06:44.960]  為什麼他自己又不跑了
[00:06:44.960 --> 00:06:46.560]  但是他是奉王
[00:06:46.560 --> 00:06:48.160]  食王的良享
[00:06:48.160 --> 00:06:49.760]  奉差使的回來
[00:06:49.760 --> 00:06:51.920]  只能夠回頭
[00:06:51.920 --> 00:06:53.680]  除非他要做逃兵
[00:06:53.680 --> 00:06:54.560]  一個又回頭
[00:06:54.560 --> 00:06:55.440]  兩個回頭
[00:06:55.440 --> 00:06:56.880]  三個又回頭
[00:06:56.880 --> 00:06:58.160]  而我剛才的估計
[00:06:58.160 --> 00:07:00.880]  更相信是真的原因就是
[00:07:00.880 --> 00:07:01.920]  到第三個回來之後
[00:07:01.920 --> 00:07:03.200]  蘇羅做了一個決定
[00:07:03.200 --> 00:07:04.880]  就是他自己怎麼樣
[00:07:04.880 --> 00:07:07.920]  我去
[00:07:07.920 --> 00:07:10.640]  難道他會被提親嗎
[00:07:10.640 --> 00:07:12.160]  難道打個招呼嗎
[00:07:12.160 --> 00:07:13.120]  我去
[00:07:13.120 --> 00:07:15.360]  一路前面都說會被人殺
[00:07:15.360 --> 00:07:16.240]  你想一想
[00:07:16.240 --> 00:07:17.120]  你將心比己
[00:07:17.120 --> 00:07:18.640]  如果你竟然是蘇羅
[00:07:18.640 --> 00:07:20.800]  大家應該不會是
[00:07:20.800 --> 00:07:22.720]  前後三次找人去抓他
[00:07:22.720 --> 00:07:24.480]  都回頭的時候
[00:07:24.480 --> 00:07:26.240]  我還去
[00:07:26.240 --> 00:07:27.440]  那幫人就這麼說
[00:07:27.440 --> 00:07:29.760]  說的話真的很自然
[00:07:29.760 --> 00:07:30.880]  真的牽涉著
[00:07:30.880 --> 00:07:33.920]  現在他要殺他的人
[00:07:33.920 --> 00:07:34.480]  而更奇
[00:07:34.480 --> 00:07:35.040]  不是更奇
[00:07:35.040 --> 00:07:36.880]  你都看了聖經了
[00:07:36.880 --> 00:07:39.920]  蘇羅終於找到
[00:07:39.920 --> 00:07:41.760]  殺武爾和大衛
[00:07:41.760 --> 00:07:43.600]  根據聖經的說法
[00:07:43.600 --> 00:07:44.800]  在這個過程裡面
[00:07:44.800 --> 00:07:46.480]  23節
[00:07:46.480 --> 00:07:49.520]  神的靈也感動他
[00:07:49.520 --> 00:07:50.240]  是的
[00:07:50.240 --> 00:07:50.880]  他去了的時候
[00:07:50.880 --> 00:07:51.840]  神的靈感動他
[00:07:51.840 --> 00:07:52.480]  還會怎麼樣呢
[00:07:52.480 --> 00:07:54.240]  一路走一路說
[00:07:54.240 --> 00:07:55.280]  說說說
[00:07:55.280 --> 00:07:58.320]  說到他見了殺武爾為止
[00:07:58.320 --> 00:07:59.920]  不是見到殺武爾才是
[00:07:59.920 --> 00:08:01.360]  換言之大家會想著
[00:08:01.360 --> 00:08:02.400]  奇勢土勁勢
[00:08:02.400 --> 00:08:03.280]  拜祭神的靈才是
[00:08:03.280 --> 00:08:04.720]  不是的
[00:08:04.720 --> 00:08:06.400]  如果神的靈要做
[00:08:06.400 --> 00:08:07.920]  在日常生活都在做
[00:08:07.920 --> 00:08:10.640]  他要去找大衛的時候
[00:08:10.640 --> 00:08:11.920]  已經在說了
[00:08:11.920 --> 00:08:14.240]  說到見到
[00:08:14.240 --> 00:08:15.120]  去到拿藥
[00:08:15.120 --> 00:08:16.640]  然後這個人
[00:08:16.640 --> 00:08:17.440]  即是蘇羅
[00:08:17.440 --> 00:08:20.000]  還脫了衣服在殺武爾面前
[00:08:20.000 --> 00:08:20.800]  繼續說
[00:08:20.800 --> 00:08:22.400]  說了多久
[00:08:22.400 --> 00:08:24.240]  一晝一夜
[00:08:24.240 --> 00:08:25.600]  這件事很厲害
[00:08:25.600 --> 00:08:27.200]  大家有沒有聖經充滿
[00:08:27.200 --> 00:08:28.320]  這樣的狀態
[00:08:28.320 --> 00:08:29.680]  一晝一夜
[00:08:29.680 --> 00:08:32.240]  有時候聽到會長的那些
[00:08:32.240 --> 00:08:34.320]  都是說聚會完聖經之後
[00:08:34.320 --> 00:08:35.120]  那天晚上回家
[00:08:35.120 --> 00:08:36.560]  臨睡都繼續在說
[00:08:36.560 --> 00:08:37.840]  睡醒又繼續
[00:08:37.840 --> 00:08:38.560]  那類的
[00:08:38.560 --> 00:08:40.080]  我都還聽過
[00:08:40.080 --> 00:08:41.280]  但這裡說的是
[00:08:41.280 --> 00:08:42.480]  起程就說
[00:08:42.480 --> 00:08:44.240]  說到見到先知就說
[00:08:44.240 --> 00:08:46.160]  接著見到先知都在說
[00:08:46.160 --> 00:08:47.520]  一日一夜
[00:08:47.520 --> 00:08:49.760]  露體躺臥
[00:08:49.760 --> 00:08:50.640]  而作者
[00:08:50.640 --> 00:08:51.840]  後面有個remark
[00:08:51.840 --> 00:08:53.200]  因此有句俗語說
[00:08:53.200 --> 00:08:56.240]  蘇羅也列在先知中麼
[00:08:56.240 --> 00:08:57.760]  喏
[00:08:57.760 --> 00:08:59.440]  按著喜馬的中文
[00:08:59.440 --> 00:09:01.840]  當時的語氣都是
[00:09:01.840 --> 00:09:03.440]  你猜這個是稱讚蘇羅還是
[00:09:03.440 --> 00:09:05.280]  呱呼他呢
[00:09:05.280 --> 00:09:06.320]  呱呼他
[00:09:06.320 --> 00:09:07.280]  當然你熟悉聖經的話
[00:09:07.280 --> 00:09:07.680]  你會知道
[00:09:07.680 --> 00:09:08.400]  不是哦
[00:09:08.400 --> 00:09:09.760]  第十章的時候
[00:09:09.760 --> 00:09:10.720]  蘇羅也經歷的
[00:09:10.720 --> 00:09:11.360]  是沒錯的
[00:09:11.360 --> 00:09:13.360]  你有時間看回十位傑尚第十章
[00:09:13.360 --> 00:09:15.600]  當時是蘇羅被勾勒的
[00:09:15.600 --> 00:09:16.560]  聖經直接說
[00:09:16.560 --> 00:09:19.520]  當時神給他一個新的心
[00:09:19.520 --> 00:09:20.880]  接著他遇到先知
[00:09:20.880 --> 00:09:21.840]  他又說
[00:09:21.840 --> 00:09:23.760]  也有一句同樣的俗語
[00:09:23.760 --> 00:09:26.320]  是作者刻意在這裡再說的
[00:09:26.320 --> 00:09:27.920]  不過第十章裡面那一次
[00:09:27.920 --> 00:09:29.440]  蘇羅要做王
[00:09:29.440 --> 00:09:31.440]  那個是一個很大的
[00:09:31.440 --> 00:09:34.080]  神用他而有的經歷
[00:09:34.080 --> 00:09:35.280]  大家是好奇地問
[00:09:35.280 --> 00:09:36.720]  他也有啊
[00:09:36.720 --> 00:09:37.840]  但是到了這裡
[00:09:37.840 --> 00:09:41.840]  一個要殺女婿的王
[00:09:41.840 --> 00:09:43.200]  到了找先知
[00:09:43.200 --> 00:09:44.240]  前後
[00:09:44.240 --> 00:09:46.880]  一直都是這樣被神的令
[00:09:46.880 --> 00:09:48.240]  叫他說話
[00:09:48.240 --> 00:09:49.440]  但是沒有說什麼
[00:09:49.440 --> 00:09:52.720]  沒有說什麼
[00:09:52.720 --> 00:09:53.840]  甚至是脫衣服
[00:09:53.840 --> 00:09:54.400]  顫抖
[00:09:54.400 --> 00:09:55.440]  躺著
[00:09:55.440 --> 00:09:56.640]  這個是在呱呼他
[00:09:56.640 --> 00:09:57.680]  你怎麼知道是呱呼
[00:09:57.680 --> 00:10:00.640]  因為有時間你不用仔細的
[00:10:00.640 --> 00:10:02.560]  看一看這二十章
[00:10:02.560 --> 00:10:04.320]  甚至你不看你就知道了
[00:10:04.320 --> 00:10:07.360]  蘇羅有沒有因為這樣就不殺大衛了
[00:10:07.360 --> 00:10:07.920]  沒有
[00:10:07.920 --> 00:10:09.200]  繼續
[00:10:09.200 --> 00:10:10.640]  繼續
[00:10:10.640 --> 00:10:13.840]  是不是剛才說十五章的時候
[00:10:13.840 --> 00:10:15.040]  蘇羅竟然被廢了
[00:10:15.040 --> 00:10:15.840]  沒有資格做王
[00:10:15.840 --> 00:10:16.880]  馬上沒有做王
[00:10:16.880 --> 00:10:17.840]  也不是
[00:10:17.840 --> 00:10:20.080]  你在《奴啟聖經》看到第三十一章
[00:10:20.080 --> 00:10:22.480]  蘇羅先終於戰敗死了
[00:10:22.480 --> 00:10:24.400]  全家死清
[00:10:24.400 --> 00:10:26.000]  是這樣的狀態
[00:10:26.000 --> 00:10:28.000]  又或者想以牧師重讀了一次《聖經》
[00:10:28.000 --> 00:10:28.800]  剛剛那樣
[00:10:28.800 --> 00:10:30.560]  對我來說有什麼特別
[00:10:30.560 --> 00:10:31.920]  請留意一些東西
[00:10:31.920 --> 00:10:33.200]  請留意一些東西就是
[00:10:33.200 --> 00:10:33.840]  像剛才說的
[00:10:33.840 --> 00:10:36.000]  受感說話的內容沒有說
[00:10:36.000 --> 00:10:37.360]  而我們很相信一件事就是
[00:10:37.360 --> 00:10:38.960]  受感說話的內容都因為
[00:10:38.960 --> 00:10:40.720]  是這樣的上文下理
[00:10:40.720 --> 00:10:43.520]  看《聖經》請你曉得上文下理
[00:10:43.520 --> 00:10:46.480]  在這樣的上文下理裡面的時候
[00:10:46.480 --> 00:10:48.000]  沒得走的就是
[00:10:48.000 --> 00:10:50.240]  這些說話的內容是牽涉著
[00:10:50.240 --> 00:10:53.680]  蘇羅要殺大衛的
[00:10:53.680 --> 00:10:55.280]  三次那些人都這麼說
[00:10:55.280 --> 00:10:57.760]  蘇羅自己上也是繼續經歷
[00:10:57.760 --> 00:10:58.800]  但是問題就是
[00:10:58.800 --> 00:11:01.440]  臣有時做了事
[00:11:01.440 --> 00:11:04.160]  人是不是一定跟呢
[00:11:04.160 --> 00:11:08.640]  有時人是不跟的
[00:11:08.640 --> 00:11:11.600]  臣藉著那三個派出去的人說了話
[00:11:11.600 --> 00:11:12.720]  蘇羅不理
[00:11:12.720 --> 00:11:14.560]  到自己都經歷了
[00:11:14.560 --> 00:11:16.720]  他一樣不理
[00:11:16.720 --> 00:11:18.800]  有時我們生命可能都是這樣的處境
[00:11:18.800 --> 00:11:21.760]  臣用著不同的人提醒著我生命的問題
[00:11:21.760 --> 00:11:22.720]  但我覺得不是
[00:11:22.720 --> 00:11:23.920]  是他壞
[00:11:23.920 --> 00:11:27.360]  我要求公義不過是他壞
[00:11:27.360 --> 00:11:29.360]  事實
[00:11:29.360 --> 00:11:31.440]  很有機會是自己有問題
[00:11:31.440 --> 00:11:33.280]  但我覺得不是我才對
[00:11:33.280 --> 00:11:34.320]  我為了我自己
[00:11:34.320 --> 00:11:35.840]  為了我一家
[00:11:35.840 --> 00:11:37.440]  你看看蘇羅
[00:11:37.440 --> 00:11:39.840]  他直接跟約拿丹說
[00:11:39.840 --> 00:11:42.000]  直接罵說你喜歡了大衛
[00:11:42.000 --> 00:11:45.200]  你小心大衛會殺了你
[00:11:45.200 --> 00:11:46.720]  蘇羅很有理由的
[00:11:46.720 --> 00:11:47.440]  我為了我一家
[00:11:47.440 --> 00:11:48.640]  我要保住我兒子
[00:11:48.640 --> 00:11:50.960]  我都要殺了大衛
[00:11:50.960 --> 00:11:52.960]  很出力的
[00:11:52.960 --> 00:11:54.880]  蘇羅是出力做他認為對的事情
[00:11:54.880 --> 00:11:57.520]  但是是錯的
[00:11:57.520 --> 00:11:58.720]  眾賢臣用著不同的人
[00:11:58.720 --> 00:12:00.560]  甚至親自給他經驗
[00:12:00.560 --> 00:12:01.600]  他知道錯了
[00:12:01.600 --> 00:12:02.320]  不是知道錯了
[00:12:02.320 --> 00:12:03.600]  他聽到別人告訴他錯了
[00:12:03.600 --> 00:12:04.720]  不過他不會覺得
[00:12:04.720 --> 00:12:05.520]  我沒有錯
[00:12:05.520 --> 00:12:06.960]  是你錯
[00:12:06.960 --> 00:12:09.680]  這是蘇羅的態度
[00:12:09.680 --> 00:12:11.360]  不然他怎會三次人之後
[00:12:11.360 --> 00:12:12.240]  不行豈有此理
[00:12:12.240 --> 00:12:12.720]  亂來的
[00:12:12.720 --> 00:12:14.560]  我自己來
[00:12:14.560 --> 00:12:16.160]  臣親自來到了
[00:12:16.160 --> 00:12:17.760]  他仍然還緊
[00:12:17.760 --> 00:12:20.160]  這個我們要很小心留意
[00:12:20.160 --> 00:12:24.640]  我們生活當中真的要敏銳於臣的說話
[00:12:24.640 --> 00:12:25.600]  很多時候我們經常問
[00:12:25.600 --> 00:12:26.800]  我怎麼聽到臣的說話
[00:12:26.800 --> 00:12:28.240]  我怎麼知道臣的旨意
[00:12:28.240 --> 00:12:30.640]  有時臣會直接在我們禱告當中
[00:12:30.640 --> 00:12:32.000]  讓我們感動
[00:12:32.000 --> 00:12:33.280]  正如我剛才分享的
[00:12:33.280 --> 00:12:36.640]  可能不是完全揭示一切
[00:12:36.640 --> 00:12:38.160]  不過在感動中臣提醒我
[00:12:38.160 --> 00:12:39.920]  問問他功課
[00:12:39.920 --> 00:12:41.600]  可能臣是這樣提醒我們的
[00:12:41.600 --> 00:12:44.080]  讓我們有靈感
[00:12:44.080 --> 00:12:45.280]  有知識的言語
[00:12:45.280 --> 00:12:46.720]  可能有智慧的言語
[00:12:46.720 --> 00:12:47.760]  甚至閉上眼睛
[00:12:47.760 --> 00:12:49.040]  在禱告當中有圖像
[00:12:49.040 --> 00:12:51.200]  看到
[00:12:51.200 --> 00:12:52.640]  臣經常用這些
[00:12:52.640 --> 00:12:55.040]  臣也經常用我身邊的人
[00:12:55.040 --> 00:12:55.920]  我的遭遇
[00:12:55.920 --> 00:12:57.680]  讓我知道
[00:12:57.680 --> 00:12:59.280]  不同的人可能告訴你
[00:12:59.280 --> 00:13:00.480]  是同一件事的時候
[00:13:00.480 --> 00:13:03.040]  請你小心和留意
[00:13:03.040 --> 00:13:04.560]  請你留意
[00:13:04.560 --> 00:13:06.880]  這一班先知一起禱告
[00:13:06.880 --> 00:13:08.960]  訴羅差那三個人
