
[00:00:00.000 --> 00:00:03.000]  福等前輩,讓我們在聆聽主導而生而為一齊
[00:05:34.000 --> 00:05:36.000]  他們這一次的侍奉
[00:05:36.000 --> 00:05:38.000]  讓我們進一步去認識
[00:05:38.000 --> 00:05:39.000]  一個屬神的人
[00:05:39.000 --> 00:05:42.000]  是如何去忠誠勇敢地
[00:05:42.000 --> 00:05:45.000]  去宣佈上帝的啟示
[00:05:45.000 --> 00:05:47.000]  在一個歷史洪流的當中
[00:05:47.000 --> 00:05:49.000]  而引發了一個
[00:05:49.000 --> 00:05:51.000]  翻天覆地的發展
[00:05:51.000 --> 00:05:52.000]  讓我們再次去看一下
[00:05:52.000 --> 00:05:53.000]  這段聖經說些什麼
[00:05:53.000 --> 00:05:54.000]  如果大家有聖經
[00:05:54.000 --> 00:05:56.000]  我們再次一同打開
[00:05:56.000 --> 00:05:58.000]  彈耳利書
[00:05:58.000 --> 00:05:59.000]  第二章
[00:05:59.000 --> 00:06:02.000]  從第三十六節下半節
[00:06:02.000 --> 00:06:03.000]  一直讀到第四十五節
[00:06:03.000 --> 00:06:04.000]  我們再讀一次
[00:06:04.000 --> 00:06:07.000]  讓經文更加使我們熟悉
[00:06:07.000 --> 00:06:09.000]  裏面所記載的是什麼
[00:06:09.000 --> 00:06:11.000]  好 我們找到之後一起讀
[00:06:11.000 --> 00:06:16.000]  我們在王面前要講解那夢
[00:06:16.000 --> 00:06:20.000]  王啊 你是珠王之王
[00:06:20.000 --> 00:06:24.000]  天上的神已將國度
[00:06:24.000 --> 00:06:29.000]  權柄 能力 尊榮都賜給你
[00:06:29.000 --> 00:06:33.000]  凡世人所住之地的走秀
[00:06:33.000 --> 00:06:35.000]  並天空都飛了
[00:06:35.000 --> 00:06:38.000]  他都交付你手
[00:06:38.000 --> 00:06:41.000]  使你掌管這一切
[00:06:41.000 --> 00:06:44.000]  你就是耶那金頭
[00:06:44.000 --> 00:06:48.000]  在你以後必另興一國
[00:06:48.000 --> 00:06:50.000]  不及於你
[00:06:50.000 --> 00:06:54.000]  又有第三國就是同的
[00:06:54.000 --> 00:06:56.000]  必掌管天下
[00:06:56.000 --> 00:07:00.000]  第四國必堅壯如鐵
[00:07:00.000 --> 00:07:04.000]  鐵能打碎黑祭百物
[00:07:04.000 --> 00:07:06.000]  又能壓碎一切
[00:07:06.000 --> 00:07:11.000]  那國也必打碎壓制列國
[00:07:11.000 --> 00:07:16.000]  你既堅壯的腳和腳趾頭
[00:07:16.000 --> 00:07:19.000]  一半是遙障的泥
[00:07:19.000 --> 00:07:21.000]  一半是鐵
[00:07:21.000 --> 00:07:24.000]  那國將來也必分開
[00:07:24.000 --> 00:07:28.000]  你既堅鐵與泥參雜
[00:07:28.000 --> 00:07:31.000]  那國也必有鐵的力量
[00:07:31.000 --> 00:07:35.000]  那腳趾頭既是半鐵半泥
[00:07:35.000 --> 00:07:39.000]  那國也必半強半弱
[00:07:39.000 --> 00:07:42.000]  你既堅鐵與泥參雜
[00:07:42.000 --> 00:07:46.000]  那國也必與各種人參雜
[00:07:46.000 --> 00:07:49.000]  卻不能彼此相合
[00:07:49.000 --> 00:07:53.000]  正如鐵與泥不能組合一樣
[00:07:53.000 --> 00:07:57.000]  當那列王在位的時候
[00:07:57.000 --> 00:08:00.000]  天上的神必另立一國
[00:08:00.000 --> 00:08:02.000]  永不敗壞
[00:08:02.000 --> 00:08:04.000]  也不歸別國的人
[00:08:04.000 --> 00:08:08.000]  卻要打碎滅絕那一切國
[00:08:08.000 --> 00:08:12.000]  這國必傳到永遠
[00:08:12.000 --> 00:08:15.000]  你既看見飛人手作出來的
[00:08:15.000 --> 00:08:18.000]  一塊石頭從山而出
[00:08:18.000 --> 00:08:22.000]  打碎金銀和鐵、泥
[00:08:22.000 --> 00:08:25.000]  那就是至大的神
[00:08:25.000 --> 00:08:29.000]  把後來必有的事給王指明
[00:08:29.000 --> 00:08:32.000]  這夢準是這樣
[00:08:32.000 --> 00:08:36.000]  這講解也是確實的
[00:08:36.000 --> 00:08:41.000]  在上一課或者上一段的經文
[00:08:41.000 --> 00:08:43.000]  我們已經看了
[00:08:43.000 --> 00:08:46.000]  哪一個才是真正掌管
[00:08:46.000 --> 00:08:50.000]  國度興衰的主宰
[00:08:50.000 --> 00:08:54.000]  原來就是這位天上的神
[00:08:54.000 --> 00:08:57.000]  而在同一段的經文裡面
[00:08:57.000 --> 00:09:00.000]  但二里也都解答了
[00:09:00.000 --> 00:09:05.000]  利布伽利薩王第一個的挑戰
[00:09:05.000 --> 00:09:07.000]  就是解夢的人
[00:09:07.000 --> 00:09:11.000]  連夢的內容都要陳述出來
[00:09:11.000 --> 00:09:14.000]  但二里做到了
[00:09:14.000 --> 00:09:18.000]  而且但二里清楚知道這個訊息
[00:09:18.000 --> 00:09:20.000]  未必是那麼容易接受
[00:09:20.000 --> 00:09:22.000]  因為這個訊息
[00:09:22.000 --> 00:09:26.000]  是沖著利布伽利薩王
[00:09:26.000 --> 00:09:29.000]  而知道而去寫的
[00:09:29.000 --> 00:09:31.000]  在這麼多種種
[00:09:31.000 --> 00:09:33.000]  我們看到的情況之下
[00:09:33.000 --> 00:09:36.000]  但二里首先做了一件事
[00:09:36.000 --> 00:09:43.000]  是至少讓當時這位王的長官阿略
[00:09:43.000 --> 00:09:47.000]  免除了他要去殺死所有
[00:09:47.000 --> 00:09:52.000]  巴比倫國的哲士、術士、占卜
[00:09:52.000 --> 00:09:58.000]  或者觀星等等這些的加勒底人士
[00:09:58.000 --> 00:10:06.000]  免除了他陷入殺人的兇手
[00:10:06.000 --> 00:10:09.000]  劊子手的位份當中
[00:10:09.000 --> 00:10:13.000]  完全合上帝心意的行為
[00:10:13.000 --> 00:10:15.000]  來到這段聖經
[00:10:15.000 --> 00:10:17.000]  他既然明白到
[00:10:17.000 --> 00:10:22.000]  這個夢裡面的內容是怎麼樣
[00:10:22.000 --> 00:10:26.000]  上帝最重要的目的是什麼
[00:10:26.000 --> 00:10:28.000]  我們上次已經說過
[00:10:28.000 --> 00:10:29.000]  兩個很重要的目的
[00:10:29.000 --> 00:10:30.000]  第一
[00:10:30.000 --> 00:10:35.000]  要向利布伽利薩王顯明奧秘的事
[00:10:35.000 --> 00:10:39.000]  上主將要行在他身上的事情的
[00:10:39.000 --> 00:10:41.000]  一一詳細情況
[00:10:41.000 --> 00:10:43.000]  他要知道
[00:10:43.000 --> 00:10:46.000]  但同時間也要讓王明白到
[00:10:46.000 --> 00:10:49.000]  但二里其實在這個過程當中
[00:10:49.000 --> 00:10:52.000]  不是去謀取什麼個人利益
[00:10:52.000 --> 00:10:57.000]  而是向這位天上的主
[00:10:57.000 --> 00:11:01.000]  作出盡忠的一座侍奉
[00:11:01.000 --> 00:11:05.000]  但二里在這個前設之下
[00:11:05.000 --> 00:11:07.000]  介紹了這個夢的內容
[00:11:07.000 --> 00:11:10.000]  現在就進入到他的氣慾了
[00:11:10.000 --> 00:11:13.000]  這個氣慾就要把夢的內容
[00:11:13.000 --> 00:11:17.000]  逐步逐步陳述出來
[00:11:17.000 --> 00:11:20.000]  第一樣東西
[00:11:20.000 --> 00:11:22.000]  但二里要做的
[00:11:22.000 --> 00:11:27.000]  就是讚揚源於上帝的授予
[00:11:27.000 --> 00:11:31.000]  這個恩典
[00:11:31.000 --> 00:11:35.000]  來到在巴比倫王的身上
[00:11:35.000 --> 00:11:39.000]  這個就在第36節的下半節
[00:11:39.000 --> 00:11:44.000]  至第38節所介紹的內容
[00:11:44.000 --> 00:11:48.000]  我們去看看這個內容是說什麼
[00:11:48.000 --> 00:11:50.000]  他說我接著要進入到
[00:11:50.000 --> 00:11:55.000]  去解釋這個夢的詳細內容
[00:11:55.000 --> 00:12:01.000]  第37節就開始這樣說
[00:12:01.000 --> 00:12:03.000]  王啊
[00:12:03.000 --> 00:12:06.000]  我想在這裡
[00:12:06.000 --> 00:12:09.000]  當你看到這個時候
[00:12:09.000 --> 00:12:13.000]  用這個陳述去介紹尼布甲尼沙王
[00:12:13.000 --> 00:12:17.000]  你已經開始有些不太舒服
[00:12:17.000 --> 00:12:19.000]  為什麼你會覺得不舒服呢
[00:12:19.000 --> 00:12:21.000]  大家不要忘記
[00:12:21.000 --> 00:12:24.000]  但二里是一個什麼人的背景
[00:12:24.000 --> 00:12:29.000]  他是一個猶太人的皇族的背景
[00:12:29.000 --> 00:12:33.000]  他是秘魯的年輕的一員
[00:12:33.000 --> 00:12:36.000]  你現在去到外國的地方
[00:12:36.000 --> 00:12:39.000]  而且這個是掠掠你家園的
[00:12:39.000 --> 00:12:42.000]  這個國家的主宰的面前
[00:12:42.000 --> 00:12:47.000]  你竟然向他稱為王
[00:12:47.000 --> 00:12:51.000]  你已經覺得很不舒服
[00:12:51.000 --> 00:12:53.000]  看下去
[00:12:53.000 --> 00:12:58.000]  你是豬王之王
[00:12:58.000 --> 00:13:03.000]  他不單止稱他尼布甲尼沙王是王
[00:13:03.000 --> 00:13:05.000]  而且他將尼布甲尼沙王
[00:13:05.000 --> 00:13:09.000]  介紹為王中之王
[00:13:09.000 --> 00:13:11.000]  在神學上
[00:13:11.000 --> 00:13:13.000]  我相信你如果讀到這裡
[00:13:13.000 --> 00:13:17.000]  你更加覺得不太舒服
[00:13:17.000 --> 00:13:19.000]  因為我經常覺得
[00:13:19.000 --> 00:13:21.000]  能夠配稱為萬王之王
[00:13:21.000 --> 00:13:22.000]  萬主之
[00:13:22.000 --> 00:13:24.000]  主子只有一個人
[00:13:24.000 --> 00:13:25.000]  不是人
[00:13:25.000 --> 00:13:26.000]  對不起
[00:13:26.000 --> 00:13:28.000]  是上帝
[00:13:28.000 --> 00:13:31.000]  或者甚至有些人指是耶穌
[00:13:31.000 --> 00:13:32.000]  不要緊
[00:13:32.000 --> 00:13:33.000]  誰都不要緊
[00:13:33.000 --> 00:13:36.000]  怎麼能夠用在
[00:13:36.000 --> 00:13:44.000]  一個掠掠你的君王尼布甲尼沙王裡面
[00:13:44.000 --> 00:13:46.000]  不單止叫他做王
[00:13:46.000 --> 00:13:50.000]  不單止說他是萬王之王
[00:13:50.000 --> 00:13:54.000]  而且我們看完這句說話
[00:13:54.000 --> 00:13:57.000]  他說天上的神已將
[00:13:57.000 --> 00:14:03.000]  國度權並能力尊榮都賜給你
[00:14:03.000 --> 00:14:05.000]  在這裡有一個字眼
[00:14:05.000 --> 00:14:08.000]  叫做國度
[00:14:08.000 --> 00:14:10.000]  國度這個字眼
[00:14:10.000 --> 00:14:12.000]  在希伯來文裡面
[00:14:12.000 --> 00:14:15.000]  是跟剛剛所用到的
[00:14:15.000 --> 00:14:18.000]  王以及萬王之王裡面
[00:14:18.000 --> 00:14:21.000]  那個字根是一模一樣
[00:14:21.000 --> 00:14:26.000]  叫做Malek
[00:14:26.000 --> 00:14:27.000]  大家知道嗎
[00:14:27.000 --> 00:14:28.000]  當你讀完這裡
[00:14:28.000 --> 00:14:30.000]  第37節的時候
[00:14:30.000 --> 00:14:31.000]  你應該覺得
[00:14:31.000 --> 00:14:33.000]  是很disturbing
[00:14:33.000 --> 00:14:34.000]  很困擾的
[00:14:34.000 --> 00:14:37.000]  如果你作為一個信徒
[00:14:37.000 --> 00:14:41.000]  為什麼一個被擄的丹爾里
[00:14:41.000 --> 00:14:43.000]  由猶太地 由大地
[00:14:43.000 --> 00:14:45.000]  被擄到巴比倫
[00:14:45.000 --> 00:14:48.000]  是不是他在這樣的過程當中
[00:14:48.000 --> 00:14:50.000]  出了什麼問題
[00:14:50.000 --> 00:14:52.000]  他是不是神經有問題
[00:14:52.000 --> 00:14:54.000]  他是不是被人洗腦了
[00:14:54.000 --> 00:14:55.000]  他是不是在這一刻
[00:14:55.000 --> 00:14:57.000]  覺得自己有富貴了
[00:14:57.000 --> 00:15:00.000]  所以不需要再想前事不計了
[00:15:00.000 --> 00:15:05.000]  正所謂舊夢不衰記
[00:15:05.000 --> 00:15:08.000]  於是乎他就稱現在
[00:15:08.000 --> 00:15:12.000]  即使這個是擄掠你國家的王尼布
[00:15:12.000 --> 00:15:13.000]  格里沙王
[00:15:13.000 --> 00:15:15.000]  都無所謂了
[00:15:15.000 --> 00:15:17.000]  不單止一次叫他王
[00:15:17.000 --> 00:15:21.000]  不單止第二次說他是王中之王
[00:15:21.000 --> 00:15:23.000]  並且第三次講到
[00:15:23.000 --> 00:15:26.000]  你的王權 國度
[00:15:26.000 --> 00:15:28.000]  是上帝醒給你的
[00:15:28.000 --> 00:15:30.000]  丁之梅
[00:15:30.000 --> 00:15:32.000]  很多信徒讀到這裡的時候
[00:15:32.000 --> 00:15:35.000]  就會指控丹爾里
[00:15:35.000 --> 00:15:36.000]  當然了
[00:15:36.000 --> 00:15:39.000]  你說可能你也有記兩分三分的
[00:15:39.000 --> 00:15:41.000]  因為他先知嘛 是不是
[00:15:41.000 --> 00:15:43.000]  所以不要給他反駁面子
[00:15:43.000 --> 00:15:47.000]  但如果他是和你同教會的人
[00:15:47.000 --> 00:15:50.000]  一起活在巴比倫裡面
[00:15:50.000 --> 00:15:53.000]  同會友一起被擄
[00:15:53.000 --> 00:15:55.000]  你會怎麼想
[00:15:55.000 --> 00:15:58.000]  你瘋了嗎
[00:15:58.000 --> 00:16:00.000]  你是否在這個時候
[00:16:00.000 --> 00:16:03.000]  看到自己可以安居樂業
[00:16:03.000 --> 00:16:08.000]  在外邦中就算受敵在前
[00:16:08.000 --> 00:16:10.000]  你甚至要服侍他
[00:16:10.000 --> 00:16:12.000]  為他解蒙
[00:16:12.000 --> 00:16:14.000]  分憂解難
[00:16:14.000 --> 00:16:20.000]  你在所不計都稱他為王呢
[00:16:20.000 --> 00:16:21.000]  有些同學就說
[00:16:21.000 --> 00:16:23.000]  牧師你誤會了
[00:16:23.000 --> 00:16:26.000]  可能他就知道他死定了
[00:16:26.000 --> 00:16:29.000]  所以他現在幸災樂禍
[00:16:29.000 --> 00:16:31.000]  只是誣陷他而已
[00:16:31.000 --> 00:16:32.000]  叫他做王
[00:16:32.000 --> 00:16:33.000]  捧他上天
[00:16:33.000 --> 00:16:34.000]  等他什麼時候死得
[00:16:34.000 --> 00:16:35.000]  因為你跟著下去
[00:16:35.000 --> 00:16:37.000]  我們會知道他的夢
[00:16:37.000 --> 00:16:38.000]  解釋的內容
[00:16:38.000 --> 00:16:39.000]  原來他的國度
[00:16:39.000 --> 00:16:43.000]  跟著會毀滅
[00:16:43.000 --> 00:16:47.000]  丁之梅
[00:16:47.000 --> 00:16:50.000]  如果我們用這些思想
[00:16:50.000 --> 00:16:53.000]  去理解彈爾利
[00:16:53.000 --> 00:16:55.000]  我們對彈爾利
[00:16:55.000 --> 00:16:58.000]  向上帝那份忠誠的心智
[00:16:58.000 --> 00:17:00.000]  是完全沒有領受
[00:17:00.000 --> 00:17:02.000]  沒有領糧
[00:17:02.000 --> 00:17:04.000]  我們看的彈爾利
[00:17:04.000 --> 00:17:05.000]  只不過是一個
[00:17:05.000 --> 00:17:06.000]  為利是圖的人
[00:17:06.000 --> 00:17:10.000]  為利益而去阿諛奉承
[00:17:10.000 --> 00:17:11.000]  又或者我們去看
[00:17:11.000 --> 00:17:13.000]  彈爾利只是一個
[00:17:13.000 --> 00:17:14.000]  幸災樂禍的人
[00:17:14.000 --> 00:17:17.000]  看你什麼時候死
[00:17:17.000 --> 00:17:19.000]  我們完全看不到彈爾利
[00:17:19.000 --> 00:17:24.000]  為什麼要說這一番話
[00:17:24.000 --> 00:17:25.000]  我們多次提及過
[00:17:25.000 --> 00:17:28.000]  彈爾利在這個外邦世界
[00:17:28.000 --> 00:17:31.000]  巴比倫的權力核心的
[00:17:31.000 --> 00:17:33.000]  皇宮裡面
[00:17:33.000 --> 00:17:35.000]  他做任何的事
[00:17:35.000 --> 00:17:38.000]  縱使是要侍奉上帝也好
[00:17:38.000 --> 00:17:40.000]  他不會用特權
[00:17:40.000 --> 00:17:41.000]  他不會用自己的
[00:17:41.000 --> 00:17:43.000]  超乎別人的能力
[00:17:43.000 --> 00:17:46.000]  於是乎喜歡怎麼做怎麼做
[00:17:46.000 --> 00:17:47.000]  上文我們已經看過了
[00:17:47.000 --> 00:17:50.000]  好像他要求那個管理膳食的
[00:17:50.000 --> 00:17:52.000]  宮廷的大長官
[00:17:52.000 --> 00:17:55.000]  要求只是給白水給菜菜給他們吃
[00:17:55.000 --> 00:17:57.000]  不需要吃黃的事
[00:17:57.000 --> 00:17:59.000]  不需要喝黃的酒
[00:17:59.000 --> 00:18:01.000]  他完全是擺了
[00:18:01.000 --> 00:18:03.000]  按照當時的律例
[00:18:03.000 --> 00:18:07.000]  典章和系統來運作
[00:18:07.000 --> 00:18:09.000]  他是得到允許
[00:18:09.000 --> 00:18:11.000]  才去進行這個測試
[00:18:11.000 --> 00:18:12.000]  試試十天
[00:18:12.000 --> 00:18:14.000]  看看他吃了
[00:18:14.000 --> 00:18:16.000]  喝了白水吃了菜
[00:18:16.000 --> 00:18:19.000]  是不是壞了呢
[00:18:19.000 --> 00:18:23.000]  又或者在阿略這個軍官裡面
[00:18:23.000 --> 00:18:26.000]  要進行殺害這個
[00:18:26.000 --> 00:18:28.000]  所有巴比倫的節時
[00:18:28.000 --> 00:18:30.000]  這個命令
[00:18:30.000 --> 00:18:34.000]  他仍然按照宮廷的運作
[00:18:34.000 --> 00:18:37.000]  求阿略引薦自己
[00:18:37.000 --> 00:18:41.000]  進去見尼布甲尼沙皇
[00:18:41.000 --> 00:18:42.000]  縱使他已經進入到
[00:18:42.000 --> 00:18:45.000]  訓練的最後階段
[00:18:45.000 --> 00:18:48.000]  他有權可以跟尼布甲尼沙皇
[00:18:48.000 --> 00:18:50.000]  可以直接見面的
[00:18:50.000 --> 00:18:51.000]  聖經記載了
[00:18:51.000 --> 00:18:53.000]  在第一章和第二章裡面
[00:18:53.000 --> 00:18:54.000]  但是他有沒有這樣做
[00:18:54.000 --> 00:18:55.000]  沒有
[00:18:55.000 --> 00:18:57.000]  按照那個系統
[00:18:57.000 --> 00:18:59.000]  怎樣運作就是怎樣運作
[00:18:59.000 --> 00:19:00.000]  如果是這樣的話
[00:19:00.000 --> 00:19:02.000]  這裡講解一下
[00:19:02.000 --> 00:19:04.000]  他為什麼這樣稱呼皇
[00:19:04.000 --> 00:19:06.000]  尼布甲尼沙是皇
[00:19:06.000 --> 00:19:08.000]  是萬王之王
[00:19:08.000 --> 00:19:10.000]  他的國度是被成立
[00:19:10.000 --> 00:19:11.000]  被上帝所成立
[00:19:11.000 --> 00:19:13.000]  我們就會看見
[00:19:13.000 --> 00:19:15.000]  但是仍然按照那個
[00:19:15.000 --> 00:19:18.000]  宮廷的命令系統
[00:19:18.000 --> 00:19:19.000]  你是我們的皇
[00:19:19.000 --> 00:19:23.000]  現在我在你的皇權之下的管治
[00:19:23.000 --> 00:19:25.000]  我稱呼你為皇
[00:19:25.000 --> 00:19:28.000]  是一個尊重
[00:19:28.000 --> 00:19:29.000]  以前曾經是
[00:19:29.000 --> 00:19:32.000]  我很記得的
[00:19:32.000 --> 00:19:36.000]  我剛剛按目做牧師的時候
[00:19:36.000 --> 00:19:40.000]  有些人很奇怪的
[00:19:40.000 --> 00:19:43.000]  接受不了
[00:19:43.000 --> 00:19:45.000]  於是乎怎樣
[00:19:45.000 --> 00:19:46.000]  見到我的時候
[00:19:46.000 --> 00:19:47.000]  以前都會多講一句
[00:19:47.000 --> 00:19:50.000]  Ellen或者叫做黃泉道
[00:19:50.000 --> 00:19:53.000]  後來見到我的時候
[00:19:53.000 --> 00:19:55.000]  他啞口無言
[00:19:55.000 --> 00:19:56.000]  唯有就講「欸欸欸」
[00:19:56.000 --> 00:19:57.000]  我變了「欸欸欸」
[00:19:57.000 --> 00:20:00.000]  我變了沒有了姓母母名
[00:20:00.000 --> 00:20:01.000]  為什麼
[00:20:01.000 --> 00:20:03.000]  講不出口
[00:20:03.000 --> 00:20:05.000]  為什麼他講不出口
[00:20:05.000 --> 00:20:08.000]  因為他保持自己高高在上
[00:20:08.000 --> 00:20:10.000]  我是老人家老牧者
[00:20:10.000 --> 00:20:15.000]  我怎能稱呼你為牧師
[00:20:15.000 --> 00:20:17.000]  弟兄姊妹
[00:20:17.000 --> 00:20:19.000]  這種態度
[00:20:19.000 --> 00:20:22.000]  是我們很多信徒不明白的
[00:20:22.000 --> 00:20:25.000]  我認為自己做了神的子民
[00:20:25.000 --> 00:20:26.000]  做了基督徒
[00:20:26.000 --> 00:20:27.000]  我們就高高在上
[00:20:27.000 --> 00:20:29.000]  超脫在這個世界裡面
[00:20:29.000 --> 00:20:31.000]  我喜歡做什麼做什麼
[00:20:31.000 --> 00:20:34.000]  我們看回這段聖經
[00:20:34.000 --> 00:20:39.000]  但你縱使三次用到「王」這個字眼
[00:20:39.000 --> 00:20:44.000]  來介紹尼布教尼撒王
